"reference_period_qq","metcode","gcd_ct_centroid_fsa","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount"
"2011-2","0580","B0J","June 30, 2011","HALIFAX",67,63,1.06349206349206,0
"2011-2","0580","B3H","June 30, 2011","HALIFAX",279,7,39.8571428571429,0
"2011-2","0580","B4C","June 30, 2011","HALIFAX",102,28,3.64285714285714,0
"2011-2","0580","B3J","June 30, 2011","HALIFAX",43,1,43,0
"2011-2","0580","B4B","June 30, 2011","HALIFAX",35,35,1,0
"2011-2","0580","B2X","June 30, 2011","HALIFAX",20,20,1,0
"2011-2","0580","B4A","June 30, 2011","HALIFAX",106,30,3.53333333333333,0.4
"2011-2","0580","B3M","June 30, 2011","HALIFAX",600,32,18.75,0.1875
"2011-2","0580","B3N","June 30, 2011","HALIFAX",234,25,9.36,0.08
"2011-2","0580","B2R","June 30, 2011","HALIFAX",16,16,1,0
"2011-2","0580","B3K","June 30, 2011","HALIFAX",37,1,37,0
"2011-2","0580","B4E","June 30, 2011","HALIFAX",17,17,1,0
"2011-2","0580","B3R","June 30, 2011","HALIFAX",11,11,1,0
"2011-2","0580","B2Z","June 30, 2011","HALIFAX",54,53,1.0188679245283,0
"2011-2","0580","B3T","June 30, 2011","HALIFAX",6,6,1,0
"2011-2","0580","B3V","June 30, 2011","HALIFAX",3,3,1,0
"2011-2","0580","B2T","June 30, 2011","HALIFAX",2,2,1,0
"2011-2","0580","B3L","June 30, 2011","HALIFAX",125,2,62.5,0
"2011-2","0580","B2W","June 30, 2011","HALIFAX",396,66,6,0
"2011-2","0580","B3B","June 30, 2011","HALIFAX",1,1,1,0
"2011-3","0580","B4A","September 30, 2011","HALIFAX",113,36,3.13888888888889,0.333333333333333
"2011-3","0580","B3J","September 30, 2011","HALIFAX",97,1,97,0
"2011-3","0580","B3N","September 30, 2011","HALIFAX",302,19,15.8947368421053,0.105263157894737
"2011-3","0580","B3R","September 30, 2011","HALIFAX",16,16,1,0
"2011-3","0580","B3V","September 30, 2011","HALIFAX",7,7,1,0
"2011-3","0580","B3P","September 30, 2011","HALIFAX",54,40,1.35,0
"2011-3","0580","B2Z","September 30, 2011","HALIFAX",58,57,1.01754385964912,0
"2011-3","0580","nan","September 30, 2011","HALIFAX",152,96,1.58333333333333,0
"2011-3","0580","B3B","September 30, 2011","HALIFAX",70,1,70,0
"2011-3","0580","B2W","September 30, 2011","HALIFAX",406,73,5.56164383561644,0
"2011-3","0580","B3G","September 30, 2011","HALIFAX",58,48,1.20833333333333,0
"2011-3","0580","B3L","September 30, 2011","HALIFAX",233,2,116.5,3
"2011-3","0580","B0J","September 30, 2011","HALIFAX",69,63,1.0952380952381,0
"2011-3","0580","B3A","September 30, 2011","HALIFAX",44,32,1.375,0
"2011-3","0580","B4B","September 30, 2011","HALIFAX",49,39,1.25641025641026,0
"2011-3","0580","B3M","September 30, 2011","HALIFAX",580,27,21.4814814814815,0
"2011-3","0580","B2Y","September 30, 2011","HALIFAX",170,5,34,0
"2011-3","0580","B2X","September 30, 2011","HALIFAX",20,20,1,0
"2011-3","0580","B3T","September 30, 2011","HALIFAX",1,1,1,0
"2011-3","0580","B2R","September 30, 2011","HALIFAX",12,12,1,0
"2011-3","0580","B3Z","September 30, 2011","HALIFAX",24,24,1,0
"2011-3","0580","B4E","September 30, 2011","HALIFAX",22,22,1,0
"2011-3","0580","B2T","September 30, 2011","HALIFAX",11,11,1,0
"2011-3","0580","B3H","September 30, 2011","HALIFAX",280,8,35,0
"2011-3","0580","B4C","September 30, 2011","HALIFAX",74,38,1.94736842105263,0
"2011-3","0580","B3K","September 30, 2011","HALIFAX",64,3,21.3333333333333,2.33333333333333
"2011-4","0580","B3A","December 31, 2011","HALIFAX",36,29,1.24137931034483,0
"2011-4","0580","B4E","December 31, 2011","HALIFAX",19,18,1.05555555555556,0
"2011-4","0580","B2R","December 31, 2011","HALIFAX",12,12,1,0
"2011-4","0580","B2Y","December 31, 2011","HALIFAX",169,4,42.25,0
"2011-4","0580","B3Z","December 31, 2011","HALIFAX",22,22,1,0
"2011-4","0580","B2V","December 31, 2011","HALIFAX",1,1,1,0
"2011-4","0580","B4B","December 31, 2011","HALIFAX",48,38,1.26315789473684,0
"2011-4","0580","B3J","December 31, 2011","HALIFAX",97,1,97,0
"2011-4","0580","B3K","December 31, 2011","HALIFAX",64,3,21.3333333333333,2.33333333333333
"2011-4","0580","B3N","December 31, 2011","HALIFAX",463,27,17.1481481481481,0.481481481481481
"2011-4","0580","B3R","December 31, 2011","HALIFAX",8,8,1,0
"2011-4","0580","B2Z","December 31, 2011","HALIFAX",62,61,1.01639344262295,0
"2011-4","0580","B3T","December 31, 2011","HALIFAX",16,8,2,0
"2011-4","0580","B3L","December 31, 2011","HALIFAX",109,1,109,6
"2011-4","0580","B3V","December 31, 2011","HALIFAX",3,3,1,0
"2011-4","0580","B2T","December 31, 2011","HALIFAX",9,9,1,0
"2011-4","0580","B3P","December 31, 2011","HALIFAX",43,37,1.16216216216216,0
"2011-4","0580","B3G","December 31, 2011","HALIFAX",56,45,1.24444444444444,0
"2011-4","0580","B3B","December 31, 2011","HALIFAX",70,1,70,0
"2011-4","0580","B3M","December 31, 2011","HALIFAX",739,31,23.8387096774194,0.612903225806452
"2011-4","0580","nan","December 31, 2011","HALIFAX",141,82,1.71951219512195,0
"2011-4","0580","B0J","December 31, 2011","HALIFAX",77,72,1.06944444444444,0
"2011-4","0580","B3H","December 31, 2011","HALIFAX",126,9,14,0
"2011-4","0580","B4A","December 31, 2011","HALIFAX",99,23,4.30434782608696,0.521739130434783
"2011-4","0580","B2W","December 31, 2011","HALIFAX",409,60,6.81666666666667,0
"2011-4","0580","B4C","December 31, 2011","HALIFAX",113,55,2.05454545454545,0
"2011-4","0580","B2X","December 31, 2011","HALIFAX",18,18,1,0
"2012-1","0580","B4C","March 31, 2012","HALIFAX",70,26,2.69230769230769,0
"2012-1","0580","B3R","March 31, 2012","HALIFAX",11,9,1.22222222222222,0
"2012-1","0580","B0J","March 31, 2012","HALIFAX",69,65,1.06153846153846,0
"2012-1","0580","B2W","March 31, 2012","HALIFAX",404,55,7.34545454545455,0
"2012-1","0580","B4A","March 31, 2012","HALIFAX",117,35,3.34285714285714,0.342857142857143
"2012-1","0580","nan","March 31, 2012","HALIFAX",109,51,2.13725490196078,0
"2012-1","0580","B3T","March 31, 2012","HALIFAX",17,9,1.88888888888889,0
"2012-1","0580","B4B","March 31, 2012","HALIFAX",63,53,1.18867924528302,0
"2012-1","0580","B2X","March 31, 2012","HALIFAX",21,21,1,0
"2012-1","0580","B2Y","March 31, 2012","HALIFAX",169,4,42.25,0
"2012-1","0580","B3M","March 31, 2012","HALIFAX",741,34,21.7941176470588,0.705882352941177
"2012-1","0580","B4E","March 31, 2012","HALIFAX",37,30,1.23333333333333,0
"2012-1","0580","B3K","March 31, 2012","HALIFAX",25,1,25,3
"2012-1","0580","B3V","March 31, 2012","HALIFAX",5,5,1,0
"2012-1","0580","B2T","March 31, 2012","HALIFAX",9,9,1,0
"2012-1","0580","B3P","March 31, 2012","HALIFAX",32,26,1.23076923076923,0
"2012-1","0580","B3B","March 31, 2012","HALIFAX",70,1,70,0
"2012-1","0580","B3A","March 31, 2012","HALIFAX",34,33,1.03030303030303,0
"2012-1","0580","B3N","March 31, 2012","HALIFAX",459,26,17.6538461538462,0.5
"2012-1","0580","B3G","March 31, 2012","HALIFAX",55,44,1.25,0
"2012-1","0580","B3J","March 31, 2012","HALIFAX",97,1,97,0
"2012-1","0580","B3Z","March 31, 2012","HALIFAX",18,18,1,0
"2012-1","0580","B2R","March 31, 2012","HALIFAX",10,10,1,0
"2012-1","0580","B3H","March 31, 2012","HALIFAX",123,6,20.5,0
"2012-1","0580","B3L","March 31, 2012","HALIFAX",240,2,120,3
"2012-1","0580","B2Z","March 31, 2012","HALIFAX",54,54,1,0
"2012-1","0580","B2V","March 31, 2012","HALIFAX",1,1,1,0
"2012-2","0580","B3L","June 30, 2012","HALIFAX",242,3,80.6666666666667,2
"2012-2","0580","B3P","June 30, 2012","HALIFAX",32,25,1.28,0
"2012-2","0580","B2Y","June 30, 2012","HALIFAX",168,3,56,0
"2012-2","0580","B3T","June 30, 2012","HALIFAX",15,7,2.14285714285714,0
"2012-2","0580","B3G","June 30, 2012","HALIFAX",68,56,1.21428571428571,0
"2012-2","0580","B2V","June 30, 2012","HALIFAX",1,1,1,0
"2012-2","0580","B3B","June 30, 2012","HALIFAX",70,1,70,0
"2012-2","0580","B3M","June 30, 2012","HALIFAX",666,26,25.6153846153846,1.11538461538462
"2012-2","0580","B2T","June 30, 2012","HALIFAX",41,41,1,0
"2012-2","0580","B2X","June 30, 2012","HALIFAX",21,21,1,0
"2012-2","0580","B4A","June 30, 2012","HALIFAX",124,42,2.95238095238095,0.285714285714286
"2012-2","0580","B2W","June 30, 2012","HALIFAX",401,52,7.71153846153846,0
"2012-2","0580","B3R","June 30, 2012","HALIFAX",16,15,1.06666666666667,0
"2012-2","0580","B4B","June 30, 2012","HALIFAX",59,49,1.20408163265306,0
"2012-2","0580","B4C","June 30, 2012","HALIFAX",98,32,3.0625,0.125
"2012-2","0580","B3H","June 30, 2012","HALIFAX",120,6,20,0
"2012-2","0580","B2R","June 30, 2012","HALIFAX",12,12,1,0
"2012-2","0580","B3N","June 30, 2012","HALIFAX",464,28,16.5714285714286,0.392857142857143
"2012-2","0580","B3Z","June 30, 2012","HALIFAX",26,26,1,0
"2012-2","0580","nan","June 30, 2012","HALIFAX",128,71,1.80281690140845,0
"2012-2","0580","B0J","June 30, 2012","HALIFAX",61,56,1.08928571428571,0
"2012-2","0580","B3A","June 30, 2012","HALIFAX",37,36,1.02777777777778,0
"2012-2","0580","B3J","June 30, 2012","HALIFAX",97,1,97,0
"2012-2","0580","B2Z","June 30, 2012","HALIFAX",46,46,1,0
"2012-2","0580","B3V","June 30, 2012","HALIFAX",9,9,1,0
"2012-2","0580","B4E","June 30, 2012","HALIFAX",71,58,1.22413793103448,0
"2012-3","0580","B3R","September 30, 2012","HALIFAX",17,14,1.21428571428571,0
"2012-3","0580","B3L","September 30, 2012","HALIFAX",135,4,33.75,0
"2012-3","0580","B2Z","September 30, 2012","HALIFAX",55,55,1,0
"2012-3","0580","B3B","September 30, 2012","HALIFAX",70,1,70,0
"2012-3","0580","nan","September 30, 2012","HALIFAX",199,93,2.13978494623656,0
"2012-3","0580","B4C","September 30, 2012","HALIFAX",82,35,2.34285714285714,0.114285714285714
"2012-3","0580","B3A","September 30, 2012","HALIFAX",42,42,1,0
"2012-3","0580","B4B","September 30, 2012","HALIFAX",71,64,1.109375,0
"2012-3","0580","B4E","September 30, 2012","HALIFAX",101,74,1.36486486486486,0
"2012-3","0580","B3N","September 30, 2012","HALIFAX",450,25,18,0.44
"2012-3","0580","B3T","September 30, 2012","HALIFAX",26,21,1.23809523809524,0
"2012-3","0580","B2T","September 30, 2012","HALIFAX",67,67,1,0
"2012-3","0580","B3K","September 30, 2012","HALIFAX",1,1,1,0
"2012-3","0580","B2W","September 30, 2012","HALIFAX",534,51,10.4705882352941,0.0784313725490196
"2012-3","0580","B0J","September 30, 2012","HALIFAX",70,66,1.06060606060606,0
"2012-3","0580","B3G","September 30, 2012","HALIFAX",65,52,1.25,0
"2012-3","0580","B3P","September 30, 2012","HALIFAX",54,38,1.42105263157895,0
"2012-3","0580","B4A","September 30, 2012","HALIFAX",210,42,5,0.285714285714286
"2012-3","0580","B3Z","September 30, 2012","HALIFAX",33,32,1.03125,0
"2012-3","0580","B2X","September 30, 2012","HALIFAX",16,16,1,0
"2012-3","0580","B3H","September 30, 2012","HALIFAX",6,6,1,0
"2012-3","0580","B2R","September 30, 2012","HALIFAX",16,16,1,0
"2012-3","0580","B2Y","September 30, 2012","HALIFAX",168,3,56,3.66666666666667
"2012-3","0580","B3M","September 30, 2012","HALIFAX",859,30,28.6333333333333,0.8
"2012-3","0580","B2V","September 30, 2012","HALIFAX",2,2,1,0
"2012-3","0580","B3J","September 30, 2012","HALIFAX",97,1,97,0
"2012-3","0580","B3V","September 30, 2012","HALIFAX",11,11,1,0
"2012-4","0580","B0J","December 31, 2012","HALIFAX",73,69,1.05797101449275,0
"2012-4","0580","B3A","December 31, 2012","HALIFAX",52,42,1.23809523809524,0
"2012-4","0580","nan","December 31, 2012","HALIFAX",185,79,2.34177215189873,0
"2012-4","0580","B3Z","December 31, 2012","HALIFAX",22,22,1,0
"2012-4","0580","B2R","December 31, 2012","HALIFAX",20,20,1,0
"2012-4","0580","B2Y","December 31, 2012","HALIFAX",399,6,66.5,3.83333333333333
"2012-4","0580","B4C","December 31, 2012","HALIFAX",85,42,2.02380952380952,0.0952380952380952
"2012-4","0580","B2V","December 31, 2012","HALIFAX",2,2,1,0
"2012-4","0580","B3L","December 31, 2012","HALIFAX",132,2,66,0
"2012-4","0580","B3B","December 31, 2012","HALIFAX",159,2,79.5,0
"2012-4","0580","B4B","December 31, 2012","HALIFAX",67,59,1.13559322033898,0
"2012-4","0580","B4A","December 31, 2012","HALIFAX",118,29,4.06896551724138,0
"2012-4","0580","B3R","December 31, 2012","HALIFAX",11,8,1.375,0
"2012-4","0580","B4E","December 31, 2012","HALIFAX",81,58,1.39655172413793,0
"2012-4","0580","B2Z","December 31, 2012","HALIFAX",65,65,1,0
"2012-4","0580","B2X","December 31, 2012","HALIFAX",24,24,1,0
"2012-4","0580","B3T","December 31, 2012","HALIFAX",23,22,1.04545454545455,0
"2012-4","0580","B3P","December 31, 2012","HALIFAX",52,36,1.44444444444444,0
"2012-4","0580","B2T","December 31, 2012","HALIFAX",49,49,1,0
"2012-4","0580","B2W","December 31, 2012","HALIFAX",623,54,11.537037037037,0.0740740740740741
"2012-4","0580","B3M","December 31, 2012","HALIFAX",786,34,23.1176470588235,0.529411764705882
"2012-4","0580","B3V","December 31, 2012","HALIFAX",7,7,1,0
"2012-4","0580","B3H","December 31, 2012","HALIFAX",5,5,1,0
"2012-4","0580","B3K","December 31, 2012","HALIFAX",2,1,2,0
"2012-4","0580","B3G","December 31, 2012","HALIFAX",55,48,1.14583333333333,0
"2012-4","0580","B3N","December 31, 2012","HALIFAX",530,23,23.0434782608696,0.478260869565217
"2013-1","0580","B2Z","March 31, 2013","HALIFAX",52,52,1,0
"2013-1","0580","B3M","March 31, 2013","HALIFAX",815,34,23.9705882352941,0.529411764705882
"2013-1","0580","B2Y","March 31, 2013","HALIFAX",399,6,66.5,3.83333333333333
"2013-1","0580","B3A","March 31, 2013","HALIFAX",158,33,4.78787878787879,0
"2013-1","0580","B3K","March 31, 2013","HALIFAX",74,2,37,0
"2013-1","0580","B0J","March 31, 2013","HALIFAX",74,71,1.04225352112676,0
"2013-1","0580","B2V","March 31, 2013","HALIFAX",4,4,1,0
"2013-1","0580","B3T","March 31, 2013","HALIFAX",14,14,1,0
"2013-1","0580","B3L","March 31, 2013","HALIFAX",134,3,44.6666666666667,0
"2013-1","0580","B3P","March 31, 2013","HALIFAX",43,22,1.95454545454545,0
"2013-1","0580","B3H","March 31, 2013","HALIFAX",5,5,1,0
"2013-1","0580","B3R","March 31, 2013","HALIFAX",12,9,1.33333333333333,0
"2013-1","0580","B3Z","March 31, 2013","HALIFAX",20,20,1,0
"2013-1","0580","B3J","March 31, 2013","HALIFAX",146,1,146,0
"2013-1","0580","B4A","March 31, 2013","HALIFAX",114,22,5.18181818181818,0
"2013-1","0580","B3B","March 31, 2013","HALIFAX",159,2,79.5,0
"2013-1","0580","B3N","March 31, 2013","HALIFAX",533,18,29.6111111111111,1.33333333333333
"2013-1","0580","B2W","March 31, 2013","HALIFAX",729,47,15.5106382978723,0.0851063829787234
"2013-1","0580","nan","March 31, 2013","HALIFAX",177,71,2.49295774647887,0
"2013-1","0580","B2R","March 31, 2013","HALIFAX",15,15,1,0
"2013-1","0580","B2X","March 31, 2013","HALIFAX",15,15,1,0
"2013-1","0580","B3V","March 31, 2013","HALIFAX",9,9,1,0
"2013-1","0580","B3G","March 31, 2013","HALIFAX",50,41,1.21951219512195,0
"2013-1","0580","B4B","March 31, 2013","HALIFAX",57,49,1.16326530612245,0
"2013-1","0580","B4E","March 31, 2013","HALIFAX",67,53,1.26415094339623,0
"2013-1","0580","B2T","March 31, 2013","HALIFAX",28,28,1,0
"2013-1","0580","B4C","March 31, 2013","HALIFAX",90,46,1.95652173913043,0.0869565217391304
"2013-2","0580","B3H","June 30, 2013","HALIFAX",2,2,1,0
"2013-2","0580","B3B","June 30, 2013","HALIFAX",159,2,79.5,0
"2013-2","0580","B0J","June 30, 2013","HALIFAX",74,71,1.04225352112676,0
"2013-2","0580","B2W","June 30, 2013","HALIFAX",658,46,14.304347826087,0.0869565217391304
"2013-2","0580","B3Z","June 30, 2013","HALIFAX",27,27,1,0
"2013-2","0580","B4E","June 30, 2013","HALIFAX",53,42,1.26190476190476,0
"2013-2","0580","B2T","June 30, 2013","HALIFAX",30,30,1,0
"2013-2","0580","B3A","June 30, 2013","HALIFAX",163,37,4.40540540540541,0
"2013-2","0580","B3R","June 30, 2013","HALIFAX",10,10,1,0
"2013-2","0580","B3J","June 30, 2013","HALIFAX",146,1,146,0
"2013-2","0580","B3T","June 30, 2013","HALIFAX",15,10,1.5,0
"2013-2","0580","B4A","June 30, 2013","HALIFAX",123,26,4.73076923076923,0
"2013-2","0580","B3M","June 30, 2013","HALIFAX",759,27,28.1111111111111,0.444444444444444
"2013-2","0580","B3P","June 30, 2013","HALIFAX",85,42,2.02380952380952,0
"2013-2","0580","B2Y","June 30, 2013","HALIFAX",234,5,46.8,2.4
"2013-2","0580","B4B","June 30, 2013","HALIFAX",177,43,4.11627906976744,0.116279069767442
"2013-2","0580","B3N","June 30, 2013","HALIFAX",429,15,28.6,1.2
"2013-2","0580","B3L","June 30, 2013","HALIFAX",134,3,44.6666666666667,0
"2013-2","0580","B3V","June 30, 2013","HALIFAX",8,8,1,0
"2013-2","0580","nan","June 30, 2013","HALIFAX",124,74,1.67567567567568,0
"2013-2","0580","B3G","June 30, 2013","HALIFAX",53,44,1.20454545454545,0
"2013-2","0580","B4C","June 30, 2013","HALIFAX",164,58,2.82758620689655,0.0689655172413793
"2013-2","0580","B2X","June 30, 2013","HALIFAX",15,15,1,0
"2013-2","0580","B3K","June 30, 2013","HALIFAX",74,2,37,0
"2013-2","0580","B2R","June 30, 2013","HALIFAX",14,14,1,0
"2013-2","0580","B2V","June 30, 2013","HALIFAX",4,4,1,0
"2013-2","0580","B2Z","June 30, 2013","HALIFAX",45,45,1,0
"2013-3","0580","B3H","September 30, 2013","HALIFAX",2,2,1,0
"2013-3","0580","B3T","September 30, 2013","HALIFAX",15,10,1.5,0
"2013-3","0580","B3N","September 30, 2013","HALIFAX",188,11,17.0909090909091,0
"2013-3","0580","B4B","September 30, 2013","HALIFAX",291,38,7.65789473684211,0.131578947368421
"2013-3","0580","B3Z","September 30, 2013","HALIFAX",31,31,1,0
"2013-3","0580","B2X","September 30, 2013","HALIFAX",18,16,1.125,0
"2013-3","0580","B3B","September 30, 2013","HALIFAX",89,1,89,0
"2013-3","0580","B3P","September 30, 2013","HALIFAX",108,49,2.20408163265306,0
"2013-3","0580","B2V","September 30, 2013","HALIFAX",4,4,1,0
"2013-3","0580","B3R","September 30, 2013","HALIFAX",8,8,1,0
"2013-3","0580","B3A","September 30, 2013","HALIFAX",157,27,5.81481481481481,0
"2013-3","0580","B3M","September 30, 2013","HALIFAX",739,24,30.7916666666667,0.291666666666667
"2013-3","0580","B2T","September 30, 2013","HALIFAX",43,43,1,0
"2013-3","0580","B2R","September 30, 2013","HALIFAX",12,12,1,0
"2013-3","0580","B3V","September 30, 2013","HALIFAX",11,11,1,0
"2013-3","0580","B3G","September 30, 2013","HALIFAX",57,46,1.23913043478261,0
"2013-3","0580","B0J","September 30, 2013","HALIFAX",84,82,1.02439024390244,0
"2013-3","0580","B2Y","September 30, 2013","HALIFAX",166,5,33.2,2.4
"2013-3","0580","B4A","September 30, 2013","HALIFAX",142,30,4.73333333333333,0
"2013-3","0580","B4C","September 30, 2013","HALIFAX",186,54,3.44444444444444,0.0740740740740741
"2013-3","0580","B4E","September 30, 2013","HALIFAX",63,51,1.23529411764706,0
"2013-3","0580","nan","September 30, 2013","HALIFAX",78,76,1.02631578947368,0
"2013-3","0580","B2Z","September 30, 2013","HALIFAX",56,56,1,0
"2013-3","0580","B2W","September 30, 2013","HALIFAX",387,33,11.7272727272727,0.121212121212121
"2013-3","0580","B3J","September 30, 2013","HALIFAX",278,2,139,0
"2013-3","0580","B3L","September 30, 2013","HALIFAX",134,3,44.6666666666667,0
"2013-3","0580","B3K","September 30, 2013","HALIFAX",72,1,72,0
"2013-4","0580","B3Z","December 31, 2013","HALIFAX",20,20,1,0
"2013-4","0580","B3P","December 31, 2013","HALIFAX",120,45,2.66666666666667,0
"2013-4","0580","B3B","December 31, 2013","HALIFAX",89,1,89,0
"2013-4","0580","B3V","December 31, 2013","HALIFAX",9,9,1,0
"2013-4","0580","B4B","December 31, 2013","HALIFAX",277,29,9.55172413793103,0.172413793103448
"2013-4","0580","B2X","December 31, 2013","HALIFAX",11,9,1.22222222222222,0
"2013-4","0580","B4A","December 31, 2013","HALIFAX",135,28,4.82142857142857,0
"2013-4","0580","B4C","December 31, 2013","HALIFAX",167,39,4.28205128205128,0.102564102564103
"2013-4","0580","B3M","December 31, 2013","HALIFAX",435,22,19.7727272727273,0
"2013-4","0580","B2R","December 31, 2013","HALIFAX",5,5,1,0
"2013-4","0580","B2Y","December 31, 2013","HALIFAX",3,2,1.5,0
"2013-4","0580","B2W","December 31, 2013","HALIFAX",221,18,12.2777777777778,0
"2013-4","0580","B3J","December 31, 2013","HALIFAX",278,2,139,0
"2013-4","0580","nan","December 31, 2013","HALIFAX",44,42,1.04761904761905,0
"2013-4","0580","B3G","December 31, 2013","HALIFAX",16,11,1.45454545454545,0
"2013-4","0580","B2Z","December 31, 2013","HALIFAX",38,38,1,0
"2013-4","0580","B3H","December 31, 2013","HALIFAX",3,3,1,0
"2013-4","0580","B3A","December 31, 2013","HALIFAX",238,14,17,0.428571428571429
"2013-4","0580","B3K","December 31, 2013","HALIFAX",74,2,37,0
"2013-4","0580","B3L","December 31, 2013","HALIFAX",132,2,66,0
"2013-4","0580","B3T","December 31, 2013","HALIFAX",21,13,1.61538461538462,0
"2013-4","0580","B2T","December 31, 2013","HALIFAX",34,34,1,0
"2013-4","0580","B3N","December 31, 2013","HALIFAX",185,12,15.4166666666667,0
"2013-4","0580","B0J","December 31, 2013","HALIFAX",64,62,1.03225806451613,0
"2013-4","0580","B3R","December 31, 2013","HALIFAX",14,14,1,0
"2013-4","0580","B2V","December 31, 2013","HALIFAX",3,2,1.5,0
"2013-4","0580","B4E","December 31, 2013","HALIFAX",69,52,1.32692307692308,0
"2014-1","0580","B3K","March 31, 2014","HALIFAX",76,3,25.3333333333333,0
"2014-1","0580","B3H","March 31, 2014","HALIFAX",8,5,1.6,0
"2014-1","0580","B3R","March 31, 2014","HALIFAX",14,13,1.07692307692308,0
"2014-1","0580","B3V","March 31, 2014","HALIFAX",5,5,1,0
"2014-1","0580","B3B","March 31, 2014","HALIFAX",90,2,45,0
"2014-1","0580","B3T","March 31, 2014","HALIFAX",18,11,1.63636363636364,0
"2014-1","0580","B3G","March 31, 2014","HALIFAX",8,5,1.6,0
"2014-1","0580","B0J","March 31, 2014","HALIFAX",27,27,1,0
"2014-1","0580","B2V","March 31, 2014","HALIFAX",2,1,2,0
"2014-1","0580","B2Z","March 31, 2014","HALIFAX",23,23,1,0
"2014-1","0580","B4A","March 31, 2014","HALIFAX",46,26,1.76923076923077,0
"2014-1","0580","B4C","March 31, 2014","HALIFAX",210,31,6.7741935483871,0.258064516129032
"2014-1","0580","nan","March 31, 2014","HALIFAX",23,23,1,0
"2014-1","0580","B3J","March 31, 2014","HALIFAX",278,2,139,0
"2014-1","0580","B3N","March 31, 2014","HALIFAX",184,12,15.3333333333333,1
