"","reference_period_qq","metcode","gcd_ct_centroid_fsa","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount"
"8236","2003-2","0610","nan","June 30, 2003","HAMILTON",1748,1035,1.68888888888889,0.0135265700483092
"8237","2003-3","0610",NA,"September 30, 2003","HAMILTON",9,9,1,0
"8238","2003-3","0610","L3M","September 30, 2003","HAMILTON",1,1,1,0
"8239","2003-3","0610","L7L","September 30, 2003","HAMILTON",43,1,43,0
"8240","2003-3","0610","L8E","September 30, 2003","HAMILTON",1,1,1,0
"8241","2003-3","0610","L9G","September 30, 2003","HAMILTON",1,1,1,0
"8242","2003-3","0610","nan","September 30, 2003","HAMILTON",1890,1172,1.61262798634812,0.0119453924914676
"8243","2003-4","0610",NA,"December 31, 2003","HAMILTON",1,1,1,0
"8244","2003-4","0610","L3M","December 31, 2003","HAMILTON",2,2,1,0
"8245","2003-4","0610","L7L","December 31, 2003","HAMILTON",43,1,43,0
"8246","2003-4","0610","L7P","December 31, 2003","HAMILTON",2,1,2,0
"8247","2003-4","0610","L8E","December 31, 2003","HAMILTON",1,1,1,0
"8248","2003-4","0610","L9G","December 31, 2003","HAMILTON",1,1,1,0
"8249","2003-4","0610","L9H","December 31, 2003","HAMILTON",1,1,1,0
"8250","2003-4","0610","nan","December 31, 2003","HAMILTON",1696,877,1.93386545039909,0.015963511972634
"8251","2004-1","0610",NA,"March 31, 2004","HAMILTON",1,1,1,0
"8252","2004-1","0610","L0R","March 31, 2004","HAMILTON",1,1,1,0
"8253","2004-1","0610","L3M","March 31, 2004","HAMILTON",2,2,1,0
"8254","2004-1","0610","L7L","March 31, 2004","HAMILTON",43,1,43,0
"8255","2004-1","0610","L7P","March 31, 2004","HAMILTON",2,1,2,0
"8256","2004-1","0610","L8E","March 31, 2004","HAMILTON",1,1,1,0
"8257","2004-1","0610","L9A","March 31, 2004","HAMILTON",72,1,72,0
"8258","2004-1","0610","L9G","March 31, 2004","HAMILTON",12,5,2.4,0
"8259","2004-1","0610","L9H","March 31, 2004","HAMILTON",1,1,1,0
"8260","2004-1","0610","nan","March 31, 2004","HAMILTON",1760,799,2.20275344180225,0.0175219023779725
"8261","2004-2","0610",NA,"June 30, 2004","HAMILTON",1,1,1,0
"8262","2004-2","0610","L0R","June 30, 2004","HAMILTON",1,1,1,0
"8263","2004-2","0610","L3M","June 30, 2004","HAMILTON",3,3,1,0
"8264","2004-2","0610","L7L","June 30, 2004","HAMILTON",177,2,88.5,0
"8265","2004-2","0610","L7P","June 30, 2004","HAMILTON",2,1,2,0
"8266","2004-2","0610","L8E","June 30, 2004","HAMILTON",1,1,1,0
"8267","2004-2","0610","L9A","June 30, 2004","HAMILTON",72,1,72,0
"8268","2004-2","0610","L9B","June 30, 2004","HAMILTON",1,1,1,0
"8269","2004-2","0610","L9G","June 30, 2004","HAMILTON",14,7,2,0
"8270","2004-2","0610","L9H","June 30, 2004","HAMILTON",2,2,1,0
"8271","2004-2","0610","N1R","June 30, 2004","HAMILTON",1,1,1,0
"8272","2004-2","0610","nan","June 30, 2004","HAMILTON",2078,1008,2.06150793650794,0.0138888888888889
"8273","2004-3","0610","L0R","September 30, 2004","HAMILTON",2,2,1,0
"8274","2004-3","0610","L3M","September 30, 2004","HAMILTON",3,3,1,0
"8275","2004-3","0610","L7L","September 30, 2004","HAMILTON",177,2,88.5,0
"8276","2004-3","0610","L7N","September 30, 2004","HAMILTON",3,3,1,0
"8277","2004-3","0610","L7P","September 30, 2004","HAMILTON",2,1,2,0
"8278","2004-3","0610","L7R","September 30, 2004","HAMILTON",122,1,122,0
"8279","2004-3","0610","L7S","September 30, 2004","HAMILTON",1,1,1,0
"8280","2004-3","0610","L8E","September 30, 2004","HAMILTON",1,1,1,0
"8281","2004-3","0610","L9A","September 30, 2004","HAMILTON",72,1,72,0
"8282","2004-3","0610","L9B","September 30, 2004","HAMILTON",2,2,1,0
"8283","2004-3","0610","L9G","September 30, 2004","HAMILTON",18,11,1.63636363636364,0
"8284","2004-3","0610","L9H","September 30, 2004","HAMILTON",2,2,1,0
"8285","2004-3","0610","N1R","September 30, 2004","HAMILTON",1,1,1,0
"8286","2004-3","0610","nan","September 30, 2004","HAMILTON",2293,1027,2.23271665043817,0.0136319376825706
"8287","2004-4","0610","L0R","December 31, 2004","HAMILTON",3,3,1,0
"8288","2004-4","0610","L3M","December 31, 2004","HAMILTON",3,3,1,0
"8289","2004-4","0610","L7L","December 31, 2004","HAMILTON",181,6,30.1666666666667,0
"8290","2004-4","0610","L7N","December 31, 2004","HAMILTON",5,5,1,0
"8291","2004-4","0610","L7P","December 31, 2004","HAMILTON",3,2,1.5,0
"8292","2004-4","0610","L7R","December 31, 2004","HAMILTON",122,1,122,0
"8293","2004-4","0610","L7S","December 31, 2004","HAMILTON",3,3,1,0
"8294","2004-4","0610","L8E","December 31, 2004","HAMILTON",1,1,1,0
"8295","2004-4","0610","L8G","December 31, 2004","HAMILTON",1,1,1,0
"8296","2004-4","0610","L8H","December 31, 2004","HAMILTON",6,1,6,0
"8297","2004-4","0610","L8K","December 31, 2004","HAMILTON",2,2,1,0
"8298","2004-4","0610","L8S","December 31, 2004","HAMILTON",1,1,1,0
"8299","2004-4","0610","L8W","December 31, 2004","HAMILTON",1,1,1,0
"8300","2004-4","0610","L9A","December 31, 2004","HAMILTON",72,1,72,0
"8301","2004-4","0610","L9B","December 31, 2004","HAMILTON",2,2,1,0
"8302","2004-4","0610","L9C","December 31, 2004","HAMILTON",13,3,4.33333333333333,0
"8303","2004-4","0610","L9G","December 31, 2004","HAMILTON",28,14,2,0
"8304","2004-4","0610","L9H","December 31, 2004","HAMILTON",2,2,1,0
"8305","2004-4","0610","N1R","December 31, 2004","HAMILTON",1,1,1,0
"8306","2004-4","0610","nan","December 31, 2004","HAMILTON",2151,1044,2.06034482758621,0.0134099616858238
"8307","2005-1","0610","L0R","March 31, 2005","HAMILTON",7,7,1,0
"8308","2005-1","0610","L3M","March 31, 2005","HAMILTON",3,3,1,0
"8309","2005-1","0610","L7L","March 31, 2005","HAMILTON",181,6,30.1666666666667,0
"8310","2005-1","0610","L7N","March 31, 2005","HAMILTON",5,5,1,0
"8311","2005-1","0610","L7P","March 31, 2005","HAMILTON",3,2,1.5,0
"8312","2005-1","0610","L7R","March 31, 2005","HAMILTON",122,1,122,0
"8313","2005-1","0610","L7S","March 31, 2005","HAMILTON",3,3,1,0
"8314","2005-1","0610","L8E","March 31, 2005","HAMILTON",20,4,5,0
"8315","2005-1","0610","L8G","March 31, 2005","HAMILTON",1,1,1,0
"8316","2005-1","0610","L8H","March 31, 2005","HAMILTON",6,1,6,0
"8317","2005-1","0610","L8K","March 31, 2005","HAMILTON",2,2,1,0
"8318","2005-1","0610","L8S","March 31, 2005","HAMILTON",1,1,1,0
"8319","2005-1","0610","L8T","March 31, 2005","HAMILTON",2,2,1,0
"8320","2005-1","0610","L8W","March 31, 2005","HAMILTON",1,1,1,0
"8321","2005-1","0610","L9A","March 31, 2005","HAMILTON",72,1,72,0
"8322","2005-1","0610","L9B","March 31, 2005","HAMILTON",10,6,1.66666666666667,0
"8323","2005-1","0610","L9C","March 31, 2005","HAMILTON",16,6,2.66666666666667,0
"8324","2005-1","0610","L9G","March 31, 2005","HAMILTON",45,20,2.25,0
"8325","2005-1","0610","L9H","March 31, 2005","HAMILTON",6,6,1,0
"8326","2005-1","0610","N1R","March 31, 2005","HAMILTON",2,2,1,0
"8327","2005-1","0610","nan","March 31, 2005","HAMILTON",1961,987,1.98682877406282,0
"8328","2005-2","0610","L0R","June 30, 2005","HAMILTON",14,14,1,0
"8329","2005-2","0610","L3M","June 30, 2005","HAMILTON",8,8,1,0
"8330","2005-2","0610","L7L","June 30, 2005","HAMILTON",184,9,20.4444444444444,0
"8331","2005-2","0610","L7N","June 30, 2005","HAMILTON",7,7,1,0
"8332","2005-2","0610","L7P","June 30, 2005","HAMILTON",3,2,1.5,0
"8333","2005-2","0610","L7R","June 30, 2005","HAMILTON",122,1,122,0
"8334","2005-2","0610","L7S","June 30, 2005","HAMILTON",3,3,1,0
"8335","2005-2","0610","L7T","June 30, 2005","HAMILTON",168,3,56,0
"8336","2005-2","0610","L8E","June 30, 2005","HAMILTON",37,10,3.7,0
"8337","2005-2","0610","L8G","June 30, 2005","HAMILTON",2,2,1,0
"8338","2005-2","0610","L8H","June 30, 2005","HAMILTON",6,1,6,0
"8339","2005-2","0610","L8J","June 30, 2005","HAMILTON",2,2,1,0
"8340","2005-2","0610","L8K","June 30, 2005","HAMILTON",2,2,1,0
"8341","2005-2","0610","L8L","June 30, 2005","HAMILTON",14,1,14,0
"8342","2005-2","0610","L8S","June 30, 2005","HAMILTON",1,1,1,0
"8343","2005-2","0610","L8T","June 30, 2005","HAMILTON",41,6,6.83333333333333,0.666666666666667
"8344","2005-2","0610","L8W","June 30, 2005","HAMILTON",1,1,1,0
"8345","2005-2","0610","L9A","June 30, 2005","HAMILTON",76,5,15.2,0
"8346","2005-2","0610","L9B","June 30, 2005","HAMILTON",53,30,1.76666666666667,0
"8347","2005-2","0610","L9C","June 30, 2005","HAMILTON",24,14,1.71428571428571,0
"8348","2005-2","0610","L9G","June 30, 2005","HAMILTON",56,31,1.80645161290323,0
"8349","2005-2","0610","L9H","June 30, 2005","HAMILTON",9,9,1,0
"8350","2005-2","0610","N1R","June 30, 2005","HAMILTON",3,3,1,0
"8351","2005-2","0610","nan","June 30, 2005","HAMILTON",1828,962,1.9002079002079,0
"8352","2005-3","0610","L0R","September 30, 2005","HAMILTON",23,23,1,0
"8353","2005-3","0610","L3M","September 30, 2005","HAMILTON",9,9,1,0
"8354","2005-3","0610","L7L","September 30, 2005","HAMILTON",188,12,15.6666666666667,0
"8355","2005-3","0610","L7N","September 30, 2005","HAMILTON",13,13,1,0
"8356","2005-3","0610","L7P","September 30, 2005","HAMILTON",4,3,1.33333333333333,0
"8357","2005-3","0610","L7R","September 30, 2005","HAMILTON",122,1,122,0
"8358","2005-3","0610","L7S","September 30, 2005","HAMILTON",3,3,1,0
"8359","2005-3","0610","L7T","September 30, 2005","HAMILTON",169,4,42.25,0
"8360","2005-3","0610","L8E","September 30, 2005","HAMILTON",91,33,2.75757575757576,0
"8361","2005-3","0610","L8G","September 30, 2005","HAMILTON",7,7,1,0
"8362","2005-3","0610","L8H","September 30, 2005","HAMILTON",8,3,2.66666666666667,0
"8363","2005-3","0610","L8J","September 30, 2005","HAMILTON",4,4,1,0
"8364","2005-3","0610","L8K","September 30, 2005","HAMILTON",3,3,1,0
"8365","2005-3","0610","L8L","September 30, 2005","HAMILTON",14,1,14,0
"8366","2005-3","0610","L8M","September 30, 2005","HAMILTON",75,3,25,0
"8367","2005-3","0610","L8P","September 30, 2005","HAMILTON",7,2,3.5,0
"8368","2005-3","0610","L8R","September 30, 2005","HAMILTON",54,4,13.5,0
"8369","2005-3","0610","L8S","September 30, 2005","HAMILTON",1,1,1,0
"8370","2005-3","0610","L8T","September 30, 2005","HAMILTON",51,16,3.1875,0.25
"8371","2005-3","0610","L8V","September 30, 2005","HAMILTON",1,1,1,0
"8372","2005-3","0610","L8W","September 30, 2005","HAMILTON",5,5,1,0
"8373","2005-3","0610","L9A","September 30, 2005","HAMILTON",82,11,7.45454545454545,0
"8374","2005-3","0610","L9B","September 30, 2005","HAMILTON",69,41,1.68292682926829,0
"8375","2005-3","0610","L9C","September 30, 2005","HAMILTON",30,20,1.5,0
"8376","2005-3","0610","L9G","September 30, 2005","HAMILTON",66,41,1.60975609756098,0
"8377","2005-3","0610","L9H","September 30, 2005","HAMILTON",9,9,1,0
"8378","2005-3","0610","N1R","September 30, 2005","HAMILTON",8,8,1,0
"8379","2005-3","0610","nan","September 30, 2005","HAMILTON",1726,795,2.17106918238994,0.00754716981132075
"8380","2005-4","0610",NA,"December 31, 2005","HAMILTON",2,2,1,0
"8381","2005-4","0610","L0R","December 31, 2005","HAMILTON",29,29,1,0
"8382","2005-4","0610","L3M","December 31, 2005","HAMILTON",52,34,1.52941176470588,0
"8383","2005-4","0610","L7L","December 31, 2005","HAMILTON",191,15,12.7333333333333,0
"8384","2005-4","0610","L7N","December 31, 2005","HAMILTON",13,13,1,0
"8385","2005-4","0610","L7P","December 31, 2005","HAMILTON",4,3,1.33333333333333,0
"8386","2005-4","0610","L7R","December 31, 2005","HAMILTON",123,2,61.5,0
"8387","2005-4","0610","L7S","December 31, 2005","HAMILTON",3,3,1,0
"8388","2005-4","0610","L7T","December 31, 2005","HAMILTON",169,4,42.25,0
"8389","2005-4","0610","L8E","December 31, 2005","HAMILTON",138,51,2.70588235294118,0
"8390","2005-4","0610","L8G","December 31, 2005","HAMILTON",12,12,1,0
"8391","2005-4","0610","L8H","December 31, 2005","HAMILTON",12,7,1.71428571428571,0
"8392","2005-4","0610","L8J","December 31, 2005","HAMILTON",75,41,1.82926829268293,0
"8393","2005-4","0610","L8K","December 31, 2005","HAMILTON",4,4,1,0
"8394","2005-4","0610","L8L","December 31, 2005","HAMILTON",14,1,14,0
"8395","2005-4","0610","L8M","December 31, 2005","HAMILTON",75,3,25,0
"8396","2005-4","0610","L8P","December 31, 2005","HAMILTON",7,2,3.5,0
"8397","2005-4","0610","L8R","December 31, 2005","HAMILTON",60,7,8.57142857142857,0
"8398","2005-4","0610","L8S","December 31, 2005","HAMILTON",1,1,1,0
"8399","2005-4","0610","L8T","December 31, 2005","HAMILTON",63,28,2.25,0.142857142857143
"8400","2005-4","0610","L8V","December 31, 2005","HAMILTON",4,3,1.33333333333333,0
"8401","2005-4","0610","L8W","December 31, 2005","HAMILTON",5,5,1,0
"8402","2005-4","0610","L9A","December 31, 2005","HAMILTON",87,16,5.4375,0
"8403","2005-4","0610","L9B","December 31, 2005","HAMILTON",69,41,1.68292682926829,0
"8404","2005-4","0610","L9C","December 31, 2005","HAMILTON",36,26,1.38461538461538,0
"8405","2005-4","0610","L9G","December 31, 2005","HAMILTON",83,56,1.48214285714286,0
"8406","2005-4","0610","L9H","December 31, 2005","HAMILTON",11,11,1,0
"8407","2005-4","0610","N1R","December 31, 2005","HAMILTON",14,14,1,0
"8408","2005-4","0610","nan","December 31, 2005","HAMILTON",1554,602,2.58139534883721,0.0199335548172757
"8409","2006-1","0610",NA,"March 31, 2006","HAMILTON",2,2,1,0
"8410","2006-1","0610","L0R","March 31, 2006","HAMILTON",24,24,1,0
"8411","2006-1","0610","L3M","March 31, 2006","HAMILTON",38,30,1.26666666666667,0
"8412","2006-1","0610","L7L","March 31, 2006","HAMILTON",203,27,7.51851851851852,0
"8413","2006-1","0610","L7N","March 31, 2006","HAMILTON",7,7,1,0
"8414","2006-1","0610","L7P","March 31, 2006","HAMILTON",4,3,1.33333333333333,0
"8415","2006-1","0610","L7R","March 31, 2006","HAMILTON",136,3,45.3333333333333,0
"8416","2006-1","0610","L7S","March 31, 2006","HAMILTON",3,3,1,0
"8417","2006-1","0610","L7T","March 31, 2006","HAMILTON",161,4,40.25,0
"8418","2006-1","0610","L8E","March 31, 2006","HAMILTON",154,56,2.75,0
"8419","2006-1","0610","L8G","March 31, 2006","HAMILTON",6,6,1,0
"8420","2006-1","0610","L8H","March 31, 2006","HAMILTON",10,5,2,0
"8421","2006-1","0610","L8J","March 31, 2006","HAMILTON",67,36,1.86111111111111,0
"8422","2006-1","0610","L8K","March 31, 2006","HAMILTON",1,1,1,0
"8423","2006-1","0610","L8L","March 31, 2006","HAMILTON",20,7,2.85714285714286,0
"8424","2006-1","0610","L8M","March 31, 2006","HAMILTON",76,4,19,0
"8425","2006-1","0610","L8P","March 31, 2006","HAMILTON",6,1,6,0
"8426","2006-1","0610","L8R","March 31, 2006","HAMILTON",58,4,14.5,0
"8427","2006-1","0610","L8T","March 31, 2006","HAMILTON",52,17,3.05882352941176,0.235294117647059
"8428","2006-1","0610","L8V","March 31, 2006","HAMILTON",5,4,1.25,0
"8429","2006-1","0610","L8W","March 31, 2006","HAMILTON",4,4,1,0
"8430","2006-1","0610","L9A","March 31, 2006","HAMILTON",85,14,6.07142857142857,0
"8431","2006-1","0610","L9B","March 31, 2006","HAMILTON",58,35,1.65714285714286,0
"8432","2006-1","0610","L9C","March 31, 2006","HAMILTON",32,22,1.45454545454545,0
"8433","2006-1","0610","L9G","March 31, 2006","HAMILTON",86,51,1.68627450980392,0
"8434","2006-1","0610","L9H","March 31, 2006","HAMILTON",12,12,1,0
"8435","2006-1","0610","N1R","March 31, 2006","HAMILTON",19,19,1,0
"8436","2006-1","0610","nan","March 31, 2006","HAMILTON",1398,573,2.43979057591623,0.0209424083769634
"8437","2006-2","0610",NA,"June 30, 2006","HAMILTON",2,2,1,0
"8438","2006-2","0610","L0R","June 30, 2006","HAMILTON",26,24,1.08333333333333,0
"8439","2006-2","0610","L3M","June 30, 2006","HAMILTON",47,41,1.14634146341463,0
"8440","2006-2","0610","L7L","June 30, 2006","HAMILTON",211,35,6.02857142857143,0
"8441","2006-2","0610","L7N","June 30, 2006","HAMILTON",6,6,1,0
"8442","2006-2","0610","L7P","June 30, 2006","HAMILTON",3,2,1.5,0
"8443","2006-2","0610","L7R","June 30, 2006","HAMILTON",23,4,5.75,0
"8444","2006-2","0610","L7S","June 30, 2006","HAMILTON",3,3,1,0
"8445","2006-2","0610","L7T","June 30, 2006","HAMILTON",276,8,34.5,0
"8446","2006-2","0610","L8E","June 30, 2006","HAMILTON",152,65,2.33846153846154,0
"8447","2006-2","0610","L8G","June 30, 2006","HAMILTON",6,6,1,0
"8448","2006-2","0610","L8H","June 30, 2006","HAMILTON",13,8,1.625,0
"8449","2006-2","0610","L8J","June 30, 2006","HAMILTON",43,20,2.15,0
"8450","2006-2","0610","L8K","June 30, 2006","HAMILTON",1,1,1,0
"8451","2006-2","0610","L8L","June 30, 2006","HAMILTON",20,7,2.85714285714286,0
"8452","2006-2","0610","L8M","June 30, 2006","HAMILTON",75,3,25,0
"8453","2006-2","0610","L8P","June 30, 2006","HAMILTON",6,1,6,0
"8454","2006-2","0610","L8R","June 30, 2006","HAMILTON",70,6,11.6666666666667,0
"8455","2006-2","0610","L8S","June 30, 2006","HAMILTON",1,1,1,0
"8456","2006-2","0610","L8T","June 30, 2006","HAMILTON",58,23,2.52173913043478,0.173913043478261
"8457","2006-2","0610","L8V","June 30, 2006","HAMILTON",5,4,1.25,0
"8458","2006-2","0610","L8W","June 30, 2006","HAMILTON",3,3,1,0
"8459","2006-2","0610","L9A","June 30, 2006","HAMILTON",17,17,1,0
"8460","2006-2","0610","L9B","June 30, 2006","HAMILTON",41,25,1.64,0
"8461","2006-2","0610","L9C","June 30, 2006","HAMILTON",28,28,1,0
"8462","2006-2","0610","L9G","June 30, 2006","HAMILTON",85,58,1.46551724137931,0
"8463","2006-2","0610","L9H","June 30, 2006","HAMILTON",9,9,1,0
"8464","2006-2","0610","N1R","June 30, 2006","HAMILTON",11,11,1,0
"8465","2006-2","0610","nan","June 30, 2006","HAMILTON",1326,578,2.29411764705882,0.0103806228373702
"8466","2006-3","0610","L0R","September 30, 2006","HAMILTON",28,26,1.07692307692308,0
"8467","2006-3","0610","L3M","September 30, 2006","HAMILTON",41,41,1,0
"8468","2006-3","0610","L7L","September 30, 2006","HAMILTON",202,26,7.76923076923077,0
"8469","2006-3","0610","L7N","September 30, 2006","HAMILTON",7,7,1,0
"8470","2006-3","0610","L7R","September 30, 2006","HAMILTON",51,9,5.66666666666667,0
"8471","2006-3","0610","L7T","September 30, 2006","HAMILTON",291,15,19.4,0
"8472","2006-3","0610","L8E","September 30, 2006","HAMILTON",85,54,1.57407407407407,0
"8473","2006-3","0610","L8G","September 30, 2006","HAMILTON",10,10,1,0
"8474","2006-3","0610","L8H","September 30, 2006","HAMILTON",6,6,1,0
"8475","2006-3","0610","L8J","September 30, 2006","HAMILTON",13,9,1.44444444444444,0
"8476","2006-3","0610","L8K","September 30, 2006","HAMILTON",1,1,1,0
"8477","2006-3","0610","L8L","September 30, 2006","HAMILTON",22,8,2.75,0
"8478","2006-3","0610","L8M","September 30, 2006","HAMILTON",75,3,25,0
"8479","2006-3","0610","L8P","September 30, 2006","HAMILTON",6,1,6,0
"8480","2006-3","0610","L8R","September 30, 2006","HAMILTON",68,4,17,0
"8481","2006-3","0610","L8S","September 30, 2006","HAMILTON",11,2,5.5,0
"8482","2006-3","0610","L8T","September 30, 2006","HAMILTON",47,12,3.91666666666667,0.333333333333333
"8483","2006-3","0610","L8V","September 30, 2006","HAMILTON",3,2,1.5,0
"8484","2006-3","0610","L8W","September 30, 2006","HAMILTON",5,5,1,0
"8485","2006-3","0610","L9A","September 30, 2006","HAMILTON",21,21,1,0
"8486","2006-3","0610","L9B","September 30, 2006","HAMILTON",18,12,1.5,0
"8487","2006-3","0610","L9C","September 30, 2006","HAMILTON",40,40,1,0
"8488","2006-3","0610","L9G","September 30, 2006","HAMILTON",134,67,2,0
"8489","2006-3","0610","L9H","September 30, 2006","HAMILTON",69,8,8.625,0
"8490","2006-3","0610","N1R","September 30, 2006","HAMILTON",10,10,1,0
"8491","2006-3","0610","nan","September 30, 2006","HAMILTON",1159,554,2.09205776173285,0.0108303249097473
"8492","2006-4","0610","L0R","December 31, 2006","HAMILTON",22,20,1.1,0
"8493","2006-4","0610","L3M","December 31, 2006","HAMILTON",21,21,1,0
"8494","2006-4","0610","L7L","December 31, 2006","HAMILTON",198,22,9,0
"8495","2006-4","0610","L7N","December 31, 2006","HAMILTON",6,6,1,0
"8496","2006-4","0610","L7R","December 31, 2006","HAMILTON",48,10,4.8,0
"8497","2006-4","0610","L7S","December 31, 2006","HAMILTON",1,1,1,0
"8498","2006-4","0610","L7T","December 31, 2006","HAMILTON",133,14,9.5,0
"8499","2006-4","0610","L8E","December 31, 2006","HAMILTON",148,59,2.50847457627119,0
"8500","2006-4","0610","L8G","December 31, 2006","HAMILTON",6,6,1,0
"8501","2006-4","0610","L8H","December 31, 2006","HAMILTON",6,6,1,0
"8502","2006-4","0610","L8J","December 31, 2006","HAMILTON",14,10,1.4,0
"8503","2006-4","0610","L8K","December 31, 2006","HAMILTON",1,1,1,0
"8504","2006-4","0610","L8L","December 31, 2006","HAMILTON",17,3,5.66666666666667,0
"8505","2006-4","0610","L8M","December 31, 2006","HAMILTON",57,2,28.5,0
"8506","2006-4","0610","L8P","December 31, 2006","HAMILTON",6,1,6,0
"8507","2006-4","0610","L8R","December 31, 2006","HAMILTON",68,4,17,0
"8508","2006-4","0610","L8S","December 31, 2006","HAMILTON",11,2,5.5,0
"8509","2006-4","0610","L8T","December 31, 2006","HAMILTON",51,16,3.1875,0.25
"8510","2006-4","0610","L8V","December 31, 2006","HAMILTON",3,3,1,0
"8511","2006-4","0610","L8W","December 31, 2006","HAMILTON",3,3,1,0
"8512","2006-4","0610","L9A","December 31, 2006","HAMILTON",21,21,1,0
"8513","2006-4","0610","L9B","December 31, 2006","HAMILTON",2,2,1,0
"8514","2006-4","0610","L9C","December 31, 2006","HAMILTON",40,40,1,0
"8515","2006-4","0610","L9G","December 31, 2006","HAMILTON",149,60,2.48333333333333,0
