"reference_period_qq","metcode","gcd_ct_centroid_fsa","dweltype","mkttycd","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount"
"2012-3","2410","V5P",5,3,"September 30, 2012","VANCOUVER",4,1,4,4
"2012-3","2410","V5P",2,1,"September 30, 2012","VANCOUVER",3,2,1.5,0
"2012-3","2410","V3V",5,1,"September 30, 2012","VANCOUVER",4,2,2,2
"2012-3","2410","nan",5,3,"September 30, 2012","VANCOUVER",383,31,12.3548387096774,8.16129032258065
"2012-3","2410","V6C",5,3,"September 30, 2012","VANCOUVER",27,2,13.5,29.5
"2012-3","2410","V7L",1,1,"September 30, 2012","VANCOUVER",2,2,1,0
"2012-3","2410","V7M",5,1,"September 30, 2012","VANCOUVER",13,7,1.85714285714286,2
"2012-3","2410","V5T",5,3,"September 30, 2012","VANCOUVER",12,3,4,3.33333333333333
"2012-3","2410","V5T",2,1,"September 30, 2012","VANCOUVER",4,2,2,0
"2012-3","2410","V6R",5,1,"September 30, 2012","VANCOUVER",10,5,2,1.4
"2012-3","2410","V3N",1,1,"September 30, 2012","VANCOUVER",19,19,1,0
"2012-3","2410","V3J",1,1,"September 30, 2012","VANCOUVER",1,1,1,0
"2012-3","2410","V7H",1,1,"September 30, 2012","VANCOUVER",2,2,1,0
"2012-3","2410","V2W",1,1,"September 30, 2012","VANCOUVER",3,3,1,0
"2012-3","2410","V3N",4,3,"September 30, 2012","VANCOUVER",6,1,6,4
"2012-3","2410","V3S",2,3,"September 30, 2012","VANCOUVER",4,3,1.33333333333333,0
"2012-3","2410","V5M",5,1,"September 30, 2012","VANCOUVER",10,5,2,2
"2012-3","2410","V6N",5,1,"September 30, 2012","VANCOUVER",4,2,2,2
"2012-3","2410","V7R",1,1,"September 30, 2012","VANCOUVER",5,5,1,0
"2012-3","2410","V6M",4,3,"September 30, 2012","VANCOUVER",4,1,4,3
"2012-3","2410","V7A",1,1,"September 30, 2012","VANCOUVER",13,13,1,0
"2012-3","2410","V5Y",5,3,"September 30, 2012","VANCOUVER",171,12,14.25,8.66666666666667
"2012-3","2410","V5A",1,1,"September 30, 2012","VANCOUVER",8,8,1,0
"2012-3","2410","V5C",1,1,"September 30, 2012","VANCOUVER",20,20,1,0
"2012-3","2410","V5E",1,1,"September 30, 2012","VANCOUVER",8,8,1,0
"2012-3","2410","V5H",1,1,"September 30, 2012","VANCOUVER",13,13,1,0
"2012-3","2410","V5L",4,3,"September 30, 2012","VANCOUVER",3,1,3,3
"2012-3","2410","nan",2,3,"September 30, 2012","VANCOUVER",26,17,1.52941176470588,0
"2012-3","2410","V4B",4,3,"September 30, 2012","VANCOUVER",7,2,3.5,0
"2012-3","2410","V5B",5,3,"September 30, 2012","VANCOUVER",2,1,2,3
"2012-3","2410","V7N",1,1,"September 30, 2012","VANCOUVER",2,2,1,0
"2012-3","2410","V3J",2,1,"September 30, 2012","VANCOUVER",2,1,2,0
"2012-3","2410","V5K",5,3,"September 30, 2012","VANCOUVER",2,1,2,3
"2012-3","2410","V7K",1,1,"September 30, 2012","VANCOUVER",5,5,1,0
"2012-3","2410","V2Y",5,3,"September 30, 2012","VANCOUVER",20,1,20,4
"2012-3","2410","V5V",1,1,"September 30, 2012","VANCOUVER",2,2,1,0
"2012-3","2410","V6M",5,1,"September 30, 2012","VANCOUVER",8,4,2,1.5
"2012-3","2410","V5J",2,1,"September 30, 2012","VANCOUVER",11,7,1.57142857142857,0
"2012-3","2410","V6H",1,1,"September 30, 2012","VANCOUVER",1,1,1,0
"2012-3","2410","V2Y",1,1,"September 30, 2012","VANCOUVER",6,6,1,0
"2012-3","2410","V5N",5,1,"September 30, 2012","VANCOUVER",6,3,2,2
"2012-3","2410","V5P",5,1,"September 30, 2012","VANCOUVER",10,5,2,2
"2012-3","2410","V5Z",4,3,"September 30, 2012","VANCOUVER",8,5,1.6,3
"2012-3","2410","V6K",5,1,"September 30, 2012","VANCOUVER",4,2,2,2
"2012-3","2410","nan",1,3,"September 30, 2012","VANCOUVER",8,8,1,0
"2012-3","2410","V6P",2,1,"September 30, 2012","VANCOUVER",2,1,2,0
"2012-3","2410","V6K",5,3,"September 30, 2012","VANCOUVER",73,2,36.5,6.5
"2012-3","2410","V5A",2,1,"September 30, 2012","VANCOUVER",2,1,2,0
"2012-3","2410","V3S",1,1,"September 30, 2012","VANCOUVER",33,33,1,0
"2012-3","2410","V5C",2,1,"September 30, 2012","VANCOUVER",4,2,2,0
"2012-3","2410","V6N",4,3,"September 30, 2012","VANCOUVER",4,1,4,3
"2012-3","2410","V3E",4,3,"September 30, 2012","VANCOUVER",26,13,2,0
"2012-3","2410","V3W",5,3,"September 30, 2012","VANCOUVER",11,2,5.5,4
"2012-3","2410","V3W",5,1,"September 30, 2012","VANCOUVER",10,5,2,2
"2012-3","2410","V6M",1,1,"September 30, 2012","VANCOUVER",12,12,1,0
"2012-3","2410","V0N",1,1,"September 30, 2012","VANCOUVER",2,2,1,0
"2012-3","2410","V3Y",5,3,"September 30, 2012","VANCOUVER",12,2,6,10
"2012-3","2410","V5E",2,1,"September 30, 2012","VANCOUVER",1,1,1,0
"2012-3","2410","V5K",5,1,"September 30, 2012","VANCOUVER",6,3,2,2
"2012-3","2410","V5M",1,1,"September 30, 2012","VANCOUVER",7,7,1,0
"2012-3","2410","V3X",4,3,"September 30, 2012","VANCOUVER",8,3,2.66666666666667,0
"2012-3","2410","V7P",5,3,"September 30, 2012","VANCOUVER",9,1,9,4
"2012-3","2410","V3E",5,1,"September 30, 2012","VANCOUVER",40,20,2,2
"2012-3","2440","V8Y",1,1,"September 30, 2012","VICTORIA",1,1,1,0
"2012-3","2440","V8R",2,1,"September 30, 2012","VICTORIA",2,1,2,0
"2012-3","2440","nan",5,3,"September 30, 2012","VICTORIA",49,7,7,3.28571428571429
"2012-3","2440","V9C",1,1,"September 30, 2012","VICTORIA",15,15,1,0
"2012-3","2440","V8L",4,3,"September 30, 2012","VICTORIA",4,1,4,0
"2012-3","2440","V8W",5,3,"September 30, 2012","VICTORIA",48,5,9.6,4.6
"2012-3","2440","V8V",5,3,"September 30, 2012","VICTORIA",3,2,1.5,3.5
"2012-3","2440","nan",2,3,"September 30, 2012","VICTORIA",7,5,1.4,0
"2012-3","2440","V9B",2,1,"September 30, 2012","VICTORIA",4,2,2,0
"2012-3","2440","V8X",5,3,"September 30, 2012","VICTORIA",57,4,14.25,3
"2012-3","2440","V9A",1,1,"September 30, 2012","VICTORIA",4,4,1,0
"2012-3","2440","V8X",4,3,"September 30, 2012","VICTORIA",4,2,2,0
"2012-3","2440","V9A",5,3,"September 30, 2012","VICTORIA",19,5,3.8,4.4
"2012-3","2440","V9C",2,3,"September 30, 2012","VICTORIA",2,1,2,0
"2012-3","2440","V9C",4,3,"September 30, 2012","VICTORIA",6,3,2,0
"2012-3","2440","V9B",4,3,"September 30, 2012","VICTORIA",19,7,2.71428571428571,0
"2012-3","2440","nan",1,3,"September 30, 2012","VICTORIA",2,2,1,0
"2012-3","2440","V8S",5,3,"September 30, 2012","VICTORIA",5,1,5,4
"2012-3","2440","V8N",1,1,"September 30, 2012","VICTORIA",3,3,1,0
"2012-3","2440","V9B",1,1,"September 30, 2012","VICTORIA",22,22,1,0
"2012-3","2440","V8Y",5,3,"September 30, 2012","VICTORIA",1,1,1,2
"2012-3","2440","V8S",1,1,"September 30, 2012","VICTORIA",9,9,1,0
"2012-3","2440","V8V",4,3,"September 30, 2012","VICTORIA",2,2,1,0
"2012-3","2440","nan",4,3,"September 30, 2012","VICTORIA",18,12,1.5,0
"2012-3","2440","V9B",5,3,"September 30, 2012","VICTORIA",96,9,10.6666666666667,3.55555555555556
"2012-3","2440","V8L",5,3,"September 30, 2012","VICTORIA",10,3,3.33333333333333,2.33333333333333
"2012-3","2440","V9C",2,1,"September 30, 2012","VICTORIA",2,1,2,0
"2012-3","2440","nan",2,1,"September 30, 2012","VICTORIA",2,1,2,0
"2012-3","2440","V9C",5,3,"September 30, 2012","VICTORIA",37,4,9.25,3.5
"2012-3","2440","V8V",1,3,"September 30, 2012","VICTORIA",1,1,1,0
"2012-3","2440","nan",1,1,"September 30, 2012","VICTORIA",22,22,1,0
"2012-3","2440","V9A",4,3,"September 30, 2012","VICTORIA",13,2,6.5,0
"2012-3","2680","R2H",5,3,"September 30, 2012","WINNIPEG",8,2,4,4
"2012-3","2680","R2L",1,1,"September 30, 2012","WINNIPEG",1,1,1,0
"2012-3","2680","R3Y",4,3,"September 30, 2012","WINNIPEG",5,3,1.66666666666667,0
"2012-3","2680","R0E",1,3,"September 30, 2012","WINNIPEG",1,1,1,0
"2012-3","2680","R2N",5,3,"September 30, 2012","WINNIPEG",33,4,8.25,3.75
"2012-3","2680","R2N",1,1,"September 30, 2012","WINNIPEG",7,7,1,0
"2012-3","2680","R5A",4,3,"September 30, 2012","WINNIPEG",3,1,3,0
"2012-3","2680","R4H",1,1,"September 30, 2012","WINNIPEG",3,3,1,0
