"reference_period_qq","metcode","gcd_ct_centroid_fsa","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount"
"2015-1","1700","S7W","March 31, 2015","SASKATOON",78,33,2.36363636363636,0.696969696969697
"2015-1","1700","S7M","March 31, 2015","SASKATOON",17,6,2.83333333333333,0
"2015-1","1700","S7T","March 31, 2015","SASKATOON",94,84,1.11904761904762,0
"2015-1","1700","S7J","March 31, 2015","SASKATOON",6,4,1.5,0
"2015-1","1700","S7L","March 31, 2015","SASKATOON",131,90,1.45555555555556,0.288888888888889
"2015-1","1700","S0L","March 31, 2015","SASKATOON",5,5,1,0
"2015-1","1700","S7N","March 31, 2015","SASKATOON",17,7,2.42857142857143,0.428571428571429
"2015-1","1700","S7S","March 31, 2015","SASKATOON",162,98,1.6530612244898,0.0612244897959184
"2015-1","1700","nan","March 31, 2015","SASKATOON",187,110,1.7,0.2
"2015-1","1700","S7H","March 31, 2015","SASKATOON",14,10,1.4,0.3
"2015-1","2270","L6E","March 31, 2015","TORONTO",9,2,4.5,9
"2015-1","2270","M1C","March 31, 2015","TORONTO",7,2,3.5,16.5
"2015-1","2270","L0H","March 31, 2015","TORONTO",1,1,1,0
"2015-1","2270","L3X","March 31, 2015","TORONTO",19,7,2.71428571428571,0
"2015-1","2270","M6S","March 31, 2015","TORONTO",23,2,11.5,6
"2015-1","2270","L6A","March 31, 2015","TORONTO",10,10,1,0
"2015-1","2270","M9A","March 31, 2015","TORONTO",13,4,3.25,3.25
"2015-1","2270","M6N","March 31, 2015","TORONTO",3,2,1.5,0
"2015-1","2270","L6J","March 31, 2015","TORONTO",6,6,1,0
"2015-1","2270","M9R","March 31, 2015","TORONTO",1,1,1,0
"2015-1","2270","M4M","March 31, 2015","TORONTO",72,4,18,4.25
"2015-1","2270","M5A","March 31, 2015","TORONTO",6,3,2,23.6666666666667
"2015-1","2270","M2R","March 31, 2015","TORONTO",3,3,1,0
"2015-1","2270","L6M","March 31, 2015","TORONTO",4,4,1,0
"2015-1","2270","M8Z","March 31, 2015","TORONTO",3,2,1.5,3
"2015-1","2270","M4H","March 31, 2015","TORONTO",1,1,1,12
"2015-1","2270","M4E","March 31, 2015","TORONTO",26,2,13,2
"2015-1","2270","L7K","March 31, 2015","TORONTO",17,3,5.66666666666667,0
"2015-1","2270","M4W","March 31, 2015","TORONTO",166,2,83,18.5
"2015-1","2270","M4V","March 31, 2015","TORONTO",2,2,1,0
"2015-1","2270","M5V","March 31, 2015","TORONTO",189,7,27,36.4285714285714
"2015-1","2270","M1S","March 31, 2015","TORONTO",8,2,4,13.5
"2015-1","2270","M8W","March 31, 2015","TORONTO",18,12,1.5,0.5
"2015-1","2270","L3T","March 31, 2015","TORONTO",59,2,29.5,13.5
"2015-1","2270","M6K","March 31, 2015","TORONTO",1,1,1,0
"2015-1","2270","M6L","March 31, 2015","TORONTO",3,3,1,0
"2015-1","2270","M5P","March 31, 2015","TORONTO",3,4,0.75,0
"2015-1","2270","L6H","March 31, 2015","TORONTO",1,1,1,0
"2015-1","2270","M6M","March 31, 2015","TORONTO",2,2,1,0
"2015-1","2270","M4P","March 31, 2015","TORONTO",4,4,1,0
"2015-1","2270","M4N","March 31, 2015","TORONTO",7,7,1,0
"2015-1","2270","M3H","March 31, 2015","TORONTO",13,6,2.16666666666667,2.66666666666667
"2015-1","2270","L7B","March 31, 2015","TORONTO",9,3,3,1.33333333333333
"2015-1","2270","M1T","March 31, 2015","TORONTO",59,1,59,20
"2015-1","2270","L0G","March 31, 2015","TORONTO",6,6,1,0
"2015-1","2270","M6H","March 31, 2015","TORONTO",0,1,0,0
"2015-1","2270","M9M","March 31, 2015","TORONTO",18,6,3,0.666666666666667
"2015-1","2270","M1W","March 31, 2015","TORONTO",0,1,0,0
"2015-1","2270","M6A","March 31, 2015","TORONTO",8,2,4,0
"2015-1","2270","M5M","March 31, 2015","TORONTO",17,17,1,0
"2015-1","2270","M5N","March 31, 2015","TORONTO",16,9,1.77777777777778,0
"2015-1","2270","M9P","March 31, 2015","TORONTO",2,1,2,0
"2015-1","2270","L4C","March 31, 2015","TORONTO",6,1,6,0
"2015-1","2270","M5H","March 31, 2015","TORONTO",24,1,24,65
"2015-1","2270","M4B","March 31, 2015","TORONTO",1,1,1,0
"2015-1","2270","L6C","March 31, 2015","TORONTO",6,4,1.5,0
"2015-1","2270","M3J","March 31, 2015","TORONTO",3,3,1,0
"2015-1","2270","L1T","March 31, 2015","TORONTO",1,1,1,0
"2015-1","2270","M6B","March 31, 2015","TORONTO",3,3,1,0
"2015-1","2270","L6K","March 31, 2015","TORONTO",5,5,1,0
"2015-1","2270","M1M","March 31, 2015","TORONTO",4,4,1,0
"2015-1","2270","nan","March 31, 2015","TORONTO",603,59,10.2203389830508,9.64406779661017
"2015-1","2270","M1K","March 31, 2015","TORONTO",0,1,0,0
"2015-1","2270","M8X","March 31, 2015","TORONTO",2,2,1,0
"2015-1","2270","L4G","March 31, 2015","TORONTO",6,1,6,2
"2015-1","2270","M4S","March 31, 2015","TORONTO",40,3,13.3333333333333,8.33333333333333
"2015-1","2270","M2K","March 31, 2015","TORONTO",21,7,3,5
"2015-1","2270","L4E","March 31, 2015","TORONTO",9,4,2.25,0
"2015-1","2270","M8V","March 31, 2015","TORONTO",27,4,6.75,26.5
"2015-1","2270","M3C","March 31, 2015","TORONTO",8,2,4,10
"2015-1","2270","M3B","March 31, 2015","TORONTO",1,1,1,0
"2015-1","2270","M4J","March 31, 2015","TORONTO",1,2,0.5,0
"2015-1","2270","M6P","March 31, 2015","TORONTO",11,1,11,12
"2015-1","2270","M1L","March 31, 2015","TORONTO",30,4,7.5,1.5
"2015-1","2270","M3L","March 31, 2015","TORONTO",5,4,1.25,0
"2015-1","2270","M5S","March 31, 2015","TORONTO",6,2,3,12.5
"2015-1","2270","M9C","March 31, 2015","TORONTO",71,2,35.5,27
"2015-1","2270","M5G","March 31, 2015","TORONTO",7,1,7,75
"2015-1","2270","L3R","March 31, 2015","TORONTO",66,4,16.5,13.5
"2015-1","2270","M2P","March 31, 2015","TORONTO",4,2,2,0
"2015-1","2270","M4R","March 31, 2015","TORONTO",1,1,1,0
"2015-1","2270","M2N","March 31, 2015","TORONTO",70,26,2.69230769230769,1.5
"2015-1","2270","L4A","March 31, 2015","TORONTO",2,2,1,0
"2015-1","2270","M1H","March 31, 2015","TORONTO",8,1,8,26
"2015-1","2270","M3K","March 31, 2015","TORONTO",2,2,1,0
"2015-1","2270","M4G","March 31, 2015","TORONTO",29,7,4.14285714285714,1.28571428571429
"2015-1","2270","M9B","March 31, 2015","TORONTO",1,1,1,0
"2015-1","2270","M9V","March 31, 2015","TORONTO",1,1,1,0
"2015-1","2270","M2J","March 31, 2015","TORONTO",146,3,48.6666666666667,30
"2015-1","2270","L9W","March 31, 2015","TORONTO",16,2,8,0
"2015-1","2270","L6B","March 31, 2015","TORONTO",1,1,1,0
"2015-1","2270","M8Y","March 31, 2015","TORONTO",23,1,23,27
"2015-1","2270","M2M","March 31, 2015","TORONTO",19,14,1.35714285714286,1.57142857142857
"2015-1","2270","M6J","March 31, 2015","TORONTO",104,2,52,10.5
"2015-1","2270","M5T","March 31, 2015","TORONTO",19,3,6.33333333333333,22.3333333333333
"2015-1","2410","V4P","March 31, 2015","VANCOUVER",4,4,1,0
"2015-1","2410","V7G","March 31, 2015","VANCOUVER",19,4,4.75,1
"2015-1","2410","V3X","March 31, 2015","VANCOUVER",103,61,1.68852459016393,0
"2015-1","2410","V6M","March 31, 2015","VANCOUVER",33,7,4.71428571428571,0.571428571428571
"2015-1","2410","V3L","March 31, 2015","VANCOUVER",32,2,16,13.5
