"reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price","ref_qq","ref_yy","population","comp_per_10kpop"
"2009-2","2270",5,3,"June 30, 2009","TORONTO",4980,NA,NA,25,199.2,10.24,22.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2009",5622206.78,8.8577318388848
"2009-2","1060",5,2,"June 30, 2009","MONTRÉAL",653,NA,NA,103,6.33980582524272,1.83495145631068,5.36893203883495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2009",3925239.09,1.66359293033536
"2009-2","2680",4,2,"June 30, 2009","WINNIPEG",4,NA,NA,1,4,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2009",731924.719,0.0546504291515806
"2009-2","0580",4,1,"June 30, 2009","HALIFAX",9,NA,NA,2,4.5,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-3","1060",1,1,"September 30, 2009","MONTRÉAL",1449,NA,NA,1449,1,0,3.84955141476881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",3937309.66,3.68017790096804
"2009-3","2440",1,2,"September 30, 2009","VICTORIA",1,NA,NA,1,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",350334.313,0.0285441637570911
"2009-3","0140",2,3,"September 30, 2009","CALGARY",18,NA,NA,9,2,0,14.1111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-3","1400",5,1,"September 30, 2009","QUÉBEC",54,NA,NA,27,2,3.11111111111111,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",764685.781,0.706172408873391
"2009-3","0610",4,1,"September 30, 2009","HAMILTON",97,NA,NA,17,5.70588235294118,0,14.2941176470588,NA,NA,8,89,NA,97,0,0,251207.216494845,189400,352400,NA,NA,NA,NA
"2009-3","1265",2,1,"September 30, 2009","OTTAWA",72,NA,NA,36,2,0,7.83333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",917578.4133,0.784674082959924
"2009-3","1060",4,3,"September 30, 2009","MONTRÉAL",62,NA,NA,15,4.13333333333333,1.33333333333333,6.46666666666667,NA,NA,11,3,NA,14,0,0,210714.285714286,2e+05,230000,"3","2009",3937309.66,0.15746792951002
"2009-3","0140",5,2,"September 30, 2009","CALGARY",104,NA,NA,1,104,3,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-3","2410",5,1,"September 30, 2009","VANCOUVER",172,NA,NA,86,2,2,10.1395348837209,NA,NA,NA,14,36,50,24.16,260.055824,1180610,625000,2980000,"3","2009",2330702.59,0.737974895372644
"2009-3","1265",5,2,"September 30, 2009","OTTAWA",8,NA,NA,1,8,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",917578.4133,0.0871860092177694
"2009-3","0610",4,3,"September 30, 2009","HAMILTON",124,NA,NA,22,5.63636363636364,0,17.3181818181818,NA,NA,16,108,NA,124,0,0,271151.774193548,209990,377000,NA,NA,NA,NA
"2009-3","2410",1,3,"September 30, 2009","VANCOUVER",1,NA,NA,1,1,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",2330702.59,0.00429055171728281
"2009-3","2440",4,3,"September 30, 2009","VICTORIA",30,NA,NA,8,3.75,0,11.5,NA,NA,NA,30,NA,30,0,0,374397.8,305999,482499,"3","2009",350334.313,0.856324912712732
"2009-3","1490",2,2,"September 30, 2009","REGINA",2,NA,NA,1,2,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",212948.844,0.0939192701135302
"2009-3","0140",5,3,"September 30, 2009","CALGARY",679,NA,NA,14,48.5,0.214285714285714,15.5,NA,159,515,5,NA,679,2.39175257731959,25.7445855670103,306849.0544919,169999,669999,NA,NA,NA,NA
"2009-3","1060",4,1,"September 30, 2009","MONTRÉAL",239,NA,NA,57,4.19298245614035,1.31578947368421,5.59649122807018,NA,NA,NA,3,NA,3,0,0,195000,195000,195000,"3","2009",3937309.66,0.60701347020798
"2009-3","1265",4,1,"September 30, 2009","OTTAWA",512,NA,NA,97,5.27835051546392,0,8.03092783505155,NA,15,87,406,4,512,0,0,247096.41015625,190000,750000,"3","2009",917578.4133,5.57990458993724
"2009-3","0610",2,1,"September 30, 2009","HAMILTON",22,NA,NA,11,2,0,8.18181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-3","0340",5,3,"September 30, 2009","EDMONTON",2085,NA,NA,29,71.8965517241379,3.82758620689655,23.7586206896552,NA,679,1390,16,NA,2085,0,0,344915.325659472,1,1200000,NA,NA,NA,NA
"2009-3","2270",5,2,"September 30, 2009","TORONTO",180,NA,NA,6,30,4.16666666666667,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",5647248.72,0.318739281594808
"2009-3","1060",5,4,"September 30, 2009","MONTRÉAL",104,NA,NA,3,34.6666666666667,1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",3937309.66,0.264139752726485
"2009-3","0140",2,1,"September 30, 2009","CALGARY",234,NA,NA,117,2,0,9.53846153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-3","1700",4,3,"September 30, 2009","SASKATOON",70,NA,NA,16,4.375,0.125,10.9375,NA,5,10,55,NA,70,0,0,265547.142857143,2e+05,369900,"3","2009",262094.688,2.67079048927539
"2009-3","2410",1,2,"September 30, 2009","VANCOUVER",5,NA,NA,5,1,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",2330702.59,0.0214527585864141
"2009-3","0340",1,1,"September 30, 2009","EDMONTON",723,NA,NA,723,1,0,9.51175656984786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-3","1060",5,3,"September 30, 2009","MONTRÉAL",2717,NA,NA,225,12.0755555555556,1.56888888888889,7.08444444444444,NA,362,522,80,NA,964,7.1597510373444,77.0668441908714,242859.796680498,119000,950000,"3","2009",3937309.66,6.90065103997942
"2009-3","2680",2,1,"September 30, 2009","WINNIPEG",4,NA,NA,2,2,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",733107.125,0.0545622851503455
"2009-3","1400",4,1,"September 30, 2009","QUÉBEC",61,NA,NA,14,4.35714285714286,1.14285714285714,2.07142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",764685.781,0.797713276690312
"2009-3","2680",1,3,"September 30, 2009","WINNIPEG",7,NA,NA,7,1,0,4.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",733107.125,0.0954839990131047
"2009-3","0140",2,2,"September 30, 2009","CALGARY",2,NA,NA,1,2,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-3","1700",2,1,"September 30, 2009","SASKATOON",18,NA,NA,9,2,0,11.4444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",262094.688,0.686774697242242
"2009-3","2440",2,3,"September 30, 2009","VICTORIA",20,NA,NA,10,2,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",350334.313,0.570883275141821
"2009-3","1490",1,3,"September 30, 2009","REGINA",12,NA,NA,12,1,0,14.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",212948.844,0.563515620681181
"2009-3","2680",1,1,"September 30, 2009","WINNIPEG",368,NA,NA,368,1,0,5.63315217391304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",733107.125,5.01973023383179
"2009-3","0340",2,3,"September 30, 2009","EDMONTON",70,NA,NA,35,2,0,13.5142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-3","0610",5,3,"September 30, 2009","HAMILTON",88,NA,NA,2,44,0,27.5,NA,NA,13,NA,NA,13,0,0,449990,449990,449990,NA,NA,NA,NA
"2009-3","1265",5,3,"September 30, 2009","OTTAWA",233,NA,NA,11,21.1818181818182,0,13.8181818181818,6,44,169,14,NA,233,0,0,411859.656652361,168900,1675500,"3","2009",917578.4133,2.53929251846753
"2009-3","2270",2,1,"September 30, 2009","TORONTO",742,NA,NA,371,2,0,7.81401617250674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",5647248.72,1.31391414968526
"2009-3","2440",1,3,"September 30, 2009","VICTORIA",5,NA,NA,5,1,0,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",350334.313,0.142720818785455
"2009-3","1400",1,1,"September 30, 2009","QUÉBEC",577,NA,NA,577,1,0,2.84575389948007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",764685.781,7.54558296148049
"2009-3","1265",4,2,"September 30, 2009","OTTAWA",3,NA,NA,1,3,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",917578.4133,0.0326947534566635
"2009-3","0580",2,1,"September 30, 2009","HALIFAX",14,NA,NA,7,2,0,5.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-3","2270",2,2,"September 30, 2009","TORONTO",2,NA,NA,1,2,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",5647248.72,0.00354154757327565
"2009-3","0340",4,1,"September 30, 2009","EDMONTON",16,NA,NA,4,4,0,4.5,NA,NA,NA,12,NA,12,0,0,280266.666666667,260500,307000,NA,NA,NA,NA
"2009-3","0580",5,2,"September 30, 2009","HALIFAX",250,NA,NA,3,83.3333333333333,2.33333333333333,11.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-3","1060",5,1,"September 30, 2009","MONTRÉAL",118,NA,NA,59,2,0.864406779661017,3.32203389830508,NA,NA,6,NA,NA,6,0,0,311666.666666667,165000,605000,"3","2009",3937309.66,0.299697027131973
"2009-3","1400",4,3,"September 30, 2009","QUÉBEC",12,NA,NA,3,4,0.666666666666667,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",764685.781,0.156927201971865
"2009-3","0140",4,3,"September 30, 2009","CALGARY",216,NA,NA,38,5.68421052631579,0,12.7894736842105,NA,3,127,86,NA,216,0,0,322931.324074074,190900,689999,NA,NA,NA,NA
"2009-3","1265",1,1,"September 30, 2009","OTTAWA",723,NA,NA,723,1,0,7.45643153526971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",917578.4133,7.87943558305591
"2009-3","1490",2,3,"September 30, 2009","REGINA",10,NA,NA,5,2,0,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",212948.844,0.469596350567651
"2009-3","1060",2,1,"September 30, 2009","MONTRÉAL",310,NA,NA,155,2,0,4.45161290322581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",3937309.66,0.787339647550099
"2009-3","0140",1,1,"September 30, 2009","CALGARY",952,NA,NA,952,1,0,7.59453781512605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-3","2270",2,3,"September 30, 2009","TORONTO",4,NA,NA,2,2,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",5647248.72,0.00708309514655129
"2009-3","0580",1,2,"September 30, 2009","HALIFAX",1,NA,NA,1,1,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-3","1400",5,3,"September 30, 2009","QUÉBEC",381,NA,NA,52,7.32692307692308,2.05769230769231,5.15384615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",764685.781,4.9824386626067
"2009-3","1265",2,2,"September 30, 2009","OTTAWA",2,NA,NA,1,2,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",917578.4133,0.0217965023044423
"2009-3","2440",2,2,"September 30, 2009","VICTORIA",24,NA,NA,24,1,0,7.45833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",350334.313,0.685059930170186
"2009-3","2440",2,1,"September 30, 2009","VICTORIA",11,NA,NA,6,1.83333333333333,0,11.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",350334.313,0.313985801328002
"2009-3","2680",4,3,"September 30, 2009","WINNIPEG",15,NA,NA,3,5,0.666666666666667,6.66666666666667,NA,NA,13,2,NA,15,0,0,274733.333333333,247400,311000,"3","2009",733107.125,0.204608569313796
"2009-3","1490",1,1,"September 30, 2009","REGINA",215,NA,NA,215,1,0,12.0976744186047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",212948.844,10.0963215372045
"2009-3","1490",1,2,"September 30, 2009","REGINA",2,NA,NA,2,1,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",212948.844,0.0939192701135302
"2009-3","0610",1,1,"September 30, 2009","HAMILTON",299,NA,NA,299,1,0,9.31103678929766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-3","2410",1,1,"September 30, 2009","VANCOUVER",852,NA,NA,852,1,0,14.0328638497653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",2330702.59,3.65555006312496
"2009-3","1490",4,3,"September 30, 2009","REGINA",16,NA,NA,5,3.2,0,8.8,NA,NA,13,NA,NA,13,22.6153846153846,243.429738461538,262399.923076923,184000,309999,"3","2009",212948.844,0.751354160908241
"2009-3","2410",5,2,"September 30, 2009","VANCOUVER",123,NA,NA,46,2.67391304347826,1.95652173913043,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",2330702.59,0.527737861225786
"2009-3","2440",5,3,"September 30, 2009","VICTORIA",589,NA,NA,15,39.2666666666667,4.66666666666667,14.4,NA,196,378,15,NA,589,0,0,470559.368421053,211999,2269999,"3","2009",350334.313,16.8125124529266
"2009-3","1060",5,2,"September 30, 2009","MONTRÉAL",2263,NA,NA,92,24.5978260869565,1.76086956521739,6.57608695652174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",3937309.66,5.74757942711572
"2009-3","0340",2,1,"September 30, 2009","EDMONTON",190,NA,NA,95,2,0,8.68421052631579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-3","1265",4,3,"September 30, 2009","OTTAWA",10,NA,NA,1,10,0,9,NA,NA,10,NA,NA,10,0,0,229000,229000,229000,"3","2009",917578.4133,0.108982511522212
"2009-3","2410",4,3,"September 30, 2009","VANCOUVER",643,NA,NA,121,5.31404958677686,0.256198347107438,10.3140495867769,NA,26,140,343,115,624,0.673076923076923,7.24493269230769,494843.125,249900,3250000,"3","2009",2330702.59,2.75882475421285
"2009-3","2270",4,1,"September 30, 2009","TORONTO",655,NA,NA,104,6.29807692307692,0.0192307692307692,11.6057692307692,NA,NA,29,606,11,646,9.3266253869969,100.390863003096,368118.126934985,192970,964950,"3","2009",5647248.72,1.15985683024777
"2009-3","0580",1,1,"September 30, 2009","HALIFAX",125,NA,NA,125,1,0,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-3","2680",5,2,"September 30, 2009","WINNIPEG",78,NA,NA,1,78,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",733107.125,1.06396456043174
"2009-3","1700",1,1,"September 30, 2009","SASKATOON",252,NA,NA,252,1,0,9.28968253968254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",262094.688,9.61484576139139
"2009-3","0340",5,2,"September 30, 2009","EDMONTON",184,NA,NA,3,61.3333333333333,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-3","1400",2,1,"September 30, 2009","QUÉBEC",192,NA,NA,96,2,0,2.77083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",764685.781,2.51083523154983
"2009-3","0340",4,3,"September 30, 2009","EDMONTON",132,NA,NA,28,4.71428571428571,0,13.8571428571429,9,NA,52,71,NA,132,3.57575757575758,38.489096969697,324070.454545455,222950,770000,NA,NA,NA,NA
"2009-3","0580",4,1,"September 30, 2009","HALIFAX",16,NA,NA,3,5.33333333333333,0,9.66666666666667,NA,NA,NA,6,NA,6,0,0,299900,299900,299900,NA,NA,NA,NA
"2009-3","1400",5,2,"September 30, 2009","QUÉBEC",566,NA,NA,22,25.7272727272727,2.18181818181818,4.77272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",764685.781,7.40173302633961
"2009-3","2410",2,1,"September 30, 2009","VANCOUVER",59,NA,NA,30,1.96666666666667,0,10.4666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",2330702.59,0.253142551319686
"2009-3","2270",1,1,"September 30, 2009","TORONTO",2033,NA,NA,2033,1,0,8.99311362518446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",5647248.72,3.59998310823469
"2009-3","1700",5,3,"September 30, 2009","SASKATOON",71,NA,NA,1,71,4,17,1,10,60,NA,NA,71,0,0,255549.295774648,180000,298000,"3","2009",262094.688,2.70894463912218
"2009-3","2270",4,3,"September 30, 2009","TORONTO",282,NA,NA,37,7.62162162162162,0,9.27027027027027,NA,30,41,211,NA,282,0,0,294777.978723404,159900,650000,"3","2009",5647248.72,0.499358207831866
"2009-3","2410",5,3,"September 30, 2009","VANCOUVER",1189,NA,NA,18,66.0555555555556,5.44444444444444,18.3333333333333,93,421,570,39,NA,1123,2.14692787177204,23.109316918967,329584.889581478,184900,3500000,"3","2009",2330702.59,5.10146599184926
"2009-3","1700",4,2,"September 30, 2009","SASKATOON",3,NA,NA,1,3,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",262094.688,0.114462449540374
"2009-3","2440",1,1,"September 30, 2009","VICTORIA",160,NA,NA,160,1,0,9.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",350334.313,4.56706620113457
"2009-3","2680",5,3,"September 30, 2009","WINNIPEG",119,NA,NA,2,59.5,6.5,13.5,NA,9,110,NA,NA,119,0,0,266989.865546218,164962,474500,"3","2009",733107.125,1.62322798322278
"2009-3","2410",2,3,"September 30, 2009","VANCOUVER",62,NA,NA,31,2,0,12.6451612903226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",2330702.59,0.266014206471534
"2009-3","2680",5,4,"September 30, 2009","WINNIPEG",24,NA,NA,1,24,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",733107.125,0.327373710902073
"2009-3","2270",1,3,"September 30, 2009","TORONTO",26,NA,NA,26,1,0,5.80769230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2009",5647248.72,0.0460401184525834
"2009-3","2270",5,3,"September 30, 2009","TORONTO",1013,NA,NA,9,112.555555555556,6.66666666666667,17.1111111111111,NA,360,458,195,NA,1013,8.46791707798618,91.1478126357354,315455.478775913,172000,2647500,"3","2009",5647248.72,1.79379384586411
"2009-4","0340",4,1,"December 31, 2009","EDMONTON",45,NA,NA,12,3.75,0,9,NA,NA,NA,30,NA,30,0,0,381159.333333333,225000,8e+05,NA,NA,NA,NA
"2009-4","1400",5,1,"December 31, 2009","QUÉBEC",32,NA,NA,16,2,0.625,3.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2009",767163.969,0.417120736805615
"2009-4","1060",4,3,"December 31, 2009","MONTRÉAL",76,NA,NA,17,4.47058823529412,1.05882352941176,8.47058823529412,NA,NA,21,10,NA,31,0,0,314516.129032258,2e+05,450000,"4","2009",3948512.59,0.1924775425371
"2009-4","0340",4,3,"December 31, 2009","EDMONTON",86,NA,NA,17,5.05882352941176,0,13.8235294117647,NA,NA,20,66,NA,86,13.406976744186,144.311356976744,351598.255813953,222950,477500,NA,NA,NA,NA
"2009-4","0140",5,3,"December 31, 2009","CALGARY",278,NA,NA,10,27.8,1.1,18.8,9,90,163,16,NA,278,12.4424460431655,133.929244964029,366590.323741007,188500,1540000,NA,NA,NA,NA
"2009-4","1060",4,1,"December 31, 2009","MONTRÉAL",200,NA,NA,43,4.65116279069767,1.16279069767442,6.2093023255814,NA,NA,17,12,NA,29,0,0,337586.206896552,195000,550000,"4","2009",3948512.59,0.506519848781842
"2009-4","1060",1,1,"December 31, 2009","MONTRÉAL",1414,NA,NA,1414,1,0,4.04101838755304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2009",3948512.59,3.58109533088762
"2009-4","2680",2,1,"December 31, 2009","WINNIPEG",8,NA,NA,4,2,0,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2009",734956.375,0.108849998069613
"2009-4","0140",2,1,"December 31, 2009","CALGARY",248,NA,NA,124,2,0,7.30645161290323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-4","1400",5,2,"December 31, 2009","QUÉBEC",186,NA,NA,15,12.4,2.33333333333333,5.06666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2009",767163.969,2.42451428268264
"2009-4","1400",5,4,"December 31, 2009","QUÉBEC",24,NA,NA,1,24,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2009",767163.969,0.312840552604211
"2009-4","2410",5,2,"December 31, 2009","VANCOUVER",245,NA,NA,69,3.55072463768116,2.05797101449275,8.97101449275362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2009",2340698.16,1.04669625578721
"2009-4","2440",4,3,"December 31, 2009","VICTORIA",41,NA,NA,8,5.125,0,10.25,NA,2,2,36,1,41,0,0,651595.634146341,319000,854999,"4","2009",350969.188,1.16819371619596
"2009-4","1700",1,1,"December 31, 2009","SASKATOON",335,NA,NA,335,1,0,7.0089552238806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2009",263793.313,12.6993363171416
"2009-4","2270",1,3,"December 31, 2009","TORONTO",22,NA,NA,22,1,0,5.54545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2009",5670081.03,0.0388001509742093
"2009-4","1400",4,1,"December 31, 2009","QUÉBEC",27,NA,NA,6,4.5,1.33333333333333,5.83333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2009",767163.969,0.351945621679738
"2009-4","0580",5,2,"December 31, 2009","HALIFAX",221,NA,NA,3,73.6666666666667,2.33333333333333,13.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-4","2410",5,1,"December 31, 2009","VANCOUVER",152,NA,NA,76,2,1.93421052631579,11.5394736842105,NA,NA,NA,22,23,45,146.755555555556,1579.66212444444,948736.4,608888,1600000,"4","2009",2340698.16,0.649378901549613
"2009-4","2270",4,3,"December 31, 2009","TORONTO",329,NA,NA,38,8.6578947368421,0,13.0526315789474,NA,33,104,153,27,317,0,0,329991.41955836,169900,724900,"4","2009",5670081.03,0.580238621387039
"2009-4","2440",2,1,"December 31, 2009","VICTORIA",14,NA,NA,7,2,0,11.2857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2009",350969.188,0.398895415286427
"2009-4","1060",5,3,"December 31, 2009","MONTRÉAL",1682,NA,NA,144,11.6805555555556,1.47916666666667,7.83333333333333,2,67,493,44,NA,606,0.193069306930693,2.07817871287129,214956.600660066,110000,660000,"4","2009",3948512.59,4.25983192825529
"2009-4","2680",5,2,"December 31, 2009","WINNIPEG",138,NA,NA,5,27.6,1.6,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2009",734956.375,1.87766246670083
"2009-4","0580",4,1,"December 31, 2009","HALIFAX",83,NA,NA,15,5.53333333333333,0,13.2666666666667,NA,NA,NA,15,NA,15,0,0,296086.666666667,255000,319900,NA,NA,NA,NA
"2009-4","2270",1,1,"December 31, 2009","TORONTO",1964,NA,NA,1964,1,0,8.2418533604888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2009",5670081.03,3.46379529606123
"2009-4","2440",1,1,"December 31, 2009","VICTORIA",186,NA,NA,186,1,0,8.95698924731183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2009",350969.188,5.29961051737681
"2009-4","2270",5,3,"December 31, 2009","TORONTO",2973,NA,NA,20,148.65,10.1,21.25,85,1208,1527,93,NA,2913,0,0,339506.927566083,149500,4183000,"4","2009",5670081.03,5.24331131119655
"2009-4","1400",2,1,"December 31, 2009","QUÉBEC",162,NA,NA,81,2,0,2.67901234567901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2009",767163.969,2.11167373007843
"2009-4","2680",1,1,"December 31, 2009","WINNIPEG",430,NA,NA,430,1,0,5.17209302325581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2009",734956.375,5.85068739624172
"2009-4","2410",2,1,"December 31, 2009","VANCOUVER",40,NA,NA,20,2,0,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2009",2340698.16,0.170889184618319
"2009-4","2410",2,3,"December 31, 2009","VANCOUVER",38,NA,NA,19,2,0,10.1578947368421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2009",2340698.16,0.162344725387403
"2009-4","2410",1,1,"December 31, 2009","VANCOUVER",778,NA,NA,778,1,0,11.9203084832905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2009",2340698.16,3.32379464082631
"2009-4","0340",5,4,"December 31, 2009","EDMONTON",9,NA,NA,1,9,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-4","0610",2,1,"December 31, 2009","HAMILTON",28,NA,NA,14,2,0,8.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-4","1490",4,3,"December 31, 2009","REGINA",17,NA,NA,5,3.4,0,16.2,NA,NA,6,11,NA,17,105.529411764706,1135.90803529412,307011.352941176,179900,469004,"4","2009",213962.906,0.794530244415357
"2009-4","0340",5,3,"December 31, 2009","EDMONTON",472,NA,NA,8,59,2.625,26.875,NA,107,278,36,NA,421,21.5985748218527,232.484899524941,373840.914489311,199900,590050,NA,NA,NA,NA
"2009-4","2680",1,3,"December 31, 2009","WINNIPEG",10,NA,NA,10,1,0,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2009",734956.375,0.136062497587017
"2009-4","1265",5,3,"December 31, 2009","OTTAWA",212,NA,NA,14,15.1428571428571,0.214285714285714,14.0714285714286,NA,16,159,37,NA,212,15.622641509434,168.160550943396,323374.509433962,161900,1760000,"4","2009",921500,2.30059685295714
