"reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price","ref_qq","ref_yy","population","starts_per_10kpop"
"2020-1","1060",5,1,"March 31, 2020","MONTRÉAL",28,NA,NA,11,2.54545454545455,1.90909090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",4386853.13,0.063827074146884
"2020-1","1060",5,3,"March 31, 2020","MONTRÉAL",1285,NA,NA,42,30.5952380952381,5,16,172,259,135,22,604,87.1629470198675,938.213245427152,225580.278145695,0,950000,"1","2020",4386853.13,2.9292067956695
"2020-1","2440",5,2,"March 31, 2020","VICTORIA",308,251,57,61,5.04918032786885,0.327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",410464.781,7.50368884876386
"2020-1","2680",2,1,"March 31, 2020","WINNIPEG",46,NA,NA,23,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",851904.969,0.539966330446419
"2020-1","2270",1,1,"March 31, 2020","TORONTO",1022,NA,NA,1022,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",6565882.19,1.55653112624611
"2020-1","2270",5,3,"March 31, 2020","TORONTO",2624,NA,NA,17,154.352941176471,11.7647058823529,NA,418,432,9,NA,859,214.308311990687,2306.79323943656,583934.878928987,378000,1199900,"1","2020",6565882.19,3.99641651200568
"2020-1","0140",1,2,"March 31, 2020","CALGARY",1,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-1","0610",1,1,"March 31, 2020","HAMILTON",94,NA,NA,94,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-1","1700",4,1,"March 31, 2020","SASKATOON",19,NA,NA,5,3.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",337917.969,0.562266636965967
"2020-1","0140",1,1,"March 31, 2020","CALGARY",932,NA,NA,932,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-1","2440",1,2,"March 31, 2020","VICTORIA",9,NA,NA,9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",410464.781,0.219263635191152
"2020-1","0580",1,1,"March 31, 2020","HALIFAX",164,NA,NA,164,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-1","1490",4,3,"March 31, 2020","REGINA",16,NA,NA,3,5.33333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",263732.531,0.606675253118471
"2020-1","1265",5,2,"March 31, 2020","OTTAWA",166,NA,NA,4,41.5,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",1098248.651,1.51149741771911
"2020-1","2410",5,2,"March 31, 2020","VANCOUVER",1131,821,310,326,3.46932515337423,0.300613496932515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",2750812.84,4.11151199948594
"2020-1","2410",1,3,"March 31, 2020","VANCOUVER",4,NA,NA,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",2750812.84,0.0145411564968557
"2020-1","1490",5,2,"March 31, 2020","REGINA",43,41,2,13,3.30769230769231,1.23076923076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",263732.531,1.63043974275589
"2020-1","0580",2,1,"March 31, 2020","HALIFAX",32,NA,NA,16,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-1","1700",5,2,"March 31, 2020","SASKATOON",40,33,7,29,1.37931034482759,0.103448275862069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",337917.969,1.18371923571783
"2020-1","2410",1,1,"March 31, 2020","VANCOUVER",475,NA,NA,475,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",2750812.84,1.72676233400161
"2020-1","0140",2,1,"March 31, 2020","CALGARY",268,NA,NA,134,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-1","1400",5,1,"March 31, 2020","QUÉBEC",2,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",833128.656,0.0240058961553712
"2020-1","0340",5,3,"March 31, 2020","EDMONTON",614,NA,NA,10,61.4,5.5,NA,2,4,2,NA,8,105.75,1138.282425,298700,198950,628950,NA,NA,NA,NA
"2020-1","0610",2,1,"March 31, 2020","HAMILTON",8,NA,NA,4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-1","0140",4,3,"March 31, 2020","CALGARY",76,NA,NA,13,5.84615384615385,0,NA,NA,7,43,NA,50,132.6926,1428.28987714,387609.34,0,619900,NA,NA,NA,NA
"2020-1","1265",4,1,"March 31, 2020","OTTAWA",458,NA,NA,100,4.58,0,NA,NA,NA,117,10,127,187.339291338583,2016.50139803937,467591.196850394,408900,559000,"1","2020",1098248.651,4.17027600792382
"2020-1","0580",4,1,"March 31, 2020","HALIFAX",18,NA,NA,5,3.6,0,NA,NA,6,3,NA,9,152.793333333333,1644.65216066667,256600,0,384900,NA,NA,NA,NA
"2020-1","0340",2,2,"March 31, 2020","EDMONTON",2,NA,NA,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-1","1060",5,2,"March 31, 2020","MONTRÉAL",3026,3009,17,138,21.9275362318841,2.97101449275362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",4386853.13,6.89788308458824
"2020-1","1490",1,3,"March 31, 2020","REGINA",1,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",263732.531,0.0379172033199044
"2020-1","2410",5,4,"March 31, 2020","VANCOUVER",27,NA,NA,1,27,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",2750812.84,0.0981528063537758
"2020-1","1400",4,1,"March 31, 2020","QUÉBEC",40,NA,NA,7,5.71428571428571,0,NA,2,3,19,6,30,100.012,1076.5191668,164968,0,356028,"1","2020",833128.656,0.480117923107425
"2020-1","2270",5,2,"March 31, 2020","TORONTO",1374,NA,NA,8,171.75,15.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",6565882.19,2.09263578029566
"2020-1","0580",5,2,"March 31, 2020","HALIFAX",360,NA,NA,5,72,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-1","0610",5,1,"March 31, 2020","HAMILTON",292,NA,NA,1,292,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-1","0340",4,3,"March 31, 2020","EDMONTON",99,NA,NA,21,4.71428571428571,0,NA,NA,5,31,NA,36,132.519166666667,1426.42305808333,259300,0,328950,NA,NA,NA,NA
"2020-1","0340",2,3,"March 31, 2020","EDMONTON",12,NA,NA,6,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-1","0580",1,2,"March 31, 2020","HALIFAX",18,NA,NA,18,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-1","1700",1,1,"March 31, 2020","SASKATOON",104,NA,NA,104,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",337917.969,3.07767001286635
"2020-1","1400",2,1,"March 31, 2020","QUÉBEC",148,NA,NA,74,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",833128.656,1.77643631549747
"2020-1","0610",4,1,"March 31, 2020","HAMILTON",248,NA,NA,41,6.04878048780488,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-1","2440",2,1,"March 31, 2020","VICTORIA",6,NA,NA,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",410464.781,0.146175756794101
"2020-1","1400",1,1,"March 31, 2020","QUÉBEC",124,NA,NA,124,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",833128.656,1.48836556163302
"2020-1","2270",2,1,"March 31, 2020","TORONTO",110,NA,NA,55,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",6565882.19,0.167532704390482
"2020-1","0580",1,3,"March 31, 2020","HALIFAX",1,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-1","1265",2,1,"March 31, 2020","OTTAWA",48,NA,NA,24,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",1098248.651,0.437059494280226
"2020-1","0340",5,2,"March 31, 2020","EDMONTON",223,119,104,109,2.04587155963303,0.055045871559633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-1","1265",4,2,"March 31, 2020","OTTAWA",9,NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",1098248.651,0.0819486551775423
"2020-1","2410",5,3,"March 31, 2020","VANCOUVER",1862,NA,NA,28,66.5,7,NA,34,89,26,NA,149,80.2584563758389,863.893998583892,106821.476510067,0,2599900,"1","2020",2750812.84,6.76890834928632
"2020-1","0140",2,3,"March 31, 2020","CALGARY",2,NA,NA,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-1","2680",5,3,"March 31, 2020","WINNIPEG",171,NA,NA,3,57,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",851904.969,2.00726614144212
"2020-1","0140",4,1,"March 31, 2020","CALGARY",275,NA,NA,57,4.82456140350877,0,NA,NA,16,57,NA,73,131.749452054794,1418.1379269726,370846.164383562,279900,650000,NA,NA,NA,NA
"2020-1","2410",2,1,"March 31, 2020","VANCOUVER",102,NA,NA,51,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",2750812.84,0.37079949066982
"2020-1","1700",5,3,"March 31, 2020","SASKATOON",111,NA,NA,1,111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",337917.969,3.28482087911697
"2020-1","2410",1,2,"March 31, 2020","VANCOUVER",109,NA,NA,109,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",2750812.84,0.396246514539317
"2020-1","0610",5,2,"March 31, 2020","HAMILTON",48,NA,NA,1,48,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-1","0340",1,1,"March 31, 2020","EDMONTON",972,NA,NA,972,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-1","0340",4,1,"March 31, 2020","EDMONTON",303,NA,NA,70,4.32857142857143,0,NA,NA,2,45,NA,47,110.854042553191,1193.2218286383,213755.319148936,0,350900,NA,NA,NA,NA
"2020-1","1400",5,2,"March 31, 2020","QUÉBEC",636,633,3,21,30.2857142857143,3.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",833128.656,7.63387497740805
"2020-1","1490",5,3,"March 31, 2020","REGINA",12,NA,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",263732.531,0.455006439838853
"2020-1","2270",4,2,"March 31, 2020","TORONTO",10,NA,NA,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",6565882.19,0.0152302458536802
"2020-1","2680",4,2,"March 31, 2020","WINNIPEG",67,NA,NA,11,6.09090909090909,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",851904.969,0.786472698693697
"2020-1","0140",5,2,"March 31, 2020","CALGARY",180,148,32,40,4.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-1","2410",4,3,"March 31, 2020","VANCOUVER",586,NA,NA,115,5.09565217391304,0,NA,NA,NA,36,39,75,129.9676,1398.95824964,593072,0,989900,"1","2020",2750812.84,2.13027942678936
"2020-1","1490",4,1,"March 31, 2020","REGINA",6,NA,NA,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",263732.531,0.227503219919427
"2020-1","0340",4,2,"March 31, 2020","EDMONTON",11,NA,NA,2,5.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-1","2680",4,3,"March 31, 2020","WINNIPEG",23,NA,NA,5,4.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",851904.969,0.269983165223209
"2020-1","2680",1,1,"March 31, 2020","WINNIPEG",408,NA,NA,408,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",851904.969,4.78926658308997
"2020-1","0340",1,3,"March 31, 2020","EDMONTON",2,NA,NA,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-1","1490",4,2,"March 31, 2020","REGINA",4,NA,NA,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",263732.531,0.151668813279618
"2020-1","1700",2,1,"March 31, 2020","SASKATOON",6,NA,NA,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",337917.969,0.177557885357674
"2020-1","2270",4,1,"March 31, 2020","TORONTO",622,NA,NA,108,5.75925925925926,0,NA,NA,NA,12,NA,12,165.5,1781.42545,899900,899900,899900,"1","2020",6565882.19,0.947321292098907
"2020-1","1265",5,3,"March 31, 2020","OTTAWA",552,NA,NA,16,34.5,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",1098248.651,5.02618418422259
"2020-1","2410",2,3,"March 31, 2020","VANCOUVER",84,NA,NA,42,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",2750812.84,0.305364286433969
"2020-1","2440",1,3,"March 31, 2020","VICTORIA",5,NA,NA,5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",410464.781,0.121813130661751
"2020-1","2440",2,3,"March 31, 2020","VICTORIA",10,NA,NA,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",410464.781,0.243626261323502
"2020-1","2680",5,2,"March 31, 2020","WINNIPEG",456,442,14,20,22.8,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020",851904.969,5.35270971051232
"2020-1","0140",5,3,"March 31, 2020","CALGARY",487,NA,NA,12,40.5833333333333,3.83333333333333,NA,39,121,15,NA,175,52.2160571428572,562.04841748,336591.102857143,0,1480395,NA,NA,NA,NA
"2020-1","0610",5,3,"March 31, 2020","HAMILTON",141,NA,NA,1,141,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-1","1060",4,1,"March 31, 2020","MONTRÉAL",209,NA,NA,42,4.97619047619048,0,NA,NA,NA,17,3,20,77.471,833.8900969,203704.4,0,512536,"1","2020",4386853.13,0.476423517739241
"2020-1","1700",4,3,"March 31, 2020","SASKATOON",27,NA,NA,4,6.75,0,NA,NA,NA,3,NA,3,152.83,1645.046837,359900,359900,359900,"1","2020",337917.969,0.799010484109532
"2020-2","1265",5,2,"June 30, 2020","OTTAWA",233,NA,NA,5,46.6,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",1105235.78,2.10814745791165
"2020-2","2410",1,2,"June 30, 2020","VANCOUVER",146,NA,NA,146,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",2758136.91,0.529342830918426
"2020-2","0340",4,1,"June 30, 2020","EDMONTON",164,NA,NA,38,4.31578947368421,0,NA,NA,12,31,NA,43,126.741627906977,1364.23420862791,182393.395348837,0,362500,NA,NA,NA,NA
"2020-2","2440",1,2,"June 30, 2020","VICTORIA",7,NA,NA,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",411955.969,0.169921072317318
"2020-2","2680",1,1,"June 30, 2020","WINNIPEG",376,NA,NA,376,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",852628.781,4.40989101445779
"2020-2","1060",4,1,"June 30, 2020","MONTRÉAL",237,NA,NA,53,4.47169811320755,0,NA,NA,5,35,9,49,83.1551020408163,895.073202857143,276918.87755102,0,1000073,"2","2020",4385522.78,0.540414477108246
"2020-2","1060",1,1,"June 30, 2020","MONTRÉAL",672,NA,NA,672,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",4385522.78,1.5323144667373
"2020-2","1700",4,3,"June 30, 2020","SASKATOON",4,NA,NA,1,4,0,NA,NA,NA,4,NA,4,117.06,1260.022134,329400,329400,329400,"2","2020",338884.281,0.118034391804676
"2020-2","1700",2,3,"June 30, 2020","SASKATOON",2,NA,NA,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",338884.281,0.0590171959023381
"2020-2","1060",5,1,"June 30, 2020","MONTRÉAL",24,NA,NA,11,2.18181818181818,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",4385522.78,0.0547255166691894
"2020-2","0340",2,3,"June 30, 2020","EDMONTON",8,NA,NA,4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2","0140",5,3,"June 30, 2020","CALGARY",426,NA,NA,10,42.6,3.6,NA,41,58,16,NA,115,83.2793043478261,896.410104069565,292685.356521739,1,1133900,NA,NA,NA,NA
"2020-2","1700",1,1,"June 30, 2020","SASKATOON",166,NA,NA,166,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",338884.281,4.89842725989407
"2020-2","0580",1,2,"June 30, 2020","HALIFAX",9,NA,NA,9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2","2680",5,2,"June 30, 2020","WINNIPEG",744,718,26,43,17.3023255813953,1.72093023255814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",852628.781,8.72595456052286
"2020-2","1265",2,1,"June 30, 2020","OTTAWA",86,NA,NA,43,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",1105235.78,0.77811451236224
"2020-2","2270",5,1,"June 30, 2020","TORONTO",45,NA,NA,1,45,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",6574724.31,0.0684439344955591
"2020-2","2270",5,3,"June 30, 2020","TORONTO",5896,NA,NA,26,226.769230769231,16.8461538461538,107,1605,982,313,NA,3007,69.1362786830728,744.17599011673,754796.687728633,0,1462500,"2","2020",6574724.31,8.96767639524037
"2020-2","0340",4,3,"June 30, 2020","EDMONTON",104,NA,NA,19,5.47368421052632,0,NA,NA,12,18,NA,30,142.400333333333,1532.78294796667,280550,0,340000,NA,NA,NA,NA
"2020-2","1400",4,2,"June 30, 2020","QUÉBEC",8,NA,NA,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",834418.094,0.095875198027525
"2020-2","0580",1,3,"June 30, 2020","HALIFAX",1,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2","1265",1,1,"June 30, 2020","OTTAWA",781,NA,NA,781,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",1105235.78,7.06636551342918
"2020-2","0340",1,1,"June 30, 2020","EDMONTON",930,NA,NA,930,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2","1265",4,1,"June 30, 2020","OTTAWA",685,NA,NA,143,4.79020979020979,0,NA,NA,6,182,12,200,155.5771,1674.61634669,471354.17,312000,587800,"2","2020",1105235.78,6.19777256939691
"2020-2","1700",4,1,"June 30, 2020","SASKATOON",8,NA,NA,1,8,0,NA,NA,NA,8,NA,8,138.74,1493.383486,329900,329900,329900,"2","2020",338884.281,0.236068783609352
"2020-2","0140",4,1,"June 30, 2020","CALGARY",150,NA,NA,30,5,0,NA,NA,6,33,NA,39,115.762307692308,1246.05390376923,243679.487179487,0,417000,NA,NA,NA,NA
"2020-2","2410",1,3,"June 30, 2020","VANCOUVER",18,NA,NA,18,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",2758136.91,0.0652614449077512
"2020-2","2410",4,3,"June 30, 2020","VANCOUVER",640,NA,NA,121,5.28925619834711,0,NA,NA,3,88,39,130,130.629307692308,1406.08080506923,491627.746153846,0,1094000,"2","2020",2758136.91,2.32040693005337
"2020-2","1490",2,1,"June 30, 2020","REGINA",24,NA,NA,12,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",263925.719,0.909346769649228
"2020-2","2680",4,3,"June 30, 2020","WINNIPEG",77,NA,NA,13,5.92307692307692,0,NA,NA,7,6,NA,13,107.095384615385,1152.76401046154,317592.307692308,294900,369900,"2","2020",852628.781,0.90308938327992
"2020-2","0140",2,3,"June 30, 2020","CALGARY",4,NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2","1265",4,3,"June 30, 2020","OTTAWA",48,NA,NA,4,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",1105235.78,0.434296472016134
"2020-2","2680",4,2,"June 30, 2020","WINNIPEG",27,NA,NA,7,3.85714285714286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",852628.781,0.316667705825427
"2020-2","2410",5,3,"June 30, 2020","VANCOUVER",2441,NA,NA,25,97.64,11.92,11,399,450,125,6,991,94.3713118062563,1015.80336315136,1304840.66094854,0,9500000,"2","2020",2758136.91,8.8501770566567
"2020-2","2440",2,3,"June 30, 2020","VICTORIA",18,NA,NA,9,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",411955.969,0.436939900244533
"2020-2","0340",5,3,"June 30, 2020","EDMONTON",779,NA,NA,14,55.6428571428571,4.07142857142857,NA,4,6,2,NA,12,94.3066666666667,1015.10752933333,245200,198950,328950,NA,NA,NA,NA
"2020-2","2270",4,1,"June 30, 2020","TORONTO",916,NA,NA,143,6.40559440559441,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",6574724.31,1.39321431106516
"2020-2","1265",5,1,"June 30, 2020","OTTAWA",10,NA,NA,1,10,3,NA,NA,10,NA,NA,10,154.592,1664.0128288,383800,342900,445900,"2","2020",1105235.78,0.0904784316700279
"2020-2","0340",5,2,"June 30, 2020","EDMONTON",245,133,112,134,1.82835820895522,0.111940298507463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2","0580",5,2,"June 30, 2020","HALIFAX",161,160,1,5,32.2,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2","1700",2,1,"June 30, 2020","SASKATOON",14,NA,NA,7,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",338884.281,0.413120371316367
"2020-2","1060",5,3,"June 30, 2020","MONTRÉAL",2183,NA,NA,40,54.575,6.375,16,734,798,228,2,1778,79.4442969628796,855.13046807874,154287.601799775,0,3402110,"2","2020",4385522.78,4.97774178703502
"2020-2","0340",1,3,"June 30, 2020","EDMONTON",2,NA,NA,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2","2270",1,3,"June 30, 2020","TORONTO",13,NA,NA,13,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",6574724.31,0.019772692187606
"2020-2","1265",2,2,"June 30, 2020","OTTAWA",2,NA,NA,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",1105235.78,0.0180956863340056
"2020-2","2440",1,3,"June 30, 2020","VICTORIA",4,NA,NA,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",411955.969,0.0970977556098963
"2020-2","2410",1,1,"June 30, 2020","VANCOUVER",683,NA,NA,683,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",2758136.91,2.47630927066634
"2020-2","0580",1,1,"June 30, 2020","HALIFAX",244,NA,NA,244,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2","2270",4,3,"June 30, 2020","TORONTO",88,NA,NA,6,14.6666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",6574724.31,0.133845916346871
"2020-2","2410",2,1,"June 30, 2020","VANCOUVER",126,NA,NA,63,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",2758136.91,0.456830114354258
"2020-2","2680",5,1,"June 30, 2020","WINNIPEG",4,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",852628.781,0.0469137341963595
"2020-2","1700",5,2,"June 30, 2020","SASKATOON",178,169,9,50,3.56,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",338884.281,5.25253043530809
"2020-2","1400",4,1,"June 30, 2020","QUÉBEC",28,NA,NA,6,4.66666666666667,0,NA,NA,NA,3,NA,3,0,0,246566.666666667,239900,254900,"2","2020",834418.094,0.335563193096338
"2020-2","2680",2,1,"June 30, 2020","WINNIPEG",40,NA,NA,20,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",852628.781,0.469137341963595
"2020-2","0140",1,1,"June 30, 2020","CALGARY",721,NA,NA,721,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2","0340",4,2,"June 30, 2020","EDMONTON",4,NA,NA,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2","1490",4,3,"June 30, 2020","REGINA",20,NA,NA,5,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",263925.719,0.75778897470769
"2020-2","1490",1,1,"June 30, 2020","REGINA",42,NA,NA,42,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",263925.719,1.59135684688615
"2020-2","1060",5,2,"June 30, 2020","MONTRÉAL",2940,2884,56,197,14.9238578680203,2.43654822335025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",4385522.78,6.70387579197571
"2020-2","1490",5,2,"June 30, 2020","REGINA",61,60,1,31,1.96774193548387,0.935483870967742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2020",263925.719,2.31125637285846
"2020-2","0580",2,1,"June 30, 2020","HALIFAX",32,NA,NA,16,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
