"","reference_period_qq","metcode","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time","ref_yy","ref_qq","population","starts_per_10kpop"
"610","1993-4","1490","December 31, 1993","REGINA",167,NA,NA,91,1.83516483516484,0,-0.0147058823529412,1993,4,"198659.02",8.40636382883596
"611","1994-1","0580","March 31, 1994",NA,230,NA,NA,159,1.44654088050314,0,0.19496855345912,1994,1,"345880.30600000004",6.64969921704649
"612","1994-1","1490","March 31, 1994","REGINA",55,NA,NA,55,1,0,0.0869565217391304,1994,1,"198828.649",2.76620096131116
"613","1994-2","0580","June 30, 1994",NA,715,NA,NA,556,1.28597122302158,0,0.149280575539568,1994,2,"346557.016",20.6315257515952
"614","1994-2","1490","June 30, 1994","REGINA",141,NA,NA,135,1.04444444444444,0,0.241758241758242,1994,2,"199011.81399999998",7.08500652127115
"615","1994-3","0580","September 30, 1994",NA,866,NA,NA,545,1.58899082568807,0.0073394495412844,0.073394495412844,1994,3,"347102.16000000003",24.9494269929061
"616","1994-3","1490","September 30, 1994","REGINA",136,NA,NA,121,1.12396694214876,0,0.272727272727273,1994,3,"199194.823",6.8274866761974
"617","1994-4","0580","December 31, 1994",NA,649,NA,NA,349,1.85959885386819,0,0.0974212034383954,1994,4,"347835.397",18.658250586268
"618","1994-4","1490","December 31, 1994","REGINA",130,NA,NA,102,1.27450980392157,0,0.291666666666667,1994,4,"199410.542",6.51921401427212
"619","1995-1","0580","March 31, 1995",NA,250,NA,NA,175,1.42857142857143,0,0.0755813953488372,1995,1,"348623.536",7.17105915648793
"620","1995-1","1490","March 31, 1995","REGINA",47,NA,NA,46,1.02173913043478,0,0.892857142857143,1995,1,"199645.27599999998",2.35417541259529
"621","1995-2","0580","June 30, 1995",NA,823,NA,NA,423,1.94562647754137,0,0.156028368794326,1995,2,"349466.577",23.5501777327335
"622","1995-2","1490","June 30, 1995","REGINA",122,NA,NA,90,1.35555555555556,0,0.258620689655172,1995,2,"199899.02599999998",6.10308126263707
"623","1995-3","0580","September 30, 1995",NA,570,NA,NA,394,1.44670050761421,0,0.150127226463104,1995,3,"350471.245",16.2638164509046
"624","1995-3","1490","September 30, 1995","REGINA",135,NA,NA,130,1.03846153846154,0,0.184466019417476,1995,3,"200496.306",6.73329113604716
"625","1995-4","0580","December 31, 1995",NA,437,NA,NA,341,1.28152492668622,0,0.126099706744868,1995,4,"351381.39999999997",12.4366286889403
"626","1995-4","1490","December 31, 1995","REGINA",67,NA,NA,65,1.03076923076923,0,0.12962962962963,1995,4,"200658.281",3.33900996590318
"627","1996-1","0580","March 31, 1996",NA,181,NA,NA,158,1.14556962025316,0,0.164556962025316,1996,1,"352303.768",5.13761181231533
"628","1996-1","1490","March 31, 1996","REGINA",44,NA,NA,43,1.02325581395349,0,0.382352941176471,1996,1,"200709.46699999998",2.19222344903143
"629","1996-2","0580","June 30, 1996",NA,694,NA,NA,627,1.10685805422648,0,0.0749601275917065,1996,2,"353238.348",19.6467910103577
"630","1996-2","1490","June 30, 1996","REGINA",127,NA,NA,124,1.0241935483871,0,0.0925925925925926,1996,2,"200649.86200000002",6.32943370775904
"631","1996-3","0580","September 30, 1996",NA,592,NA,NA,528,1.12121212121212,0,0.441287878787879,1996,3,"354251.776",16.7112782519967
"632","1996-3","1490","September 30, 1996","REGINA",197,NA,NA,142,1.38732394366197,0,0.307692307692308,1996,3,"200135.247",9.84334358654975
"633","1996-4","0580","December 31, 1996",NA,555,NA,NA,394,1.40862944162437,0,0.134860050890585,1996,4,"355184.127",15.6256982733916
"634","1996-4","1490","December 31, 1996","REGINA",66,NA,NA,65,1.01538461538462,0,0.0238095238095238,1996,4,"199991.75",3.30013613061539
"635","1997-1","0580","March 31, 1997",NA,550,NA,NA,445,1.23595505617978,0,0.235955056179775,1997,1,"356102.035",15.4450114276938
"636","1997-1","1490","March 31, 1997","REGINA",55,NA,NA,55,1,0,0.166666666666667,1997,1,"199875.15099999998",2.75171774604438
"637","1997-2","0580","June 30, 1997",NA,417,NA,NA,375,1.112,0,0.376,1997,2,"357005.502",11.6804922519093
"638","1997-2","1490","June 30, 1997","REGINA",131,NA,NA,128,1.0234375,0,0.122448979591837,1997,2,"199785.45",6.55703405828603
"639","1997-3","0580","September 30, 1997",NA,625,NA,NA,396,1.57828282828283,0,0.244949494949495,1997,3,"357810.594",17.4673419535476
"640","1997-3","1490","September 30, 1997","REGINA",252,NA,NA,119,2.11764705882353,0,0.173469387755102,1997,3,"199718.26799999998",12.6177741537394
"641","1997-4","0580","December 31, 1997",NA,473,NA,NA,293,1.61433447098976,0,0.221052631578947,1997,4,"358718.75",13.1858175799286
"642","1997-4","1490","December 31, 1997","REGINA",78,NA,NA,77,1.01298701298701,0,0.186046511627907,1997,4,"199684.114",3.90616952132707
"643","1998-1","0580","March 31, 1998",NA,220,NA,NA,155,1.41935483870968,0,0.661538461538462,1998,1,"359646.03599999996",6.11712567297697
"644","1998-1","1490","March 31, 1998","REGINA",74,NA,NA,72,1.02777777777778,0,1.81818181818182,1998,1,"199678.609",3.70595530340458
"645","1998-2","0580","June 30, 1998",NA,281,NA,NA,177,1.58757062146893,0,2.3,1998,2,"360592.45399999997",7.7927310148315
"646","1998-2","1490","June 30, 1998","REGINA",207,NA,NA,166,1.24698795180723,0,0.630769230769231,1998,2,"199701.754",10.3654572808609
"647","1998-3","0580","September 30, 1998",NA,782,NA,NA,579,1.35060449050086,0.0103626943005181,0.548387096774194,1998,3,"361739.621",21.6177591450509
"648","1998-3","1490","September 30, 1998","REGINA",179,NA,NA,163,1.09815950920245,0,0.289655172413793,1998,3,"199961.381",8.95172853402128
"649","1998-4","0580","December 31, 1998",NA,456,NA,NA,298,1.53020134228188,0,0.574074074074074,1998,4,"362651.652",12.5740499866798
"650","1998-4","1490","December 31, 1998","REGINA",77,NA,NA,77,1,0,0.114285714285714,1998,4,"199958.691",3.85079536252815
"651","1999-1","0580","March 31, 1999","HALIFAX",354,NA,NA,279,1.26881720430108,0,0.608163265306122,1999,1,"363510.168",9.73837958777538
"652","1999-1","1490","March 31, 1999","REGINA",86,NA,NA,64,1.34375,0,0.158730158730159,1999,1,"199901.518",4.30211840612436
"653","1999-2","0580","June 30, 1999","HALIFAX",847,NA,NA,516,1.64147286821705,0,0.28988326848249,1999,2,"364315.16599999997",23.2491007525061
"654","1999-2","1490","June 30, 1999","REGINA",200,NA,NA,149,1.34228187919463,0,0.0335570469798658,1999,2,"199789.86000000002",10.0105180513165
"655","1999-3","0580","September 30, 1999","HALIFAX",502,NA,NA,379,1.3245382585752,0,0.850574712643678,1999,3,"364890.81299999997",13.757540122009
"656","1999-3","1490","September 30, 1999","REGINA",138,NA,NA,116,1.18965517241379,0,0.0862068965517241,1999,3,"199582.278",6.9144415718113
"657","1999-4","0580","December 31, 1999","HALIFAX",653,NA,NA,572,1.14160839160839,0,0.857904085257549,1999,4,"365659.113",17.8581628840739
"658","1999-4","1490","December 31, 1999","REGINA",149,NA,NA,91,1.63736263736264,0,0,1999,4,"199378.229",7.473233198395
"659","2000-1","0580","March 31, 2000","HALIFAX",497,NA,NA,236,2.10593220338983,0.0169491525423729,0.848623853211009,2000,1,"366444.23",13.5627732492882
"660","2000-1","1490","March 31, 2000","REGINA",130,NA,NA,103,1.2621359223301,0,0.155339805825243,2000,1,"199136.27399999998",6.52819284948557
"661","2000-2","0580","June 30, 2000","HALIFAX",801,NA,NA,501,1.59880239520958,0.0119760479041916,0.369747899159664,2000,2,"367246.16500000004",21.8109833767767
"662","2000-2","1490","June 30, 2000","REGINA",228,NA,NA,152,1.5,0.0131578947368421,0.151315789473684,2000,2,"198856.41100000002",11.4655594382622
"663","2000-3","0580","September 30, 2000","HALIFAX",982,NA,NA,426,2.30516431924883,0,0.532374100719424,2000,3,"367814.62399999995",26.6982315526421
"664","2000-3","1490","September 30, 2000","REGINA",168,NA,NA,151,1.11258278145695,0,0.0397350993377483,2000,3,"198256.57",8.47386797824657
"665","2000-4","0580","December 31, 2000","HALIFAX",381,NA,NA,289,1.31833910034602,0,0.679715302491103,2000,4,"368750.313",10.3321946197236
"666","2000-4","1490","December 31, 2000","REGINA",89,NA,NA,83,1.07228915662651,0,-0.0120481927710843,2000,4,"198013.721",4.4946380256144
"667","2001-1","0580","March 31, 2001","HALIFAX",395,NA,NA,200,1.975,0,0.445054945054945,2001,1,"369802.936",10.6813646282138
"668","2001-1","1490","March 31, 2001","REGINA",77,NA,NA,66,1.16666666666667,0,0.151515151515152,2001,1,"197845.79299999998",3.89192000660838
"669","2001-2","0580","June 30, 2001","HALIFAX",710,NA,NA,413,1.71912832929782,0,0.504926108374384,2001,2,"370972.495",19.1388852157355
"670","2001-2","1490","June 30, 2001","REGINA",137,NA,NA,130,1.05384615384615,0,0.0230769230769231,2001,2,"197752.787",6.92784167941967
"671","2001-3","0580","September 30, 2001","HALIFAX",717,NA,NA,435,1.64827586206897,0,0.942528735632184,2001,3,"372793.561",19.2331648131659
"672","2001-3","1490","September 30, 2001","REGINA",125,NA,NA,113,1.10619469026549,0,0.00884955752212389,2001,3,"197737.538",6.32151089086585
"673","2001-4","0580","December 31, 2001","HALIFAX",518,NA,NA,318,1.62893081761006,0,0.789655172413793,2001,4,"373983.162",13.8508909660484
"674","2001-4","1490","December 31, 2001","REGINA",287,NA,NA,115,2.49565217391304,0.0347826086956522,0.139130434782609,2001,4,"197793.239",14.510101631937
"675","2002-1","0580","March 31, 2002","HALIFAX",490,NA,NA,300,1.63333333333333,0.0166666666666667,0.778156996587031,2002,1,"375075.869",13.0640235882517
"676","2002-1","1490","March 31, 2002","REGINA",102,NA,NA,73,1.3972602739726,0,0.0273972602739726,2002,1,"197922.72600000002",5.15352643233097
"677","2002-2","0580","June 30, 2002","HALIFAX",893,NA,NA,648,1.37808641975309,0.0169753086419753,0.548989113530327,2002,2,"376071.683",23.7454730139839
"678","2002-2","1490","June 30, 2002","REGINA",186,NA,NA,155,1.2,0,-0.00645161290322581,2002,2,"198126",9.38796523424487
"679","2002-3","0580","September 30, 2002","HALIFAX",962,NA,NA,596,1.61409395973154,0,1,2002,3,"376881.055",25.5252947113513
"680","2002-3","1490","September 30, 2002","REGINA",191,NA,NA,170,1.12352941176471,0,0.123529411764706,2002,3,"198591.13700000002",9.61775046385882
"681","2002-4","0580","December 31, 2002","HALIFAX",965,NA,NA,460,2.09782608695652,0.00869565217391304,0.168859649122807,2002,4,"377718.902",25.548099258215
"682","2002-4","1490","December 31, 2002","REGINA",172,NA,NA,123,1.39837398373984,0,0.105691056910569,2002,4,"198866.753",8.64900730792341
"683","2003-1","0580","March 31, 2003","HALIFAX",555,NA,NA,268,2.07089552238806,0,0.391791044776119,2003,1,"378495.674",14.6633115812045
"684","2003-1","1490","March 31, 2003","REGINA",236,NA,NA,96,2.45833333333333,0,0.302083333333333,2003,1,"199140.92500000002",11.8509040771002
"685","2003-2","0580","June 30, 2003","HALIFAX",692,NA,NA,531,1.30320150659134,0,0.173913043478261,2003,2,"379211.37299999996",18.2483978401144
"686","2003-2","1490","June 30, 2003","REGINA",195,NA,NA,141,1.38297872340426,0,0.156028368794326,2003,2,"199413.652",9.77866851362814
"687","2003-3","0580","September 30, 2003","HALIFAX",858,NA,NA,531,1.61581920903955,0,0.431558935361217,2003,3,"379939.292",22.5825551098832
"688","2003-3","1490","September 30, 2003","REGINA",204,NA,NA,162,1.25925925925926,0,0.141975308641975,2003,3,"199805.034",10.2099529684522
"689","2003-4","0580","December 31, 2003","HALIFAX",961,NA,NA,334,2.87724550898204,0,0.167701863354037,2003,4,"380503.52400000003",25.256007878655
"690","2003-4","1490","December 31, 2003","REGINA",254,NA,NA,175,1.45142857142857,0,0.365714285714286,2003,4,"200026.833",12.6982963330725
"691","2004-1","0580","March 31, 2004","HALIFAX",428,NA,NA,222,1.92792792792793,0,0.143518518518519,2004,1,"380977.364",11.2342632513988
"692","2004-1","1490","March 31, 2004","REGINA",180,NA,NA,95,1.89473684210526,0,0.452631578947368,2004,1,"200199.14800000002",8.9910472546067
"693","2004-2","0580","June 30, 2004","HALIFAX",740,NA,NA,511,1.44814090019569,0,0.340594059405941,2004,2,"381360.81200000003",19.4041961500753
"694","2004-2","1490","June 30, 2004","REGINA",302,NA,NA,182,1.65934065934066,0,0.131868131868132,2004,2,"200321.979",15.0757296582019
"695","2004-3","0580","September 30, 2004","HALIFAX",784,NA,NA,537,1.45996275605214,0,0.175373134328358,2004,3,"381175.027",20.5679791294407
"696","2004-3","1490","September 30, 2004","REGINA",457,NA,NA,250,1.828,0,0.344,2004,3,"200206.307",22.8264537140681
"697","2004-4","0580","December 31, 2004","HALIFAX",675,NA,NA,365,1.84931506849315,0,0.145205479452055,2004,4,"381569.226",17.6901058577507
"698","2004-4","1490","December 31, 2004","REGINA",303,NA,NA,195,1.55384615384615,0,0.21025641025641,2004,4,"200305.777",15.1268727511539
"699","2005-1","0580","March 31, 2005","HALIFAX",213,NA,NA,173,1.23121387283237,0,0.225433526011561,2005,1,"382064.57",5.57497388464992
"700","2005-1","1490","March 31, 2005","REGINA",84,NA,NA,84,1,0,0.154761904761905,2005,1,"200431.371",4.19096070544765
"701","2005-2","0580","June 30, 2005","HALIFAX",879,NA,NA,452,1.94469026548673,0,0.188888888888889,2005,2,"382661.059",22.9707198923526
"702","2005-2","1490","June 30, 2005","REGINA",262,NA,NA,192,1.36458333333333,0,0.369791666666667,2005,2,"200583.089",13.0619186944519
"703","2005-3","0580","September 30, 2005","HALIFAX",772,NA,NA,410,1.88292682926829,0,0.0585365853658537,2005,3,"383775.07200000004",20.1159495841356
"704","2005-3","1490","September 30, 2005","REGINA",311,NA,NA,197,1.57868020304569,0,0.0913705583756345,2005,3,"200616.91999999998",15.5021819694969
"705","2005-4","0580","December 31, 2005","HALIFAX",587,NA,NA,313,1.87539936102236,0.012779552715655,0.153846153846154,2005,4,"384407.296",15.2702616757826
"706","2005-4","1490","December 31, 2005","REGINA",231,NA,NA,165,1.4,0,0.0606060606060606,2005,4,"200878.489",11.4994891264838
"707","2006-1","0580","March 31, 2006","HALIFAX",489,NA,NA,175,2.79428571428571,0,0.28735632183908,2006,1,"384974.11199999996",12.7021528138495
"708","2006-1","1490","March 31, 2006","REGINA",165,NA,NA,158,1.04430379746835,0,0.177215189873418,2006,1,"201223.78399999999",8.19982592117441
"709","2006-2","0580","June 30, 2006","HALIFAX",750,NA,NA,371,2.02156334231806,0,0.0862533692722372,2006,2,"385475.52",19.4564884431572
"710","2006-2","1490","June 30, 2006","REGINA",279,NA,NA,206,1.35436893203884,0,0.281553398058252,2006,2,"201652.807",13.8356616082215
"711","2006-3","0580","September 30, 2006","HALIFAX",622,NA,NA,348,1.78735632183908,0,0.129310344827586,2006,3,"385470.96900000004",16.1361049215616
"712","2006-3","1490","September 30, 2006","REGINA",272,NA,NA,217,1.25345622119816,0,0.202764976958525,2006,3,"202237.063",13.449562407856
"713","2006-4","0580","December 31, 2006","HALIFAX",650,NA,NA,285,2.28070175438596,0,0.140845070422535,2006,4,"386017.781",16.8386025720406
"714","2006-4","1490","December 31, 2006","REGINA",270,NA,NA,233,1.1587982832618,0,0.133047210300429,2006,4,"202804.938",13.3132853007751
"715","2007-1","0580","March 31, 2007","HALIFAX",455,NA,NA,160,2.84375,0,0.1375,2007,1,"386675.406",11.7669754253778
"716","2007-1","1490","March 31, 2007","REGINA",258,NA,NA,166,1.55421686746988,0,0.463855421686747,2007,1,"203427.93800000002",12.6826237603608
"717","2007-2","0580","June 30, 2007","HALIFAX",681,NA,NA,356,1.91292134831461,0,0.191549295774648,2007,2,"387443.84400000004",17.5767407469765
"718","2007-2","1490","June 30, 2007","REGINA",393,NA,NA,252,1.55952380952381,0.0119047619047619,0.254807692307692,2007,2,"204106.063",19.2546950454872
"719","2007-3","0580","September 30, 2007","HALIFAX",791,NA,NA,408,1.93872549019608,0,0.242647058823529,2007,3,"388560.75",20.3571770952161
"720","2007-3","1490","September 30, 2007","REGINA",426,NA,NA,267,1.59550561797753,0,0.247191011235955,2007,3,"204749.938",20.8058671060501
"721","2007-4","0580","December 31, 2007","HALIFAX",562,NA,NA,409,1.37408312958435,0.00733496332518337,0.232273838630807,2007,4,"389455.75",14.4303942103821
"722","2007-4","1490","December 31, 2007","REGINA",321,NA,NA,260,1.23461538461538,0,0.282051282051282,2007,4,"205574.063",15.6148103177783
"723","2008-1","0580","March 31, 2008","HALIFAX",423,NA,NA,226,1.8716814159292,0,1.50446428571429,2008,1,"390366.5",10.8359708120446
"724","2008-1","1490","March 31, 2008","REGINA",285,NA,NA,216,1.31944444444444,0,0.489010989010989,2008,1,"206489.063",13.802183798955
"725","2008-2","0580","June 30, 2008","HALIFAX",612,NA,NA,393,1.55725190839695,0,0.72264631043257,2008,2,"391293",15.6404535731536
"726","2008-2","1490","June 30, 2008","REGINA",403,NA,NA,289,1.39446366782007,0,0.188172043010753,2008,2,"207494.938",19.4221605541047
"727","2008-3","0580","September 30, 2008","HALIFAX",656,NA,NA,389,1.68637532133676,0,0.686375321336761,2008,3,"392134.156",16.7289686440882
"728","2008-3","1490","September 30, 2008","REGINA",406,NA,NA,276,1.47101449275362,0,0.264705882352941,2008,3,"208876.844",19.4372910000498
"729","2008-4","0580","December 31, 2008","HALIFAX",405,NA,NA,274,1.47810218978102,0,0.62043795620438,2008,4,"393132.594",10.3018677713606
"730","2008-4","1490","December 31, 2008","REGINA",281,NA,NA,240,1.17083333333333,0,0.210300429184549,2008,4,"209950.406",13.3841131986189
"731","2009-1","0580","March 31, 2009","HALIFAX",274,NA,NA,126,2.17460317460317,0,0.761904761904762,2009,1,"394187.21900000004",6.95101177291088
"732","2009-1","1490","March 31, 2009","REGINA",124,NA,NA,119,1.04201680672269,0,0.946902654867257,2009,1,"211000.781",5.87675549883391
"733","2009-2","0580","June 30, 2009","HALIFAX",345,NA,NA,273,1.26373626373626,0,0.56043956043956,2009,2,"395298.03099999996",8.72759216956484
"734","2009-2","1490","June 30, 2009","REGINA",243,NA,NA,176,1.38068181818182,0,0.192982456140351,2009,2,"212027.969",11.4607521425629
"735","2009-3","0580","September 30, 2009","HALIFAX",707,NA,NA,302,2.34105960264901,0.0132450331125828,0.867549668874172,2009,3,"396753.938",17.8196088881669
"736","2009-3","1490","September 30, 2009","REGINA",296,NA,NA,140,2.11428571428571,0,0.74025974025974,2009,3,"212948.844",13.9000519768025
"737","2009-4","0580","December 31, 2009","HALIFAX",407,NA,NA,269,1.51301115241636,0,0.814126394052045,2009,4,"397861.56299999997",10.2296888629073
"738","2009-4","1490","December 31, 2009","REGINA",267,NA,NA,169,1.57988165680473,0,0.19047619047619,2009,4,"213962.90600000002",12.4787985446412
"739","2010-1","0580","March 31, 2010","HALIFAX",466,NA,NA,238,1.95798319327731,0,1.21008403361345,2010,1,"398909.81299999997",11.6818384710932
"740","2010-1","1490","March 31, 2010","REGINA",238,NA,NA,156,1.52564102564103,0.0256410256410256,0.324786324786325,2010,1,"214987.031",11.0704352208111
"741","2010-2","0580","June 30, 2010","HALIFAX",651,NA,NA,294,2.21428571428571,0.0272108843537415,0.789115646258503,2010,2,"399898.68799999997",16.2791231763181
"742","2010-2","1490","June 30, 2010","REGINA",278,NA,NA,219,1.26940639269406,0.0182648401826484,0.422459893048128,2010,2,"216021.219",12.8691061594278
"743","2010-3","0580","September 30, 2010","HALIFAX",706,NA,NA,346,2.04046242774566,0,0.823699421965318,2010,3,"400901",17.6103327255357
"744","2010-3","1490","September 30, 2010","REGINA",405,NA,NA,231,1.75324675324675,0.038961038961039,0.266666666666667,2010,3,"216715.937",18.6880579991678
