"","reference_period_qq","metcode","gcd_ct_centroid_fsa","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","avgpermit_to_start_time"
"13411","2012-2","1700","S7T","June 30, 2012","SASKATOON",188,NA,NA,95,1.97894736842105,0.0315789473684211,7.06315789473684,2.52631578947368
"13412","2012-2","1700","S7V","June 30, 2012","SASKATOON",20,NA,NA,20,1,0,8.25,0.6
"13413","2012-2","1700","S7W","June 30, 2012","SASKATOON",24,NA,NA,2,12,2,3,7
"13414","2012-2","1700","nan","June 30, 2012","SASKATOON",192,NA,NA,115,1.6695652173913,0.0521739130434783,7.55752212389381,0.778761061946903
"13415","2012-2","2410","V0N","June 30, 2012","VANCOUVER",8,NA,NA,8,1,0,10.5,1.5
"13416","2012-2","2410","V1M","June 30, 2012","VANCOUVER",5,NA,NA,4,1.25,0.5,8.5,0
"13417","2012-2","2410","V2W","June 30, 2012","VANCOUVER",5,NA,NA,5,1,0,11.75,0.6
"13418","2012-2","2410","V2X","June 30, 2012","VANCOUVER",7,NA,NA,5,1.4,0,6,0
"13419","2012-2","2410","V2Y","June 30, 2012","VANCOUVER",29,NA,NA,11,2.63636363636364,0.454545454545455,3.5,4.54545454545455
"13420","2012-2","2410","V2Z","June 30, 2012","VANCOUVER",36,NA,NA,19,1.89473684210526,0.105263157894737,10.9333333333333,3.57894736842105
"13421","2012-2","2410","V3A","June 30, 2012","VANCOUVER",56,NA,NA,4,14,2,8.75,0.25
"13422","2012-2","2410","V3B","June 30, 2012","VANCOUVER",407,NA,NA,7,58.1428571428571,8.85714285714286,10.4285714285714,1
"13423","2012-2","2410","V3C","June 30, 2012","VANCOUVER",1,NA,NA,1,1,0,12,2
"13424","2012-2","2410","V3E","June 30, 2012","VANCOUVER",222,NA,NA,18,12.3333333333333,1,8.5,2.22222222222222
"13425","2012-2","2410","V3J","June 30, 2012","VANCOUVER",49,NA,NA,12,4.08333333333333,1.33333333333333,10.3333333333333,1.83333333333333
"13426","2012-2","2410","V3K","June 30, 2012","VANCOUVER",7,NA,NA,5,1.4,0.8,7,2.4
"13427","2012-2","2410","V3L","June 30, 2012","VANCOUVER",5,NA,NA,5,1,0,7,1
"13428","2012-2","2410","V3M","June 30, 2012","VANCOUVER",108,NA,NA,19,5.68421052631579,0.368421052631579,10.1052631578947,-2.42105263157895
"13429","2012-2","2410","V3N","June 30, 2012","VANCOUVER",15,NA,NA,13,1.15384615384615,0,7.76923076923077,0.846153846153846
"13430","2012-2","2410","V3R","June 30, 2012","VANCOUVER",14,NA,NA,11,1.27272727272727,0.545454545454545,8.81818181818182,0.181818181818182
"13431","2012-2","2410","V3S","June 30, 2012","VANCOUVER",87,NA,NA,56,1.55357142857143,0.392857142857143,8.14285714285714,0.660714285714286
"13432","2012-2","2410","V3T","June 30, 2012","VANCOUVER",30,NA,NA,9,3.33333333333333,0,6.44444444444444,0
"13433","2012-2","2410","V3V","June 30, 2012","VANCOUVER",44,NA,NA,20,2.2,0.6,7.45,0.75
"13434","2012-2","2410","V3W","June 30, 2012","VANCOUVER",35,NA,NA,20,1.75,0.6,7.95,0.75
"13435","2012-2","2410","V3X","June 30, 2012","VANCOUVER",56,NA,NA,41,1.36585365853659,0.439024390243902,6.275,0.390243902439024
"13436","2012-2","2410","V3Y","June 30, 2012","VANCOUVER",2,NA,NA,2,1,0,17,0
"13437","2012-2","2410","V4A","June 30, 2012","VANCOUVER",76,NA,NA,15,5.06666666666667,0.266666666666667,9.86666666666667,0.933333333333333
"13438","2012-2","2410","V4B","June 30, 2012","VANCOUVER",4,NA,NA,3,1.33333333333333,0.666666666666667,11.6666666666667,0
"13439","2012-2","2410","V4C","June 30, 2012","VANCOUVER",8,NA,NA,7,1.14285714285714,0.285714285714286,6,1
"13440","2012-2","2410","V4K","June 30, 2012","VANCOUVER",9,NA,NA,8,1.125,0,9.625,0.5
"13441","2012-2","2410","V4L","June 30, 2012","VANCOUVER",3,NA,NA,3,1,0,17.3333333333333,0.333333333333333
"13442","2012-2","2410","V4M","June 30, 2012","VANCOUVER",3,NA,NA,3,1,0,12,1.66666666666667
"13443","2012-2","2410","V4N","June 30, 2012","VANCOUVER",76,NA,NA,49,1.55102040816327,0.122448979591837,6.71428571428571,0.26530612244898
"13444","2012-2","2410","V4P","June 30, 2012","VANCOUVER",1,NA,NA,1,1,0,4,0
"13445","2012-2","2410","V4R","June 30, 2012","VANCOUVER",65,NA,NA,47,1.38297872340426,0,8.77272727272727,0.319148936170213
"13446","2012-2","2410","V4W","June 30, 2012","VANCOUVER",4,NA,NA,3,1.33333333333333,0,9,0
"13447","2012-2","2410","V5A","June 30, 2012","VANCOUVER",6,NA,NA,5,1.2,0,8.75,1.4
"13448","2012-2","2410","V5B","June 30, 2012","VANCOUVER",33,NA,NA,13,2.53846153846154,0.230769230769231,9.23076923076923,1.15384615384615
"13449","2012-2","2410","V5C","June 30, 2012","VANCOUVER",6,NA,NA,6,1,0,8.4,1.16666666666667
"13450","2012-2","2410","V5E","June 30, 2012","VANCOUVER",8,NA,NA,6,1.33333333333333,0,8.66666666666667,0.833333333333333
"13451","2012-2","2410","V5G","June 30, 2012","VANCOUVER",50,NA,NA,18,2.77777777777778,0.444444444444444,8.66666666666667,0.777777777777778
"13452","2012-2","2410","V5H","June 30, 2012","VANCOUVER",13,NA,NA,11,1.18181818181818,0,8.54545454545454,0.727272727272727
"13453","2012-2","2410","V5J","June 30, 2012","VANCOUVER",175,NA,NA,35,5,1.31428571428571,10.6857142857143,1.68571428571429
"13454","2012-2","2410","V5K","June 30, 2012","VANCOUVER",48,NA,NA,6,8,0,13,11
"13455","2012-2","2410","V5L","June 30, 2012","VANCOUVER",1,NA,NA,1,1,0,10,0
"13456","2012-2","2410","V5M","June 30, 2012","VANCOUVER",4,NA,NA,3,1.33333333333333,0.666666666666667,11,1.33333333333333
"13457","2012-2","2410","V5N","June 30, 2012","VANCOUVER",2,NA,NA,1,2,0,10,0
"13458","2012-2","2410","V5P","June 30, 2012","VANCOUVER",14,NA,NA,10,1.4,0.9,10.7777777777778,0.3
"13459","2012-2","2410","V5R","June 30, 2012","VANCOUVER",10,NA,NA,7,1.42857142857143,1,9,1.14285714285714
"13460","2012-2","2410","V5S","June 30, 2012","VANCOUVER",112,NA,NA,7,16,3,9.42857142857143,1.28571428571429
"13461","2012-2","2410","V5T","June 30, 2012","VANCOUVER",6,NA,NA,3,2,0.666666666666667,9.66666666666667,1
"13462","2012-2","2410","V5W","June 30, 2012","VANCOUVER",41,NA,NA,32,1.28125,0.5625,13.71875,0.6875
"13463","2012-2","2410","V5X","June 30, 2012","VANCOUVER",21,NA,NA,15,1.4,0.666666666666667,10.5333333333333,1.26666666666667
"13464","2012-2","2410","V5Y","June 30, 2012","VANCOUVER",131,NA,NA,3,43.6666666666667,4,12.3333333333333,2.66666666666667
"13465","2012-2","2410","V5Z","June 30, 2012","VANCOUVER",19,NA,NA,9,2.11111111111111,0.666666666666667,10.5,0.888888888888889
"13466","2012-2","2410","V6A","June 30, 2012","VANCOUVER",110,NA,NA,2,55,5.5,11,0
"13467","2012-2","2410","V6C","June 30, 2012","VANCOUVER",81,NA,NA,1,81,32,38,1
"13468","2012-2","2410","V6H","June 30, 2012","VANCOUVER",49,NA,NA,1,49,11,24,0
"13469","2012-2","2410","V6K","June 30, 2012","VANCOUVER",4,NA,NA,3,1.33333333333333,0,9,0
"13470","2012-2","2410","V6L","June 30, 2012","VANCOUVER",6,NA,NA,5,1.2,0.4,8.8,0.2
"13471","2012-2","2410","V6M","June 30, 2012","VANCOUVER",4,NA,NA,2,2,2.5,8,2
"13472","2012-2","2410","V6N","June 30, 2012","VANCOUVER",15,NA,NA,15,1,0,9.66666666666667,0.6
"13473","2012-2","2410","V6P","June 30, 2012","VANCOUVER",52,NA,NA,21,2.47619047619048,1.04761904761905,10.4285714285714,1.19047619047619
"13474","2012-2","2410","V6R","June 30, 2012","VANCOUVER",44,NA,NA,10,4.4,0.7,10.9,0.6
"13475","2012-2","2410","V6S","June 30, 2012","VANCOUVER",9,NA,NA,7,1.28571428571429,0,9.28571428571429,0.857142857142857
"13476","2012-2","2410","V6V","June 30, 2012","VANCOUVER",4,NA,NA,2,2,2,13,0.5
"13477","2012-2","2410","V6Y","June 30, 2012","VANCOUVER",23,NA,NA,7,3.28571428571429,0,13,3
"13478","2012-2","2410","V7C","June 30, 2012","VANCOUVER",6,NA,NA,5,1.2,0.4,10.4,0.4
"13479","2012-2","2410","V7E","June 30, 2012","VANCOUVER",4,NA,NA,4,1,0,14.25,0
"13480","2012-2","2410","V7G","June 30, 2012","VANCOUVER",148,NA,NA,2,74,6.5,14.5,1
"13481","2012-2","2410","V7L","June 30, 2012","VANCOUVER",4,NA,NA,3,1.33333333333333,0,4.66666666666667,0
"13482","2012-2","2410","V7M","June 30, 2012","VANCOUVER",10,NA,NA,4,2.5,1,8.75,0
"13483","2012-2","2410","V7N","June 30, 2012","VANCOUVER",7,NA,NA,4,1.75,1.5,8.25,0
"13484","2012-2","2410","V7P","June 30, 2012","VANCOUVER",1,NA,NA,1,1,0,12,0
"13485","2012-2","2410","V7R","June 30, 2012","VANCOUVER",15,NA,NA,12,1.25,0.5,13.5,0.166666666666667
"13486","2012-2","2410","V7S","June 30, 2012","VANCOUVER",17,NA,NA,16,1.0625,0,19.3125,0.3125
"13487","2012-2","2410","V7T","June 30, 2012","VANCOUVER",4,NA,NA,4,1,0,14.25,0
"13488","2012-2","2410","V7V","June 30, 2012","VANCOUVER",5,NA,NA,4,1.25,0,27.5,0.5
"13489","2012-2","2410","V7W","June 30, 2012","VANCOUVER",8,NA,NA,7,1.14285714285714,0,19.6666666666667,1.42857142857143
"13490","2012-2","2410","nan","June 30, 2012","VANCOUVER",724,NA,NA,321,2.25545171339564,0.476635514018692,9.26898734177215,1.25233644859813
"13491","2012-2","0340","T0A","June 30, 2012","EDMONTON",24,NA,NA,23,1.04347826086957,0,8.90909090909091,0.521739130434783
"13492","2012-2","0340","T0B","June 30, 2012","EDMONTON",2,NA,NA,2,1,0,7,1
"13493","2012-2","0340","T0C","June 30, 2012","EDMONTON",7,NA,NA,7,1,0,10.3333333333333,1.28571428571429
"13494","2012-2","0340","T0E","June 30, 2012","EDMONTON",14,NA,NA,14,1,0,7.92857142857143,0.285714285714286
"13495","2012-2","0340","T4X","June 30, 2012","EDMONTON",2,NA,NA,2,1,0,3,0
"13496","2012-2","0340","T5A","June 30, 2012","EDMONTON",4,NA,NA,4,1,0,28,NA
"13497","2012-2","0340","T5B","June 30, 2012","EDMONTON",17,NA,NA,16,1.0625,0,8.46666666666667,0.125
"13498","2012-2","0340","T5E","June 30, 2012","EDMONTON",27,NA,NA,23,1.17391304347826,0,7,0.260869565217391
"13499","2012-2","0340","T5G","June 30, 2012","EDMONTON",11,NA,NA,9,1.22222222222222,0,9.57142857142857,0.444444444444444
"13500","2012-2","0340","T5H","June 30, 2012","EDMONTON",12,NA,NA,3,4,1,9,0
"13501","2012-2","0340","T5L","June 30, 2012","EDMONTON",5,NA,NA,3,1.66666666666667,0,10.3333333333333,0
"13502","2012-2","0340","T5M","June 30, 2012","EDMONTON",5,NA,NA,3,1.66666666666667,0,9,0
"13503","2012-2","0340","T5N","June 30, 2012","EDMONTON",7,NA,NA,7,1,0,8.42857142857143,0
"13504","2012-2","0340","T5P","June 30, 2012","EDMONTON",16,NA,NA,11,1.45454545454545,0,8.09090909090909,0
"13505","2012-2","0340","T5R","June 30, 2012","EDMONTON",7,NA,NA,7,1,0,9.42857142857143,0
"13506","2012-2","0340","T5T","June 30, 2012","EDMONTON",21,NA,NA,21,1,0,6.52380952380952,0
"13507","2012-2","0340","T5W","June 30, 2012","EDMONTON",2,NA,NA,2,1,0,9,0
"13508","2012-2","0340","T5X","June 30, 2012","EDMONTON",7,NA,NA,7,1,0,4.71428571428571,0.571428571428571
"13509","2012-2","0340","T5Y","June 30, 2012","EDMONTON",94,NA,NA,72,1.30555555555556,0,5.92647058823529,0.245901639344262
"13510","2012-2","0340","T5Z","June 30, 2012","EDMONTON",2,NA,NA,2,1,0,12,0
"13511","2012-2","0340","T6C","June 30, 2012","EDMONTON",55,NA,NA,12,4.58333333333333,0.333333333333333,10.8333333333333,0
"13512","2012-2","0340","T6E","June 30, 2012","EDMONTON",16,NA,NA,13,1.23076923076923,0,8.38461538461539,0
"13513","2012-2","0340","T6G","June 30, 2012","EDMONTON",10,NA,NA,9,1.11111111111111,0,10.4444444444444,0
"13514","2012-2","0340","T6H","June 30, 2012","EDMONTON",74,NA,NA,4,18.5,1,10.75,0
"13515","2012-2","0340","T6J","June 30, 2012","EDMONTON",4,NA,NA,4,1,0,5.5,0
"13516","2012-2","0340","T6L","June 30, 2012","EDMONTON",1,NA,NA,1,1,0,7,0
"13517","2012-2","0340","T6M","June 30, 2012","EDMONTON",25,NA,NA,25,1,0,9.4,0.08
"13518","2012-2","0340","T6T","June 30, 2012","EDMONTON",2,NA,NA,1,2,0,3,0
"13519","2012-2","0340","T6V","June 30, 2012","EDMONTON",4,NA,NA,3,1.33333333333333,0,3.66666666666667,0
"13520","2012-2","0340","T7X","June 30, 2012","EDMONTON",9,NA,NA,7,1.28571428571429,0,6.14285714285714,0
"13521","2012-2","0340","T7Y","June 30, 2012","EDMONTON",6,NA,NA,6,1,0,10.4,0.333333333333333
"13522","2012-2","0340","T7Z","June 30, 2012","EDMONTON",24,NA,NA,23,1.04347826086957,0,5.08695652173913,0.869565217391304
"13523","2012-2","0340","T8A","June 30, 2012","EDMONTON",51,NA,NA,18,2.83333333333333,0.277777777777778,5.64705882352941,0.823529411764706
"13524","2012-2","0340","T8B","June 30, 2012","EDMONTON",8,NA,NA,8,1,0,9.625,0
"13525","2012-2","0340","T8G","June 30, 2012","EDMONTON",1,NA,NA,1,1,0,8,1
"13526","2012-2","0340","T8H","June 30, 2012","EDMONTON",6,NA,NA,6,1,0,3.5,0.166666666666667
"13527","2012-2","0340","T8L","June 30, 2012","EDMONTON",6,NA,NA,5,1.2,0,4,1
"13528","2012-2","0340","T8N","June 30, 2012","EDMONTON",2,NA,NA,2,1,0,26,1.5
"13529","2012-2","0340","T8R","June 30, 2012","EDMONTON",22,NA,NA,19,1.15789473684211,0,6.68421052631579,0.263157894736842
"13530","2012-2","0340","T8T","June 30, 2012","EDMONTON",14,NA,NA,14,1,0,9.14285714285714,0.5
"13531","2012-2","0340","T9E","June 30, 2012","EDMONTON",66,NA,NA,50,1.32,0,7.42857142857143,1.14
"13532","2012-2","0340","T9G","June 30, 2012","EDMONTON",5,NA,NA,4,1.25,0,9.5,0
"13533","2012-2","0340","nan","June 30, 2012","EDMONTON",1852,NA,NA,1066,1.73733583489681,0.0225140712945591,7.88290840415486,0.469026548672566
"13534","2012-2","2680","R0A","June 30, 2012","WINNIPEG",28,NA,NA,16,1.75,0,7.6875,0.875
"13535","2012-2","2680","R0E","June 30, 2012","WINNIPEG",20,NA,NA,20,1,0,7.15384615384615,0.35
"13536","2012-2","2680","R0G","June 30, 2012","WINNIPEG",5,NA,NA,5,1,0,5.8,0.2
"13537","2012-2","2680","R0H","June 30, 2012","WINNIPEG",1,NA,NA,1,1,0,4,1
"13538","2012-2","2680","R1A","June 30, 2012","WINNIPEG",8,NA,NA,8,1,0,7.375,1
"13539","2012-2","2680","R2C","June 30, 2012","WINNIPEG",214,NA,NA,83,2.57831325301205,0.0963855421686747,6.92592592592593,0.72289156626506
"13540","2012-2","2680","R2G","June 30, 2012","WINNIPEG",6,NA,NA,6,1,0,7.5,0.833333333333333
"13541","2012-2","2680","R2H","June 30, 2012","WINNIPEG",49,NA,NA,2,24.5,2,11,1.5
"13542","2012-2","2680","R2K","June 30, 2012","WINNIPEG",16,NA,NA,16,1,0,6.15384615384615,0.125
"13543","2012-2","2680","R2L","June 30, 2012","WINNIPEG",2,NA,NA,2,1,0,13,0
"13544","2012-2","2680","R2M","June 30, 2012","WINNIPEG",5,NA,NA,5,1,0,9,0.2
"13545","2012-2","2680","R2P","June 30, 2012","WINNIPEG",39,NA,NA,34,1.14705882352941,0,6.3448275862069,1.02941176470588
"13546","2012-2","2680","R2R","June 30, 2012","WINNIPEG",5,NA,NA,5,1,0,5.25,0.6
"13547","2012-2","2680","R2V","June 30, 2012","WINNIPEG",9,NA,NA,9,1,0,8.55555555555556,1.44444444444444
"13548","2012-2","2680","R2W","June 30, 2012","WINNIPEG",2,NA,NA,2,1,0,3.5,1.5
"13549","2012-2","2680","R2X","June 30, 2012","WINNIPEG",17,NA,NA,17,1,0,4.94117647058824,0.588235294117647
"13550","2012-2","2680","R2Y","June 30, 2012","WINNIPEG",1,NA,NA,1,1,0,3,2
"13551","2012-2","2680","R3A","June 30, 2012","WINNIPEG",12,NA,NA,1,12,2,8,0
"13552","2012-2","2680","R3B","June 30, 2012","WINNIPEG",1,NA,NA,1,1,0,NA,1
"13553","2012-2","2680","R3E","June 30, 2012","WINNIPEG",5,NA,NA,5,1,0,3.33333333333333,1.4
"13554","2012-2","2680","R3H","June 30, 2012","WINNIPEG",1,NA,NA,1,1,0,7,0
"13555","2012-2","2680","R3J","June 30, 2012","WINNIPEG",28,NA,NA,10,2.8,0,6.44444444444444,1
"13556","2012-2","2680","R3K","June 30, 2012","WINNIPEG",2,NA,NA,1,2,0,4,NA
"13557","2012-2","2680","R3L","June 30, 2012","WINNIPEG",1,NA,NA,1,1,0,7,0
"13558","2012-2","2680","R3R","June 30, 2012","WINNIPEG",2,NA,NA,2,1,0,5,0.5
"13559","2012-2","2680","R3S","June 30, 2012","WINNIPEG",1,NA,NA,1,1,0,5,1
"13560","2012-2","2680","R3V","June 30, 2012","WINNIPEG",1,NA,NA,1,1,0,3,0
"13561","2012-2","2680","R3W","June 30, 2012","WINNIPEG",66,NA,NA,65,1.01538461538462,0,7.453125,0.430769230769231
"13562","2012-2","2680","R3X","June 30, 2012","WINNIPEG",10,NA,NA,10,1,0,3.4,0.5
"13563","2012-2","2680","R3Y","June 30, 2012","WINNIPEG",195,NA,NA,172,1.13372093023256,0,6.67682926829268,0.917647058823529
"13564","2012-2","2680","R4A","June 30, 2012","WINNIPEG",2,NA,NA,2,1,0,4,1.5
"13565","2012-2","2680","R4H","June 30, 2012","WINNIPEG",4,NA,NA,4,1,0,4,0
"13566","2012-2","2680","R5A","June 30, 2012","WINNIPEG",7,NA,NA,7,1,0,6,0.857142857142857
"13567","2012-2","2680","nan","June 30, 2012","WINNIPEG",160,NA,NA,101,1.58415841584158,0.0396039603960396,7.67,0.99
"13568","2012-2","0580","B0J","June 30, 2012","HALIFAX",25,NA,NA,25,1,0,10.5238095238095,2.08
"13569","2012-2","0580","B2R","June 30, 2012","HALIFAX",1,NA,NA,1,1,0,7,2
"13570","2012-2","0580","B2T","June 30, 2012","HALIFAX",4,NA,NA,4,1,0,4.66666666666667,1
"13571","2012-2","0580","B2W","June 30, 2012","HALIFAX",9,NA,NA,9,1,0,16,0.444444444444444
"13572","2012-2","0580","B2Y","June 30, 2012","HALIFAX",1,NA,NA,1,1,0,16,3
"13573","2012-2","0580","B2Z","June 30, 2012","HALIFAX",12,NA,NA,12,1,0,16,2.08333333333333
"13574","2012-2","0580","B3A","June 30, 2012","HALIFAX",1,NA,NA,1,1,0,16,1
"13575","2012-2","0580","B3G","June 30, 2012","HALIFAX",8,NA,NA,6,1.33333333333333,0,16.8333333333333,0.333333333333333
"13576","2012-2","0580","B3H","June 30, 2012","HALIFAX",4,NA,NA,1,4,0,8,2
"13577","2012-2","0580","B3K","June 30, 2012","HALIFAX",25,NA,NA,1,25,3,9,1
"13578","2012-2","0580","B3M","June 30, 2012","HALIFAX",174,NA,NA,12,14.5,1.08333333333333,8.36363636363636,0.5
"13579","2012-2","0580","B3N","June 30, 2012","HALIFAX",15,NA,NA,9,1.66666666666667,0.222222222222222,5.88888888888889,0.111111111111111
"13580","2012-2","0580","B3P","June 30, 2012","HALIFAX",23,NA,NA,19,1.21052631578947,0,8.17647058823529,1.63157894736842
"13581","2012-2","0580","B3R","June 30, 2012","HALIFAX",5,NA,NA,4,1.25,0,6,0.25
"13582","2012-2","0580","B3T","June 30, 2012","HALIFAX",6,NA,NA,6,1,0,4.4,0
"13583","2012-2","0580","B3V","June 30, 2012","HALIFAX",3,NA,NA,3,1,0,6,1
"13584","2012-2","0580","B3Z","June 30, 2012","HALIFAX",13,NA,NA,13,1,0,4.72727272727273,0.461538461538462
"13585","2012-2","0580","B4A","June 30, 2012","HALIFAX",14,NA,NA,14,1,0,6.72727272727273,0.0714285714285714
"13586","2012-2","0580","B4B","June 30, 2012","HALIFAX",25,NA,NA,25,1,0,5.95652173913043,0.2
"13587","2012-2","0580","B4C","June 30, 2012","HALIFAX",25,NA,NA,12,2.08333333333333,0.166666666666667,7,1.5
"13588","2012-2","0580","B4E","June 30, 2012","HALIFAX",22,NA,NA,20,1.1,0,4,0.45
"13589","2012-2","0580","nan","June 30, 2012","HALIFAX",21,NA,NA,20,1.05,0,5.88888888888889,0.5
"13590","2012-2","1490","S0G","June 30, 2012","REGINA",1,NA,NA,1,1,0,23,0
"13591","2012-2","1490","S2V","June 30, 2012","REGINA",1,NA,NA,1,1,0,7,0
"13592","2012-2","1490","S4N","June 30, 2012","REGINA",34,NA,NA,13,2.61538461538462,0.153846153846154,9.15384615384615,0.416666666666667
"13593","2012-2","1490","S4P","June 30, 2012","REGINA",46,NA,NA,29,1.58620689655172,0.103448275862069,9.10344827586207,0
"13594","2012-2","1490","S4R","June 30, 2012","REGINA",3,NA,NA,2,1.5,0,7,0
"13595","2012-2","1490","S4S","June 30, 2012","REGINA",2,NA,NA,2,1,0,9,0
"13596","2012-2","1490","S4T","June 30, 2012","REGINA",142,NA,NA,84,1.69047619047619,0.142857142857143,10.4047619047619,0.298245614035088
"13597","2012-2","1490","S4V","June 30, 2012","REGINA",46,NA,NA,41,1.1219512195122,0,8.41463414634146,0.157894736842105
"13598","2012-2","1490","S4X","June 30, 2012","REGINA",97,NA,NA,57,1.70175438596491,0.0701754385964912,8.35714285714286,0.3
"13599","2012-2","1490","nan","June 30, 2012","REGINA",35,NA,NA,35,1,0,15.1428571428571,0.0606060606060606
"13600","2012-2","1400","G0A","June 30, 2012","QUÉBEC",76,NA,NA,64,1.1875,0,5.19512195121951,0.827586206896552
"13601","2012-2","1400","G0R","June 30, 2012","QUÉBEC",33,NA,NA,22,1.5,0.0909090909090909,3.625,-0.0526315789473684
"13602","2012-2","1400","G1B","June 30, 2012","QUÉBEC",41,NA,NA,35,1.17142857142857,0.114285714285714,3.44444444444444,0.151515151515152
"13603","2012-2","1400","G1C","June 30, 2012","QUÉBEC",28,NA,NA,11,2.54545454545455,0.272727272727273,6.75,0.181818181818182
"13604","2012-2","1400","G1E","June 30, 2012","QUÉBEC",155,NA,NA,12,12.9166666666667,0.75,5.11111111111111,0.0833333333333333
"13605","2012-2","1400","G1G","June 30, 2012","QUÉBEC",1,NA,NA,1,1,0,NA,0
"13606","2012-2","1400","G1H","June 30, 2012","QUÉBEC",9,NA,NA,2,4.5,1.5,10,2.5
"13607","2012-2","1400","G1K","June 30, 2012","QUÉBEC",56,NA,NA,2,28,3.5,9,1
"13608","2012-2","1400","G1P","June 30, 2012","QUÉBEC",1,NA,NA,1,1,0,NA,0
"13609","2012-2","1400","G1R","June 30, 2012","QUÉBEC",235,NA,NA,2,117.5,9,23,4
"13610","2012-2","1400","G1S","June 30, 2012","QUÉBEC",2,NA,NA,1,2,0,5,1
"13611","2012-2","1400","G1T","June 30, 2012","QUÉBEC",2,NA,NA,2,1,0,5,1
"13612","2012-2","1400","G1V","June 30, 2012","QUÉBEC",9,NA,NA,1,9,0,4,0
"13613","2012-2","1400","G1W","June 30, 2012","QUÉBEC",28,NA,NA,5,5.6,0.6,5.33333333333333,2
"13614","2012-2","1400","G1X","June 30, 2012","QUÉBEC",9,NA,NA,3,3,1,5,0
"13615","2012-2","1400","G1Y","June 30, 2012","QUÉBEC",3,NA,NA,2,1.5,0,4.5,0
"13616","2012-2","1400","G2A","June 30, 2012","QUÉBEC",20,NA,NA,9,2.22222222222222,0,3.25,0.166666666666667
"13617","2012-2","1400","G2B","June 30, 2012","QUÉBEC",5,NA,NA,3,1.66666666666667,0,5,0.333333333333333
"13618","2012-2","1400","G2C","June 30, 2012","QUÉBEC",18,NA,NA,1,18,2,9,4
"13619","2012-2","1400","G2E","June 30, 2012","QUÉBEC",23,NA,NA,6,3.83333333333333,0.5,11.1666666666667,0.333333333333333
"13620","2012-2","1400","G2G","June 30, 2012","QUÉBEC",36,NA,NA,11,3.27272727272727,0.272727272727273,5.25,1.45454545454545
"13621","2012-2","1400","G2K","June 30, 2012","QUÉBEC",97,NA,NA,34,2.85294117647059,1.97058823529412,4.85714285714286,0.558823529411765
"13622","2012-2","1400","G2L","June 30, 2012","QUÉBEC",9,NA,NA,5,1.8,0,NA,1.2
"13623","2012-2","1400","G2M","June 30, 2012","QUÉBEC",43,NA,NA,29,1.48275862068966,0,6.19047619047619,0.96551724137931
"13624","2012-2","1400","G2N","June 30, 2012","QUÉBEC",2,NA,NA,1,2,0,5,4
"13625","2012-2","1400","G3B","June 30, 2012","QUÉBEC",8,NA,NA,8,1,0,11.5,0.5
"13626","2012-2","1400","G3C","June 30, 2012","QUÉBEC",6,NA,NA,5,1.2,0.2,3,0.2
"13627","2012-2","1400","G3E","June 30, 2012","QUÉBEC",21,NA,NA,10,2.1,0.1,6.5,0.7
"13628","2012-2","1400","G3G","June 30, 2012","QUÉBEC",4,NA,NA,2,2,0,NA,0.5
"13629","2012-2","1400","G3J","June 30, 2012","QUÉBEC",29,NA,NA,9,3.22222222222222,0,4,-0.111111111111111
"13630","2012-2","1400","G3K","June 30, 2012","QUÉBEC",15,NA,NA,7,2.14285714285714,0,4,0.333333333333333
"13631","2012-2","1400","G3N","June 30, 2012","QUÉBEC",37,NA,NA,30,1.23333333333333,0.0666666666666667,5.53333333333333,-0.136363636363636
"13632","2012-2","1400","G6C","June 30, 2012","QUÉBEC",2,NA,NA,2,1,0,4,0
"13633","2012-2","1400","G6K","June 30, 2012","QUÉBEC",21,NA,NA,16,1.3125,0,4.41666666666667,0.125
"13634","2012-2","1400","G6V","June 30, 2012","QUÉBEC",25,NA,NA,14,1.78571428571429,0,3.6,0.333333333333333
"13635","2012-2","1400","G6W","June 30, 2012","QUÉBEC",27,NA,NA,14,1.92857142857143,0,4.76923076923077,1.14285714285714
"13636","2012-2","1400","G6X","June 30, 2012","QUÉBEC",1,NA,NA,1,1,0,NA,2
"13637","2012-2","1400","G6Z","June 30, 2012","QUÉBEC",13,NA,NA,10,1.3,0.2,6.33333333333333,0.1
"13638","2012-2","1400","G7A","June 30, 2012","QUÉBEC",28,NA,NA,23,1.21739130434783,0,3.75,0.0869565217391304
