"","ref_yy","metcode","gcd_ct_centroid_fsa","dweltype","mkttycd","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount"
"29384","2018","2410","V4N",2,3,"December 31, 2018","VANCOUVER",2,1,2,0
"29385","2018","2410","V4N",4,3,"December 31, 2018","VANCOUVER",222,37,6,0
"29386","2018","2410","V4N",5,2,"December 31, 2018","VANCOUVER",78,78,1,0
"29387","2018","2410","V4N",5,3,"December 31, 2018","VANCOUVER",227,4,56.75,3.75
"29388","2018","2410","V4P",1,1,"December 31, 2018","VANCOUVER",28,28,1,0
"29389","2018","2410","V4P",2,3,"December 31, 2018","VANCOUVER",2,1,2,0
"29390","2018","2410","V4P",4,3,"December 31, 2018","VANCOUVER",42,7,6,0
"29391","2018","2410","V4P",5,2,"December 31, 2018","VANCOUVER",9,9,1,0
"29392","2018","2410","V4P",5,3,"December 31, 2018","VANCOUVER",73,2,36.5,4
"29393","2018","2410","V4R",1,1,"December 31, 2018","VANCOUVER",73,73,1,0
"29394","2018","2410","V4R",1,2,"December 31, 2018","VANCOUVER",2,2,1,0
"29395","2018","2410","V4R",2,3,"December 31, 2018","VANCOUVER",2,1,2,0
"29396","2018","2410","V4R",4,3,"December 31, 2018","VANCOUVER",78,16,4.875,0
"29397","2018","2410","V4R",5,2,"December 31, 2018","VANCOUVER",17,17,1,0
"29398","2018","2410","V4W",1,1,"December 31, 2018","VANCOUVER",17,17,1,0
"29399","2018","2410","V4W",1,2,"December 31, 2018","VANCOUVER",1,1,1,0
"29400","2018","2410","V4W",5,2,"December 31, 2018","VANCOUVER",10,10,1,0
"29401","2018","2410","V5A",1,1,"December 31, 2018","VANCOUVER",31,31,1,0
"29402","2018","2410","V5A",2,1,"December 31, 2018","VANCOUVER",6,3,2,0
"29403","2018","2410","V5A",5,2,"December 31, 2018","VANCOUVER",25,25,1,0
"29404","2018","2410","V5A",5,3,"December 31, 2018","VANCOUVER",186,1,186,17
"29405","2018","2410","V5B",1,1,"December 31, 2018","VANCOUVER",38,38,1,0
"29406","2018","2410","V5B",2,1,"December 31, 2018","VANCOUVER",6,3,2,0
"29407","2018","2410","V5B",5,2,"December 31, 2018","VANCOUVER",30,30,1,0
"29408","2018","2410","V5B",5,3,"December 31, 2018","VANCOUVER",101,1,101,5
"29409","2018","2410","V5C",1,1,"December 31, 2018","VANCOUVER",41,41,1,0
"29410","2018","2410","V5C",4,3,"December 31, 2018","VANCOUVER",5,1,5,0
"29411","2018","2410","V5C",5,2,"December 31, 2018","VANCOUVER",51,31,1.64516129032258,0.161290322580645
"29412","2018","2410","V5C",5,3,"December 31, 2018","VANCOUVER",2796,12,233,29.1666666666667
"29413","2018","2410","V5E",1,1,"December 31, 2018","VANCOUVER",17,17,1,0
"29414","2018","2410","V5E",1,3,"December 31, 2018","VANCOUVER",2,2,1,0
"29415","2018","2410","V5E",2,1,"December 31, 2018","VANCOUVER",18,9,2,0
"29416","2018","2410","V5E",5,2,"December 31, 2018","VANCOUVER",12,12,1,0
"29417","2018","2410","V5G",1,1,"December 31, 2018","VANCOUVER",37,37,1,0
"29418","2018","2410","V5G",2,1,"December 31, 2018","VANCOUVER",16,8,2,0
"29419","2018","2410","V5G",4,3,"December 31, 2018","VANCOUVER",8,1,8,0
"29420","2018","2410","V5G",5,2,"December 31, 2018","VANCOUVER",34,34,1,0
"29421","2018","2410","V5G",5,3,"December 31, 2018","VANCOUVER",18,1,18,4
"29422","2018","2410","V5H",1,1,"December 31, 2018","VANCOUVER",32,32,1,0
"29423","2018","2410","V5H",2,1,"December 31, 2018","VANCOUVER",12,6,2,0
"29424","2018","2410","V5H",4,3,"December 31, 2018","VANCOUVER",5,1,5,0
"29425","2018","2410","V5H",5,2,"December 31, 2018","VANCOUVER",28,28,1,0
"29426","2018","2410","V5H",5,3,"December 31, 2018","VANCOUVER",1055,4,263.75,36.75
"29427","2018","2410","V5J",1,1,"December 31, 2018","VANCOUVER",32,32,1,0
"29428","2018","2410","V5J",2,1,"December 31, 2018","VANCOUVER",13,7,1.85714285714286,0
"29429","2018","2410","V5J",4,3,"December 31, 2018","VANCOUVER",41,2,20.5,0
"29430","2018","2410","V5J",5,2,"December 31, 2018","VANCOUVER",175,31,5.64516129032258,0.129032258064516
"29431","2018","2410","V5J",5,3,"December 31, 2018","VANCOUVER",318,3,106,4
"29432","2018","2410","V5K",1,1,"December 31, 2018","VANCOUVER",48,48,1,0
"29433","2018","2410","V5K",1,2,"December 31, 2018","VANCOUVER",47,47,1,0
"29434","2018","2410","V5K",5,2,"December 31, 2018","VANCOUVER",140,47,2.97872340425532,0.127659574468085
"29435","2018","2410","V5K",5,3,"December 31, 2018","VANCOUVER",73,1,73,5
"29436","2018","2410","V5L",1,1,"December 31, 2018","VANCOUVER",13,13,1,0
"29437","2018","2410","V5L",1,2,"December 31, 2018","VANCOUVER",6,6,1,0
"29438","2018","2410","V5L",2,1,"December 31, 2018","VANCOUVER",8,4,2,0
"29439","2018","2410","V5L",5,2,"December 31, 2018","VANCOUVER",17,10,1.7,0.5
"29440","2018","2410","V5L",5,3,"December 31, 2018","VANCOUVER",18,4,4.5,3
"29441","2018","2410","V5M",1,1,"December 31, 2018","VANCOUVER",63,63,1,0
"29442","2018","2410","V5M",1,2,"December 31, 2018","VANCOUVER",68,68,1,0
"29443","2018","2410","V5M",2,1,"December 31, 2018","VANCOUVER",2,1,2,0
"29444","2018","2410","V5M",5,2,"December 31, 2018","VANCOUVER",56,56,1,0
"29445","2018","2410","V5N",1,1,"December 31, 2018","VANCOUVER",22,22,1,0
"29446","2018","2410","V5N",1,2,"December 31, 2018","VANCOUVER",23,23,1,0
"29447","2018","2410","V5N",2,1,"December 31, 2018","VANCOUVER",24,12,2,0
"29448","2018","2410","V5N",5,2,"December 31, 2018","VANCOUVER",52,17,3.05882352941176,0.470588235294118
"29449","2018","2410","V5N",5,3,"December 31, 2018","VANCOUVER",392,4,98,10.75
"29450","2018","2410","V5P",1,1,"December 31, 2018","VANCOUVER",46,46,1,0
"29451","2018","2410","V5P",1,2,"December 31, 2018","VANCOUVER",66,66,1,0
"29452","2018","2410","V5P",1,3,"December 31, 2018","VANCOUVER",5,5,1,0
"29453","2018","2410","V5P",2,1,"December 31, 2018","VANCOUVER",8,4,2,0
"29454","2018","2410","V5P",2,3,"December 31, 2018","VANCOUVER",2,1,2,0
"29455","2018","2410","V5P",5,2,"December 31, 2018","VANCOUVER",87,39,2.23076923076923,0.128205128205128
"29456","2018","2410","V5P",5,3,"December 31, 2018","VANCOUVER",76,2,38,5.5
"29457","2018","2410","V5R",1,1,"December 31, 2018","VANCOUVER",36,36,1,0
"29458","2018","2410","V5R",1,2,"December 31, 2018","VANCOUVER",36,36,1,0
"29459","2018","2410","V5R",2,1,"December 31, 2018","VANCOUVER",14,7,2,0
"29460","2018","2410","V5R",4,3,"December 31, 2018","VANCOUVER",4,1,4,0
"29461","2018","2410","V5R",5,2,"December 31, 2018","VANCOUVER",131,46,2.84782608695652,1
"29462","2018","2410","V5R",5,3,"December 31, 2018","VANCOUVER",222,12,18.5,4
"29463","2018","2410","V5S",1,1,"December 31, 2018","VANCOUVER",47,47,1,0
"29464","2018","2410","V5S",1,2,"December 31, 2018","VANCOUVER",52,52,1,0
"29465","2018","2410","V5S",4,2,"December 31, 2018","VANCOUVER",32,1,32,0
"29466","2018","2410","V5S",5,2,"December 31, 2018","VANCOUVER",401,46,8.71739130434783,0.478260869565217
"29467","2018","2410","V5S",5,3,"December 31, 2018","VANCOUVER",978,5,195.6,23.4
"29468","2018","2410","V5T",1,1,"December 31, 2018","VANCOUVER",2,2,1,0
"29469","2018","2410","V5T",1,2,"December 31, 2018","VANCOUVER",1,1,1,0
"29470","2018","2410","V5T",2,1,"December 31, 2018","VANCOUVER",18,9,2,0
"29471","2018","2410","V5T",4,3,"December 31, 2018","VANCOUVER",3,1,3,0
"29472","2018","2410","V5T",5,2,"December 31, 2018","VANCOUVER",1,1,1,0
"29473","2018","2410","V5T",5,3,"December 31, 2018","VANCOUVER",334,6,55.6666666666667,6
"29474","2018","2410","V5V",1,1,"December 31, 2018","VANCOUVER",50,50,1,0
"29475","2018","2410","V5V",1,2,"December 31, 2018","VANCOUVER",27,27,1,0
"29476","2018","2410","V5V",2,1,"December 31, 2018","VANCOUVER",18,9,2,0
"29477","2018","2410","V5V",2,2,"December 31, 2018","VANCOUVER",2,1,2,0
"29478","2018","2410","V5V",2,3,"December 31, 2018","VANCOUVER",6,3,2,0
"29479","2018","2410","V5V",4,3,"December 31, 2018","VANCOUVER",12,3,4,0
"29480","2018","2410","V5V",5,2,"December 31, 2018","VANCOUVER",243,30,8.1,0.6
"29481","2018","2410","V5V",5,3,"December 31, 2018","VANCOUVER",295,9,32.7777777777778,4.77777777777778
"29482","2018","2410","V5W",1,1,"December 31, 2018","VANCOUVER",60,60,1,0
"29483","2018","2410","V5W",1,2,"December 31, 2018","VANCOUVER",54,54,1,0
"29484","2018","2410","V5W",5,2,"December 31, 2018","VANCOUVER",91,50,1.82,0.08
"29485","2018","2410","V5W",5,3,"December 31, 2018","VANCOUVER",245,9,27.2222222222222,5.22222222222222
"29486","2018","2410","V5X",1,1,"December 31, 2018","VANCOUVER",62,62,1,0
"29487","2018","2410","V5X",1,2,"December 31, 2018","VANCOUVER",74,74,1,0
"29488","2018","2410","V5X",2,1,"December 31, 2018","VANCOUVER",2,1,2,0
"29489","2018","2410","V5X",4,3,"December 31, 2018","VANCOUVER",5,1,5,0
"29490","2018","2410","V5X",5,2,"December 31, 2018","VANCOUVER",301,59,5.10169491525424,0.491525423728814
"29491","2018","2410","V5X",5,3,"December 31, 2018","VANCOUVER",630,9,70,8.88888888888889
"29492","2018","2410","V5Y",1,1,"December 31, 2018","VANCOUVER",11,11,1,0
"29493","2018","2410","V5Y",1,2,"December 31, 2018","VANCOUVER",7,7,1,0
"29494","2018","2410","V5Y",2,1,"December 31, 2018","VANCOUVER",4,2,2,0
"29495","2018","2410","V5Y",5,2,"December 31, 2018","VANCOUVER",57,6,9.5,0.5
"29496","2018","2410","V5Y",5,3,"December 31, 2018","VANCOUVER",466,5,93.2,10.2
"29497","2018","2410","V5Z",1,1,"December 31, 2018","VANCOUVER",21,21,1,0
"29498","2018","2410","V5Z",1,2,"December 31, 2018","VANCOUVER",5,5,1,0
"29499","2018","2410","V5Z",2,3,"December 31, 2018","VANCOUVER",4,2,2,0
"29500","2018","2410","V5Z",4,3,"December 31, 2018","VANCOUVER",11,3,3.66666666666667,0
"29501","2018","2410","V5Z",5,2,"December 31, 2018","VANCOUVER",76,10,7.6,0.5
"29502","2018","2410","V5Z",5,3,"December 31, 2018","VANCOUVER",302,7,43.1428571428571,5.57142857142857
"29503","2018","2410","V6A",1,1,"December 31, 2018","VANCOUVER",3,3,1,0
"29504","2018","2410","V6A",2,1,"December 31, 2018","VANCOUVER",2,1,2,0
"29505","2018","2410","V6A",5,2,"December 31, 2018","VANCOUVER",82,3,27.3333333333333,4.66666666666667
"29506","2018","2410","V6A",5,3,"December 31, 2018","VANCOUVER",36,3,12,4
"29507","2018","2410","V6B",5,2,"December 31, 2018","VANCOUVER",1,1,1,27
"29508","2018","2410","V6B",5,3,"December 31, 2018","VANCOUVER",653,2,326.5,28
"29509","2018","2410","V6C",5,3,"December 31, 2018","VANCOUVER",20,1,20,19
"29510","2018","2410","V6E",2,1,"December 31, 2018","VANCOUVER",2,1,2,0
"29511","2018","2410","V6G",5,2,"December 31, 2018","VANCOUVER",786,5,157.2,18.6
"29512","2018","2410","V6G",5,3,"December 31, 2018","VANCOUVER",129,2,64.5,15
"29513","2018","2410","V6H",1,1,"December 31, 2018","VANCOUVER",29,29,1,0
"29514","2018","2410","V6H",1,2,"December 31, 2018","VANCOUVER",5,5,1,0
"29515","2018","2410","V6H",5,2,"December 31, 2018","VANCOUVER",5,5,1,0
"29516","2018","2410","V6H",5,3,"December 31, 2018","VANCOUVER",15,2,7.5,4.5
"29517","2018","2410","V6J",1,1,"December 31, 2018","VANCOUVER",22,22,1,0
"29518","2018","2410","V6J",1,2,"December 31, 2018","VANCOUVER",3,3,1,0
"29519","2018","2410","V6J",2,3,"December 31, 2018","VANCOUVER",2,1,2,0
"29520","2018","2410","V6J",5,3,"December 31, 2018","VANCOUVER",12,3,4,3.33333333333333
"29521","2018","2410","V6K",1,1,"December 31, 2018","VANCOUVER",30,30,1,0
"29522","2018","2410","V6K",1,2,"December 31, 2018","VANCOUVER",11,11,1,0
"29523","2018","2410","V6K",2,1,"December 31, 2018","VANCOUVER",12,6,2,0
"29524","2018","2410","V6K",5,2,"December 31, 2018","VANCOUVER",86,16,5.375,0.375
"29525","2018","2410","V6K",5,3,"December 31, 2018","VANCOUVER",18,4,4.5,3.75
"29526","2018","2410","V6L",1,1,"December 31, 2018","VANCOUVER",66,66,1,0
"29527","2018","2410","V6L",1,2,"December 31, 2018","VANCOUVER",17,17,1,0
"29528","2018","2410","V6L",2,3,"December 31, 2018","VANCOUVER",2,1,2,0
"29529","2018","2410","V6L",5,2,"December 31, 2018","VANCOUVER",400,18,22.2222222222222,1.27777777777778
"29530","2018","2410","V6L",5,3,"December 31, 2018","VANCOUVER",6,1,6,3
"29531","2018","2410","V6M",1,1,"December 31, 2018","VANCOUVER",35,35,1,0
"29532","2018","2410","V6M",1,2,"December 31, 2018","VANCOUVER",13,13,1,0
"29533","2018","2410","V6M",1,3,"December 31, 2018","VANCOUVER",1,1,1,0
"29534","2018","2410","V6M",2,3,"December 31, 2018","VANCOUVER",4,2,2,0
"29535","2018","2410","V6M",4,3,"December 31, 2018","VANCOUVER",3,1,3,0
"29536","2018","2410","V6M",5,2,"December 31, 2018","VANCOUVER",106,10,10.6,0.9
"29537","2018","2410","V6M",5,3,"December 31, 2018","VANCOUVER",363,8,45.375,5.375
"29538","2018","2410","V6N",1,1,"December 31, 2018","VANCOUVER",81,81,1,0
"29539","2018","2410","V6N",1,2,"December 31, 2018","VANCOUVER",15,15,1,0
"29540","2018","2410","V6N",5,2,"December 31, 2018","VANCOUVER",14,14,1,0
"29541","2018","2410","V6P",1,1,"December 31, 2018","VANCOUVER",82,82,1,0
"29542","2018","2410","V6P",1,2,"December 31, 2018","VANCOUVER",26,26,1,0
"29543","2018","2410","V6P",2,1,"December 31, 2018","VANCOUVER",10,5,2,0
"29544","2018","2410","V6P",2,3,"December 31, 2018","VANCOUVER",2,1,2,0
"29545","2018","2410","V6P",4,3,"December 31, 2018","VANCOUVER",43,8,5.375,0
"29546","2018","2410","V6P",5,2,"December 31, 2018","VANCOUVER",23,23,1,0
"29547","2018","2410","V6P",5,3,"December 31, 2018","VANCOUVER",383,8,47.875,6.625
"29548","2018","2410","V6R",1,1,"December 31, 2018","VANCOUVER",65,65,1,0
"29549","2018","2410","V6R",1,2,"December 31, 2018","VANCOUVER",23,23,1,0
"29550","2018","2410","V6R",2,1,"December 31, 2018","VANCOUVER",2,1,2,0
"29551","2018","2410","V6R",5,2,"December 31, 2018","VANCOUVER",17,17,1,0
"29552","2018","2410","V6S",1,1,"December 31, 2018","VANCOUVER",29,29,1,0
"29553","2018","2410","V6S",1,2,"December 31, 2018","VANCOUVER",8,8,1,0
"29554","2018","2410","V6S",5,2,"December 31, 2018","VANCOUVER",9,9,1,0
"29555","2018","2410","V6S",5,3,"December 31, 2018","VANCOUVER",315,3,105,9.66666666666667
"29556","2018","2410","V6T",1,1,"December 31, 2018","VANCOUVER",15,15,1,0
"29557","2018","2410","V6V",1,1,"December 31, 2018","VANCOUVER",11,11,1,0
"29558","2018","2410","V6V",2,3,"December 31, 2018","VANCOUVER",10,5,2,0
"29559","2018","2410","V6V",4,3,"December 31, 2018","VANCOUVER",95,18,5.27777777777778,0
"29560","2018","2410","V6V",5,2,"December 31, 2018","VANCOUVER",9,9,1,0
"29561","2018","2410","V6V",5,3,"December 31, 2018","VANCOUVER",174,2,87,5
"29562","2018","2410","V6W",1,1,"December 31, 2018","VANCOUVER",18,18,1,0
"29563","2018","2410","V6W",5,2,"December 31, 2018","VANCOUVER",9,9,1,0
"29564","2018","2410","V6X",1,1,"December 31, 2018","VANCOUVER",23,23,1,0
"29565","2018","2410","V6X",4,3,"December 31, 2018","VANCOUVER",65,14,4.64285714285714,0
"29566","2018","2410","V6X",5,2,"December 31, 2018","VANCOUVER",43,13,3.30769230769231,0.230769230769231
"29567","2018","2410","V6X",5,3,"December 31, 2018","VANCOUVER",1481,10,148.1,10.3
"29568","2018","2410","V6Y",1,1,"December 31, 2018","VANCOUVER",46,46,1,0
"29569","2018","2410","V6Y",2,3,"December 31, 2018","VANCOUVER",20,10,2,0
"29570","2018","2410","V6Y",4,3,"December 31, 2018","VANCOUVER",62,15,4.13333333333333,0
"29571","2018","2410","V6Y",5,2,"December 31, 2018","VANCOUVER",20,20,1,0
"29572","2018","2410","V6Y",5,3,"December 31, 2018","VANCOUVER",101,1,101,15
"29573","2018","2410","V6Z",5,2,"December 31, 2018","VANCOUVER",119,1,119,35
"29574","2018","2410","V6Z",5,3,"December 31, 2018","VANCOUVER",1376,4,344,45.5
"29575","2018","2410","V7A",1,1,"December 31, 2018","VANCOUVER",141,141,1,0
"29576","2018","2410","V7A",2,3,"December 31, 2018","VANCOUVER",10,5,2,0
"29577","2018","2410","V7A",4,3,"December 31, 2018","VANCOUVER",76,17,4.47058823529412,0
"29578","2018","2410","V7A",5,2,"December 31, 2018","VANCOUVER",49,49,1,0
"29579","2018","2410","V7A",5,3,"December 31, 2018","VANCOUVER",55,1,55,4
"29580","2018","2410","V7B",1,1,"December 31, 2018","VANCOUVER",5,5,1,0
"29581","2018","2410","V7B",5,2,"December 31, 2018","VANCOUVER",3,3,1,0
"29582","2018","2410","V7C",1,1,"December 31, 2018","VANCOUVER",93,93,1,0
"29583","2018","2410","V7C",1,2,"December 31, 2018","VANCOUVER",2,2,1,0
"29584","2018","2410","V7C",2,3,"December 31, 2018","VANCOUVER",6,3,2,0
"29585","2018","2410","V7C",4,3,"December 31, 2018","VANCOUVER",37,10,3.7,0
"29586","2018","2410","V7C",5,2,"December 31, 2018","VANCOUVER",12,12,1,0
"29587","2018","2410","V7E",1,1,"December 31, 2018","VANCOUVER",80,80,1,0
"29588","2018","2410","V7E",2,3,"December 31, 2018","VANCOUVER",10,5,2,0
"29589","2018","2410","V7E",4,3,"December 31, 2018","VANCOUVER",21,6,3.5,0
"29590","2018","2410","V7E",5,2,"December 31, 2018","VANCOUVER",12,12,1,0
"29591","2018","2410","V7E",5,3,"December 31, 2018","VANCOUVER",48,2,24,3
"29592","2018","2410","V7G",1,1,"December 31, 2018","VANCOUVER",15,15,1,0
"29593","2018","2410","V7G",4,3,"December 31, 2018","VANCOUVER",50,11,4.54545454545455,0
"29594","2018","2410","V7G",5,2,"December 31, 2018","VANCOUVER",2,2,1,0
"29595","2018","2410","V7H",1,1,"December 31, 2018","VANCOUVER",9,9,1,0
"29596","2018","2410","V7H",5,2,"December 31, 2018","VANCOUVER",8,8,1,0
"29597","2018","2410","V7J",1,1,"December 31, 2018","VANCOUVER",12,12,1,0
"29598","2018","2410","V7J",4,3,"December 31, 2018","VANCOUVER",9,3,3,0
"29599","2018","2410","V7J",5,2,"December 31, 2018","VANCOUVER",83,9,9.22222222222222,0.555555555555556
"29600","2018","2410","V7J",5,3,"December 31, 2018","VANCOUVER",538,8,67.25,7
"29601","2018","2410","V7K",1,1,"December 31, 2018","VANCOUVER",12,12,1,0
"29602","2018","2410","V7K",5,2,"December 31, 2018","VANCOUVER",9,9,1,0
"29603","2018","2410","V7L",1,1,"December 31, 2018","VANCOUVER",43,43,1,0
"29604","2018","2410","V7L",1,2,"December 31, 2018","VANCOUVER",8,8,1,0
"29605","2018","2410","V7L",2,1,"December 31, 2018","VANCOUVER",8,4,2,0
"29606","2018","2410","V7L",4,3,"December 31, 2018","VANCOUVER",62,10,6.2,0
"29607","2018","2410","V7L",5,2,"December 31, 2018","VANCOUVER",236,44,5.36363636363636,0.568181818181818
"29608","2018","2410","V7L",5,3,"December 31, 2018","VANCOUVER",638,15,42.5333333333333,5.06666666666667
"29609","2018","2410","V7M",1,1,"December 31, 2018","VANCOUVER",6,6,1,0
"29610","2018","2410","V7M",1,2,"December 31, 2018","VANCOUVER",2,2,1,0
"29611","2018","2410","V7M",2,1,"December 31, 2018","VANCOUVER",6,3,2,0
"29612","2018","2410","V7M",4,3,"December 31, 2018","VANCOUVER",3,1,3,0
"29613","2018","2410","V7M",5,2,"December 31, 2018","VANCOUVER",142,11,12.9090909090909,1
"29614","2018","2410","V7N",1,1,"December 31, 2018","VANCOUVER",20,20,1,0
"29615","2018","2410","V7N",1,2,"December 31, 2018","VANCOUVER",1,1,1,0
"29616","2018","2410","V7N",4,3,"December 31, 2018","VANCOUVER",6,1,6,0
"29617","2018","2410","V7N",5,2,"December 31, 2018","VANCOUVER",16,16,1,0
"29618","2018","2410","V7N",5,3,"December 31, 2018","VANCOUVER",8,1,8,2
"29619","2018","2410","V7P",1,1,"December 31, 2018","VANCOUVER",21,21,1,0
"29620","2018","2410","V7P",1,2,"December 31, 2018","VANCOUVER",1,1,1,0
"29621","2018","2410","V7P",4,3,"December 31, 2018","VANCOUVER",10,1,10,0
"29622","2018","2410","V7P",5,2,"December 31, 2018","VANCOUVER",131,14,9.35714285714286,0.714285714285714
"29623","2018","2410","V7P",5,3,"December 31, 2018","VANCOUVER",424,5,84.8,8.2
"29624","2018","2410","V7R",1,1,"December 31, 2018","VANCOUVER",79,79,1,0
"29625","2018","2410","V7R",1,2,"December 31, 2018","VANCOUVER",2,2,1,0
"29626","2018","2410","V7R",4,3,"December 31, 2018","VANCOUVER",42,6,7,0
"29627","2018","2410","V7R",5,2,"December 31, 2018","VANCOUVER",40,40,1,0
"29628","2018","2410","V7R",5,3,"December 31, 2018","VANCOUVER",59,1,59,4
"29629","2018","2410","V7S",1,1,"December 31, 2018","VANCOUVER",157,157,1,0
"29630","2018","2410","V7S",2,1,"December 31, 2018","VANCOUVER",6,3,2,0
"29631","2018","2410","V7T",1,1,"December 31, 2018","VANCOUVER",48,48,1,0
"29632","2018","2410","V7T",1,3,"December 31, 2018","VANCOUVER",1,1,1,0
"29633","2018","2410","V7T",5,3,"December 31, 2018","VANCOUVER",128,5,25.6,4.6
"29634","2018","2410","V7V",1,1,"December 31, 2018","VANCOUVER",37,37,1,0
"29635","2018","2410","V7V",1,2,"December 31, 2018","VANCOUVER",1,1,1,0
"29636","2018","2410","V7V",4,3,"December 31, 2018","VANCOUVER",3,1,3,0
"29637","2018","2410","V7V",5,3,"December 31, 2018","VANCOUVER",35,1,35,16
"29638","2018","2410","V7W",1,1,"December 31, 2018","VANCOUVER",18,18,1,0
"29639","2018","2410","V7W",2,1,"December 31, 2018","VANCOUVER",2,1,2,0
"29640","2018","2410","V7W",5,3,"December 31, 2018","VANCOUVER",158,6,26.3333333333333,6.5
"29641","2018","2410","nan",1,1,"December 31, 2018","VANCOUVER",2,2,1,0
"29642","2018","2410","nan",4,3,"December 31, 2018","VANCOUVER",9,2,4.5,0
"29643","2018","2410","nan",5,2,"December 31, 2018","VANCOUVER",301,2,150.5,31
"29644","2018","2410","nan",5,3,"December 31, 2018","VANCOUVER",458,2,229,45.5
"29645","2019","2410","V0N",1,1,"December 31, 2019","VANCOUVER",37,37,1,0
"29646","2019","2410","V0N",1,2,"December 31, 2019","VANCOUVER",2,2,1,0
"29647","2019","2410","V0N",2,1,"December 31, 2019","VANCOUVER",4,2,2,0
"29648","2019","2410","V0N",4,3,"December 31, 2019","VANCOUVER",4,1,4,0
"29649","2019","2410","V0N",5,2,"December 31, 2019","VANCOUVER",3,3,1,0
"29650","2019","2410","V1M",1,1,"December 31, 2019","VANCOUVER",38,38,1,0
"29651","2019","2410","V1M",1,3,"December 31, 2019","VANCOUVER",1,1,1,0
"29652","2019","2410","V1M",2,3,"December 31, 2019","VANCOUVER",2,1,2,0
"29653","2019","2410","V1M",4,3,"December 31, 2019","VANCOUVER",120,23,5.21739130434783,0
"29654","2019","2410","V1M",5,2,"December 31, 2019","VANCOUVER",14,14,1,0
"29655","2019","2410","V1M",5,3,"December 31, 2019","VANCOUVER",24,1,24,3
