"","reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price","ref_yy","ref_qq","population","starts_per_10kpop"
"133","1990-1","0580",2,1,"March 31, 1990",NA,20,NA,NA,10,2,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1,"333331.143",0.600003942625907
"134","1990-1","0580",5,0,"March 31, 1990",NA,63,NA,NA,2,31.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1,"333331.143",1.89001241927161
"135","1990-1","0580",5,2,"March 31, 1990",NA,2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1,"333331.143",0.0600003942625907
"136","1990-1","0610",4,3,"March 31, 1990",NA,238,NA,NA,40,5.95,0,0.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1,"616713.997",3.85916326137803
"137","1990-1","0610",5,3,"March 31, 1990",NA,96,NA,NA,1,96,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1,"616713.997",1.55663728190038
"138","1990-1","1060",2,1,"March 31, 1990",NA,109,NA,NA,55,1.98181818181818,0,1.14545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1,"3391074.04",0.32143208527526
"139","1990-1","1060",4,1,"March 31, 1990",NA,88,NA,NA,19,4.63157894736842,0.263157894736842,1.10526315789474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1,"3391074.04",0.259504802791035
"140","1990-1","1265",4,1,"March 31, 1990",NA,64,NA,NA,12,5.33333333333333,0,3.83333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1,"716991.718432139",0.892618399274543
"141","1990-1","1265",5,1,"March 31, 1990",NA,20,NA,NA,1,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1,"716991.718432139",0.278943249773295
"142","1990-1","1400",1,1,"March 31, 1990",NA,415,NA,NA,415,1,0,0.250602409638554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1,"659630.535",6.29140068538519
"143","1990-1","1400",4,1,"March 31, 1990",NA,12,NA,NA,2,6,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1,"659630.535",0.181920019818367
"144","1990-1","1700",1,1,"March 31, 1990","SASKATOON",67,NA,NA,67,1,0,0.149253731343284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1,"215969.104",3.10229559502178
"145","1990-1","2270",1,1,"March 31, 1990","TORONTO",1718,NA,NA,1718,1,0,0.883981542518128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1,"3997034.52",4.29818654656002
"146","1990-1","2410",4,3,"March 31, 1990","VANCOUVER",794,NA,NA,156,5.08974358974359,0,1.10897435897436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1,"1612349.69",4.92449004657296
"147","1990-1","2410",4,4,"March 31, 1990","VANCOUVER",51,NA,NA,8,6.375,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1,"1612349.69",0.316308554628742
"148","1990-1","2410",5,2,"March 31, 1990","VANCOUVER",108,NA,NA,6,18,0.333333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1,"1612349.69",0.669829880390277
"149","1990-1","2440",2,2,"March 31, 1990","VICTORIA",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1,"291476.097",0.0686162611817874
"150","1990-1","2440",5,3,"March 31, 1990","VICTORIA",305,NA,NA,15,20.3333333333333,0,0.733333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1,"291476.097",10.4639798302226
"151","1990-2","0140",2,3,"June 30, 1990","CALGARY",16,NA,NA,8,2,0,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"756822.5660000001",0.211410186730611
"152","1990-2","0140",5,1,"June 30, 1990","CALGARY",1,NA,NA,1,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"756822.5660000001",0.0132131366706632
"153","1990-2","0340",1,1,"June 30, 1990","EDMONTON",2034,NA,NA,2034,1,0,0.277286135693215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"847777.235",23.9921516647
"154","1990-2","0340",2,2,"June 30, 1990","EDMONTON",2,NA,NA,1,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"847777.235",0.0235911029151426
"155","1990-2","0340",5,2,"June 30, 1990","EDMONTON",102,NA,NA,2,51,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"847777.235",1.20314624867227
"156","1990-2","0580",2,1,"June 30, 1990",NA,96,NA,NA,48,2,0,0.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"334504.78500000003",2.86991410302247
"157","1990-2","0610",2,1,"June 30, 1990",NA,2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"617939.295",0.0323656387639177
"158","1990-2","1060",1,1,"June 30, 1990",NA,4031,NA,NA,4031,1,0,0.863309352517986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"3397346.2",11.8651434463759
"159","1990-2","1060",4,1,"June 30, 1990",NA,115,NA,NA,26,4.42307692307692,0.192307692307692,1.84615384615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"3397346.2",0.338499502935556
"160","1990-2","1265",4,2,"June 30, 1990","OTTAWA",183,NA,NA,21,8.71428571428571,0,0.523809523809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"721042.211265245",2.53799288225972
"161","1990-2","1400",4,2,"June 30, 1990",NA,7,NA,NA,2,3.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"662134.02",0.105718778805535
"162","1990-2","1400",5,2,"June 30, 1990",NA,641,NA,NA,129,4.96899224806202,0,0.51937984496124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"662134.02",9.68081960204975
"163","1990-2","1490",4,2,"June 30, 1990","REGINA",8,NA,NA,2,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"195472.159",0.40926544429276
"164","1990-2","1490",5,3,"June 30, 1990","REGINA",68,NA,NA,1,68,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"195472.159",3.47875627648846
"165","1990-2","1700",5,3,"June 30, 1990","SASKATOON",83,NA,NA,2,41.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"216219.988",3.83868303609378
"166","1990-2","2270",1,1,"June 30, 1990","TORONTO",1982,NA,NA,1982,1,0,0.918140474987367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"4008790.0100000002",4.94413525042685
"167","1990-2","2270",5,2,"June 30, 1990","TORONTO",1306,NA,NA,13,100.461538461538,6.15384615384615,4.07692307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"4008790.0100000002",3.2578408865073
"168","1990-2","2410",2,3,"June 30, 1990","VANCOUVER",156,NA,NA,78,2,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"1622070.1400000001",0.961733997519984
"169","1990-2","2440",1,1,"June 30, 1990","VICTORIA",406,NA,NA,406,1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"292879.31",13.8623653545209
"170","1990-2","2680",1,1,"June 30, 1990","WINNIPEG",547,NA,NA,547,1,0,0.575868372943327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"673099.279",8.12658722220976
"171","1990-3","0140",1,2,"September 30, 1990","CALGARY",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"760406.6460000001",0.0131508582317151
"172","1990-3","0140",5,0,"September 30, 1990","CALGARY",56,NA,NA,1,56,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"760406.6460000001",0.736448060976048
"173","1990-3","0340",1,3,"September 30, 1990","EDMONTON",6,NA,NA,6,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"851626.5140000001",0.070453419443444
"174","1990-3","0340",4,1,"September 30, 1990",NA,8,NA,NA,2,4,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"851626.5140000001",0.0939378925912586
"175","1990-3","0580",1,1,"September 30, 1990",NA,359,NA,NA,359,1,0,0.0362116991643454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"335854.85699999996",10.6891412322198
"176","1990-3","0580",2,1,"September 30, 1990",NA,38,NA,NA,19,2,0,0.578947368421053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"335854.85699999996",1.13144113321547
"177","1990-3","0580",5,2,"September 30, 1990",NA,79,NA,NA,3,26.3333333333333,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"335854.85699999996",2.35220656642164
"178","1990-3","0610",2,1,"September 30, 1990",NA,4,NA,NA,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"618601.108",0.0646620244980227
"179","1990-3","0610",5,2,"September 30, 1990",NA,155,NA,NA,1,155,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"618601.108",2.50565344929838
"180","1990-3","1060",1,1,"September 30, 1990",NA,2277,NA,NA,2277,1,0,0.884936319718928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"3403122.3",6.69091439940316
"181","1990-3","1060",4,3,"September 30, 1990",NA,16,NA,NA,4,4,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"3403122.3",0.0470156479536454
"182","1990-3","1060",5,1,"September 30, 1990",NA,2,NA,NA,1,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"3403122.3",0.00587695599420567
"183","1990-3","1265",4,1,"September 30, 1990",NA,220,NA,NA,46,4.78260869565217,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"724926.075003741",3.03479220276171
"184","1990-3","1265",4,2,"September 30, 1990",NA,68,NA,NA,12,5.66666666666667,0,0.583333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"724926.075003741",0.938026680853618
"185","1990-3","1400",4,3,"September 30, 1990",NA,12,NA,NA,2,6,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"665108.8200000001",0.180421603791091
"186","1990-3","1700",1,1,"September 30, 1990","SASKATOON",51,NA,NA,51,1,0,0.588235294117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"216685.034",2.35364662978985
"187","1990-3","2270",1,1,"September 30, 1990",NA,1786,NA,NA,1786,1,0,1.84863945578231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"4012389.8600000003",4.45121252499626
"188","1990-3","2270",4,1,"September 30, 1990","TORONTO",196,NA,NA,35,5.6,0.0857142857142857,1.05714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"4012389.8600000003",0.488486928834976
"189","1990-3","2270",4,3,"September 30, 1990","TORONTO",105,NA,NA,13,8.07692307692308,1.84615384615385,1.38461538461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"4012389.8600000003",0.261689426161594
"190","1990-3","2410",2,1,"September 30, 1990","VANCOUVER",37,NA,NA,19,1.94736842105263,0,0.526315789473684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"1630773.3399999999",0.226886220742363
"191","1990-3","2410",2,2,"September 30, 1990","VANCOUVER",4,NA,NA,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"1630773.3399999999",0.0245282400802554
"192","1990-3","2410",5,3,"September 30, 1990","VANCOUVER",1147,NA,NA,46,24.9347826086957,1.78260869565217,0.622222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"1630773.3399999999",7.03347284301324
"193","1990-3","2440",1,1,"September 30, 1990","VICTORIA",216,NA,NA,216,1,0,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"294054.696",7.34557219926187
"194","1990-3","2440",4,3,"September 30, 1990","VICTORIA",9,NA,NA,3,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"294054.696",0.306065508302578
"195","1990-3","2680",2,2,"September 30, 1990","WINNIPEG",2,NA,NA,1,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"675163.447",0.0296224567382422
"196","1990-4","0140",2,1,"December 31, 1990","CALGARY",14,NA,NA,7,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"764404.198",0.183149177315219
"197","1990-4","0340",2,3,"December 31, 1990","EDMONTON",8,NA,NA,4,2,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"855178.476",0.0935477239490298
"198","1990-4","0580",1,1,"December 31, 1990",NA,230,NA,NA,230,1,0,0.108695652173913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"336873.735",6.82748389392839
"199","1990-4","0580",5,1,"December 31, 1990",NA,2,NA,NA,1,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"336873.735",0.0593694251645947
"200","1990-4","0580",5,2,"December 31, 1990","HALIFAX",594,NA,NA,14,42.4285714285714,0,0.357142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"336873.735",17.6327192738846
"201","1990-4","0610",1,1,"December 31, 1990",NA,149,NA,NA,149,1,0,0.946308724832215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"619584.027",2.40483927130032
"202","1990-4","0610",4,1,"December 31, 1990",NA,42,NA,NA,7,6,0,2.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"619584.027",0.67787415701083
"203","1990-4","1060",1,1,"December 31, 1990",NA,1992,NA,NA,1992,1,0,4.76807228915663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"3408409.74",5.84436776078454
"204","1990-4","1060",5,2,"December 31, 1990",NA,1127,NA,NA,208,5.41826923076923,0.331730769230769,1.14903846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"3408409.74",3.30652734257237
"205","1990-4","1265",1,1,"December 31, 1990",NA,376,NA,NA,376,1,0,0.723404255319149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"728702.2202749951",5.15985802620591
"206","1990-4","1265",2,2,"December 31, 1990",NA,6,NA,NA,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"728702.2202749951",0.0823381599926475
"207","1990-4","1265",5,2,"December 31, 1990",NA,125,NA,NA,3,41.6666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"728702.2202749951",1.71537833318016
"208","1990-4","1400",4,1,"December 31, 1990",NA,15,NA,NA,5,3,0,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"667363.106",0.224765197014052
"209","1990-4","1400",4,2,"December 31, 1990",NA,9,NA,NA,2,4.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"667363.106",0.134859118208431
"210","1990-4","2270",4,1,"December 31, 1990","TORONTO",232,NA,NA,36,6.44444444444444,0.111111111111111,0.40625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"4024230.39",0.57650774810634
"211","1990-4","2410",1,1,"December 31, 1990","VANCOUVER",1000,NA,NA,1000,1,0,0.940940940940941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"1640691.8599999999",6.09498970757373
"212","1990-4","2410",2,2,"December 31, 1990",NA,8,NA,NA,4,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"1640691.8599999999",0.0487599176605898
"213","1990-4","2410",4,2,"December 31, 1990","VANCOUVER",223,NA,NA,40,5.575,0,1.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"1640691.8599999999",1.35918270478894
"214","1990-4","2410",4,4,"December 31, 1990","VANCOUVER",44,NA,NA,11,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"1640691.8599999999",0.268179547133244
"215","1990-4","2410",5,1,"December 31, 1990","VANCOUVER",2,NA,NA,2,1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"1640691.8599999999",0.0121899794151475
"216","1990-4","2410",5,4,"December 31, 1990","VANCOUVER",49,NA,NA,1,49,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"1640691.8599999999",0.298654495671113
"217","1990-4","2440",2,0,"December 31, 1990","VICTORIA",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"295354.935",0.0338575686910395
"218","1990-4","2440",4,1,"December 31, 1990","VICTORIA",9,NA,NA,2,4.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"295354.935",0.304718118219355
"219","1990-4","2440",4,2,"December 31, 1990","VICTORIA",29,NA,NA,5,5.8,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"295354.935",0.981869492040145
"220","1991-1","0580",2,1,"March 31, 1991",NA,8,NA,NA,4,2,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,"337772.929",0.236845505164803
"221","1991-1","0610",4,3,"March 31, 1991","HAMILTON",89,NA,NA,16,5.5625,0,0.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,"620519.4709999999",1.43428214841626
"222","1991-1","1265",1,1,"March 31, 1991",NA,100,NA,NA,100,1,0,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,"732414.1119574379",1.36534780484693
"223","1991-1","1265",4,1,"March 31, 1991",NA,26,NA,NA,6,4.33333333333333,0,0.166666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,"732414.1119574379",0.354990429260201
"224","1991-1","1265",5,2,"March 31, 1991",NA,156,NA,NA,3,52,0,2.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,"732414.1119574379",2.12994257556121
"225","1991-1","1490",1,1,"March 31, 1991","REGINA",19,NA,NA,19,1,0,1.15384615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,"196094.31900000002",0.968921491295217
"226","1991-1","2270",2,1,"March 31, 1991","TORONTO",4,NA,NA,2,2,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,"4037479.8000000003",0.00990717030955796
"227","1991-1","2270",4,2,"March 31, 1991","TORONTO",207,NA,NA,22,9.40909090909091,0,0.590909090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,"4037479.8000000003",0.512696063519624
"228","1991-1","2410",1,1,"March 31, 1991","VANCOUVER",1104,NA,NA,1104,1,0,1.26177536231884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,"1650895.47",6.68727984334465
"229","1991-1","2410",2,1,"March 31, 1991","VANCOUVER",16,NA,NA,8,2,0,1.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,"1650895.47",0.096917099178908
"230","1991-1","2440",2,1,"March 31, 1991","VICTORIA",2,NA,NA,1,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,"296633.076",0.0674233644800959
"231","1991-1","2440",4,0,"March 31, 1991",NA,5,NA,NA,1,5,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,"296633.076",0.16855841120024
"232","1991-1","2680",5,2,"March 31, 1991","WINNIPEG",14,NA,NA,1,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,"677187.6",0.206737394482711
"233","1991-2","0140",1,3,"June 30, 1991","CALGARY",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,2,"771955.74",0.0129541105556129
"234","1991-2","0140",2,2,"June 30, 1991","CALGARY",12,NA,NA,6,2,0,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,2,"771955.74",0.155449326667355
"235","1991-2","0140",5,4,"June 30, 1991","CALGARY",41,NA,NA,1,41,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,2,"771955.74",0.531118532780131
"236","1991-2","0340",1,1,"June 30, 1991","EDMONTON",881,NA,NA,881,1,0,0.286038592508513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,2,"861629.721",10.2248097822986
"237","1991-2","0340",2,1,"June 30, 1991","EDMONTON",46,NA,NA,23,2,0,0.0869565217391304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,2,"861629.721",0.533872020415136
"238","1991-2","0340",5,2,"June 30, 1991","EDMONTON",24,NA,NA,1,24,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,2,"861629.721",0.278541923694854
"239","1991-2","0340",5,3,"June 30, 1991","EDMONTON",35,NA,NA,3,11.6666666666667,1,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,2,"861629.721",0.406206972054995
"240","1991-2","0610",1,3,"June 30, 1991","HAMILTON",22,NA,NA,22,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,2,"621407.4419999999",0.354035026184962
"241","1991-2","0610",5,3,"June 30, 1991","HAMILTON",67,NA,NA,7,9.57142857142857,0,7.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,2,"621407.4419999999",1.07819757974511
"242","1991-2","1265",4,2,"June 30, 1991","OTTAWA",170,NA,NA,21,8.09523809523809,0,0.285714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,2,"736043.431933762",2.3096463146661
"243","1991-2","1700",4,3,"June 30, 1991","SASKATOON",8,NA,NA,2,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,2,"218045.739",0.366895498012919
"244","1991-2","2270",4,2,"June 30, 1991","TORONTO",403,NA,NA,53,7.60377358490566,0.0566037735849057,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,2,"4052138.08",0.994536691602572
"245","1991-2","2270",4,3,"June 30, 1991","TORONTO",12,NA,NA,2,6,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,2,"4052138.08",0.0296139957797292
"246","1991-2","2270",5,3,"June 30, 1991",NA,449,NA,NA,3,149.666666666667,7.33333333333333,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,2,"4052138.08",1.1080570087582
"247","1991-2","2410",2,1,"June 30, 1991","VANCOUVER",24,NA,NA,12,2,0,3.08333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,2,"1661384.17",0.144457858894852
"248","1991-2","2410",5,3,"June 30, 1991","VANCOUVER",996,NA,NA,34,29.2941176470588,1,2.64705882352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,2,"1661384.17",5.99500114413634
"249","1991-3","0140",1,1,"September 30, 1991","CALGARY",1161,NA,NA,1161,1,0,0.375538329026701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,3,"775716.732",14.9668036295497
"250","1991-3","0140",5,3,"September 30, 1991","CALGARY",22,NA,NA,2,11,0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,3,"775716.732",0.283608682041423
"251","1991-3","0340",4,3,"September 30, 1991","EDMONTON",51,NA,NA,11,4.63636363636364,0,3.54545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,3,"864653.2660000001",0.589831808950803
"252","1991-3","0580",5,2,"September 30, 1991",NA,380,NA,NA,7,54.2857142857143,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,3,"338863.968",11.2139393941111
"253","1991-3","0610",4,3,"September 30, 1991","HAMILTON",63,NA,NA,11,5.72727272727273,0,0.272727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,3,"622314.3280000001",1.01235014470051
"254","1991-3","0610",5,2,"September 30, 1991",NA,154,NA,NA,3,51.3333333333333,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,3,"622314.3280000001",2.47463368704569
"255","1991-3","1060",1,3,"September 30, 1991",NA,1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,3,"3419012.13",0.00292482144542728
"256","1991-3","1265",2,2,"September 30, 1991",NA,2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,3,"739556.4163377191",0.0270432377546529
"257","1991-3","1265",5,2,"September 30, 1991",NA,667,NA,NA,9,74.1111111111111,0,0.555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,3,"739556.4163377191",9.01891979117674
"258","1991-3","1490",1,1,"September 30, 1991","REGINA",43,NA,NA,43,1,0,0.21875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,3,"196524.938",2.18801748203579
"259","1991-3","1700",4,3,"September 30, 1991","SASKATOON",15,NA,NA,4,3.75,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,3,"218807.933",0.685532731576053
"260","1991-3","2270",4,2,"September 30, 1991","TORONTO",130,NA,NA,13,10,0,1.61538461538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,3,"4073350.04",0.319147627194838
"261","1991-3","2270",4,3,"September 30, 1991","TORONTO",255,NA,NA,41,6.21951219512195,0,3.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,3,"4073350.04",0.626020345651414
"262","1991-3","2270",4,4,"September 30, 1991","TORONTO",155,NA,NA,29,5.3448275862069,0.137931034482759,0.689655172413793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,3,"4073350.04",0.380522170886153
"263","1991-3","2270",5,4,"September 30, 1991","TORONTO",173,NA,NA,2,86.5,7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,3,"4073350.04",0.4247118423439
"264","1991-3","2680",5,2,"September 30, 1991","WINNIPEG",98,NA,NA,2,49,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,3,"677563.387",1.44635914336971
