"ref_yy","metcode","gcd_ct_centroid_fsa","dweltype","mkttycd","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price"
"2018","0340","T5P",1,1,"March 31, 2018","EDMONTON",44,NA,NA,44,1,0,0.136363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0610","L7M",2,1,"June 30, 2018","HAMILTON",66,NA,NA,33,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0610","L8K",1,1,"December 31, 2018","HAMILTON",3,NA,NA,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","J4M",5,3,"September 30, 2018","MONTRÉAL",126,NA,NA,14,9,2.21428571428571,3.21428571428571,NA,NA,NA,8,NA,8,89.7675,966.24839325,306250,0,650000
"2018","1265","K2H",1,1,"December 31, 2018","OTTAWA",2,NA,NA,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1400","G1B",5,3,"December 31, 2018","QUÉBEC",3,NA,NA,1,3,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0340","T8G",1,1,"September 30, 2018","EDMONTON",3,NA,NA,3,1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0580","B3J",5,2,"September 30, 2018","HALIFAX",290,NA,NA,2,145,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0610","L0R",2,1,"June 30, 2018","HAMILTON",20,NA,NA,10,2,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","H1L",5,3,"December 31, 2018","MONTRÉAL",8,NA,NA,1,8,2,20,NA,NA,6,2,NA,8,105.6775,1137.50204225,307897,264404,349710
"2018","1060","J6Z",5,2,"June 30, 2018","MONTRÉAL",71,70,1,5,14.2,2.6,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2270","M4L",1,1,"December 31, 2018","TORONTO",8,NA,NA,8,1,0,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2410","V5A",2,1,"December 31, 2018","VANCOUVER",4,NA,NA,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0140","T4A",2,1,"March 31, 2018","CALGARY",50,NA,NA,25,2,0,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0340","T4X",5,2,"June 30, 2018","EDMONTON",2,1,1,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0340","T6A",1,1,"June 30, 2018","EDMONTON",22,NA,NA,22,1,0,0.318181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0340","T6J",5,3,"December 31, 2018","EDMONTON",124,NA,NA,1,124,6,3,NA,10,102,12,NA,124,73.3574193548387,789.611926193548,172754.838709677,123900,205900
"2018","1060","H3B",5,2,"September 30, 2018","MONTRÉAL",314,NA,NA,1,314,39,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","H4T",4,1,"September 30, 2018","MONTRÉAL",81,NA,NA,13,6.23076923076923,0,3.46153846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","H7L",5,3,"March 31, 2018","MONTRÉAL",28,NA,NA,4,7,4,23,NA,NA,14,NA,NA,14,100,1076.39,235500,235500,235500
"2018","1060","J3N",5,2,"March 31, 2018","MONTRÉAL",28,NA,NA,3,9.33333333333333,2.66666666666667,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1265","K2G",5,2,"December 31, 2018","OTTAWA",58,56,2,6,9.66666666666667,1.83333333333333,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1400","G2E",1,1,"March 31, 2018","QUÉBEC",1,NA,NA,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1400","G2E",5,3,"December 31, 2018","QUÉBEC",20,NA,NA,1,20,3,20,NA,4,16,NA,NA,20,88.256,949.9787584,274405,210965,290265
"2018","1400","G6J",5,2,"March 31, 2018","QUÉBEC",6,NA,NA,1,6,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1400","G6V",1,1,"March 31, 2018","QUÉBEC",21,NA,NA,21,1,0,1.38095238095238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2270","L1V",1,1,"June 30, 2018","TORONTO",41,NA,NA,41,1,0,0.219512195121951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2270","M2N",4,1,"March 31, 2018","TORONTO",5,NA,NA,1,5,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2270","M8Z",4,1,"June 30, 2018","TORONTO",13,NA,NA,2,6.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2410","V7T",1,3,"September 30, 2018","VANCOUVER",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2440","V8M",2,3,"December 31, 2018","VICTORIA",8,NA,NA,4,2,0,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0340","T5Z",2,1,"September 30, 2018","EDMONTON",32,NA,NA,16,2,0,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0610","L8J",1,2,"December 31, 2018","HAMILTON",1,NA,NA,1,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0610","L9K",1,1,"June 30, 2018","HAMILTON",45,NA,NA,45,1,0,3.04444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","J4K",5,1,"September 30, 2018","MONTRÉAL",2,NA,NA,1,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1400","G1J",1,1,"June 30, 2018","QUÉBEC",1,NA,NA,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1400","G1N",5,2,"June 30, 2018","QUÉBEC",9,NA,NA,3,3,3,4.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2270","L5R",5,3,"September 30, 2018","TORONTO",468,NA,NA,2,234,24.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2270","M1B",1,1,"March 31, 2018","TORONTO",6,NA,NA,6,1,0,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2410","V3H",4,3,"December 31, 2018","VANCOUVER",221,NA,NA,16,13.8125,0,1.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2410","V3V",1,1,"June 30, 2018","VANCOUVER",153,NA,NA,153,1,0,0.529411764705882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2410","V6J",2,3,"December 31, 2018","VANCOUVER",2,NA,NA,1,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2410","V7J",4,3,"December 31, 2018","VANCOUVER",9,NA,NA,3,3,0,0,NA,NA,1,7,NA,8,132.72375,1428.625172625,1196150,1079900,1229900
"2018","2410","V7V",5,3,"March 31, 2018","VANCOUVER",35,NA,NA,1,35,16,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2440","V8T",1,1,"December 31, 2018","VICTORIA",6,NA,NA,6,1,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0140","T3B",5,3,"June 30, 2018","CALGARY",336,NA,NA,6,56,3.5,3,NA,3,41,8,NA,52,86.8069230769231,934.381039307692,267715.384615385,168900,7e+05
"2018","1060","H1A",4,1,"March 31, 2018","MONTRÉAL",7,NA,NA,2,3.5,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","H1X",5,3,"March 31, 2018","MONTRÉAL",46,NA,NA,2,23,3,2.5,NA,20,20,NA,NA,40,70.855,762.6761345,236243.525,0,655127
"2018","1060","H2L",5,2,"December 31, 2018","MONTRÉAL",176,NA,NA,2,88,11.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","H7T",1,1,"September 30, 2018","MONTRÉAL",26,NA,NA,26,1,0,0.423076923076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","J2X",5,3,"September 30, 2018","MONTRÉAL",9,NA,NA,3,3,2,0.666666666666667,NA,NA,6,NA,NA,6,114.613333333333,1233.68645866667,210965,210965,210965
"2018","1400","G1E",5,2,"December 31, 2018","QUÉBEC",129,NA,NA,7,18.4285714285714,2.71428571428571,6.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1400","G3J",5,2,"June 30, 2018","QUÉBEC",12,NA,NA,2,6,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2270","M5G",5,3,"March 31, 2018","TORONTO",174,NA,NA,1,174,14,NA,NA,75,74,25,NA,174,90.0414942528736,969.197639988503,627364.942528736,330000,1485000
"2018","2410","V5R",2,1,"June 30, 2018","VANCOUVER",14,NA,NA,7,2,0,0.714285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0140","T2Y",1,1,"December 31, 2018","CALGARY",20,NA,NA,20,1,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0340","T6W",2,3,"September 30, 2018","EDMONTON",4,NA,NA,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0580","B2W",1,1,"June 30, 2018","HALIFAX",10,NA,NA,10,1,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","H7P",1,1,"June 30, 2018","MONTRÉAL",1,NA,NA,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","J5Y",5,3,"March 31, 2018","MONTRÉAL",16,NA,NA,1,16,3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","J7P",5,2,"June 30, 2018","MONTRÉAL",21,NA,NA,3,7,2.33333333333333,10.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1700","S0L",1,1,"June 30, 2018","SASKATOON",4,NA,NA,4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2270","L0G",2,1,"December 31, 2018","TORONTO",56,NA,NA,28,2,0,0.857142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0340","T5B",2,1,"September 30, 2018","EDMONTON",16,NA,NA,8,2,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0340","T6X",5,3,"September 30, 2018","EDMONTON",192,NA,NA,4,48,3.75,0,NA,NA,12,NA,NA,12,73.905,795.5060295,210900,206900,214900
"2018","0610","L7L",5,2,"March 31, 2018","HAMILTON",52,NA,NA,1,52,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","H7N",2,1,"September 30, 2018","MONTRÉAL",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","J3E",4,1,"December 31, 2018","MONTRÉAL",3,NA,NA,1,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","J4L",5,2,"March 31, 2018","MONTRÉAL",162,NA,NA,2,81,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","J4T",5,2,"March 31, 2018","MONTRÉAL",224,222,2,57,3.92982456140351,1.96491228070175,1.94736842105263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1400","G3N",1,1,"June 30, 2018","QUÉBEC",31,NA,NA,31,1,0,0.774193548387097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1700","S7V",1,1,"June 30, 2018","SASKATOON",114,NA,NA,114,1,0,1.84615384615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1700","S7V",5,2,"March 31, 2018","SASKATOON",20,14,6,20,1,0.1,0.133333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2270","L9N",1,1,"March 31, 2018","TORONTO",381,NA,NA,381,1,0,1.50656167979003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2270","M2J",5,3,"September 30, 2018","TORONTO",2496,NA,NA,8,312,26.375,0.5,NA,372,210,20,NA,602,59.7946179401995,643.62328804651,386191.362126246,251400,690000
"2018","2270","M3H",1,1,"December 31, 2018","TORONTO",28,NA,NA,28,1,0,3.35714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2410","V3S",1,2,"December 31, 2018","VANCOUVER",1,NA,NA,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2410","V3W",5,3,"September 30, 2018","VANCOUVER",73,NA,NA,1,73,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2440","V9A",2,1,"March 31, 2018","VICTORIA",6,NA,NA,3,2,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2680","R3Y",4,2,"September 30, 2018","WINNIPEG",54,NA,NA,5,10.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2680","R3Y",5,3,"March 31, 2018","WINNIPEG",100,NA,NA,2,50,4,13.5,NA,22,2,12,NA,36,83.86,902.660654,0,0,0
"2018","0140","T4C",1,1,"December 31, 2018","CALGARY",237,NA,NA,237,1,0,0.371308016877637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0340","T5X",5,2,"March 31, 2018","EDMONTON",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","H1W",5,3,"June 30, 2018","MONTRÉAL",99,NA,NA,2,49.5,4.5,1,NA,44,38,17,NA,99,76.4934343434344,823.367677929293,331634.272727273,214008,699425
"2018","1060","H9K",5,2,"June 30, 2018","MONTRÉAL",90,NA,NA,1,90,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","J6W",4,1,"June 30, 2018","MONTRÉAL",16,NA,NA,4,4,0,29.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","J7B",1,1,"March 31, 2018","MONTRÉAL",2,NA,NA,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1700","S7K",1,1,"September 30, 2018","SASKATOON",279,NA,NA,279,1,0,0.690647482014389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2270","M5V",5,2,"December 31, 2018","TORONTO",15,NA,NA,1,15,13,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2410","V2W",1,2,"June 30, 2018","VANCOUVER",4,NA,NA,4,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2410","V4P",2,3,"June 30, 2018","VANCOUVER",4,NA,NA,2,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2440","V9A",1,1,"March 31, 2018","VICTORIA",9,NA,NA,9,1,0,0.444444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","H1P",1,1,"June 30, 2018","MONTRÉAL",1,NA,NA,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","J2Y",1,1,"June 30, 2018","MONTRÉAL",17,NA,NA,17,1,0,0.764705882352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","J5R",5,3,"June 30, 2018","MONTRÉAL",183,NA,NA,21,8.71428571428571,2.76190476190476,10.1428571428571,NA,4,49,4,NA,57,82.6505263157895,889.642000210526,250228.842105263,0,354900
"2018","1060","J5X",5,3,"March 31, 2018","MONTRÉAL",4,NA,NA,1,4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1700","S7N",1,1,"March 31, 2018","SASKATOON",25,NA,NA,25,1,0,0.260869565217391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2270","L4L",4,1,"September 30, 2018","TORONTO",33,NA,NA,6,5.5,0,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2270","L7E",5,3,"June 30, 2018","TORONTO",140,NA,NA,1,140,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2270","M1K",1,1,"September 30, 2018","TORONTO",28,NA,NA,28,1,0,5.88888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2270","M4M",1,1,"September 30, 2018","TORONTO",3,NA,NA,3,1,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2270","M8X",1,3,"December 31, 2018","TORONTO",2,NA,NA,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2410","V3M",4,3,"December 31, 2018","VANCOUVER",70,NA,NA,11,6.36363636363636,0,0.909090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2410","V4W",1,1,"June 30, 2018","VANCOUVER",32,NA,NA,32,1,0,1.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2410","V7A",5,2,"December 31, 2018","VANCOUVER",41,0,41,41,1,0,1.51219512195122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2410","V7R",1,2,"December 31, 2018","VANCOUVER",2,NA,NA,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0140","T3A",1,1,"December 31, 2018","CALGARY",3,NA,NA,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0580","B3T",4,1,"June 30, 2018","HALIFAX",7,NA,NA,2,3.5,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","H4M",5,2,"September 30, 2018","MONTRÉAL",98,NA,NA,2,49,4.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","H7J",1,1,"June 30, 2018","MONTRÉAL",2,NA,NA,2,1,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","J4J",2,1,"December 31, 2018","MONTRÉAL",4,NA,NA,2,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","J5Y",1,1,"March 31, 2018","MONTRÉAL",3,NA,NA,3,1,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1400","G0R",5,2,"June 30, 2018","QUÉBEC",9,NA,NA,2,4.5,2,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2270","L6E",5,3,"September 30, 2018","TORONTO",81,NA,NA,2,40.5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2270","M4R",5,3,"December 31, 2018","TORONTO",362,NA,NA,1,362,29,4,5,179,170,8,NA,362,69.1800276243093,744.646899345303,522158.287292818,259400,1089900
"2018","2270","M6M",2,1,"March 31, 2018","TORONTO",6,NA,NA,3,2,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2410","V3K",1,1,"December 31, 2018","VANCOUVER",54,NA,NA,54,1,0,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2410","V4M",5,2,"June 30, 2018","VANCOUVER",5,0,5,5,1,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2410","V5H",1,1,"September 30, 2018","VANCOUVER",27,NA,NA,27,1,0,2.2962962962963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2410","V6S",5,2,"June 30, 2018","VANCOUVER",5,0,5,5,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2440","V9Z",5,2,"June 30, 2018","VICTORIA",82,43,39,41,2,0.121951219512195,0.951219512195122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0140","T3J",5,3,"December 31, 2018","CALGARY",18,NA,NA,2,9,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0140","T4C",4,3,"September 30, 2018","CALGARY",54,NA,NA,11,4.90909090909091,0,22,NA,NA,6,12,NA,18,115.674444444444,1245.10815255556,144788.888888889,0,320000
"2018","0340","T6H",5,2,"March 31, 2018","EDMONTON",4,1,3,4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0580","B4B",1,2,"June 30, 2018","HALIFAX",28,NA,NA,28,1,0,0.571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0610","L8G",5,3,"June 30, 2018","HAMILTON",80,NA,NA,1,80,6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","H9B",1,1,"December 31, 2018","MONTRÉAL",2,NA,NA,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","J3E",2,1,"December 31, 2018","MONTRÉAL",4,NA,NA,2,2,0,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","J7C",5,3,"December 31, 2018","MONTRÉAL",226,NA,NA,10,22.6,3.7,2.33333333333333,NA,NA,24,NA,NA,24,114.065833333333,1227.79322341667,31803.875,0,259354
"2018","1400","G2A",1,1,"December 31, 2018","QUÉBEC",5,NA,NA,5,1,0,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1400","G2B",2,1,"June 30, 2018","QUÉBEC",22,NA,NA,11,2,0,1.45454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1400","G2K",5,3,"December 31, 2018","QUÉBEC",47,NA,NA,3,15.6666666666667,3.66666666666667,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2270","M9R",1,1,"June 30, 2018","TORONTO",2,NA,NA,2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2410","V5L",1,1,"June 30, 2018","VANCOUVER",14,NA,NA,14,1,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0140","T4B",1,1,"September 30, 2018","CALGARY",395,NA,NA,395,1,0,0.741772151898734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0340","T8B",2,1,"September 30, 2018","EDMONTON",10,NA,NA,5,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0580","B2Y",1,1,"June 30, 2018","HALIFAX",1,NA,NA,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","J0N",4,1,"June 30, 2018","MONTRÉAL",21,NA,NA,6,3.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","J4K",4,1,"March 31, 2018","MONTRÉAL",10,NA,NA,3,3.33333333333333,0,0.666666666666667,NA,NA,NA,9,NA,9,124.295555555556,1337.90493044444,335369.777777778,0,396106
"2018","1265","K2B",1,1,"December 31, 2018","OTTAWA",4,NA,NA,4,1,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1400","G2G",4,1,"March 31, 2018","QUÉBEC",6,NA,NA,1,6,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2410","V5M",1,2,"December 31, 2018","VANCOUVER",77,NA,NA,77,1,0,2.33766233766234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0140","T3M",2,3,"June 30, 2018","CALGARY",6,NA,NA,3,2,0,45.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","J5W",1,1,"June 30, 2018","MONTRÉAL",18,NA,NA,18,1,0,3.61111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","J7Z",5,3,"March 31, 2018","MONTRÉAL",25,NA,NA,4,6.25,2.5,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1400","G2B",5,2,"September 30, 2018","QUÉBEC",163,NA,NA,3,54.3333333333333,4.66666666666667,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2270","L4H",4,1,"June 30, 2018","TORONTO",24,NA,NA,4,6,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2270","L5G",5,3,"June 30, 2018","TORONTO",110,NA,NA,4,27.5,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2270","L7E",1,1,"September 30, 2018","TORONTO",36,NA,NA,36,1,0,1.62857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2270","M5M",1,1,"September 30, 2018","TORONTO",47,NA,NA,47,1,0,2.61702127659574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2410","V3L",1,2,"December 31, 2018","VANCOUVER",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2410","V6A",1,1,"December 31, 2018","VANCOUVER",2,NA,NA,2,1,0,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2410","V7P",4,3,"March 31, 2018","VANCOUVER",10,NA,NA,1,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2440","V9E",4,3,"December 31, 2018","VICTORIA",4,NA,NA,1,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2680","R2K",4,3,"September 30, 2018","WINNIPEG",4,NA,NA,1,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0140","T3R",2,1,"March 31, 2018","CALGARY",20,NA,NA,10,2,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0340","T9E",5,3,"December 31, 2018","EDMONTON",38,NA,NA,1,38,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0580","B4E",1,3,"December 31, 2018","HALIFAX",2,NA,NA,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","0610","L3M",4,3,"December 31, 2018","HAMILTON",9,NA,NA,2,4.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1060","H1T",5,3,"September 30, 2018","MONTRÉAL",12,NA,NA,1,12,2,10,NA,NA,9,3,NA,12,92.9,999.96631,306242.833333333,247162,450686
"2018","1060","J3B",5,3,"March 31, 2018","MONTRÉAL",9,NA,NA,2,4.5,2.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1400","G6W",2,1,"December 31, 2018","QUÉBEC",18,NA,NA,9,2,0,1.22222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","1490","S4N",4,1,"September 30, 2018","REGINA",11,NA,NA,2,5.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
