"ref_yy","metcode","gcd_ct_centroid_fsa","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time"
"2017","1490","S4L","September 30, 2017","REGINA",48,NA,NA,48,1,0,0.613636363636364
"2017","2410","V5H","June 30, 2017","VANCOUVER",239,219,20,56,4.26785714285714,0.464285714285714,2.21428571428571
"2017","0340","T6E","December 31, 2017","EDMONTON",114,NA,NA,65,1.75384615384615,0.0615384615384615,1.1875
"2017","0580","B3H","December 31, 2017","HALIFAX",295,NA,NA,9,32.7777777777778,5.11111111111111,1.44444444444444
"2017","1400","G1K","March 31, 2017","QUÉBEC",135,NA,NA,9,15,3.22222222222222,4.44444444444444
"2017","2270","L3P","March 31, 2017","TORONTO",208,NA,NA,27,7.7037037037037,0.481481481481481,3.68
"2017","2270","L9T","September 30, 2017","TORONTO",2175,NA,NA,919,2.36670293797606,0.0250272034820457,2.66158868335147
"2017","1060","H7P","June 30, 2017","MONTRÉAL",213,NA,NA,22,9.68181818181818,2.09090909090909,3.59090909090909
"2017","1060","J5C","September 30, 2017","MONTRÉAL",132,NA,NA,8,16.5,3,4.25
"2017","2410","V3L","June 30, 2017","VANCOUVER",689,669,20,52,13.25,1.36538461538462,3.17307692307692
"2017","2410","V6K","March 31, 2017","VANCOUVER",127,118,9,42,3.02380952380952,0.452380952380952,6
"2017","1060","J3E","December 31, 2017","MONTRÉAL",6,5,1,6,1,0,0.5
"2017","2410","V6V","March 31, 2017","VANCOUVER",127,119,8,21,6.04761904761905,0.285714285714286,3.57142857142857
"2017","2680","R3M","June 30, 2017","WINNIPEG",22,NA,NA,15,1.46666666666667,0.333333333333333,1.30769230769231
"2017","2410","V4N","December 31, 2017","VANCOUVER",746,694,52,235,3.17446808510638,0.0297872340425532,6.59574468085106
"2017","0140","T2H","December 31, 2017","CALGARY",18,NA,NA,7,2.57142857142857,0.285714285714286,3.42857142857143
"2017","1060","H4C","September 30, 2017","MONTRÉAL",89,NA,NA,4,22.25,3,2.5
"2017","2270","L4Z","September 30, 2017","TORONTO",2,NA,NA,2,1,0,4.5
"2017","2270","M4E","December 31, 2017","TORONTO",103,NA,NA,8,12.875,0.75,4
"2017","2410","V6R","March 31, 2017","VANCOUVER",58,48,10,57,1.01754385964912,0,1.80701754385965
"2017","0340","T7X","June 30, 2017","EDMONTON",383,NA,NA,276,1.38768115942029,0,0.47970479704797
"2017","1060","J7B","June 30, 2017","MONTRÉAL",4,NA,NA,4,1,0,0.75
"2017","1700","S7V","June 30, 2017","SASKATOON",146,NA,NA,96,1.52083333333333,0.0625,6.91208791208791
"2017","2270","M8Y","September 30, 2017","TORONTO",17,NA,NA,17,1,0,1.25
"2017","0140","T3L","March 31, 2017","CALGARY",68,NA,NA,68,1,0,0.176470588235294
"2017","0580","B3J","September 30, 2017","HALIFAX",341,NA,NA,5,68.2,6.6,6.6
"2017","1060","J5R","September 30, 2017","MONTRÉAL",611,NA,NA,136,4.49264705882353,0.639705882352941,3.15748031496063
"2017","1265","K1V","June 30, 2017","OTTAWA",150,NA,NA,25,6,0.28,1.36
"2017","2270","L7J","September 30, 2017","TORONTO",3,NA,NA,3,1,0,0
"2017","2270","M4J","December 31, 2017","TORONTO",13,NA,NA,13,1,0,2.41666666666667
"2017","2410","V4W","December 31, 2017","VANCOUVER",149,105,44,149,1,0,1.32214765100671
"2017","0610","L8L","September 30, 2017","HAMILTON",11,NA,NA,9,1.22222222222222,0,2.11111111111111
"2017","1060","H1S","June 30, 2017","MONTRÉAL",10,NA,NA,2,5,0,0
"2017","1060","J4Z","March 31, 2017","MONTRÉAL",288,286,2,98,2.93877551020408,0.438775510204082,1.06451612903226
"2017","1490","S4N","September 30, 2017","REGINA",62,NA,NA,35,1.77142857142857,0.514285714285714,0.617647058823529
"2017","2410","V6G","June 30, 2017","VANCOUVER",175,NA,NA,2,87.5,13.5,7.5
"2017","2410","V7L","December 31, 2017","VANCOUVER",292,251,41,113,2.58407079646018,0.176991150442478,1.66371681415929
"2017","0340","T7Z","September 30, 2017","EDMONTON",90,NA,NA,82,1.09756097560976,0,1.35365853658537
"2017","1400","G2J","June 30, 2017","QUÉBEC",4,NA,NA,3,1.33333333333333,0,1.66666666666667
"2017","2270","L5N","September 30, 2017","TORONTO",9,NA,NA,8,1.125,0,2
"2017","0140","T3A","June 30, 2017","CALGARY",24,NA,NA,24,1,0,0.708333333333333
"2017","0340","T6X","September 30, 2017","EDMONTON",865,NA,NA,562,1.53914590747331,0.0195729537366548,0.929273084479371
"2017","1060","H3P","September 30, 2017","MONTRÉAL",137,NA,NA,3,45.6666666666667,7,18
"2017","1700","S7K","June 30, 2017","SASKATOON",689,NA,NA,456,1.5109649122807,0.0614035087719298,0.896551724137931
"2017","2270","M2M","March 31, 2017","TORONTO",53,NA,NA,53,1,0,1.36538461538462
"2017","2410","V6J","September 30, 2017","VANCOUVER",107,106,1,11,9.72727272727273,1.09090909090909,2.09090909090909
"2017","1060","H2M","March 31, 2017","MONTRÉAL",413,NA,NA,6,68.8333333333333,9.66666666666667,0
"2017","1060","J6J","September 30, 2017","MONTRÉAL",39,38,1,29,1.3448275862069,0.241379310344828,1.03571428571429
"2017","2270","M4A","December 31, 2017","TORONTO",1,NA,NA,1,1,0,0
"2017","2270","M9B","June 30, 2017","TORONTO",26,NA,NA,26,1,0,1.65384615384615
"2017","2440","V8Y","September 30, 2017","VICTORIA",68,60,8,23,2.95652173913043,0.347826086956522,1.17391304347826
"2017","1060","J0L","September 30, 2017","MONTRÉAL",240,239,1,125,1.92,0.256,1.35483870967742
"2017","0140","T2X","September 30, 2017","CALGARY",741,NA,NA,349,2.12320916905444,0.0343839541547278,1.36676217765043
"2017","0610","L8J","September 30, 2017","HAMILTON",424,NA,NA,183,2.31693989071038,0,2.90163934426229
"2017","1060","J3V","September 30, 2017","MONTRÉAL",97,NA,NA,15,6.46666666666667,1.8,3.6
"2017","1265","K1R","March 31, 2017","OTTAWA",15,NA,NA,4,3.75,1,2.5
"2017","2270","L5W","March 31, 2017","TORONTO",5,NA,NA,5,1,0,4.6
"2017","2270","L9P","June 30, 2017","TORONTO",56,NA,NA,56,1,0,1.82142857142857
"2017","2270","M6C","March 31, 2017","TORONTO",69,NA,NA,18,3.83333333333333,0.333333333333333,1.72222222222222
"2017","2410","V3A","September 30, 2017","VANCOUVER",175,164,11,53,3.30188679245283,0,0.490566037735849
"2017","2410","V5Y","December 31, 2017","VANCOUVER",266,263,3,17,15.6470588235294,1.23529411764706,2.94117647058824
"2017","1265","K1S","March 31, 2017","OTTAWA",438,NA,NA,53,8.26415094339623,1.13207547169811,2.35849056603774
"2017","1400","G6W","June 30, 2017","QUÉBEC",334,NA,NA,29,11.5172413793103,0.96551724137931,2.96551724137931
"2017","0340","T6T","June 30, 2017","EDMONTON",670,NA,NA,458,1.46288209606987,0.0131004366812227,0.919512195121951
"2017","1060","H2W","June 30, 2017","MONTRÉAL",10,NA,NA,1,10,3,3
"2017","1060","H4E","March 31, 2017","MONTRÉAL",22,NA,NA,8,2.75,0.625,0.285714285714286
"2017","1060","H9B","September 30, 2017","MONTRÉAL",52,NA,NA,1,52,6,16
"2017","1060","H9J","September 30, 2017","MONTRÉAL",2,NA,NA,2,1,0,3
"2017","1060","J6Y","September 30, 2017","MONTRÉAL",379,378,1,84,4.51190476190476,0.75,2.125
"2017","1400","G6J","March 31, 2017","QUÉBEC",33,NA,NA,19,1.73684210526316,0.473684210526316,0.684210526315789
"2017","2410","V5S","September 30, 2017","VANCOUVER",580,559,21,92,6.30434782608696,0.543478260869565,2.69565217391304
"2017","2270","M5V","March 31, 2017","TORONTO",1733,NA,NA,5,346.6,32.6,12
"2017","0580","B3M","September 30, 2017","HALIFAX",507,NA,NA,72,7.04166666666667,0.388888888888889,0.458333333333333
"2017","1060","H1L","September 30, 2017","MONTRÉAL",51,NA,NA,8,6.375,2.25,5.125
"2017","1400","G3B","June 30, 2017","QUÉBEC",33,NA,NA,33,1,0,4.21212121212121
"2017","0340","T8R","June 30, 2017","EDMONTON",61,NA,NA,56,1.08928571428571,0,0.357142857142857
"2017","2270","M1H","December 31, 2017","TORONTO",1,NA,NA,1,1,0,6
"2017","0340","T5Y","September 30, 2017","EDMONTON",643,NA,NA,348,1.84770114942529,0.0229885057471264,0.56268221574344
"2017","0580","B3R","December 31, 2017","HALIFAX",9,NA,NA,8,1.125,0,0.375
"2017","1700","S0L","March 31, 2017","SASKATOON",3,NA,NA,3,1,0,0.666666666666667
"2017","2410","V5V","September 30, 2017","VANCOUVER",296,265,31,115,2.57391304347826,0.217391304347826,2.36521739130435
"2017","2410","V5Z","September 30, 2017","VANCOUVER",98,91,7,35,2.8,0.2,4.22857142857143
"2017","2410","V6W","December 31, 2017","VANCOUVER",15,11,4,15,1,0,6.2
"2017","2410","V7H","December 31, 2017","VANCOUVER",12,8,4,12,1,0,1.16666666666667
"2017","0140","T4A","December 31, 2017","CALGARY",258,NA,NA,162,1.59259259259259,0.037037037037037,1.08641975308642
"2017","0340","T5M","September 30, 2017","EDMONTON",145,NA,NA,50,2.9,0.26,0.36
"2017","1060","J7Z","June 30, 2017","MONTRÉAL",207,205,2,43,4.81395348837209,1.34883720930233,1.31707317073171
"2017","1265","K1Z","September 30, 2017","OTTAWA",112,NA,NA,28,4,0.678571428571429,1.75
"2017","2410","V6H","June 30, 2017","VANCOUVER",27,25,2,17,1.58823529411765,0.235294117647059,3
"2017","2410","V6T","June 30, 2017","VANCOUVER",10,NA,NA,10,1,0,3.3
"2017","1265","K1T","September 30, 2017","OTTAWA",226,NA,NA,125,1.808,0,1.73387096774194
"2017","1400","G1T","June 30, 2017","QUÉBEC",257,NA,NA,9,28.5555555555556,1.33333333333333,4.75
"2017","2270","M1W","September 30, 2017","TORONTO",1,NA,NA,1,1,0,5
"2017","0140","T3C","December 31, 2017","CALGARY",119,NA,NA,46,2.58695652173913,0.260869565217391,1.21739130434783
"2017","0340","T7Y","March 31, 2017","EDMONTON",20,NA,NA,20,1,0,1.35
"2017","1060","J2X","December 31, 2017","MONTRÉAL",75,NA,NA,43,1.74418604651163,0.441860465116279,1.04878048780488
"2017","1400","G2M","June 30, 2017","QUÉBEC",36,NA,NA,24,1.5,0,3.04166666666667
"2017","2270","M9C","June 30, 2017","TORONTO",149,NA,NA,10,14.9,2,2
"2017","2270","M9W","December 31, 2017","TORONTO",5,NA,NA,5,1,0,0.8
"2017","0580","B0J","June 30, 2017","HALIFAX",76,NA,NA,69,1.10144927536232,0,1.59420289855072
"2017","1400","G3G","September 30, 2017","QUÉBEC",18,NA,NA,13,1.38461538461538,0,6.38461538461539
"2017","2270","L6H","December 31, 2017","TORONTO",298,NA,NA,15,19.8666666666667,1.2,0.866666666666667
"2017","2410","V4B","June 30, 2017","VANCOUVER",114,72,42,111,1.02702702702703,0,1.23423423423423
"2017","1060","H7Y","September 30, 2017","MONTRÉAL",6,NA,NA,6,1,0,2.16666666666667
"2017","1060","J7C","September 30, 2017","MONTRÉAL",343,339,4,115,2.98260869565217,0.321739130434783,1.14035087719298
"2017","2410","V2X","December 31, 2017","VANCOUVER",222,215,7,75,2.96,0.133333333333333,4.17333333333333
"2017","2440","V8Z","September 30, 2017","VICTORIA",115,107,8,19,6.05263157894737,0.263157894736842,0.473684210526316
"2017","0610","L8P","June 30, 2017","HAMILTON",189,NA,NA,6,31.5,2.83333333333333,0.666666666666667
"2017","2270","L6Y","September 30, 2017","TORONTO",684,NA,NA,392,1.74489795918367,0.107142857142857,3.875
"2017","1060","J7K","March 31, 2017","MONTRÉAL",441,440,1,146,3.02054794520548,0.73972602739726,1.92361111111111
"2017","2270","M5T","December 31, 2017","TORONTO",10,NA,NA,1,10,0,4
"2017","2680","R4L","September 30, 2017","WINNIPEG",4,NA,NA,4,1,0,1.66666666666667
"2017","1060","H1A","June 30, 2017","MONTRÉAL",171,NA,NA,10,17.1,2.6,5.5
"2017","2680","R2Y","September 30, 2017","WINNIPEG",10,NA,NA,10,1,0,2.5
"2017","2270","L1T","December 31, 2017","TORONTO",165,NA,NA,127,1.2992125984252,0,0.0238095238095238
"2017","2270","M9V","December 31, 2017","TORONTO",4,NA,NA,4,1,0,4.25
"2017","1400","G6V","December 31, 2017","QUÉBEC",682,NA,NA,43,15.8604651162791,1.23255813953488,3.65116279069767
"2017","2270","M4S","December 31, 2017","TORONTO",645,NA,NA,20,32.25,1.7,2.73684210526316
"2017","1265","K1Y","December 31, 2017","OTTAWA",442,NA,NA,43,10.2790697674419,1.06976744186047,2.02325581395349
"2017","2270","L6R","June 30, 2017","TORONTO",324,NA,NA,235,1.37872340425532,0.0127659574468085,4.78297872340426
"2017","2270","M1X","December 31, 2017","TORONTO",23,NA,NA,5,4.6,0,0
"2017","0140","T3H","September 30, 2017","CALGARY",272,NA,NA,178,1.52808988764045,0.0224719101123595,1.04494382022472
"2017","1060","H1Y","June 30, 2017","MONTRÉAL",221,NA,NA,10,22.1,3.7,2.33333333333333
"2017","1060","H4P","September 30, 2017","MONTRÉAL",5,NA,NA,1,5,0,2
"2017","2270","L5G","September 30, 2017","TORONTO",138,NA,NA,61,2.26229508196721,0.245901639344262,0.694915254237288
"2017","2440","V9E","June 30, 2017","VICTORIA",134,132,2,24,5.58333333333333,0.416666666666667,1.54166666666667
"2017","2410","V4K","March 31, 2017","VANCOUVER",126,119,7,59,2.13559322033898,0,3.16949152542373
"2017","1060","H4V","June 30, 2017","MONTRÉAL",204,NA,NA,4,51,3.5,4.5
"2017","2270","M1N","September 30, 2017","TORONTO",121,NA,NA,30,4.03333333333333,0.4,2.36666666666667
"2017","2270","M4X","June 30, 2017","TORONTO",42,NA,NA,8,5.25,0.5,3.5
"2017","0140","T2E","September 30, 2017","CALGARY",189,NA,NA,103,1.83495145631068,0.0485436893203883,0.932038834951456
"2017","2410","V6S","December 31, 2017","VANCOUVER",488,478,10,42,11.6190476190476,0.857142857142857,1.42857142857143
"2017","1060","H4S","September 30, 2017","MONTRÉAL",99,NA,NA,23,4.30434782608696,0.434782608695652,4.39130434782609
"2017","1060","H9K","September 30, 2017","MONTRÉAL",92,NA,NA,8,11.5,1,2.16666666666667
"2017","0340","T6K","September 30, 2017","EDMONTON",8,NA,NA,5,1.6,0,5.8
"2017","0580","B4A","September 30, 2017","HALIFAX",96,NA,NA,13,7.38461538461539,0.384615384615385,0.538461538461538
"2017","1060","J4K","December 31, 2017","MONTRÉAL",114,NA,NA,38,3,1.68421052631579,0.777777777777778
"2017","1060","J7A","June 30, 2017","MONTRÉAL",21,NA,NA,18,1.16666666666667,0.111111111111111,0.388888888888889
"2017","1265","K0A","March 31, 2017","OTTAWA",640,639,1,427,1.49882903981265,0.0421545667447307,1.1061320754717
"2017","2270","L1W","March 31, 2017","TORONTO",25,NA,NA,21,1.19047619047619,0,3.57142857142857
"2017","0140","T4B","March 31, 2017","CALGARY",712,NA,NA,500,1.424,0,1.0060120240481
"2017","1490","S4S","March 31, 2017","REGINA",35,NA,NA,17,2.05882352941176,0.705882352941177,0.235294117647059
"2017","2410","V3R","September 30, 2017","VANCOUVER",330,289,41,109,3.02752293577982,0.073394495412844,0.899082568807339
"2017","2270","L6C","September 30, 2017","TORONTO",180,NA,NA,22,8.18181818181818,1.31818181818182,2.40909090909091
"2017","0340","T8L","September 30, 2017","EDMONTON",200,NA,NA,147,1.36054421768707,0,1.79452054794521
"2017","0610","L9C","March 31, 2017","HAMILTON",28,NA,NA,18,1.55555555555556,0,0.888888888888889
"2017","1060","H1G","September 30, 2017","MONTRÉAL",1,NA,NA,1,1,0,3
"2017","1060","H7N","December 31, 2017","MONTRÉAL",136,NA,NA,8,17,3.375,7.85714285714286
"2017","1060","J5A","September 30, 2017","MONTRÉAL",207,NA,NA,54,3.83333333333333,0.722222222222222,2.16
"2017","2270","L6K","June 30, 2017","TORONTO",47,NA,NA,34,1.38235294117647,0,1.38235294117647
"2017","2410","V4L","September 30, 2017","VANCOUVER",19,NA,NA,19,1,0,0.578947368421053
"2017","2680","R4A","March 31, 2017","WINNIPEG",25,NA,NA,25,1,0,1.56
"2017","0340","T5L","December 31, 2017","EDMONTON",23,NA,NA,17,1.35294117647059,0,0.352941176470588
"2017","1265","K1W","September 30, 2017","OTTAWA",212,NA,NA,79,2.68354430379747,0.113924050632911,2.80769230769231
"2017","2270","L3Z","March 31, 2017","TORONTO",433,NA,NA,414,1.04589371980676,0,1.77294685990338
"2017","2410","V6Z","December 31, 2017","VANCOUVER",444,NA,NA,1,444,55,17
"2017","0610","L8M","December 31, 2017","HAMILTON",1,NA,NA,1,1,0,5
"2017","2270","M4G","March 31, 2017","TORONTO",29,NA,NA,29,1,0,2.86206896551724
"2017","2270","M6P","September 30, 2017","TORONTO",180,NA,NA,10,18,3.2,3.44444444444444
"2017","1060","J5M","March 31, 2017","MONTRÉAL",174,161,13,136,1.27941176470588,0.125,0.375
"2017","1060","H2X","December 31, 2017","MONTRÉAL",122,NA,NA,5,24.4,6.2,5.66666666666667
"2017","2410","V5W","September 30, 2017","VANCOUVER",160,126,34,118,1.35593220338983,0.0338983050847458,2.27118644067797
"2017","0140","T3R","March 31, 2017","CALGARY",1180,NA,NA,578,2.04152249134948,0.041522491349481,1.50173611111111
"2017","1060","H3E","December 31, 2017","MONTRÉAL",300,NA,NA,4,75,9.75,10
"2017","1265","K1H","December 31, 2017","OTTAWA",250,NA,NA,20,12.5,0.65,1.15
"2017","1060","H7E","September 30, 2017","MONTRÉAL",11,NA,NA,11,1,0,1.27272727272727
"2017","1060","J7H","December 31, 2017","MONTRÉAL",107,NA,NA,7,15.2857142857143,0.857142857142857,4.14285714285714
"2017","2270","L7G","September 30, 2017","TORONTO",121,NA,NA,121,1,0,0.87603305785124
"2017","0140","T2Y","March 31, 2017","CALGARY",75,NA,NA,29,2.58620689655172,0.137931034482759,1.51724137931034
"2017","0610","L9K","December 31, 2017","HAMILTON",238,NA,NA,135,1.76296296296296,0,1
"2017","1060","H3C","December 31, 2017","MONTRÉAL",2157,NA,NA,13,165.923076923077,14.8461538461538,4.66666666666667
"2017","1060","H7H","March 31, 2017","MONTRÉAL",14,NA,NA,13,1.07692307692308,0,1.61538461538462
"2017","2680","R3B","June 30, 2017","WINNIPEG",9,NA,NA,2,4.5,1,10
"2017","1060","H4K","September 30, 2017","MONTRÉAL",2,NA,NA,2,1,0,2
"2017","0580","B3T","March 31, 2017","HALIFAX",11,NA,NA,11,1,0,1.27272727272727
"2017","1060","H3J","December 31, 2017","MONTRÉAL",265,NA,NA,2,132.5,7.5,2.5
"2017","1060","H8N","December 31, 2017","MONTRÉAL",494,NA,NA,6,82.3333333333333,7.66666666666667,2.8
"2017","2270","M2N","September 30, 2017","TORONTO",512,NA,NA,86,5.95348837209302,0.523255813953488,1.67441860465116
"2017","2410","V7T","December 31, 2017","VANCOUVER",34,NA,NA,34,1,0,4.17647058823529
"2017","2680","R2V","June 30, 2017","WINNIPEG",15,NA,NA,15,1,0,1.2
"2017","1060","H8S","September 30, 2017","MONTRÉAL",87,NA,NA,7,12.4285714285714,1.71428571428571,4.16666666666667
"2017","0140","T1X","June 30, 2017","CALGARY",158,NA,NA,148,1.06756756756757,0,0.513513513513513
"2017","0340","T6G","December 31, 2017","EDMONTON",83,NA,NA,64,1.296875,0.109375,0.453125
"2017","2410","V4A","June 30, 2017","VANCOUVER",295,267,28,166,1.77710843373494,0,1.52409638554217
"2017","0340","T8H","June 30, 2017","EDMONTON",257,NA,NA,203,1.26600985221675,0,2.67539267015707
"2017","1060","J7L","March 31, 2017","MONTRÉAL",18,15,3,18,1,0,0.666666666666667
"2017","2270","M3M","December 31, 2017","TORONTO",3,NA,NA,3,1,0,3
"2017","2440","V9B","December 31, 2017","VICTORIA",1032,989,43,269,3.8364312267658,0.226765799256506,0.66542750929368
"2017","0580","B3P","September 30, 2017","HALIFAX",190,NA,NA,129,1.47286821705426,0.0310077519379845,0.51937984496124
"2017","2270","L6B","March 31, 2017","TORONTO",299,NA,NA,57,5.24561403508772,0.105263157894737,1.6140350877193
"2017","2410","V3J","March 31, 2017","VANCOUVER",1603,1545,58,144,11.1319444444444,1.3125,2.04861111111111
"2017","2410","V7R","September 30, 2017","VANCOUVER",107,74,33,101,1.05940594059406,0,2.17821782178218
"2017","0340","T5X","December 31, 2017","EDMONTON",322,NA,NA,99,3.25252525252525,0.0808080808080808,0.639175257731959
"2017","1060","J6X","September 30, 2017","MONTRÉAL",123,122,1,23,5.34782608695652,1.30434782608696,9
"2017","0140","T3B","June 30, 2017","CALGARY",78,NA,NA,48,1.625,0,0.333333333333333
"2017","0610","L7N","June 30, 2017","HAMILTON",19,NA,NA,19,1,0,0.684210526315789
"2017","1060","H2B","September 30, 2017","MONTRÉAL",7,NA,NA,3,2.33333333333333,1.33333333333333,2.66666666666667
"2017","2270","L0P","September 30, 2017","TORONTO",28,NA,NA,26,1.07692307692308,0,1.69230769230769
"2017","2270","L6Z","March 31, 2017","TORONTO",185,NA,NA,31,5.96774193548387,0,14.1935483870968
"2017","2270","M5E","December 31, 2017","TORONTO",423,NA,NA,1,423,35,NA
"2017","2440","V9Z","March 31, 2017","VICTORIA",170,142,28,152,1.11842105263158,0.0131578947368421,3.67105263157895
"2017","0610","L8W","June 30, 2017","HAMILTON",2,NA,NA,2,1,0,0
"2017","1060","J6A","December 31, 2017","MONTRÉAL",61,NA,NA,9,6.77777777777778,1,5.44444444444444
"2017","1060","J5T","March 31, 2017","MONTRÉAL",61,58,3,46,1.32608695652174,0.152173913043478,0.673913043478261
"2017","2270","M8Z","June 30, 2017","TORONTO",303,NA,NA,48,6.3125,0.375,0.96969696969697
"2017","2440","V8M","June 30, 2017","VICTORIA",113,107,6,50,2.26,0,3.48
"2017","1400","G2A","September 30, 2017","QUÉBEC",95,NA,NA,20,4.75,0.7,2
"2017","1700","S0K","September 30, 2017","SASKATOON",262,NA,NA,221,1.18552036199095,0,2.26767676767677
"2017","2270","L1Y","March 31, 2017","TORONTO",2,NA,NA,2,1,0,1
"2017","2270","L3Y","September 30, 2017","TORONTO",22,21,1,22,1,0,1.65
"2017","0580","B2Z","September 30, 2017","HALIFAX",45,NA,NA,44,1.02272727272727,0,0.727272727272727
"2017","0610","L7P","June 30, 2017","HAMILTON",16,NA,NA,16,1,0,5.5625
"2017","1400","G2E","March 31, 2017","QUÉBEC",242,NA,NA,7,34.5714285714286,2.42857142857143,3
"2017","2410","V5M","September 30, 2017","VANCOUVER",150,107,43,150,1,0,2.34
"2017","2410","V5T","June 30, 2017","VANCOUVER",99,NA,NA,18,5.5,0.666666666666667,6.16666666666667
"2017","0340","T5Z","March 31, 2017","EDMONTON",332,NA,NA,169,1.96449704142012,0.0236686390532544,0.297619047619048
"2017","0340","T8B","September 30, 2017","EDMONTON",91,NA,NA,58,1.56896551724138,0,2.94
"2017","0610","L3M","September 30, 2017","HAMILTON",186,NA,NA,43,4.32558139534884,0,2.75609756097561
"2017","1060","H7T","September 30, 2017","MONTRÉAL",534,NA,NA,19,28.1052631578947,3,4.17647058823529
"2017","1060","H7V","June 30, 2017","MONTRÉAL",250,NA,NA,4,62.5,9.5,1.33333333333333
