"ref_yy","metcode","gcd_ct_centroid_fsa","dweltype","mkttycd","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price"
"2020","2440","V8S",1,1,"March 31, 2020","VICTORIA",36,NA,NA,36,1,0,13.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2680","R2P",4,3,"December 31, 2020","WINNIPEG",20,NA,NA,3,6.66666666666667,0,11.3333333333333,NA,2,8,4,2,16,109.615,1179.8848985,273275,234900,311900
"2020","2680","R3R",1,1,"June 30, 2020","WINNIPEG",65,NA,NA,65,1,0,8.23076923076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","0140",NA,4,3,"September 30, 2020","CALGARY",80,NA,NA,15,5.33333333333333,0,6.53846153846154,NA,NA,28,45,NA,73,126.415068493151,1360.71915575342,383049.917808219,240000,619900
"2020","0140","T2G",5,3,"September 30, 2020","CALGARY",63,NA,NA,1,63,7,42,NA,36,26,1,NA,63,80.0152380952381,861.276021333333,526873.015873016,299900,1400000
"2020","0140","T2V",2,1,"December 31, 2020","CALGARY",2,NA,NA,1,2,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","0140","T3C",4,1,"June 30, 2020","CALGARY",12,NA,NA,3,4,0,8.66666666666667,NA,NA,NA,12,NA,12,133.443333333333,1436.37069566667,563633.333333333,539000,599000
"2020","0340","T5R",2,1,"June 30, 2020","EDMONTON",2,NA,NA,1,2,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","0610","L8K",4,1,"September 30, 2020","HAMILTON",22,NA,NA,4,5.5,0,9.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","H1H",5,2,"June 30, 2020","MONTRÉAL",87,NA,NA,4,21.75,4,10.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1265","K1E",4,1,"March 31, 2020","OTTAWA",4,NA,NA,1,4,0,16,NA,NA,NA,4,NA,4,134.52,1447.959828,424919,404938,444900
"2020","2410","V3M",1,1,"September 30, 2020","VANCOUVER",35,NA,NA,35,1,0,13.6285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2410","V5L",2,1,"September 30, 2020","VANCOUVER",20,NA,NA,10,2,0,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2410","V6G",5,2,"March 31, 2020","VANCOUVER",291,NA,NA,3,97,15.6666666666667,23.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","0340","T5K",5,3,"December 31, 2020","EDMONTON",41,NA,NA,1,41,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","0610","L7N",4,1,"September 30, 2020","HAMILTON",5,NA,NA,1,5,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","0610","L8L",2,1,"September 30, 2020","HAMILTON",4,NA,NA,2,2,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1265","K2L",4,1,"June 30, 2020","OTTAWA",143,NA,NA,25,5.72,0,8.92,NA,NA,22,121,NA,143,156.415034965035,1683.63579486014,388463.636363636,322990,504990
"2020","1265","K2T",1,1,"September 30, 2020","OTTAWA",5,NA,NA,5,1,0,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1400","G1M",5,2,"September 30, 2020","QUÉBEC",217,NA,NA,2,108.5,8,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2270","M4X",5,3,"June 30, 2020","TORONTO",676,NA,NA,1,676,60,46,104,416,156,NA,NA,676,606.230769230769,6525.40737692303,448400,341900,573900
"2020","2410","V3T",1,1,"June 30, 2020","VANCOUVER",33,NA,NA,33,1,0,12.8787878787879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2410","V7E",5,3,"June 30, 2020","VANCOUVER",16,NA,NA,1,16,3,19,NA,NA,14,2,NA,16,112.4225,1210.10454775,1045905.3125,799900,1549900
"2020","2680","R2V",1,1,"March 31, 2020","WINNIPEG",5,NA,NA,5,1,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","0140","T2E",4,2,"December 31, 2020","CALGARY",12,NA,NA,2,6,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","0140","T2N",2,2,"June 30, 2020","CALGARY",6,NA,NA,3,2,0,8.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","0340","T5L",4,1,"June 30, 2020","EDMONTON",4,NA,NA,1,4,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","0580","B3M",4,1,"June 30, 2020","HALIFAX",24,NA,NA,6,4,0,14,NA,NA,NA,16,5,21,159.042857142857,1711.92141,402767.428571429,383900,427429
"2020","1265","K1K",4,1,"September 30, 2020","OTTAWA",55,NA,NA,9,6.11111111111111,0,12.2222222222222,NA,NA,22,3,8,33,106.415151515152,1145.44204939394,391817.515151515,278440,654736
"2020","1265","K4R",1,1,"June 30, 2020","OTTAWA",42,NA,NA,42,1,0,7.83333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1265","K4R",2,1,"March 31, 2020","OTTAWA",6,NA,NA,3,2,0,5.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2270","L6C",4,1,"June 30, 2020","TORONTO",155,NA,NA,26,5.96153846153846,0,16.5769230769231,NA,NA,NA,14,NA,14,209.03,2249.978017,1e+06,1e+06,1e+06
"2020","2410","V4M",1,1,"December 31, 2020","VANCOUVER",35,NA,NA,35,1,0,13.4857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2680","R3B",4,2,"September 30, 2020","WINNIPEG",3,NA,NA,1,3,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","0340","T9E",4,1,"December 31, 2020","EDMONTON",15,NA,NA,4,3.75,0,8.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","0580","B3L",1,1,"December 31, 2020","HALIFAX",3,NA,NA,3,1,0,12.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","H4C",5,2,"September 30, 2020","MONTRÉAL",9,NA,NA,2,4.5,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","H7H",1,1,"September 30, 2020","MONTRÉAL",3,NA,NA,3,1,0,10.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2270","L6A",2,1,"December 31, 2020","TORONTO",2,NA,NA,1,2,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2270","L7A",4,1,"March 31, 2020","TORONTO",294,NA,NA,50,5.88,0,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2270","L9T",5,3,"March 31, 2020","TORONTO",213,NA,NA,1,213,6,22,NA,137,76,NA,NA,213,62.4135211267605,671.812900056336,343327.230046948,285900,455900
"2020","2270","M3M",1,1,"June 30, 2020","TORONTO",7,NA,NA,7,1,0,15.5714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2410","V3C",5,3,"September 30, 2020","VANCOUVER",155,NA,NA,3,51.6666666666667,4.33333333333333,21.3333333333333,NA,98,50,7,NA,155,73.1688387096774,787.582062987097,438501.096774194,240000,850000
"2020","0140","T0M",5,2,"June 30, 2020","CALGARY",24,0,24,23,1.04347826086957,0,5.08695652173913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","0340","T5G",4,1,"June 30, 2020","EDMONTON",11,NA,NA,3,3.66666666666667,0,16.6666666666667,NA,NA,NA,4,NA,4,164.905,1775.0209295,582500,525000,680000
"2020","0340","T6X",2,2,"June 30, 2020","EDMONTON",2,NA,NA,1,2,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","J3X",1,1,"September 30, 2020","MONTRÉAL",4,NA,NA,4,1,0,7.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","J6W",5,1,"June 30, 2020","MONTRÉAL",2,NA,NA,1,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1265","K0A",5,3,"March 31, 2020","OTTAWA",32,NA,NA,2,16,4,9,NA,NA,32,NA,NA,32,160.463125,1727.2090311875,368931,368900,368962
"2020","1265","K1C",4,1,"September 30, 2020","OTTAWA",8,NA,NA,2,4,0,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1265","K1T",2,1,"March 31, 2020","OTTAWA",4,NA,NA,2,2,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1265","K1W",2,1,"March 31, 2020","OTTAWA",10,NA,NA,5,2,0,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1490","S4V",1,1,"March 31, 2020","REGINA",44,NA,NA,44,1,0,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2270","L3P",1,1,"June 30, 2020","TORONTO",12,NA,NA,12,1,0,19.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2410","V3E",2,3,"March 31, 2020","VANCOUVER",18,NA,NA,9,2,0,7.77777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2410","V3E",5,2,"March 31, 2020","VANCOUVER",35,0,35,35,1,0,12.7714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2410","V5T",2,1,"September 30, 2020","VANCOUVER",16,NA,NA,8,2,0,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2410","V6S",1,2,"September 30, 2020","VANCOUVER",15,NA,NA,15,1,0,13.8666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2410","V7L",1,2,"March 31, 2020","VANCOUVER",9,NA,NA,9,1,0,14.4444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","H7T",1,1,"March 31, 2020","MONTRÉAL",12,NA,NA,12,1,0,4.63636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","J4Y",1,1,"March 31, 2020","MONTRÉAL",5,NA,NA,5,1,0,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","J6R",5,2,"June 30, 2020","MONTRÉAL",83,NA,NA,7,11.8571428571429,2.57142857142857,8.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","J7Z",5,1,"June 30, 2020","MONTRÉAL",2,NA,NA,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1265","K0A",2,2,"September 30, 2020","OTTAWA",2,NA,NA,1,2,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1400","G3C",2,1,"March 31, 2020","QUÉBEC",2,NA,NA,1,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1700","S7H",1,1,"June 30, 2020","SASKATOON",16,NA,NA,16,1,0,6.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1700","S7S",2,1,"September 30, 2020","SASKATOON",4,NA,NA,2,2,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2270","L6C",4,3,"September 30, 2020","TORONTO",19,NA,NA,3,6.33333333333333,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2410","V1M",2,3,"September 30, 2020","VANCOUVER",2,NA,NA,1,2,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2410","V5E",2,1,"December 31, 2020","VANCOUVER",4,NA,NA,2,2,0,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2410","V6Y",4,3,"March 31, 2020","VANCOUVER",44,NA,NA,13,3.38461538461538,0,16.5384615384615,NA,NA,NA,21,23,44,135.299545454545,1456.35077731818,1118649.43181818,858000,1299900
"2020","0140","T2A",5,2,"September 30, 2020","CALGARY",10,8,2,3,3.33333333333333,1,19.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","0340","T6J",5,2,"June 30, 2020","EDMONTON",148,NA,NA,1,148,6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","H2E",5,2,"September 30, 2020","MONTRÉAL",14,NA,NA,2,7,2.5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","J4W",1,1,"March 31, 2020","MONTRÉAL",9,NA,NA,9,1,0,6.22222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","J4Z",2,1,"March 31, 2020","MONTRÉAL",14,NA,NA,7,2,0,7.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","nan",1,1,"September 30, 2020","MONTRÉAL",3,NA,NA,3,1,0,4.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1400","G2K",5,2,"September 30, 2020","QUÉBEC",248,NA,NA,3,82.6666666666667,7,11.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1490",NA,4,3,"December 31, 2020","REGINA",37,NA,NA,9,4.11111111111111,0,5.66666666666667,NA,NA,NA,26,NA,26,89.5046153846154,963.418729538462,332996.153846154,306900,399900
"2020","2270","L0P",1,3,"June 30, 2020","TORONTO",1,NA,NA,1,1,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2270","L3Y",4,1,"March 31, 2020","TORONTO",70,NA,NA,11,6.36363636363636,0,12.6363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2440",NA,1,1,"December 31, 2020","VICTORIA",101,NA,NA,101,1,0,8.4950495049505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2440","V8V",1,1,"June 30, 2020","VICTORIA",5,NA,NA,5,1,0,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2440","V8X",5,2,"March 31, 2020","VICTORIA",29,27,2,3,9.66666666666667,1.33333333333333,17.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2440","V9E",1,1,"December 31, 2020","VICTORIA",9,NA,NA,9,1,0,14.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","0610","L7L",1,1,"March 31, 2020","HAMILTON",8,NA,NA,8,1,0,11.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","H2S",5,2,"June 30, 2020","MONTRÉAL",4,NA,NA,1,4,3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","H3J",5,2,"December 31, 2020","MONTRÉAL",3,NA,NA,1,3,3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","J5L",1,1,"September 30, 2020","MONTRÉAL",26,NA,NA,26,1,0,5.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","J7G",1,1,"March 31, 2020","MONTRÉAL",5,NA,NA,5,1,0,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2270","L4Z",5,3,"June 30, 2020","TORONTO",54,NA,NA,2,27,4,16,NA,NA,54,NA,NA,54,0,0,559000,559000,559000
"2020","2410","V2Z",1,1,"December 31, 2020","VANCOUVER",47,NA,NA,47,1,0,15.2978723404255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2410","V6P",1,2,"June 30, 2020","VANCOUVER",20,NA,NA,20,1,0,14.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2440","V8P",2,1,"June 30, 2020","VICTORIA",2,NA,NA,1,2,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","0140","T3J",4,3,"June 30, 2020","CALGARY",6,NA,NA,1,6,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","0340","T5B",1,1,"March 31, 2020","EDMONTON",18,NA,NA,18,1,0,11.4117647058824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","J5W",1,1,"March 31, 2020","MONTRÉAL",13,NA,NA,13,1,0,6.30769230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1700",NA,2,3,"September 30, 2020","SASKATOON",2,NA,NA,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1700","S7V",1,1,"June 30, 2020","SASKATOON",67,NA,NA,67,1,0,8.21212121212121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2270","M6J",2,1,"December 31, 2020","TORONTO",2,NA,NA,1,2,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2410",NA,1,3,"September 30, 2020","VANCOUVER",9,NA,NA,9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2410","V6M",1,1,"June 30, 2020","VANCOUVER",10,NA,NA,10,1,0,22.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2680","R3T",5,2,"September 30, 2020","WINNIPEG",307,306,1,3,102.333333333333,3.33333333333333,21.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1265","K2K",5,3,"December 31, 2020","OTTAWA",32,NA,NA,1,32,4,16,NA,15,17,NA,NA,32,99.4696875,1070.68176928125,714500,475000,1385000
"2020","1400","G0S",1,1,"March 31, 2020","QUÉBEC",10,NA,NA,10,1,0,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2270","L7G",1,1,"June 30, 2020","TORONTO",8,NA,NA,8,1,0,17.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2410","V5V",2,1,"December 31, 2020","VANCOUVER",24,NA,NA,12,2,0,17.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","0140","T4C",2,1,"March 31, 2020","CALGARY",52,NA,NA,26,2,0,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","0340","T8N",2,1,"June 30, 2020","EDMONTON",36,NA,NA,18,2,0,8.83333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","0610","L8E",1,1,"September 30, 2020","HAMILTON",14,NA,NA,14,1,0,15.3571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","0610","L8K",2,1,"March 31, 2020","HAMILTON",16,NA,NA,8,2,0,6.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","H7X",1,1,"September 30, 2020","MONTRÉAL",11,NA,NA,11,1,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","J4R",5,2,"September 30, 2020","MONTRÉAL",97,NA,NA,4,24.25,4,10.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1400","G1C",5,2,"March 31, 2020","QUÉBEC",336,NA,NA,5,67.2,5,9.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1400","G1L",5,2,"June 30, 2020","QUÉBEC",3,NA,NA,1,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1700","S7S",1,1,"September 30, 2020","SASKATOON",49,NA,NA,49,1,0,8.81632653061224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2270",NA,4,3,"September 30, 2020","TORONTO",118,NA,NA,19,6.21052631578947,0,7.05263157894737,NA,2,18,NA,NA,20,132.843,1429.9087677,486990,429990,599990
"2020","2270","M1J",1,1,"June 30, 2020","TORONTO",3,NA,NA,3,1,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2270","M4L",5,3,"December 31, 2020","TORONTO",88,NA,NA,1,88,8,26,NA,70,7,11,NA,88,73.0893181818183,786.726111977272,548194.318181818,359900,1195000
"2020","2410","V5K",1,1,"March 31, 2020","VANCOUVER",37,NA,NA,37,1,0,13.1351351351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","0140","T4A",2,1,"June 30, 2020","CALGARY",30,NA,NA,15,2,0,7.93333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","0340","nan",5,3,"September 30, 2020","EDMONTON",8,NA,NA,2,4,2.5,4,NA,1,2,1,NA,4,107.25,1154.428275,263450,198950,328950
"2020","0610","nan",4,1,"June 30, 2020","HAMILTON",7,NA,NA,1,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","H3B",5,2,"December 31, 2020","MONTRÉAL",314,NA,NA,1,314,39,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","J7P",5,2,"March 31, 2020","MONTRÉAL",36,35,1,4,9,2.25,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1400","G6J",2,1,"September 30, 2020","QUÉBEC",6,NA,NA,3,2,0,6.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1490",NA,4,2,"December 31, 2020","REGINA",4,NA,NA,1,4,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2410","V6H",5,2,"March 31, 2020","VANCOUVER",3,0,3,3,1,0,18.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2410","V6R",1,1,"March 31, 2020","VANCOUVER",25,NA,NA,25,1,0,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2410","V7R",1,1,"June 30, 2020","VANCOUVER",37,NA,NA,37,1,0,19.9189189189189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","0340","T6A",1,1,"March 31, 2020","EDMONTON",9,NA,NA,9,1,0,10.5555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","0580","B2Z",5,2,"June 30, 2020","HALIFAX",12,NA,NA,1,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","0610","L8J",1,1,"December 31, 2020","HAMILTON",157,NA,NA,157,1,0,11.1337579617834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","H9B",5,3,"September 30, 2020","MONTRÉAL",55,NA,NA,1,55,5,17,NA,NA,35,20,NA,55,112.265454545455,1208.41412618182,503789,349000,949000
"2020","1265",NA,4,1,"December 31, 2020","OTTAWA",388,NA,NA,80,4.85,0,7.65151515151515,NA,NA,41,321,18,380,141.105894736842,1518.8497403579,451614.15,283440,586990
"2020","1400","G1J",4,1,"December 31, 2020","QUÉBEC",14,NA,NA,1,14,0,11,NA,NA,1,10,1,12,178.569166666667,1922.10065308333,325352.666666667,302456,362930
"2020","2270","L5A",1,1,"September 30, 2020","TORONTO",3,NA,NA,3,1,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2270","L7E",5,2,"June 30, 2020","TORONTO",144,NA,NA,2,72,4.5,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2270","M4N",5,3,"December 31, 2020","TORONTO",2,NA,NA,1,2,2,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2410","V7M",1,1,"September 30, 2020","VANCOUVER",5,NA,NA,5,1,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","H9K",1,1,"March 31, 2020","MONTRÉAL",4,NA,NA,4,1,0,16.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","H9S",1,1,"June 30, 2020","MONTRÉAL",6,NA,NA,6,1,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","J4J",5,3,"June 30, 2020","MONTRÉAL",3,NA,NA,1,3,2,5,NA,NA,3,NA,NA,3,82.7766666666667,890.999762333333,281931,240881,302456
"2020","1060","J5K",1,1,"June 30, 2020","MONTRÉAL",33,NA,NA,33,1,0,5.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","J6N",5,3,"March 31, 2020","MONTRÉAL",22,NA,NA,1,22,4,15,NA,4,14,4,NA,22,98.1395454545454,1056.36425331818,249291.045454545,180326,382022
"2020","1060","J7C",5,2,"March 31, 2020","MONTRÉAL",193,191,2,15,12.8666666666667,3.26666666666667,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","J7Y",1,1,"March 31, 2020","MONTRÉAL",5,NA,NA,5,1,0,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1265","K2B",5,2,"December 31, 2020","OTTAWA",9,8,1,2,4.5,1.5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1400","G7A",5,2,"June 30, 2020","QUÉBEC",343,342,1,10,34.3,3.4,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2270","L9W",4,1,"March 31, 2020","TORONTO",9,NA,NA,1,9,0,5,NA,NA,NA,9,NA,9,0,0,534233.333333333,525900,540900
"2020","2270","M1L",1,3,"December 31, 2020","TORONTO",1,NA,NA,1,1,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2270","nan",1,1,"June 30, 2020","TORONTO",36,NA,NA,36,1,0,36.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2410","V3J",5,2,"September 30, 2020","VANCOUVER",86,60,26,27,3.18518518518519,0.222222222222222,16.2962962962963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2410","V7V",1,1,"September 30, 2020","VANCOUVER",12,NA,NA,12,1,0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2440","V8V",5,3,"December 31, 2020","VICTORIA",159,NA,NA,3,53,5.66666666666667,28.6666666666667,NA,84,71,4,NA,159,47.8313836477987,514.852230446541,567891.823899371,279900,1600000
"2020","0140","nan",4,3,"September 30, 2020","CALGARY",7,NA,NA,1,7,0,7,NA,NA,NA,7,NA,7,144.285714285714,1553.077,349900,349900,349900
"2020","1060","H9X",4,1,"June 30, 2020","MONTRÉAL",12,NA,NA,2,6,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","J4J",5,2,"March 31, 2020","MONTRÉAL",12,NA,NA,4,3,2,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","J4V",1,1,"March 31, 2020","MONTRÉAL",2,NA,NA,2,1,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","1060","J5R",5,3,"June 30, 2020","MONTRÉAL",45,NA,NA,6,7.5,2.66666666666667,9.16666666666667,NA,1,44,NA,NA,45,109.048,1173.7817672,317525.244444444,172441,396176
"2020","1265","K1K",4,3,"December 31, 2020","OTTAWA",3,NA,NA,1,3,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
