"","ref_yy","metcode","gcd_ct_centroid_fsa","dweltype","mkttycd","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount"
"517","2006","2270","M1J",4,1,"December 31, 2006","TORONTO",1,1,1,0
"518","2006","2270","M1M",5,3,"December 31, 2006","TORONTO",78,1,78,12
"519","2006","2270","M1N",1,1,"December 31, 2006","TORONTO",0,1,0,0
"520","2006","2270","M1P",2,1,"December 31, 2006","TORONTO",0,4,0,0
"521","2006","2270","M1P",4,3,"December 31, 2006","TORONTO",1,1,1,0
"522","2006","2270","M1V",4,1,"December 31, 2006","TORONTO",3,1,3,0
"523","2006","2270","M2J",1,1,"December 31, 2006","TORONTO",1,1,1,0
"524","2006","2270","M2L",1,1,"December 31, 2006","TORONTO",5,8,0.625,0
"525","2006","2270","M2L",5,3,"December 31, 2006","TORONTO",25,1,25,14
"526","2006","2270","M2M",1,1,"December 31, 2006","TORONTO",0,1,0,0
"527","2006","2270","M2M",5,3,"December 31, 2006","TORONTO",22,1,22,0
"528","2006","2270","M2N",1,1,"December 31, 2006","TORONTO",4,6,0.666666666666667,0
"529","2006","2270","M2N",5,3,"December 31, 2006","TORONTO",6,2,3,20
"530","2006","2270","M2P",1,1,"December 31, 2006","TORONTO",16,20,0.8,0
"531","2006","2270","M2R",1,1,"December 31, 2006","TORONTO",0,2,0,0
"532","2006","2270","M2R",4,1,"December 31, 2006","TORONTO",8,1,8,0
"533","2006","2270","M3A",1,1,"December 31, 2006","TORONTO",1,1,1,0
"534","2006","2270","M3B",1,1,"December 31, 2006","TORONTO",3,4,0.75,0
"535","2006","2270","M3C",1,1,"December 31, 2006","TORONTO",0,1,0,0
"536","2006","2270","M3C",5,3,"December 31, 2006","TORONTO",18,1,18,16
"537","2006","2270","M3H",1,1,"December 31, 2006","TORONTO",4,7,0.571428571428571,0
"538","2006","2270","M3H",5,3,"December 31, 2006","TORONTO",7,1,7,8
"539","2006","2270","M3J",4,1,"December 31, 2006","TORONTO",21,9,2.33333333333333,0
"540","2006","2270","M3K",1,1,"December 31, 2006","TORONTO",1,1,1,0
"541","2006","2270","M3M",1,1,"December 31, 2006","TORONTO",0,1,0,0
"542","2006","2270","M3N",2,1,"December 31, 2006","TORONTO",2,1,2,0
"543","2006","2270","M4B",1,1,"December 31, 2006","TORONTO",0,1,0,0
"544","2006","2270","M4C",1,1,"December 31, 2006","TORONTO",2,3,0.666666666666667,0
"545","2006","2270","M4E",1,1,"December 31, 2006","TORONTO",1,2,0.5,0
"546","2006","2270","M4E",5,3,"December 31, 2006","TORONTO",7,1,7,0
"547","2006","2270","M4G",1,1,"December 31, 2006","TORONTO",1,3,0.333333333333333,0
"548","2006","2270","M4K",1,1,"December 31, 2006","TORONTO",2,5,0.4,0
"549","2006","2270","M4K",4,1,"December 31, 2006","TORONTO",5,1,5,0
"550","2006","2270","M4L",1,1,"December 31, 2006","TORONTO",1,2,0.5,0
"551","2006","2270","M4L",4,1,"December 31, 2006","TORONTO",12,4,3,0
"552","2006","2270","M4N",1,1,"December 31, 2006","TORONTO",2,6,0.333333333333333,0
"553","2006","2270","M4S",1,1,"December 31, 2006","TORONTO",8,8,1,0
"554","2006","2270","M4V",1,1,"December 31, 2006","TORONTO",1,2,0.5,0
"555","2006","2270","M4V",2,1,"December 31, 2006","TORONTO",1,2,0.5,0
"556","2006","2270","M4W",1,1,"December 31, 2006","TORONTO",0,1,0,0
"557","2006","2270","M4X",2,1,"December 31, 2006","TORONTO",1,1,1,0
"558","2006","2270","M5M",1,1,"December 31, 2006","TORONTO",8,12,0.666666666666667,0
"559","2006","2270","M5M",2,1,"December 31, 2006","TORONTO",2,1,2,0
"560","2006","2270","M5N",1,1,"December 31, 2006","TORONTO",3,4,0.75,0
"561","2006","2270","M5N",2,1,"December 31, 2006","TORONTO",1,1,1,0
"562","2006","2270","M5P",1,1,"December 31, 2006","TORONTO",0,4,0,0
"563","2006","2270","M5S",5,1,"December 31, 2006","TORONTO",2,1,2,0
"564","2006","2270","M5T",5,3,"December 31, 2006","TORONTO",8,1,8,0
"565","2006","2270","M5V",5,3,"December 31, 2006","TORONTO",46,5,9.2,4.8
"566","2006","2270","M6A",1,1,"December 31, 2006","TORONTO",1,1,1,0
"567","2006","2270","M6B",1,1,"December 31, 2006","TORONTO",0,3,0,0
"568","2006","2270","M6J",4,1,"December 31, 2006","TORONTO",10,1,10,0
"569","2006","2270","M6L",1,1,"December 31, 2006","TORONTO",0,1,0,0
"570","2006","2270","M6M",1,1,"December 31, 2006","TORONTO",0,1,0,0
"571","2006","2270","M6N",5,3,"December 31, 2006","TORONTO",1,1,1,3
"572","2006","2270","M8W",1,1,"December 31, 2006","TORONTO",2,2,1,0
"573","2006","2270","M8W",2,1,"December 31, 2006","TORONTO",1,1,1,0
"574","2006","2270","M8X",1,1,"December 31, 2006","TORONTO",0,1,0,0
"575","2006","2270","M8Y",2,1,"December 31, 2006","TORONTO",1,1,1,0
"576","2006","2270","M8Y",4,1,"December 31, 2006","TORONTO",6,1,6,0
"577","2006","2270","M8Z",1,1,"December 31, 2006","TORONTO",5,6,0.833333333333333,0
"578","2006","2270","M8Z",4,1,"December 31, 2006","TORONTO",15,4,3.75,0
"579","2006","2270","M9A",1,1,"December 31, 2006","TORONTO",5,8,0.625,0
"580","2006","2270","M9A",5,3,"December 31, 2006","TORONTO",17,1,17,6
"581","2006","2270","M9B",1,1,"December 31, 2006","TORONTO",1,1,1,0
"582","2006","2270","M9B",2,1,"December 31, 2006","TORONTO",1,1,1,0
"583","2006","2270","M9M",1,1,"December 31, 2006","TORONTO",5,5,1,0
"584","2006","2270","M9N",1,1,"December 31, 2006","TORONTO",1,1,1,0
"585","2006","2270","M9N",5,3,"December 31, 2006","TORONTO",53,1,53,0
"586","2006","2270","M9V",1,1,"December 31, 2006","TORONTO",1,1,1,0
"587","2006","2270","M9W",5,3,"December 31, 2006","TORONTO",15,1,15,29
"588","2006","2270","nan",1,1,"December 31, 2006","TORONTO",242,988,0.244939271255061,0
"589","2006","2270","nan",2,1,"December 31, 2006","TORONTO",40,105,0.380952380952381,0
"590","2006","2270","nan",4,1,"December 31, 2006","TORONTO",68,29,2.3448275862069,0.206896551724138
"591","2006","2270","nan",4,3,"December 31, 2006","TORONTO",25,11,2.27272727272727,0
"592","2006","2270","nan",5,3,"December 31, 2006","TORONTO",426,44,9.68181818181818,6.95454545454545
"593","2006","2410","V0N",1,1,"December 31, 2006","VANCOUVER",1,2,0.5,0
"594","2006","2410","V1M",1,1,"December 31, 2006","VANCOUVER",1,1,1,0
"595","2006","2410","V2X",1,1,"December 31, 2006","VANCOUVER",3,4,0.75,0
"596","2006","2410","V2Z",1,1,"December 31, 2006","VANCOUVER",1,3,0.333333333333333,0
"597","2006","2410","V3A",1,1,"December 31, 2006","VANCOUVER",2,4,0.5,0
"598","2006","2410","V3A",5,3,"December 31, 2006","VANCOUVER",20,1,20,4
"599","2006","2410","V3B",1,1,"December 31, 2006","VANCOUVER",1,1,1,0
"600","2006","2410","V3B",2,1,"December 31, 2006","VANCOUVER",2,1,2,0
"601","2006","2410","V3B",4,1,"December 31, 2006","VANCOUVER",4,1,4,0
"602","2006","2410","V3B",5,1,"December 31, 2006","VANCOUVER",4,2,2,2
"603","2006","2410","V3C",1,1,"December 31, 2006","VANCOUVER",2,4,0.5,0
"604","2006","2410","V3C",1,3,"December 31, 2006","VANCOUVER",0,2,0,0
"605","2006","2410","V3C",5,1,"December 31, 2006","VANCOUVER",2,1,2,2
"606","2006","2410","V3E",1,1,"December 31, 2006","VANCOUVER",0,1,0,0
"607","2006","2410","V3E",5,1,"December 31, 2006","VANCOUVER",2,1,2,2
"608","2006","2410","V3H",1,1,"December 31, 2006","VANCOUVER",3,20,0.15,0
"609","2006","2410","V3H",2,1,"December 31, 2006","VANCOUVER",2,1,2,0
"610","2006","2410","V3H",2,3,"December 31, 2006","VANCOUVER",0,1,0,0
"611","2006","2410","V3J",1,1,"December 31, 2006","VANCOUVER",2,2,1,0
