year,age_group,Alberta,British Columbia,Canada,Manitoba,New Brunswick,Newfoundland,Nova Scotia,Ontario,PEI,Quebec,Saskatchewan
1971,1519,4110.459048999998,4442.287405000001,30591.604511999976,2025.713052999999,607.8117159999994,330.342132,743.7227479999999,9681.344438999993,95.93906999999987,6392.917478999993,2083.631088
1971,2024,39377.933628000006,47553.202538000005,401451.9259800001,20016.783100000004,9836.697090000001,6386.62466,12841.748100000004,146900.298901,1456.9029240000002,99370.030032,16535.424614
1971,2529,54746.146945,72512.2071,675754.524928,28785.184847999994,15915.146927999998,12590.220824999997,20565.692069999997,244127.81338799995,2379.4905499999995,199755.52596,22158.269924999997
1971,3034,49870.08273,66476.57531200002,628341.083032,26033.139654000002,14818.040055,12070.488573000004,19181.614536,231873.94340000005,2371.119159,181887.49998,21801.093402000002
1971,3539,51414.759778,66727.26603199998,630300.8430199999,25895.964150000003,14443.133720000002,11823.658395,19127.476005,235571.85848499998,2504.1708820000003,178072.46655900005,23103.366045
1971,4044,50497.142124,68487.805742,642033.338764,26566.08486,14686.886032,11535.127279,18694.687998,243315.52218300002,2407.5441650000002,179591.406366,24860.224557
1971,4549,46206.106814,66692.32448000001,630513.61737,28043.535325,15972.15936,11344.110568,20076.595110000002,239719.66947800003,2524.1709050000004,173002.297897,25760.822555000002
1971,5054,40559.31080600001,60084.157824,555410.223168,26632.664224000004,15351.518745,11330.854124999998,20303.735292,202597.197824,2583.6428120000005,149289.058058,25746.69792
1971,5559,36980.399973,59210.354016000005,524239.137808,26797.212432000004,14915.351462000002,10464.285296,20084.310810000003,189514.52590799998,2769.469545,137273.42947799998,25469.838324000004
1971,6064,31042.937998,48813.593226000005,442040.31011600007,23209.082236000006,12916.949163,8503.247867,17507.834064,158991.962532,2455.492144,115395.039228,22581.324255
1971,6569,26672.378757999995,41758.843392,362572.08834700007,19764.99936,10525.084724,6220.582457,13801.895748,132228.01570699998,2083.4805750000005,89602.089005,19535.100552000004
1971,7074,19432.932552,32030.229448,271376.781345,15068.168543999996,8273.376719999998,4646.465264,11028.069119999998,101925.47151199999,1802.976924,61932.34365499998,15015.915663
1971,7500,25595.121831999997,49869.112004999995,356157.76108799997,22771.702844,11545.417295,5442.009712,15861.254642,132430.55106199998,2707.179255,64830.15266400001,24795.450998999997
1972,1519,4305.850369999998,4639.70581,31399.971671999974,2040.827060999999,615.3616379999993,333.28621200000003,751.5304759999999,9966.663334999994,97.41884999999986,6543.529865999993,2080.410304
1972,2024,39821.23552,48894.956859000005,404061.9846900001,19903.277100000003,9973.669310000001,6629.839632,12874.731730000005,146671.42562300002,1456.1322390000003,99987.39348,16682.876052
1972,2529,58888.37618,78873.927456,720329.4755930001,30580.80337199999,17356.186728,13629.920849999997,22121.405047,262340.57712,2606.9044559999993,208781.826144,22818.940065
1972,3034,51497.713410000004,70382.74059200002,652270.32764,26671.815117000002,15375.983064,12508.894398000004,19825.55124,240181.26789800005,2403.46563,189881.43646199998,21486.647982000002
1972,3539,51207.363733,67514.13451599999,625890.2630099999,25396.02513,14286.969840000002,11921.948870000002,18957.830984999997,234988.724382,2519.3910840000003,175291.27184400003,22212.12417
1972,4044,50989.325112,69389.00213499999,644689.158156,26322.42705,14817.296368000001,11525.200726000001,18806.390775,243927.663387,2422.691726,180921.380673,24129.543599
1972,4549,46330.168094,66875.064096,629889.41873,27452.260433,15628.886115,11316.312352,19510.332171000002,240333.680166,2515.1981740000006,173772.59152000002,24994.257665
1972,5054,42454.95602600001,63180.339456,579607.893204,27277.119948000003,15821.97588,11640.692169999998,20691.455886,214043.96888,2622.6191320000003,155077.81001000002,25851.464189999995
1972,5559,37519.440288,60351.920706000004,528143.561802,26690.172128000002,15003.226667000003,10467.432133999999,20143.867146,190526.06238,2725.7936999999997,138534.711972,25400.230772000006
