reference_period,ref_qq,metro,metcode,dweltype,mkttycd,underconstr,num_structures,unitsperstructure,avgstorycount,underconstr_per_10kpop
2019-09-01,3,Victoria,2440,5.0,1.0,3.0,1,3.0,2.0,0.07
2019-09-01,3,Victoria,2440,4.0,2.0,4.0,1,4.0,0.0,0.1
2019-09-01,3,Victoria,2440,2.0,2.0,6.0,3,2.0,0.0,0.15
2019-09-01,3,Victoria,2440,2.0,3.0,36.0,18,2.0,0.0,0.88
2019-12-01,4,Victoria,2440,2.0,2.0,6.0,3,2.0,0.0,0.15
2019-12-01,4,Victoria,2440,1.0,1.0,592.0,592,1.0,0.0,14.48
2019-12-01,4,Victoria,2440,5.0,3.0,2153.0,40,53.83,6.68,52.67
2019-12-01,4,Victoria,2440,2.0,3.0,20.0,10,2.0,0.0,0.49
2019-12-01,4,Victoria,2440,5.0,1.0,3.0,1,3.0,2.0,0.07
2019-12-01,4,Victoria,2440,1.0,3.0,17.0,17,1.0,0.0,0.42
2019-12-01,4,Victoria,2440,2.0,1.0,58.0,29,2.0,0.0,1.42
2019-12-01,4,Victoria,2440,1.0,2.0,37.0,37,1.0,0.0,0.91
2019-12-01,4,Victoria,2440,4.0,2.0,4.0,1,4.0,0.0,0.1
2019-12-01,4,Victoria,2440,4.0,3.0,238.0,58,4.1,0.0,5.82
2019-12-01,4,Victoria,2440,5.0,2.0,2522.0,219,11.52,0.86,61.69
2020-03-01,1,Victoria,2440,5.0,3.0,1816.0,37,49.08,6.38,44.28
2020-03-01,1,Victoria,2440,2.0,2.0,6.0,3,2.0,0.0,0.15
2020-03-01,1,Victoria,2440,1.0,1.0,572.0,572,1.0,0.0,13.95
2020-03-01,1,Victoria,2440,4.0,2.0,4.0,1,4.0,0.0,0.1
2020-03-01,1,Victoria,2440,2.0,1.0,42.0,21,2.0,0.0,1.02
2020-03-01,1,Victoria,2440,5.0,2.0,2436.0,230,10.59,0.76,59.4
2020-03-01,1,Victoria,2440,2.0,3.0,24.0,12,2.0,0.0,0.59
2020-03-01,1,Victoria,2440,5.0,1.0,3.0,1,3.0,2.0,0.07
2020-03-01,1,Victoria,2440,4.0,3.0,240.0,58,4.14,0.0,5.85
2020-03-01,1,Victoria,2440,1.0,3.0,18.0,18,1.0,0.0,0.44
2020-03-01,1,Victoria,2440,1.0,2.0,38.0,38,1.0,0.0,0.93
2020-06-01,2,Victoria,2440,5.0,2.0,2397.0,225,10.65,0.77,58.28
2020-06-01,2,Victoria,2440,5.0,1.0,3.0,1,3.0,2.0,0.07
2020-06-01,2,Victoria,2440,2.0,3.0,40.0,20,2.0,0.0,0.97
2020-06-01,2,Victoria,2440,1.0,2.0,36.0,36,1.0,0.0,0.88
2020-06-01,2,Victoria,2440,5.0,3.0,1826.0,37,49.35,6.41,44.4
2020-06-01,2,Victoria,2440,1.0,1.0,599.0,599,1.0,0.0,14.56
2020-06-01,2,Victoria,2440,2.0,1.0,42.0,21,2.0,0.0,1.02
2020-06-01,2,Victoria,2440,1.0,3.0,26.0,26,1.0,0.0,0.63
2020-06-01,2,Victoria,2440,2.0,2.0,6.0,3,2.0,0.0,0.15
2020-06-01,2,Victoria,2440,4.0,2.0,4.0,1,4.0,0.0,0.1
2020-06-01,2,Victoria,2440,4.0,3.0,298.0,69,4.32,0.0,7.25
2020-09-01,3,Victoria,2440,2.0,3.0,38.0,19,2.0,0.0,0.92
2020-09-01,3,Victoria,2440,2.0,2.0,6.0,3,2.0,0.0,0.15
2020-09-01,3,Victoria,2440,1.0,3.0,28.0,28,1.0,0.0,0.68
2020-09-01,3,Victoria,2440,5.0,2.0,2423.0,237,10.22,0.84,58.93
2020-09-01,3,Victoria,2440,1.0,2.0,47.0,47,1.0,0.0,1.14
2020-09-01,3,Victoria,2440,4.0,3.0,270.0,64,4.22,0.0,6.57
2020-09-01,3,Victoria,2440,2.0,1.0,58.0,29,2.0,0.0,1.41
2020-09-01,3,Victoria,2440,5.0,3.0,1641.0,41,40.02,5.41,39.91
2020-09-01,3,Victoria,2440,4.0,2.0,4.0,1,4.0,0.0,0.1
2020-09-01,3,Victoria,2440,1.0,1.0,599.0,599,1.0,0.0,14.57
2020-12-01,4,Victoria,2440,2.0,3.0,42.0,21,2.0,0.0,1.02
2020-12-01,4,Victoria,2440,1.0,1.0,610.0,610,1.0,0.0,14.78
2020-12-01,4,Victoria,2440,4.0,3.0,276.0,64,4.31,0.0,6.69
2020-12-01,4,Victoria,2440,5.0,3.0,1302.0,33,39.45,5.82,31.55
2020-12-01,4,Victoria,2440,1.0,3.0,24.0,24,1.0,0.0,0.58
2020-12-01,4,Victoria,2440,2.0,2.0,6.0,3,2.0,0.0,0.15
2020-12-01,4,Victoria,2440,4.0,2.0,21.0,6,3.5,0.0,0.51
2020-12-01,4,Victoria,2440,2.0,1.0,70.0,35,2.0,0.0,1.7
2020-12-01,4,Victoria,2440,5.0,2.0,2335.0,244,9.57,0.75,56.59
2020-12-01,4,Victoria,2440,1.0,2.0,44.0,44,1.0,0.0,1.07
2021-03-01,1,Victoria,2440,2.0,3.0,58.0,29,2.0,0.0,1.4
2021-03-01,1,Victoria,2440,2.0,1.0,82.0,41,2.0,0.0,1.98
2021-03-01,1,Victoria,2440,1.0,1.0,628.0,628,1.0,0.0,15.15
2021-03-01,1,Victoria,2440,4.0,2.0,17.0,5,3.4,0.0,0.41
2021-03-01,1,Victoria,2440,5.0,3.0,1267.0,32,39.59,5.66,30.56
2021-03-01,1,Victoria,2440,4.0,3.0,321.0,75,4.28,0.0,7.74
2021-03-01,1,Victoria,2440,5.0,2.0,2425.0,250,9.7,0.75,58.49
2021-03-01,1,Victoria,2440,1.0,3.0,24.0,24,1.0,0.0,0.58
2021-03-01,1,Victoria,2440,1.0,2.0,59.0,59,1.0,0.0,1.42
2021-06-01,2,Victoria,2440,4.0,2.0,17.0,5,3.4,0.0,0.41
2021-06-01,2,Victoria,2440,5.0,2.0,2123.0,247,8.6,0.69,50.91
2021-06-01,2,Victoria,2440,2.0,1.0,78.0,39,2.0,0.0,1.87
2021-06-01,2,Victoria,2440,4.0,3.0,348.0,83,4.19,0.0,8.34
2021-06-01,2,Victoria,2440,1.0,3.0,10.0,10,1.0,0.0,0.24
2021-06-01,2,Victoria,2440,1.0,2.0,79.0,79,1.0,0.0,1.89
2021-06-01,2,Victoria,2440,5.0,3.0,1103.0,31,35.58,4.84,26.45
2021-06-01,2,Victoria,2440,1.0,1.0,671.0,671,1.0,0.0,16.09
2021-06-01,2,Victoria,2440,2.0,3.0,60.0,30,2.0,0.0,1.44
2021-06-01,2,Victoria,2440,4.0,1.0,6.0,2,3.0,0.0,0.14
2021-09-01,3,Victoria,2440,1.0,1.0,673.0,673,1.0,0.0,16.03
2021-09-01,3,Victoria,2440,1.0,3.0,6.0,6,1.0,0.0,0.14
2021-09-01,3,Victoria,2440,4.0,1.0,6.0,2,3.0,0.0,0.14
2021-09-01,3,Victoria,2440,2.0,3.0,52.0,26,2.0,0.0,1.24
2021-09-01,3,Victoria,2440,4.0,3.0,359.0,84,4.27,0.0,8.55
2021-09-01,3,Victoria,2440,5.0,3.0,1172.0,28,41.86,5.57,27.92
2021-09-01,3,Victoria,2440,1.0,2.0,74.0,74,1.0,0.0,1.76
2021-09-01,3,Victoria,2440,2.0,1.0,74.0,37,2.0,0.0,1.76
2021-09-01,3,Victoria,2440,5.0,2.0,2664.0,244,10.92,0.88,63.47
2021-12-01,4,Victoria,2440,2.0,1.0,68.0,34,2.0,0.0,1.61
2021-12-01,4,Victoria,2440,5.0,3.0,1413.0,32,44.16,5.56,33.53
2021-12-01,4,Victoria,2440,4.0,3.0,388.0,91,4.26,0.0,9.21
2021-12-01,4,Victoria,2440,4.0,2.0,6.0,2,3.0,0.0,0.14
2021-12-01,4,Victoria,2440,1.0,1.0,667.0,667,1.0,0.0,15.83
2021-12-01,4,Victoria,2440,1.0,3.0,1.0,1,1.0,0.0,0.02
2021-12-01,4,Victoria,2440,5.0,2.0,2827.0,242,11.68,0.93,67.08
2021-12-01,4,Victoria,2440,2.0,3.0,62.0,31,2.0,0.0,1.47
2021-12-01,4,Victoria,2440,2.0,2.0,2.0,1,2.0,0.0,0.05
2021-12-01,4,Victoria,2440,4.0,1.0,6.0,2,3.0,0.0,0.14
2021-12-01,4,Victoria,2440,1.0,2.0,77.0,77,1.0,0.0,1.83
2022-03-01,1,Victoria,2440,1.0,2.0,66.0,66,1.0,0.0,1.56
2022-03-01,1,Victoria,2440,2.0,3.0,56.0,28,2.0,0.0,1.32
2022-03-01,1,Victoria,2440,4.0,3.0,402.0,93,4.32,0.0,9.48
2022-03-01,1,Victoria,2440,4.0,1.0,6.0,2,3.0,0.0,0.14
2022-03-01,1,Victoria,2440,2.0,2.0,2.0,1,2.0,0.0,0.05
2022-03-01,1,Victoria,2440,5.0,2.0,2979.0,240,12.41,0.98,70.25
2022-03-01,1,Victoria,2440,1.0,1.0,638.0,638,1.0,0.0,15.05
2022-03-01,1,Victoria,2440,5.0,3.0,1640.0,28,58.57,6.21,38.68
2022-03-01,1,Victoria,2440,1.0,3.0,10.0,10,1.0,0.0,0.24
2022-03-01,1,Victoria,2440,2.0,1.0,72.0,36,2.0,0.0,1.7
2022-03-01,1,Victoria,2440,4.0,2.0,6.0,2,3.0,0.0,0.14
2022-06-01,2,Victoria,2440,1.0,1.0,620.0,620,1.0,0.0,14.51
2022-06-01,2,Victoria,2440,2.0,3.0,50.0,25,2.0,0.0,1.17
2022-06-01,2,Victoria,2440,2.0,1.0,68.0,34,2.0,0.0,1.59
2022-06-01,2,Victoria,2440,4.0,1.0,3.0,1,3.0,0.0,0.07
2022-06-01,2,Victoria,2440,4.0,3.0,381.0,86,4.43,0.0,8.92
2022-06-01,2,Victoria,2440,4.0,2.0,3.0,1,3.0,0.0,0.07
2022-06-01,2,Victoria,2440,1.0,2.0,76.0,76,1.0,0.0,1.78
2022-06-01,2,Victoria,2440,5.0,3.0,1692.0,29,58.34,6.28,39.6
2022-06-01,2,Victoria,2440,1.0,3.0,12.0,12,1.0,0.0,0.28
2022-06-01,2,Victoria,2440,5.0,2.0,3200.0,246,13.01,1.01,74.89
2022-09-01,3,Victoria,2440,1.0,2.0,62.0,62,1.0,0.0,1.45
2022-09-01,3,Victoria,2440,5.0,3.0,2231.0,33,67.61,6.97,52.02
2022-09-01,3,Victoria,2440,5.0,2.0,3424.0,298,11.49,0.84,79.83
2022-09-01,3,Victoria,2440,2.0,3.0,62.0,31,2.0,0.0,1.45
2022-09-01,3,Victoria,2440,1.0,3.0,12.0,12,1.0,0.0,0.28
2022-09-01,3,Victoria,2440,2.0,1.0,70.0,35,2.0,0.0,1.63
2022-09-01,3,Victoria,2440,1.0,1.0,662.0,662,1.0,0.0,15.44
2022-09-01,3,Victoria,2440,4.0,3.0,401.0,86,4.66,0.0,9.35
2022-12-01,4,Victoria,2440,2.0,1.0,72.0,36,2.0,0.0,1.67
2022-12-01,4,Victoria,2440,1.0,3.0,6.0,6,1.0,0.0,0.14
2022-12-01,4,Victoria,2440,1.0,1.0,615.0,615,1.0,0.0,14.29
2022-12-01,4,Victoria,2440,1.0,2.0,63.0,63,1.0,0.0,1.46
2022-12-01,4,Victoria,2440,2.0,3.0,66.0,33,2.0,0.0,1.53
2022-12-01,4,Victoria,2440,5.0,3.0,2443.0,36,67.86,6.83,56.78
2022-12-01,4,Victoria,2440,4.0,3.0,362.0,79,4.58,0.0,8.41
2022-12-01,4,Victoria,2440,5.0,2.0,4106.0,301,13.64,1.0,95.44
2023-03-01,1,Victoria,2440,5.0,3.0,2658.0,41,64.83,6.71,61.52
2023-03-01,1,Victoria,2440,4.0,3.0,287.0,66,4.35,0.0,6.64
2023-03-01,1,Victoria,2440,1.0,2.0,51.0,51,1.0,0.0,1.18
2023-03-01,1,Victoria,2440,1.0,1.0,511.0,511,1.0,0.0,11.83
2023-03-01,1,Victoria,2440,2.0,1.0,60.0,30,2.0,0.0,1.39
2023-03-01,1,Victoria,2440,1.0,3.0,6.0,6,1.0,0.0,0.14
2023-03-01,1,Victoria,2440,5.0,2.0,4075.0,301,13.54,0.96,94.32
2023-03-01,1,Victoria,2440,2.0,3.0,62.0,31,2.0,0.0,1.44
2023-06-01,2,Victoria,2440,5.0,2.0,3981.0,311,12.8,0.9,91.77
2023-06-01,2,Victoria,2440,2.0,1.0,52.0,26,2.0,0.0,1.2
2023-06-01,2,Victoria,2440,5.0,3.0,2526.0,40,63.15,6.53,58.23
2023-06-01,2,Victoria,2440,1.0,2.0,42.0,42,1.0,0.0,0.97
2023-06-01,2,Victoria,2440,4.0,3.0,290.0,65,4.46,0.0,6.68
2023-06-01,2,Victoria,2440,2.0,3.0,54.0,27,2.0,0.0,1.24
2023-06-01,2,Victoria,2440,1.0,3.0,1.0,1,1.0,0.0,0.02
2023-06-01,2,Victoria,2440,1.0,1.0,504.0,504,1.0,0.0,11.62
2023-09-01,3,Victoria,2440,5.0,1.0,10.0,1,10.0,2.0,0.23
2023-09-01,3,Victoria,2440,1.0,3.0,1.0,1,1.0,0.0,0.02
2023-09-01,3,Victoria,2440,4.0,2.0,6.0,1,6.0,0.0,0.14
2023-09-01,3,Victoria,2440,4.0,3.0,294.0,60,4.9,0.0,6.75
2023-09-01,3,Victoria,2440,1.0,2.0,37.0,37,1.0,0.0,0.85
2023-09-01,3,Victoria,2440,1.0,1.0,443.0,443,1.0,0.0,10.17
2023-09-01,3,Victoria,2440,5.0,2.0,4391.0,281,15.63,1.03,100.81
2023-09-01,3,Victoria,2440,5.0,3.0,2468.0,40,61.7,6.43,56.66
2023-09-01,3,Victoria,2440,2.0,1.0,36.0,18,2.0,0.0,0.83
2023-09-01,3,Victoria,2440,4.0,1.0,9.0,3,3.0,0.0,0.21
2023-09-01,3,Victoria,2440,2.0,3.0,48.0,24,2.0,0.0,1.1
2023-12-01,4,Victoria,2440,2.0,1.0,32.0,16,2.0,0.0,0.73
2023-12-01,4,Victoria,2440,5.0,2.0,5206.0,261,19.95,1.31,119.04
2023-12-01,4,Victoria,2440,2.0,3.0,48.0,24,2.0,0.0,1.1
2023-12-01,4,Victoria,2440,1.0,1.0,411.0,411,1.0,0.0,9.4
2023-12-01,4,Victoria,2440,4.0,2.0,67.0,4,16.75,0.0,1.53
2023-12-01,4,Victoria,2440,4.0,1.0,33.0,9,3.67,0.0,0.75
2023-12-01,4,Victoria,2440,4.0,3.0,284.0,58,4.9,0.0,6.49
2023-12-01,4,Victoria,2440,1.0,2.0,37.0,37,1.0,0.0,0.85
2023-12-01,4,Victoria,2440,5.0,3.0,2275.0,38,59.87,6.05,52.02
1988-06-01,2,Winnipeg,2680,2.0,1.0,32.0,16,2.0,0.0,0.48
1988-06-01,2,Winnipeg,2680,1.0,1.0,1366.0,1366,1.0,0.0,20.54
1988-06-01,2,Winnipeg,2680,5.0,2.0,2316.0,16,144.75,3.25,34.83
1988-06-01,2,Winnipeg,2680,5.0,3.0,323.0,9,35.89,2.56,4.86
1988-06-01,2,Winnipeg,2680,4.0,3.0,156.0,6,26.0,1.0,2.35
1988-06-01,2,Winnipeg,2680,4.0,2.0,56.0,8,7.0,1.75,0.84
1988-06-01,2,Winnipeg,2680,5.0,4.0,120.0,2,60.0,0.0,1.8
1988-09-01,3,Winnipeg,2680,2.0,1.0,30.0,15,2.0,0.0,0.45
1988-09-01,3,Winnipeg,2680,4.0,2.0,100.0,10,10.0,1.4,1.5
1988-09-01,3,Winnipeg,2680,4.0,3.0,125.0,14,8.93,0.43,1.88
1988-09-01,3,Winnipeg,2680,5.0,2.0,2335.0,20,116.75,3.6,35.11
1988-09-01,3,Winnipeg,2680,5.0,4.0,120.0,2,60.0,7.0,1.8
1988-09-01,3,Winnipeg,2680,1.0,3.0,4.0,4,1.0,0.0,0.06
1988-09-01,3,Winnipeg,2680,1.0,1.0,1259.0,1259,1.0,0.0,18.93
1988-09-01,3,Winnipeg,2680,2.0,3.0,38.0,19,2.0,0.0,0.57
1988-09-01,3,Winnipeg,2680,5.0,3.0,260.0,8,32.5,3.13,3.91
1988-12-01,4,Winnipeg,2680,5.0,2.0,2008.0,15,133.87,3.33,30.15
1988-12-01,4,Winnipeg,2680,5.0,1.0,4.0,1,4.0,0.0,0.06
1988-12-01,4,Winnipeg,2680,1.0,1.0,1060.0,1060,1.0,0.0,15.92
1988-12-01,4,Winnipeg,2680,4.0,3.0,126.0,9,14.0,0.33,1.89
1988-12-01,4,Winnipeg,2680,5.0,3.0,343.0,9,38.11,1.67,5.15
1988-12-01,4,Winnipeg,2680,4.0,2.0,88.0,8,11.0,1.75,1.32
1988-12-01,4,Winnipeg,2680,2.0,3.0,38.0,19,2.0,0.0,0.57
1988-12-01,4,Winnipeg,2680,2.0,1.0,20.0,10,2.0,0.0,0.3
1988-12-01,4,Winnipeg,2680,5.0,0.0,6.0,1,6.0,0.0,0.09
1988-12-01,4,Winnipeg,2680,1.0,3.0,4.0,4,1.0,0.0,0.06
1989-03-01,1,Winnipeg,2680,1.0,1.0,1103.0,1103,1.0,0.0,16.54
1989-03-01,1,Winnipeg,2680,5.0,2.0,1849.0,13,142.23,3.0,27.73
1989-03-01,1,Winnipeg,2680,1.0,3.0,4.0,4,1.0,0.0,0.06
1989-03-01,1,Winnipeg,2680,4.0,2.0,16.0,3,5.33,0.0,0.24
1989-03-01,1,Winnipeg,2680,2.0,3.0,38.0,19,2.0,0.0,0.57
1989-03-01,1,Winnipeg,2680,5.0,1.0,4.0,1,4.0,0.0,0.06
1989-03-01,1,Winnipeg,2680,4.0,3.0,126.0,9,14.0,0.33,1.89
1989-03-01,1,Winnipeg,2680,2.0,1.0,22.0,11,2.0,0.0,0.33
1989-03-01,1,Winnipeg,2680,5.0,3.0,173.0,6,28.83,2.0,2.59
1989-06-01,2,Winnipeg,2680,2.0,1.0,16.0,8,2.0,0.0,0.24
1989-06-01,2,Winnipeg,2680,2.0,3.0,38.0,19,2.0,0.0,0.57
1989-06-01,2,Winnipeg,2680,4.0,4.0,42.0,9,4.67,0.0,0.63
1989-06-01,2,Winnipeg,2680,5.0,3.0,236.0,5,47.2,2.4,3.53
1989-06-01,2,Winnipeg,2680,4.0,3.0,97.0,7,13.86,0.0,1.45
1989-06-01,2,Winnipeg,2680,4.0,2.0,16.0,3,5.33,0.0,0.24
1989-06-01,2,Winnipeg,2680,5.0,2.0,460.0,6,76.67,1.0,6.89
1989-06-01,2,Winnipeg,2680,5.0,1.0,4.0,1,4.0,0.0,0.06
1989-06-01,2,Winnipeg,2680,1.0,3.0,4.0,4,1.0,0.0,0.06
1989-06-01,2,Winnipeg,2680,1.0,1.0,1151.0,1151,1.0,0.0,17.23
1989-06-01,2,Winnipeg,2680,5.0,4.0,73.0,2,36.5,3.5,1.09
1989-09-01,3,Winnipeg,2680,5.0,3.0,316.0,8,39.5,1.88,4.72
1989-09-01,3,Winnipeg,2680,5.0,2.0,204.0,4,51.0,0.5,3.05
1989-09-01,3,Winnipeg,2680,1.0,1.0,1116.0,1116,1.0,0.0,16.67
1989-09-01,3,Winnipeg,2680,4.0,3.0,49.0,2,24.5,0.0,0.73
1989-09-01,3,Winnipeg,2680,4.0,4.0,42.0,9,4.67,0.0,0.63
1989-09-01,3,Winnipeg,2680,1.0,3.0,4.0,4,1.0,0.0,0.06
1989-09-01,3,Winnipeg,2680,5.0,4.0,143.0,3,47.67,2.33,2.14
1989-09-01,3,Winnipeg,2680,4.0,2.0,35.0,5,7.0,0.0,0.52
1989-09-01,3,Winnipeg,2680,2.0,3.0,36.0,18,2.0,0.0,0.54
1989-09-01,3,Winnipeg,2680,2.0,1.0,20.0,10,2.0,0.0,0.3
1989-12-01,4,Winnipeg,2680,1.0,1.0,886.0,886,1.0,0.0,13.21
1989-12-01,4,Winnipeg,2680,4.0,3.0,49.0,2,24.5,0.0,0.73
1989-12-01,4,Winnipeg,2680,2.0,3.0,36.0,18,2.0,0.0,0.54
1989-12-01,4,Winnipeg,2680,5.0,2.0,144.0,4,36.0,0.5,2.15
1989-12-01,4,Winnipeg,2680,1.0,3.0,4.0,4,1.0,0.0,0.06
1989-12-01,4,Winnipeg,2680,5.0,3.0,328.0,9,36.44,1.67,4.89
1989-12-01,4,Winnipeg,2680,4.0,2.0,39.0,3,13.0,0.0,0.58
1989-12-01,4,Winnipeg,2680,5.0,4.0,112.0,2,56.0,1.5,1.67
1989-12-01,4,Winnipeg,2680,2.0,1.0,4.0,2,2.0,0.0,0.06
1990-03-01,1,Winnipeg,2680,5.0,4.0,112.0,2,56.0,4.5,1.67
1990-03-01,1,Winnipeg,2680,4.0,3.0,69.0,3,23.0,0.0,1.03
1990-03-01,1,Winnipeg,2680,1.0,1.0,966.0,966,1.0,0.0,14.38
1990-03-01,1,Winnipeg,2680,4.0,2.0,15.0,1,15.0,0.0,0.22
1990-03-01,1,Winnipeg,2680,2.0,1.0,6.0,3,2.0,0.0,0.09
1990-03-01,1,Winnipeg,2680,1.0,3.0,4.0,4,1.0,0.0,0.06
1990-03-01,1,Winnipeg,2680,5.0,3.0,185.0,6,30.83,3.33,2.75
1990-03-01,1,Winnipeg,2680,2.0,3.0,34.0,17,2.0,0.0,0.51
1990-03-01,1,Winnipeg,2680,5.0,2.0,168.0,2,84.0,4.0,2.5
1990-06-01,2,Winnipeg,2680,2.0,4.0,8.0,4,2.0,0.0,0.12
1990-06-01,2,Winnipeg,2680,5.0,2.0,94.0,2,47.0,1.5,1.4
1990-06-01,2,Winnipeg,2680,5.0,3.0,114.0,4,28.5,4.25,1.69
1990-06-01,2,Winnipeg,2680,2.0,3.0,32.0,16,2.0,0.0,0.48
1990-06-01,2,Winnipeg,2680,2.0,1.0,2.0,1,2.0,0.0,0.03
1990-06-01,2,Winnipeg,2680,1.0,3.0,4.0,4,1.0,0.0,0.06
1990-06-01,2,Winnipeg,2680,2.0,2.0,10.0,5,2.0,0.0,0.15
1990-06-01,2,Winnipeg,2680,1.0,1.0,1048.0,1048,1.0,0.0,15.57
1990-06-01,2,Winnipeg,2680,4.0,4.0,6.0,1,6.0,2.0,0.09
1990-06-01,2,Winnipeg,2680,4.0,3.0,69.0,3,23.0,0.67,1.03
1990-09-01,3,Winnipeg,2680,2.0,2.0,12.0,6,2.0,0.0,0.18
1990-09-01,3,Winnipeg,2680,2.0,3.0,14.0,7,2.0,0.0,0.21
1990-09-01,3,Winnipeg,2680,1.0,3.0,4.0,4,1.0,0.0,0.06
1990-09-01,3,Winnipeg,2680,2.0,1.0,4.0,2,2.0,0.0,0.06
1990-09-01,3,Winnipeg,2680,1.0,2.0,3.0,3,1.0,0.0,0.04
1990-09-01,3,Winnipeg,2680,4.0,3.0,69.0,3,23.0,0.67,1.02
1990-09-01,3,Winnipeg,2680,1.0,1.0,990.0,990,1.0,0.0,14.66
1990-09-01,3,Winnipeg,2680,5.0,4.0,110.0,2,55.0,2.5,1.63
1990-09-01,3,Winnipeg,2680,5.0,2.0,94.0,2,47.0,4.0,1.39
1990-09-01,3,Winnipeg,2680,5.0,3.0,66.0,3,22.0,3.0,0.98
1990-09-01,3,Winnipeg,2680,4.0,4.0,6.0,1,6.0,2.0,0.09
1990-09-01,3,Winnipeg,2680,2.0,4.0,12.0,6,2.0,0.0,0.18
1990-12-01,4,Winnipeg,2680,5.0,4.0,35.0,1,35.0,5.0,0.52
1990-12-01,4,Winnipeg,2680,5.0,2.0,67.0,1,67.0,5.0,0.99
1990-12-01,4,Winnipeg,2680,1.0,1.0,553.0,553,1.0,0.0,8.18
1990-12-01,4,Winnipeg,2680,2.0,4.0,2.0,1,2.0,0.0,0.03
1990-12-01,4,Winnipeg,2680,5.0,3.0,42.0,2,21.0,3.0,0.62
1990-12-01,4,Winnipeg,2680,2.0,3.0,6.0,3,2.0,0.0,0.09
1990-12-01,4,Winnipeg,2680,2.0,2.0,2.0,1,2.0,0.0,0.03
1990-12-01,4,Winnipeg,2680,4.0,3.0,69.0,3,23.0,0.67,1.02
1990-12-01,4,Winnipeg,2680,1.0,3.0,3.0,3,1.0,0.0,0.04
1991-03-01,1,Winnipeg,2680,2.0,2.0,2.0,1,2.0,0.0,0.03
1991-03-01,1,Winnipeg,2680,2.0,4.0,2.0,1,2.0,0.0,0.03
1991-03-01,1,Winnipeg,2680,2.0,3.0,6.0,3,2.0,0.0,0.09
1991-03-01,1,Winnipeg,2680,1.0,3.0,2.0,2,1.0,0.0,0.03
1991-03-01,1,Winnipeg,2680,4.0,3.0,69.0,3,23.0,0.67,1.02
1991-03-01,1,Winnipeg,2680,1.0,1.0,504.0,504,1.0,0.0,7.44
1991-03-01,1,Winnipeg,2680,5.0,3.0,42.0,2,21.0,3.0,0.62
1991-03-01,1,Winnipeg,2680,5.0,2.0,14.0,1,14.0,0.0,0.21
1991-06-01,2,Winnipeg,2680,1.0,1.0,545.0,545,1.0,0.0,8.04
1991-06-01,2,Winnipeg,2680,5.0,3.0,6.0,1,6.0,3.0,0.09
1991-06-01,2,Winnipeg,2680,1.0,3.0,1.0,1,1.0,0.0,0.01
1991-06-01,2,Winnipeg,2680,4.0,3.0,69.0,3,23.0,0.67,1.02
1991-06-01,2,Winnipeg,2680,5.0,2.0,14.0,1,14.0,0.0,0.21
1991-06-01,2,Winnipeg,2680,2.0,3.0,2.0,1,2.0,0.0,0.03
1991-09-01,3,Winnipeg,2680,5.0,4.0,62.0,1,62.0,0.0,0.92
1991-09-01,3,Winnipeg,2680,5.0,3.0,102.0,2,51.0,1.5,1.51
1991-09-01,3,Winnipeg,2680,1.0,3.0,1.0,1,1.0,0.0,0.01
1991-09-01,3,Winnipeg,2680,1.0,1.0,462.0,462,1.0,0.0,6.82
1991-09-01,3,Winnipeg,2680,2.0,3.0,2.0,1,2.0,0.0,0.03
1991-09-01,3,Winnipeg,2680,4.0,3.0,69.0,3,23.0,0.67,1.02
1991-09-01,3,Winnipeg,2680,5.0,2.0,112.0,3,37.33,0.0,1.65
1991-12-01,4,Winnipeg,2680,5.0,2.0,69.0,3,23.0,0.0,1.02
1991-12-01,4,Winnipeg,2680,1.0,1.0,443.0,443,1.0,0.0,6.53
1991-12-01,4,Winnipeg,2680,5.0,3.0,96.0,2,48.0,0.0,1.42
1991-12-01,4,Winnipeg,2680,4.0,3.0,36.0,2,18.0,1.0,0.53
1992-03-01,1,Winnipeg,2680,5.0,2.0,80.0,3,26.67,0.0,1.18
1992-03-01,1,Winnipeg,2680,1.0,1.0,387.0,387,1.0,0.0,5.7
1992-03-01,1,Winnipeg,2680,4.0,3.0,36.0,2,18.0,1.0,0.53
1992-03-01,1,Winnipeg,2680,5.0,3.0,145.0,3,48.33,0.0,2.14
1992-06-01,2,Winnipeg,2680,5.0,3.0,91.0,2,45.5,0.0,1.34
1992-06-01,2,Winnipeg,2680,5.0,2.0,55.0,2,27.5,0.0,0.81
1992-06-01,2,Winnipeg,2680,4.0,3.0,36.0,2,18.0,1.0,0.53
1992-06-01,2,Winnipeg,2680,1.0,1.0,452.0,452,1.0,0.0,6.66
1992-09-01,3,Winnipeg,2680,4.0,3.0,36.0,2,18.0,1.0,0.53
1992-09-01,3,Winnipeg,2680,4.0,4.0,10.0,1,10.0,0.0,0.15
1992-09-01,3,Winnipeg,2680,5.0,2.0,50.0,2,25.0,0.0,0.74
1992-09-01,3,Winnipeg,2680,5.0,3.0,126.0,3,42.0,0.0,1.85
1992-09-01,3,Winnipeg,2680,5.0,4.0,96.0,2,48.0,0.0,1.41
1992-09-01,3,Winnipeg,2680,2.0,1.0,2.0,1,2.0,0.0,0.03
1992-09-01,3,Winnipeg,2680,1.0,1.0,446.0,446,1.0,0.0,6.56
1992-12-01,4,Winnipeg,2680,5.0,2.0,76.0,3,25.33,2.0,1.12
1992-12-01,4,Winnipeg,2680,2.0,2.0,2.0,1,2.0,0.0,0.03
