reference_period,ref_qq,metro,metcode,FSA,dweltype,mkttycd,underconstr,num_structures,unitsperstructure,avgstorycount
2015-12-01,4,Vancouver,2410,V3L,4.0,3.0,22.0,1,22.0,0.0
2015-12-01,4,Vancouver,2410,V3S,5.0,2.0,100.0,100,1.0,0.0
2015-12-01,4,Vancouver,2410,V4A,5.0,3.0,52.0,1,52.0,4.0
2015-12-01,4,Vancouver,2410,V5A,2.0,1.0,6.0,3,2.0,0.0
2015-12-01,4,Vancouver,2410,V5A,5.0,3.0,431.0,3,143.67,11.67
2015-12-01,4,Vancouver,2410,V5E,5.0,2.0,13.0,13,1.0,0.0
2015-12-01,4,Vancouver,2410,V5J,5.0,3.0,42.0,1,42.0,4.0
2015-12-01,4,Vancouver,2410,V5K,5.0,2.0,30.0,30,1.0,0.0
2015-12-01,4,Vancouver,2410,V5L,2.0,1.0,22.0,11,2.0,0.0
2015-12-01,4,Vancouver,2410,V5R,5.0,2.0,70.0,28,2.5,0.18
2015-12-01,4,Vancouver,2410,V5S,5.0,3.0,165.0,1,165.0,37.0
2015-12-01,4,Vancouver,2410,V6A,4.0,3.0,9.0,1,9.0,0.0
2015-12-01,4,Vancouver,2410,V6K,1.0,2.0,8.0,8,1.0,0.0
2015-12-01,4,Vancouver,2410,V7A,5.0,3.0,239.0,3,79.67,4.33
2015-12-01,4,Vancouver,2410,V7E,5.0,2.0,11.0,11,1.0,0.0
2015-12-01,4,Vancouver,2410,V7M,2.0,1.0,2.0,1,2.0,0.0
2015-12-01,4,Vancouver,2410,V7R,1.0,1.0,69.0,69,1.0,0.0
2015-12-01,4,Vancouver,2410,V2X,5.0,2.0,1.0,1,1.0,0.0
2015-12-01,4,Vancouver,2410,V3B,5.0,3.0,371.0,3,123.67,18.67
2015-12-01,4,Vancouver,2410,V3J,1.0,1.0,61.0,61,1.0,0.0
2015-12-01,4,Vancouver,2410,V4M,5.0,2.0,70.0,7,10.0,0.57
2015-12-01,4,Vancouver,2410,V5G,5.0,3.0,280.0,1,280.0,49.0
2015-12-01,4,Vancouver,2410,V5L,4.0,3.0,5.0,1,5.0,0.0
2015-12-01,4,Vancouver,2410,V5N,2.0,1.0,24.0,12,2.0,0.0
2015-12-01,4,Vancouver,2410,V5W,5.0,3.0,45.0,1,45.0,6.0
2015-12-01,4,Vancouver,2410,V5Z,2.0,3.0,2.0,1,2.0,0.0
2015-12-01,4,Vancouver,2410,V6H,1.0,1.0,17.0,17,1.0,0.0
2015-12-01,4,Vancouver,2410,V6N,2.0,1.0,4.0,2,2.0,0.0
2015-12-01,4,Vancouver,2410,V6P,1.0,1.0,91.0,91,1.0,0.0
2015-12-01,4,Vancouver,2410,V6V,5.0,2.0,5.0,5,1.0,0.0
2015-12-01,4,Vancouver,2410,V6X,5.0,2.0,156.0,25,6.24,0.6
2015-12-01,4,Vancouver,2410,V2Z,2.0,3.0,4.0,2,2.0,0.0
2015-12-01,4,Vancouver,2410,V3L,2.0,1.0,2.0,1,2.0,0.0
2015-12-01,4,Vancouver,2410,V3S,1.0,1.0,172.0,172,1.0,0.0
2015-12-01,4,Vancouver,2410,V3S,1.0,2.0,1.0,1,1.0,0.0
2015-12-01,4,Vancouver,2410,V3Y,1.0,1.0,11.0,11,1.0,0.0
2015-12-01,4,Vancouver,2410,V4C,1.0,1.0,62.0,62,1.0,0.0
2015-12-01,4,Vancouver,2410,V5B,5.0,3.0,32.0,1,32.0,4.0
2015-12-01,4,Vancouver,2410,V5N,5.0,2.0,89.0,13,6.85,0.46
2015-12-01,4,Vancouver,2410,V5P,5.0,2.0,93.0,32,2.91,0.09
2015-12-01,4,Vancouver,2410,V5T,1.0,1.0,1.0,1,1.0,0.0
2015-12-01,4,Vancouver,2410,V5V,5.0,3.0,38.0,2,19.0,4.0
2015-12-01,4,Vancouver,2410,V5W,1.0,2.0,29.0,29,1.0,0.0
2015-12-01,4,Vancouver,2410,V6P,1.0,3.0,2.0,2,1.0,0.0
2015-12-01,4,Vancouver,2410,V6R,5.0,2.0,9.0,9,1.0,0.0
2015-12-01,4,Vancouver,2410,V6S,5.0,3.0,53.0,2,26.5,3.5
2015-12-01,4,Vancouver,2410,V7P,1.0,1.0,9.0,9,1.0,0.0
2015-12-01,4,Vancouver,2410,nan,1.0,2.0,3.0,3,1.0,0.0
2015-12-01,4,Vancouver,2410,V1M,5.0,3.0,9.0,1,9.0,3.0
2015-12-01,4,Vancouver,2410,V2Y,2.0,3.0,8.0,4,2.0,0.0
2015-12-01,4,Vancouver,2410,V3H,1.0,2.0,1.0,1,1.0,0.0
2015-12-01,4,Vancouver,2410,V5V,1.0,1.0,50.0,50,1.0,0.0
2015-12-01,4,Vancouver,2410,V5X,2.0,1.0,4.0,2,2.0,0.0
2015-12-01,4,Vancouver,2410,V5Z,4.0,3.0,27.0,6,4.5,0.0
2015-12-01,4,Vancouver,2410,V6K,5.0,2.0,15.0,15,1.0,0.0
2015-12-01,4,Vancouver,2410,V6P,4.0,3.0,5.0,1,5.0,0.0
2015-12-01,4,Vancouver,2410,V6X,1.0,3.0,1.0,1,1.0,0.0
2015-12-01,4,Vancouver,2410,V7C,1.0,1.0,142.0,142,1.0,0.0
2015-12-01,4,Vancouver,2410,V7R,5.0,2.0,30.0,30,1.0,0.0
2015-12-01,4,Vancouver,2410,V7T,5.0,3.0,20.0,2,10.0,4.5
2015-12-01,4,Vancouver,2410,V7W,1.0,1.0,12.0,12,1.0,0.0
2015-12-01,4,Vancouver,2410,V2X,5.0,3.0,87.0,2,43.5,4.0
2015-12-01,4,Vancouver,2410,V3H,1.0,1.0,26.0,26,1.0,0.0
2015-12-01,4,Vancouver,2410,V3N,5.0,3.0,245.0,2,122.5,4.0
2015-12-01,4,Vancouver,2410,V3R,5.0,2.0,26.0,26,1.0,0.0
2015-12-01,4,Vancouver,2410,V3S,2.0,1.0,2.0,1,2.0,0.0
2015-12-01,4,Vancouver,2410,V4A,5.0,2.0,87.0,17,5.12,0.24
2015-12-01,4,Vancouver,2410,V4N,1.0,1.0,80.0,80,1.0,0.0
2015-12-01,4,Vancouver,2410,V4R,5.0,2.0,2.0,2,1.0,0.0
2015-12-01,4,Vancouver,2410,V4W,5.0,2.0,8.0,8,1.0,0.0
2015-12-01,4,Vancouver,2410,V5B,5.0,2.0,28.0,28,1.0,0.0
2015-12-01,4,Vancouver,2410,V5H,1.0,1.0,43.0,43,1.0,0.0
2015-12-01,4,Vancouver,2410,V5K,1.0,2.0,25.0,25,1.0,0.0
2015-12-01,4,Vancouver,2410,V5P,2.0,1.0,4.0,2,2.0,0.0
2015-12-01,4,Vancouver,2410,V5S,5.0,2.0,32.0,32,1.0,0.0
2015-12-01,4,Vancouver,2410,V5V,2.0,1.0,12.0,6,2.0,0.0
2015-12-01,4,Vancouver,2410,V5W,2.0,1.0,4.0,2,2.0,0.0
2015-12-01,4,Vancouver,2410,V6K,5.0,3.0,144.0,3,48.0,5.0
2015-12-01,4,Vancouver,2410,V6R,1.0,1.0,77.0,77,1.0,0.0
2015-12-01,4,Vancouver,2410,V6R,1.0,2.0,13.0,13,1.0,0.0
2015-12-01,4,Vancouver,2410,V6R,5.0,3.0,14.0,2,7.0,2.0
2015-12-01,4,Vancouver,2410,V7K,1.0,1.0,8.0,8,1.0,0.0
2015-12-01,4,Vancouver,2410,V1M,5.0,2.0,4.0,4,1.0,0.0
2015-12-01,4,Vancouver,2410,V2Y,1.0,3.0,8.0,8,1.0,0.0
2015-12-01,4,Vancouver,2410,V3X,5.0,2.0,78.0,78,1.0,0.0
2015-12-01,4,Vancouver,2410,V4B,5.0,3.0,63.0,2,31.5,3.0
2015-12-01,4,Vancouver,2410,V4R,4.0,3.0,61.0,12,5.08,0.0
2015-12-01,4,Vancouver,2410,V5B,4.0,3.0,21.0,1,21.0,0.0
2015-12-01,4,Vancouver,2410,V5M,4.0,3.0,3.0,1,3.0,0.0
2015-12-01,4,Vancouver,2410,V5X,4.0,2.0,8.0,1,8.0,0.0
2015-12-01,4,Vancouver,2410,V5Y,5.0,1.0,57.0,1,57.0,9.0
2015-12-01,4,Vancouver,2410,V6M,1.0,3.0,7.0,7,1.0,0.0
2015-12-01,4,Vancouver,2410,V7A,2.0,1.0,2.0,1,2.0,0.0
2015-12-01,4,Vancouver,2410,V7E,5.0,3.0,10.0,1,10.0,2.0
2015-12-01,4,Vancouver,2410,V2Y,1.0,2.0,1.0,1,1.0,0.0
2015-12-01,4,Vancouver,2410,V3M,4.0,3.0,15.0,2,7.5,0.0
2015-12-01,4,Vancouver,2410,V3V,1.0,1.0,83.0,83,1.0,0.0
2015-12-01,4,Vancouver,2410,V4A,1.0,1.0,88.0,88,1.0,0.0
2015-12-01,4,Vancouver,2410,V4B,1.0,1.0,71.0,71,1.0,0.0
2015-12-01,4,Vancouver,2410,V4K,1.0,1.0,16.0,16,1.0,0.0
2015-12-01,4,Vancouver,2410,V4P,1.0,1.0,17.0,17,1.0,0.0
2015-12-01,4,Vancouver,2410,V5C,1.0,1.0,20.0,20,1.0,0.0
2015-12-01,4,Vancouver,2410,V5M,1.0,2.0,26.0,26,1.0,0.0
2015-12-01,4,Vancouver,2410,V5N,2.0,3.0,2.0,1,2.0,0.0
2015-12-01,4,Vancouver,2410,V5X,1.0,2.0,56.0,56,1.0,0.0
2015-12-01,4,Vancouver,2410,V5X,5.0,2.0,48.0,48,1.0,0.0
2015-12-01,4,Vancouver,2410,V6S,5.0,2.0,13.0,13,1.0,0.0
2015-12-01,4,Vancouver,2410,V6X,4.0,3.0,126.0,19,6.63,0.0
2015-12-01,4,Vancouver,2410,V6Z,5.0,2.0,162.0,1,162.0,13.0
2015-12-01,4,Vancouver,2410,V7A,2.0,3.0,4.0,2,2.0,0.0
2015-12-01,4,Vancouver,2410,V7L,5.0,2.0,144.0,15,9.6,0.93
2015-12-01,4,Vancouver,2410,nan,5.0,3.0,1211.0,10,121.1,11.9
2015-12-01,4,Vancouver,2410,V0N,5.0,2.0,2.0,2,1.0,0.0
2015-12-01,4,Vancouver,2410,V3K,1.0,1.0,34.0,34,1.0,0.0
2015-12-01,4,Vancouver,2410,V3T,4.0,3.0,48.0,9,5.33,0.0
2015-12-01,4,Vancouver,2410,V4K,4.0,3.0,24.0,7,3.43,0.0
2015-12-01,4,Vancouver,2410,V4P,4.0,3.0,24.0,5,4.8,0.0
2015-12-01,4,Vancouver,2410,V5A,1.0,1.0,36.0,36,1.0,0.0
2015-12-01,4,Vancouver,2410,V5C,2.0,1.0,2.0,1,2.0,0.0
2015-12-01,4,Vancouver,2410,V5L,1.0,1.0,7.0,7,1.0,0.0
2015-12-01,4,Vancouver,2410,V5R,1.0,2.0,26.0,26,1.0,0.0
2015-12-01,4,Vancouver,2410,V6G,5.0,3.0,9.0,2,4.5,3.0
2015-12-01,4,Vancouver,2410,V6N,1.0,1.0,97.0,97,1.0,0.0
2015-12-01,4,Vancouver,2410,V6S,1.0,1.0,59.0,59,1.0,0.0
2015-12-01,4,Vancouver,2410,V7H,1.0,1.0,5.0,5,1.0,0.0
2015-12-01,4,Vancouver,2410,V7M,5.0,2.0,10.0,10,1.0,0.0
2015-12-01,4,Vancouver,2410,V3B,4.0,3.0,41.0,9,4.56,0.0
2015-12-01,4,Vancouver,2410,V3J,5.0,3.0,236.0,1,236.0,28.0
2015-12-01,4,Vancouver,2410,V3K,5.0,2.0,25.0,25,1.0,0.0
2015-12-01,4,Vancouver,2410,V3N,2.0,1.0,26.0,13,2.0,0.0
2015-12-01,4,Vancouver,2410,V3R,1.0,1.0,39.0,39,1.0,0.0
2015-12-01,4,Vancouver,2410,V3S,5.0,3.0,323.0,4,80.75,4.25
2015-12-01,4,Vancouver,2410,V3X,4.0,3.0,118.0,20,5.9,0.0
2015-12-01,4,Vancouver,2410,V3Y,4.0,3.0,4.0,1,4.0,0.0
2015-12-01,4,Vancouver,2410,V5B,1.0,1.0,53.0,53,1.0,0.0
2015-12-01,4,Vancouver,2410,V5C,5.0,2.0,12.0,12,1.0,0.0
2015-12-01,4,Vancouver,2410,V5T,2.0,1.0,12.0,6,2.0,0.0
2015-12-01,4,Vancouver,2410,V5V,4.0,3.0,8.0,2,4.0,0.0
2015-12-01,4,Vancouver,2410,V6A,5.0,3.0,469.0,6,78.17,6.67
2015-12-01,4,Vancouver,2410,V6C,5.0,3.0,642.0,2,321.0,54.5
2015-12-01,4,Vancouver,2410,V6N,5.0,2.0,14.0,14,1.0,0.0
2016-12-01,4,Vancouver,2410,V2Y,2.0,3.0,16.0,8,2.0,0.0
2016-12-01,4,Vancouver,2410,V2Z,4.0,3.0,26.0,8,3.25,0.0
2016-12-01,4,Vancouver,2410,V3E,2.0,1.0,2.0,1,2.0,0.0
2016-12-01,4,Vancouver,2410,V3E,4.0,3.0,48.0,9,5.33,0.0
2016-12-01,4,Vancouver,2410,V3E,5.0,2.0,43.0,43,1.0,0.0
2016-12-01,4,Vancouver,2410,V3K,2.0,3.0,4.0,2,2.0,0.0
2016-12-01,4,Vancouver,2410,V3M,2.0,1.0,2.0,1,2.0,0.0
2016-12-01,4,Vancouver,2410,V3X,5.0,2.0,62.0,62,1.0,0.0
2016-12-01,4,Vancouver,2410,V4N,5.0,3.0,74.0,1,74.0,4.0
2016-12-01,4,Vancouver,2410,V5E,2.0,1.0,4.0,2,2.0,0.0
2016-12-01,4,Vancouver,2410,V5J,1.0,1.0,62.0,62,1.0,0.0
2016-12-01,4,Vancouver,2410,V5J,4.0,3.0,47.0,4,11.75,0.0
2016-12-01,4,Vancouver,2410,V5P,1.0,2.0,57.0,57,1.0,0.0
2016-12-01,4,Vancouver,2410,V5V,5.0,1.0,30.0,1,30.0,4.0
2016-12-01,4,Vancouver,2410,V6K,1.0,2.0,9.0,9,1.0,0.0
2016-12-01,4,Vancouver,2410,V6R,1.0,2.0,19.0,19,1.0,0.0
2016-12-01,4,Vancouver,2410,V7H,1.0,1.0,2.0,2,1.0,0.0
2016-12-01,4,Vancouver,2410,V7J,1.0,1.0,20.0,20,1.0,0.0
2016-12-01,4,Vancouver,2410,V1M,1.0,1.0,21.0,21,1.0,0.0
2016-12-01,4,Vancouver,2410,V2W,1.0,2.0,2.0,2,1.0,0.0
2016-12-01,4,Vancouver,2410,V3C,1.0,1.0,8.0,8,1.0,0.0
2016-12-01,4,Vancouver,2410,V3J,4.0,3.0,8.0,2,4.0,0.0
2016-12-01,4,Vancouver,2410,V3K,1.0,3.0,1.0,1,1.0,0.0
2016-12-01,4,Vancouver,2410,V3S,1.0,1.0,214.0,214,1.0,0.0
2016-12-01,4,Vancouver,2410,V4P,4.0,3.0,109.0,15,7.27,0.0
2016-12-01,4,Vancouver,2410,V4R,2.0,3.0,12.0,6,2.0,0.0
2016-12-01,4,Vancouver,2410,V4W,1.0,2.0,1.0,1,1.0,0.0
2016-12-01,4,Vancouver,2410,V5E,4.0,3.0,34.0,5,6.8,0.0
2016-12-01,4,Vancouver,2410,V5L,4.0,3.0,5.0,1,5.0,0.0
2016-12-01,4,Vancouver,2410,V5N,2.0,1.0,10.0,5,2.0,0.0
2016-12-01,4,Vancouver,2410,V5S,5.0,4.0,90.0,2,45.0,3.0
2016-12-01,4,Vancouver,2410,V5W,4.0,3.0,5.0,1,5.0,0.0
2016-12-01,4,Vancouver,2410,V6M,1.0,3.0,7.0,7,1.0,0.0
2016-12-01,4,Vancouver,2410,V7E,2.0,1.0,2.0,1,2.0,0.0
2016-12-01,4,Vancouver,2410,V7L,2.0,1.0,14.0,7,2.0,0.0
2016-12-01,4,Vancouver,2410,V7L,2.0,3.0,4.0,2,2.0,0.0
2016-12-01,4,Vancouver,2410,V7T,1.0,1.0,52.0,52,1.0,0.0
2016-12-01,4,Vancouver,2410,nan,1.0,1.0,264.0,264,1.0,0.0
2016-12-01,4,Vancouver,2410,V3J,1.0,1.0,71.0,71,1.0,0.0
2016-12-01,4,Vancouver,2410,V3S,5.0,3.0,64.0,1,64.0,4.0
2016-12-01,4,Vancouver,2410,V3V,4.0,3.0,124.0,13,9.54,0.0
2016-12-01,4,Vancouver,2410,V4A,5.0,2.0,33.0,33,1.0,0.0
2016-12-01,4,Vancouver,2410,V5R,1.0,2.0,28.0,28,1.0,0.0
2016-12-01,4,Vancouver,2410,V5T,1.0,1.0,2.0,2,1.0,0.0
2016-12-01,4,Vancouver,2410,V5V,1.0,2.0,24.0,24,1.0,0.0
2016-12-01,4,Vancouver,2410,V5V,5.0,2.0,130.0,34,3.82,0.44
2016-12-01,4,Vancouver,2410,V5Z,1.0,2.0,10.0,10,1.0,0.0
2016-12-01,4,Vancouver,2410,V6P,1.0,1.0,98.0,98,1.0,0.0
2016-12-01,4,Vancouver,2410,V6R,1.0,1.0,67.0,67,1.0,0.0
2016-12-01,4,Vancouver,2410,V6W,5.0,2.0,7.0,7,1.0,0.0
2016-12-01,4,Vancouver,2410,V6Y,1.0,3.0,21.0,21,1.0,0.0
2016-12-01,4,Vancouver,2410,V7B,1.0,1.0,6.0,6,1.0,0.0
2016-12-01,4,Vancouver,2410,V7C,4.0,3.0,16.0,4,4.0,0.0
2016-12-01,4,Vancouver,2410,V7P,1.0,2.0,1.0,1,1.0,0.0
2016-12-01,4,Vancouver,2410,V2Y,1.0,1.0,90.0,90,1.0,0.0
2016-12-01,4,Vancouver,2410,V3E,1.0,2.0,1.0,1,1.0,0.0
2016-12-01,4,Vancouver,2410,V3E,2.0,3.0,22.0,11,2.0,0.0
2016-12-01,4,Vancouver,2410,V3H,5.0,2.0,2.0,2,1.0,0.0
2016-12-01,4,Vancouver,2410,V3N,1.0,1.0,61.0,61,1.0,0.0
2016-12-01,4,Vancouver,2410,V4A,1.0,1.0,126.0,126,1.0,0.0
2016-12-01,4,Vancouver,2410,V4C,1.0,2.0,1.0,1,1.0,0.0
2016-12-01,4,Vancouver,2410,V4L,1.0,1.0,14.0,14,1.0,0.0
2016-12-01,4,Vancouver,2410,V4W,5.0,2.0,14.0,14,1.0,0.0
2016-12-01,4,Vancouver,2410,V5A,5.0,3.0,98.0,2,49.0,4.0
2016-12-01,4,Vancouver,2410,V5C,5.0,2.0,20.0,20,1.0,0.0
2016-12-01,4,Vancouver,2410,V5H,5.0,2.0,26.0,26,1.0,0.0
2016-12-01,4,Vancouver,2410,V6A,1.0,1.0,2.0,2,1.0,0.0
2016-12-01,4,Vancouver,2410,V6L,5.0,2.0,13.0,13,1.0,0.0
2016-12-01,4,Vancouver,2410,V6M,4.0,3.0,12.0,2,6.0,0.0
2016-12-01,4,Vancouver,2410,V6N,1.0,1.0,90.0,90,1.0,0.0
2016-12-01,4,Vancouver,2410,V6Y,2.0,3.0,8.0,4,2.0,0.0
2016-12-01,4,Vancouver,2410,V6Y,5.0,2.0,137.0,9,15.22,1.67
2016-12-01,4,Vancouver,2410,V7C,1.0,1.0,163.0,163,1.0,0.0
2016-12-01,4,Vancouver,2410,V7E,5.0,3.0,10.0,1,10.0,2.0
2016-12-01,4,Vancouver,2410,V7N,5.0,2.0,12.0,12,1.0,0.0
2016-12-01,4,Vancouver,2410,V7S,1.0,3.0,1.0,1,1.0,0.0
2016-12-01,4,Vancouver,2410,nan,4.0,3.0,440.0,78,5.64,0.0
2016-12-01,4,Vancouver,2410,nan,5.0,3.0,1933.0,13,148.69,18.92
2016-12-01,4,Vancouver,2410,V2W,1.0,1.0,40.0,40,1.0,0.0
2016-12-01,4,Vancouver,2410,V2X,4.0,3.0,8.0,2,4.0,0.0
2016-12-01,4,Vancouver,2410,V3E,4.0,1.0,12.0,2,6.0,0.0
2016-12-01,4,Vancouver,2410,V3K,1.0,1.0,58.0,58,1.0,0.0
2016-12-01,4,Vancouver,2410,V3L,1.0,1.0,17.0,17,1.0,0.0
2016-12-01,4,Vancouver,2410,V3N,2.0,1.0,10.0,5,2.0,0.0
2016-12-01,4,Vancouver,2410,V3X,1.0,1.0,95.0,95,1.0,0.0
2016-12-01,4,Vancouver,2410,V4A,1.0,2.0,1.0,1,1.0,0.0
2016-12-01,4,Vancouver,2410,V4C,5.0,2.0,51.0,51,1.0,0.0
2016-12-01,4,Vancouver,2410,V4E,5.0,2.0,6.0,6,1.0,0.0
2016-12-01,4,Vancouver,2410,V4K,1.0,3.0,3.0,3,1.0,0.0
2016-12-01,4,Vancouver,2410,V4M,1.0,3.0,13.0,13,1.0,0.0
2016-12-01,4,Vancouver,2410,V4M,5.0,3.0,95.0,1,95.0,6.0
2016-12-01,4,Vancouver,2410,V5M,1.0,2.0,62.0,62,1.0,0.0
2016-12-01,4,Vancouver,2410,V5N,1.0,1.0,26.0,26,1.0,0.0
2016-12-01,4,Vancouver,2410,V5R,5.0,2.0,80.0,32,2.5,0.41
2016-12-01,4,Vancouver,2410,V5S,5.0,3.0,972.0,7,138.86,18.71
2016-12-01,4,Vancouver,2410,V6J,1.0,1.0,23.0,23,1.0,0.0
2016-12-01,4,Vancouver,2410,V6J,5.0,2.0,1.0,1,1.0,0.0
2016-12-01,4,Vancouver,2410,V6P,1.0,2.0,27.0,27,1.0,0.0
2016-12-01,4,Vancouver,2410,V6R,5.0,2.0,10.0,10,1.0,0.0
2016-12-01,4,Vancouver,2410,V6S,5.0,3.0,60.0,1,60.0,5.0
2016-12-01,4,Vancouver,2410,V7G,5.0,3.0,80.0,3,26.67,4.0
2016-12-01,4,Vancouver,2410,V7K,1.0,2.0,1.0,1,1.0,0.0
2016-12-01,4,Vancouver,2410,V0N,1.0,3.0,1.0,1,1.0,0.0
2016-12-01,4,Vancouver,2410,V4K,4.0,3.0,128.0,25,5.12,0.0
2016-12-01,4,Vancouver,2410,V4L,2.0,1.0,2.0,1,2.0,0.0
2016-12-01,4,Vancouver,2410,V5J,2.0,1.0,14.0,7,2.0,0.0
2016-12-01,4,Vancouver,2410,V5K,1.0,2.0,35.0,35,1.0,0.0
2016-12-01,4,Vancouver,2410,V5P,5.0,2.0,56.0,56,1.0,0.0
2016-12-01,4,Vancouver,2410,V5P,5.0,3.0,22.0,1,22.0,5.0
2016-12-01,4,Vancouver,2410,V5W,1.0,2.0,59.0,59,1.0,0.0
2016-12-01,4,Vancouver,2410,V6K,2.0,1.0,4.0,2,2.0,0.0
2016-12-01,4,Vancouver,2410,V6W,1.0,2.0,1.0,1,1.0,0.0
2016-12-01,4,Vancouver,2410,V6Y,1.0,1.0,44.0,44,1.0,0.0
2016-12-01,4,Vancouver,2410,V7A,1.0,2.0,3.0,3,1.0,0.0
2016-12-01,4,Vancouver,2410,V7L,5.0,2.0,125.0,29,4.31,0.59
2016-12-01,4,Vancouver,2410,V7V,1.0,2.0,1.0,1,1.0,0.0
2016-12-01,4,Vancouver,2410,V7W,1.0,1.0,21.0,21,1.0,0.0
2016-12-01,4,Vancouver,2410,V0N,1.0,2.0,3.0,3,1.0,0.0
2016-12-01,4,Vancouver,2410,V1M,4.0,3.0,16.0,4,4.0,0.0
2016-12-01,4,Vancouver,2410,V2Y,5.0,3.0,254.0,3,84.67,4.67
2016-12-01,4,Vancouver,2410,V2Z,1.0,3.0,31.0,31,1.0,0.0
2016-12-01,4,Vancouver,2410,V3E,1.0,1.0,89.0,89,1.0,0.0
2016-12-01,4,Vancouver,2410,V3L,5.0,3.0,243.0,2,121.5,17.0
2016-12-01,4,Vancouver,2410,V3M,2.0,3.0,4.0,2,2.0,0.0
2016-12-01,4,Vancouver,2410,V3Y,1.0,2.0,1.0,1,1.0,0.0
2016-12-01,4,Vancouver,2410,V4N,4.0,3.0,65.0,12,5.42,0.0
2016-12-01,4,Vancouver,2410,V4P,5.0,2.0,8.0,8,1.0,0.0
2016-12-01,4,Vancouver,2410,V5N,1.0,3.0,13.0,13,1.0,0.0
2016-12-01,4,Vancouver,2410,V5S,1.0,1.0,50.0,50,1.0,0.0
2016-12-01,4,Vancouver,2410,V5T,5.0,2.0,201.0,1,201.0,14.0
2016-12-01,4,Vancouver,2410,V6L,1.0,2.0,16.0,16,1.0,0.0
2016-12-01,4,Vancouver,2410,V6P,1.0,3.0,2.0,2,1.0,0.0
2016-12-01,4,Vancouver,2410,V6W,1.0,1.0,10.0,10,1.0,0.0
2016-12-01,4,Vancouver,2410,V6Y,5.0,3.0,188.0,2,94.0,13.0
2016-12-01,4,Vancouver,2410,V7L,1.0,1.0,34.0,34,1.0,0.0
2016-12-01,4,Vancouver,2410,nan,1.0,3.0,11.0,11,1.0,0.0
2016-12-01,4,Vancouver,2410,V2Z,5.0,2.0,34.0,34,1.0,0.0
2016-12-01,4,Vancouver,2410,V3H,1.0,3.0,14.0,14,1.0,0.0
2016-12-01,4,Vancouver,2410,V3J,5.0,2.0,52.0,52,1.0,0.0
2016-12-01,4,Vancouver,2410,V3K,1.0,2.0,9.0,9,1.0,0.0
2016-12-01,4,Vancouver,2410,V3Y,1.0,1.0,9.0,9,1.0,0.0
2016-12-01,4,Vancouver,2410,V5B,2.0,1.0,4.0,2,2.0,0.0
2016-12-01,4,Vancouver,2410,V5N,1.0,2.0,16.0,16,1.0,0.0
2016-12-01,4,Vancouver,2410,V5S,1.0,2.0,41.0,41,1.0,0.0
2016-12-01,4,Vancouver,2410,V5T,5.0,3.0,318.0,3,106.0,10.0
2016-12-01,4,Vancouver,2410,V6L,1.0,1.0,73.0,73,1.0,0.0
2016-12-01,4,Vancouver,2410,V6P,2.0,1.0,6.0,3,2.0,0.0
2016-12-01,4,Vancouver,2410,V7A,4.0,3.0,13.0,3,4.33,0.0
2016-12-01,4,Vancouver,2410,V7C,1.0,3.0,4.0,4,1.0,0.0
2016-12-01,4,Vancouver,2410,V7C,2.0,3.0,16.0,8,2.0,0.0
2016-12-01,4,Vancouver,2410,V2X,5.0,3.0,160.0,3,53.33,4.0
2016-12-01,4,Vancouver,2410,V5C,1.0,1.0,36.0,36,1.0,0.0
2016-12-01,4,Vancouver,2410,V5M,5.0,2.0,103.0,50,2.06,0.08
2016-12-01,4,Vancouver,2410,V6M,1.0,1.0,34.0,34,1.0,0.0
2016-12-01,4,Vancouver,2410,V7A,1.0,1.0,156.0,156,1.0,0.0
2016-12-01,4,Vancouver,2410,V7G,1.0,1.0,12.0,12,1.0,0.0
2016-12-01,4,Vancouver,2410,V7N,1.0,1.0,16.0,16,1.0,0.0
2016-12-01,4,Vancouver,2410,V7R,1.0,1.0,77.0,77,1.0,0.0
2016-12-01,4,Vancouver,2410,V2Y,1.0,3.0,1.0,1,1.0,0.0
2016-12-01,4,Vancouver,2410,V3A,4.0,3.0,14.0,2,7.0,0.0
2016-12-01,4,Vancouver,2410,V3E,5.0,3.0,771.0,7,110.14,13.57
2016-12-01,4,Vancouver,2410,V3K,4.0,3.0,8.0,2,4.0,0.0
2016-12-01,4,Vancouver,2410,V3T,5.0,3.0,1662.0,6,277.0,29.17
2016-12-01,4,Vancouver,2410,V4K,5.0,3.0,30.0,1,30.0,4.0
2016-12-01,4,Vancouver,2410,V4N,5.0,2.0,35.0,35,1.0,0.0
2016-12-01,4,Vancouver,2410,V5Y,2.0,3.0,2.0,1,2.0,0.0
2016-12-01,4,Vancouver,2410,V6K,5.0,2.0,15.0,15,1.0,0.0
2016-12-01,4,Vancouver,2410,V6N,1.0,2.0,9.0,9,1.0,0.0
2016-12-01,4,Vancouver,2410,V6V,1.0,1.0,15.0,15,1.0,0.0
2016-12-01,4,Vancouver,2410,V7L,1.0,2.0,12.0,12,1.0,0.0
2016-12-01,4,Vancouver,2410,V0N,1.0,1.0,35.0,35,1.0,0.0
2016-12-01,4,Vancouver,2410,V3B,5.0,2.0,3.0,3,1.0,0.0
2016-12-01,4,Vancouver,2410,V3K,5.0,2.0,53.0,53,1.0,0.0
2016-12-01,4,Vancouver,2410,V3M,5.0,2.0,536.0,49,10.94,0.9
2016-12-01,4,Vancouver,2410,V4B,1.0,1.0,66.0,66,1.0,0.0
