reference_period,metro,metcode,dweltype,mkttycd,underconstr,num_structures,unitsperstructure,avgstorycount,underconstr_per_10kpop
1989,Saskatoon,1700,1.0,1.0,94.0,94,1.0,0.0,4.36
1989,Saskatoon,1700,4.0,3.0,34.0,5,6.8,0.4,1.58
1989,Saskatoon,1700,5.0,2.0,8.0,2,4.0,0.0,0.37
1989,Saskatoon,1700,5.0,3.0,69.0,1,69.0,0.0,3.2
1990,Saskatoon,1700,2.0,3.0,10.0,5,2.0,0.0,0.46
1990,Saskatoon,1700,5.0,2.0,8.0,2,4.0,0.0,0.37
1990,Saskatoon,1700,5.0,3.0,104.0,2,52.0,0.0,4.79
1990,Saskatoon,1700,1.0,1.0,65.0,65,1.0,0.0,2.99
1990,Saskatoon,1700,4.0,3.0,24.0,7,3.43,0.43,1.11
1991,Saskatoon,1700,5.0,3.0,50.0,1,50.0,0.0,2.28
1991,Saskatoon,1700,2.0,1.0,2.0,1,2.0,0.0,0.09
1991,Saskatoon,1700,4.0,3.0,4.0,1,4.0,0.0,0.18
1991,Saskatoon,1700,1.0,1.0,65.0,65,1.0,0.0,2.96
1992,Saskatoon,1700,5.0,3.0,123.0,2,61.5,0.0,5.56
1992,Saskatoon,1700,4.0,2.0,18.0,3,6.0,0.0,0.81
1992,Saskatoon,1700,1.0,1.0,75.0,75,1.0,0.0,3.39
1992,Saskatoon,1700,4.0,1.0,7.0,2,3.5,0.0,0.32
1992,Saskatoon,1700,2.0,1.0,4.0,2,2.0,0.0,0.18
1993,Saskatoon,1700,1.0,1.0,76.0,76,1.0,0.0,3.41
1993,Saskatoon,1700,4.0,2.0,4.0,1,4.0,0.0,0.18
1993,Saskatoon,1700,4.0,3.0,16.0,2,8.0,0.0,0.72
1993,Saskatoon,1700,5.0,3.0,96.0,2,48.0,1.5,4.31
1994,Saskatoon,1700,5.0,3.0,108.0,5,21.6,1.6,4.78
1994,Saskatoon,1700,5.0,2.0,12.0,1,12.0,0.0,0.53
1994,Saskatoon,1700,2.0,1.0,2.0,1,2.0,0.0,0.09
1994,Saskatoon,1700,1.0,1.0,102.0,102,1.0,0.0,4.51
1995,Saskatoon,1700,1.0,1.0,145.0,145,1.0,0.0,6.35
1995,Saskatoon,1700,4.0,2.0,6.0,1,6.0,0.0,0.26
1995,Saskatoon,1700,2.0,3.0,14.0,7,2.0,0.0,0.61
1995,Saskatoon,1700,4.0,3.0,8.0,2,4.0,1.0,0.35
1995,Saskatoon,1700,5.0,3.0,109.0,3,36.33,4.0,4.77
1995,Saskatoon,1700,1.0,3.0,7.0,7,1.0,0.0,0.31
1995,Saskatoon,1700,5.0,2.0,21.0,1,21.0,3.0,0.92
1996,Saskatoon,1700,2.0,2.0,2.0,1,2.0,0.0,0.09
1996,Saskatoon,1700,4.0,3.0,79.0,15,5.27,0.0,3.44
1996,Saskatoon,1700,2.0,3.0,36.0,18,2.0,0.0,1.57
1996,Saskatoon,1700,4.0,2.0,4.0,1,4.0,0.0,0.17
1996,Saskatoon,1700,1.0,3.0,2.0,2,1.0,0.0,0.09
1996,Saskatoon,1700,5.0,2.0,62.0,1,62.0,0.0,2.7
1996,Saskatoon,1700,1.0,1.0,177.0,177,1.0,0.0,7.71
1996,Saskatoon,1700,2.0,1.0,16.0,8,2.0,0.0,0.7
1996,Saskatoon,1700,5.0,3.0,196.0,5,39.2,1.8,8.54
1997,Saskatoon,1700,2.0,3.0,38.0,19,2.0,0.0,1.64
1997,Saskatoon,1700,4.0,1.0,8.0,1,8.0,0.0,0.35
1997,Saskatoon,1700,4.0,3.0,154.0,28,5.5,0.0,6.66
1997,Saskatoon,1700,1.0,3.0,13.0,13,1.0,0.0,0.56
1997,Saskatoon,1700,2.0,2.0,6.0,3,2.0,0.0,0.26
1997,Saskatoon,1700,2.0,1.0,8.0,4,2.0,0.0,0.35
1997,Saskatoon,1700,1.0,1.0,195.0,195,1.0,0.0,8.43
1997,Saskatoon,1700,5.0,3.0,213.0,9,23.67,1.67,9.21
1998,Saskatoon,1700,2.0,2.0,6.0,3,2.0,0.0,0.26
1998,Saskatoon,1700,2.0,1.0,4.0,2,2.0,0.0,0.17
1998,Saskatoon,1700,4.0,3.0,82.0,15,5.47,0.0,3.53
1998,Saskatoon,1700,1.0,1.0,190.0,190,1.0,0.0,8.18
1998,Saskatoon,1700,1.0,3.0,5.0,5,1.0,0.0,0.22
1998,Saskatoon,1700,2.0,3.0,22.0,11,2.0,0.0,0.95
1998,Saskatoon,1700,5.0,3.0,139.0,4,34.75,0.0,5.99
1999,Saskatoon,1700,1.0,1.0,214.0,214,1.0,0.0,9.22
1999,Saskatoon,1700,5.0,0.0,4.0,1,4.0,0.0,0.17
1999,Saskatoon,1700,5.0,2.0,24.0,2,12.0,0.0,1.03
1999,Saskatoon,1700,2.0,3.0,22.0,11,2.0,0.0,0.95
1999,Saskatoon,1700,4.0,3.0,64.0,19,3.37,0.0,2.76
1999,Saskatoon,1700,1.0,3.0,9.0,9,1.0,0.0,0.39
1999,Saskatoon,1700,2.0,1.0,24.0,12,2.0,0.0,1.03
1999,Saskatoon,1700,2.0,2.0,4.0,2,2.0,0.0,0.17
1999,Saskatoon,1700,4.0,0.0,7.0,2,3.5,0.0,0.3
1999,Saskatoon,1700,5.0,3.0,363.0,5,72.6,0.0,15.65
1999,Saskatoon,1700,2.0,0.0,2.0,1,2.0,0.0,0.09
2000,Saskatoon,1700,1.0,3.0,10.0,10,1.0,0.0,0.43
2000,Saskatoon,1700,2.0,0.0,2.0,1,2.0,0.0,0.09
2000,Saskatoon,1700,5.0,3.0,122.0,4,30.5,0.0,5.25
2000,Saskatoon,1700,4.0,1.0,4.0,1,4.0,0.0,0.17
2000,Saskatoon,1700,2.0,3.0,18.0,9,2.0,0.0,0.78
2000,Saskatoon,1700,5.0,1.0,8.0,1,8.0,0.0,0.34
2000,Saskatoon,1700,5.0,2.0,6.0,1,6.0,0.0,0.26
2000,Saskatoon,1700,1.0,1.0,159.0,159,1.0,0.0,6.85
2000,Saskatoon,1700,4.0,3.0,78.0,18,4.33,0.0,3.36
2000,Saskatoon,1700,2.0,1.0,28.0,14,2.0,0.0,1.21
2000,Saskatoon,1700,2.0,2.0,6.0,3,2.0,0.0,0.26
2001,Saskatoon,1700,1.0,1.0,181.0,181,1.0,0.0,7.74
2001,Saskatoon,1700,2.0,1.0,4.0,2,2.0,0.0,0.17
2001,Saskatoon,1700,4.0,3.0,82.0,14,5.86,0.0,3.5
2001,Saskatoon,1700,5.0,1.0,1.0,1,1.0,0.0,0.04
2001,Saskatoon,1700,2.0,3.0,16.0,8,2.0,0.0,0.68
2001,Saskatoon,1700,5.0,3.0,115.0,5,23.0,0.0,4.92
2001,Saskatoon,1700,4.0,2.0,4.0,1,4.0,0.0,0.17
2002,Saskatoon,1700,5.0,3.0,186.0,5,37.2,0.0,7.9
2002,Saskatoon,1700,1.0,1.0,310.0,310,1.0,0.0,13.16
2002,Saskatoon,1700,2.0,1.0,10.0,5,2.0,0.0,0.42
2002,Saskatoon,1700,5.0,2.0,126.0,2,63.0,0.0,5.35
2002,Saskatoon,1700,4.0,2.0,4.0,1,4.0,0.0,0.17
2002,Saskatoon,1700,2.0,2.0,12.0,6,2.0,0.0,0.51
2002,Saskatoon,1700,4.0,3.0,202.0,50,4.04,0.0,8.58
2002,Saskatoon,1700,2.0,3.0,32.0,16,2.0,0.0,1.36
2002,Saskatoon,1700,1.0,3.0,1.0,1,1.0,0.0,0.04
2003,Saskatoon,1700,4.0,2.0,10.0,2,5.0,0.0,0.42
2003,Saskatoon,1700,4.0,3.0,119.0,27,4.41,0.0,5.0
2003,Saskatoon,1700,2.0,1.0,18.0,9,2.0,0.0,0.76
2003,Saskatoon,1700,2.0,3.0,8.0,4,2.0,0.0,0.34
2003,Saskatoon,1700,5.0,1.0,1.0,1,1.0,0.0,0.04
2003,Saskatoon,1700,5.0,3.0,204.0,6,34.0,0.0,8.57
2003,Saskatoon,1700,1.0,1.0,303.0,303,1.0,0.0,12.74
2003,Saskatoon,1700,2.0,2.0,6.0,3,2.0,0.0,0.25
2004,Saskatoon,1700,4.0,2.0,4.0,1,4.0,0.0,0.17
2004,Saskatoon,1700,5.0,3.0,293.0,6,48.83,0.0,12.24
2004,Saskatoon,1700,1.0,1.0,357.0,357,1.0,0.0,14.91
2004,Saskatoon,1700,4.0,3.0,200.0,41,4.88,0.0,8.35
2004,Saskatoon,1700,2.0,1.0,44.0,22,2.0,0.0,1.84
2004,Saskatoon,1700,1.0,3.0,19.0,19,1.0,0.0,0.79
2004,Saskatoon,1700,2.0,2.0,2.0,1,2.0,0.0,0.08
2004,Saskatoon,1700,2.0,3.0,6.0,3,2.0,0.0,0.25
2005,Saskatoon,1700,4.0,3.0,8.0,2,4.0,0.0,0.33
2005,Saskatoon,1700,2.0,2.0,4.0,2,2.0,0.0,0.17
2005,Saskatoon,1700,2.0,3.0,36.0,18,2.0,0.0,1.49
2005,Saskatoon,1700,2.0,1.0,28.0,14,2.0,0.0,1.16
2005,Saskatoon,1700,1.0,1.0,360.0,360,1.0,0.0,14.91
2005,Saskatoon,1700,1.0,3.0,13.0,13,1.0,0.0,0.54
2005,Saskatoon,1700,5.0,3.0,209.0,5,41.8,0.0,8.66
2006,Saskatoon,1700,4.0,2.0,4.0,1,4.0,0.0,0.16
2006,Saskatoon,1700,4.0,3.0,124.0,29,4.28,0.0,5.05
2006,Saskatoon,1700,5.0,2.0,20.0,1,20.0,0.0,0.81
2006,Saskatoon,1700,5.0,3.0,360.0,6,60.0,0.0,14.67
2006,Saskatoon,1700,1.0,1.0,555.0,555,1.0,0.0,22.61
2006,Saskatoon,1700,2.0,3.0,10.0,5,2.0,0.0,0.41
2006,Saskatoon,1700,2.0,1.0,24.0,12,2.0,0.0,0.98
2006,Saskatoon,1700,1.0,3.0,18.0,18,1.0,0.0,0.73
2007,Saskatoon,1700,1.0,1.0,983.0,983,1.0,0.0,39.21
2007,Saskatoon,1700,2.0,3.0,30.0,15,2.0,0.0,1.2
2007,Saskatoon,1700,4.0,3.0,326.0,77,4.23,0.0,13.0
2007,Saskatoon,1700,1.0,3.0,46.0,46,1.0,0.0,1.83
2007,Saskatoon,1700,5.0,3.0,458.0,13,35.23,0.0,18.27
2007,Saskatoon,1700,2.0,1.0,76.0,38,2.0,0.0,3.03
2007,Saskatoon,1700,4.0,2.0,18.0,1,18.0,0.0,0.72
2007,Saskatoon,1700,5.0,2.0,81.0,3,27.0,0.0,3.23
2008,Saskatoon,1700,5.0,2.0,37.0,1,37.0,0.0,1.44
2008,Saskatoon,1700,5.0,3.0,842.0,15,56.13,0.27,32.75
2008,Saskatoon,1700,2.0,3.0,6.0,3,2.0,0.0,0.23
2008,Saskatoon,1700,4.0,3.0,266.0,55,4.84,0.0,10.35
2008,Saskatoon,1700,1.0,1.0,763.0,763,1.0,0.0,29.67
2008,Saskatoon,1700,1.0,3.0,5.0,5,1.0,0.0,0.19
2008,Saskatoon,1700,2.0,1.0,48.0,24,2.0,0.0,1.87
2009,Saskatoon,1700,2.0,1.0,40.0,20,2.0,0.0,1.52
2009,Saskatoon,1700,5.0,2.0,8.0,2,4.0,0.0,0.3
2009,Saskatoon,1700,4.0,1.0,24.0,4,6.0,0.0,0.91
2009,Saskatoon,1700,5.0,3.0,514.0,13,39.54,0.0,19.48
2009,Saskatoon,1700,1.0,1.0,799.0,799,1.0,0.0,30.29
2009,Saskatoon,1700,2.0,2.0,2.0,1,2.0,0.0,0.08
2009,Saskatoon,1700,4.0,3.0,128.0,27,4.74,0.0,4.85
2010,Saskatoon,1700,5.0,3.0,329.0,7,47.0,0.71,12.16
2010,Saskatoon,1700,4.0,3.0,224.0,41,5.46,0.0,8.28
2010,Saskatoon,1700,2.0,1.0,60.0,30,2.0,0.0,2.22
2010,Saskatoon,1700,5.0,2.0,221.0,4,55.25,1.0,8.17
2010,Saskatoon,1700,2.0,3.0,2.0,1,2.0,0.0,0.07
2010,Saskatoon,1700,1.0,1.0,967.0,967,1.0,0.0,35.73
2011,Saskatoon,1700,1.0,1.0,913.0,913,1.0,0.0,32.63
2011,Saskatoon,1700,4.0,1.0,90.0,21,4.29,0.0,3.22
2011,Saskatoon,1700,5.0,2.0,262.0,5,52.4,0.6,9.36
2011,Saskatoon,1700,4.0,3.0,303.0,64,4.73,0.0,10.83
2011,Saskatoon,1700,2.0,1.0,66.0,33,2.0,0.0,2.36
2011,Saskatoon,1700,5.0,3.0,634.0,32,19.81,0.19,22.66
2011,Saskatoon,1700,1.0,3.0,9.0,9,1.0,0.0,0.32
2012,Saskatoon,1700,4.0,1.0,49.0,12,4.08,0.0,1.71
2012,Saskatoon,1700,4.0,2.0,34.0,10,3.4,0.0,1.18
2012,Saskatoon,1700,1.0,3.0,30.0,30,1.0,0.0,1.04
2012,Saskatoon,1700,5.0,2.0,212.0,5,42.4,0.0,7.38
2012,Saskatoon,1700,4.0,3.0,189.0,37,5.11,0.0,6.58
2012,Saskatoon,1700,1.0,1.0,1218.0,1218,1.0,0.0,42.42
2012,Saskatoon,1700,5.0,3.0,1071.0,59,18.15,0.39,37.3
2012,Saskatoon,1700,2.0,1.0,134.0,67,2.0,0.0,4.67
2012,Saskatoon,1700,2.0,3.0,2.0,1,2.0,0.0,0.07
2013,Saskatoon,1700,4.0,1.0,12.0,3,4.0,0.0,0.41
2013,Saskatoon,1700,4.0,3.0,351.0,73,4.81,0.0,11.96
2013,Saskatoon,1700,2.0,3.0,26.0,13,2.0,0.0,0.89
2013,Saskatoon,1700,5.0,2.0,205.0,2,102.5,2.0,6.98
2013,Saskatoon,1700,5.0,3.0,840.0,40,21.0,0.53,28.62
2013,Saskatoon,1700,1.0,1.0,1085.0,1085,1.0,0.0,36.96
2013,Saskatoon,1700,2.0,1.0,196.0,98,2.0,0.0,6.68
2014,Saskatoon,1700,4.0,1.0,65.0,14,4.64,0.0,2.18
2014,Saskatoon,1700,4.0,3.0,379.0,78,4.86,0.0,12.7
2014,Saskatoon,1700,5.0,3.0,1092.0,31,35.23,2.9,36.59
2014,Saskatoon,1700,2.0,1.0,110.0,55,2.0,0.0,3.69
2014,Saskatoon,1700,5.0,2.0,605.0,11,55.0,2.73,20.27
2014,Saskatoon,1700,2.0,3.0,56.0,28,2.0,0.0,1.88
2014,Saskatoon,1700,1.0,1.0,1004.0,1004,1.0,0.0,33.64
2014,Saskatoon,1700,4.0,2.0,16.0,3,5.33,0.0,0.54
2015,Saskatoon,1700,1.0,1.0,651.0,651,1.0,0.0,21.25
2015,Saskatoon,1700,4.0,3.0,289.0,53,5.45,0.0,9.43
2015,Saskatoon,1700,2.0,3.0,26.0,13,2.0,0.0,0.85
2015,Saskatoon,1700,5.0,2.0,553.0,8,69.13,3.5,18.05
2015,Saskatoon,1700,5.0,3.0,1235.0,29,42.59,3.28,40.32
2015,Saskatoon,1700,4.0,1.0,150.0,25,6.0,0.0,4.9
2015,Saskatoon,1700,2.0,1.0,52.0,26,2.0,0.0,1.7
2016,Saskatoon,1700,1.0,1.0,731.0,731,1.0,0.0,23.23
2016,Saskatoon,1700,5.0,2.0,178.0,4,44.5,3.0,5.66
2016,Saskatoon,1700,2.0,1.0,44.0,22,2.0,0.0,1.4
2016,Saskatoon,1700,2.0,3.0,14.0,7,2.0,0.0,0.44
2016,Saskatoon,1700,4.0,3.0,98.0,23,4.26,0.0,3.11
2016,Saskatoon,1700,5.0,3.0,458.0,15,30.53,2.87,14.55
2016,Saskatoon,1700,4.0,2.0,72.0,5,14.4,0.0,2.29
2016,Saskatoon,1700,4.0,1.0,107.0,16,6.69,0.0,3.4
2017,Saskatoon,1700,2.0,3.0,28.0,14,2.0,0.0,0.87
2017,Saskatoon,1700,4.0,3.0,104.0,22,4.73,0.0,3.23
2017,Saskatoon,1700,5.0,3.0,431.0,8,53.88,5.75,13.38
2017,Saskatoon,1700,5.0,2.0,126.0,3,42.0,3.0,3.91
2017,Saskatoon,1700,2.0,1.0,40.0,20,2.0,0.0,1.24
2017,Saskatoon,1700,4.0,1.0,105.0,20,5.25,0.0,3.26
2017,Saskatoon,1700,4.0,2.0,17.0,2,8.5,0.0,0.53
2017,Saskatoon,1700,1.0,1.0,702.0,702,1.0,0.0,21.79
2018,Saskatoon,1700,5.0,3.0,491.0,16,30.69,4.0,14.9
2018,Saskatoon,1700,2.0,3.0,14.0,7,2.0,0.0,0.42
2018,Saskatoon,1700,5.0,2.0,523.0,51,10.25,0.39,15.87
2018,Saskatoon,1700,1.0,1.0,513.0,513,1.0,0.0,15.57
2018,Saskatoon,1700,4.0,3.0,75.0,15,5.0,0.0,2.28
2018,Saskatoon,1700,2.0,1.0,36.0,18,2.0,0.0,1.09
2018,Saskatoon,1700,4.0,1.0,40.0,8,5.0,0.0,1.21
2019,Saskatoon,1700,4.0,1.0,56.0,12,4.67,0.0,1.66
2019,Saskatoon,1700,1.0,1.0,476.0,476,1.0,0.0,14.15
2019,Saskatoon,1700,2.0,1.0,42.0,21,2.0,0.0,1.25
2019,Saskatoon,1700,4.0,3.0,76.0,19,4.0,0.0,2.26
2019,Saskatoon,1700,5.0,3.0,258.0,5,51.6,5.2,7.67
2019,Saskatoon,1700,2.0,3.0,10.0,5,2.0,0.0,0.3
2019,Saskatoon,1700,5.0,2.0,503.0,50,10.06,0.6,14.95
2020,Saskatoon,1700,4.0,1.0,45.0,10,4.5,0.0,1.33
2020,Saskatoon,1700,2.0,1.0,60.0,30,2.0,0.0,1.77
2020,Saskatoon,1700,1.0,1.0,544.0,544,1.0,0.0,16.04
2020,Saskatoon,1700,2.0,3.0,12.0,6,2.0,0.0,0.35
2020,Saskatoon,1700,4.0,2.0,30.0,2,15.0,0.0,0.88
2020,Saskatoon,1700,4.0,3.0,95.0,15,6.33,0.0,2.8
2020,Saskatoon,1700,5.0,3.0,258.0,6,43.0,4.33,7.61
2020,Saskatoon,1700,5.0,2.0,811.0,71,11.42,0.82,23.92
2021,Saskatoon,1700,1.0,2.0,1.0,1,1.0,0.0,0.03
2021,Saskatoon,1700,4.0,2.0,104.0,8,13.0,0.0,3.0
2021,Saskatoon,1700,1.0,1.0,584.0,584,1.0,0.0,16.87
2021,Saskatoon,1700,5.0,3.0,182.0,5,36.4,3.2,5.26
2021,Saskatoon,1700,4.0,1.0,17.0,4,4.25,0.0,0.49
2021,Saskatoon,1700,2.0,1.0,94.0,47,2.0,0.0,2.72
2021,Saskatoon,1700,2.0,3.0,4.0,2,2.0,0.0,0.12
2021,Saskatoon,1700,5.0,2.0,1164.0,64,18.19,1.14,33.63
2021,Saskatoon,1700,4.0,3.0,190.0,44,4.32,0.0,5.49
2022,Saskatoon,1700,1.0,2.0,2.0,2,1.0,0.0,0.06
2022,Saskatoon,1700,2.0,1.0,92.0,46,2.0,0.0,2.56
2022,Saskatoon,1700,5.0,3.0,287.0,10,28.7,3.5,8.0
2022,Saskatoon,1700,1.0,1.0,637.0,637,1.0,0.0,17.76
2022,Saskatoon,1700,2.0,3.0,4.0,2,2.0,0.0,0.11
2022,Saskatoon,1700,4.0,3.0,235.0,56,4.2,0.0,6.55
2022,Saskatoon,1700,5.0,2.0,1546.0,84,18.4,1.25,43.1
2023,Saskatoon,1700,1.0,3.0,2.0,2,1.0,0.0,0.05
2023,Saskatoon,1700,4.0,1.0,12.0,3,4.0,0.0,0.32
2023,Saskatoon,1700,5.0,3.0,240.0,8,30.0,2.75,6.46
2023,Saskatoon,1700,4.0,3.0,71.0,18,3.94,0.0,1.91
2023,Saskatoon,1700,2.0,1.0,96.0,48,2.0,0.0,2.58
2023,Saskatoon,1700,2.0,3.0,24.0,12,2.0,0.0,0.65
2023,Saskatoon,1700,5.0,2.0,1955.0,99,19.75,1.34,52.64
2023,Saskatoon,1700,4.0,2.0,95.0,14,6.79,0.0,2.56
2023,Saskatoon,1700,1.0,1.0,589.0,589,1.0,0.0,15.86
2023,Saskatoon,1700,1.0,2.0,3.0,3,1.0,0.0,0.08
1988,Toronto,2270,5.0,2.0,5530.0,64,86.41,0.69,14.12
1988,Toronto,2270,1.0,2.0,1.0,1,1.0,0.0,0.0
1988,Toronto,2270,2.0,4.0,2.0,1,2.0,0.0,0.01
1988,Toronto,2270,2.0,2.0,6.0,3,2.0,0.0,0.02
1988,Toronto,2270,5.0,4.0,653.0,6,108.83,0.0,1.67
1988,Toronto,2270,1.0,1.0,11713.0,11713,1.0,0.0,29.9
1988,Toronto,2270,2.0,1.0,157.0,79,1.99,0.0,0.4
1988,Toronto,2270,5.0,3.0,19008.0,105,181.03,0.58,48.52
1988,Toronto,2270,4.0,2.0,49.0,8,6.13,0.0,0.13
1988,Toronto,2270,4.0,4.0,156.0,22,7.09,0.0,0.4
1988,Toronto,2270,4.0,3.0,690.0,97,7.11,0.04,1.76
1988,Toronto,2270,4.0,1.0,701.0,100,7.01,0.0,1.79
1989,Toronto,2270,5.0,3.0,17215.0,87,197.87,5.16,43.21
1989,Toronto,2270,5.0,4.0,459.0,12,38.25,1.75,1.15
1989,Toronto,2270,2.0,1.0,114.0,57,2.0,0.0,0.29
1989,Toronto,2270,4.0,3.0,403.0,51,7.9,0.24,1.01
1989,Toronto,2270,1.0,1.0,10336.0,10336,1.0,0.0,25.94
1989,Toronto,2270,4.0,1.0,339.0,43,7.88,0.05,0.85
1989,Toronto,2270,4.0,4.0,221.0,12,18.42,0.0,0.55
1989,Toronto,2270,5.0,2.0,4525.0,51,88.73,2.31,11.36
1989,Toronto,2270,1.0,2.0,1.0,1,1.0,0.0,0.0
1989,Toronto,2270,2.0,2.0,6.0,3,2.0,0.0,0.02
1989,Toronto,2270,4.0,2.0,151.0,22,6.86,0.23,0.38
1990,Toronto,2270,1.0,1.0,5901.0,5901,1.0,0.0,14.66
1990,Toronto,2270,2.0,4.0,2.0,1,2.0,0.0,0.0
1990,Toronto,2270,5.0,3.0,11562.0,64,180.66,9.41,28.73
1990,Toronto,2270,2.0,1.0,98.0,49,2.0,0.0,0.24
1990,Toronto,2270,4.0,2.0,304.0,34,8.94,0.5,0.76
1990,Toronto,2270,5.0,2.0,4975.0,51,97.55,5.27,12.36
1990,Toronto,2270,4.0,4.0,113.0,16,7.06,1.25,0.28
1990,Toronto,2270,4.0,3.0,479.0,58,8.26,1.03,1.19
1990,Toronto,2270,5.0,4.0,368.0,4,92.0,9.75,0.91
1990,Toronto,2270,4.0,1.0,572.0,99,5.78,1.11,1.42
1991,Toronto,2270,4.0,3.0,634.0,55,11.53,0.51,1.55
1991,Toronto,2270,4.0,2.0,521.0,72,7.24,0.04,1.27
1991,Toronto,2270,4.0,4.0,314.0,51,6.16,0.12,0.77
1991,Toronto,2270,5.0,1.0,1.0,1,1.0,2.0,0.0
1991,Toronto,2270,5.0,2.0,4416.0,68,64.94,2.49,10.8
1991,Toronto,2270,2.0,1.0,126.0,63,2.0,0.0,0.31
1991,Toronto,2270,4.0,1.0,606.0,102,5.94,0.51,1.48
1991,Toronto,2270,5.0,4.0,745.0,9,82.78,1.56,1.82
1991,Toronto,2270,1.0,1.0,5555.0,5555,1.0,0.0,13.59
1991,Toronto,2270,2.0,4.0,2.0,1,2.0,0.0,0.0
1991,Toronto,2270,5.0,3.0,4289.0,29,147.9,8.52,10.49
1992,Toronto,2270,2.0,1.0,412.0,206,2.0,0.0,1.0
1992,Toronto,2270,4.0,1.0,415.0,67,6.19,0.33,1.0
1992,Toronto,2270,4.0,2.0,406.0,62,6.55,0.55,0.98
1992,Toronto,2270,4.0,3.0,122.0,17,7.18,1.41,0.29
1992,Toronto,2270,4.0,4.0,50.0,7,7.14,0.0,0.12
1992,Toronto,2270,5.0,2.0,6140.0,66,93.03,2.47,14.83
1992,Toronto,2270,5.0,4.0,1754.0,27,64.96,4.41,4.24
1992,Toronto,2270,5.0,3.0,1295.0,11,117.73,6.0,3.13
1992,Toronto,2270,1.0,1.0,4517.0,4517,1.0,0.0,10.91
1993,Toronto,2270,5.0,2.0,3837.0,45,85.27,1.91,9.1
1993,Toronto,2270,5.0,3.0,1365.0,14,97.5,3.86,3.24
1993,Toronto,2270,2.0,3.0,2.0,1,2.0,0.0,0.0
1993,Toronto,2270,4.0,3.0,593.0,94,6.31,0.93,1.41
1993,Toronto,2270,4.0,1.0,458.0,66,6.94,0.12,1.09
1993,Toronto,2270,2.0,1.0,450.0,225,2.0,0.0,1.07
1993,Toronto,2270,4.0,4.0,79.0,12,6.58,2.0,0.19
1993,Toronto,2270,1.0,1.0,3684.0,3684,1.0,0.0,8.73
1993,Toronto,2270,5.0,4.0,584.0,10,58.4,1.1,1.38
1993,Toronto,2270,4.0,2.0,22.0,4,5.5,0.0,0.05
1993,Toronto,2270,1.0,3.0,2.0,2,1.0,0.0,0.0
1994,Toronto,2270,4.0,2.0,78.0,12,6.5,0.67,0.18
1994,Toronto,2270,5.0,1.0,2.0,1,2.0,0.0,0.0
1994,Toronto,2270,5.0,2.0,2571.0,41,62.71,1.93,5.98
1994,Toronto,2270,1.0,1.0,5247.0,5247,1.0,0.0,12.2
1994,Toronto,2270,5.0,4.0,249.0,2,124.5,3.0,0.58
1994,Toronto,2270,4.0,1.0,902.0,170,5.31,0.75,2.1
1994,Toronto,2270,5.0,3.0,1911.0,35,54.6,2.69,4.44
1994,Toronto,2270,4.0,3.0,603.0,97,6.22,1.31,1.4
1994,Toronto,2270,2.0,1.0,578.0,289,2.0,0.0,1.34
1994,Toronto,2270,2.0,3.0,2.0,1,2.0,0.0,0.0
1995,Toronto,2270,5.0,4.0,321.0,6,53.5,1.83,0.73
1995,Toronto,2270,5.0,2.0,1926.0,40,48.15,1.78,4.39
1995,Toronto,2270,4.0,3.0,668.0,78,8.56,0.81,1.52
1995,Toronto,2270,1.0,1.0,3864.0,3864,1.0,0.0,8.82
1995,Toronto,2270,4.0,2.0,92.0,19,4.84,0.11,0.21
1995,Toronto,2270,5.0,1.0,4.0,1,4.0,2.0,0.01
1995,Toronto,2270,4.0,1.0,1494.0,238,6.28,0.61,3.41
1995,Toronto,2270,2.0,1.0,568.0,284,2.0,0.0,1.3
1995,Toronto,2270,5.0,3.0,3692.0,41,90.05,2.2,8.42
1996,Toronto,2270,1.0,3.0,29.0,29,1.0,0.0,0.06
1996,Toronto,2270,4.0,3.0,1406.0,212,6.63,0.53,3.14
1996,Toronto,2270,4.0,2.0,35.0,10,3.5,0.0,0.08
1996,Toronto,2270,5.0,4.0,444.0,3,148.0,0.0,0.99
1996,Toronto,2270,2.0,2.0,4.0,2,2.0,0.0,0.01
1996,Toronto,2270,1.0,1.0,5429.0,5429,1.0,0.0,12.13
1996,Toronto,2270,4.0,1.0,1531.0,264,5.8,0.13,3.42
1996,Toronto,2270,5.0,2.0,626.0,15,41.73,0.6,1.4
1996,Toronto,2270,5.0,3.0,2806.0,29,96.76,2.0,6.27
1996,Toronto,2270,2.0,3.0,2.0,1,2.0,0.0,0.0
1996,Toronto,2270,2.0,1.0,894.0,447,2.0,0.0,2.0
1997,Toronto,2270,4.0,3.0,1833.0,239,7.67,0.3,4.02
1997,Toronto,2270,4.0,1.0,1681.0,276,6.09,0.24,3.68
1997,Toronto,2270,4.0,2.0,9.0,1,9.0,0.0,0.02
1997,Toronto,2270,1.0,3.0,8.0,8,1.0,0.0,0.02
1997,Toronto,2270,2.0,1.0,1345.0,673,2.0,0.0,2.95
1997,Toronto,2270,2.0,3.0,4.0,2,2.0,0.0,0.01
1997,Toronto,2270,5.0,1.0,2.0,1,2.0,0.0,0.0
1997,Toronto,2270,5.0,2.0,119.0,13,9.15,0.38,0.26
1997,Toronto,2270,5.0,3.0,3110.0,35,88.86,3.4,6.82
1997,Toronto,2270,1.0,1.0,7346.0,7346,1.0,0.0,16.1
1998,Toronto,2270,4.0,1.0,2200.0,368,5.98,0.11,4.74
