reference_period,stcan_cmacode,metro,metcode,FSA,total_completions,completions_accsuite,completions_no_accsuite,num_structures,unitsperstructure,avgstorycount,avglengthofconstr,avgpermit_to_start_time
2014,825,Calgary,0140,T3G,60.0,,60.0,48,1.25,0.0,7.583333333333333,0.0
2014,825,Calgary,0140,T2G,424.0,,424.0,23,18.43,1.91,13.761904761904763,1.0
2014,825,Calgary,0140,T2S,25.0,,25.0,25,1.0,0.0,20.68,1.0
2014,825,Calgary,0140,T2H,135.0,,135.0,18,7.5,0.78,22.58823529411765,2.0
2014,825,Calgary,0140,T2J,149.0,,149.0,52,2.87,0.12,10.307692307692308,1.0
2015,825,Calgary,0140,T1Y,1.0,,1.0,1,1.0,0.0,9.0,0.0
2015,825,Calgary,0140,T3A,112.0,,112.0,25,4.48,0.0,9.12,0.0
2015,825,Calgary,0140,nan,1485.0,,1485.0,824,1.8,0.03,6.900977995110025,0.0
2015,825,Calgary,0140,T2S,21.0,,21.0,21,1.0,0.0,20.142857142857142,1.0
2015,825,Calgary,0140,T4C,969.0,,969.0,575,1.69,0.01,6.474729241877256,0.0
2015,825,Calgary,0140,T2J,131.0,,131.0,42,3.12,0.26,12.30952380952381,1.0
2015,825,Calgary,0140,T3B,303.0,,303.0,65,4.66,0.34,12.153846153846153,0.0
2015,825,Calgary,0140,T3N,943.0,,943.0,375,2.51,0.05,6.762666666666667,1.0
2015,825,Calgary,0140,T2X,919.0,,919.0,630,1.46,0.01,7.775477707006369,1.0
2015,825,Calgary,0140,T2C,160.0,,160.0,27,5.93,0.48,10.62962962962963,1.0
2015,825,Calgary,0140,T2H,11.0,,11.0,8,1.38,0.0,13.125,0.0
2015,825,Calgary,0140,T2K,38.0,,38.0,21,1.81,0.0,11.80952380952381,0.0
2015,825,Calgary,0140,T3J,2.0,,2.0,2,1.0,0.0,8.0,1.0
2015,825,Calgary,0140,T3L,4.0,,4.0,2,2.0,0.0,17.5,7.0
2015,825,Calgary,0140,T2P,176.0,,176.0,2,88.0,15.5,15.5,5.0
2015,825,Calgary,0140,T3M,2217.0,,2217.0,1138,1.95,0.07,6.160919540229885,0.0
2015,825,Calgary,0140,T0M,41.0,,41.0,36,1.14,0.0,8.323529411764707,0.0
2015,825,Calgary,0140,T2A,379.0,,379.0,13,29.15,1.92,10.307692307692308,1.0
2015,825,Calgary,0140,T2N,360.0,,360.0,131,2.75,0.09,14.534351145038167,1.0
2015,825,Calgary,0140,T2W,1.0,,1.0,1,1.0,0.0,11.0,1.0
2015,825,Calgary,0140,T3G,24.0,,24.0,20,1.2,0.0,8.368421052631579,0.0
2015,825,Calgary,0140,T1X,490.0,,490.0,414,1.18,0.0,7.705596107055961,0.0
2015,825,Calgary,0140,T3R,1510.0,,1510.0,694,2.18,0.05,6.206231454005935,0.0
2015,825,Calgary,0140,T2Z,1048.0,,1048.0,344,3.05,0.12,6.247093023255814,1.0
2015,825,Calgary,0140,T2Y,1.0,,1.0,1,1.0,0.0,21.0,0.0
2015,825,Calgary,0140,T3E,385.0,,385.0,165,2.33,0.09,11.798780487804878,1.0
2015,825,Calgary,0140,T3Z,31.0,,31.0,31,1.0,0.0,8.1,1.0
2015,825,Calgary,0140,T2M,199.0,,199.0,88,2.26,0.11,12.738636363636363,0.0
2015,825,Calgary,0140,T2V,180.0,,180.0,43,4.19,0.4,14.837209302325581,1.0
2015,825,Calgary,0140,T3K,165.0,,165.0,69,2.39,0.0,7.202898550724638,1.0
2015,825,Calgary,0140,T3P,483.0,,483.0,398,1.21,0.0,5.040106951871658,0.0
2015,825,Calgary,0140,T2E,394.0,,394.0,122,3.23,0.16,11.59016393442623,1.0
2015,825,Calgary,0140,T3C,58.0,,58.0,34,1.71,0.06,12.176470588235293,0.0
2015,825,Calgary,0140,T2G,759.0,,759.0,21,36.14,3.71,16.263157894736842,3.0
2015,825,Calgary,0140,T2L,3.0,,3.0,3,1.0,0.0,12.333333333333334,0.0
2015,825,Calgary,0140,T0L,21.0,,21.0,21,1.0,0.0,11.095238095238095,0.0
2015,825,Calgary,0140,T2T,233.0,,233.0,122,1.91,0.08,13.950819672131148,1.0
2015,825,Calgary,0140,T3H,271.0,,271.0,188,1.44,0.05,8.78494623655914,0.0
2015,825,Calgary,0140,T4B,15.0,,15.0,15,1.0,0.0,7.266666666666667,0.0
2016,825,Calgary,0140,T3H,131.0,,131.0,120,1.09,0.0,11.225,0.0
2016,825,Calgary,0140,T2E,691.0,,691.0,96,7.2,0.51,13.197916666666666,1.0
2016,825,Calgary,0140,T2M,73.0,,73.0,47,1.55,0.0,12.851063829787234,0.0
2016,825,Calgary,0140,T2P,428.0,,428.0,1,428.0,13.0,22.0,0.0
2016,825,Calgary,0140,T2X,1251.0,,1251.0,434,2.88,0.06,6.5638051044083525,1.0
2016,825,Calgary,0140,T2J,45.0,,45.0,22,2.05,0.27,12.142857142857142,-3.0
2016,825,Calgary,0140,T2L,354.0,,354.0,14,25.29,2.07,16.285714285714285,-4.0
2016,825,Calgary,0140,T4C,648.0,,648.0,347,1.87,0.02,7.5843373493975905,1.0
2016,825,Calgary,0140,T0L,8.0,,8.0,8,1.0,0.0,16.875,0.0
2016,825,Calgary,0140,T2G,1039.0,,1039.0,26,39.96,5.65,16.208333333333332,2.0
2016,825,Calgary,0140,T3A,49.0,,49.0,9,5.44,0.44,10.777777777777779,1.0
2016,825,Calgary,0140,T0M,53.0,,53.0,48,1.1,0.0,9.340425531914894,0.0
2016,825,Calgary,0140,T2H,78.0,,78.0,18,4.33,0.33,14.5,1.0
2016,825,Calgary,0140,T2S,21.0,,21.0,17,1.24,0.12,16.3125,1.0
2016,825,Calgary,0140,T3K,5.0,,5.0,5,1.0,0.0,10.25,2.0
2016,825,Calgary,0140,T2A,132.0,,132.0,10,13.2,0.7,13.428571428571429,5.0
2016,825,Calgary,0140,T2K,12.0,,12.0,9,1.33,0.0,12.777777777777779,0.0
2016,825,Calgary,0140,T3R,867.0,,867.0,478,1.81,0.05,6.8071278825995805,0.0
2016,825,Calgary,0140,T1Y,7.0,,7.0,3,2.33,0.0,10.666666666666666,1.0
2016,825,Calgary,0140,T3G,21.0,,21.0,20,1.05,0.0,8.25,0.0
2016,825,Calgary,0140,T3M,1344.0,,1344.0,737,1.82,0.04,6.0744827586206895,0.0
2016,825,Calgary,0140,T2Y,90.0,,90.0,12,7.5,0.33,7.583333333333333,-1.0
2016,825,Calgary,0140,T3J,11.0,,11.0,11,1.0,0.0,6.454545454545454,1.0
2016,825,Calgary,0140,T3Z,37.0,,37.0,37,1.0,0.0,13.675675675675675,0.0
2016,825,Calgary,0140,T2C,5.0,,5.0,3,1.67,0.0,8.666666666666666,0.0
2016,825,Calgary,0140,T3N,1569.0,,1569.0,561,2.8,0.09,5.884476534296029,1.0
2016,825,Calgary,0140,T3C,109.0,,109.0,30,3.63,0.27,14.6,1.0
2016,825,Calgary,0140,T3L,13.0,,13.0,13,1.0,0.0,6.0,0.0
2016,825,Calgary,0140,nan,1103.0,,1103.0,554,1.99,0.05,7.478021978021978,1.0
2016,825,Calgary,0140,T2R,452.0,,452.0,2,226.0,23.5,24.0,1.0
2016,825,Calgary,0140,T4B,365.0,,365.0,22,16.59,0.91,11.909090909090908,1.0
2016,825,Calgary,0140,T3E,325.0,,325.0,86,3.78,0.28,11.965116279069768,1.0
2016,825,Calgary,0140,T2N,331.0,,331.0,108,3.06,0.23,14.972222222222221,1.0
2016,825,Calgary,0140,T1X,195.0,,195.0,179,1.09,0.0,8.696629213483146,0.0
2016,825,Calgary,0140,T2T,409.0,,409.0,100,4.09,0.42,14.070707070707071,1.0
2016,825,Calgary,0140,T2V,55.0,,55.0,30,1.83,0.1,18.5,1.0
2016,825,Calgary,0140,T3B,168.0,,168.0,42,4.0,0.29,12.523809523809524,1.0
2016,825,Calgary,0140,T2B,2.0,,2.0,2,1.0,0.0,7.0,0.0
2016,825,Calgary,0140,T2Z,343.0,,343.0,93,3.69,0.09,6.333333333333333,0.0
2016,825,Calgary,0140,T3P,400.0,,400.0,217,1.84,0.07,6.967592592592593,1.0
2017,825,Calgary,0140,T2X,914.0,,914.0,325,2.81,0.05,6.310769230769231,2.0
2017,825,Calgary,0140,T2Z,323.0,,323.0,22,14.68,0.73,9.5,4.0
2017,825,Calgary,0140,T3G,22.0,,22.0,22,1.0,0.0,7.2727272727272725,0.0
2017,825,Calgary,0140,T4B,315.0,,315.0,231,1.36,0.0,5.348623853211009,1.0
2017,825,Calgary,0140,T1Y,10.0,,10.0,4,2.5,0.0,21.75,4.0
2017,825,Calgary,0140,T3S,1.0,,1.0,1,1.0,0.0,8.0,2.0
2017,825,Calgary,0140,T0L,3.0,,3.0,3,1.0,0.0,22.333333333333332,-11.0
2017,825,Calgary,0140,T2E,559.0,,559.0,64,8.73,0.66,11.666666666666666,1.0
2017,825,Calgary,0140,T2N,164.0,,164.0,60,2.73,0.17,12.55,1.0
2017,825,Calgary,0140,T2P,992.0,,992.0,5,198.4,28.0,26.5,5.0
2017,825,Calgary,0140,T2B,1.0,,1.0,1,1.0,0.0,14.0,0.0
2017,825,Calgary,0140,T2J,49.0,,49.0,38,1.29,0.05,7.7105263157894735,1.0
2017,825,Calgary,0140,T2L,5.0,,5.0,5,1.0,0.0,10.4,0.0
2017,825,Calgary,0140,T2M,208.0,,208.0,43,4.84,0.23,9.093023255813954,1.0
2017,825,Calgary,0140,T3E,198.0,,198.0,59,3.36,0.19,11.0,1.0
2017,825,Calgary,0140,T3C,92.0,,92.0,30,3.07,0.23,12.533333333333333,1.0
2017,825,Calgary,0140,T3J,11.0,,11.0,11,1.0,0.0,5.181818181818182,2.0
2017,825,Calgary,0140,T3K,1.0,,1.0,1,1.0,0.0,7.0,0.0
2017,825,Calgary,0140,T4A,118.0,,118.0,81,1.46,0.02,4.54054054054054,1.0
2017,825,Calgary,0140,T2H,17.0,,17.0,11,1.55,0.0,10.090909090909092,6.0
2017,825,Calgary,0140,T3N,1333.0,,1333.0,821,1.62,0.02,5.638583638583639,1.0
2017,825,Calgary,0140,T4C,572.0,,572.0,351,1.63,0.02,6.197568389057751,1.0
2017,825,Calgary,0140,T2S,21.0,,21.0,17,1.24,0.0,17.647058823529413,1.0
2017,825,Calgary,0140,T3M,988.0,,988.0,611,1.62,0.03,6.0,0.0
2017,825,Calgary,0140,T3R,1300.0,,1300.0,604,2.15,0.07,6.799003322259137,1.0
2017,825,Calgary,0140,T2T,226.0,,226.0,66,3.42,0.32,13.272727272727273,1.0
2017,825,Calgary,0140,T1X,195.0,,195.0,139,1.4,0.0,7.014598540145985,2.0
2017,825,Calgary,0140,T3Z,77.0,,77.0,76,1.01,0.0,9.578947368421053,2.0
2017,825,Calgary,0140,T2C,4.0,,4.0,2,2.0,0.0,7.0,0.0
2017,825,Calgary,0140,T2K,23.0,,23.0,18,1.28,0.0,10.529411764705882,2.0
2017,825,Calgary,0140,nan,599.0,,599.0,333,1.8,0.03,7.270516717325228,1.0
2017,825,Calgary,0140,T2R,266.0,,266.0,2,133.0,16.0,24.5,6.0
2017,825,Calgary,0140,T3L,78.0,,78.0,78,1.0,0.0,5.782051282051282,0.0
2017,825,Calgary,0140,T0M,258.0,,258.0,237,1.09,0.0,6.073275862068965,1.0
2017,825,Calgary,0140,T2A,33.0,,33.0,5,6.6,0.4,10.6,4.0
2017,825,Calgary,0140,T2V,28.0,,28.0,22,1.27,0.0,16.181818181818183,0.0
2017,825,Calgary,0140,T3A,17.0,,17.0,12,1.42,0.0,8.0,0.0
2017,825,Calgary,0140,T3H,185.0,,185.0,122,1.52,0.03,9.508196721311476,1.0
2017,825,Calgary,0140,T3P,374.0,,374.0,279,1.34,0.01,5.913978494623656,1.0
2017,825,Calgary,0140,T2G,295.0,,295.0,14,21.07,1.86,12.142857142857142,2.0
2017,825,Calgary,0140,T2Y,14.0,,14.0,14,1.0,0.0,6.142857142857143,1.0
2017,825,Calgary,0140,T3B,125.0,,125.0,61,2.05,0.0,10.934426229508198,1.0
2018,825,Calgary,0140,T2G,134.0,,134.0,15,8.93,1.07,11.4,2.0
2018,825,Calgary,0140,T2H,10.0,,10.0,7,1.43,0.0,10.714285714285714,1.0
2018,825,Calgary,0140,T3P,428.0,,428.0,375,1.14,0.0,5.03921568627451,0.0
2018,825,Calgary,0140,T2N,338.0,,338.0,77,4.39,0.29,11.253333333333334,2.0
2018,825,Calgary,0140,T3B,229.0,1.0,228.0,93,2.46,0.15,7.161290322580645,1.0
2018,825,Calgary,0140,T1X,143.0,,143.0,137,1.04,0.0,7.947761194029851,0.0
2018,825,Calgary,0140,T3H,237.0,2.0,235.0,204,1.16,0.0,8.089108910891088,1.0
2018,825,Calgary,0140,T2A,12.0,,12.0,5,2.4,0.6,11.6,1.0
2018,825,Calgary,0140,T2B,6.0,,6.0,3,2.0,0.0,13.0,0.0
2018,825,Calgary,0140,T3K,66.0,,66.0,8,8.25,0.5,5.875,1.0
2018,825,Calgary,0140,T2M,172.0,1.0,171.0,53,3.25,0.17,8.81132075471698,1.0
2018,825,Calgary,0140,T2Z,51.0,,51.0,17,3.0,0.24,7.75,8.0
2018,825,Calgary,0140,T3R,1060.0,,1060.0,438,2.42,0.07,6.494226327944573,1.0
2018,825,Calgary,0140,T1Y,13.0,,13.0,4,3.25,0.0,25.333333333333332,8.0
2018,825,Calgary,0140,T3J,112.0,,112.0,13,8.62,0.31,6.076923076923077,1.0
2018,825,Calgary,0140,T4C,611.0,1.0,610.0,366,1.67,0.02,7.1225626740947074,1.0
2018,825,Calgary,0140,nan,3.0,,3.0,3,1.0,0.0,28.666666666666668,4.0
2018,825,Calgary,0140,T2X,709.0,,709.0,376,1.89,0.02,5.949197860962567,1.0
2018,825,Calgary,0140,T3M,1208.0,2.0,1206.0,618,1.95,0.07,5.8322475570032575,0.0
2018,825,Calgary,0140,T3N,1146.0,5.0,1141.0,744,1.54,0.02,5.065934065934066,1.0
2018,825,Calgary,0140,T2K,23.0,,23.0,18,1.28,0.0,10.722222222222221,1.0
2018,825,Calgary,0140,T2Y,25.0,,25.0,25,1.0,0.0,5.375,1.0
2018,825,Calgary,0140,T0M,396.0,5.0,391.0,349,1.13,0.01,6.040345821325649,0.0
2018,825,Calgary,0140,T3Z,144.0,3.0,141.0,132,1.09,0.0,8.122137404580153,0.0
2018,825,Calgary,0140,T2E,175.0,2.0,173.0,97,1.8,0.04,9.814432989690722,1.0
2018,825,Calgary,0140,T3C,119.0,1.0,118.0,40,2.98,0.3,9.157894736842104,2.0
2018,825,Calgary,0140,T3A,19.0,1.0,18.0,19,1.0,0.0,11.105263157894736,1.0
2018,825,Calgary,0140,T2C,18.0,,18.0,4,4.5,0.5,8.75,11.0
2018,825,Calgary,0140,T2P,147.0,,147.0,2,73.5,9.5,14.0,12.0
2018,825,Calgary,0140,T2S,13.0,,13.0,13,1.0,0.0,17.384615384615383,2.0
2018,825,Calgary,0140,T4A,217.0,,217.0,142,1.53,0.03,5.921428571428572,0.0
2018,825,Calgary,0140,T2W,2.0,,2.0,2,1.0,0.0,12.5,1.0
2018,825,Calgary,0140,T4B,656.0,,656.0,462,1.42,0.0,6.187358916478555,1.0
2018,825,Calgary,0140,T0L,7.0,,7.0,7,1.0,0.0,11.714285714285714,0.0
2018,825,Calgary,0140,T3E,345.0,2.0,343.0,106,3.25,0.17,9.783018867924529,1.0
2018,825,Calgary,0140,T3G,17.0,,17.0,17,1.0,0.0,7.117647058823529,0.0
2018,825,Calgary,0140,T2T,181.0,,181.0,75,2.41,0.13,9.973333333333333,1.0
2018,825,Calgary,0140,T2V,36.0,,36.0,30,1.2,0.0,15.6,1.0
2018,825,Calgary,0140,T3L,42.0,,42.0,42,1.0,0.0,5.571428571428571,0.0
2018,825,Calgary,0140,T2J,171.0,,171.0,101,1.69,0.02,6.428571428571429,2.0
2018,825,Calgary,0140,T2L,4.0,,4.0,4,1.0,0.0,9.25,1.0
2018,825,Calgary,0140,T2R,287.0,,287.0,1,287.0,34.0,26.0,14.0
2019,825,Calgary,0140,T2T,427.0,,427.0,94,4.54,0.27,12.064516129032258,1.0
2019,825,Calgary,0140,T3K,210.0,,210.0,52,4.04,0.15,5.92,1.0
2019,825,Calgary,0140,T3N,2042.0,28.0,2014.0,760,2.69,0.09,5.165075034106412,1.0
2019,825,Calgary,0140,T2P,225.0,,225.0,3,75.0,10.67,26.333333333333332,11.0
2019,825,Calgary,0140,T3J,53.0,,53.0,21,2.52,0.14,5.619047619047619,1.0
2019,825,Calgary,0140,T2L,8.0,,8.0,8,1.0,0.0,12.5,1.0
2019,825,Calgary,0140,T2X,628.0,6.0,622.0,291,2.16,0.03,7.165492957746479,2.0
2019,825,Calgary,0140,T3G,28.0,,28.0,28,1.0,0.0,9.321428571428571,0.0
2019,825,Calgary,0140,T2W,3.0,,3.0,3,1.0,0.0,8.0,1.0
2019,825,Calgary,0140,T3A,170.0,,170.0,28,6.07,0.14,8.285714285714286,1.0
2019,825,Calgary,0140,T2G,522.0,,522.0,13,40.15,4.38,12.846153846153847,5.0
2019,825,Calgary,0140,T3C,61.0,1.0,60.0,36,1.69,0.11,12.444444444444445,1.0
2019,825,Calgary,0140,T2N,180.0,1.0,179.0,89,2.02,0.07,11.235294117647058,2.0
2019,825,Calgary,0140,T4B,477.0,,477.0,367,1.3,0.0,7.525280898876405,1.0
2019,825,Calgary,0140,T2B,4.0,,4.0,1,4.0,0.0,23.0,3.0
2019,825,Calgary,0140,T0M,409.0,21.0,388.0,322,1.27,0.03,6.512987012987013,0.0
2019,825,Calgary,0140,T2J,293.0,,293.0,188,1.56,0.0,5.919354838709677,1.0
2019,825,Calgary,0140,T2S,13.0,,13.0,12,1.08,0.0,19.5,1.0
2019,825,Calgary,0140,T2Y,94.0,,94.0,25,3.76,0.16,7.16,4.0
2019,825,Calgary,0140,T3R,505.0,1.0,504.0,216,2.34,0.08,7.355769230769231,2.0
2019,825,Calgary,0140,T3B,514.0,,514.0,107,4.8,0.27,7.158878504672897,1.0
2019,825,Calgary,0140,T3L,7.0,,7.0,7,1.0,0.0,6.571428571428571,1.0
2019,825,Calgary,0140,T3M,1387.0,26.0,1361.0,572,2.42,0.14,6.440860215053763,1.0
2019,825,Calgary,0140,T2E,188.0,1.0,187.0,85,2.21,0.15,11.635294117647058,1.0
2019,825,Calgary,0140,T0L,5.0,,5.0,5,1.0,0.0,9.4,1.0
2019,825,Calgary,0140,T2V,52.0,,52.0,24,2.17,0.08,14.375,0.0
2019,825,Calgary,0140,T2H,12.0,,12.0,3,4.0,1.33,18.0,8.0
2019,825,Calgary,0140,T3S,1.0,,1.0,1,1.0,0.0,7.0,1.0
2019,825,Calgary,0140,T1Y,1.0,,1.0,1,1.0,0.0,8.0,0.0
2019,825,Calgary,0140,T4A,93.0,,93.0,82,1.13,0.0,7.304878048780488,1.0
2019,825,Calgary,0140,T1X,115.0,,115.0,112,1.03,0.0,8.954128440366972,0.0
2019,825,Calgary,0140,T2Z,67.0,,67.0,30,2.23,0.0,6.366666666666666,4.0
2019,825,Calgary,0140,T3P,529.0,,529.0,332,1.59,0.0,4.907407407407407,1.0
2019,825,Calgary,0140,T3E,140.0,,140.0,88,1.59,0.09,10.079545454545455,1.0
2019,825,Calgary,0140,T3H,427.0,1.0,426.0,111,3.85,0.2,9.381818181818181,1.0
2019,825,Calgary,0140,T2A,23.0,1.0,22.0,12,1.92,0.0,9.5,1.0
2019,825,Calgary,0140,T2R,517.0,,517.0,3,172.33,16.33,17.666666666666668,16.0
2019,825,Calgary,0140,T2K,43.0,,43.0,28,1.54,0.11,10.214285714285714,0.0
2019,825,Calgary,0140,T2M,117.0,9.0,108.0,60,1.95,0.1,11.55,1.0
2019,825,Calgary,0140,T4C,382.0,,382.0,265,1.44,0.01,7.652892561983471,1.0
2019,825,Calgary,0140,T2C,21.0,,21.0,7,3.0,0.0,11.857142857142858,2.0
2019,825,Calgary,0140,T3Z,141.0,3.0,138.0,121,1.17,0.0,7.616666666666666,0.0
2020,825,Calgary,0140,T3R,253.0,,253.0,111,2.28,0.08,8.225225225225225,1.0
2020,825,Calgary,0140,T1Y,4.0,,4.0,4,1.0,0.0,7.25,0.0
2020,825,Calgary,0140,T3G,9.0,,9.0,9,1.0,0.0,8.777777777777779,0.0
2020,825,Calgary,0140,T2C,20.0,,20.0,2,10.0,1.5,15.0,2.0
2020,825,Calgary,0140,T2T,345.0,2.0,343.0,73,4.73,0.27,13.767123287671232,2.0
2020,825,Calgary,0140,T0M,222.0,24.0,198.0,194,1.14,0.0,6.283505154639175,0.0
2020,825,Calgary,0140,T2E,137.0,7.0,130.0,59,2.32,0.15,15.03448275862069,2.0
2020,825,Calgary,0140,T3Z,69.0,,69.0,59,1.17,0.0,8.631578947368421,0.0
2020,825,Calgary,0140,T2B,6.0,1.0,5.0,3,2.0,0.0,9.333333333333334,1.0
2020,825,Calgary,0140,T2S,9.0,,9.0,9,1.0,0.0,16.555555555555557,2.0
2020,825,Calgary,0140,T2V,292.0,,292.0,21,13.9,0.76,16.333333333333332,1.0
2020,825,Calgary,0140,T4A,82.0,,82.0,67,1.22,0.0,7.462686567164179,0.0
2020,825,Calgary,0140,T4C,225.0,1.0,224.0,144,1.56,0.02,8.527777777777779,1.0
2020,825,Calgary,0140,T3E,123.0,1.0,122.0,61,2.02,0.2,12.0,0.0
2020,825,Calgary,0140,nan,26.0,,26.0,7,3.71,0.0,12.0,30.0
2020,825,Calgary,0140,T2H,8.0,,8.0,6,1.33,0.33,17.6,0.0
2020,825,Calgary,0140,T2N,711.0,3.0,708.0,68,10.46,0.46,13.546875,2.0
2020,825,Calgary,0140,T2G,132.0,1.0,131.0,11,12.0,1.36,16.818181818181817,3.0
2020,825,Calgary,0140,T2P,73.0,,73.0,2,36.5,8.0,16.5,13.0
2020,825,Calgary,0140,T2W,1.0,,1.0,1,1.0,0.0,9.0,0.0
2020,825,Calgary,0140,T3B,165.0,,165.0,57,2.89,0.25,12.321428571428571,1.0
2020,825,Calgary,0140,T2M,159.0,,159.0,48,3.31,0.21,13.791666666666666,2.0
2020,825,Calgary,0140,T1X,83.0,,83.0,75,1.11,0.0,7.794117647058823,1.0
2020,825,Calgary,0140,T3N,1017.0,10.0,1007.0,397,2.56,0.15,5.3604060913705585,1.0
2020,825,Calgary,0140,T2Y,61.0,,61.0,6,10.17,0.67,10.666666666666666,6.0
2020,825,Calgary,0140,T3L,8.0,,8.0,3,2.67,0.0,10.333333333333334,2.0
2020,825,Calgary,0140,T2R,462.0,,462.0,1,462.0,34.0,27.0,4.0
2020,825,Calgary,0140,T3J,24.0,1.0,23.0,12,2.0,0.25,8.666666666666666,1.0
2020,825,Calgary,0140,T2Z,36.0,3.0,33.0,20,1.8,0.0,8.35,4.0
2020,825,Calgary,0140,,2968.0,64.0,2904.0,2095,1.42,0.03,5.19384765625,1.0
2020,825,Calgary,0140,T0L,4.0,,4.0,4,1.0,0.0,12.0,1.0
2020,825,Calgary,0140,T2K,37.0,1.0,36.0,22,1.68,0.23,12.590909090909092,1.0
2020,825,Calgary,0140,T3P,202.0,1.0,201.0,159,1.27,0.0,4.8427672955974845,0.0
2020,825,Calgary,0140,T4B,474.0,,474.0,316,1.5,0.01,8.268987341772151,2.0
2020,825,Calgary,0140,T2A,36.0,2.0,34.0,12,3.0,0.25,14.181818181818182,2.0
2020,825,Calgary,0140,T2J,195.0,3.0,192.0,127,1.54,0.0,7.543307086614173,1.0
2020,825,Calgary,0140,T2L,174.0,1.0,173.0,11,15.82,1.0,12.0,1.0
2020,825,Calgary,0140,T2X,432.0,6.0,426.0,186,2.32,0.04,6.629032258064516,2.0
2020,825,Calgary,0140,T3A,128.0,,128.0,28,4.57,0.14,10.5,3.0
2020,825,Calgary,0140,T3C,124.0,,124.0,30,4.13,0.23,11.933333333333334,1.0
2020,825,Calgary,0140,T3H,254.0,,254.0,71,3.58,0.11,10.661971830985916,3.0
2020,825,Calgary,0140,T3K,114.0,,114.0,22,5.18,0.27,6.368421052631579,1.0
2020,825,Calgary,0140,T3M,801.0,28.0,773.0,291,2.75,0.12,6.470588235294118,1.0
2021,825,Calgary,0140,T2K,2.0,,2.0,2,1.0,0.0,27.5,1.0
2021,825,Calgary,0140,T2V,4.0,,4.0,4,1.0,0.0,27.25,2.0
2021,825,Calgary,0140,T3A,9.0,,9.0,2,4.5,0.0,15.5,13.0
2021,825,Calgary,0140,T4B,14.0,,14.0,10,1.4,0.0,22.2,1.0
2021,825,Calgary,0140,nan,62.0,,62.0,13,4.77,0.0,8.461538461538462,45.0
2021,825,Calgary,0140,T0M,4.0,,4.0,4,1.0,0.0,17.0,0.0
2021,825,Calgary,0140,T2G,493.0,,493.0,4,123.25,10.0,23.5,7.0
2021,825,Calgary,0140,T2S,2.0,,2.0,2,1.0,0.0,17.5,2.0
2021,825,Calgary,0140,T3N,63.0,,63.0,9,7.0,0.33,27.22222222222222,8.0
2021,825,Calgary,0140,T2J,4.0,,4.0,1,4.0,0.0,25.0,6.0
2021,825,Calgary,0140,T2P,310.0,,310.0,2,155.0,25.5,31.5,15.0
2021,825,Calgary,0140,T2H,121.0,,121.0,2,60.5,8.0,21.0,1.0
2021,825,Calgary,0140,T2A,8.0,,8.0,2,4.0,0.0,14.0,1.0
2021,825,Calgary,0140,T2C,111.0,,111.0,1,111.0,4.0,23.0,4.0
2021,825,Calgary,0140,T2R,137.0,,137.0,1,137.0,14.0,24.0,6.0
2021,825,Calgary,0140,T2X,12.0,,12.0,4,3.0,0.0,24.75,2.0
2021,825,Calgary,0140,T3E,7.0,,7.0,3,2.33,0.0,20.0,2.0
2021,825,Calgary,0140,T3B,13.0,,13.0,5,2.6,0.0,23.8,3.0
2021,825,Calgary,0140,T3C,7.0,,7.0,6,1.17,0.0,22.5,1.0
2021,825,Calgary,0140,T3H,14.0,,14.0,11,1.27,0.0,25.818181818181817,11.0
2021,825,Calgary,0140,T4C,24.0,,24.0,7,3.43,0.43,27.8,6.0
2021,825,Calgary,0140,T2L,1.0,,1.0,1,1.0,0.0,17.0,2.0
2021,825,Calgary,0140,T3Z,10.0,1.0,9.0,10,1.0,0.0,20.2,0.0
2021,825,Calgary,0140,T2M,6.0,,6.0,5,1.2,0.0,32.6,2.0
2021,825,Calgary,0140,T2N,119.0,,119.0,11,10.82,1.09,22.363636363636363,2.0
2021,825,Calgary,0140,T3R,5.0,,5.0,5,1.0,0.0,20.8,0.0
2021,825,Calgary,0140,T2E,120.0,1.0,119.0,10,12.0,0.7,21.6,1.0
2021,825,Calgary,0140,T2T,28.0,,28.0,14,2.0,0.0,23.642857142857142,1.0
2021,825,Calgary,0140,T3L,8.0,,8.0,1,8.0,0.0,28.0,6.0
2021,825,Calgary,0140,,9036.0,132.0,8904.0,4970,1.82,0.06,5.6871542716656425,1.0
2021,825,Calgary,0140,T1X,7.0,,7.0,6,1.17,0.0,26.166666666666668,2.0
2021,825,Calgary,0140,T3M,13.0,,13.0,2,6.5,1.5,14.0,0.0
2022,825,Calgary,0140,T2E,449.0,,449.0,3,149.67,11.67,32.666666666666664,3.0
2022,825,Calgary,0140,T3C,2.0,,2.0,2,1.0,0.0,36.5,2.0
2022,825,Calgary,0140,,11772.0,384.0,11388.0,6201,1.9,0.07,7.497152156224573,1.0
2022,825,Calgary,0140,T3R,2.0,,2.0,2,1.0,0.0,29.5,0.0
2022,825,Calgary,0140,T2N,11.0,,11.0,3,3.67,1.0,31.666666666666668,2.0
2022,825,Calgary,0140,T2S,1.0,,1.0,1,1.0,0.0,28.0,2.0
2022,825,Calgary,0140,T3B,8.0,,8.0,1,8.0,0.0,36.0,9.0
2022,825,Calgary,0140,T3H,5.0,,5.0,5,1.0,0.0,36.8,2.0
2022,825,Calgary,0140,T2R,452.0,,452.0,1,452.0,31.0,32.0,0.0
