reference_period,metro,metcode,stcan_cmacode,censustr,total_completions,completions_accsuite,completions_no_accsuite,num_structures,unitsperstructure,avgstorycount,avglengthofconstr,avgpermit_to_start_time
2011,Toronto,2270,535,0607.00,3.0,,3.0,3,1.0,0.0,12.0,0.0
2011,Toronto,2270,535,0803.05,7.0,,7.0,7,1.0,0.0,8.142857142857142,1.0
2011,Toronto,2270,535,0832.00,3.0,,3.0,3,1.0,0.0,10.0,2.0
2011,Toronto,2270,535,0004.00,29.0,,29.0,1,29.0,6.0,19.0,2.0
2011,Toronto,2270,535,0116.00,1.0,,1.0,1,1.0,0.0,8.0,1.0
2011,Toronto,2270,535,0130.00,7.0,,7.0,7,1.0,0.0,19.285714285714285,4.0
2011,Toronto,2270,535,0206.01,186.0,,186.0,5,37.2,0.0,14.0,0.0
2011,Toronto,2270,535,0297.02,13.0,,13.0,13,1.0,0.0,16.53846153846154,8.0
2011,Toronto,2270,535,0402.04,1.0,,1.0,1,1.0,0.0,6.0,0.0
2011,Toronto,2270,535,0410.05,5.0,,5.0,5,1.0,0.0,5.75,11.0
2011,Toronto,2270,535,0441.04,9.0,,9.0,9,1.0,0.0,6.625,1.0
2011,Toronto,2270,535,0516.36,61.0,,61.0,10,6.1,0.4,35.3,2.0
2011,Toronto,2270,535,0610.02,16.0,,16.0,16,1.0,0.0,7.8125,2.0
2011,Toronto,2270,535,0631.02,26.0,,26.0,12,2.17,0.0,10.666666666666666,3.0
2011,Toronto,2270,535,0056.00,1.0,,1.0,1,1.0,0.0,10.0,1.0
2011,Toronto,2270,535,0173.00,1.0,,1.0,1,1.0,0.0,14.0,3.0
2011,Toronto,2270,535,0300.00,1131.0,,1131.0,15,75.4,3.4,14.461538461538462,-5.0
2011,Toronto,2270,535,0359.00,28.0,,28.0,4,7.0,0.0,6.0,11.0
2011,Toronto,2270,535,0377.01,939.0,,939.0,8,117.38,10.0,14.5,0.0
2011,Toronto,2270,535,0411.12,2.0,,2.0,2,1.0,0.0,9.0,9.0
2011,Toronto,2270,535,0412.14,78.0,,78.0,40,1.95,0.0,4.2,1.0
2011,Toronto,2270,535,0420.12,13.0,,13.0,8,1.63,0.0,10.25,6.0
2011,Toronto,2270,535,0424.05,45.0,,45.0,15,3.0,1.4,5.666666666666667,7.0
2011,Toronto,2270,535,0424.09,41.0,,41.0,39,1.05,0.0,6.621621621621622,8.0
2011,Toronto,2270,535,0528.37,35.0,,35.0,35,1.0,0.0,6.705882352941177,1.0
2011,Toronto,2270,535,0550.02,6.0,,6.0,1,6.0,0.0,9.0,1.0
2011,Toronto,2270,535,0622.00,2.0,,2.0,2,1.0,0.0,14.0,3.0
2011,Toronto,2270,535,9000.00,19.0,,19.0,19,1.0,0.0,9.0,4.0
2011,Toronto,2270,535,0038.00,9.0,,9.0,2,4.5,0.0,14.0,1.0
2011,Toronto,2270,535,0043.00,1.0,,1.0,1,1.0,0.0,11.0,0.0
2011,Toronto,2270,535,0081.00,1.0,,1.0,1,1.0,0.0,45.0,0.0
2011,Toronto,2270,535,0132.00,1.0,,1.0,1,1.0,0.0,14.0,0.0
2011,Toronto,2270,535,0133.00,3.0,,3.0,3,1.0,0.0,13.0,1.0
2011,Toronto,2270,535,0231.00,7.0,,7.0,7,1.0,0.0,21.714285714285715,0.0
2011,Toronto,2270,535,0240.02,1.0,,1.0,1,1.0,0.0,16.0,
2011,Toronto,2270,535,0268.00,9.0,,9.0,9,1.0,0.0,15.0,2.0
2011,Toronto,2270,535,0307.01,351.0,,351.0,1,351.0,0.0,23.0,2.0
2011,Toronto,2270,535,0370.03,4.0,,4.0,1,4.0,0.0,13.0,5.0
2011,Toronto,2270,535,0401.10,1.0,,1.0,1,1.0,0.0,5.0,2.0
2011,Toronto,2270,535,0402.03,1.0,,1.0,1,1.0,0.0,5.0,1.0
2011,Toronto,2270,535,0412.02,270.0,,270.0,11,24.55,0.55,11.545454545454545,6.0
2011,Toronto,2270,535,0506.00,13.0,,13.0,13,1.0,0.0,11.461538461538462,0.0
2011,Toronto,2270,535,0509.01,16.0,,16.0,16,1.0,0.0,10.0625,1.0
2011,Toronto,2270,535,0510.00,1.0,,1.0,1,1.0,0.0,26.0,0.0
2011,Toronto,2270,535,0527.01,487.0,,487.0,1,487.0,36.0,29.0,0.0
2011,Toronto,2270,535,0591.00,6.0,,6.0,6,1.0,0.0,4.333333333333333,0.0
2011,Toronto,2270,535,0086.00,1.0,,1.0,1,1.0,0.0,19.0,2.0
2011,Toronto,2270,535,0267.00,9.0,,9.0,9,1.0,0.0,18.77777777777778,1.0
2011,Toronto,2270,535,0310.01,1.0,,1.0,1,1.0,0.0,14.0,0.0
2011,Toronto,2270,535,0421.07,6.0,,6.0,6,1.0,0.0,12.333333333333334,12.0
2011,Toronto,2270,535,0516.36,212.0,,212.0,16,13.25,0.5,21.625,15.0
2011,Toronto,2270,535,0576.19,106.0,,106.0,15,7.07,0.0,12.4,8.0
2011,Toronto,2270,535,0805.12,42.0,,42.0,18,2.33,0.0,8.647058823529411,1.0
2012,Toronto,2270,535,0103.00,1.0,,1.0,1,1.0,0.0,15.0,
2012,Toronto,2270,535,0282.00,3.0,,3.0,3,1.0,0.0,16.0,2.0
2012,Toronto,2270,535,0283.01,1.0,,1.0,1,1.0,0.0,14.0,0.0
2012,Toronto,2270,535,0294.01,8.0,,8.0,4,2.0,0.0,15.5,2.0
2012,Toronto,2270,535,0346.01,1.0,,1.0,1,1.0,0.0,11.0,0.0
2012,Toronto,2270,535,0400.07,1.0,,1.0,1,1.0,0.0,5.0,1.0
2012,Toronto,2270,535,0403.12,98.0,,98.0,98,1.0,0.0,8.742268041237113,1.0
2012,Toronto,2270,535,0403.12,64.0,,64.0,64,1.0,0.0,8.241379310344827,1.0
2012,Toronto,2270,535,0516.45,34.0,,34.0,2,17.0,0.0,16.0,1.0
2012,Toronto,2270,535,0607.00,3.0,,3.0,3,1.0,0.0,10.666666666666666,0.0
2012,Toronto,2270,535,0620.02,102.0,,102.0,11,9.27,0.0,10.0,2.0
2012,Toronto,2270,535,9000.00,21.0,,21.0,21,1.0,0.0,9.75,2.0
2012,Toronto,2270,535,0023.00,2.0,,2.0,1,2.0,0.0,7.0,0.0
2012,Toronto,2270,535,0086.00,1.0,,1.0,1,1.0,0.0,23.0,4.0
2012,Toronto,2270,535,0167.02,1.0,,1.0,1,1.0,0.0,14.0,0.0
2012,Toronto,2270,535,0187.00,3.0,,3.0,3,1.0,0.0,9.333333333333334,3.0
2012,Toronto,2270,535,0192.00,1.0,,1.0,1,1.0,0.0,10.0,0.0
2012,Toronto,2270,535,0206.01,4.0,,4.0,4,1.0,0.0,13.5,2.0
2012,Toronto,2270,535,0212.00,6.0,,6.0,6,1.0,0.0,12.5,0.0
2012,Toronto,2270,535,0260.05,62.0,,62.0,1,62.0,0.0,16.0,2.0
2012,Toronto,2270,535,0400.04,10.0,,10.0,6,1.67,0.0,7.333333333333333,2.0
2012,Toronto,2270,535,0400.20,128.0,,128.0,73,1.75,0.08,6.686567164179104,2.0
2012,Toronto,2270,535,0411.23,209.0,,209.0,1,209.0,16.0,14.0,0.0
2012,Toronto,2270,535,0576.10,11.0,,11.0,11,1.0,0.0,14.090909090909092,3.0
2012,Toronto,2270,535,0576.18,98.0,,98.0,88,1.11,0.0,13.96551724137931,8.0
2012,Toronto,2270,535,0576.35,38.0,,38.0,38,1.0,0.0,10.868421052631579,3.0
2012,Toronto,2270,535,0610.03,225.0,,225.0,7,32.14,1.71,15.285714285714286,2.0
2012,Toronto,2270,535,0612.18,2.0,,2.0,2,1.0,0.0,7.0,0.0
2012,Toronto,2270,535,0620.01,509.0,,509.0,369,1.38,0.0,6.153424657534247,0.0
2012,Toronto,2270,535,0804.07,2.0,,2.0,2,1.0,0.0,4.0,0.0
2012,Toronto,2270,535,0831.02,13.0,,13.0,13,1.0,0.0,7.923076923076923,1.0
2012,Toronto,2270,535,0050.01,386.0,,386.0,4,96.5,6.25,16.25,1.0
2012,Toronto,2270,535,0087.00,3.0,,3.0,3,1.0,0.0,8.0,0.0
2012,Toronto,2270,535,0239.00,4.0,,4.0,4,1.0,0.0,20.0,1.0
2012,Toronto,2270,535,0243.02,2.0,,2.0,2,1.0,0.0,30.0,2.0
2012,Toronto,2270,535,0279.01,11.0,,11.0,5,2.2,0.0,15.6,0.0
2012,Toronto,2270,535,0284.00,3.0,,3.0,3,1.0,0.0,14.333333333333334,2.0
2012,Toronto,2270,535,0306.01,33.0,,33.0,15,2.2,0.0,15.066666666666666,2.0
2012,Toronto,2270,535,0361.02,23.0,,23.0,23,1.0,0.0,7.3478260869565215,0.0
2012,Toronto,2270,535,0423.01,4.0,,4.0,4,1.0,0.0,9.5,4.0
2012,Toronto,2270,535,0528.48,49.0,,49.0,39,1.26,0.0,8.076923076923077,3.0
2012,Toronto,2270,535,0576.24,104.0,,104.0,101,1.03,0.0,13.633663366336634,5.0
2012,Toronto,2270,535,0631.03,12.0,,12.0,12,1.0,0.0,7.666666666666667,0.0
2012,Toronto,2270,535,0010.02,10.0,,10.0,2,5.0,0.0,25.5,1.0
2012,Toronto,2270,535,0193.00,6.0,,6.0,6,1.0,0.0,11.333333333333334,5.0
2012,Toronto,2270,535,0238.02,6.0,,6.0,3,2.0,0.0,12.0,0.0
2012,Toronto,2270,535,0250.02,1.0,,1.0,1,1.0,0.0,13.0,3.0
2012,Toronto,2270,535,0305.03,95.0,,95.0,3,31.67,0.0,13.0,5.0
2012,Toronto,2270,535,0310.01,1.0,,1.0,1,1.0,0.0,14.0,0.0
2012,Toronto,2270,535,0378.25,56.0,,56.0,56,1.0,0.0,8.25,1.0
2012,Toronto,2270,535,0403.10,75.0,,75.0,11,6.82,0.0,7.181818181818182,0.0
2012,Toronto,2270,535,0412.01,4.0,,4.0,4,1.0,0.0,5.0,7.0
2012,Toronto,2270,535,0424.10,1.0,,1.0,1,1.0,0.0,10.0,0.0
2012,Toronto,2270,535,0585.02,2.0,,2.0,2,1.0,0.0,20.5,1.0
2012,Toronto,2270,535,0195.00,15.0,,15.0,15,1.0,0.0,10.642857142857142,0.0
2012,Toronto,2270,535,0227.00,1.0,,1.0,1,1.0,0.0,13.0,0.0
2012,Toronto,2270,535,0241.00,4.0,,4.0,4,1.0,0.0,15.0,1.0
2012,Toronto,2270,535,0267.00,9.0,,9.0,9,1.0,0.0,16.555555555555557,1.0
2012,Toronto,2270,535,0287.01,4.0,,4.0,4,1.0,0.0,14.5,0.0
2012,Toronto,2270,535,0371.00,1.0,,1.0,1,1.0,0.0,17.0,0.0
2012,Toronto,2270,535,0372.00,1.0,,1.0,1,1.0,0.0,9.0,1.0
2012,Toronto,2270,535,0411.17,140.0,,140.0,140,1.0,0.0,8.607142857142858,1.0
2012,Toronto,2270,535,0452.06,23.0,,23.0,23,1.0,0.0,3.9047619047619047,2.0
2012,Toronto,2270,535,0509.02,1.0,,1.0,1,1.0,0.0,8.0,0.0
2012,Toronto,2270,535,0528.41,3.0,,3.0,3,1.0,0.0,8.0,0.0
2012,Toronto,2270,535,0612.15,101.0,,101.0,64,1.58,0.0,7.578125,0.0
2012,Toronto,2270,535,0050.02,6.0,,6.0,6,1.0,0.0,11.166666666666666,1.0
2012,Toronto,2270,535,0156.01,3.0,,3.0,3,1.0,0.0,13.0,2.0
2012,Toronto,2270,535,0181.01,8.0,,8.0,8,1.0,0.0,15.625,1.0
2012,Toronto,2270,535,0370.03,3.0,,3.0,1,3.0,0.0,21.0,0.0
2012,Toronto,2270,535,0376.01,1.0,,1.0,1,1.0,0.0,7.0,3.0
2012,Toronto,2270,535,0400.12,1.0,,1.0,1,1.0,0.0,5.0,0.0
2012,Toronto,2270,535,0400.22,19.0,,19.0,14,1.36,0.0,7.166666666666667,1.0
2012,Toronto,2270,535,0412.18,5.0,,5.0,5,1.0,0.0,15.4,12.0
2012,Toronto,2270,535,0592.01,5.0,,5.0,3,1.67,0.0,23.0,0.0
2012,Toronto,2270,535,0800.01,238.0,,238.0,4,59.5,4.0,8.5,0.0
2012,Toronto,2270,535,0801.02,15.0,,15.0,15,1.0,0.0,5.866666666666666,0.0
2012,Toronto,2270,535,0805.08,36.0,,36.0,31,1.16,0.0,8.451612903225806,0.0
2012,Toronto,2270,535,0030.00,282.0,,282.0,1,282.0,26.0,23.0,1.0
2012,Toronto,2270,535,0184.01,2.0,,2.0,1,2.0,0.0,9.0,0.0
2012,Toronto,2270,535,0281.02,1.0,,1.0,1,1.0,0.0,15.0,2.0
2012,Toronto,2270,535,0304.02,1.0,,1.0,1,1.0,0.0,15.0,0.0
2012,Toronto,2270,535,0311.06,531.0,,531.0,2,265.5,0.0,23.5,
2012,Toronto,2270,535,0402.06,1.0,,1.0,1,1.0,0.0,,0.0
2012,Toronto,2270,535,0411.18,297.0,,297.0,231,1.29,0.0,7.582608695652174,1.0
2012,Toronto,2270,535,0473.02,4.0,,4.0,4,1.0,0.0,10.0,13.0
2012,Toronto,2270,535,0485.02,20.0,,20.0,15,1.33,0.0,6.090909090909091,0.0
2012,Toronto,2270,535,0507.00,10.0,,10.0,10,1.0,0.0,9.8,0.0
2012,Toronto,2270,535,0609.00,9.0,,9.0,9,1.0,0.0,12.88888888888889,0.0
2012,Toronto,2270,535,0805.02,6.0,,6.0,5,1.2,0.0,4.0,2.0
2012,Toronto,2270,535,0008.00,1257.0,,1257.0,4,314.25,16.75,26.0,15.0
2012,Toronto,2270,535,0225.01,2.0,,2.0,2,1.0,0.0,15.5,0.0
2012,Toronto,2270,535,0274.01,5.0,,5.0,5,1.0,0.0,17.4,0.0
2012,Toronto,2270,535,0279.02,2.0,,2.0,2,1.0,0.0,16.0,2.0
2012,Toronto,2270,535,0331.04,2.0,,2.0,2,1.0,0.0,8.5,0.0
2012,Toronto,2270,535,0403.10,62.0,,62.0,8,7.75,0.0,7.875,0.0
2012,Toronto,2270,535,0411.17,46.0,,46.0,46,1.0,0.0,9.217391304347826,2.0
2012,Toronto,2270,535,0473.01,12.0,,12.0,12,1.0,0.0,8.454545454545455,1.0
2012,Toronto,2270,535,0501.01,13.0,,13.0,5,2.6,0.0,20.2,0.0
2012,Toronto,2270,535,0512.00,1.0,,1.0,1,1.0,0.0,,5.0
2012,Toronto,2270,535,0576.37,913.0,,913.0,661,1.38,0.0,14.875757575757575,5.0
2012,Toronto,2270,535,0286.00,1.0,,1.0,1,1.0,0.0,15.0,0.0
2012,Toronto,2270,535,0292.00,278.0,,278.0,131,2.12,0.0,14.638461538461538,4.0
2012,Toronto,2270,535,0293.00,168.0,,168.0,24,7.0,0.0,15.458333333333334,1.0
2012,Toronto,2270,535,0400.02,2.0,,2.0,2,1.0,0.0,8.0,3.0
2012,Toronto,2270,535,0402.09,1.0,,1.0,1,1.0,0.0,,6.0
2012,Toronto,2270,535,0412.02,88.0,,88.0,1,88.0,6.0,16.0,2.0
2012,Toronto,2270,535,0424.12,547.0,,547.0,407,1.34,0.0,7.705445544554456,1.0
2012,Toronto,2270,535,0460.02,3.0,,3.0,3,1.0,0.0,13.333333333333334,2.0
2012,Toronto,2270,535,0484.01,29.0,,29.0,24,1.21,0.0,8.842105263157896,0.0
2012,Toronto,2270,535,0517.00,1.0,,1.0,1,1.0,0.0,7.0,0.0
2012,Toronto,2270,535,0540.01,4.0,,4.0,2,2.0,0.0,8.5,0.0
2012,Toronto,2270,535,0229.00,2.0,,2.0,2,1.0,0.0,14.5,0.0
2012,Toronto,2270,535,0273.01,2.0,,2.0,2,1.0,0.0,20.5,0.0
2012,Toronto,2270,535,0337.00,1.0,,1.0,1,1.0,0.0,9.0,0.0
2012,Toronto,2270,535,0400.08,3.0,,3.0,3,1.0,0.0,7.0,2.0
2012,Toronto,2270,535,0403.09,61.0,,61.0,61,1.0,0.0,5.262295081967213,1.0
2012,Toronto,2270,535,0411.20,79.0,,79.0,31,2.55,0.0,8.483870967741936,1.0
2012,Toronto,2270,535,0412.22,61.0,,61.0,30,2.03,0.0,5.666666666666667,1.0
2012,Toronto,2270,535,0461.02,6.0,,6.0,6,1.0,0.0,9.0,14.0
2012,Toronto,2270,535,0516.41,141.0,,141.0,7,20.14,1.14,26.285714285714285,24.0
2012,Toronto,2270,535,0516.45,60.0,,60.0,6,10.0,0.0,10.0,1.0
2012,Toronto,2270,535,0603.00,7.0,,7.0,2,3.5,0.0,12.5,1.0
2012,Toronto,2270,535,0611.00,1.0,,1.0,1,1.0,0.0,8.0,1.0
2012,Toronto,2270,535,0805.05,63.0,,63.0,15,4.2,0.0,10.4,1.0
2012,Toronto,2270,535,0026.00,1.0,,1.0,1,1.0,0.0,11.0,0.0
2012,Toronto,2270,535,0083.00,3.0,,3.0,2,1.5,0.0,8.0,2.0
2012,Toronto,2270,535,0110.00,1.0,,1.0,1,1.0,0.0,12.0,17.0
2012,Toronto,2270,535,0119.00,6.0,,6.0,2,3.0,0.0,22.5,0.0
2012,Toronto,2270,535,0155.00,3.0,,3.0,2,1.5,0.0,14.0,1.0
2012,Toronto,2270,535,0161.00,4.0,,4.0,4,1.0,0.0,23.25,1.0
2012,Toronto,2270,535,0201.00,832.0,,832.0,4,208.0,11.0,25.75,3.0
2012,Toronto,2270,535,0226.00,4.0,,4.0,4,1.0,0.0,14.5,0.0
2012,Toronto,2270,535,0240.02,1.0,,1.0,1,1.0,0.0,15.0,1.0
2012,Toronto,2270,535,0265.00,47.0,,47.0,21,2.24,0.76,17.210526315789473,2.0
2012,Toronto,2270,535,0343.00,3.0,,3.0,3,1.0,0.0,9.0,0.0
2012,Toronto,2270,535,0411.19,174.0,,174.0,164,1.06,0.0,10.425925925925926,3.0
2012,Toronto,2270,535,0431.02,18.0,,18.0,18,1.0,0.0,4.928571428571429,3.0
2012,Toronto,2270,535,0450.06,297.0,,297.0,297,1.0,0.0,4.49645390070922,3.0
2012,Toronto,2270,535,0471.00,47.0,,47.0,36,1.31,0.0,8.13888888888889,0.0
2012,Toronto,2270,535,0509.01,4.0,,4.0,4,1.0,0.0,9.75,1.0
2012,Toronto,2270,535,0514.01,1.0,,1.0,1,1.0,0.0,9.0,0.0
2012,Toronto,2270,535,0593.00,47.0,,47.0,47,1.0,0.0,6.2682926829268295,1.0
2012,Toronto,2270,535,0071.00,1.0,,1.0,1,1.0,0.0,11.0,0.0
2012,Toronto,2270,535,0078.00,10.0,,10.0,1,10.0,0.0,31.0,
2012,Toronto,2270,535,0181.02,2.0,,2.0,2,1.0,0.0,11.5,2.0
2012,Toronto,2270,535,0218.00,1.0,,1.0,1,1.0,0.0,15.0,0.0
2012,Toronto,2270,535,0285.00,4.0,,4.0,4,1.0,0.0,14.5,0.0
2012,Toronto,2270,535,0362.01,13.0,,13.0,3,4.33,0.0,9.0,0.0
2012,Toronto,2270,535,0450.03,30.0,,30.0,6,5.0,0.0,8.833333333333334,3.0
2012,Toronto,2270,535,0480.01,1.0,,1.0,1,1.0,0.0,6.0,0.0
2012,Toronto,2270,535,0606.00,4.0,,4.0,4,1.0,0.0,8.5,0.0
2012,Toronto,2270,535,0613.03,2.0,,2.0,2,1.0,0.0,23.0,4.0
2012,Toronto,2270,535,0635.00,5.0,,5.0,5,1.0,0.0,9.0,2.0
2012,Toronto,2270,535,0183.00,3.0,,3.0,3,1.0,0.0,7.666666666666667,2.0
2012,Toronto,2270,535,0222.02,3.0,,3.0,3,1.0,0.0,14.666666666666666,0.0
2012,Toronto,2270,535,0323.01,75.0,,75.0,1,75.0,9.0,15.0,
2012,Toronto,2270,535,0377.02,2.0,,2.0,2,1.0,0.0,10.5,2.0
2012,Toronto,2270,535,0412.22,36.0,,36.0,19,1.89,0.0,6.470588235294118,1.0
2012,Toronto,2270,535,0424.10,6.0,,6.0,6,1.0,0.0,7.0,0.0
2012,Toronto,2270,535,0483.02,4.0,,4.0,4,1.0,0.0,11.25,4.0
2012,Toronto,2270,535,0612.22,27.0,,27.0,21,1.29,0.0,6.9,0.0
2012,Toronto,2270,535,0804.12,379.0,,379.0,313,1.21,0.0,6.145907473309609,0.0
2012,Toronto,2270,535,0014.00,393.0,,393.0,1,393.0,65.0,48.0,
2012,Toronto,2270,535,0031.00,87.0,,87.0,1,87.0,0.0,19.0,
2012,Toronto,2270,535,0035.00,300.0,,300.0,1,300.0,17.0,30.0,
2012,Toronto,2270,535,0180.00,2.0,,2.0,2,1.0,0.0,9.5,3.0
2012,Toronto,2270,535,0211.00,8.0,,8.0,7,1.14,0.0,13.714285714285714,0.0
2012,Toronto,2270,535,0319.00,6.0,,6.0,6,1.0,0.0,20.333333333333332,1.0
2012,Toronto,2270,535,0340.00,1.0,,1.0,1,1.0,0.0,10.0,0.0
2012,Toronto,2270,535,0360.00,1.0,,1.0,1,1.0,0.0,8.0,0.0
2012,Toronto,2270,535,0400.03,1.0,,1.0,1,1.0,0.0,6.0,4.0
2012,Toronto,2270,535,0400.19,185.0,,185.0,82,2.26,0.07,4.955223880597015,0.0
2012,Toronto,2270,535,0424.05,13.0,,13.0,2,6.5,3.0,11.5,3.0
2012,Toronto,2270,535,0505.01,8.0,,8.0,8,1.0,0.0,10.75,0.0
2012,Toronto,2270,535,0576.31,3.0,,3.0,3,1.0,0.0,9.0,3.0
2012,Toronto,2270,535,0576.35,119.0,,119.0,119,1.0,0.0,13.050420168067227,4.0
2012,Toronto,2270,535,0804.05,5.0,,5.0,5,1.0,0.0,6.4,0.0
2012,Toronto,2270,535,0019.00,2.0,,2.0,1,2.0,0.0,7.0,0.0
2012,Toronto,2270,535,0131.00,10.0,,10.0,10,1.0,0.0,16.875,5.0
2012,Toronto,2270,535,0138.00,2.0,,2.0,2,1.0,0.0,13.5,15.0
2012,Toronto,2270,535,0182.00,13.0,,13.0,10,1.3,0.0,6.8,0.0
2012,Toronto,2270,535,0185.02,3.0,,3.0,3,1.0,0.0,11.0,0.0
2012,Toronto,2270,535,0189.00,2.0,,2.0,2,1.0,0.0,10.5,0.0
2012,Toronto,2270,535,0264.00,3.0,,3.0,3,1.0,0.0,35.0,1.0
2012,Toronto,2270,535,0331.04,1.0,,1.0,1,1.0,0.0,11.0,2.0
2012,Toronto,2270,535,0377.01,288.0,,288.0,1,288.0,27.0,19.0,10.0
2012,Toronto,2270,535,0411.07,6.0,,6.0,6,1.0,0.0,12.0,5.0
2012,Toronto,2270,535,0424.11,11.0,,11.0,11,1.0,0.0,8.363636363636363,2.0
2012,Toronto,2270,535,0481.01,219.0,,219.0,206,1.06,0.0,8.753694581280788,1.0
2012,Toronto,2270,535,0528.42,140.0,,140.0,86,1.63,0.0,5.507462686567164,4.0
2012,Toronto,2270,535,0613.01,1.0,,1.0,1,1.0,0.0,13.0,4.0
2012,Toronto,2270,535,0803.05,25.0,,25.0,20,1.25,0.0,9.65,1.0
2012,Toronto,2270,535,0028.00,222.0,,222.0,2,111.0,5.0,21.0,
2012,Toronto,2270,535,0400.22,109.0,,109.0,52,2.1,0.0,7.115384615384615,1.0
2012,Toronto,2270,535,0430.02,117.0,,117.0,77,1.52,0.0,4.907894736842105,7.0
2012,Toronto,2270,535,0441.03,1.0,,1.0,1,1.0,0.0,5.0,1.0
2012,Toronto,2270,535,0586.01,398.0,,398.0,310,1.28,0.0,8.355263157894736,1.0
2012,Toronto,2270,535,0591.02,3.0,,3.0,3,1.0,0.0,10.0,0.0
2012,Toronto,2270,535,0811.00,10.0,,10.0,10,1.0,0.0,9.666666666666666,0.0
2012,Toronto,2270,535,0018.00,222.0,,222.0,1,222.0,9.0,18.0,2.0
2012,Toronto,2270,535,0094.00,4.0,,4.0,3,1.33,0.0,18.0,1.0
2012,Toronto,2270,535,0228.00,4.0,,4.0,4,1.0,0.0,15.0,0.0
2012,Toronto,2270,535,0308.01,39.0,,39.0,15,2.6,0.0,14.8,2.0
2012,Toronto,2270,535,0403.07,3.0,,3.0,3,1.0,0.0,13.0,1.0
2012,Toronto,2270,535,0424.12,24.0,,24.0,24,1.0,0.0,7.125,0.0
2012,Toronto,2270,535,0452.06,24.0,,24.0,24,1.0,0.0,4.173913043478261,2.0
2012,Toronto,2270,535,0521.02,1.0,,1.0,1,1.0,0.0,24.0,0.0
2012,Toronto,2270,535,0528.33,1.0,,1.0,1,1.0,0.0,5.0,4.0
2012,Toronto,2270,535,0576.22,3.0,,3.0,3,1.0,0.0,16.0,3.0
2012,Toronto,2270,535,0608.00,4.0,,4.0,4,1.0,0.0,12.0,1.0
2012,Toronto,2270,535,0612.24,165.0,,165.0,7,23.57,1.14,17.857142857142858,7.0
2012,Toronto,2270,535,0812.00,52.0,,52.0,26,2.0,0.0,5.16,3.0
2012,Toronto,2270,535,0029.00,1.0,,1.0,1,1.0,0.0,12.0,0.0
2012,Toronto,2270,535,0033.00,33.0,,33.0,2,16.5,2.5,14.5,2.0
2012,Toronto,2270,535,0129.00,2.0,,2.0,2,1.0,0.0,12.0,1.0
2012,Toronto,2270,535,0141.02,4.0,,4.0,4,1.0,0.0,11.25,0.0
2012,Toronto,2270,535,0150.00,4.0,,4.0,4,1.0,0.0,13.75,1.0
2012,Toronto,2270,535,0273.02,4.0,,4.0,4,1.0,0.0,17.5,0.0
2012,Toronto,2270,535,0300.00,370.0,,370.0,9,41.11,4.67,16.0,-2.0
2012,Toronto,2270,535,0305.01,3.0,,3.0,3,1.0,0.0,16.0,0.0
2012,Toronto,2270,535,0403.11,475.0,,475.0,378,1.26,0.0,6.403954802259887,1.0
2012,Toronto,2270,535,0410.03,6.0,,6.0,6,1.0,0.0,15.166666666666666,10.0
2012,Toronto,2270,535,0411.26,2.0,,2.0,1,2.0,0.0,24.0,6.0
2012,Toronto,2270,535,0470.00,4.0,,4.0,4,1.0,0.0,10.25,3.0
2012,Toronto,2270,535,0475.00,11.0,,11.0,11,1.0,0.0,9.333333333333334,7.0
2012,Toronto,2270,535,0501.02,4.0,,4.0,4,1.0,0.0,13.0,2.0
2012,Toronto,2270,535,0576.24,70.0,,70.0,70,1.0,0.0,16.214285714285715,2.0
2012,Toronto,2270,535,0576.41,33.0,,33.0,23,1.43,0.0,25.782608695652176,1.0
2012,Toronto,2270,535,0626.00,2.0,,2.0,2,1.0,0.0,17.0,2.0
2012,Toronto,2270,535,0802.02,91.0,,91.0,39,2.33,0.0,3.8157894736842106,0.0
2012,Toronto,2270,535,0807.00,5.0,,5.0,5,1.0,0.0,8.0,2.0
2012,Toronto,2270,535,0016.00,606.0,,606.0,3,202.0,11.0,21.666666666666668,0.0
2012,Toronto,2270,535,0053.00,15.0,,15.0,1,15.0,0.0,23.0,
2012,Toronto,2270,535,0062.02,486.0,,486.0,1,486.0,48.0,38.0,4.0
2012,Toronto,2270,535,0069.00,1.0,,1.0,1,1.0,0.0,14.0,4.0
2012,Toronto,2270,535,0101.00,6.0,,6.0,2,3.0,0.0,10.5,1.0
2012,Toronto,2270,535,0232.00,6.0,,6.0,6,1.0,0.0,18.333333333333332,1.0
2012,Toronto,2270,535,0242.00,2.0,,2.0,2,1.0,0.0,17.5,0.0
2012,Toronto,2270,535,0320.01,237.0,,237.0,1,237.0,12.0,21.0,0.0
2012,Toronto,2270,535,0339.00,2.0,,2.0,2,1.0,0.0,11.0,3.0
2012,Toronto,2270,535,0401.07,3.0,,3.0,3,1.0,0.0,5.666666666666667,0.0
2012,Toronto,2270,535,0420.10,1.0,,1.0,1,1.0,0.0,8.0,0.0
2012,Toronto,2270,535,0421.01,30.0,,30.0,29,1.03,0.0,12.758620689655173,4.0
2012,Toronto,2270,535,0550.01,19.0,,19.0,3,6.33,0.0,11.333333333333334,0.0
2012,Toronto,2270,535,0804.06,1.0,,1.0,1,1.0,0.0,8.0,0.0
2012,Toronto,2270,535,0804.08,1.0,,1.0,1,1.0,0.0,4.0,0.0
2012,Toronto,2270,535,0805.12,17.0,,17.0,11,1.55,0.0,6.2727272727272725,0.0
