reference_period,ref_qq,metro,metcode,dweltype,mkttycd,total_completions,completions_accsuite,completions_no_accsuite,num_structures,unitsperstructure,avgstorycount,avglengthofconstr,bachelor_units,one_bedrooms,two_bedrooms,three_bedrooms,four_bedrooms,tot_units,total_avg_unitsize_sqm,total_avg_unitsize_sqft,total_avg_price,total_min_price,total_max_price,avgpermit_to_start_time,population,comp_per_10kpop
1993-03-01,1,Ottawa,1265,4.0,3.0,80.0,,,12,6.67,0.0,4.0,,,,,,,,,,,,6.0,1029600.24,0.78
1993-03-01,1,Ottawa,1265,2.0,1.0,32.0,,,16,2.0,0.0,3.0,,,,,,,,,,,,0.0,1029600.24,0.31
1993-04-01,2,Ottawa,1265,4.0,3.0,112.0,,,24,4.67,0.0,5.5,,,,,,,,,,,,6.0,1029600.24,1.09
1993-06-01,2,Ottawa,1265,2.0,2.0,8.0,,,4,2.0,0.0,3.0,,,,,,,,,,,,0.0,1029600.24,0.08
1993-06-01,2,Ottawa,1265,5.0,2.0,436.0,,,12,36.33,4.33,5.0,,,,,,,,,,,,0.0,1029600.24,4.23
1993-06-01,2,Ottawa,1265,2.0,1.0,44.0,,,24,1.83,0.0,4.0,,,,,,,,,,,,0.0,1029600.24,0.43
1993-06-01,2,Ottawa,1265,1.0,1.0,1940.0,,,1940,1.0,0.0,4.3949044585987265,,,,,,,,,,,,1.89,1029600.24,18.84
1993-06-01,2,Ottawa,1265,4.0,1.0,1312.0,,,244,5.38,0.0,4.0,,,,,,,,,,,,0.05,1029600.24,12.74
1993-06-01,2,Ottawa,1265,5.0,3.0,184.0,,,8,23.0,0.0,9.0,,,,,,,,,,,,1.5,1029600.24,1.79
1993-06-01,2,Ottawa,1265,4.0,2.0,332.0,,,60,5.53,0.0,4.0,,,,,,,,,,,,5.67,1029600.24,3.22
1993-07-01,3,Ottawa,1265,5.0,3.0,96.0,,,8,12.0,0.0,,,,,,,,,,,,,3.0,1029600.24,0.93
1993-08-01,3,Ottawa,1265,2.0,1.0,96.0,,,48,2.0,0.0,3.0,,,,,,,,,,,,0.0,1029600.24,0.93
1993-08-01,3,Ottawa,1265,4.0,1.0,2096.0,,,412,5.09,0.0,3.0,,,,,,,,,,,,0.0,1029600.24,20.36
1993-08-01,3,Ottawa,1265,1.0,1.0,2724.0,,,2724,1.0,0.0,4.6571428571428575,,,,,,,,,,,,1.37,1029600.24,26.46
1993-08-01,3,Ottawa,1265,5.0,2.0,372.0,,,20,18.6,0.6,4.0,,,,,,,,,,,,1.8,1029600.24,3.61
1993-09-01,3,Ottawa,1265,4.0,2.0,328.0,,,68,4.82,0.0,4.0625,,,,,,,,,,,,7.24,1029600.24,3.19
1993-09-01,3,Ottawa,1265,2.0,2.0,24.0,,,12,2.0,0.0,,,,,,,,,,,,,0.0,1029600.24,0.23
1993-10-01,4,Ottawa,1265,2.0,1.0,112.0,,,56,2.0,0.0,4.0,,,,,,,,,,,,0.0,1029600.24,1.09
1993-10-01,4,Ottawa,1265,4.0,2.0,192.0,,,40,4.8,0.0,4.2,,,,,,,,,,,,2.0,1029600.24,1.86
1993-11-01,4,Ottawa,1265,5.0,2.0,24.0,,,4,6.0,3.0,3.0,,,,,,,,,,,,0.0,1029600.24,0.23
1993-11-01,4,Ottawa,1265,1.0,1.0,1928.0,,,1928,1.0,0.0,5.042553191489362,,,,,,,,,,,,0.87,1029600.24,18.73
1993-11-01,4,Ottawa,1265,4.0,1.0,1520.0,,,260,5.85,0.0,3.2857142857142856,,,,,,,,,,,,0.05,1029600.24,14.76
1994-01-01,1,Ottawa,1265,4.0,2.0,20.0,,,4,5.0,0.0,,,,,,,,,,,,,0.0,1038457.84,0.19
1994-01-01,1,Ottawa,1265,2.0,1.0,72.0,,,36,2.0,0.0,3.5,,,,,,,,,,,,0.67,1038457.84,0.69
1994-01-01,1,Ottawa,1265,4.0,1.0,808.0,,,156,5.18,0.0,3.1333333333333333,,,,,,,,,,,,0.18,1038457.84,7.78
1994-01-01,1,Ottawa,1265,1.0,1.0,836.0,,,836,1.0,0.0,4.388888888888889,,,,,,,,,,,,1.34,1038457.84,8.05
1994-02-01,1,Ottawa,1265,5.0,2.0,664.0,,,20,33.2,0.0,6.25,,,,,,,,,,,,0.2,1038457.84,6.39
1994-04-01,2,Ottawa,1265,2.0,2.0,4.0,,,4,1.0,0.0,,,,,,,,,,,,,5.0,1038457.84,0.04
1994-04-01,2,Ottawa,1265,2.0,3.0,40.0,,,20,2.0,0.0,53.4,,,,,,,,,,,,0.0,1038457.84,0.39
1994-04-01,2,Ottawa,1265,2.0,1.0,156.0,,,80,1.95,0.0,20.5,,,,,,,,,,,,0.25,1038457.84,1.5
1994-05-01,2,Ottawa,1265,4.0,2.0,8.0,,,4,2.0,0.0,3.0,,,,,,,,,,,,0.0,1038457.84,0.08
1994-06-01,2,Ottawa,1265,4.0,4.0,16.0,,,4,4.0,0.0,5.0,,,,,,,,,,,,0.0,1038457.84,0.15
1994-06-01,2,Ottawa,1265,4.0,1.0,1676.0,,,316,5.3,0.0,3.761904761904762,,,,,,,,,,,,0.08,1038457.84,16.14
1994-06-01,2,Ottawa,1265,5.0,3.0,128.0,,,8,16.0,0.0,7.0,,,,,,,,,,,,9.0,1038457.84,1.23
1994-06-01,2,Ottawa,1265,1.0,1.0,1604.0,,,1604,1.0,0.0,7.431372549019608,,,,,,,,,,,,1.81,1038457.84,15.45
1994-06-01,2,Ottawa,1265,5.0,4.0,368.0,,,28,13.14,0.0,5.0,,,,,,,,,,,,0.0,1038457.84,3.54
1994-07-01,3,Ottawa,1265,5.0,4.0,304.0,,,28,10.86,0.0,6.0,,,,,,,,,,,,0.0,1038457.84,2.93
1994-07-01,3,Ottawa,1265,1.0,1.0,2940.0,,,2940,1.0,0.0,4.906779661016949,,,,,,,,,,,,1.16,1038457.84,28.31
1994-07-01,3,Ottawa,1265,5.0,2.0,696.0,,,28,24.86,1.86,6.285714285714286,,,,,,,,,,,,0.0,1038457.84,6.7
1994-07-01,3,Ottawa,1265,2.0,1.0,216.0,,,108,2.0,0.0,4.111111111111111,,,,,,,,,,,,0.04,1038457.84,2.08
1994-08-01,3,Ottawa,1265,4.0,1.0,2492.0,,,480,5.19,0.0,3.36,,,,,,,,,,,,0.08,1038457.84,24.0
1994-09-01,3,Ottawa,1265,5.0,3.0,104.0,,,8,13.0,4.0,7.0,,,,,,,,,,,,0.0,1038457.84,1.0
1994-09-01,3,Ottawa,1265,4.0,2.0,172.0,,,40,4.3,0.0,4.5,,,,,,,,,,,,0.0,1038457.84,1.66
1994-10-01,4,Ottawa,1265,4.0,4.0,336.0,,,60,5.6,0.0,3.0,,,,,,,,,,,,0.0,1038457.84,3.24
1994-10-01,4,Ottawa,1265,5.0,4.0,32.0,,,4,8.0,0.0,9.0,,,,,,,,,,,,0.0,1038457.84,0.31
1994-10-01,4,Ottawa,1265,2.0,1.0,176.0,,,88,2.0,0.0,3.5,,,,,,,,,,,,0.18,1038457.84,1.69
1994-10-01,4,Ottawa,1265,5.0,3.0,256.0,,,16,16.0,0.0,3.6666666666666665,,,,,,,,,,,,0.0,1038457.84,2.47
1994-10-01,4,Ottawa,1265,2.0,2.0,40.0,,,20,2.0,0.0,,,,,,,,,,,,,0.0,1038457.84,0.39
1994-11-01,4,Ottawa,1265,1.0,1.0,1780.0,,,1780,1.0,0.0,4.411764705882353,,,,,,,,,,,,0.94,1038457.84,17.14
1994-11-01,4,Ottawa,1265,4.0,1.0,1664.0,,,332,5.01,0.0,4.923076923076923,,,,,,,,,,,,0.05,1038457.84,16.02
1994-12-01,4,Ottawa,1265,5.0,2.0,1012.0,,,12,84.33,2.33,13.5,,,,,,,,,,,,7.33,1038457.84,9.75
1995-01-01,1,Ottawa,1265,5.0,2.0,64.0,,,8,8.0,0.0,5.0,,,,,,,,,,,,0.0,1045160.0,0.61
1995-01-01,1,Ottawa,1265,4.0,3.0,40.0,,,4,10.0,0.0,4.0,,,,,,,,,,,,1.0,1045160.0,0.38
1995-01-01,1,Ottawa,1265,1.0,1.0,688.0,,,688,1.0,0.0,4.435897435897436,,,,,,,,,,,,0.02,1045160.0,6.58
1995-01-01,1,Ottawa,1265,4.0,1.0,612.0,,,116,5.28,0.0,4.090909090909091,,,,,,,,,,,,0.55,1045160.0,5.86
1995-01-01,1,Ottawa,1265,5.0,3.0,160.0,,,12,13.33,0.0,3.0,,,,,,,,,,,,0.0,1045160.0,1.53
1995-01-01,1,Ottawa,1265,2.0,1.0,40.0,,,20,2.0,0.0,3.0,,,,,,,,,,,,0.2,1045160.0,0.38
1995-01-01,1,Ottawa,1265,4.0,2.0,216.0,,,40,5.4,0.0,3.0,,,,,,,,,,,,0.7,1045160.0,2.07
1995-02-01,1,Ottawa,1265,5.0,1.0,16.0,,,4,4.0,0.0,,,,,,,,,,,,,0.0,1045160.0,0.15
1995-04-01,2,Ottawa,1265,2.0,1.0,36.0,,,20,1.8,0.0,5.0,,,,,,,,,,,,0.0,1045160.0,0.34
1995-05-01,2,Ottawa,1265,5.0,2.0,16.0,,,4,4.0,0.0,4.0,,,,,,,,,,,,0.0,1045160.0,0.15
1995-05-01,2,Ottawa,1265,4.0,1.0,648.0,,,120,5.4,0.0,6.384615384615385,,,,,,,,,,,,0.3,1045160.0,6.2
1995-05-01,2,Ottawa,1265,4.0,2.0,284.0,,,60,4.73,0.0,3.6666666666666665,,,,,,,,,,,,0.27,1045160.0,2.72
1995-05-01,2,Ottawa,1265,1.0,1.0,568.0,,,568,1.0,0.0,7.315789473684211,,,,,,,,,,,,0.61,1045160.0,5.43
1995-07-01,3,Ottawa,1265,5.0,3.0,160.0,,,16,10.0,0.0,,,,,,,,,,,,,0.0,1045160.0,1.53
1995-07-01,3,Ottawa,1265,5.0,4.0,604.0,,,8,75.5,7.5,6.5,,,,,,,,,,,,0.0,1045160.0,5.78
1995-08-01,3,Ottawa,1265,1.0,1.0,1180.0,,,1180,1.0,0.0,7.3,,,,,,,,,,,,1.04,1045160.0,11.29
1995-08-01,3,Ottawa,1265,5.0,2.0,60.0,,,12,5.0,1.33,,,,,,,,,,,,,1.33,1045160.0,0.57
1995-08-01,3,Ottawa,1265,2.0,1.0,60.0,,,36,1.67,0.0,4.0,,,,,,,,,,,,0.44,1045160.0,0.57
1995-08-01,3,Ottawa,1265,4.0,2.0,20.0,,,4,5.0,0.0,,,,,,,,,,,,,0.0,1045160.0,0.19
1995-08-01,3,Ottawa,1265,4.0,4.0,336.0,,,56,6.0,0.0,,,,,,,,,,,,,0.0,1045160.0,3.21
1995-09-01,3,Ottawa,1265,4.0,1.0,708.0,,,144,4.92,0.0,6.333333333333333,,,,,,,,,,,,0.11,1045160.0,6.77
1995-10-01,4,Ottawa,1265,5.0,3.0,468.0,,,16,29.25,0.0,40.0,,,,,,,,,,,,0.75,1045160.0,4.48
1995-11-01,4,Ottawa,1265,5.0,1.0,16.0,,,4,4.0,0.0,3.0,,,,,,,,,,,,0.0,1045160.0,0.15
1995-11-01,4,Ottawa,1265,2.0,1.0,64.0,,,32,2.0,0.0,3.0,,,,,,,,,,,,0.0,1045160.0,0.61
1995-11-01,4,Ottawa,1265,5.0,2.0,164.0,,,4,41.0,7.0,7.0,,,,,,,,,,,,1.0,1045160.0,1.57
1995-11-01,4,Ottawa,1265,4.0,2.0,16.0,,,4,4.0,0.0,5.0,,,,,,,,,,,,0.0,1045160.0,0.15
1995-11-01,4,Ottawa,1265,5.0,4.0,200.0,,,4,50.0,3.0,4.0,,,,,,,,,,,,0.0,1045160.0,1.91
1995-12-01,4,Ottawa,1265,4.0,1.0,848.0,,,156,5.44,0.0,8.5,,,,,,,,,,,,0.03,1045160.0,8.11
1995-12-01,4,Ottawa,1265,1.0,1.0,972.0,,,972,1.0,0.0,5.275,,,,,,,,,,,,0.56,1045160.0,9.3
1996-01-01,1,Ottawa,1265,4.0,1.0,476.0,,,76,6.26,0.11,4.5,,,,,,,,,,,,0.0,1053076.15,4.52
1996-01-01,1,Ottawa,1265,1.0,1.0,352.0,,,352,1.0,0.0,11.358490566037736,,,,,,,,,,,,0.11,1053076.15,3.34
1996-02-01,1,Ottawa,1265,1.0,2.0,4.0,,,4,1.0,0.0,3.0,,,,,,,,,,,,0.0,1053076.15,0.04
1996-03-01,1,Ottawa,1265,5.0,3.0,72.0,,,4,18.0,0.0,5.0,,,,,,,,,,,,7.0,1053076.15,0.68
1996-03-01,1,Ottawa,1265,2.0,1.0,16.0,,,8,2.0,0.0,5.0,,,,,,,,,,,,0.5,1053076.15,0.15
1996-04-01,2,Ottawa,1265,2.0,1.0,48.0,,,24,2.0,0.0,3.5,,,,,,,,,,,,0.0,1053076.15,0.46
1996-04-01,2,Ottawa,1265,5.0,3.0,144.0,,,12,12.0,1.0,5.5,,,,,,,,,,,,2.33,1053076.15,1.37
1996-04-01,2,Ottawa,1265,1.0,1.0,708.0,,,708,1.0,0.0,6.343434343434343,,,,,,,,,,,,0.81,1053076.15,6.72
1996-05-01,2,Ottawa,1265,4.0,1.0,764.0,,,152,5.03,0.55,4.818181818181818,,,,,,,,,,,,0.16,1053076.15,7.25
1996-05-01,2,Ottawa,1265,4.0,2.0,12.0,,,4,3.0,0.0,7.0,,,,,,,,,,,,0.0,1053076.15,0.11
1996-06-01,2,Ottawa,1265,2.0,2.0,16.0,,,8,2.0,0.0,6.0,,,,,,,,,,,,2.0,1053076.15,0.15
1996-07-01,3,Ottawa,1265,2.0,1.0,128.0,,,64,2.0,0.0,3.3333333333333335,,,,,,,,,,,,0.13,1053076.15,1.22
1996-07-01,3,Ottawa,1265,5.0,3.0,56.0,,,4,14.0,3.0,,,,,,,,,,,,,0.0,1053076.15,0.53
1996-08-01,3,Ottawa,1265,2.0,2.0,8.0,,,4,2.0,0.0,9.0,,,,,,,,,,,,0.0,1053076.15,0.08
1996-08-01,3,Ottawa,1265,1.0,1.0,1820.0,,,1820,1.0,0.0,4.131914893617021,,,,,,,,,,,,0.92,1053076.15,17.28
1996-08-01,3,Ottawa,1265,4.0,1.0,1360.0,,,224,6.07,0.09,4.518518518518518,,,,,,,,,,,,0.02,1053076.15,12.91
1996-09-01,3,Ottawa,1265,5.0,1.0,32.0,,,8,4.0,0.0,4.5,,,,,,,,,,,,0.0,1053076.15,0.3
1996-09-01,3,Ottawa,1265,5.0,2.0,248.0,,,4,62.0,0.0,12.0,,,,,,,,,,,,0.0,1053076.15,2.36
1996-09-01,3,Ottawa,1265,1.0,2.0,4.0,,,4,1.0,0.0,,,,,,,,,,,,,0.0,1053076.15,0.04
1996-10-01,4,Ottawa,1265,5.0,3.0,56.0,,,4,14.0,0.0,6.0,,,,,,,,,,,,0.0,1053076.15,0.53
1996-10-01,4,Ottawa,1265,5.0,2.0,504.0,,,12,42.0,4.67,7.666666666666667,,,,,,,,,,,,1.0,1053076.15,4.79
1996-11-01,4,Ottawa,1265,1.0,2.0,4.0,,,4,1.0,0.0,,,,,,,,,,,,,0.0,1053076.15,0.04
1996-11-01,4,Ottawa,1265,2.0,2.0,16.0,,,8,2.0,0.0,4.0,,,,,,,,,,,,0.0,1053076.15,0.15
1996-11-01,4,Ottawa,1265,4.0,1.0,1656.0,,,324,5.11,0.0,4.0,,,,,,,,,,,,0.51,1053076.15,15.73
1996-12-01,4,Ottawa,1265,1.0,1.0,1944.0,,,1944,1.0,0.0,3.9516728624535316,,,,,,,,,,,,0.91,1053076.15,18.46
1996-12-01,4,Ottawa,1265,2.0,1.0,128.0,,,64,2.0,0.0,3.6,,,,,,,,,,,,0.88,1053076.15,1.22
1997-01-01,1,Ottawa,1265,5.0,2.0,24.0,,,8,3.0,0.0,4.0,,,,,,,,,,,,0.0,1064108.68,0.23
1997-01-01,1,Ottawa,1265,4.0,3.0,16.0,,,4,4.0,0.0,,,,,,,,,,,,,0.0,1064108.68,0.15
1997-02-01,1,Ottawa,1265,4.0,1.0,948.0,,,184,5.15,0.07,4.264705882352941,,,,,,,,,,,,0.22,1064108.68,8.91
1997-03-01,1,Ottawa,1265,5.0,3.0,264.0,,,20,13.2,0.0,5.0,,,,,,,,,,,,0.2,1064108.68,2.48
1997-03-01,1,Ottawa,1265,1.0,1.0,1024.0,,,1024,1.0,0.0,4.029411764705882,,,,,,,,,,,,0.11,1064108.68,9.62
1997-03-01,1,Ottawa,1265,2.0,1.0,216.0,,,108,2.0,0.0,3.0714285714285716,,,,,,,,,,,,0.0,1064108.68,2.03
1997-04-01,2,Ottawa,1265,4.0,3.0,52.0,,,16,3.25,0.0,3.5,,,,,,,,,,,,0.0,1064108.68,0.49
1997-04-01,2,Ottawa,1265,4.0,2.0,44.0,,,8,5.5,0.0,6.0,,,,,,,,,,,,0.0,1064108.68,0.41
1997-04-01,2,Ottawa,1265,2.0,1.0,104.0,,,52,2.0,0.0,4.222222222222222,,,,,,,,,,,,0.0,1064108.68,0.98
1997-04-01,2,Ottawa,1265,5.0,3.0,80.0,,,8,10.0,0.0,4.5,,,,,,,,,,,,0.0,1064108.68,0.75
1997-04-01,2,Ottawa,1265,5.0,2.0,112.0,,,4,28.0,0.0,7.0,,,,,,,,,,,,1.0,1064108.68,1.05
1997-05-01,2,Ottawa,1265,4.0,1.0,1160.0,,,224,5.18,0.0,3.7948717948717947,,,,,,,,,,,,0.18,1064108.68,10.9
1997-05-01,2,Ottawa,1265,5.0,1.0,20.0,,,4,5.0,0.0,4.0,,,,,,,,,,,,0.0,1064108.68,0.19
1997-06-01,2,Ottawa,1265,2.0,2.0,4.0,,,4,1.0,0.0,9.0,,,,,,,,,,,,0.0,1064108.68,0.04
1997-06-01,2,Ottawa,1265,1.0,1.0,1464.0,,,1464,1.0,0.0,4.287081339712919,,,,,,,,,,,,0.4,1064108.68,13.76
1997-07-01,3,Ottawa,1265,2.0,1.0,128.0,,,64,2.0,0.0,3.5,,,,,,,,,,,,0.0,1064108.68,1.2
1997-07-01,3,Ottawa,1265,4.0,1.0,1416.0,,,292,4.85,0.0,4.163265306122449,,,,,,,,,,,,0.12,1064108.68,13.31
1997-08-01,3,Ottawa,1265,1.0,1.0,2608.0,,,2608,1.0,0.0,4.204545454545454,,,,,,,,,,,,0.78,1064108.68,24.51
1997-09-01,3,Ottawa,1265,4.0,3.0,40.0,,,12,3.33,0.0,4.0,,,,,,,,,,,,0.0,1064108.68,0.38
1997-09-01,3,Ottawa,1265,2.0,2.0,16.0,,,8,2.0,0.0,3.0,,,,,,,,,,,,0.0,1064108.68,0.15
1997-09-01,3,Ottawa,1265,5.0,3.0,244.0,,,16,15.25,0.0,6.5,,,,,,,,,,,,0.0,1064108.68,2.29
1997-09-01,3,Ottawa,1265,5.0,2.0,72.0,,,4,18.0,0.0,5.0,,,,,,,,,,,,0.0,1064108.68,0.68
1997-10-01,4,Ottawa,1265,4.0,3.0,56.0,,,12,4.67,0.0,3.0,,,,,,,,,,,,0.0,1064108.68,0.53
1997-10-01,4,Ottawa,1265,1.0,1.0,2376.0,,,2376,1.0,0.0,3.894894894894895,,,,,,,,,,,,0.48,1064108.68,22.33
1997-10-01,4,Ottawa,1265,5.0,1.0,16.0,,,4,4.0,0.0,4.0,,,,,,,,,,,,11.0,1064108.68,0.15
1997-10-01,4,Ottawa,1265,2.0,1.0,176.0,,,88,2.0,0.0,3.4,,,,,,,,,,,,0.0,1064108.68,1.65
1997-10-01,4,Ottawa,1265,5.0,2.0,8.0,,,4,2.0,0.0,,,,,,,,,,,,,0.0,1064108.68,0.08
1997-11-01,4,Ottawa,1265,2.0,2.0,8.0,,,4,2.0,0.0,3.0,,,,,,,,,,,,1.0,1064108.68,0.08
1997-12-01,4,Ottawa,1265,5.0,3.0,32.0,,,4,8.0,0.0,,,,,,,,,,,,,0.0,1064108.68,0.3
1997-12-01,4,Ottawa,1265,4.0,1.0,1320.0,,,272,4.85,0.0,4.170212765957447,,,,,,,,,,,,0.26,1064108.68,12.4
1998-01-01,1,Ottawa,1265,5.0,3.0,68.0,,,4,17.0,0.0,6.0,,,,,,,,,,,,0.0,1078029.11,0.63
1998-01-01,1,Ottawa,1265,2.0,1.0,88.0,,,44,2.0,0.0,6.555555555555555,,,,,,,,,,,,0.0,1078029.11,0.82
1998-01-01,1,Ottawa,1265,1.0,1.0,1672.0,,,1672,1.0,0.0,3.99290780141844,,,,,,,,,,,,0.15,1078029.11,15.51
1998-02-01,1,Ottawa,1265,5.0,2.0,16.0,,,4,4.0,0.0,8.0,,,,,,,,,,,,11.0,1078029.11,0.15
1998-03-01,1,Ottawa,1265,1.0,2.0,4.0,,,4,1.0,0.0,,,,,,,,,,,,,0.0,1078029.11,0.04
1998-03-01,1,Ottawa,1265,4.0,1.0,760.0,,,144,5.28,0.0,4.0,,,,,,,,,,,,0.17,1078029.11,7.05
1998-05-01,2,Ottawa,1265,1.0,1.0,1324.0,,,1324,1.0,0.0,5.039130434782609,,,,,,,,,,,,0.35,1078029.11,12.28
1998-05-01,2,Ottawa,1265,5.0,2.0,24.0,,,4,6.0,3.0,8.0,,,,,,,,,,,,13.0,1078029.11,0.22
1998-05-01,2,Ottawa,1265,4.0,3.0,40.0,,,8,5.0,0.0,5.5,,,,,,,,,,,,0.0,1078029.11,0.37
1998-05-01,2,Ottawa,1265,5.0,3.0,104.0,,,8,13.0,2.0,9.0,,,,,,,,,,,,0.0,1078029.11,0.96
1998-06-01,2,Ottawa,1265,2.0,1.0,64.0,,,32,2.0,0.0,4.571428571428571,,,,,,,,,,,,0.0,1078029.11,0.59
1998-06-01,2,Ottawa,1265,4.0,1.0,852.0,,,160,5.33,0.0,4.371428571428571,,,,,,,,,,,,0.4,1078029.11,7.9
1998-08-01,3,Ottawa,1265,1.0,1.0,2780.0,,,2780,1.0,0.0,3.8828828828828827,,,,,,,,,,,,0.74,1078029.11,25.79
1998-08-01,3,Ottawa,1265,2.0,2.0,8.0,,,4,2.0,0.0,3.0,,,,,,,,,,,,0.0,1078029.11,0.07
1998-08-01,3,Ottawa,1265,4.0,1.0,1348.0,,,280,4.81,0.0,3.6862745098039214,,,,,,,,,,,,0.16,1078029.11,12.5
1998-08-01,3,Ottawa,1265,2.0,1.0,160.0,,,80,2.0,0.0,3.5294117647058822,,,,,,,,,,,,0.1,1078029.11,1.48
1998-09-01,3,Ottawa,1265,5.0,1.0,12.0,,,4,3.0,0.0,4.0,,,,,,,,,,,,0.0,1078029.11,0.11
1998-09-01,3,Ottawa,1265,1.0,2.0,4.0,,,4,1.0,0.0,6.0,,,,,,,,,,,,0.0,1078029.11,0.04
1998-09-01,3,Ottawa,1265,5.0,2.0,8.0,,,4,2.0,0.0,,,,,,,,,,,,,1.0,1078029.11,0.07
1998-10-01,4,Ottawa,1265,5.0,1.0,20.0,,,4,5.0,0.0,5.0,,,,,,,,,,,,2.0,1078029.11,0.19
1998-11-01,4,Ottawa,1265,5.0,3.0,32.0,,,4,8.0,0.0,3.0,,,,,,,,,,,,0.0,1078029.11,0.3
1998-11-01,4,Ottawa,1265,4.0,1.0,1376.0,,,272,5.06,0.0,4.28,,,,,,,,,,,,0.25,1078029.11,12.76
1998-12-01,4,Ottawa,1265,1.0,1.0,2888.0,,,2888,1.0,0.0,3.9853249475890986,,,,,,,,,,,,0.55,1078029.11,26.79
1998-12-01,4,Ottawa,1265,5.0,2.0,12.0,,,4,3.0,0.0,11.0,,,,,,,,,,,,2.0,1078029.11,0.11
1998-12-01,4,Ottawa,1265,2.0,1.0,176.0,,,88,2.0,0.0,4.294117647058823,,,,,,,,,,,,1.0,1078029.11,1.63
1999-01-01,1,Ottawa,1265,4.0,1.0,832.0,,,168,4.95,0.0,4.029411764705882,,,,,,,,,,,,0.29,1098529.72,7.57
1999-02-01,1,Ottawa,1265,5.0,3.0,40.0,,,4,10.0,0.0,,,,,,,,,,,,,0.0,1098529.72,0.36
1999-02-01,1,Ottawa,1265,5.0,1.0,48.0,,,12,4.0,0.0,7.666666666666667,,,,,,,,,,,,0.0,1098529.72,0.44
1999-02-01,1,Ottawa,1265,2.0,1.0,32.0,,,16,2.0,0.0,4.25,,,,,,,,,,,,0.0,1098529.72,0.29
1999-03-01,1,Ottawa,1265,2.0,2.0,8.0,,,4,2.0,0.0,,,,,,,,,,,,,0.0,1098529.72,0.07
1999-03-01,1,Ottawa,1265,1.0,1.0,2164.0,,,2164,1.0,0.0,3.588390501319261,,,,,,,,,,,,0.09,1098529.72,19.7
1999-04-01,2,Ottawa,1265,5.0,2.0,12.0,,,4,3.0,0.0,7.0,,,,,,,,,,,,0.0,1098529.72,0.11
1999-06-01,2,Ottawa,1265,4.0,3.0,32.0,,,4,8.0,0.0,5.0,,,,,,,,,,,,0.0,1098529.72,0.29
1999-06-01,2,Ottawa,1265,4.0,2.0,28.0,,,4,7.0,0.0,5.0,,,,,,,,,,,,0.0,1098529.72,0.25
1999-06-01,2,Ottawa,1265,4.0,1.0,892.0,,,208,4.29,0.0,4.5,,,,,,,,,,,,0.25,1098529.72,8.12
1999-06-01,2,Ottawa,1265,2.0,2.0,8.0,,,4,2.0,0.0,11.0,,,,,,,,,,,,0.0,1098529.72,0.07
1999-06-01,2,Ottawa,1265,1.0,1.0,1636.0,,,1636,1.0,0.0,4.2633744855967075,,,,,,,,,,,,0.21,1098529.72,14.89
1999-06-01,2,Ottawa,1265,2.0,1.0,168.0,,,84,2.0,0.0,3.4545454545454546,,,,,,,,,,,,0.24,1098529.72,1.53
1999-08-01,3,Ottawa,1265,2.0,1.0,248.0,,,124,2.0,0.0,3.736842105263158,,,,,,,,,,,,0.39,1098529.72,2.26
1999-08-01,3,Ottawa,1265,2.0,2.0,8.0,,,4,2.0,0.0,6.0,,,,,,,,,,,,4.0,1098529.72,0.07
1999-08-01,3,Ottawa,1265,4.0,2.0,12.0,,,4,3.0,0.0,6.0,,,,,,,,,,,,4.0,1098529.72,0.11
1999-08-01,3,Ottawa,1265,1.0,1.0,2892.0,,,2892,1.0,0.0,3.7095435684647304,,,,,,,,,,,,0.24,1098529.72,26.33
1999-09-01,3,Ottawa,1265,5.0,1.0,60.0,,,8,7.5,0.0,5.0,,,,,,,,,,,,3.0,1098529.72,0.55
1999-09-01,3,Ottawa,1265,4.0,1.0,1128.0,,,236,4.78,0.0,5.208333333333333,,,,,,,,,,,,0.07,1098529.72,10.27
1999-09-01,3,Ottawa,1265,5.0,3.0,312.0,,,8,39.0,0.0,6.0,,,,,,,,,,,,0.5,1098529.72,2.84
1999-11-01,4,Ottawa,1265,2.0,1.0,280.0,,,140,2.0,0.0,3.5,,,,,,,,,,,,0.23,1098529.72,2.55
1999-11-01,4,Ottawa,1265,4.0,1.0,1556.0,,,316,4.92,0.0,4.075757575757576,,,,,,,,,,,,0.23,1098529.72,14.16
1999-11-01,4,Ottawa,1265,1.0,1.0,3748.0,,,3748,1.0,0.0,3.896764252696456,,,,,,,,,,,,0.22,1098529.72,34.12
1999-12-01,4,Ottawa,1265,5.0,2.0,344.0,,,8,43.0,0.0,7.5,,,,,,,,,,,,0.5,1098529.72,3.13
1999-12-01,4,Ottawa,1265,4.0,2.0,24.0,,,4,6.0,0.0,5.0,,,,,,,,,,,,0.0,1098529.72,0.22
1999-12-01,4,Ottawa,1265,5.0,1.0,64.0,,,8,8.0,0.0,5.0,,,,,,,,,,,,2.0,1098529.72,0.58
2000-01-01,1,Ottawa,1265,4.0,2.0,28.0,,,4,7.0,0.0,5.0,,,,,,,,,,,,0.0,1124951.05,0.25
2000-02-01,1,Ottawa,1265,5.0,1.0,48.0,,,12,4.0,0.0,3.0,,,,,,,,,,,,1.0,1124951.05,0.43
2000-02-01,1,Ottawa,1265,2.0,1.0,260.0,,,132,1.97,0.0,4.136363636363637,,,,,,,,,,,,0.48,1124951.05,2.31
