reference_period,stcan_cmacode,metro,metcode,FSA,dweltype,mkttycd,total_completions,completions_accsuite,completions_no_accsuite,num_structures,unitsperstructure,avgstorycount,avglengthofconstr,avgpermit_to_start_time,bachelor_units,one_bedrooms,two_bedrooms,three_bedrooms,four_bedrooms,tot_units,total_avg_unitsize_sqm,total_avg_unitsize_sqft,total_avg_price,total_min_price,total_max_price
2006,825,Calgary,0140,T2C,4.0,3.0,12.0,,,2,6.0,0.0,10.0,14.0,,,,,,,,,,,
2006,825,Calgary,0140,T2C,4.0,1.0,19.0,,,6,3.17,0.0,14.833333333333334,3.0,,,,,,,,,,,
2006,825,Calgary,0140,T2C,2.0,1.0,2.0,,,1,2.0,0.0,6.0,2.0,,,,,,,,,,,
2006,825,Calgary,0140,T2S,1.0,1.0,16.0,,,16,1.0,0.0,14.75,1.0,,,,,,,,,,,
2006,825,Calgary,0140,T2T,2.0,1.0,66.0,,,33,2.0,0.0,11.787878787878787,1.0,,,,,,,,,,,
2006,825,Calgary,0140,T2Y,2.0,1.0,14.0,,,7,2.0,0.0,7.714285714285714,0.0,,,,,,,,,,,
2006,825,Calgary,0140,T2K,1.0,1.0,5.0,,,5,1.0,0.0,9.4,0.0,,,,,,,,,,,
2006,825,Calgary,0140,T2T,1.0,1.0,65.0,,,65,1.0,0.0,10.353846153846154,0.0,,,,,,,,,,,
2006,825,Calgary,0140,T3B,1.0,1.0,6.0,,,6,1.0,0.0,10.333333333333334,1.0,,,,,,,,,,,
2006,825,Calgary,0140,T2E,1.0,1.0,32.0,,,32,1.0,0.0,10.0,0.0,,,,,,,,,,,
2006,825,Calgary,0140,T3E,4.0,3.0,57.0,,,10,5.7,0.0,12.6,1.0,,,,,,,,,,,
2006,825,Calgary,0140,T2T,5.0,3.0,65.0,,,8,8.13,1.5,15.0,5.0,,,,,,,,,,,
2006,825,Calgary,0140,nan,1.0,1.0,7615.0,,,7615,1.0,0.0,5.708758731864589,1.0,,,,,,,,,,,
2006,825,Calgary,0140,T2E,5.0,3.0,251.0,,,8,31.38,1.13,16.375,4.0,,,,,,,,,,,
2006,825,Calgary,0140,T2N,5.0,1.0,2.0,,,1,2.0,0.0,11.0,0.0,,,,,,,,,,,
2006,825,Calgary,0140,T2V,5.0,3.0,4.0,,,1,4.0,0.0,9.0,1.0,,,,,,,,,,,
2006,825,Calgary,0140,T2M,1.0,1.0,21.0,,,21,1.0,0.0,8.714285714285714,0.0,,,,,,,,,,,
2006,825,Calgary,0140,T2V,1.0,1.0,17.0,,,17,1.0,0.0,13.823529411764707,0.0,,,,,,,,,,,
2006,825,Calgary,0140,T3E,5.0,3.0,309.0,,,5,61.8,0.8,11.4,1.0,,,,,,,,,,,
2006,825,Calgary,0140,nan,5.0,1.0,1.0,,,1,1.0,0.0,23.0,10.0,,,,,,,,,,,
2006,825,Calgary,0140,T2B,4.0,3.0,16.0,,,4,4.0,0.0,16.25,5.0,,,,,,,,,,,
2006,825,Calgary,0140,T3E,1.0,1.0,65.0,,,65,1.0,0.0,8.96923076923077,0.0,,,,,,,,,,,
2006,825,Calgary,0140,nan,1.0,3.0,5.0,,,5,1.0,0.0,7.2,1.0,,,,,,,,,,,
2006,825,Calgary,0140,nan,5.0,2.0,23.0,,,2,11.5,0.0,7.5,1.0,,,,,,,,,,,
2006,825,Calgary,0140,T2N,5.0,3.0,17.0,,,5,3.4,0.0,8.8,2.0,,,,,,,,,,,
2006,825,Calgary,0140,T2P,5.0,3.0,124.0,,,1,124.0,0.0,20.0,8.0,,,,,,,,,,,
2006,825,Calgary,0140,T2T,4.0,3.0,8.0,,,2,4.0,1.0,12.5,1.0,,,,,,,,,,,
2006,825,Calgary,0140,T2G,1.0,1.0,10.0,,,10,1.0,0.0,10.9,1.0,,,,,,,,,,,
2006,825,Calgary,0140,T2H,2.0,1.0,2.0,,,1,2.0,0.0,11.0,0.0,,,,,,,,,,,
2007,825,Calgary,0140,T2E,1.0,1.0,36.0,,,36,1.0,0.0,12.555555555555555,1.0,,,,,,,,,,,
2007,825,Calgary,0140,T2N,5.0,3.0,24.0,,,2,12.0,0.0,24.0,2.0,,,,,,,,,,,
2007,825,Calgary,0140,nan,1.0,3.0,5.0,,,5,1.0,0.0,10.2,1.0,,,,,,,,,,,
2007,825,Calgary,0140,T2H,2.0,1.0,4.0,,,2,2.0,0.0,16.5,1.0,,,,,,,,,,,
2007,825,Calgary,0140,T3C,5.0,3.0,218.0,,,3,72.67,7.33,20.666666666666668,1.0,,,,,,,,,,,
2007,825,Calgary,0140,T2E,2.0,1.0,50.0,,,25,2.0,0.0,12.48,1.0,,,,,,,,,,,
2007,825,Calgary,0140,T2M,5.0,1.0,1.0,,,1,1.0,0.0,9.0,0.0,,,,,,,,,,,
2007,825,Calgary,0140,nan,2.0,3.0,124.0,,,62,2.0,0.0,10.806451612903226,3.0,,,,,,,,,,,
2007,825,Calgary,0140,T3E,2.0,1.0,44.0,,,22,2.0,0.0,12.090909090909092,1.0,,,,,,,,,,,
2007,825,Calgary,0140,T0M,1.0,1.0,3.0,,,3,1.0,0.0,7.0,3.0,,,,,,,,,,,
2007,825,Calgary,0140,T2P,5.0,3.0,77.0,,,2,38.5,11.5,34.5,11.0,,,,,,,,,,,
2007,825,Calgary,0140,T3E,5.0,3.0,13.0,,,3,4.33,0.67,16.666666666666668,4.0,,,,,,,,,,,
2007,825,Calgary,0140,T3C,1.0,1.0,10.0,,,10,1.0,0.0,14.6,1.0,,,,,,,,,,,
2007,825,Calgary,0140,T2R,4.0,3.0,7.0,,,1,7.0,0.0,16.0,0.0,,,,,,,,,,,
2007,825,Calgary,0140,T2V,5.0,3.0,12.0,,,3,4.0,0.0,13.666666666666666,3.0,,,,,,,,,,,
2007,825,Calgary,0140,T2E,5.0,3.0,57.0,,,6,9.5,0.83,15.5,2.0,,,,,,,,,,,
2007,825,Calgary,0140,T3B,2.0,1.0,4.0,,,2,2.0,0.0,11.5,0.0,,,,,,,,,,,
2007,825,Calgary,0140,T2K,1.0,1.0,2.0,,,2,1.0,0.0,19.0,1.0,,,,,,,,,,,
2007,825,Calgary,0140,T2K,2.0,1.0,12.0,,,6,2.0,0.0,13.0,1.0,,,,,,,,,,,
2007,825,Calgary,0140,T3G,1.0,1.0,1.0,,,1,1.0,0.0,7.0,0.0,,,,,,,,,,,
2007,825,Calgary,0140,T2M,2.0,1.0,32.0,,,16,2.0,0.0,12.4375,1.0,,,,,,,,,,,
2007,825,Calgary,0140,T1Y,2.0,1.0,8.0,,,4,2.0,0.0,5.0,0.0,,,,,,,,,,,
2007,825,Calgary,0140,nan,4.0,3.0,888.0,,,162,5.48,0.0,11.371069182389936,5.0,,,,,,,,,,,
2007,825,Calgary,0140,T2M,1.0,1.0,18.0,,,18,1.0,0.0,14.777777777777779,0.0,,,,,,,,,,,
2007,825,Calgary,0140,T3A,1.0,1.0,5.0,,,5,1.0,0.0,10.6,0.0,,,,,,,,,,,
2007,825,Calgary,0140,T2E,4.0,3.0,4.0,,,1,4.0,0.0,17.0,1.0,,,,,,,,,,,
2007,825,Calgary,0140,T2S,1.0,1.0,14.0,,,14,1.0,0.0,18.142857142857142,1.0,,,,,,,,,,,
2007,825,Calgary,0140,nan,2.0,1.0,548.0,,,274,2.0,0.0,7.5793357933579335,1.0,,,,,,,,,,,
2007,825,Calgary,0140,T3E,4.0,3.0,49.0,,,5,9.8,0.0,12.4,3.0,,,,,,,,,,,
2007,825,Calgary,0140,T2N,1.0,1.0,59.0,,,59,1.0,0.0,15.728813559322035,1.0,,,,,,,,,,,
2007,825,Calgary,0140,T2Y,2.0,1.0,12.0,,,6,2.0,0.0,8.833333333333334,1.0,,,,,,,,,,,
2007,825,Calgary,0140,T2B,4.0,3.0,16.0,,,4,4.0,0.0,17.5,11.0,,,,,,,,,,,
2007,825,Calgary,0140,T2C,5.0,3.0,188.0,,,2,94.0,0.0,14.0,3.0,,,,,,,,,,,
2007,825,Calgary,0140,T3C,2.0,1.0,6.0,,,3,2.0,0.0,9.0,0.0,,,,,,,,,,,
2007,825,Calgary,0140,T4C,1.0,1.0,84.0,,,84,1.0,0.0,5.632911392405063,0.0,,,,,,,,,,,
2007,825,Calgary,0140,T2B,5.0,3.0,6.0,,,1,6.0,0.0,10.0,4.0,,,,,,,,,,,
2007,825,Calgary,0140,T2G,1.0,1.0,7.0,,,7,1.0,0.0,14.857142857142858,0.0,,,,,,,,,,,
2007,825,Calgary,0140,T2H,1.0,1.0,2.0,,,2,1.0,0.0,14.0,4.0,,,,,,,,,,,
2007,825,Calgary,0140,nan,5.0,3.0,1054.0,,,20,52.7,0.95,15.35,5.0,,,,,,,,,,,
2007,825,Calgary,0140,T2H,5.0,3.0,3.0,,,1,3.0,0.0,28.0,3.0,,,,,,,,,,,
2007,825,Calgary,0140,T2L,1.0,1.0,4.0,,,4,1.0,0.0,18.0,2.0,,,,,,,,,,,
2007,825,Calgary,0140,T3E,1.0,1.0,67.0,,,67,1.0,0.0,10.164179104477611,1.0,,,,,,,,,,,
2007,825,Calgary,0140,T2M,5.0,3.0,4.0,,,1,4.0,0.0,19.0,1.0,,,,,,,,,,,
2007,825,Calgary,0140,T2M,4.0,1.0,8.0,,,2,4.0,0.0,13.0,3.0,,,,,,,,,,,
2007,825,Calgary,0140,T2T,1.0,1.0,60.0,,,60,1.0,0.0,12.816666666666666,0.0,,,,,,,,,,,
2007,825,Calgary,0140,T2Y,1.0,1.0,42.0,,,42,1.0,0.0,11.30952380952381,1.0,,,,,,,,,,,
2007,825,Calgary,0140,nan,1.0,1.0,8341.0,,,8341,1.0,0.0,7.511086877499091,1.0,,,,,,,,,,,
2007,825,Calgary,0140,T2V,1.0,1.0,19.0,,,19,1.0,0.0,13.31578947368421,1.0,,,,,,,,,,,
2007,825,Calgary,0140,T3H,1.0,1.0,5.0,,,5,1.0,0.0,25.4,4.0,,,,,,,,,,,
2007,825,Calgary,0140,T2J,1.0,1.0,1.0,,,1,1.0,0.0,15.0,0.0,,,,,,,,,,,
2007,825,Calgary,0140,T2K,5.0,3.0,37.0,,,1,37.0,3.0,14.0,29.0,,,,,,,,,,,
2007,825,Calgary,0140,T2T,4.0,3.0,25.0,,,3,8.33,0.0,16.0,1.0,,,,,,,,,,,
2007,825,Calgary,0140,T2T,5.0,3.0,106.0,,,4,26.5,0.0,13.5,3.0,,,,,,,,,,,
2007,825,Calgary,0140,T3B,1.0,1.0,6.0,,,6,1.0,0.0,9.833333333333334,0.0,,,,,,,,,,,
2007,825,Calgary,0140,T2C,1.0,1.0,358.0,,,358,1.0,0.0,6.764705882352941,1.0,,,,,,,,,,,
2007,825,Calgary,0140,T2G,2.0,1.0,2.0,,,1,2.0,0.0,14.0,1.0,,,,,,,,,,,
2007,825,Calgary,0140,T2V,2.0,1.0,16.0,,,8,2.0,0.0,12.0,0.0,,,,,,,,,,,
2007,825,Calgary,0140,T4C,2.0,1.0,2.0,,,1,2.0,0.0,4.0,2.0,,,,,,,,,,,
2007,825,Calgary,0140,nan,5.0,2.0,87.0,,,1,87.0,0.0,10.0,14.0,,,,,,,,,,,
2007,825,Calgary,0140,T2J,5.0,3.0,120.0,,,1,120.0,4.0,20.0,7.0,,,,,,,,,,,
2007,825,Calgary,0140,T2X,5.0,3.0,7.0,,,1,7.0,0.0,19.0,11.0,,,,,,,,,,,
2007,825,Calgary,0140,T2N,2.0,1.0,48.0,,,24,2.0,0.0,14.25,0.0,,,,,,,,,,,
2007,825,Calgary,0140,T2T,2.0,1.0,40.0,,,20,2.0,0.0,14.35,1.0,,,,,,,,,,,
2008,825,Calgary,0140,T2A,1.0,1.0,3.0,,,3,1.0,0.0,13.333333333333334,0.0,,,,,,,,,,,
2008,825,Calgary,0140,T2M,4.0,1.0,4.0,,,1,4.0,0.0,18.0,1.0,,,,,,,,,,,
2008,825,Calgary,0140,T2S,1.0,1.0,24.0,,,24,1.0,0.0,19.958333333333332,1.0,,,,,,,,,,,
2008,825,Calgary,0140,T2T,5.0,3.0,57.0,,,6,9.5,1.33,15.166666666666666,2.0,,,,,,,,,,,
2008,825,Calgary,0140,T2V,1.0,1.0,19.0,,,19,1.0,0.0,19.105263157894736,1.0,,,,,,,,,,,
2008,825,Calgary,0140,T3E,1.0,1.0,80.0,,,80,1.0,0.0,11.2875,0.0,,,,,,,,,,,
2008,825,Calgary,0140,T3J,1.0,1.0,29.0,,,29,1.0,0.0,5.655172413793103,0.0,,,,,,,,,,,
2008,825,Calgary,0140,T4C,2.0,3.0,2.0,,,1,2.0,0.0,10.0,11.0,,,,,,,,,,,
2008,825,Calgary,0140,T2C,4.0,3.0,11.0,,,1,11.0,0.0,39.0,0.0,,,,,,,,,,,
2008,825,Calgary,0140,T2E,5.0,3.0,113.0,,,9,12.56,1.0,17.444444444444443,3.0,,,,,,,,,,,
2008,825,Calgary,0140,T3E,5.0,2.0,16.0,,,1,16.0,0.0,17.0,8.0,,,,,,,,,,,
2008,825,Calgary,0140,T3E,5.0,3.0,42.0,,,3,14.0,2.0,14.0,12.0,,,,,,,,,,,
2008,825,Calgary,0140,T2C,1.0,1.0,196.0,,,196,1.0,0.0,6.433673469387755,1.0,,,,,,,,,,,
2008,825,Calgary,0140,nan,2.0,3.0,52.0,,,26,2.0,0.0,15.038461538461538,1.0,,,,,,,,,,,
2008,825,Calgary,0140,T2T,1.0,1.0,93.0,,,93,1.0,0.0,15.32258064516129,0.0,,,,,,,,,,,
2008,825,Calgary,0140,nan,1.0,3.0,1.0,,,1,1.0,0.0,15.0,0.0,,,,,,,,,,,
2008,825,Calgary,0140,T3B,1.0,1.0,31.0,,,31,1.0,0.0,8.96774193548387,2.0,,,,,,,,,,,
2008,825,Calgary,0140,T3C,5.0,3.0,220.0,,,2,110.0,1.5,25.5,3.0,,,,,,,,,,,
2008,825,Calgary,0140,T3C,2.0,3.0,2.0,,,1,2.0,0.0,33.0,4.0,,,,,,,,,,,
2008,825,Calgary,0140,T3E,2.0,1.0,88.0,,,44,2.0,0.0,11.840909090909092,1.0,,,,,,,,,,,
2008,825,Calgary,0140,T3B,2.0,1.0,24.0,,,12,2.0,0.0,10.833333333333334,1.0,,,,,,,,,,,
2008,825,Calgary,0140,T2A,2.0,1.0,10.0,,,5,2.0,0.0,13.8,0.0,,,,,,,,,,,
2008,825,Calgary,0140,T2E,2.0,1.0,68.0,,,34,2.0,0.0,13.617647058823529,1.0,,,,,,,,,,,
2008,825,Calgary,0140,nan,4.0,3.0,1248.0,,,206,6.06,0.0,13.218446601941748,5.0,,,,,,,,,,,
2008,825,Calgary,0140,T0M,1.0,1.0,3.0,,,3,1.0,0.0,6.333333333333333,2.0,,,,,,,,,,,
2008,825,Calgary,0140,T2R,5.0,3.0,435.0,,,3,145.0,6.33,24.0,4.0,,,,,,,,,,,
2008,825,Calgary,0140,T1Y,5.0,3.0,60.0,,,1,60.0,0.0,19.0,4.0,,,,,,,,,,,
2008,825,Calgary,0140,T2T,5.0,2.0,4.0,,,1,4.0,2.0,11.0,3.0,,,,,,,,,,,
2008,825,Calgary,0140,T3E,2.0,3.0,4.0,,,2,2.0,0.0,13.0,0.0,,,,,,,,,,,
2008,825,Calgary,0140,T2X,5.0,3.0,64.0,,,1,64.0,0.0,14.0,5.0,,,,,,,,,,,
2008,825,Calgary,0140,nan,5.0,3.0,1742.0,,,34,51.24,0.56,14.352941176470589,4.0,,,,,,,,,,,
2008,825,Calgary,0140,T0L,1.0,1.0,2.0,,,2,1.0,0.0,7.5,2.0,,,,,,,,,,,
2008,825,Calgary,0140,T2J,1.0,1.0,5.0,,,5,1.0,0.0,19.0,0.0,,,,,,,,,,,
2008,825,Calgary,0140,T4C,4.0,3.0,4.0,,,1,4.0,0.0,16.0,7.0,,,,,,,,,,,
2008,825,Calgary,0140,T2N,1.0,1.0,81.0,,,81,1.0,0.0,15.17283950617284,0.0,,,,,,,,,,,
2008,825,Calgary,0140,T2E,4.0,3.0,4.0,,,1,4.0,0.0,,19.0,,,,,,,,,,,
2008,825,Calgary,0140,T2H,5.0,3.0,357.0,,,2,178.5,10.5,23.0,3.0,,,,,,,,,,,
2008,825,Calgary,0140,T2L,1.0,1.0,11.0,,,11,1.0,0.0,17.272727272727273,1.0,,,,,,,,,,,
2008,825,Calgary,0140,T2C,5.0,3.0,56.0,,,1,56.0,4.0,11.0,0.0,,,,,,,,,,,
2008,825,Calgary,0140,T2K,1.0,1.0,3.0,,,3,1.0,0.0,17.333333333333332,0.0,,,,,,,,,,,
2008,825,Calgary,0140,T2K,2.0,1.0,8.0,,,4,2.0,0.0,13.0,0.0,,,,,,,,,,,
2008,825,Calgary,0140,T2K,5.0,2.0,41.0,,,1,41.0,0.0,21.0,17.0,,,,,,,,,,,
2008,825,Calgary,0140,T2L,5.0,3.0,5.0,,,1,5.0,0.0,15.0,5.0,,,,,,,,,,,
2008,825,Calgary,0140,T2N,5.0,3.0,93.0,,,5,18.6,1.2,19.8,2.0,,,,,,,,,,,
2008,825,Calgary,0140,T3C,1.0,1.0,13.0,,,13,1.0,0.0,14.307692307692308,0.0,,,,,,,,,,,
2008,825,Calgary,0140,T2H,1.0,1.0,1.0,,,1,1.0,0.0,16.0,0.0,,,,,,,,,,,
2008,825,Calgary,0140,T4C,2.0,1.0,14.0,,,7,2.0,0.0,10.0,0.0,,,,,,,,,,,
2008,825,Calgary,0140,T2E,1.0,1.0,35.0,,,35,1.0,0.0,16.742857142857144,1.0,,,,,,,,,,,
2008,825,Calgary,0140,T2G,2.0,1.0,2.0,,,1,2.0,0.0,33.0,1.0,,,,,,,,,,,
2008,825,Calgary,0140,T2N,2.0,1.0,56.0,,,28,2.0,0.0,15.214285714285714,1.0,,,,,,,,,,,
2008,825,Calgary,0140,T3B,5.0,3.0,6.0,,,1,6.0,0.0,13.0,3.0,,,,,,,,,,,
2008,825,Calgary,0140,nan,2.0,1.0,478.0,,,239,2.0,0.0,8.375527426160337,1.0,,,,,,,,,,,
2008,825,Calgary,0140,T2P,5.0,3.0,225.0,,,2,112.5,14.0,24.0,7.0,,,,,,,,,,,
2008,825,Calgary,0140,T3C,2.0,1.0,20.0,,,10,2.0,0.0,14.6,0.0,,,,,,,,,,,
2008,825,Calgary,0140,nan,5.0,2.0,150.0,,,1,150.0,0.0,17.0,6.0,,,,,,,,,,,
2008,825,Calgary,0140,T2A,5.0,3.0,63.0,,,1,63.0,0.0,12.0,0.0,,,,,,,,,,,
2008,825,Calgary,0140,T2C,2.0,1.0,42.0,,,21,2.0,0.0,6.2,0.0,,,,,,,,,,,
2008,825,Calgary,0140,T2M,2.0,1.0,44.0,,,22,2.0,0.0,12.863636363636363,1.0,,,,,,,,,,,
2008,825,Calgary,0140,T2V,2.0,1.0,4.0,,,2,2.0,0.0,14.5,0.0,,,,,,,,,,,
2008,825,Calgary,0140,nan,1.0,1.0,5932.0,,,5932,1.0,0.0,7.419691780821918,1.0,,,,,,,,,,,
2008,825,Calgary,0140,T2Y,5.0,3.0,159.0,,,1,159.0,4.0,12.0,5.0,,,,,,,,,,,
2008,825,Calgary,0140,T2C,5.0,2.0,60.0,,,1,60.0,0.0,16.0,4.0,,,,,,,,,,,
2008,825,Calgary,0140,T2H,2.0,1.0,6.0,,,3,2.0,0.0,16.0,1.0,,,,,,,,,,,
2008,825,Calgary,0140,T2T,2.0,1.0,98.0,,,49,2.0,0.0,14.73469387755102,0.0,,,,,,,,,,,
2008,825,Calgary,0140,T2Y,1.0,1.0,27.0,,,27,1.0,0.0,14.592592592592593,2.0,,,,,,,,,,,
2008,825,Calgary,0140,T2J,5.0,3.0,380.0,,,2,190.0,3.0,29.0,0.0,,,,,,,,,,,
2008,825,Calgary,0140,nan,4.0,1.0,51.0,,,6,8.5,0.0,9.0,1.0,,,,,,,,,,,
2008,825,Calgary,0140,T2B,1.0,1.0,48.0,,,48,1.0,0.0,8.479166666666666,0.0,,,,,,,,,,,
2008,825,Calgary,0140,T2X,1.0,1.0,3.0,,,3,1.0,0.0,16.666666666666668,2.0,,,,,,,,,,,
2008,825,Calgary,0140,T4C,1.0,1.0,224.0,,,224,1.0,0.0,6.151376146788991,0.0,,,,,,,,,,,
2008,825,Calgary,0140,T2G,1.0,1.0,15.0,,,15,1.0,0.0,16.266666666666666,1.0,,,,,,,,,,,
2008,825,Calgary,0140,T2G,5.0,3.0,542.0,,,3,180.67,23.33,28.0,6.0,,,,,,,,,,,
2008,825,Calgary,0140,T2H,5.0,2.0,9.0,,,1,9.0,0.0,18.0,4.0,,,,,,,,,,,
2008,825,Calgary,0140,T2M,1.0,1.0,29.0,,,29,1.0,0.0,12.379310344827585,0.0,,,,,,,,,,,
2008,825,Calgary,0140,T3E,4.0,3.0,41.0,,,5,8.2,0.0,12.8,2.0,,,,,,,,,,,
2008,825,Calgary,0140,T3C,4.0,3.0,3.0,,,1,3.0,0.0,32.0,0.0,,,,,,,,,,,
2009,825,Calgary,0140,T2M,2.0,1.0,48.0,,,24,2.0,0.0,11.875,1.0,,,,,,,,,,,
2009,825,Calgary,0140,T2Y,5.0,3.0,159.0,,,1,159.0,0.0,18.0,5.0,,57,102,,,159,0.0,0.0,297294.6,209999.0,349999.0
2009,825,Calgary,0140,T2B,2.0,1.0,8.0,,,4,2.0,0.0,13.0,1.0,,,,,,,,,,,
2009,825,Calgary,0140,T2T,1.0,1.0,38.0,,,38,1.0,0.0,14.5,1.0,,,,,,,,,,,
2009,825,Calgary,0140,T2N,1.0,1.0,61.0,,,61,1.0,0.0,15.475409836065573,1.0,,,,,,,,,,,
2009,825,Calgary,0140,T2W,1.0,1.0,2.0,,,2,1.0,0.0,12.0,1.0,,,,,,,,,,,
2009,825,Calgary,0140,T2J,1.0,1.0,2.0,,,2,1.0,0.0,16.5,1.0,,,,,,,,,,,
2009,825,Calgary,0140,T4C,1.0,1.0,230.0,,,230,1.0,0.0,6.542986425339366,1.0,,,,,,,,,,,
2009,825,Calgary,0140,T2Y,1.0,1.0,24.0,,,24,1.0,0.0,7.541666666666667,1.0,,,,,,,,,,,
2009,825,Calgary,0140,T4C,4.0,3.0,82.0,,,14,5.86,0.0,10.333333333333334,1.0,,1,49,9,,59,0.0,0.0,332201.19,245000.0,434300.0
2009,825,Calgary,0140,T2G,5.0,3.0,419.0,,,3,139.67,0.0,22.666666666666668,6.0,,,,,,,,,,,
2009,825,Calgary,0140,T3G,5.0,3.0,56.0,,,1,56.0,0.0,13.0,12.0,,5,51,,,56,0.0,0.0,327444.5,249684.0,370000.0
2009,825,Calgary,0140,T1Y,1.0,1.0,1.0,,,1,1.0,0.0,7.0,0.0,,,,,,,,,,,
2009,825,Calgary,0140,T2G,1.0,1.0,4.0,,,4,1.0,0.0,14.75,0.0,,,,,,,,,,,
2009,825,Calgary,0140,T3B,1.0,1.0,8.0,,,8,1.0,0.0,11.5,1.0,,,,,,,,,,,
2009,825,Calgary,0140,T3J,1.0,1.0,88.0,,,88,1.0,0.0,4.666666666666667,0.0,,,,,,,,,,,
2009,825,Calgary,0140,T2B,1.0,1.0,9.0,,,9,1.0,0.0,9.11111111111111,0.0,,,,,,,,,,,
2009,825,Calgary,0140,T2T,4.0,3.0,9.0,,,2,4.5,0.0,14.5,3.0,,,5,,,5,0.0,0.0,661999.0,549999.0,689999.0
2009,825,Calgary,0140,T2V,1.0,1.0,19.0,,,19,1.0,0.0,17.31578947368421,1.0,,,,,,,,,,,
2009,825,Calgary,0140,T3C,5.0,3.0,104.0,,,1,104.0,0.0,24.0,0.0,,,,,,,,,,,
2009,825,Calgary,0140,nan,4.0,3.0,645.0,,,114,5.66,0.07,13.792792792792794,6.0,,2,112,102,,216,0.0,0.0,294030.33,189000.0,449999.0
2009,825,Calgary,0140,T2N,2.0,1.0,26.0,,,13,2.0,0.0,13.23076923076923,1.0,,,,,,,,,,,
2009,825,Calgary,0140,T3C,1.0,1.0,9.0,,,9,1.0,0.0,16.555555555555557,0.0,,,,,,,,,,,
2009,825,Calgary,0140,T3C,2.0,1.0,14.0,,,7,2.0,0.0,13.428571428571429,0.0,,,,,,,,,,,
2009,825,Calgary,0140,T0L,1.0,1.0,1.0,,,1,1.0,0.0,26.0,1.0,,,,,,,,,,,
2009,825,Calgary,0140,T2M,1.0,1.0,17.0,,,17,1.0,0.0,10.588235294117647,1.0,,,,,,,,,,,
2009,825,Calgary,0140,T3H,2.0,3.0,2.0,,,1,2.0,0.0,18.0,,,,,,,,,,,,
2009,825,Calgary,0140,T3A,1.0,1.0,1.0,,,1,1.0,0.0,21.0,1.0,,,,,,,,,,,
2009,825,Calgary,0140,T3B,2.0,1.0,20.0,,,10,2.0,0.0,14.0,2.0,,,,,,,,,,,
2009,825,Calgary,0140,T2C,2.0,1.0,80.0,,,40,2.0,0.0,6.82051282051282,0.0,,,,,,,,,,,
2009,825,Calgary,0140,T2G,2.0,2.0,10.0,,,5,2.0,0.0,,11.0,,,,,,,,,,,
2009,825,Calgary,0140,T2E,2.0,1.0,42.0,,,21,2.0,0.0,12.761904761904763,2.0,,,,,,,,,,,
2009,825,Calgary,0140,T2M,5.0,3.0,3.0,,,1,3.0,0.0,10.0,0.0,,,,,,,,,,,
2009,825,Calgary,0140,nan,1.0,1.0,3626.0,,,3626,1.0,0.0,6.4972214097689385,1.0,,,,,,,,,,,
2009,825,Calgary,0140,T2S,2.0,1.0,2.0,,,1,2.0,0.0,11.0,2.0,,,,,,,,,,,
2009,825,Calgary,0140,T0M,1.0,1.0,2.0,,,2,1.0,0.0,6.0,0.0,,,,,,,,,,,
2009,825,Calgary,0140,T2S,1.0,1.0,11.0,,,11,1.0,0.0,20.545454545454547,0.0,,,,,,,,,,,
2009,825,Calgary,0140,T3E,1.0,1.0,50.0,,,50,1.0,0.0,14.12,1.0,,,,,,,,,,,
2009,825,Calgary,0140,T2K,2.0,1.0,14.0,,,7,2.0,0.0,13.428571428571429,2.0,,,,,,,,,,,
2009,825,Calgary,0140,T2T,5.0,3.0,91.0,,,8,11.38,0.75,18.375,5.0,,4,31,14,,49,0.0,0.0,705040.14,249999.0,1540000.0
2009,825,Calgary,0140,T2V,5.0,3.0,10.0,,,1,10.0,0.0,38.0,2.0,,,10,,,10,0.0,0.0,285000.0,285000.0,285000.0
2009,825,Calgary,0140,T4C,2.0,1.0,40.0,,,20,2.0,0.0,6.25,0.0,,,,,,,,,,,
2009,825,Calgary,0140,T3E,2.0,3.0,4.0,,,2,2.0,0.0,13.0,2.0,,,,,,,,,,,
2009,825,Calgary,0140,T2A,2.0,2.0,2.0,,,1,2.0,0.0,25.0,0.0,,,,,,,,,,,
2009,825,Calgary,0140,T2G,5.0,2.0,104.0,,,1,104.0,3.0,17.0,7.0,,,,,,,,,,,
2009,825,Calgary,0140,T2K,1.0,1.0,5.0,,,5,1.0,0.0,14.8,0.0,,,,,,,,,,,
2009,825,Calgary,0140,T2G,2.0,1.0,6.0,,,3,2.0,0.0,15.333333333333334,1.0,,,,,,,,,,,
2009,825,Calgary,0140,T2H,2.0,1.0,4.0,,,2,2.0,0.0,22.5,0.0,,,,,,,,,,,
2009,825,Calgary,0140,T2C,4.0,3.0,8.0,,,1,8.0,0.0,7.0,1.0,,,,,,,,,,,
2009,825,Calgary,0140,T2E,1.0,1.0,24.0,,,24,1.0,0.0,13.958333333333334,1.0,,,,,,,,,,,
2009,825,Calgary,0140,T2E,5.0,3.0,43.0,,,5,8.6,0.0,13.2,3.0,,,9,,,9,0.0,0.0,444443.89,409999.0,495000.0
2009,825,Calgary,0140,T3H,4.0,3.0,3.0,,,1,3.0,0.0,23.0,,,,,3,,3,0.0,0.0,648000.0,638000.0,653000.0
2009,825,Calgary,0140,T2H,1.0,1.0,1.0,,,1,1.0,0.0,10.0,0.0,,,,,,,,,,,
