"","reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount","ref_yy","ref_qq","population","underconstr_per_10kpop"
"7857","2003-1","2410",5,2,"March 31, 2003","VANCOUVER",1234,20,61.7,4.85,2003,1,"2117656.94",5.82719503188274
"7858","2003-1","2410",5,3,"March 31, 2003","VANCOUVER",5272,80,65.9,10,2003,1,"2117656.94",24.8954393906692
"7859","2003-2","2410",1,1,"June 30, 2003","VANCOUVER",2603,2603,1,0,2003,2,"2122057.17",12.26639902449
"7860","2003-2","2410",1,2,"June 30, 2003","VANCOUVER",1,1,1,0,2003,2,"2122057.17",0.00471240838436035
"7861","2003-2","2410",1,3,"June 30, 2003","VANCOUVER",150,150,1,0,2003,2,"2122057.17",0.706861257654053
"7862","2003-2","2410",2,1,"June 30, 2003","VANCOUVER",174,87,2,0,2003,2,"2122057.17",0.819959058878701
"7863","2003-2","2410",2,3,"June 30, 2003","VANCOUVER",142,71,2,0,2003,2,"2122057.17",0.66916199057917
"7864","2003-2","2410",4,2,"June 30, 2003","VANCOUVER",30,5,6,0,2003,2,"2122057.17",0.141372251530811
"7865","2003-2","2410",4,3,"June 30, 2003","VANCOUVER",1360,258,5.27131782945736,0.875968992248062,2003,2,"2122057.17",6.40887540273008
"7866","2003-2","2410",5,1,"June 30, 2003","VANCOUVER",130,65,2,2,2003,2,"2122057.17",0.612613089966846
"7867","2003-2","2410",5,2,"June 30, 2003","VANCOUVER",1116,17,65.6470588235294,4.70588235294118,2003,2,"2122057.17",5.25904775694615
"7868","2003-2","2410",5,3,"June 30, 2003","VANCOUVER",5656,80,70.7,10.0125,2003,2,"2122057.17",26.6533818219422
"7869","2003-3","2410",1,1,"September 30, 2003","VANCOUVER",2582,2582,1,0,2003,3,"2125243.4899999998",12.1491961375212
"7870","2003-3","2410",1,2,"September 30, 2003","VANCOUVER",2,2,1,0,2003,3,"2125243.4899999998",0.00941068639622089
"7871","2003-3","2410",1,3,"September 30, 2003","VANCOUVER",145,145,1,0,2003,3,"2125243.4899999998",0.682274763726014
"7872","2003-3","2410",2,1,"September 30, 2003","VANCOUVER",224,112,2,0,2003,3,"2125243.4899999998",1.05399687637674
"7873","2003-3","2410",2,3,"September 30, 2003","VANCOUVER",164,82,2,0,2003,3,"2125243.4899999998",0.771676284490113
"7874","2003-3","2410",4,2,"September 30, 2003","VANCOUVER",40,7,5.71428571428571,1,2003,3,"2125243.4899999998",0.188213727924418
"7875","2003-3","2410",4,3,"September 30, 2003","VANCOUVER",1481,292,5.07191780821918,0.695205479452055,2003,3,"2125243.4899999998",6.96861327640157
"7876","2003-3","2410",5,1,"September 30, 2003","VANCOUVER",152,76,2,2,2003,3,"2125243.4899999998",0.715212166112787
"7877","2003-3","2410",5,2,"September 30, 2003","VANCOUVER",1272,17,74.8235294117647,5.11764705882353,2003,3,"2125243.4899999998",5.98519654799648
"7878","2003-3","2410",5,3,"September 30, 2003","VANCOUVER",6575,86,76.453488372093,11.0232558139535,2003,3,"2125243.4899999998",30.9376315275762
"7879","2003-4","2410",1,1,"December 31, 2003","VANCOUVER",2545,2545,1,0,2003,4,"2130166.64",11.9474221040284
"7880","2003-4","2410",1,2,"December 31, 2003","VANCOUVER",2,2,1,0,2003,4,"2130166.64",0.00938893682045457
"7881","2003-4","2410",1,3,"December 31, 2003","VANCOUVER",139,139,1,0,2003,4,"2130166.64",0.652531109021593
"7882","2003-4","2410",2,1,"December 31, 2003","VANCOUVER",216,108,2,0,2003,4,"2130166.64",1.01400517660909
"7883","2003-4","2410",2,3,"December 31, 2003","VANCOUVER",238,119,2,0,2003,4,"2130166.64",1.11728348163409
"7884","2003-4","2410",4,1,"December 31, 2003","VANCOUVER",3,1,3,0,2003,4,"2130166.64",0.0140834052306819
"7885","2003-4","2410",4,2,"December 31, 2003","VANCOUVER",14,2,7,2,2003,4,"2130166.64",0.065722557743182
"7886","2003-4","2410",4,3,"December 31, 2003","VANCOUVER",1504,304,4.94736842105263,0.532894736842105,2003,4,"2130166.64",7.06048048898184
"7887","2003-4","2410",5,1,"December 31, 2003","VANCOUVER",170,85,2,2,2003,4,"2130166.64",0.798059629738639
"7888","2003-4","2410",5,2,"December 31, 2003","VANCOUVER",941,14,67.2142857142857,6.64285714285714,2003,4,"2130166.64",4.41749477402388
"7889","2003-4","2410",5,3,"December 31, 2003","VANCOUVER",7554,96,78.6875,11.65625,2003,4,"2130166.64",35.4620143708569
"7890","2004-1","2410",1,1,"March 31, 2004","VANCOUVER",2623,2623,1,0,2004,1,"2135597.1399999997",12.2822790444456
"7891","2004-1","2410",1,2,"March 31, 2004","VANCOUVER",1,1,1,0,2004,1,"2135597.1399999997",0.00468253108823699
"7892","2004-1","2410",1,3,"March 31, 2004","VANCOUVER",138,138,1,0,2004,1,"2135597.1399999997",0.646189290176704
"7893","2004-1","2410",2,1,"March 31, 2004","VANCOUVER",224,112,2,0,2004,1,"2135597.1399999997",1.04888696376509
"7894","2004-1","2410",2,2,"March 31, 2004","VANCOUVER",4,2,2,0,2004,1,"2135597.1399999997",0.018730124352948
"7895","2004-1","2410",2,3,"March 31, 2004","VANCOUVER",270,135,2,0,2004,1,"2135597.1399999997",1.26428339382399
"7896","2004-1","2410",4,1,"March 31, 2004","VANCOUVER",3,1,3,0,2004,1,"2135597.1399999997",0.014047593264711
"7897","2004-1","2410",4,2,"March 31, 2004","VANCOUVER",45,7,6.42857142857143,0.571428571428571,2004,1,"2135597.1399999997",0.210713898970665
"7898","2004-1","2410",4,3,"March 31, 2004","VANCOUVER",1566,327,4.78899082568807,0.581039755351682,2004,1,"2135597.1399999997",7.33284368417912
"7899","2004-1","2410",5,1,"March 31, 2004","VANCOUVER",204,102,2,2,2004,1,"2135597.1399999997",0.955236342000346
"7900","2004-1","2410",5,2,"March 31, 2004","VANCOUVER",956,17,56.2352941176471,6.05882352941176,2004,1,"2135597.1399999997",4.47649972035456
"7901","2004-1","2410",5,3,"March 31, 2004","VANCOUVER",7943,100,79.43,11.74,2004,1,"2135597.1399999997",37.1933444338664
"7902","2004-2","2410",1,1,"June 30, 2004","VANCOUVER",2972,2972,1,0,2004,2,"2141534.99",13.8778960599658
"7903","2004-2","2410",1,3,"June 30, 2004","VANCOUVER",198,198,1,0,2004,2,"2141534.99",0.92457046429113
"7904","2004-2","2410",2,1,"June 30, 2004","VANCOUVER",186,93,2,0,2004,2,"2141534.99",0.868535890697728
"7905","2004-2","2410",2,2,"June 30, 2004","VANCOUVER",4,2,2,0,2004,2,"2141534.99",0.0186781911978006
"7906","2004-2","2410",2,3,"June 30, 2004","VANCOUVER",354,177,2,0,2004,2,"2141534.99",1.65301992100535
"7907","2004-2","2410",4,1,"June 30, 2004","VANCOUVER",3,1,3,0,2004,2,"2141534.99",0.0140086433983505
"7908","2004-2","2410",4,2,"June 30, 2004","VANCOUVER",22,4,5.5,1,2004,2,"2141534.99",0.102730051587903
"7909","2004-2","2410",4,3,"June 30, 2004","VANCOUVER",1690,342,4.94152046783626,0.818713450292398,2004,2,"2141534.99",7.89153578107075
"7910","2004-2","2410",5,1,"June 30, 2004","VANCOUVER",202,101,2,2,2004,2,"2141534.99",0.94324865548893
"7911","2004-2","2410",5,2,"June 30, 2004","VANCOUVER",1167,21,55.5714285714286,5.80952380952381,2004,2,"2141534.99",5.44936228195833
"7912","2004-2","2410",5,3,"June 30, 2004","VANCOUVER",9832,123,79.9349593495935,11.4390243902439,2004,2,"2141534.99",45.9109939641939
"7913","2004-3","2410",1,1,"September 30, 2004","VANCOUVER",3098,3098,1,0,2004,3,"2148616.41",14.4185811184417
"7914","2004-3","2410",1,2,"September 30, 2004","VANCOUVER",2,2,1,0,2004,3,"2148616.41",0.00930831576400368
"7915","2004-3","2410",1,3,"September 30, 2004","VANCOUVER",149,149,1,0,2004,3,"2148616.41",0.693469524418274
"7916","2004-3","2410",2,1,"September 30, 2004","VANCOUVER",214,107,2,0,2004,3,"2148616.41",0.995989786748394
"7917","2004-3","2410",2,3,"September 30, 2004","VANCOUVER",440,220,2,0,2004,3,"2148616.41",2.04782946808081
"7918","2004-3","2410",4,1,"September 30, 2004","VANCOUVER",4,1,4,0,2004,3,"2148616.41",0.0186166315280074
"7919","2004-3","2410",4,2,"September 30, 2004","VANCOUVER",9,2,4.5,0,2004,3,"2148616.41",0.0418874209380166
"7920","2004-3","2410",4,3,"September 30, 2004","VANCOUVER",2096,402,5.21393034825871,0.885572139303483,2004,3,"2148616.41",9.75511492067586
"7921","2004-3","2410",5,1,"September 30, 2004","VANCOUVER",194,97,2,2,2004,3,"2148616.41",0.902906629108357
"7922","2004-3","2410",5,2,"September 30, 2004","VANCOUVER",972,20,48.6,4.95,2004,3,"2148616.41",4.52384146130579
"7923","2004-3","2410",5,3,"September 30, 2004","VANCOUVER",10930,137,79.7810218978102,11.1678832116788,2004,3,"2148616.41",50.8699456502801
"7924","2004-4","2410",1,1,"December 31, 2004","VANCOUVER",2902,2902,1,0,2004,4,"2155314.48",13.4643924444845
"7925","2004-4","2410",1,2,"December 31, 2004","VANCOUVER",6,6,1,0,2004,4,"2155314.48",0.0278381649437998
"7926","2004-4","2410",1,3,"December 31, 2004","VANCOUVER",135,135,1,0,2004,4,"2155314.48",0.626358711235494
"7927","2004-4","2410",2,1,"December 31, 2004","VANCOUVER",280,140,2,0,2004,4,"2155314.48",1.29911436404399
"7928","2004-4","2410",2,3,"December 31, 2004","VANCOUVER",388,194,2,0,2004,4,"2155314.48",1.80020133303238
"7929","2004-4","2410",4,1,"December 31, 2004","VANCOUVER",4,1,4,0,2004,4,"2155314.48",0.0185587766291998
"7930","2004-4","2410",4,2,"December 31, 2004","VANCOUVER",5,1,5,0,2004,4,"2155314.48",0.0231984707864998
"7931","2004-4","2410",4,3,"December 31, 2004","VANCOUVER",2394,430,5.56744186046512,0.816279069767442,2004,4,"2155314.48",11.1074278125761
"7932","2004-4","2410",5,1,"December 31, 2004","VANCOUVER",158,79,2,1.94936708860759,2004,4,"2155314.48",0.733071676853394
"7933","2004-4","2410",5,2,"December 31, 2004","VANCOUVER",863,20,43.15,4.85,2004,4,"2155314.48",4.00405605774986
"7934","2004-4","2410",5,3,"December 31, 2004","VANCOUVER",11376,135,84.2666666666667,11.2074074074074,2004,4,"2155314.48",52.7811607334443
"7935","2005-1","2410",1,1,"March 31, 2005","VANCOUVER",2706,2706,1,0,2005,1,"2162265.41",12.5146523987543
"7936","2005-1","2410",1,2,"March 31, 2005","VANCOUVER",13,13,1,0,2005,1,"2162265.41",0.0601221290405788
"7937","2005-1","2410",1,3,"March 31, 2005","VANCOUVER",185,185,1,0,2005,1,"2162265.41",0.855584144039006
"7938","2005-1","2410",2,1,"March 31, 2005","VANCOUVER",296,148,2,0,2005,1,"2162265.41",1.36893463046241
"7939","2005-1","2410",2,3,"March 31, 2005","VANCOUVER",380,190,2,0,2005,1,"2162265.41",1.75741607964769
"7940","2005-1","2410",4,3,"March 31, 2005","VANCOUVER",2370,430,5.51162790697674,0.634883720930233,2005,1,"2162265.41",10.9607266020132
"7941","2005-1","2410",5,1,"March 31, 2005","VANCOUVER",130,65,2,2,2005,1,"2162265.41",0.601221290405788
"7942","2005-1","2410",5,2,"March 31, 2005","VANCOUVER",967,18,53.7222222222222,5.88888888888889,2005,1,"2162265.41",4.47216144478767
"7943","2005-1","2410",5,3,"March 31, 2005","VANCOUVER",11776,143,82.3496503496503,11.1468531468531,2005,1,"2162265.41",54.4613993524504
"7944","2005-2","2410",1,1,"June 30, 2005","VANCOUVER",2737,2737,1,0,2005,2,"2169469.2",12.6159892014139
"7945","2005-2","2410",1,2,"June 30, 2005","VANCOUVER",13,13,1,0,2005,2,"2169469.2",0.0599224916398905
"7946","2005-2","2410",1,3,"June 30, 2005","VANCOUVER",211,211,1,0,2005,2,"2169469.2",0.972588133539762
"7947","2005-2","2410",2,1,"June 30, 2005","VANCOUVER",288,144,2,0,2005,2,"2169469.2",1.32751366094527
"7948","2005-2","2410",2,3,"June 30, 2005","VANCOUVER",356,178,2,0,2005,2,"2169469.2",1.64095438644623
"7949","2005-2","2410",4,3,"June 30, 2005","VANCOUVER",2709,501,5.40718562874252,0.622754491017964,2005,2,"2169469.2",12.4869253732664
"7950","2005-2","2410",5,1,"June 30, 2005","VANCOUVER",122,61,2,2,2005,2,"2169469.2",0.562349536928203
"7951","2005-2","2410",5,2,"June 30, 2005","VANCOUVER",941,18,52.2777777777778,4.77777777777778,2005,2,"2169469.2",4.33746651024131
"7952","2005-2","2410",5,3,"June 30, 2005","VANCOUVER",10982,140,78.4428571428571,11.1071428571429,2005,2,"2169469.2",50.620677168406
"7953","2005-3","2410",1,1,"September 30, 2005","VANCOUVER",2984,2984,1,0,2005,3,"2177811.3899999997",13.7018293397758
"7954","2005-3","2410",1,2,"September 30, 2005","VANCOUVER",19,19,1,0,2005,3,"2177811.3899999997",0.0872435514261867
"7955","2005-3","2410",1,3,"September 30, 2005","VANCOUVER",210,210,1,0,2005,3,"2177811.3899999997",0.964270831552589
"7956","2005-3","2410",2,1,"September 30, 2005","VANCOUVER",300,150,2,0,2005,3,"2177811.3899999997",1.37752975936084
"7957","2005-3","2410",2,3,"September 30, 2005","VANCOUVER",306,153,2,0,2005,3,"2177811.3899999997",1.40508035454806
"7958","2005-3","2410",4,3,"September 30, 2005","VANCOUVER",2767,502,5.51195219123506,0.910358565737052,2005,3,"2177811.3899999997",12.7054161471715
"7959","2005-3","2410",5,1,"September 30, 2005","VANCOUVER",137,69,1.98550724637681,2.01449275362319,2005,3,"2177811.3899999997",0.629071923441451
"7960","2005-3","2410",5,2,"September 30, 2005","VANCOUVER",911,20,45.55,4.45,2005,3,"2177811.3899999997",4.18309870259242
"7961","2005-3","2410",5,3,"September 30, 2005","VANCOUVER",12689,159,79.8050314465409,11.4213836477987,2005,3,"2177811.3899999997",58.2649170550991
"7962","2005-4","2410",1,1,"December 31, 2005","VANCOUVER",3120,3120,1,0,2005,4,"2185166.7",14.2780868846299
"7963","2005-4","2410",1,2,"December 31, 2005","VANCOUVER",11,11,1,0,2005,4,"2185166.7",0.0503394088881182
"7964","2005-4","2410",1,3,"December 31, 2005","VANCOUVER",149,149,1,0,2005,4,"2185166.7",0.681870174939056
"7965","2005-4","2410",2,1,"December 31, 2005","VANCOUVER",270,135,2,0,2005,4,"2185166.7",1.23560367270836
"7966","2005-4","2410",2,3,"December 31, 2005","VANCOUVER",320,160,2,0,2005,4,"2185166.7",1.46441916765435
"7967","2005-4","2410",4,2,"December 31, 2005","VANCOUVER",9,1,9,0,2005,4,"2185166.7",0.0411867890902785
"7968","2005-4","2410",4,3,"December 31, 2005","VANCOUVER",2540,448,5.66964285714286,1,2005,4,"2185166.7",11.6238271432564
"7969","2005-4","2410",5,1,"December 31, 2005","VANCOUVER",127,64,1.984375,2.015625,2005,4,"2185166.7",0.58119135716282
"7970","2005-4","2410",5,2,"December 31, 2005","VANCOUVER",933,21,44.4285714285714,4.33333333333333,2005,4,"2185166.7",4.26969713569221
"7971","2005-4","2410",5,3,"December 31, 2005","VANCOUVER",14081,179,78.6648044692737,10.9385474860335,2005,4,"2185166.7",64.4390196866903
"7972","2006-1","2410",1,1,"March 31, 2006","VANCOUVER",3282,3282,1,0,2006,1,"2192420.65",14.9697550057285
"7973","2006-1","2410",1,2,"March 31, 2006","VANCOUVER",13,13,1,0,2006,1,"2192420.65",0.0592951904553535
"7974","2006-1","2410",1,3,"March 31, 2006","VANCOUVER",142,142,1,0,2006,1,"2192420.65",0.647685926512323
"7975","2006-1","2410",2,1,"March 31, 2006","VANCOUVER",250,125,2,0,2006,1,"2192420.65",1.14029212414141
"7976","2006-1","2410",2,2,"March 31, 2006","VANCOUVER",4,2,2,0,2006,1,"2192420.65",0.0182446739862626
"7977","2006-1","2410",2,3,"March 31, 2006","VANCOUVER",308,154,2,0,2006,1,"2192420.65",1.40483989694222
"7978","2006-1","2410",4,2,"March 31, 2006","VANCOUVER",9,1,9,0,2006,1,"2192420.65",0.0410505164690909
"7979","2006-1","2410",4,3,"March 31, 2006","VANCOUVER",2279,377,6.04509283819629,0.806366047745358,2006,1,"2192420.65",10.3949030036731
"7980","2006-1","2410",5,1,"March 31, 2006","VANCOUVER",131,66,1.98484848484848,2.01515151515152,2006,1,"2192420.65",0.597513073050101
"7981","2006-1","2410",5,2,"March 31, 2006","VANCOUVER",630,17,37.0588235294118,4.23529411764706,2006,1,"2192420.65",2.87353615283636
"7982","2006-1","2410",5,3,"March 31, 2006","VANCOUVER",13881,174,79.7758620689655,10.6149425287356,2006,1,"2192420.65",63.3135799008279
"7983","2006-2","2410",1,1,"June 30, 2006","VANCOUVER",3521,3521,1,0,2006,2,"2199573.25",16.0076505749468
"7984","2006-2","2410",1,2,"June 30, 2006","VANCOUVER",3,3,1,0,2006,2,"2199573.25",0.0136390092941892
"7985","2006-2","2410",1,3,"June 30, 2006","VANCOUVER",55,55,1,0,2006,2,"2199573.25",0.250048503726802
"7986","2006-2","2410",2,1,"June 30, 2006","VANCOUVER",200,100,2,0,2006,2,"2199573.25",0.909267286279282
"7987","2006-2","2410",2,2,"June 30, 2006","VANCOUVER",4,2,2,0,2006,2,"2199573.25",0.0181853457255856
"7988","2006-2","2410",2,3,"June 30, 2006","VANCOUVER",256,128,2,0,2006,2,"2199573.25",1.16386212643748
"7989","2006-2","2410",4,2,"June 30, 2006","VANCOUVER",50,8,6.25,0,2006,2,"2199573.25",0.22731682156982
"7990","2006-2","2410",4,3,"June 30, 2006","VANCOUVER",1958,323,6.06191950464396,0.643962848297214,2006,2,"2199573.25",8.90172673267417
"7991","2006-2","2410",5,1,"June 30, 2006","VANCOUVER",175,88,1.98863636363636,2.01136363636364,2006,2,"2199573.25",0.795608875494371
"7992","2006-2","2410",5,2,"June 30, 2006","VANCOUVER",713,43,16.5813953488372,2.72093023255814,2006,2,"2199573.25",3.24153787558564
"7993","2006-2","2410",5,3,"June 30, 2006","VANCOUVER",14472,178,81.3033707865169,10.5112359550562,2006,2,"2199573.25",65.7945808351688
"7994","2006-3","2410",1,1,"September 30, 2006","VANCOUVER",3669,3669,1,0,2006,3,"2205040.0300000003",16.6391537118716
"7995","2006-3","2410",1,2,"September 30, 2006","VANCOUVER",4,4,1,0,2006,3,"2205040.0300000003",0.0181402602473389
"7996","2006-3","2410",1,3,"September 30, 2006","VANCOUVER",58,58,1,0,2006,3,"2205040.0300000003",0.263033773586414
"7997","2006-3","2410",2,1,"September 30, 2006","VANCOUVER",198,99,2,0,2006,3,"2205040.0300000003",0.897942882243276
"7998","2006-3","2410",2,2,"September 30, 2006","VANCOUVER",4,2,2,0,2006,3,"2205040.0300000003",0.0181402602473389
"7999","2006-3","2410",2,3,"September 30, 2006","VANCOUVER",238,119,2,0,2006,3,"2205040.0300000003",1.07934548471667
"8000","2006-3","2410",4,2,"September 30, 2006","VANCOUVER",60,7,8.57142857142857,0,2006,3,"2205040.0300000003",0.272103903710084
"8001","2006-3","2410",4,3,"September 30, 2006","VANCOUVER",2382,403,5.9106699751861,0.655086848635236,2006,3,"2205040.0300000003",10.8025249772903
"8002","2006-3","2410",5,1,"September 30, 2006","VANCOUVER",170,85,2,2,2006,3,"2205040.0300000003",0.770961060511904
"8003","2006-3","2410",5,2,"September 30, 2006","VANCOUVER",762,84,9.07142857142857,2.28571428571429,2006,3,"2205040.0300000003",3.45571957711806
"8004","2006-3","2410",5,3,"September 30, 2006","VANCOUVER",14601,176,82.9602272727273,11.0795454545455,2006,3,"2205040.0300000003",66.2164849678488
"8005","2006-4","2410",1,1,"December 31, 2006","VANCOUVER",3512,3512,1,0,2006,4,"2212623.72",15.8725587557201
"8006","2006-4","2410",1,2,"December 31, 2006","VANCOUVER",3,3,1,0,2006,4,"2212623.72",0.0135585638573919
"8007","2006-4","2410",1,3,"December 31, 2006","VANCOUVER",61,61,1,0,2006,4,"2212623.72",0.275690798433635
"8008","2006-4","2410",2,1,"December 31, 2006","VANCOUVER",226,113,2,0,2006,4,"2212623.72",1.02141181059019
"8009","2006-4","2410",2,3,"December 31, 2006","VANCOUVER",240,120,2,0,2006,4,"2212623.72",1.08468510859135
"8010","2006-4","2410",4,2,"December 31, 2006","VANCOUVER",9,1,9,0,2006,4,"2212623.72",0.0406756915721757
"8011","2006-4","2410",4,3,"December 31, 2006","VANCOUVER",2507,438,5.72374429223744,0.561643835616438,2006,4,"2212623.72",11.3304398634938
"8012","2006-4","2410",5,1,"December 31, 2006","VANCOUVER",172,86,2,2,2006,4,"2212623.72",0.777357661157135
"8013","2006-4","2410",5,2,"December 31, 2006","VANCOUVER",718,101,7.10891089108911,2.1980198019802,2006,4,"2212623.72",3.24501628320246
"8014","2006-4","2410",5,3,"December 31, 2006","VANCOUVER",14729,174,84.6494252873563,11.7298850574713,2006,4,"2212623.72",66.5680290185084
"8015","2007-1","2410",1,1,"March 31, 2007","VANCOUVER",3227,3227,1,0,2007,1,"2220739.8400000003",14.5311933522118
"8016","2007-1","2410",1,2,"March 31, 2007","VANCOUVER",1,1,1,0,2007,1,"2220739.8400000003",0.0045030038277694
"8017","2007-1","2410",1,3,"March 31, 2007","VANCOUVER",47,47,1,0,2007,1,"2220739.8400000003",0.211641179905162
"8018","2007-1","2410",2,1,"March 31, 2007","VANCOUVER",250,125,2,0,2007,1,"2220739.8400000003",1.12575095694235
"8019","2007-1","2410",2,3,"March 31, 2007","VANCOUVER",234,117,2,0,2007,1,"2220739.8400000003",1.05370289569804
"8020","2007-1","2410",4,1,"March 31, 2007","VANCOUVER",6,2,3,4.5,2007,1,"2220739.8400000003",0.0270180229666164
"8021","2007-1","2410",4,2,"March 31, 2007","VANCOUVER",9,1,9,0,2007,1,"2220739.8400000003",0.0405270344499246
"8022","2007-1","2410",4,3,"March 31, 2007","VANCOUVER",2475,443,5.58690744920993,0.483069977426637,2007,1,"2220739.8400000003",11.1449344737293
"8023","2007-1","2410",5,1,"March 31, 2007","VANCOUVER",186,93,2,1.98924731182796,2007,1,"2220739.8400000003",0.837558711965108
"8024","2007-1","2410",5,2,"March 31, 2007","VANCOUVER",754,96,7.85416666666667,2.30208333333333,2007,1,"2220739.8400000003",3.39526488613813
"8025","2007-1","2410",5,3,"March 31, 2007","VANCOUVER",14695,181,81.1878453038674,10.7182320441989,2007,1,"2220739.8400000003",66.1716412490713
"8026","2007-2","2410",1,1,"June 30, 2007","VANCOUVER",3155,3155,1,0,2007,2,"2229388.41",14.1518632906143
"8027","2007-2","2410",1,2,"June 30, 2007","VANCOUVER",1,1,1,0,2007,2,"2229388.41",0.00448553511588409
"8028","2007-2","2410",1,3,"June 30, 2007","VANCOUVER",72,72,1,0,2007,2,"2229388.41",0.322958528343655
"8029","2007-2","2410",2,1,"June 30, 2007","VANCOUVER",218,109,2,0,2007,2,"2229388.41",0.977846655262732
