"","reference_period_qq","metcode","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount","ref_yy","ref_qq","population","underconstr_per_10kpop"
"1637","2018-4","2440","December 31, 2018","VICTORIA",5776,1224,4.71895424836601,0.350490196078431,2018,4,"402702.781",143.43084459603
"1638","2018-4","2680","December 31, 2018","WINNIPEG",5374,1426,3.76858345021038,0.222300140252454,2018,4,"843356.344",63.7215814908247
"1639","2019-1","0340","March 31, 2019","EDMONTON",8765,3243,2.7027443724946,0.131976564909035,2019,1,"1446173.63",60.608213413489
"1640","2019-1","2440","March 31, 2019","VICTORIA",6035,1071,5.63492063492064,0.434173669467787,2019,1,"404272.65599999996",149.280440080024
"1641","2019-1","2680","March 31, 2019","WINNIPEG",5124,1301,3.93850883935434,0.231360491929285,2019,1,"845698.219",60.5889888955767
"1642","2019-2","0340","June 30, 2019","EDMONTON",9557,3412,2.80099648300117,0.137456037514654,2019,2,"1452463.38",65.7985607871229
"1643","2019-2","2440","June 30, 2019","VICTORIA",5803,1044,5.55842911877395,0.411877394636015,2019,2,"405799.09400000004",143.001797830529
"1644","2019-2","2680","June 30, 2019","WINNIPEG",5945,1413,4.20736022646851,0.247699929228592,2019,2,"847647.531",70.1352836241553
"1645","2019-3","0340","September 30, 2019","EDMONTON",10564,3718,2.84131253362023,0.13340505648198,2019,3,"1459863.13",72.3629481621335
"1646","2019-3","2440","September 30, 2019","VICTORIA",5655,1013,5.58242843040474,0.43040473840079,2019,3,"407403.344",138.805929879653
"1647","2019-3","2680","September 30, 2019","WINNIPEG",5874,1416,4.14830508474576,0.264124293785311,2019,3,"847900.531",69.2769940015523
"1648","2019-4","0340","December 31, 2019","EDMONTON",10260,3792,2.70569620253165,0.119462025316456,2019,4,"1465243.88",70.0224729824499
"1649","2019-4","2440","December 31, 2019","VICTORIA",5650,1007,5.61072492552135,0.454816285998014,2019,4,"408794.40599999996",138.211284623107
"1650","2019-4","2680","December 31, 2019","WINNIPEG",5753,1293,4.44934261407579,0.268368136117556,2019,4,"849586.219",67.7153168370778
"1651","2020-1","0340","March 31, 2020","EDMONTON",10809,3903,2.76940814757879,0.12170125544453,2020,1,"1469909.3800000001",73.5351454114811
"1652","2020-1","2440","March 31, 2020","VICTORIA",5199,991,5.24621594349142,0.415741675075681,2020,1,"410093.53099999996",126.77595736081
"1653","2020-1","2680","March 31, 2020","WINNIPEG",6156,1303,4.72448196469685,0.28472755180353,2020,1,"851400.844",72.3043680703704
"1654","2020-2","0340","June 30, 2020","EDMONTON",10382,3711,2.79762867151711,0.113985448666128,2020,2,"1473859.63",70.4409008068156
"1655","2020-2","2440","June 30, 2020","VICTORIA",5277,1038,5.08381502890173,0.397880539499037,2020,2,"411300.71900000004",128.300286292473
"1656","2020-2","2680","June 30, 2020","WINNIPEG",6705,1270,5.27952755905512,0.335433070866142,2020,2,"853344.4060000001",78.573199201355
"1657","2020-3","0340","September 30, 2020","EDMONTON",9321,3381,2.75687666370896,0.125998225377107,2020,3,"1476297.81",63.1376673247249
"1658","2020-3","2440","September 30, 2020","VICTORIA",5114,1068,4.78838951310861,0.395131086142322,2020,3,"412058.289",124.108654928672
"1659","2020-3","2680","September 30, 2020","WINNIPEG",5435,1170,4.64529914529915,0.296581196581197,2020,3,"854197.836",63.6269464864343
"1660","2020-4","0340","December 31, 2020","EDMONTON",10250,3540,2.8954802259887,0.131073446327684,2020,4,"1479943.63",69.2593946973507
"1661","2020-4","2440","December 31, 2020","VICTORIA",4730,1084,4.36346863468635,0.345940959409594,2020,4,"412872.156",114.563308066723
"1662","2020-4","2680","December 31, 2020","WINNIPEG",6193,1256,4.93073248407643,0.285828025477707,2020,4,"856020.469",72.3464008662625
"1663","2021-1","0340","March 31, 2021","EDMONTON",10482,3837,2.73182173573104,0.10086004691165,2021,1,"1483844.94",70.6408042878119
"1664","2021-1","2440","March 31, 2021","VICTORIA",4881,1143,4.27034120734908,0.322834645669291,2021,1,"413990.555",117.901240524678
"1665","2021-1","2680","March 31, 2021","WINNIPEG",5956,1310,4.54656488549618,0.241221374045802,2021,1,"859052.57",69.3321946525345
"1666","2021-2","0340","June 30, 2021","EDMONTON",10562,4341,2.43307993549873,0.101128772172311,2021,2,"1486799.63",71.0384895643268
"1667","2021-2","2440","June 30, 2021","VICTORIA",4495,1197,3.75522138680033,0.268170426065163,2021,2,"415761.71900000004",108.114811791992
"1668","2021-2","2680","June 30, 2021","WINNIPEG",6474,1590,4.07169811320755,0.19748427672956,2021,2,"861534.406",75.1449965887955
"1669","2021-3","0340","September 30, 2021","EDMONTON",10334,4671,2.21237422393492,0.0809248554913295,2021,3,"1495374.3099999998",69.1064433225418
"1670","2021-3","2440","September 30, 2021","VICTORIA",5080,1174,4.32708688245315,0.316013628620102,2021,3,"418233.883",121.463138365573
"1671","2021-3","2680","September 30, 2021","WINNIPEG",6668,1800,3.70444444444444,0.167222222222222,2021,3,"863956.242",77.179834762974
"1672","2021-4","0340","December 31, 2021","EDMONTON",11521,4892,2.35506950122649,0.0850367947669665,2021,4,"1501723.1300000001",76.7185359927166
"1673","2021-4","2440","December 31, 2021","VICTORIA",5517,1180,4.67542372881356,0.340677966101695,2021,4,"420180.28099999996",131.300783246418
"1674","2021-4","2680","December 31, 2021","WINNIPEG",7029,1917,3.66666666666667,0.165884194053208,2021,4,"866983.344",81.0742218826294
"1675","2022-1","0340","March 31, 2022","EDMONTON",11583,4955,2.33763874873865,0.0821392532795156,2022,1,"1510875.19",76.6641750203073
"1676","2022-1","2440","March 31, 2022","VICTORIA",5877,1144,5.13723776223776,0.356643356643357,2022,1,"422299.148",139.166750106728
"1677","2022-1","2680","March 31, 2022","WINNIPEG",7301,1834,3.98091603053435,0.196837513631407,2022,1,"870380.9770000001",83.8828075627852
"1678","2022-2","0340","June 30, 2022","EDMONTON",13155,5759,2.28425073797534,0.0750130230942872,2022,2,"1523359.63",86.3551832471759
"1679","2022-2","2440","June 30, 2022","VICTORIA",6105,1130,5.40265486725664,0.38141592920354,2022,2,"425038.71900000004",143.633973261622
"1680","2022-2","2680","June 30, 2022","WINNIPEG",6998,1988,3.52012072434608,0.182092555331992,2022,2,"874464.4060000001",80.0261274442313
"1681","2022-3","0340","September 30, 2022","EDMONTON",14065,6462,2.17657072113897,0.0642216032188177,2022,3,"1532317.79",91.789053757576
"1682","2022-3","2440","September 30, 2022","VICTORIA",6924,1219,5.68006562756358,0.392945036915505,2022,3,"426637.709",162.292264699931
"1683","2022-3","2680","September 30, 2022","WINNIPEG",7375,2248,3.28069395017794,0.16414590747331,2022,3,"877021.431",84.0914456513435
"1684","2022-4","0340","December 31, 2022","EDMONTON",14187,6052,2.3441837409121,0.0715465961665565,2022,4,"1540893.02",92.069986792464
"1685","2022-4","2440","December 31, 2022","VICTORIA",7733,1169,6.61505560307956,0.46792130025663,2022,4,"428216.572",180.586191792689
"1686","2022-4","2680","December 31, 2022","WINNIPEG",8128,2355,3.45138004246285,0.173673036093418,2022,4,"879594.176",92.4062507662625
"1687","2023-1","0340","March 31, 2023","EDMONTON",13842,5294,2.61465810351341,0.0878352852285606,2023,1,"1548437",89.393368926214
"1688","2023-1","2440","March 31, 2023","VICTORIA",7710,1037,7.43490838958534,0.54291224686596,2023,1,"430146",179.24146685079
"1689","2023-1","2680","March 31, 2023","WINNIPEG",8415,2147,3.91942244993013,0.215649743828598,2023,1,"882616.3",95.3415430918282
"1690","2023-2","0340","June 30, 2023","EDMONTON",11951,4458,2.68079856437864,0.0856886496186631,2023,2,"1555424",76.8343551340342
"1691","2023-2","2440","June 30, 2023","VICTORIA",7450,1016,7.33267716535433,0.533464566929134,2023,2,"432038.8",172.438216197249
"1692","2023-2","2680","June 30, 2023","WINNIPEG",8051,1974,4.07852077001013,0.228470111448835,2023,2,"885602.9",90.9098197397502
"1693","1988-2","2270","June 30, 1988","TORONTO",36800,12331,2.98434839023599,0,1988,2,"3844267.5599999996",95.7269477882024
"1694","1988-3","2270","September 30, 1988","TORONTO",39681,13803,2.87480982395132,0.00507136129826849,1988,3,"3890054.47",102.006283732063
"1695","1988-4","2270","December 31, 1988","TORONTO",38666,12199,3.16960406590704,0.00893515861955898,1988,4,"3917164.25",98.709161863713
"1696","1989-1","2270","March 31, 1989","TORONTO",37122,11698,3.17336296802872,0.0421439562318345,1989,1,"3940479.77",94.206802640177
"1697","1989-2","2270","June 30, 1989","TORONTO",37030,12577,2.94426333783891,0.0450822930746601,1989,2,"3960001.03",93.5100766880356
"1698","1989-3","2270","September 30, 1989","TORONTO",33502,11952,2.80304551539491,0.0450970548862115,1989,3,"3969552.01",84.3974330493783
"1699","1989-4","2270","December 31, 1989","TORONTO",33770,10675,3.16346604215457,0.0568618266978923,1989,4,"3983955.1799999997",84.7650098312602
"1700","1990-1","2270","March 31, 1990","TORONTO",31467,9139,3.4431557063136,0.0835977678082941,1990,1,"3997034.52",78.725864994531
"1701","1990-2","2270","June 30, 1990","TORONTO",28161,8160,3.45110294117647,0.0963235294117647,1990,2,"4008790.0100000002",70.2481295596723
"1702","1990-3","2270","September 30, 1990","TORONTO",27488,7150,3.84447552447552,0.105314685314685,1990,3,"4012389.8600000003",68.5077994888562
"1703","1990-4","2270","December 31, 1990","TORONTO",24374,6277,3.88306515851521,0.177951250597419,1990,4,"4024230.39",60.5681028118273
"1704","1991-1","2270","March 31, 1991","TORONTO",19230,4635,4.14886731391586,0.187270765911543,1991,1,"4037479.8000000003",47.6287212631999
"1705","1991-2","2270","June 30, 1991","TORONTO",18549,5869,3.16050434486284,0.112966433804737,1991,2,"4052138.08",45.7758339765164
"1706","1991-3","2270","September 30, 1991","TORONTO",19594,7269,2.69555647269225,0.0815793093960655,1991,3,"4073350.04",48.1029123635051
"1707","1991-4","2270","December 31, 1991","TORONTO",17209,6006,2.86530136530137,0.0867465867465868,1991,4,"4088768.17",42.0884708657865
"1708","1992-1","2270","March 31, 1992","TORONTO",13965,4629,3.01685029163966,0.0969971916180601,1992,1,"4103537.2500000005",34.031615041389
"1709","1992-2","2270","June 30, 1992","TORONTO",15944,5536,2.88005780346821,0.0991690751445087,1992,2,"4117657.3",38.7210465523685
"1710","1992-3","2270","September 30, 1992","TORONTO",16315,5286,3.08645478622777,0.103480892924707,1992,3,"4125619.6",39.545575166455
"1711","1992-4","2270","December 31, 1992","TORONTO",15111,4980,3.03433734939759,0.0859437751004016,1992,4,"4140645.0500000003",36.4943138509301
"1712","1993-1","2270","March 31, 1993","TORONTO",13945,4249,3.28194869381031,0.0955518945634267,1993,1,"4157224.94",33.5440112124412
"1713","1993-2","2270","June 30, 1993","TORONTO",15014,4886,3.07286123618502,0.0912812116250512,1993,2,"4175359.27",35.9585823138041
"1714","1993-3","2270","September 30, 1993","TORONTO",10500,4215,2.49110320284698,0.0567022538552788,1993,3,"4198377.66",25.0096605172961
"1715","1993-4","2270","December 31, 1993","TORONTO",11076,4157,2.66442145778205,0.0649506855905701,1993,4,"4218289.04",26.257091192594
"1716","1994-1","2270","March 31, 1994","TORONTO",10268,3666,2.80087288597927,0.0681942171303873,1994,1,"4238423.0200000005",24.2259914868054
"1717","1994-2","2270","June 30, 1994","TORONTO",11782,5195,2.2679499518768,0.0504331087584216,1994,2,"4258779.59",27.6652025563032
"1718","1994-3","2270","September 30, 1994","TORONTO",12849,6235,2.0607858861267,0.0771451483560545,1994,3,"4279752.069999999",30.0227671833336
"1719","1994-4","2270","December 31, 1994","TORONTO",12143,5895,2.0598812553011,0.0748091603053435,1994,4,"4300396.5200000005",28.2369310446749
"1720","1995-1","2270","March 31, 1995","TORONTO",11609,4987,2.32785241628233,0.080008020854221,1995,1,"4321106.26",26.8658054245581
"1721","1995-2","2270","June 30, 1995","TORONTO",11935,5323,2.24215667856472,0.0768363704677813,1995,2,"4341881.27",27.4880846753325
"1722","1995-3","2270","September 30, 1995","TORONTO",10925,4459,2.45010091948867,0.0706436420722135,1995,3,"4361554.52",25.0484086577462
"1723","1995-4","2270","December 31, 1995","TORONTO",12629,4571,2.76285276744695,0.0840078757383505,1995,4,"4382926.91",28.8140784898464
"1724","1996-1","2270","March 31, 1996","TORONTO",11456,4206,2.72372800760818,0.0710889205896339,1996,1,"4404831.390000001",26.0078059423746
"1725","1996-2","2270","June 30, 1996","TORONTO",12729,5871,2.16811446090956,0.0454777721001533,1996,2,"4427267.97",28.7513655966933
"1726","1996-3","2270","September 30, 1996","TORONTO",14021,6336,2.21291035353535,0.0386679292929293,1996,3,"4452359.87",31.4911651559738
"1727","1996-4","2270","December 31, 1996","TORONTO",13206,6441,2.05030274802049,0.0332246545567459,1996,4,"4475011.36",29.5105396112335
"1728","1997-1","2270","March 31, 1997","TORONTO",12842,6246,2.05603586295229,0.0350624399615754,1997,1,"4497345.66",28.5546208160482
"1729","1997-2","2270","June 30, 1997","TORONTO",13497,7620,1.77125984251969,0.0274278215223097,1997,2,"4519362.77",29.8648298153768
"1730","1997-3","2270","September 30, 1997","TORONTO",15224,8468,1.79782711384034,0.0323571091166745,1997,3,"4540975.02",33.52583956738
"1731","1997-4","2270","December 31, 1997","TORONTO",15457,8594,1.79858040493367,0.0303700255992553,1997,4,"4562392.82",33.8791520367157
"1732","1998-1","2270","March 31, 1998","TORONTO",14686,7649,1.91998954111649,0.0352987318603739,1998,1,"4583528.5",32.0408174619183
"1733","1998-2","2270","June 30, 1998","TORONTO",15592,8344,1.8686481303931,0.0372722914669223,1998,2,"4604382.06",33.8633931694191
"1734","1998-3","2270","September 30, 1998","TORONTO",17494,8858,1.97493790923459,0.0343192594265071,1998,3,"4621142.46",37.8564395091165
"1735","1998-4","2270","December 31, 1998","TORONTO",20009,9889,2.02335928809789,0.028415411062797,1998,4,"4642956.199999999",43.0953882356245
"1736","1999-1","2270","March 31, 1999","TORONTO",18347,8568,2.14133986928105,0.0426003734827264,1999,1,"4666012.24",39.3205140842065
"1737","1999-2","2270","June 30, 1999","TORONTO",21935,9767,2.24582778744753,0.0422852462373298,1999,2,"4690310.58",46.7666258467686
"1738","1999-3","2270","September 30, 1999","TORONTO",23256,9837,2.36413540713632,0.0432042289315848,1999,3,"4715369.79",49.3195677872806
"1739","1999-4","2270","December 31, 1999","TORONTO",25008,10541,2.37245043164785,0.0534104923631534,1999,4,"4742345.3",52.733401762204
"1740","2000-1","2270","March 31, 2000","TORONTO",24501,9686,2.52952715259137,0.0555440842453025,2000,1,"4770755.69",51.3566436683325
"1741","2000-2","2270","June 30, 2000","TORONTO",26344,11360,2.31901408450704,0.0519366197183099,2000,2,"4800600.94",54.8764630288141
"1742","2000-3","2270","September 30, 2000","TORONTO",26702,11332,2.35633603953406,0.0376809036357219,2000,3,"4836087.819999999",55.2140510963674
"1743","2000-4","2270","December 31, 2000","TORONTO",30273,12561,2.41007881538094,0.0363028421304036,2000,4,"4867120.119999999",62.1989991075051
"1744","2001-1","2270","March 31, 2001","TORONTO",30135,11056,2.72566931982634,0.050198986975398,2001,1,"4897904.58",61.5263109106956
"1745","2001-2","2270","June 30, 2001","TORONTO",34290,11905,2.88030239395212,0.0640067198656027,2001,2,"4928441.22",69.5757511743236
"1746","2001-3","2270","September 30, 2001","TORONTO",32813,9988,3.2852422907489,0.0738886663996796,2001,3,"4964466.970000001",66.0957162134166
"1747","2001-4","2270","December 31, 2001","TORONTO",34305,9708,3.53368355995056,0.0902348578491965,2001,4,"4992213.18",68.7170174091003
"1748","2002-1","2270","March 31, 2002","TORONTO",33840,9441,3.58436606291706,0.0863256011015782,2002,1,"5017416.77",67.4450649631802
"1749","2002-2","2270","June 30, 2002","TORONTO",35546,11639,3.05404244350889,0.0774121488100352,2002,2,"5040077.75",70.5266897916406
"1750","2002-3","2270","September 30, 2002","TORONTO",35380,11492,3.07866341802993,0.0776192133658197,2002,3,"5053543.39",70.0102824287811
"1751","2002-4","2270","December 31, 2002","TORONTO",33094,11458,2.88828765927736,0.0730493978006633,2002,4,"5073780.260000001",65.2255287066768
"1752","2003-1","2270","March 31, 2003","TORONTO",34198,10386,3.29270171384556,0.0843443096476025,2003,1,"5094135.62",67.1320957096937
"1753","2003-2","2270","June 30, 2003","TORONTO",35292,12355,2.85649534601376,0.0655605018211251,2003,2,"5114609.470000001",69.0023357736441
"1754","2003-3","2270","September 30, 2003","TORONTO",38220,13460,2.83952451708767,0.0647102526002972,2003,3,"5135627.24",74.4212891899841
"1755","2003-4","2270","December 31, 2003","TORONTO",39907,13321,2.99579611140305,0.0608813152165753,2003,4,"5156167.9",77.3966262813125
"1756","2004-1","2270","March 31, 2004","TORONTO",37983,11978,3.17106361663049,0.0599432292536317,2004,1,"5176656.87",73.373609558943
"1757","2004-2","2270","June 30, 2004","TORONTO",39989,13724,2.91380064121247,0.0456135237540076,2004,2,"5197094.159999999",76.9449210825921
"1758","2004-3","2270","September 30, 2004","TORONTO",42718,13830,3.08879248011569,0.0559652928416486,2004,3,"5216583.28",81.8888489018812
"1759","2004-4","2270","December 31, 2004","TORONTO",42148,12774,3.29951463911069,0.0609832472209175,2004,4,"5237275.800000001",80.4769533046169
"1760","2005-1","2270","March 31, 2005","TORONTO",37525,10606,3.53809164623798,0.0703375447859702,2005,1,"5258275.23",71.3637045583101
"1761","2005-2","2270","June 30, 2005","TORONTO",42527,12334,3.44794875952651,0.0786443976001297,2005,2,"5279581.57",80.5499440365688
"1762","2005-3","2270","September 30, 2005","TORONTO",44563,12172,3.66110745974367,0.102283930331909,2005,3,"5302754.3100000005",84.0374593934374
"1763","2005-4","2270","December 31, 2005","TORONTO",44305,11715,3.78190354246692,0.122492530943235,2005,4,"5324050.69",83.2167133254699
"1764","2006-1","2270","March 31, 2006","TORONTO",40582,10825,3.74891454965358,0.118891454965358,2006,1,"5345030.19",75.9247348610392
"1765","2006-2","2270","June 30, 2006","TORONTO",43301,10978,3.94434323191838,0.13718345782474,2006,2,"5365692.82",80.6997371124201
"1766","2006-3","2270","September 30, 2006","TORONTO",40763,10468,3.89405808177302,0.139759266335499,2006,3,"5384593.72",75.7030188714034
