"","reference_period_qq","metcode","gcd_ct_centroid_fsa","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time"
"27542","2018-1","2270","M9B","March 31, 2018","TORONTO",3,NA,NA,3,1,0,0.333333333333333
"27543","2018-1","2270","M9C","March 31, 2018","TORONTO",48,NA,NA,4,12,0,9
"27544","2018-1","2270","M9P","March 31, 2018","TORONTO",2,NA,NA,2,1,0,0
"27545","2018-1","2440","V8L","March 31, 2018","VICTORIA",37,36,1,19,1.94736842105263,0.210526315789474,0.842105263157895
"27546","2018-1","2440","V8M","March 31, 2018","VICTORIA",4,NA,NA,4,1,0,0.5
"27547","2018-1","2440","V8N","March 31, 2018","VICTORIA",7,4,3,7,1,0,1.71428571428571
"27548","2018-1","2440","V8P","March 31, 2018","VICTORIA",1,NA,NA,1,1,0,0
"27549","2018-1","2440","V8R","March 31, 2018","VICTORIA",4,NA,NA,4,1,0,2
"27550","2018-1","2440","V8S","March 31, 2018","VICTORIA",19,16,3,19,1,0,0.842105263157895
"27551","2018-1","2440","V8V","March 31, 2018","VICTORIA",2,1,1,2,1,0,0
"27552","2018-1","2440","V8X","March 31, 2018","VICTORIA",104,103,1,11,9.45454545454546,1.09090909090909,1.45454545454545
"27553","2018-1","2440","V8Y","March 31, 2018","VICTORIA",2,NA,NA,2,1,0,0
"27554","2018-1","2440","V8Z","March 31, 2018","VICTORIA",3,2,1,3,1,0,0.666666666666667
"27555","2018-1","2440","V9A","March 31, 2018","VICTORIA",7,NA,NA,6,1.16666666666667,0,0.5
"27556","2018-1","2440","V9B","March 31, 2018","VICTORIA",299,292,7,57,5.24561403508772,0.385964912280702,1.07017543859649
"27557","2018-1","2440","V9C","March 31, 2018","VICTORIA",68,55,13,57,1.19298245614035,0,0.263157894736842
"27558","2018-1","2440","V9E","March 31, 2018","VICTORIA",84,NA,NA,5,16.8,1.2,0.2
"27559","2018-1","2440","V9Z","March 31, 2018","VICTORIA",74,70,4,27,2.74074074074074,0.185185185185185,4.85185185185185
"27560","2018-2","1060","H1A","June 30, 2018","MONTRÉAL",31,NA,NA,5,6.2,0.6,1
"27561","2018-2","1060","H1B","June 30, 2018","MONTRÉAL",4,NA,NA,2,2,1,0.5
"27562","2018-2","1060","H1C","June 30, 2018","MONTRÉAL",26,NA,NA,11,2.36363636363636,0.545454545454545,5.72727272727273
"27563","2018-2","1060","H1E","June 30, 2018","MONTRÉAL",6,NA,NA,6,1,0,0.166666666666667
"27564","2018-2","1060","H1G","June 30, 2018","MONTRÉAL",3,NA,NA,1,3,0,0
"27565","2018-2","1060","H1H","June 30, 2018","MONTRÉAL",2,NA,NA,1,2,0,3
"27566","2018-2","1060","H1K","June 30, 2018","MONTRÉAL",16,NA,NA,13,1.23076923076923,0,7.84615384615385
"27567","2018-2","1060","H1L","June 30, 2018","MONTRÉAL",15,NA,NA,4,3.75,1.25,5.25
"27568","2018-2","1060","H1M","June 30, 2018","MONTRÉAL",1,NA,NA,1,1,0,2
"27569","2018-2","1060","H1N","June 30, 2018","MONTRÉAL",50,NA,NA,4,12.5,2.5,7
"27570","2018-2","1060","H1P","June 30, 2018","MONTRÉAL",1,NA,NA,1,1,0,1
"27571","2018-2","1060","H1V","June 30, 2018","MONTRÉAL",44,NA,NA,2,22,3.5,3
"27572","2018-2","1060","H1W","June 30, 2018","MONTRÉAL",99,NA,NA,2,49.5,4.5,1
"27573","2018-2","1060","H1X","June 30, 2018","MONTRÉAL",6,NA,NA,1,6,3,0
"27574","2018-2","1060","H1Y","June 30, 2018","MONTRÉAL",86,NA,NA,2,43,4.5,10
"27575","2018-2","1060","H2B","June 30, 2018","MONTRÉAL",213,NA,NA,2,106.5,13,3.5
"27576","2018-2","1060","H2C","June 30, 2018","MONTRÉAL",5,NA,NA,3,1.66666666666667,0.666666666666667,4
"27577","2018-2","1060","H2G","June 30, 2018","MONTRÉAL",13,NA,NA,3,4.33333333333333,1.66666666666667,1
"27578","2018-2","1060","H2J","June 30, 2018","MONTRÉAL",4,NA,NA,2,2,2,5.5
"27579","2018-2","1060","H2K","June 30, 2018","MONTRÉAL",16,NA,NA,3,5.33333333333333,3,23
"27580","2018-2","1060","H2L","June 30, 2018","MONTRÉAL",54,NA,NA,2,27,4,2
"27581","2018-2","1060","H2N","June 30, 2018","MONTRÉAL",2,NA,NA,1,2,0,11
"27582","2018-2","1060","H2P","June 30, 2018","MONTRÉAL",18,NA,NA,1,18,3,27
"27583","2018-2","1060","H2R","June 30, 2018","MONTRÉAL",1,NA,NA,1,1,0,0
"27584","2018-2","1060","H2S","June 30, 2018","MONTRÉAL",45,NA,NA,5,9,3.2,3.5
"27585","2018-2","1060","H2V","June 30, 2018","MONTRÉAL",75,NA,NA,2,37.5,4,8
"27586","2018-2","1060","H2X","June 30, 2018","MONTRÉAL",158,NA,NA,1,158,20,NA
"27587","2018-2","1060","H3A","June 30, 2018","MONTRÉAL",5,NA,NA,1,5,0,NA
"27588","2018-2","1060","H3C","June 30, 2018","MONTRÉAL",732,NA,NA,3,244,20.3333333333333,6.33333333333333
"27589","2018-2","1060","H3J","June 30, 2018","MONTRÉAL",71,NA,NA,1,71,6,1
"27590","2018-2","1060","H3K","June 30, 2018","MONTRÉAL",18,NA,NA,3,6,3,2.66666666666667
"27591","2018-2","1060","H3L","June 30, 2018","MONTRÉAL",83,NA,NA,1,83,3,4
"27592","2018-2","1060","H3Y","June 30, 2018","MONTRÉAL",1,NA,NA,1,1,0,6
"27593","2018-2","1060","H4B","June 30, 2018","MONTRÉAL",2,NA,NA,1,2,2,2
"27594","2018-2","1060","H4C","June 30, 2018","MONTRÉAL",7,NA,NA,1,7,3,4
"27595","2018-2","1060","H4E","June 30, 2018","MONTRÉAL",8,NA,NA,2,4,2,3
"27596","2018-2","1060","H4G","June 30, 2018","MONTRÉAL",10,NA,NA,2,5,2.5,1
"27597","2018-2","1060","H4H","June 30, 2018","MONTRÉAL",2,NA,NA,2,1,0,5
"27598","2018-2","1060","H4K","June 30, 2018","MONTRÉAL",2,NA,NA,2,1,0,8.5
"27599","2018-2","1060","H4P","June 30, 2018","MONTRÉAL",7,NA,NA,1,7,0,0
"27600","2018-2","1060","H4S","June 30, 2018","MONTRÉAL",8,NA,NA,8,1,0,2
"27601","2018-2","1060","H4T","June 30, 2018","MONTRÉAL",112,NA,NA,6,18.6666666666667,1.66666666666667,0.833333333333333
"27602","2018-2","1060","H4W","June 30, 2018","MONTRÉAL",1,NA,NA,1,1,0,NA
"27603","2018-2","1060","H7A","June 30, 2018","MONTRÉAL",26,NA,NA,9,2.88888888888889,0.333333333333333,2.44444444444444
"27604","2018-2","1060","H7B","June 30, 2018","MONTRÉAL",1,NA,NA,1,1,0,2
"27605","2018-2","1060","H7E","June 30, 2018","MONTRÉAL",5,NA,NA,5,1,0,0.2
"27606","2018-2","1060","H7G","June 30, 2018","MONTRÉAL",3,NA,NA,2,1.5,0,1.5
"27607","2018-2","1060","H7H","June 30, 2018","MONTRÉAL",2,NA,NA,2,1,0,0.5
"27608","2018-2","1060","H7J","June 30, 2018","MONTRÉAL",1,NA,NA,1,1,0,26
"27609","2018-2","1060","H7K","June 30, 2018","MONTRÉAL",33,NA,NA,3,11,2.66666666666667,0
"27610","2018-2","1060","H7L","June 30, 2018","MONTRÉAL",33,NA,NA,8,4.125,1.125,4
"27611","2018-2","1060","H7M","June 30, 2018","MONTRÉAL",5,NA,NA,3,1.66666666666667,1,0
"27612","2018-2","1060","H7N","June 30, 2018","MONTRÉAL",2,NA,NA,2,1,0,1.5
"27613","2018-2","1060","H7P","June 30, 2018","MONTRÉAL",229,NA,NA,10,22.9,4.5,3.3
"27614","2018-2","1060","H7R","June 30, 2018","MONTRÉAL",13,NA,NA,11,1.18181818181818,0.363636363636364,0.636363636363636
"27615","2018-2","1060","H7T","June 30, 2018","MONTRÉAL",305,NA,NA,11,27.7272727272727,3.36363636363636,3.1
"27616","2018-2","1060","H7V","June 30, 2018","MONTRÉAL",184,NA,NA,2,92,4.5,1.5
"27617","2018-2","1060","H7X","June 30, 2018","MONTRÉAL",14,NA,NA,5,2.8,0.6,23.4
"27618","2018-2","1060","H7Y","June 30, 2018","MONTRÉAL",1,NA,NA,1,1,0,23
"27619","2018-2","1060","H8N","June 30, 2018","MONTRÉAL",30,NA,NA,3,10,0,7.33333333333333
"27620","2018-2","1060","H8R","June 30, 2018","MONTRÉAL",1,NA,NA,1,1,0,3
"27621","2018-2","1060","H8S","June 30, 2018","MONTRÉAL",14,NA,NA,2,7,1,6.5
"27622","2018-2","1060","H8Y","June 30, 2018","MONTRÉAL",4,NA,NA,2,2,0,2
"27623","2018-2","1060","H8Z","June 30, 2018","MONTRÉAL",4,NA,NA,2,2,0,2
"27624","2018-2","1060","H9B","June 30, 2018","MONTRÉAL",1,NA,NA,1,1,0,0
"27625","2018-2","1060","H9C","June 30, 2018","MONTRÉAL",6,NA,NA,6,1,0,2.66666666666667
"27626","2018-2","1060","H9E","June 30, 2018","MONTRÉAL",3,NA,NA,2,1.5,0,5.5
"27627","2018-2","1060","H9J","June 30, 2018","MONTRÉAL",39,NA,NA,3,13,1.33333333333333,5.66666666666667
"27628","2018-2","1060","H9K","June 30, 2018","MONTRÉAL",91,NA,NA,2,45.5,2,1
"27629","2018-2","1060","H9P","June 30, 2018","MONTRÉAL",1,NA,NA,1,1,0,5
"27630","2018-2","1060","H9R","June 30, 2018","MONTRÉAL",190,NA,NA,4,47.5,5.25,1.5
"27631","2018-2","1060","H9S","June 30, 2018","MONTRÉAL",3,NA,NA,3,1,0,0.666666666666667
"27632","2018-2","1060","H9W","June 30, 2018","MONTRÉAL",9,NA,NA,5,1.8,0,0.6
"27633","2018-2","1060","H9X","June 30, 2018","MONTRÉAL",15,NA,NA,9,1.66666666666667,0,2.33333333333333
"27634","2018-2","1060","J0L","June 30, 2018","MONTRÉAL",90,87,3,52,1.73076923076923,0.153846153846154,1.71153846153846
"27635","2018-2","1060","J0N","June 30, 2018","MONTRÉAL",134,133,1,73,1.83561643835616,0.452054794520548,1.21917808219178
"27636","2018-2","1060","J0P","June 30, 2018","MONTRÉAL",66,65,1,39,1.69230769230769,0.179487179487179,1.12820512820513
"27637","2018-2","1060","J0V","June 30, 2018","MONTRÉAL",10,NA,NA,10,1,0,0.1
"27638","2018-2","1060","J2W","June 30, 2018","MONTRÉAL",43,42,1,30,1.43333333333333,0.266666666666667,0.8
"27639","2018-2","1060","J2X","June 30, 2018","MONTRÉAL",19,NA,NA,12,1.58333333333333,0.333333333333333,1.33333333333333
"27640","2018-2","1060","J2Y","June 30, 2018","MONTRÉAL",7,NA,NA,7,1,0,0.571428571428571
"27641","2018-2","1060","J3A","June 30, 2018","MONTRÉAL",3,NA,NA,3,1,0,0.666666666666667
"27642","2018-2","1060","J3B","June 30, 2018","MONTRÉAL",37,NA,NA,19,1.94736842105263,0.263157894736842,2.21052631578947
"27643","2018-2","1060","J3E","June 30, 2018","MONTRÉAL",48,NA,NA,4,12,1.5,1.5
"27644","2018-2","1060","J3G","June 30, 2018","MONTRÉAL",274,272,2,26,10.5384615384615,1,4.53846153846154
"27645","2018-2","1060","J3H","June 30, 2018","MONTRÉAL",14,NA,NA,11,1.27272727272727,0,1.81818181818182
"27646","2018-2","1060","J3L","June 30, 2018","MONTRÉAL",208,207,1,89,2.33707865168539,0.471910112359551,2.42696629213483
"27647","2018-2","1060","J3N","June 30, 2018","MONTRÉAL",8,NA,NA,3,2.66666666666667,0.666666666666667,1.33333333333333
"27648","2018-2","1060","J3V","June 30, 2018","MONTRÉAL",5,NA,NA,5,1,0,0.6
"27649","2018-2","1060","J3X","June 30, 2018","MONTRÉAL",26,NA,NA,10,2.6,0.3,1.7
"27650","2018-2","1060","J3Y","June 30, 2018","MONTRÉAL",116,111,5,36,3.22222222222222,0.472222222222222,1.97222222222222
"27651","2018-2","1060","J4B","June 30, 2018","MONTRÉAL",21,NA,NA,11,1.90909090909091,0,0.363636363636364
"27652","2018-2","1060","J4G","June 30, 2018","MONTRÉAL",3,NA,NA,1,3,2,0
"27653","2018-2","1060","J4H","June 30, 2018","MONTRÉAL",2,NA,NA,1,2,0,3
"27654","2018-2","1060","J4J","June 30, 2018","MONTRÉAL",13,NA,NA,5,2.6,1.2,2.8
"27655","2018-2","1060","J4K","June 30, 2018","MONTRÉAL",23,NA,NA,9,2.55555555555556,1.11111111111111,1
"27656","2018-2","1060","J4L","June 30, 2018","MONTRÉAL",4,NA,NA,2,2,0,1.5
"27657","2018-2","1060","J4M","June 30, 2018","MONTRÉAL",27,NA,NA,11,2.45454545454545,0.727272727272727,3.09090909090909
"27658","2018-2","1060","J4R","June 30, 2018","MONTRÉAL",3,NA,NA,1,3,0,1
"27659","2018-2","1060","J4T","June 30, 2018","MONTRÉAL",39,NA,NA,10,3.9,1.8,2
"27660","2018-2","1060","J4W","June 30, 2018","MONTRÉAL",3,NA,NA,1,3,2,0
"27661","2018-2","1060","J4X","June 30, 2018","MONTRÉAL",449,NA,NA,9,49.8888888888889,4.22222222222222,2.11111111111111
"27662","2018-2","1060","J4Y","June 30, 2018","MONTRÉAL",6,NA,NA,6,1,0,1.16666666666667
"27663","2018-2","1060","J4Z","June 30, 2018","MONTRÉAL",355,NA,NA,34,10.4411764705882,0.617647058823529,1.82352941176471
"27664","2018-2","1060","J5A","June 30, 2018","MONTRÉAL",88,NA,NA,22,4,0.409090909090909,5.18181818181818
"27665","2018-2","1060","J5B","June 30, 2018","MONTRÉAL",12,NA,NA,1,12,3,0
"27666","2018-2","1060","J5C","June 30, 2018","MONTRÉAL",15,NA,NA,1,15,3,11
"27667","2018-2","1060","J5K","June 30, 2018","MONTRÉAL",27,23,4,27,1,0,0.555555555555556
"27668","2018-2","1060","J5L","June 30, 2018","MONTRÉAL",34,31,3,31,1.09677419354839,0.129032258064516,0.67741935483871
"27669","2018-2","1060","J5M","June 30, 2018","MONTRÉAL",58,51,7,45,1.28888888888889,0.0666666666666667,0.444444444444444
"27670","2018-2","1060","J5R","June 30, 2018","MONTRÉAL",172,NA,NA,28,6.14285714285714,0.928571428571429,5.53571428571429
"27671","2018-2","1060","J5T","June 30, 2018","MONTRÉAL",14,13,1,9,1.55555555555556,0.222222222222222,1.77777777777778
"27672","2018-2","1060","J5W","June 30, 2018","MONTRÉAL",50,49,1,22,2.27272727272727,0.545454545454545,2.04545454545455
"27673","2018-2","1060","J5X","June 30, 2018","MONTRÉAL",9,NA,NA,6,1.5,0.666666666666667,1
"27674","2018-2","1060","J5Y","June 30, 2018","MONTRÉAL",1,NA,NA,1,1,0,0
"27675","2018-2","1060","J5Z","June 30, 2018","MONTRÉAL",213,NA,NA,14,15.2142857142857,1.85714285714286,6.21428571428571
"27676","2018-2","1060","J6A","June 30, 2018","MONTRÉAL",67,NA,NA,2,33.5,5,4
"27677","2018-2","1060","J6J","June 30, 2018","MONTRÉAL",19,17,2,14,1.35714285714286,0.214285714285714,1.28571428571429
"27678","2018-2","1060","J6K","June 30, 2018","MONTRÉAL",14,NA,NA,4,3.5,1,0.75
"27679","2018-2","1060","J6N","June 30, 2018","MONTRÉAL",23,NA,NA,10,2.3,0.6,1.9
"27680","2018-2","1060","J6R","June 30, 2018","MONTRÉAL",69,68,1,21,3.28571428571429,0.428571428571429,2.14285714285714
"27681","2018-2","1060","J6V","June 30, 2018","MONTRÉAL",4,NA,NA,4,1,0,1.25
"27682","2018-2","1060","J6W","June 30, 2018","MONTRÉAL",47,NA,NA,14,3.35714285714286,0.5,5.35714285714286
"27683","2018-2","1060","J6X","June 30, 2018","MONTRÉAL",3,2,1,3,1,0,0.333333333333333
"27684","2018-2","1060","J6Y","June 30, 2018","MONTRÉAL",119,NA,NA,36,3.30555555555556,0.416666666666667,3.47058823529412
"27685","2018-2","1060","J6Z","June 30, 2018","MONTRÉAL",24,NA,NA,14,1.71428571428571,0.571428571428571,1
"27686","2018-2","1060","J7A","June 30, 2018","MONTRÉAL",25,NA,NA,9,2.77777777777778,0.444444444444444,0.666666666666667
"27687","2018-2","1060","J7B","June 30, 2018","MONTRÉAL",1,NA,NA,1,1,0,0
"27688","2018-2","1060","J7C","June 30, 2018","MONTRÉAL",199,197,2,32,6.21875,0.59375,2.125
"27689","2018-2","1060","J7E","June 30, 2018","MONTRÉAL",2,NA,NA,2,1,0,3.5
"27690","2018-2","1060","J7G","June 30, 2018","MONTRÉAL",26,NA,NA,8,3.25,0,1.25
"27691","2018-2","1060","J7H","June 30, 2018","MONTRÉAL",18,NA,NA,6,3,3,0
"27692","2018-2","1060","J7J","June 30, 2018","MONTRÉAL",76,73,3,44,1.72727272727273,0.159090909090909,0.863636363636364
"27693","2018-2","1060","J7K","June 30, 2018","MONTRÉAL",117,115,2,63,1.85714285714286,0.444444444444444,1.01587301587302
"27694","2018-2","1060","J7L","June 30, 2018","MONTRÉAL",4,3,1,4,1,0,0
"27695","2018-2","1060","J7M","June 30, 2018","MONTRÉAL",12,NA,NA,12,1,0,0.5
"27696","2018-2","1060","J7N","June 30, 2018","MONTRÉAL",260,249,11,89,2.92134831460674,0.382022471910112,2.04494382022472
"27697","2018-2","1060","J7P","June 30, 2018","MONTRÉAL",19,NA,NA,9,2.11111111111111,0.555555555555556,3.77777777777778
"27698","2018-2","1060","J7R","June 30, 2018","MONTRÉAL",42,NA,NA,16,2.625,0.5,2.125
"27699","2018-2","1060","J7T","June 30, 2018","MONTRÉAL",66,NA,NA,48,1.375,0,1.14583333333333
"27700","2018-2","1060","J7V","June 30, 2018","MONTRÉAL",111,NA,NA,39,2.84615384615385,0.358974358974359,1.56410256410256
"27701","2018-2","1060","J7Y","June 30, 2018","MONTRÉAL",23,22,1,12,1.91666666666667,0.166666666666667,1.33333333333333
"27702","2018-2","1060","J7Z","June 30, 2018","MONTRÉAL",96,NA,NA,10,9.6,1.9,2.4
"27703","2018-2","1700","S0K","June 30, 2018","SASKATOON",68,NA,NA,58,1.17241379310345,0,1.13793103448276
"27704","2018-2","1700","S0L","June 30, 2018","SASKATOON",3,NA,NA,3,1,0,0
"27705","2018-2","1700","S7H","June 30, 2018","SASKATOON",6,NA,NA,6,1,0,0.333333333333333
"27706","2018-2","1700","S7J","June 30, 2018","SASKATOON",3,2,1,3,1,0,0.333333333333333
"27707","2018-2","1700","S7K","June 30, 2018","SASKATOON",98,91,7,80,1.225,0,1.0625
"27708","2018-2","1700","S7L","June 30, 2018","SASKATOON",17,13,4,16,1.0625,0,1.375
"27709","2018-2","1700","S7M","June 30, 2018","SASKATOON",8,7,1,8,1,0,0.5
"27710","2018-2","1700","S7N","June 30, 2018","SASKATOON",6,NA,NA,4,1.5,0,1
"27711","2018-2","1700","S7S","June 30, 2018","SASKATOON",28,25,3,28,1,0,0.592592592592593
"27712","2018-2","1700","S7T","June 30, 2018","SASKATOON",122,121,1,6,20.3333333333333,0.666666666666667,4.66666666666667
"27713","2018-2","1700","S7V","June 30, 2018","SASKATOON",39,35,4,39,1,0,0.72972972972973
"27714","2018-2","1700","S7W","June 30, 2018","SASKATOON",6,5,1,6,1,0,2
"27715","2018-2","2410","V0N","June 30, 2018","VANCOUVER",9,8,1,9,1,0,0.444444444444444
"27716","2018-2","2410","V1M","June 30, 2018","VANCOUVER",52,43,9,29,1.79310344827586,0.103448275862069,0.206896551724138
"27717","2018-2","2410","V2W","June 30, 2018","VANCOUVER",37,NA,NA,21,1.76190476190476,0.0952380952380952,1.61904761904762
"27718","2018-2","2410","V2X","June 30, 2018","VANCOUVER",9,6,3,9,1,0,0.888888888888889
"27719","2018-2","2410","V2Y","June 30, 2018","VANCOUVER",291,279,12,45,6.46666666666667,0.422222222222222,1.73333333333333
"27720","2018-2","2410","V2Z","June 30, 2018","VANCOUVER",42,32,10,42,1,0,0.0714285714285714
"27721","2018-2","2410","V3A","June 30, 2018","VANCOUVER",72,65,7,19,3.78947368421053,0.210526315789474,0.263157894736842
"27722","2018-2","2410","V3B","June 30, 2018","VANCOUVER",14,12,2,9,1.55555555555556,0,1.77777777777778
"27723","2018-2","2410","V3C","June 30, 2018","VANCOUVER",77,72,5,15,5.13333333333333,0.266666666666667,0.666666666666667
"27724","2018-2","2410","V3E","June 30, 2018","VANCOUVER",66,56,10,47,1.40425531914894,0,1.19148936170213
"27725","2018-2","2410","V3H","June 30, 2018","VANCOUVER",4,3,1,4,1,0,1.5
"27726","2018-2","2410","V3J","June 30, 2018","VANCOUVER",476,461,15,32,14.875,1.71875,0.8125
"27727","2018-2","2410","V3K","June 30, 2018","VANCOUVER",89,74,15,47,1.8936170212766,0.0851063829787234,0.404255319148936
"27728","2018-2","2410","V3L","June 30, 2018","VANCOUVER",43,39,4,11,3.90909090909091,0.363636363636364,1.27272727272727
"27729","2018-2","2410","V3M","June 30, 2018","VANCOUVER",82,74,8,23,3.56521739130435,0.260869565217391,1.39130434782609
"27730","2018-2","2410","V3N","June 30, 2018","VANCOUVER",40,24,16,36,1.11111111111111,0,1.19444444444444
"27731","2018-2","2410","V3R","June 30, 2018","VANCOUVER",105,97,8,28,3.75,0.178571428571429,0.678571428571429
"27732","2018-2","2410","V3S","June 30, 2018","VANCOUVER",314,259,55,228,1.37719298245614,0,1.37280701754386
"27733","2018-2","2410","V3T","June 30, 2018","VANCOUVER",165,161,4,13,12.6923076923077,0.384615384615385,0.461538461538462
"27734","2018-2","2410","V3V","June 30, 2018","VANCOUVER",82,54,28,82,1,0,0.5
"27735","2018-2","2410","V3W","June 30, 2018","VANCOUVER",46,35,11,46,1,0,0.239130434782609
"27736","2018-2","2410","V3X","June 30, 2018","VANCOUVER",99,86,13,58,1.70689655172414,0,0.655172413793103
"27737","2018-2","2410","V3Y","June 30, 2018","VANCOUVER",3,NA,NA,2,1.5,0,4.5
"27738","2018-2","2410","V4A","June 30, 2018","VANCOUVER",55,46,9,38,1.44736842105263,0,0.5
"27739","2018-2","2410","V4B","June 30, 2018","VANCOUVER",19,11,8,19,1,0,0.894736842105263
"27740","2018-2","2410","V4C","June 30, 2018","VANCOUVER",119,102,17,48,2.47916666666667,0.0833333333333333,1.0625
"27741","2018-2","2410","V4E","June 30, 2018","VANCOUVER",2,1,1,2,1,0,0
"27742","2018-2","2410","V4K","June 30, 2018","VANCOUVER",7,6,1,7,1,0,0.857142857142857
"27743","2018-2","2410","V4L","June 30, 2018","VANCOUVER",1,NA,NA,1,1,0,1
"27744","2018-2","2410","V4M","June 30, 2018","VANCOUVER",10,8,2,10,1,0,0.4
"27745","2018-2","2410","V4N","June 30, 2018","VANCOUVER",131,115,16,55,2.38181818181818,0,1.52727272727273
"27746","2018-2","2410","V4P","June 30, 2018","VANCOUVER",45,43,2,19,2.36842105263158,0,0.947368421052632
"27747","2018-2","2410","V4R","June 30, 2018","VANCOUVER",14,12,2,14,1,0,2.28571428571429
"27748","2018-2","2410","V4W","June 30, 2018","VANCOUVER",20,14,6,20,1,0,0.45
"27749","2018-2","2410","V5A","June 30, 2018","VANCOUVER",24,13,11,24,1,0,1.95833333333333
"27750","2018-2","2410","V5B","June 30, 2018","VANCOUVER",26,14,12,26,1,0,1.73076923076923
"27751","2018-2","2410","V5C","June 30, 2018","VANCOUVER",516,509,7,18,28.6666666666667,3.88888888888889,1.44444444444444
"27752","2018-2","2410","V5E","June 30, 2018","VANCOUVER",15,10,5,13,1.15384615384615,0,0.923076923076923
"27753","2018-2","2410","V5G","June 30, 2018","VANCOUVER",19,11,8,18,1.05555555555556,0,2.33333333333333
"27754","2018-2","2410","V5H","June 30, 2018","VANCOUVER",21,12,9,20,1.05,0,1.7
"27755","2018-2","2410","V5J","June 30, 2018","VANCOUVER",15,10,5,14,1.07142857142857,0,3.5
"27756","2018-2","2410","V5K","June 30, 2018","VANCOUVER",43,29,14,43,1,0,1.2093023255814
"27757","2018-2","2410","V5L","June 30, 2018","VANCOUVER",9,7,2,8,1.125,0,1.5
"27758","2018-2","2410","V5M","June 30, 2018","VANCOUVER",43,30,13,43,1,0,1.58139534883721
"27759","2018-2","2410","V5N","June 30, 2018","VANCOUVER",24,20,4,22,1.09090909090909,0,2
"27760","2018-2","2410","V5P","June 30, 2018","VANCOUVER",98,88,10,50,1.96,0.1,1.64
"27761","2018-2","2410","V5R","June 30, 2018","VANCOUVER",236,225,11,32,7.375,0.78125,1.59375
"27762","2018-2","2410","V5S","June 30, 2018","VANCOUVER",21,15,6,21,1,0,1.76190476190476
"27763","2018-2","2410","V5V","June 30, 2018","VANCOUVER",31,25,6,28,1.10714285714286,0,1.17857142857143
"27764","2018-2","2410","V5W","June 30, 2018","VANCOUVER",75,67,8,32,2.34375,0.21875,1.96875
"27765","2018-2","2410","V5X","June 30, 2018","VANCOUVER",172,156,16,41,4.19512195121951,0.75609756097561,2.21951219512195
"27766","2018-2","2410","V5Y","June 30, 2018","VANCOUVER",11,7,4,11,1,0,2.09090909090909
"27767","2018-2","2410","V5Z","June 30, 2018","VANCOUVER",75,73,2,9,8.33333333333333,0.666666666666667,2
"27768","2018-2","2410","V6A","June 30, 2018","VANCOUVER",40,NA,NA,2,20,2,2.5
"27769","2018-2","2410","V6E","June 30, 2018","VANCOUVER",2,NA,NA,1,2,0,7
"27770","2018-2","2410","V6G","June 30, 2018","VANCOUVER",330,NA,NA,1,330,23,4
"27771","2018-2","2410","V6H","June 30, 2018","VANCOUVER",4,NA,NA,4,1,0,2.5
"27772","2018-2","2410","V6J","June 30, 2018","VANCOUVER",8,NA,NA,5,1.6,0.8,2.6
"27773","2018-2","2410","V6K","June 30, 2018","VANCOUVER",12,10,2,12,1,0,1.25
"27774","2018-2","2410","V6L","June 30, 2018","VANCOUVER",182,181,1,13,14,0.538461538461538,1.30769230769231
"27775","2018-2","2410","V6M","June 30, 2018","VANCOUVER",12,11,1,12,1,0,0.75
"27776","2018-2","2410","V6N","June 30, 2018","VANCOUVER",16,15,1,16,1,0,1.125
"27777","2018-2","2410","V6P","June 30, 2018","VANCOUVER",24,19,5,23,1.04347826086957,0,0.91304347826087
"27778","2018-2","2410","V6R","June 30, 2018","VANCOUVER",27,24,3,26,1.03846153846154,0,1.19230769230769
