reference_period,metro,stcan_cmacode,censustr,metcode,dweltype,mkttycd,inventory,structures,unitsperstructure,avgstorycount
2023,Vancouver,933,0404.02,2410,4.0,3.0,5.0,2,2.5,0.0
2023,Vancouver,933,0502.03,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0504.12,2410,1.0,1.0,8.0,8,1.0,0.0
2023,Vancouver,933,9013.00,2410,1.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0001.02,2410,5.0,3.0,5.0,1,5.0,22.0
2023,Vancouver,933,0003.02,2410,2.0,1.0,3.0,2,1.5,0.0
2023,Vancouver,933,0016.05,2410,2.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0018.02,2410,1.0,1.0,5.0,5,1.0,0.0
2023,Vancouver,933,0024.00,2410,2.0,1.0,3.0,2,1.5,0.0
2023,Vancouver,933,0031.01,2410,5.0,3.0,5.0,1,5.0,3.0
2023,Vancouver,933,0036.02,2410,2.0,1.0,5.0,3,1.67,0.0
2023,Vancouver,933,0059.09,2410,5.0,3.0,41.0,2,20.5,40.0
2023,Vancouver,933,0130.03,2410,5.0,3.0,117.0,2,58.5,15.0
2023,Vancouver,933,0135.00,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0144.04,2410,4.0,3.0,1.0,1,1.0,0.0
2023,Vancouver,933,0161.02,2410,1.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0163.06,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0170.07,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0180.08,2410,1.0,1.0,8.0,8,1.0,0.0
2023,Vancouver,933,0181.09,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0184.19,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0185.23,2410,1.0,1.0,4.0,4,1.0,0.0
2023,Vancouver,933,0188.04,2410,4.0,3.0,4.0,2,2.0,0.0
2023,Vancouver,933,0222.01,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0222.02,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0222.02,2410,4.0,3.0,3.0,3,1.0,0.0
2023,Vancouver,933,0230.02,2410,2.0,1.0,3.0,2,1.5,0.0
2023,Vancouver,933,0233.00,2410,2.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0260.12,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0284.01,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0284.03,2410,5.0,3.0,3.0,1,3.0,6.0
2023,Vancouver,933,0401.04,2410,5.0,3.0,1.0,1,1.0,5.0
2023,Vancouver,933,0504.09,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0504.20,2410,4.0,3.0,1.0,1,1.0,0.0
2023,Vancouver,933,0007.02,2410,1.0,3.0,1.0,1,1.0,0.0
2023,Vancouver,933,0014.01,2410,1.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0014.01,2410,2.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0017.03,2410,5.0,3.0,4.0,2,2.0,2.0
2023,Vancouver,933,0029.00,2410,2.0,1.0,4.0,2,2.0,0.0
2023,Vancouver,933,0030.00,2410,5.0,3.0,2.0,2,1.0,3.0
2023,Vancouver,933,0033.01,2410,2.0,1.0,8.0,5,1.6,0.0
2023,Vancouver,933,0039.01,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0043.01,2410,2.0,1.0,2.0,1,2.0,0.0
2023,Vancouver,933,0052.02,2410,1.0,1.0,3.0,3,1.0,0.0
2023,Vancouver,933,0104.01,2410,2.0,1.0,2.0,1,2.0,0.0
2023,Vancouver,933,0133.02,2410,1.0,1.0,8.0,8,1.0,0.0
2023,Vancouver,933,0143.04,2410,1.0,1.0,4.0,4,1.0,0.0
2023,Vancouver,933,0161.08,2410,1.0,3.0,3.0,3,1.0,0.0
2023,Vancouver,933,0170.04,2410,1.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0182.06,2410,2.0,3.0,3.0,2,1.5,0.0
2023,Vancouver,933,0183.13,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0184.25,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0200.02,2410,1.0,1.0,3.0,3,1.0,0.0
2023,Vancouver,933,0223.02,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0233.00,2410,1.0,1.0,5.0,5,1.0,0.0
2023,Vancouver,933,0240.01,2410,1.0,1.0,3.0,3,1.0,0.0
2023,Vancouver,933,0400.04,2410,1.0,1.0,7.0,7,1.0,0.0
2023,Vancouver,933,0400.09,2410,1.0,1.0,3.0,3,1.0,0.0
2023,Vancouver,933,0404.01,2410,1.0,1.0,3.0,3,1.0,0.0
2023,Vancouver,933,0501.02,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0504.09,2410,2.0,3.0,2.0,2,1.0,0.0
2023,Vancouver,933,0003.01,2410,2.0,1.0,2.0,1,2.0,0.0
2023,Vancouver,933,0004.01,2410,1.0,1.0,3.0,3,1.0,0.0
2023,Vancouver,933,0006.01,2410,4.0,3.0,6.0,2,3.0,0.0
2023,Vancouver,933,0007.01,2410,2.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0007.01,2410,5.0,3.0,3.0,1,3.0,3.0
2023,Vancouver,933,0009.00,2410,1.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0012.01,2410,5.0,3.0,4.0,1,4.0,3.0
2023,Vancouver,933,0016.01,2410,5.0,3.0,6.0,1,6.0,4.0
2023,Vancouver,933,0033.02,2410,2.0,1.0,2.0,1,2.0,0.0
2023,Vancouver,933,0035.02,2410,5.0,3.0,20.0,1,20.0,6.0
2023,Vancouver,933,0037.02,2410,1.0,3.0,2.0,2,1.0,0.0
2023,Vancouver,933,0054.01,2410,1.0,3.0,1.0,1,1.0,0.0
2023,Vancouver,933,0100.01,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0142.01,2410,1.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0142.02,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0144.04,2410,2.0,3.0,2.0,1,2.0,0.0
2023,Vancouver,933,0160.02,2410,1.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0161.05,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0180.07,2410,1.0,1.0,14.0,14,1.0,0.0
2023,Vancouver,933,0185.23,2410,4.0,3.0,10.0,6,1.67,0.0
2023,Vancouver,933,0227.01,2410,5.0,3.0,182.0,2,91.0,37.0
2023,Vancouver,933,0291.01,2410,1.0,1.0,5.0,5,1.0,0.0
2023,Vancouver,933,0403.04,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0502.02,2410,1.0,1.0,5.0,5,1.0,0.0
2023,Vancouver,933,0004.02,2410,1.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0008.02,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0012.01,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0015.01,2410,1.0,1.0,5.0,5,1.0,0.0
2023,Vancouver,933,0018.02,2410,1.0,3.0,1.0,1,1.0,0.0
2023,Vancouver,933,0021.00,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0022.00,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0023.00,2410,1.0,1.0,3.0,3,1.0,0.0
2023,Vancouver,933,0049.05,2410,5.0,3.0,7.0,1,7.0,6.0
2023,Vancouver,933,0053.01,2410,2.0,1.0,15.0,10,1.5,0.0
2023,Vancouver,933,0147.14,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0170.07,2410,5.0,3.0,35.0,1,35.0,12.0
2023,Vancouver,933,0185.25,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0189.03,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0190.04,2410,1.0,1.0,3.0,3,1.0,0.0
2023,Vancouver,933,0223.01,2410,5.0,3.0,4.0,1,4.0,4.0
2023,Vancouver,933,0225.01,2410,2.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0238.02,2410,2.0,1.0,4.0,2,2.0,0.0
2023,Vancouver,933,0285.02,2410,2.0,1.0,2.0,1,2.0,0.0
2023,Vancouver,933,0287.19,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0501.01,2410,1.0,3.0,1.0,1,1.0,0.0
2023,Vancouver,933,0504.09,2410,2.0,1.0,13.0,9,1.44,0.0
2023,Vancouver,933,0002.03,2410,2.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0003.02,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0007.01,2410,1.0,1.0,3.0,3,1.0,0.0
2023,Vancouver,933,0010.01,2410,1.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0015.01,2410,2.0,1.0,4.0,3,1.33,0.0
2023,Vancouver,933,0017.03,2410,2.0,1.0,8.0,5,1.6,0.0
2023,Vancouver,933,0030.00,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0032.02,2410,4.0,3.0,13.0,2,6.5,0.0
2023,Vancouver,933,0034.02,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0034.02,2410,2.0,1.0,4.0,3,1.33,0.0
2023,Vancouver,933,0035.01,2410,2.0,1.0,2.0,1,2.0,0.0
2023,Vancouver,933,0035.02,2410,1.0,1.0,3.0,3,1.0,0.0
2023,Vancouver,933,0040.02,2410,2.0,3.0,2.0,2,1.0,0.0
2023,Vancouver,933,0044.00,2410,2.0,1.0,2.0,1,2.0,0.0
2023,Vancouver,933,0051.01,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0051.02,2410,1.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0051.02,2410,2.0,1.0,7.0,4,1.75,0.0
2023,Vancouver,933,0055.01,2410,2.0,1.0,2.0,1,2.0,0.0
2023,Vancouver,933,0055.02,2410,1.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0102.02,2410,1.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0147.07,2410,4.0,3.0,2.0,1,2.0,0.0
2023,Vancouver,933,0149.02,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0151.03,2410,1.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0160.01,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0160.03,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0161.08,2410,4.0,3.0,8.0,3,2.67,0.0
2023,Vancouver,933,0162.05,2410,2.0,1.0,2.0,1,2.0,0.0
2023,Vancouver,933,0170.08,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0181.12,2410,1.0,1.0,3.0,3,1.0,0.0
2023,Vancouver,933,0181.16,2410,4.0,3.0,2.0,2,1.0,0.0
2023,Vancouver,933,0182.06,2410,4.0,3.0,2.0,1,2.0,0.0
2023,Vancouver,933,0184.13,2410,4.0,3.0,9.0,3,3.0,0.0
2023,Vancouver,933,0184.17,2410,1.0,1.0,5.0,5,1.0,0.0
2023,Vancouver,933,0184.18,2410,1.0,1.0,4.0,4,1.0,0.0
2023,Vancouver,933,0188.04,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0189.09,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0200.01,2410,5.0,3.0,67.0,2,33.5,6.0
2023,Vancouver,933,0224.02,2410,2.0,1.0,2.0,1,2.0,0.0
2023,Vancouver,933,0226.02,2410,2.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0234.00,2410,1.0,1.0,3.0,3,1.0,0.0
2023,Vancouver,933,0282.02,2410,2.0,1.0,3.0,2,1.5,0.0
2023,Vancouver,933,0287.21,2410,4.0,3.0,37.0,6,6.17,0.0
2023,Vancouver,933,0403.01,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0504.18,2410,4.0,3.0,27.0,8,3.38,0.0
2023,Vancouver,933,0506.02,2410,1.0,1.0,6.0,6,1.0,0.0
2023,Vancouver,933,0002.04,2410,1.0,1.0,3.0,3,1.0,0.0
2023,Vancouver,933,0013.01,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0013.01,2410,2.0,1.0,2.0,1,2.0,0.0
2023,Vancouver,933,0013.03,2410,1.0,3.0,2.0,2,1.0,0.0
2023,Vancouver,933,0016.04,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0021.00,2410,4.0,3.0,3.0,1,3.0,0.0
2023,Vancouver,933,0024.00,2410,1.0,1.0,6.0,6,1.0,0.0
2023,Vancouver,933,0026.00,2410,2.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0031.02,2410,2.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0032.02,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0033.02,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0052.01,2410,1.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0052.01,2410,2.0,1.0,6.0,4,1.5,0.0
2023,Vancouver,933,0052.02,2410,2.0,1.0,10.0,6,1.67,0.0
2023,Vancouver,933,0053.02,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0111.05,2410,5.0,3.0,30.0,2,15.0,4.0
2023,Vancouver,933,0150.00,2410,1.0,1.0,3.0,3,1.0,0.0
2023,Vancouver,933,0151.07,2410,2.0,1.0,2.0,1,2.0,0.0
2023,Vancouver,933,0182.08,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0188.02,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0240.02,2410,1.0,1.0,4.0,4,1.0,0.0
2023,Vancouver,933,0287.21,2410,2.0,3.0,2.0,1,2.0,0.0
2023,Vancouver,933,0290.05,2410,1.0,1.0,3.0,3,1.0,0.0
2023,Vancouver,933,0013.04,2410,2.0,1.0,4.0,3,1.33,0.0
2023,Vancouver,933,0031.01,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0033.01,2410,1.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0039.02,2410,2.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0043.02,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0050.02,2410,2.0,1.0,2.0,1,2.0,0.0
2023,Vancouver,933,0053.01,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0151.05,2410,4.0,3.0,1.0,1,1.0,0.0
2023,Vancouver,933,0161.06,2410,1.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0181.08,2410,1.0,1.0,7.0,7,1.0,0.0
2023,Vancouver,933,0188.01,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0225.01,2410,1.0,1.0,4.0,4,1.0,0.0
2023,Vancouver,933,0230.01,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0236.00,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0240.01,2410,5.0,3.0,1.0,1,1.0,23.0
2023,Vancouver,933,0403.05,2410,1.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0504.09,2410,4.0,3.0,6.0,3,2.0,0.0
2023,Vancouver,933,0504.12,2410,5.0,3.0,13.0,1,13.0,4.0
2023,Vancouver,933,0011.00,2410,2.0,1.0,2.0,1,2.0,0.0
2023,Vancouver,933,0012.02,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0013.01,2410,5.0,3.0,4.0,4,1.0,3.0
2023,Vancouver,933,0014.02,2410,2.0,1.0,4.0,2,2.0,0.0
2023,Vancouver,933,0016.01,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0025.00,2410,1.0,1.0,6.0,6,1.0,0.0
2023,Vancouver,933,0027.02,2410,1.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0036.02,2410,1.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0040.02,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0043.01,2410,1.0,1.0,3.0,3,1.0,0.0
2023,Vancouver,933,0053.02,2410,2.0,1.0,4.0,3,1.33,0.0
2023,Vancouver,933,0055.01,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0101.05,2410,2.0,1.0,2.0,1,2.0,0.0
2023,Vancouver,933,0114.02,2410,1.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0149.06,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0191.05,2410,1.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0229.00,2410,2.0,1.0,5.0,3,1.67,0.0
2023,Vancouver,933,0232.00,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0242.00,2410,1.0,1.0,7.0,7,1.0,0.0
2023,Vancouver,933,0283.00,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0291.01,2410,2.0,3.0,2.0,1,2.0,0.0
2023,Vancouver,933,0292.03,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0404.01,2410,4.0,3.0,1.0,1,1.0,0.0
2023,Vancouver,933,0006.01,2410,5.0,3.0,2.0,1,2.0,4.0
2023,Vancouver,933,0006.02,2410,1.0,1.0,4.0,4,1.0,0.0
2023,Vancouver,933,0006.02,2410,5.0,3.0,57.0,2,28.5,26.0
2023,Vancouver,933,0010.01,2410,2.0,1.0,2.0,1,2.0,0.0
2023,Vancouver,933,0013.03,2410,2.0,1.0,3.0,3,1.0,0.0
2023,Vancouver,933,0014.02,2410,1.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0016.04,2410,2.0,1.0,4.0,3,1.33,0.0
2023,Vancouver,933,0019.00,2410,5.0,3.0,2.0,1,2.0,6.0
2023,Vancouver,933,0032.01,2410,2.0,1.0,2.0,1,2.0,0.0
2023,Vancouver,933,0034.01,2410,2.0,1.0,2.0,1,2.0,0.0
2023,Vancouver,933,0038.00,2410,2.0,1.0,3.0,2,1.5,0.0
2023,Vancouver,933,0045.02,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0144.03,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0147.07,2410,5.0,3.0,4.0,1,4.0,6.0
2023,Vancouver,933,0151.09,2410,1.0,1.0,3.0,3,1.0,0.0
2023,Vancouver,933,0184.09,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0185.15,2410,1.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0186.02,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0187.14,2410,4.0,3.0,3.0,1,3.0,0.0
2023,Vancouver,933,0192.00,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0229.00,2410,1.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0284.04,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0287.13,2410,1.0,1.0,3.0,3,1.0,0.0
2023,Vancouver,933,0287.22,2410,2.0,3.0,2.0,1,2.0,0.0
2023,Vancouver,933,0504.12,2410,4.0,3.0,9.0,5,1.8,0.0
2023,Vancouver,933,0003.01,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0006.01,2410,2.0,1.0,8.0,5,1.6,0.0
2023,Vancouver,933,0012.01,2410,2.0,1.0,2.0,1,2.0,0.0
2023,Vancouver,933,0017.02,2410,5.0,3.0,11.0,3,3.67,4.0
2023,Vancouver,933,0017.03,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0018.01,2410,2.0,1.0,4.0,2,2.0,0.0
2023,Vancouver,933,0024.00,2410,5.0,3.0,6.0,1,6.0,4.0
2023,Vancouver,933,0036.01,2410,1.0,1.0,7.0,7,1.0,0.0
2023,Vancouver,933,0037.01,2410,2.0,1.0,5.0,4,1.25,0.0
2023,Vancouver,933,0134.00,2410,1.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0149.08,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0151.07,2410,5.0,3.0,21.0,1,21.0,8.0
2023,Vancouver,933,0163.04,2410,2.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0163.08,2410,1.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0180.07,2410,4.0,3.0,16.0,8,2.0,0.0
2023,Vancouver,933,0182.05,2410,1.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0183.07,2410,1.0,1.0,3.0,3,1.0,0.0
2023,Vancouver,933,0183.10,2410,1.0,1.0,4.0,4,1.0,0.0
2023,Vancouver,933,0184.13,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0191.04,2410,4.0,3.0,9.0,1,9.0,0.0
2023,Vancouver,933,0220.00,2410,2.0,1.0,2.0,1,2.0,0.0
2023,Vancouver,933,0235.02,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0505.01,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0002.04,2410,2.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0004.01,2410,2.0,1.0,3.0,3,1.0,0.0
2023,Vancouver,933,0007.02,2410,2.0,1.0,5.0,3,1.67,0.0
2023,Vancouver,933,0015.02,2410,1.0,1.0,3.0,3,1.0,0.0
2023,Vancouver,933,0016.01,2410,2.0,1.0,3.0,2,1.5,0.0
2023,Vancouver,933,0025.00,2410,5.0,3.0,4.0,1,4.0,5.0
2023,Vancouver,933,0030.00,2410,2.0,1.0,4.0,2,2.0,0.0
2023,Vancouver,933,0051.01,2410,2.0,1.0,7.0,4,1.75,0.0
2023,Vancouver,933,0056.02,2410,1.0,1.0,3.0,3,1.0,0.0
2023,Vancouver,933,0100.02,2410,2.0,3.0,2.0,1,2.0,0.0
2023,Vancouver,933,0140.04,2410,4.0,3.0,2.0,2,1.0,0.0
2023,Vancouver,933,0143.02,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0185.15,2410,4.0,3.0,23.0,5,4.6,0.0
2023,Vancouver,933,0187.13,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0210.00,2410,2.0,1.0,2.0,1,2.0,0.0
2023,Vancouver,933,0230.02,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0241.00,2410,1.0,1.0,3.0,3,1.0,0.0
2023,Vancouver,933,0260.06,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0282.02,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0285.02,2410,1.0,1.0,4.0,4,1.0,0.0
2023,Vancouver,933,0291.02,2410,1.0,1.0,2.0,2,1.0,0.0
2023,Vancouver,933,0504.12,2410,2.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0004.02,2410,2.0,1.0,4.0,2,2.0,0.0
2023,Vancouver,933,0008.02,2410,2.0,1.0,2.0,1,2.0,0.0
2023,Vancouver,933,0018.02,2410,2.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0025.00,2410,2.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0037.02,2410,2.0,1.0,3.0,2,1.5,0.0
2023,Vancouver,933,0046.00,2410,2.0,1.0,2.0,1,2.0,0.0
2023,Vancouver,933,0054.01,2410,2.0,1.0,12.0,7,1.71,0.0
2023,Vancouver,933,0054.02,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0104.02,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0130.03,2410,1.0,1.0,4.0,4,1.0,0.0
2023,Vancouver,933,0148.01,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0151.09,2410,5.0,3.0,10.0,1,10.0,14.0
2023,Vancouver,933,0221.04,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0243.01,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0286.03,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0287.16,2410,5.0,3.0,45.0,1,45.0,40.0
2023,Vancouver,933,0287.20,2410,1.0,1.0,1.0,1,1.0,0.0
2023,Vancouver,933,0401.03,2410,4.0,3.0,1.0,1,1.0,0.0
2023,Vancouver,933,0404.02,2410,1.0,1.0,23.0,23,1.0,0.0
2023,Vancouver,933,0500.02,2410,1.0,1.0,3.0,3,1.0,0.0
2023,Vancouver,933,0502.07,2410,1.0,1.0,2.0,2,1.0,0.0
1988,Victoria,935,0130.02,2440,4.0,3.0,6.0,1,6.0,2.0
1988,Victoria,935,0000.00,2440,1.0,1.0,119.0,222,0.54,0.0
1988,Victoria,935,0002.00,2440,5.0,3.0,8.0,1,8.0,3.0
1988,Victoria,935,0129.01,2440,4.0,3.0,12.0,4,3.0,2.0
1988,Victoria,935,0160.01,2440,4.0,3.0,10.0,1,10.0,2.0
1988,Victoria,935,0000.00,2440,2.0,1.0,4.0,7,0.57,0.0
1988,Victoria,935,0132.00,2440,4.0,3.0,8.0,2,4.0,2.0
1988,Victoria,935,0170.00,2440,5.0,3.0,3.0,1,3.0,4.0
1988,Victoria,935,0180.02,2440,4.0,3.0,2.0,1,2.0,2.0
1988,Victoria,935,0102.00,2440,4.0,3.0,3.0,1,3.0,2.0
1988,Victoria,935,0120.00,2440,5.0,3.0,7.0,1,7.0,0.0
1988,Victoria,935,0012.00,2440,1.0,1.0,0.0,1,0.0,0.0
1988,Victoria,935,0154.00,2440,1.0,1.0,2.0,4,0.5,0.0
1988,Victoria,935,0171.00,2440,4.0,3.0,3.0,2,1.5,2.0
1989,Victoria,935,0003.02,2440,4.0,3.0,1.0,1,1.0,2.0
1989,Victoria,935,0122.00,2440,5.0,3.0,2.0,2,1.0,4.0
1989,Victoria,935,0154.00,2440,1.0,1.0,2.0,2,1.0,0.0
1989,Victoria,935,0180.02,2440,4.0,3.0,1.0,1,1.0,2.0
1989,Victoria,935,0008.00,2440,5.0,3.0,17.0,2,8.5,2.0
1989,Victoria,935,0129.01,2440,4.0,3.0,30.0,15,2.0,1.0
1989,Victoria,935,0130.01,2440,4.0,3.0,5.0,4,1.25,2.0
1989,Victoria,935,0171.00,2440,5.0,3.0,4.0,2,2.0,3.0
1989,Victoria,935,0000.00,2440,1.0,1.0,83.0,219,0.38,0.0
1989,Victoria,935,0000.00,2440,2.0,3.0,3.0,2,1.5,0.0
1989,Victoria,935,0009.00,2440,5.0,3.0,14.0,1,14.0,2.0
1989,Victoria,935,0011.00,2440,4.0,3.0,2.0,1,2.0,3.0
1989,Victoria,935,0130.02,2440,4.0,3.0,7.0,1,7.0,2.0
1989,Victoria,935,0151.01,2440,4.0,3.0,4.0,2,2.0,2.0
1989,Victoria,935,0151.02,2440,4.0,3.0,2.0,1,2.0,3.0
1989,Victoria,935,0013.02,2440,5.0,3.0,5.0,1,5.0,0.0
1989,Victoria,935,0000.00,2440,2.0,1.0,18.0,11,1.64,0.0
1989,Victoria,935,0004.00,2440,4.0,3.0,8.0,1,8.0,2.0
1989,Victoria,935,0160.01,2440,5.0,3.0,7.0,1,7.0,3.0
