reference_period,metro,stcan_cmacode,censustr,metcode,inventory,structures,unitsperstructure,avgstorycount,inventory_per_10kpop
2019,Vancouver,933,0183.07,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0186.01,2410,4.0,4,1.0,0.0,0.01
2019,Vancouver,933,0186.07,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0190.04,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0234.00,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0260.12,2410,29.0,12,2.42,0.0,0.11
2019,Vancouver,933,0286.02,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0290.07,2410,6.0,6,1.0,0.0,0.02
2019,Vancouver,933,0404.02,2410,8.0,8,1.0,0.0,0.03
2019,Vancouver,933,0503.03,2410,5.0,5,1.0,0.0,0.02
2019,Vancouver,933,9013.00,2410,4.0,4,1.0,0.0,0.01
2019,Vancouver,933,0017.01,2410,10.0,2,5.0,2.0,0.04
2019,Vancouver,933,0039.01,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0101.06,2410,70.0,3,23.33,8.0,0.26
2019,Vancouver,933,0131.00,2410,13.0,12,1.08,0.0,0.05
2019,Vancouver,933,0144.05,2410,6.0,6,1.0,0.0,0.02
2019,Vancouver,933,0147.01,2410,15.0,4,3.75,0.0,0.05
2019,Vancouver,933,0148.00,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0160.04,2410,8.0,8,1.0,0.0,0.03
2019,Vancouver,933,0161.05,2410,4.0,4,1.0,0.0,0.01
2019,Vancouver,933,0162.02,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0170.07,2410,3.0,3,1.0,0.0,0.01
2019,Vancouver,933,0182.02,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0188.05,2410,4.0,4,1.0,0.0,0.01
2019,Vancouver,933,0228.02,2410,2.0,1,2.0,0.0,0.01
2019,Vancouver,933,0231.00,2410,7.0,5,1.4,0.0,0.03
2019,Vancouver,933,0286.01,2410,5.0,5,1.0,0.0,0.02
2019,Vancouver,933,0002.03,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0003.02,2410,4.0,3,1.33,0.0,0.01
2019,Vancouver,933,0013.01,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0025.00,2410,10.0,10,1.0,0.0,0.04
2019,Vancouver,933,0028.00,2410,5.0,5,1.0,0.0,0.02
2019,Vancouver,933,0029.00,2410,102.0,6,17.0,3.0,0.37
2019,Vancouver,933,0057.02,2410,6.0,4,1.5,2.0,0.02
2019,Vancouver,933,0121.00,2410,12.0,12,1.0,0.0,0.04
2019,Vancouver,933,0144.06,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0163.05,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0163.07,2410,77.0,1,77.0,6.0,0.28
2019,Vancouver,933,0183.09,2410,4.0,2,2.0,0.0,0.01
2019,Vancouver,933,0185.18,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0187.14,2410,1.0,1,1.0,3.0,0.0
2019,Vancouver,933,0192.00,2410,12.0,5,2.4,0.0,0.04
2019,Vancouver,933,0209.00,2410,3.0,3,1.0,0.0,0.01
2019,Vancouver,933,0225.01,2410,10.0,9,1.11,0.0,0.04
2019,Vancouver,933,0240.02,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0241.00,2410,5.0,5,1.0,0.0,0.02
2019,Vancouver,933,0403.04,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0504.09,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0026.00,2410,5.0,5,1.0,0.0,0.02
2019,Vancouver,933,0133.01,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0140.04,2410,7.0,2,3.5,0.0,0.03
2019,Vancouver,933,0181.14,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0184.14,2410,26.0,10,2.6,0.0,0.09
2019,Vancouver,933,0189.09,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0200.00,2410,36.0,19,1.89,0.0,0.13
2019,Vancouver,933,0222.01,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0224.02,2410,11.0,8,1.38,0.0,0.04
2019,Vancouver,933,0230.02,2410,6.0,4,1.5,0.0,0.02
2019,Vancouver,933,0243.02,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0292.04,2410,4.0,1,4.0,0.0,0.01
2019,Vancouver,933,0006.02,2410,3.0,3,1.0,1.0,0.01
2019,Vancouver,933,0011.00,2410,5.0,5,1.0,0.0,0.02
2019,Vancouver,933,0031.01,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0038.00,2410,2.0,1,2.0,0.0,0.01
2019,Vancouver,933,0103.00,2410,3.0,3,1.0,0.0,0.01
2019,Vancouver,933,0112.00,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0141.01,2410,10.0,10,1.0,0.0,0.04
2019,Vancouver,933,0162.03,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0163.04,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0170.04,2410,9.0,9,1.0,0.0,0.03
2019,Vancouver,933,0188.02,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0202.00,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0210.00,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0221.01,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0243.01,2410,9.0,6,1.5,0.0,0.03
2019,Vancouver,933,0283.00,2410,8.0,7,1.14,0.0,0.03
2019,Vancouver,933,0400.09,2410,12.0,12,1.0,0.0,0.04
2019,Vancouver,933,0403.07,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0017.02,2410,18.0,8,2.25,2.0,0.07
2019,Vancouver,933,0043.02,2410,6.0,6,1.0,0.0,0.02
2019,Vancouver,933,0052.02,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0054.01,2410,3.0,2,1.5,0.0,0.01
2019,Vancouver,933,0111.02,2410,5.0,5,1.0,0.0,0.02
2019,Vancouver,933,0134.00,2410,16.0,16,1.0,0.0,0.06
2019,Vancouver,933,0143.02,2410,9.0,9,1.0,0.0,0.03
2019,Vancouver,933,0181.09,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0188.04,2410,5.0,5,1.0,0.0,0.02
2019,Vancouver,933,0203.00,2410,3.0,3,1.0,0.0,0.01
2019,Vancouver,933,0292.03,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0504.05,2410,10.0,10,1.0,0.0,0.04
2019,Vancouver,933,0002.04,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0014.02,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0015.02,2410,6.0,6,1.0,0.0,0.02
2019,Vancouver,933,0037.02,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0051.01,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0055.01,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0059.14,2410,165.0,1,165.0,29.0,0.6
2019,Vancouver,933,0100.01,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0100.02,2410,39.0,8,4.88,1.0,0.14
2019,Vancouver,933,0115.00,2410,6.0,6,1.0,0.0,0.02
2019,Vancouver,933,0130.01,2410,3.0,1,3.0,0.0,0.01
2019,Vancouver,933,0143.03,2410,6.0,6,1.0,0.0,0.02
2019,Vancouver,933,0161.03,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0161.08,2410,5.0,1,5.0,0.0,0.02
2019,Vancouver,933,0170.08,2410,8.0,4,2.0,0.0,0.03
2019,Vancouver,933,0180.03,2410,45.0,44,1.02,0.0,0.16
2019,Vancouver,933,0180.04,2410,16.0,6,2.67,0.0,0.06
2019,Vancouver,933,0181.10,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0184.13,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0185.10,2410,3.0,3,1.0,0.0,0.01
2019,Vancouver,933,0186.02,2410,3.0,3,1.0,0.0,0.01
2019,Vancouver,933,0222.02,2410,3.0,3,1.0,0.0,0.01
2019,Vancouver,933,0284.01,2410,4.0,2,2.0,10.0,0.01
2019,Vancouver,933,0286.03,2410,4.0,4,1.0,0.0,0.01
2019,Vancouver,933,0400.04,2410,21.0,13,1.62,0.0,0.08
2019,Vancouver,933,0006.01,2410,8.0,6,1.33,0.0,0.03
2019,Vancouver,933,0018.01,2410,4.0,3,1.33,0.0,0.01
2019,Vancouver,933,0021.00,2410,5.0,5,1.0,0.0,0.02
2019,Vancouver,933,0027.02,2410,4.0,4,1.0,0.0,0.01
2019,Vancouver,933,0040.02,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0056.02,2410,15.0,6,2.5,1.0,0.05
2019,Vancouver,933,0102.02,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0113.00,2410,1.0,1,1.0,5.0,0.0
2019,Vancouver,933,0120.00,2410,8.0,8,1.0,0.0,0.03
2019,Vancouver,933,0144.04,2410,7.0,7,1.0,0.0,0.03
2019,Vancouver,933,0146.00,2410,51.0,20,2.55,0.0,0.19
2019,Vancouver,933,0187.07,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0233.00,2410,5.0,5,1.0,0.0,0.02
2019,Vancouver,933,0281.01,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0285.01,2410,3.0,3,1.0,0.0,0.01
2019,Vancouver,933,0004.02,2410,5.0,5,1.0,0.0,0.02
2019,Vancouver,933,0012.00,2410,4.0,4,1.0,0.0,0.01
2019,Vancouver,933,0122.00,2410,4.0,4,1.0,0.0,0.01
2019,Vancouver,933,0130.03,2410,5.0,5,1.0,0.0,0.02
2019,Vancouver,933,0143.01,2410,7.0,5,1.4,0.0,0.03
2019,Vancouver,933,0160.02,2410,7.0,7,1.0,0.0,0.03
2019,Vancouver,933,0162.01,2410,13.0,5,2.6,0.0,0.05
2019,Vancouver,933,0181.03,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0182.03,2410,4.0,4,1.0,0.0,0.01
2019,Vancouver,933,0183.01,2410,3.0,3,1.0,0.0,0.01
2019,Vancouver,933,0184.12,2410,15.0,14,1.07,0.0,0.05
2019,Vancouver,933,0187.13,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0281.02,2410,9.0,9,1.0,0.0,0.03
2019,Vancouver,933,0290.02,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0410.06,2410,29.0,12,2.42,0.0,0.11
2019,Vancouver,933,0033.02,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0036.02,2410,5.0,5,1.0,0.0,0.02
2019,Vancouver,933,0110.04,2410,3.0,3,1.0,0.0,0.01
2019,Vancouver,933,0143.04,2410,10.0,5,2.0,0.0,0.04
2019,Vancouver,933,0145.02,2410,9.0,9,1.0,0.0,0.03
2019,Vancouver,933,0149.09,2410,5.0,4,1.25,0.0,0.02
2019,Vancouver,933,0151.03,2410,5.0,2,2.5,0.0,0.02
2019,Vancouver,933,0160.01,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0188.01,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0207.00,2410,12.0,1,12.0,4.0,0.04
2019,Vancouver,933,0228.04,2410,2.0,1,2.0,0.0,0.01
2019,Vancouver,933,0402.03,2410,3.0,3,1.0,0.0,0.01
2019,Vancouver,933,0402.04,2410,8.0,8,1.0,0.0,0.03
2019,Vancouver,933,0504.12,2410,95.0,24,3.96,0.0,0.35
2019,Vancouver,933,0019.00,2410,27.0,2,13.5,6.0,0.1
2019,Vancouver,933,0037.01,2410,2.0,1,2.0,3.0,0.01
2019,Vancouver,933,0044.00,2410,6.0,6,1.0,0.0,0.02
2019,Vancouver,933,0046.00,2410,2.0,1,2.0,2.0,0.01
2019,Vancouver,933,0052.01,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0053.02,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0133.02,2410,4.0,4,1.0,0.0,0.01
2019,Vancouver,933,0135.00,2410,20.0,20,1.0,0.0,0.07
2019,Vancouver,933,0142.03,2410,4.0,4,1.0,0.0,0.01
2019,Vancouver,933,0181.16,2410,18.0,7,2.57,0.0,0.07
2019,Vancouver,933,0184.06,2410,3.0,3,1.0,0.0,0.01
2019,Vancouver,933,0221.04,2410,9.0,7,1.29,0.0,0.03
2019,Vancouver,933,0242.00,2410,5.0,5,1.0,0.0,0.02
2019,Vancouver,933,0291.02,2410,4.0,4,1.0,0.0,0.01
2019,Vancouver,933,0400.05,2410,5.0,2,2.5,0.0,0.02
2019,Vancouver,933,0403.05,2410,5.0,5,1.0,0.0,0.02
2019,Vancouver,933,0410.05,2410,4.0,3,1.33,0.0,0.01
2019,Vancouver,933,0505.04,2410,4.0,4,1.0,0.0,0.01
2019,Vancouver,933,0002.01,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0009.00,2410,14.0,3,4.67,3.0,0.05
2019,Vancouver,933,0010.02,2410,3.0,3,1.0,0.0,0.01
2019,Vancouver,933,0020.00,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0114.02,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0117.00,2410,8.0,8,1.0,0.0,0.03
2019,Vancouver,933,0118.00,2410,12.0,6,2.0,1.0,0.04
2019,Vancouver,933,0180.01,2410,21.0,17,1.24,0.0,0.08
2019,Vancouver,933,0181.08,2410,3.0,3,1.0,0.0,0.01
2019,Vancouver,933,0187.06,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0189.06,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0240.01,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0287.06,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0505.01,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0013.03,2410,3.0,3,1.0,0.0,0.01
2019,Vancouver,933,0045.02,2410,2.0,1,2.0,0.0,0.01
2019,Vancouver,933,0053.01,2410,4.0,4,1.0,0.0,0.01
2019,Vancouver,933,0101.05,2410,3.0,2,1.5,0.0,0.01
2019,Vancouver,933,0110.02,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0140.02,2410,5.0,5,1.0,0.0,0.02
2019,Vancouver,933,0141.02,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0142.02,2410,5.0,5,1.0,0.0,0.02
2019,Vancouver,933,0149.05,2410,4.0,4,1.0,0.0,0.01
2019,Vancouver,933,0230.01,2410,3.0,3,1.0,0.0,0.01
2019,Vancouver,933,0287.14,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0501.01,2410,3.0,2,1.5,0.0,0.01
2019,Vancouver,933,0504.11,2410,34.0,22,1.55,0.0,0.12
2019,Vancouver,933,0024.00,2410,8.0,8,1.0,0.0,0.03
2019,Vancouver,933,0032.00,2410,8.0,4,2.0,1.0,0.03
2019,Vancouver,933,0036.01,2410,4.0,4,1.0,0.0,0.01
2019,Vancouver,933,0145.01,2410,4.0,4,1.0,0.0,0.01
2019,Vancouver,933,0147.07,2410,64.0,1,64.0,11.0,0.23
2019,Vancouver,933,0149.02,2410,8.0,8,1.0,0.0,0.03
2019,Vancouver,933,0161.06,2410,12.0,3,4.0,0.0,0.04
2019,Vancouver,933,0183.03,2410,18.0,6,3.0,0.0,0.07
2019,Vancouver,933,0183.08,2410,26.0,10,2.6,0.0,0.09
2019,Vancouver,933,0204.02,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0232.00,2410,3.0,3,1.0,0.0,0.01
2019,Vancouver,933,0291.01,2410,5.0,4,1.25,0.0,0.02
2019,Vancouver,933,0400.06,2410,15.0,15,1.0,0.0,0.05
2019,Vancouver,933,0401.02,2410,5.0,5,1.0,0.0,0.02
2019,Vancouver,933,0004.01,2410,78.0,2,39.0,5.0,0.28
2019,Vancouver,933,0008.02,2410,3.0,3,1.0,0.0,0.01
2019,Vancouver,933,0018.02,2410,4.0,4,1.0,0.0,0.01
2019,Vancouver,933,0027.01,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0042.00,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0043.01,2410,9.0,9,1.0,0.0,0.03
2019,Vancouver,933,0050.02,2410,4.0,2,2.0,0.0,0.01
2019,Vancouver,933,0051.02,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0064.00,2410,2.0,1,2.0,0.0,0.01
2019,Vancouver,933,0119.00,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0132.00,2410,5.0,5,1.0,0.0,0.02
2019,Vancouver,933,0151.08,2410,24.0,7,3.43,0.0,0.09
2019,Vancouver,933,0163.06,2410,3.0,3,1.0,0.0,0.01
2019,Vancouver,933,0181.12,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0182.01,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0182.05,2410,3.0,1,3.0,0.0,0.01
2019,Vancouver,933,0185.07,2410,7.0,7,1.0,0.0,0.03
2019,Vancouver,933,0185.09,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0188.06,2410,70.0,14,5.0,0.0,0.26
2019,Vancouver,933,0201.00,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0221.03,2410,5.0,5,1.0,0.0,0.02
2019,Vancouver,933,0223.02,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0236.00,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0238.01,2410,1.0,1,1.0,0.0,0.0
2019,Vancouver,933,0238.02,2410,14.0,12,1.17,0.0,0.05
2019,Vancouver,933,0282.01,2410,14.0,11,1.27,0.0,0.05
2019,Vancouver,933,0282.02,2410,7.0,4,1.75,0.0,0.03
2019,Vancouver,933,0284.02,2410,4.0,3,1.33,0.0,0.01
2019,Vancouver,933,0285.02,2410,7.0,7,1.0,0.0,0.03
2019,Vancouver,933,0287.02,2410,44.0,27,1.63,0.0,0.16
2019,Vancouver,933,0500.02,2410,2.0,2,1.0,0.0,0.01
2019,Vancouver,933,0503.08,2410,17.0,2,8.5,0.0,0.06
2020,Vancouver,933,0006.02,2410,34.0,3,11.33,2.0,0.12
2020,Vancouver,933,0037.02,2410,5.0,3,1.67,0.0,0.02
2020,Vancouver,933,0053.02,2410,2.0,2,1.0,0.0,0.01
2020,Vancouver,933,0142.01,2410,1.0,1,1.0,0.0,0.0
2020,Vancouver,933,0143.04,2410,11.0,7,1.57,0.0,0.04
2020,Vancouver,933,0151.03,2410,16.0,7,2.29,0.0,0.06
2020,Vancouver,933,0190.04,2410,1.0,1,1.0,0.0,0.0
2020,Vancouver,933,0260.05,2410,1.0,1,1.0,0.0,0.0
2020,Vancouver,933,0287.13,2410,2.0,2,1.0,0.0,0.01
2020,Vancouver,933,0291.02,2410,3.0,3,1.0,0.0,0.01
2020,Vancouver,933,0400.04,2410,5.0,2,2.5,0.0,0.02
2020,Vancouver,933,0503.03,2410,2.0,2,1.0,0.0,0.01
2020,Vancouver,933,0003.01,2410,2.0,1,2.0,0.0,0.01
2020,Vancouver,933,0011.00,2410,4.0,4,1.0,0.0,0.01
2020,Vancouver,933,0016.01,2410,2.0,2,1.0,0.0,0.01
2020,Vancouver,933,0051.02,2410,4.0,3,1.33,0.0,0.01
2020,Vancouver,933,0056.02,2410,5.0,2,2.5,0.0,0.02
2020,Vancouver,933,0140.04,2410,8.0,1,8.0,4.0,0.03
2020,Vancouver,933,0160.01,2410,2.0,2,1.0,0.0,0.01
2020,Vancouver,933,0160.04,2410,4.0,4,1.0,0.0,0.01
2020,Vancouver,933,0161.03,2410,2.0,2,1.0,0.0,0.01
2020,Vancouver,933,0180.01,2410,3.0,3,1.0,0.0,0.01
2020,Vancouver,933,0287.15,2410,1.0,1,1.0,0.0,0.0
2020,Vancouver,933,0290.02,2410,21.0,1,21.0,4.0,0.08
2020,Vancouver,933,0001.02,2410,1.0,1,1.0,0.0,0.0
2020,Vancouver,933,0013.03,2410,1.0,1,1.0,0.0,0.0
2020,Vancouver,933,0026.00,2410,9.0,4,2.25,1.0,0.03
2020,Vancouver,933,0034.02,2410,5.0,4,1.25,0.0,0.02
2020,Vancouver,933,0043.01,2410,7.0,7,1.0,0.0,0.03
2020,Vancouver,933,0142.02,2410,4.0,4,1.0,0.0,0.01
2020,Vancouver,933,0142.03,2410,6.0,6,1.0,0.0,0.02
2020,Vancouver,933,0162.01,2410,6.0,4,1.5,0.0,0.02
2020,Vancouver,933,0163.06,2410,3.0,3,1.0,0.0,0.01
2020,Vancouver,933,0181.05,2410,4.0,4,1.0,0.0,0.01
2020,Vancouver,933,0183.08,2410,13.0,9,1.44,0.0,0.05
2020,Vancouver,933,0226.02,2410,1.0,1,1.0,0.0,0.0
2020,Vancouver,933,0230.02,2410,7.0,6,1.17,0.0,0.03
2020,Vancouver,933,0402.02,2410,4.0,1,4.0,4.0,0.01
2020,Vancouver,933,0403.07,2410,1.0,1,1.0,0.0,0.0
2020,Vancouver,933,0501.02,2410,1.0,1,1.0,0.0,0.0
2020,Vancouver,933,0008.02,2410,1.0,1,1.0,0.0,0.0
2020,Vancouver,933,0017.02,2410,12.0,6,2.0,1.0,0.04
2020,Vancouver,933,0032.00,2410,11.0,7,1.57,0.0,0.04
2020,Vancouver,933,0036.01,2410,4.0,4,1.0,0.0,0.01
2020,Vancouver,933,0036.02,2410,6.0,5,1.2,0.0,0.02
2020,Vancouver,933,0038.00,2410,2.0,1,2.0,0.0,0.01
2020,Vancouver,933,0103.00,2410,3.0,3,1.0,0.0,0.01
2020,Vancouver,933,0161.08,2410,11.0,8,1.38,0.0,0.04
2020,Vancouver,933,0180.03,2410,54.0,35,1.54,0.0,0.2
2020,Vancouver,933,0181.07,2410,1.0,1,1.0,0.0,0.0
2020,Vancouver,933,0184.13,2410,2.0,2,1.0,0.0,0.01
2020,Vancouver,933,0188.04,2410,1.0,1,1.0,0.0,0.0
2020,Vancouver,933,0233.00,2410,3.0,3,1.0,0.0,0.01
2020,Vancouver,933,0236.00,2410,3.0,3,1.0,0.0,0.01
2020,Vancouver,933,0260.12,2410,7.0,4,1.75,0.0,0.03
2020,Vancouver,933,0287.02,2410,76.0,26,2.92,0.0,0.28
2020,Vancouver,933,0500.02,2410,3.0,3,1.0,0.0,0.01
2020,Vancouver,933,0031.02,2410,7.0,5,1.4,0.0,0.03
2020,Vancouver,933,0101.06,2410,31.0,5,6.2,5.0,0.11
2020,Vancouver,933,0130.01,2410,7.0,2,3.5,8.0,0.03
2020,Vancouver,933,0183.09,2410,2.0,2,1.0,0.0,0.01
2020,Vancouver,933,0188.05,2410,1.0,1,1.0,0.0,0.0
2020,Vancouver,933,0232.00,2410,2.0,2,1.0,0.0,0.01
2020,Vancouver,933,0241.00,2410,3.0,3,1.0,0.0,0.01
2020,Vancouver,933,0283.00,2410,3.0,3,1.0,0.0,0.01
2020,Vancouver,933,0284.01,2410,2.0,2,1.0,0.0,0.01
2020,Vancouver,933,0287.06,2410,7.0,1,7.0,0.0,0.03
2020,Vancouver,933,0410.06,2410,37.0,16,2.31,0.0,0.13
2020,Vancouver,933,0023.00,2410,6.0,6,1.0,0.0,0.02
2020,Vancouver,933,0027.01,2410,1.0,1,1.0,0.0,0.0
2020,Vancouver,933,0112.00,2410,1.0,1,1.0,0.0,0.0
2020,Vancouver,933,0133.02,2410,3.0,3,1.0,0.0,0.01
2020,Vancouver,933,0135.00,2410,15.0,15,1.0,0.0,0.05
2020,Vancouver,933,0161.06,2410,8.0,4,2.0,0.0,0.03
2020,Vancouver,933,0181.16,2410,4.0,4,1.0,0.0,0.01
2020,Vancouver,933,0188.01,2410,1.0,1,1.0,0.0,0.0
2020,Vancouver,933,0225.02,2410,7.0,1,7.0,4.0,0.03
2020,Vancouver,933,0243.01,2410,6.0,4,1.5,0.0,0.02
2020,Vancouver,933,0281.02,2410,1.0,1,1.0,0.0,0.0
2020,Vancouver,933,0286.02,2410,1.0,1,1.0,0.0,0.0
2020,Vancouver,933,0501.01,2410,19.0,6,3.17,0.0,0.07
2020,Vancouver,933,0502.07,2410,2.0,1,2.0,0.0,0.01
2020,Vancouver,933,0013.04,2410,3.0,3,1.0,0.0,0.01
2020,Vancouver,933,0028.00,2410,4.0,4,1.0,0.0,0.01
2020,Vancouver,933,0034.01,2410,11.0,7,1.57,0.0,0.04
2020,Vancouver,933,0056.01,2410,3.0,1,3.0,0.0,0.01
2020,Vancouver,933,0110.02,2410,2.0,2,1.0,0.0,0.01
2020,Vancouver,933,0141.01,2410,10.0,3,3.33,1.0,0.04
2020,Vancouver,933,0221.01,2410,2.0,2,1.0,0.0,0.01
2020,Vancouver,933,0237.00,2410,2.0,2,1.0,0.0,0.01
2020,Vancouver,933,0292.04,2410,2.0,1,2.0,0.0,0.01
2020,Vancouver,933,9013.00,2410,4.0,4,1.0,0.0,0.01
2020,Vancouver,933,0002.04,2410,6.0,6,1.0,0.0,0.02
2020,Vancouver,933,0015.01,2410,2.0,2,1.0,0.0,0.01
2020,Vancouver,933,0020.00,2410,1.0,1,1.0,0.0,0.0
2020,Vancouver,933,0024.00,2410,3.0,2,1.5,0.0,0.01
2020,Vancouver,933,0046.00,2410,5.0,3,1.67,1.0,0.02
2020,Vancouver,933,0054.01,2410,10.0,5,2.0,0.0,0.04
2020,Vancouver,933,0100.02,2410,45.0,13,3.46,1.0,0.16
2020,Vancouver,933,0116.00,2410,1.0,1,1.0,0.0,0.0
2020,Vancouver,933,0121.00,2410,10.0,10,1.0,0.0,0.04
2020,Vancouver,933,0140.02,2410,4.0,4,1.0,0.0,0.01
2020,Vancouver,933,0145.01,2410,2.0,2,1.0,0.0,0.01
2020,Vancouver,933,0149.02,2410,1.0,1,1.0,0.0,0.0
2020,Vancouver,933,0170.07,2410,4.0,4,1.0,0.0,0.01
2020,Vancouver,933,0229.00,2410,8.0,5,1.6,1.0,0.03
2020,Vancouver,933,0238.01,2410,1.0,1,1.0,0.0,0.0
2020,Vancouver,933,0238.02,2410,10.0,7,1.43,0.0,0.04
2020,Vancouver,933,0503.08,2410,11.0,2,5.5,0.0,0.04
2020,Vancouver,933,0009.00,2410,5.0,4,1.25,1.0,0.02
2020,Vancouver,933,0010.01,2410,5.0,5,1.0,0.0,0.02
2020,Vancouver,933,0030.00,2410,1.0,1,1.0,0.0,0.0
2020,Vancouver,933,0052.02,2410,1.0,1,1.0,0.0,0.0
2020,Vancouver,933,0144.05,2410,1.0,1,1.0,0.0,0.0
2020,Vancouver,933,0150.00,2410,1.0,1,1.0,0.0,0.0
2020,Vancouver,933,0242.00,2410,4.0,4,1.0,0.0,0.01
2020,Vancouver,933,0260.04,2410,13.0,4,3.25,0.0,0.05
2020,Vancouver,933,0291.01,2410,3.0,3,1.0,0.0,0.01
2020,Vancouver,933,0505.04,2410,2.0,2,1.0,0.0,0.01
2020,Vancouver,933,0010.02,2410,4.0,4,1.0,0.0,0.01
2020,Vancouver,933,0025.00,2410,13.0,13,1.0,0.0,0.05
2020,Vancouver,933,0151.08,2410,1.0,1,1.0,0.0,0.0
2020,Vancouver,933,0181.09,2410,2.0,2,1.0,0.0,0.01
2020,Vancouver,933,0181.12,2410,1.0,1,1.0,0.0,0.0
2020,Vancouver,933,0190.05,2410,1.0,1,1.0,0.0,0.0
2020,Vancouver,933,0230.01,2410,1.0,1,1.0,0.0,0.0
