reference_period,ref_qq,metcode,metro,dweltype,mkttycd,inventory,num_structures,unitsperstructure,avgstorycnt,inventory_per_10kpop
1998-06-01,2,2680,Winnipeg,1.0,3.0,1.0,5,0.2,0.0,0.01
1998-06-01,2,2680,Winnipeg,2.0,3.0,22.0,22,1.0,0.0,0.32
1998-06-01,2,2680,Winnipeg,4.0,3.0,15.0,1,15.0,0.0,0.22
1998-06-01,2,2680,Winnipeg,1.0,1.0,157.0,259,0.61,0.0,2.29
1998-06-01,2,2680,Winnipeg,2.0,1.0,2.0,1,2.0,0.0,0.03
1998-09-01,3,2680,Winnipeg,1.0,1.0,175.0,292,0.6,0.0,2.55
1998-09-01,3,2680,Winnipeg,2.0,3.0,20.0,17,1.18,0.0,0.29
1998-09-01,3,2680,Winnipeg,4.0,3.0,7.0,1,7.0,0.0,0.1
1998-09-01,3,2680,Winnipeg,5.0,3.0,25.0,2,12.5,0.0,0.36
1998-09-01,3,2680,Winnipeg,1.0,3.0,5.0,8,0.63,0.0,0.07
1998-12-01,4,2680,Winnipeg,1.0,1.0,145.0,235,0.62,0.0,2.11
1998-12-01,4,2680,Winnipeg,1.0,3.0,9.0,17,0.53,0.0,0.13
1998-12-01,4,2680,Winnipeg,2.0,3.0,10.0,17,0.59,0.0,0.15
1998-12-01,4,2680,Winnipeg,5.0,3.0,31.0,3,10.33,0.0,0.45
1998-12-01,4,2680,Winnipeg,4.0,3.0,51.0,4,12.75,0.0,0.74
1999-03-01,1,2680,Winnipeg,1.0,3.0,8.0,11,0.73,0.0,0.12
1999-03-01,1,2680,Winnipeg,1.0,1.0,140.0,180,0.78,0.0,2.03
1999-03-01,1,2680,Winnipeg,4.0,3.0,32.0,4,8.0,0.0,0.46
1999-03-01,1,2680,Winnipeg,5.0,3.0,23.0,3,7.67,0.0,0.33
1999-03-01,1,2680,Winnipeg,2.0,3.0,5.0,7,0.71,0.0,0.07
1999-06-01,2,2680,Winnipeg,2.0,3.0,3.0,2,1.5,0.0,0.04
1999-06-01,2,2680,Winnipeg,1.0,3.0,10.0,10,1.0,0.0,0.14
1999-06-01,2,2680,Winnipeg,5.0,3.0,53.0,4,13.25,0.0,0.77
1999-06-01,2,2680,Winnipeg,1.0,1.0,107.0,160,0.67,0.0,1.55
1999-06-01,2,2680,Winnipeg,4.0,3.0,9.0,2,4.5,0.0,0.13
1999-09-01,3,2680,Winnipeg,1.0,3.0,8.0,14,0.57,0.0,0.12
1999-09-01,3,2680,Winnipeg,4.0,3.0,9.0,2,4.5,0.0,0.13
1999-09-01,3,2680,Winnipeg,5.0,3.0,64.0,4,16.0,0.0,0.93
1999-09-01,3,2680,Winnipeg,1.0,1.0,119.0,275,0.43,0.0,1.72
1999-09-01,3,2680,Winnipeg,2.0,3.0,6.0,6,1.0,0.0,0.09
1999-12-01,4,2680,Winnipeg,1.0,3.0,7.0,11,0.64,0.0,0.1
1999-12-01,4,2680,Winnipeg,5.0,3.0,25.0,3,8.33,0.0,0.36
1999-12-01,4,2680,Winnipeg,2.0,3.0,10.0,8,1.25,0.0,0.14
1999-12-01,4,2680,Winnipeg,1.0,1.0,126.0,213,0.59,0.0,1.82
1999-12-01,4,2680,Winnipeg,4.0,3.0,7.0,2,3.5,0.0,0.1
2000-03-01,1,2680,Winnipeg,1.0,3.0,10.0,15,0.67,0.0,0.14
2000-03-01,1,2680,Winnipeg,1.0,1.0,120.0,209,0.57,0.0,1.73
2000-03-01,1,2680,Winnipeg,2.0,1.0,2.0,1,2.0,0.0,0.03
2000-03-01,1,2680,Winnipeg,2.0,3.0,9.0,7,1.29,0.0,0.13
2000-03-01,1,2680,Winnipeg,5.0,3.0,30.0,4,7.5,0.0,0.43
2000-03-01,1,2680,Winnipeg,4.0,3.0,5.0,3,1.67,0.0,0.07
2000-06-01,2,2680,Winnipeg,4.0,3.0,5.0,2,2.5,0.0,0.07
2000-06-01,2,2680,Winnipeg,1.0,1.0,121.0,216,0.56,0.0,1.74
2000-06-01,2,2680,Winnipeg,2.0,3.0,6.0,7,0.86,0.0,0.09
2000-06-01,2,2680,Winnipeg,2.0,1.0,1.0,1,1.0,0.0,0.01
2000-06-01,2,2680,Winnipeg,1.0,3.0,9.0,14,0.64,0.0,0.13
2000-06-01,2,2680,Winnipeg,5.0,3.0,26.0,5,5.2,0.0,0.37
2000-09-01,3,2680,Winnipeg,5.0,3.0,23.0,5,4.6,0.0,0.33
2000-09-01,3,2680,Winnipeg,1.0,1.0,149.0,244,0.61,0.0,2.15
2000-09-01,3,2680,Winnipeg,4.0,3.0,5.0,2,2.5,0.0,0.07
2000-09-01,3,2680,Winnipeg,2.0,3.0,10.0,7,1.43,0.0,0.14
2000-09-01,3,2680,Winnipeg,1.0,3.0,12.0,19,0.63,0.0,0.17
2000-09-01,3,2680,Winnipeg,2.0,1.0,2.0,2,1.0,0.0,0.03
2000-12-01,4,2680,Winnipeg,1.0,1.0,180.0,301,0.6,0.0,2.59
2000-12-01,4,2680,Winnipeg,4.0,3.0,9.0,3,3.0,0.0,0.13
2000-12-01,4,2680,Winnipeg,1.0,3.0,9.0,15,0.6,0.0,0.13
2000-12-01,4,2680,Winnipeg,2.0,1.0,1.0,1,1.0,0.0,0.01
2000-12-01,4,2680,Winnipeg,2.0,3.0,9.0,5,1.8,0.0,0.13
2000-12-01,4,2680,Winnipeg,5.0,3.0,7.0,2,3.5,0.0,0.1
2001-03-01,1,2680,Winnipeg,1.0,1.0,163.0,245,0.67,0.0,2.34
2001-03-01,1,2680,Winnipeg,4.0,3.0,9.0,3,3.0,0.0,0.13
2001-03-01,1,2680,Winnipeg,5.0,3.0,3.0,2,1.5,0.0,0.04
2001-03-01,1,2680,Winnipeg,2.0,3.0,15.0,9,1.67,0.0,0.22
2001-03-01,1,2680,Winnipeg,1.0,3.0,13.0,17,0.76,0.0,0.19
2001-06-01,2,2680,Winnipeg,1.0,3.0,9.0,16,0.56,0.0,0.13
2001-06-01,2,2680,Winnipeg,2.0,3.0,10.0,9,1.11,0.0,0.14
2001-06-01,2,2680,Winnipeg,1.0,1.0,154.0,291,0.53,0.0,2.21
2001-06-01,2,2680,Winnipeg,5.0,3.0,18.0,2,9.0,6.5,0.26
2001-06-01,2,2680,Winnipeg,4.0,3.0,9.0,3,3.0,0.0,0.13
2001-09-01,3,2680,Winnipeg,2.0,3.0,9.0,6,1.5,0.0,0.13
2001-09-01,3,2680,Winnipeg,1.0,1.0,132.0,239,0.55,0.0,1.89
2001-09-01,3,2680,Winnipeg,4.0,3.0,8.0,3,2.67,0.0,0.11
2001-09-01,3,2680,Winnipeg,1.0,3.0,9.0,11,0.82,0.0,0.13
2001-12-01,4,2680,Winnipeg,4.0,3.0,11.0,4,2.75,0.0,0.16
2001-12-01,4,2680,Winnipeg,2.0,3.0,9.0,6,1.5,0.0,0.13
2001-12-01,4,2680,Winnipeg,1.0,3.0,6.0,8,0.75,0.0,0.09
2001-12-01,4,2680,Winnipeg,1.0,1.0,142.0,242,0.59,0.0,2.03
2002-03-01,1,2680,Winnipeg,1.0,1.0,106.0,164,0.65,0.0,1.51
2002-03-01,1,2680,Winnipeg,2.0,3.0,7.0,4,1.75,0.0,0.1
2002-03-01,1,2680,Winnipeg,4.0,3.0,8.0,3,2.67,0.0,0.11
2002-03-01,1,2680,Winnipeg,1.0,3.0,3.0,3,1.0,0.0,0.04
2002-06-01,2,2680,Winnipeg,4.0,3.0,7.0,3,2.33,0.0,0.1
2002-06-01,2,2680,Winnipeg,2.0,3.0,15.0,11,1.36,0.0,0.21
2002-06-01,2,2680,Winnipeg,1.0,1.0,203.0,266,0.76,0.0,2.89
2002-06-01,2,2680,Winnipeg,2.0,1.0,3.0,2,1.5,0.0,0.04
2002-06-01,2,2680,Winnipeg,1.0,3.0,10.0,12,0.83,0.0,0.14
2002-09-01,3,2680,Winnipeg,2.0,3.0,3.0,4,0.75,0.0,0.04
2002-09-01,3,2680,Winnipeg,1.0,3.0,8.0,13,0.62,0.0,0.11
2002-09-01,3,2680,Winnipeg,2.0,1.0,2.0,2,1.0,0.0,0.03
2002-09-01,3,2680,Winnipeg,4.0,3.0,15.0,7,2.14,0.0,0.21
2002-09-01,3,2680,Winnipeg,1.0,1.0,122.0,301,0.41,0.0,1.74
2002-12-01,4,2680,Winnipeg,2.0,1.0,1.0,2,0.5,0.0,0.01
2002-12-01,4,2680,Winnipeg,4.0,3.0,14.0,7,2.0,0.0,0.2
2002-12-01,4,2680,Winnipeg,1.0,1.0,85.0,165,0.52,0.0,1.21
2002-12-01,4,2680,Winnipeg,2.0,3.0,3.0,4,0.75,0.0,0.04
2002-12-01,4,2680,Winnipeg,1.0,3.0,5.0,7,0.71,0.0,0.07
2003-03-01,1,2680,Winnipeg,1.0,3.0,7.0,8,0.88,0.0,0.1
2003-03-01,1,2680,Winnipeg,4.0,3.0,13.0,6,2.17,0.0,0.18
2003-03-01,1,2680,Winnipeg,2.0,3.0,3.0,3,1.0,0.0,0.04
2003-03-01,1,2680,Winnipeg,1.0,1.0,86.0,122,0.7,0.0,1.22
2003-06-01,2,2680,Winnipeg,1.0,3.0,8.0,16,0.5,0.0,0.11
2003-06-01,2,2680,Winnipeg,1.0,1.0,124.0,304,0.41,0.0,1.76
2003-06-01,2,2680,Winnipeg,2.0,3.0,10.0,6,1.67,0.0,0.14
2003-06-01,2,2680,Winnipeg,4.0,3.0,7.0,2,3.5,0.0,0.1
2003-09-01,3,2680,Winnipeg,1.0,1.0,158.0,344,0.46,0.0,2.23
2003-09-01,3,2680,Winnipeg,1.0,3.0,9.0,15,0.6,0.0,0.13
2003-09-01,3,2680,Winnipeg,2.0,3.0,6.0,6,1.0,0.0,0.08
2003-09-01,3,2680,Winnipeg,4.0,3.0,9.0,2,4.5,0.0,0.13
2003-12-01,4,2680,Winnipeg,5.0,3.0,8.0,1,8.0,0.0,0.11
2003-12-01,4,2680,Winnipeg,1.0,1.0,125.0,245,0.51,0.0,1.76
2003-12-01,4,2680,Winnipeg,4.0,3.0,3.0,2,1.5,0.0,0.04
2003-12-01,4,2680,Winnipeg,2.0,3.0,4.0,5,0.8,0.0,0.06
2003-12-01,4,2680,Winnipeg,1.0,3.0,4.0,5,0.8,0.0,0.06
2004-03-01,1,2680,Winnipeg,1.0,3.0,1.0,2,0.5,0.0,0.01
2004-03-01,1,2680,Winnipeg,5.0,3.0,4.0,1,4.0,0.0,0.06
2004-03-01,1,2680,Winnipeg,1.0,1.0,82.0,138,0.59,0.0,1.15
2004-03-01,1,2680,Winnipeg,2.0,3.0,6.0,5,1.2,0.0,0.08
2004-03-01,1,2680,Winnipeg,4.0,3.0,5.0,4,1.25,0.0,0.07
2004-06-01,2,2680,Winnipeg,2.0,3.0,3.0,7,0.43,0.0,0.04
2004-06-01,2,2680,Winnipeg,4.0,3.0,8.0,4,2.0,0.0,0.11
2004-06-01,2,2680,Winnipeg,5.0,3.0,32.0,4,8.0,0.0,0.45
2004-06-01,2,2680,Winnipeg,1.0,1.0,131.0,308,0.43,0.0,1.84
2004-09-01,3,2680,Winnipeg,4.0,3.0,1.0,1,1.0,0.0,0.01
2004-09-01,3,2680,Winnipeg,5.0,3.0,36.0,6,6.0,0.0,0.51
2004-09-01,3,2680,Winnipeg,1.0,3.0,4.0,9,0.44,0.0,0.06
2004-09-01,3,2680,Winnipeg,2.0,3.0,17.0,13,1.31,0.0,0.24
2004-09-01,3,2680,Winnipeg,1.0,1.0,145.0,286,0.51,0.0,2.04
2004-12-01,4,2680,Winnipeg,1.0,1.0,165.0,292,0.57,0.0,2.31
2004-12-01,4,2680,Winnipeg,2.0,3.0,12.0,11,1.09,0.0,0.17
2004-12-01,4,2680,Winnipeg,2.0,1.0,2.0,1,2.0,0.0,0.03
2004-12-01,4,2680,Winnipeg,1.0,3.0,4.0,5,0.8,0.0,0.06
2004-12-01,4,2680,Winnipeg,5.0,3.0,40.0,4,10.0,0.0,0.56
2005-03-01,1,2680,Winnipeg,1.0,1.0,141.0,251,0.56,0.0,1.98
2005-03-01,1,2680,Winnipeg,2.0,1.0,2.0,1,2.0,0.0,0.03
2005-03-01,1,2680,Winnipeg,1.0,3.0,4.0,4,1.0,0.0,0.06
2005-03-01,1,2680,Winnipeg,4.0,3.0,4.0,2,2.0,0.0,0.06
2005-03-01,1,2680,Winnipeg,2.0,3.0,10.0,9,1.11,0.0,0.14
2005-03-01,1,2680,Winnipeg,5.0,3.0,55.0,4,13.75,0.0,0.77
2005-06-01,2,2680,Winnipeg,2.0,1.0,2.0,1,2.0,0.0,0.03
2005-06-01,2,2680,Winnipeg,2.0,3.0,2.0,2,1.0,0.0,0.03
2005-06-01,2,2680,Winnipeg,1.0,1.0,177.0,381,0.46,0.0,2.48
2005-06-01,2,2680,Winnipeg,5.0,3.0,51.0,5,10.2,0.0,0.71
2005-06-01,2,2680,Winnipeg,1.0,3.0,4.0,7,0.57,0.0,0.06
2005-06-01,2,2680,Winnipeg,4.0,3.0,5.0,2,2.5,0.0,0.07
2005-09-01,3,2680,Winnipeg,2.0,3.0,3.0,3,1.0,0.0,0.04
2005-09-01,3,2680,Winnipeg,2.0,1.0,2.0,2,1.0,0.0,0.03
2005-09-01,3,2680,Winnipeg,1.0,3.0,1.0,1,1.0,0.0,0.01
2005-09-01,3,2680,Winnipeg,1.0,1.0,160.0,369,0.43,0.0,2.24
2005-09-01,3,2680,Winnipeg,5.0,3.0,20.0,4,5.0,0.75,0.28
2005-12-01,4,2680,Winnipeg,2.0,1.0,2.0,1,2.0,0.0,0.03
2005-12-01,4,2680,Winnipeg,1.0,1.0,180.0,323,0.56,0.0,2.52
2005-12-01,4,2680,Winnipeg,2.0,3.0,3.0,2,1.5,0.0,0.04
2005-12-01,4,2680,Winnipeg,1.0,3.0,1.0,2,0.5,0.0,0.01
2005-12-01,4,2680,Winnipeg,5.0,3.0,15.0,3,5.0,1.0,0.21
2005-12-01,4,2680,Winnipeg,4.0,3.0,3.0,2,1.5,0.0,0.04
2006-03-01,1,2680,Winnipeg,2.0,1.0,4.0,2,2.0,0.0,0.06
2006-03-01,1,2680,Winnipeg,5.0,3.0,11.0,3,3.67,2.0,0.15
2006-03-01,1,2680,Winnipeg,1.0,1.0,139.0,213,0.65,0.0,1.94
2006-03-01,1,2680,Winnipeg,2.0,3.0,5.0,4,1.25,0.0,0.07
2006-03-01,1,2680,Winnipeg,4.0,3.0,3.0,2,1.5,0.0,0.04
2006-06-01,2,2680,Winnipeg,1.0,3.0,1.0,2,0.5,0.0,0.01
2006-06-01,2,2680,Winnipeg,2.0,1.0,4.0,2,2.0,0.0,0.06
2006-06-01,2,2680,Winnipeg,4.0,3.0,5.0,4,1.25,0.0,0.07
2006-06-01,2,2680,Winnipeg,1.0,1.0,218.0,411,0.53,0.0,3.04
2006-06-01,2,2680,Winnipeg,5.0,3.0,5.0,3,1.67,4.33,0.07
2006-06-01,2,2680,Winnipeg,2.0,3.0,6.0,18,0.33,0.0,0.08
2006-09-01,3,2680,Winnipeg,1.0,3.0,1.0,1,1.0,0.0,0.01
2006-09-01,3,2680,Winnipeg,2.0,3.0,4.0,5,0.8,0.0,0.06
2006-09-01,3,2680,Winnipeg,2.0,1.0,2.0,4,0.5,0.0,0.03
2006-09-01,3,2680,Winnipeg,1.0,1.0,241.0,476,0.51,0.0,3.36
2006-09-01,3,2680,Winnipeg,5.0,3.0,3.0,1,3.0,6.0,0.04
2006-12-01,4,2680,Winnipeg,2.0,3.0,2.0,2,1.0,0.0,0.03
2006-12-01,4,2680,Winnipeg,1.0,1.0,200.0,310,0.65,0.0,2.78
2006-12-01,4,2680,Winnipeg,4.0,3.0,2.0,1,2.0,0.0,0.03
2006-12-01,4,2680,Winnipeg,1.0,3.0,1.0,1,1.0,0.0,0.01
2006-12-01,4,2680,Winnipeg,5.0,3.0,24.0,3,8.0,4.67,0.33
2006-12-01,4,2680,Winnipeg,2.0,1.0,0.0,1,0.0,0.0,0.0
2007-03-01,1,2680,Winnipeg,2.0,3.0,2.0,2,1.0,0.0,0.03
2007-03-01,1,2680,Winnipeg,1.0,1.0,172.0,234,0.74,0.0,2.39
2007-03-01,1,2680,Winnipeg,1.0,3.0,1.0,2,0.5,0.0,0.01
2007-03-01,1,2680,Winnipeg,4.0,3.0,4.0,1,4.0,0.0,0.06
2007-03-01,1,2680,Winnipeg,5.0,3.0,15.0,2,7.5,4.0,0.21
2007-03-01,1,2680,Winnipeg,2.0,1.0,4.0,3,1.33,0.0,0.06
2007-06-01,2,2680,Winnipeg,1.0,1.0,218.0,382,0.57,0.0,3.03
2007-06-01,2,2680,Winnipeg,2.0,3.0,2.0,2,1.0,0.0,0.03
2007-06-01,2,2680,Winnipeg,1.0,3.0,2.0,2,1.0,0.0,0.03
2007-06-01,2,2680,Winnipeg,5.0,3.0,12.0,2,6.0,4.0,0.17
2007-06-01,2,2680,Winnipeg,2.0,1.0,10.0,5,2.0,0.0,0.14
2007-06-01,2,2680,Winnipeg,4.0,3.0,3.0,1,3.0,0.0,0.04
2007-09-01,3,2680,Winnipeg,2.0,3.0,2.0,8,0.25,0.0,0.03
2007-09-01,3,2680,Winnipeg,5.0,3.0,12.0,2,6.0,4.0,0.17
2007-09-01,3,2680,Winnipeg,2.0,1.0,2.0,5,0.4,0.0,0.03
2007-09-01,3,2680,Winnipeg,4.0,3.0,10.0,4,2.5,0.0,0.14
2007-09-01,3,2680,Winnipeg,1.0,1.0,221.0,372,0.59,0.0,3.07
2007-09-01,3,2680,Winnipeg,1.0,3.0,4.0,4,1.0,0.0,0.06
2007-12-01,4,2680,Winnipeg,4.0,3.0,6.0,4,1.5,0.0,0.08
2007-12-01,4,2680,Winnipeg,2.0,1.0,3.0,2,1.5,0.0,0.04
2007-12-01,4,2680,Winnipeg,1.0,1.0,196.0,319,0.61,0.0,2.71
2007-12-01,4,2680,Winnipeg,5.0,3.0,75.0,6,12.5,2.67,1.04
2007-12-01,4,2680,Winnipeg,1.0,3.0,3.0,5,0.6,0.0,0.04
2007-12-01,4,2680,Winnipeg,2.0,3.0,2.0,2,1.0,0.0,0.03
2008-03-01,1,2680,Winnipeg,1.0,1.0,139.0,229,0.61,0.0,1.92
2008-03-01,1,2680,Winnipeg,4.0,3.0,7.0,4,1.75,0.0,0.1
2008-03-01,1,2680,Winnipeg,5.0,3.0,75.0,6,12.5,3.0,1.04
2008-03-01,1,2680,Winnipeg,1.0,3.0,1.0,3,0.33,0.0,0.01
2008-03-01,1,2680,Winnipeg,2.0,1.0,5.0,3,1.67,0.0,0.07
2008-03-01,1,2680,Winnipeg,2.0,3.0,2.0,2,1.0,0.0,0.03
2008-06-01,2,2680,Winnipeg,1.0,3.0,10.0,10,1.0,0.0,0.14
2008-06-01,2,2680,Winnipeg,5.0,3.0,62.0,4,15.5,3.5,0.86
2008-06-01,2,2680,Winnipeg,2.0,3.0,1.0,2,0.5,0.0,0.01
2008-06-01,2,2680,Winnipeg,1.0,1.0,200.0,380,0.53,0.0,2.76
2008-06-01,2,2680,Winnipeg,2.0,1.0,6.0,4,1.5,0.0,0.08
2008-06-01,2,2680,Winnipeg,4.0,3.0,1.0,1,1.0,0.0,0.01
2008-09-01,3,2680,Winnipeg,1.0,3.0,12.0,13,0.92,0.0,0.17
2008-09-01,3,2680,Winnipeg,1.0,1.0,262.0,466,0.56,0.0,3.6
2008-09-01,3,2680,Winnipeg,5.0,3.0,110.0,7,15.71,3.14,1.51
2008-09-01,3,2680,Winnipeg,2.0,1.0,6.0,4,1.5,0.0,0.08
2008-09-01,3,2680,Winnipeg,2.0,3.0,1.0,1,1.0,0.0,0.01
2008-09-01,3,2680,Winnipeg,4.0,3.0,1.0,1,1.0,0.0,0.01
2008-12-01,4,2680,Winnipeg,5.0,3.0,130.0,14,9.29,2.14,1.78
2008-12-01,4,2680,Winnipeg,1.0,1.0,271.0,384,0.71,0.0,3.72
2008-12-01,4,2680,Winnipeg,2.0,1.0,6.0,4,1.5,0.0,0.08
2008-12-01,4,2680,Winnipeg,4.0,3.0,12.0,5,2.4,0.0,0.16
2008-12-01,4,2680,Winnipeg,1.0,3.0,10.0,14,0.71,0.0,0.14
2009-03-01,1,2680,Winnipeg,2.0,1.0,5.0,4,1.25,0.0,0.07
2009-03-01,1,2680,Winnipeg,1.0,1.0,210.0,266,0.79,0.0,2.88
2009-03-01,1,2680,Winnipeg,4.0,3.0,17.0,9,1.89,0.0,0.23
2009-03-01,1,2680,Winnipeg,1.0,3.0,10.0,10,1.0,0.0,0.14
2009-03-01,1,2680,Winnipeg,5.0,3.0,131.0,15,8.73,2.0,1.79
2009-06-01,2,2680,Winnipeg,1.0,3.0,7.0,8,0.88,0.0,0.1
2009-06-01,2,2680,Winnipeg,1.0,1.0,272.0,499,0.55,0.0,3.72
2009-06-01,2,2680,Winnipeg,4.0,3.0,16.0,6,2.67,0.0,0.22
2009-06-01,2,2680,Winnipeg,5.0,3.0,126.0,18,7.0,1.89,1.72
2009-06-01,2,2680,Winnipeg,2.0,1.0,6.0,6,1.0,0.0,0.08
2009-06-01,2,2680,Winnipeg,2.0,3.0,2.0,1,2.0,0.0,0.03
2009-09-01,3,2680,Winnipeg,4.0,1.0,4.0,1,4.0,0.0,0.05
2009-09-01,3,2680,Winnipeg,1.0,1.0,191.0,191,1.0,0.0,2.61
2009-09-01,3,2680,Winnipeg,5.0,3.0,85.0,16,5.31,2.56,1.16
2009-09-01,3,2680,Winnipeg,1.0,3.0,8.0,8,1.0,0.0,0.11
2009-09-01,3,2680,Winnipeg,4.0,3.0,19.0,9,2.11,0.22,0.26
2009-09-01,3,2680,Winnipeg,2.0,1.0,5.0,3,1.67,0.0,0.07
2009-09-01,3,2680,Winnipeg,2.0,3.0,1.0,1,1.0,0.0,0.01
2009-12-01,4,2680,Winnipeg,1.0,1.0,151.0,151,1.0,0.0,2.05
2009-12-01,4,2680,Winnipeg,4.0,1.0,4.0,1,4.0,0.0,0.05
2009-12-01,4,2680,Winnipeg,5.0,3.0,88.0,14,6.29,2.43,1.2
2009-12-01,4,2680,Winnipeg,2.0,1.0,4.0,2,2.0,0.0,0.05
2009-12-01,4,2680,Winnipeg,2.0,3.0,3.0,2,1.5,0.0,0.04
2009-12-01,4,2680,Winnipeg,4.0,3.0,13.0,6,2.17,0.5,0.18
2009-12-01,4,2680,Winnipeg,1.0,3.0,11.0,11,1.0,0.0,0.15
2010-03-01,1,2680,Winnipeg,1.0,3.0,9.0,9,1.0,0.0,0.12
2010-03-01,1,2680,Winnipeg,2.0,1.0,5.0,3,1.67,0.0,0.07
2010-03-01,1,2680,Winnipeg,5.0,3.0,119.0,11,10.82,2.55,1.61
2010-03-01,1,2680,Winnipeg,2.0,3.0,3.0,2,1.5,0.0,0.04
2010-03-01,1,2680,Winnipeg,1.0,1.0,124.0,124,1.0,0.0,1.68
2010-03-01,1,2680,Winnipeg,4.0,3.0,4.0,3,1.33,0.0,0.05
2010-06-01,2,2680,Winnipeg,1.0,3.0,8.0,8,1.0,0.0,0.11
2010-06-01,2,2680,Winnipeg,4.0,3.0,4.0,3,1.33,0.0,0.05
2010-06-01,2,2680,Winnipeg,2.0,1.0,4.0,2,2.0,0.0,0.05
2010-06-01,2,2680,Winnipeg,1.0,1.0,162.0,162,1.0,0.0,2.19
2010-06-01,2,2680,Winnipeg,5.0,3.0,90.0,10,9.0,2.4,1.22
2010-06-01,2,2680,Winnipeg,2.0,3.0,3.0,2,1.5,0.0,0.04
2010-09-01,3,2680,Winnipeg,4.0,3.0,17.0,6,2.83,0.0,0.23
2010-09-01,3,2680,Winnipeg,1.0,3.0,6.0,6,1.0,0.0,0.08
2010-09-01,3,2680,Winnipeg,1.0,1.0,198.0,198,1.0,0.0,2.67
2010-09-01,3,2680,Winnipeg,2.0,3.0,2.0,1,2.0,0.0,0.03
2010-09-01,3,2680,Winnipeg,2.0,1.0,1.0,1,1.0,0.0,0.01
2010-09-01,3,2680,Winnipeg,5.0,3.0,111.0,10,11.1,2.0,1.5
2010-12-01,4,2680,Winnipeg,1.0,1.0,186.0,186,1.0,0.0,2.5
2010-12-01,4,2680,Winnipeg,2.0,3.0,2.0,1,2.0,0.0,0.03
2010-12-01,4,2680,Winnipeg,4.0,3.0,14.0,5,2.8,0.0,0.19
2010-12-01,4,2680,Winnipeg,5.0,3.0,100.0,7,14.29,2.14,1.34
2010-12-01,4,2680,Winnipeg,1.0,3.0,6.0,6,1.0,0.0,0.08
2010-12-01,4,2680,Winnipeg,2.0,1.0,3.0,2,1.5,0.0,0.04
2011-03-01,1,2680,Winnipeg,2.0,3.0,1.0,1,1.0,0.0,0.01
2011-03-01,1,2680,Winnipeg,2.0,1.0,3.0,2,1.5,0.0,0.04
2011-03-01,1,2680,Winnipeg,5.0,3.0,96.0,7,13.71,2.14,1.29
2011-03-01,1,2680,Winnipeg,1.0,1.0,114.0,114,1.0,0.0,1.53
2011-03-01,1,2680,Winnipeg,4.0,3.0,10.0,3,3.33,0.0,0.13
2011-03-01,1,2680,Winnipeg,1.0,3.0,9.0,9,1.0,0.0,0.12
2011-06-01,2,2680,Winnipeg,2.0,1.0,6.0,3,2.0,0.0,0.08
2011-06-01,2,2680,Winnipeg,2.0,3.0,1.0,1,1.0,0.0,0.01
2011-06-01,2,2680,Winnipeg,4.0,3.0,14.0,5,2.8,0.0,0.19
2011-06-01,2,2680,Winnipeg,1.0,3.0,11.0,11,1.0,0.0,0.15
2011-06-01,2,2680,Winnipeg,1.0,1.0,150.0,150,1.0,0.0,2.0
2011-06-01,2,2680,Winnipeg,5.0,3.0,57.0,7,8.14,2.14,0.76
2011-09-01,3,2680,Winnipeg,2.0,1.0,10.0,6,1.67,0.0,0.13
2011-09-01,3,2680,Winnipeg,1.0,3.0,14.0,14,1.0,0.0,0.19
2011-09-01,3,2680,Winnipeg,5.0,3.0,48.0,10,4.8,2.0,0.64
2011-09-01,3,2680,Winnipeg,1.0,1.0,143.0,143,1.0,0.0,1.9
2011-09-01,3,2680,Winnipeg,4.0,3.0,10.0,5,2.0,0.0,0.13
2011-12-01,4,2680,Winnipeg,1.0,3.0,12.0,12,1.0,0.0,0.16
2011-12-01,4,2680,Winnipeg,2.0,1.0,7.0,4,1.75,0.0,0.09
2011-12-01,4,2680,Winnipeg,4.0,3.0,10.0,6,1.67,0.0,0.13
2011-12-01,4,2680,Winnipeg,1.0,1.0,173.0,173,1.0,0.0,2.29
2011-12-01,4,2680,Winnipeg,5.0,3.0,57.0,10,5.7,2.5,0.75
2012-03-01,1,2680,Winnipeg,1.0,3.0,7.0,7,1.0,0.0,0.09
2012-03-01,1,2680,Winnipeg,5.0,3.0,40.0,9,4.44,3.11,0.53
2012-03-01,1,2680,Winnipeg,2.0,1.0,4.0,2,2.0,0.0,0.05
2012-03-01,1,2680,Winnipeg,1.0,1.0,111.0,111,1.0,0.0,1.46
2012-03-01,1,2680,Winnipeg,4.0,3.0,7.0,5,1.4,0.0,0.09
2012-06-01,2,2680,Winnipeg,4.0,3.0,11.0,6,1.83,0.0,0.14
2012-06-01,2,2680,Winnipeg,2.0,1.0,4.0,2,2.0,0.0,0.05
2012-06-01,2,2680,Winnipeg,1.0,1.0,167.0,167,1.0,0.0,2.19
2012-06-01,2,2680,Winnipeg,1.0,3.0,5.0,5,1.0,0.0,0.07
2012-06-01,2,2680,Winnipeg,5.0,3.0,66.0,12,5.5,4.0,0.87
2012-09-01,3,2680,Winnipeg,1.0,3.0,5.0,5,1.0,0.0,0.07
2012-09-01,3,2680,Winnipeg,1.0,1.0,218.0,218,1.0,0.0,2.86
2012-09-01,3,2680,Winnipeg,2.0,1.0,7.0,4,1.75,0.0,0.09
2012-09-01,3,2680,Winnipeg,4.0,3.0,11.0,6,1.83,0.0,0.14
