"ref_yy","CSDuid","dweltype","mkttycd","date_pbi","metcode","metro","municipality","underconstr","num_structures","unitsperstructure","avgstorycount","X_c0","ref_qq","met_name","population","stcan_cmacode","underconstr_per_10kpop"
"1988","2465260",5,3,"December 31, 1988","1060",NA,NA,1365,32,42.65625,1.40625,709,4,"Montreal",3351700.63,462,4.07255942783888
"1988","2465260",5,4,"December 31, 1988","1060",NA,NA,299,11,27.1818181818182,0,709,4,"Montreal",3351700.63,462,0.892084446098039
"1988","2465280",1,1,"December 31, 1988","1060",NA,NA,2,2,1,0,709,4,"Montreal",3351700.63,462,0.00596712004078956
"1988","2465280",5,2,"December 31, 1988","1060",NA,NA,51,1,51,0,709,4,"Montreal",3351700.63,462,0.152161561040134
"1988","2465280",5,3,"December 31, 1988","1060",NA,NA,22,1,22,0,709,4,"Montreal",3351700.63,462,0.0656383204486852
"1988","2465300",5,2,"December 31, 1988","1060",NA,NA,180,1,180,0,709,4,"Montreal",3351700.63,462,0.537040803671061
"1988","2465300",5,3,"December 31, 1988","1060",NA,NA,162,2,81,0,709,4,"Montreal",3351700.63,462,0.483336723303954
"1988","2465320",5,3,"December 31, 1988","1060",NA,NA,257,14,18.3571428571429,1.14285714285714,709,4,"Montreal",3351700.63,462,0.766774925241459
"1988","2465340",1,1,"December 31, 1988","1060",NA,NA,3,3,1,0,709,4,"Montreal",3351700.63,462,0.00895068006118434
"1988","2465340",4,2,"December 31, 1988","1060",NA,NA,4,1,4,0,709,4,"Montreal",3351700.63,462,0.0119342400815791
"1988","2465340",5,2,"December 31, 1988","1060",NA,NA,22,6,3.66666666666667,1,709,4,"Montreal",3351700.63,462,0.0656383204486852
"1988","2465420",1,1,"December 31, 1988","1060",NA,NA,5,5,1,0,709,4,"Montreal",3351700.63,462,0.0149178001019739
"1988","2465420",2,1,"December 31, 1988","1060",NA,NA,10,5,2,0,709,4,"Montreal",3351700.63,462,0.0298356002039478
"1988","2465420",4,1,"December 31, 1988","1060",NA,NA,32,6,5.33333333333333,0,709,4,"Montreal",3351700.63,462,0.095473920652633
"1988","2465420",5,3,"December 31, 1988","1060",NA,NA,28,4,7,0,709,4,"Montreal",3351700.63,462,0.0835396805710539
"1988","2465440",1,1,"December 31, 1988","1060",NA,NA,9,9,1,0,709,4,"Montreal",3351700.63,462,0.026852040183553
"1988","2465440",5,2,"December 31, 1988","1060",NA,NA,145,1,145,0,709,4,"Montreal",3351700.63,462,0.432616202957243
"1988","2465440",5,3,"December 31, 1988","1060",NA,NA,269,3,89.6666666666667,0,709,4,"Montreal",3351700.63,462,0.802577645486196
"1988","2465480",4,3,"December 31, 1988","1060",NA,NA,4,1,4,0,709,4,"Montreal",3351700.63,462,0.0119342400815791
"1988","2465480",5,2,"December 31, 1988","1060",NA,NA,412,6,68.6666666666667,0,709,4,"Montreal",3351700.63,462,1.22922672840265
"1988","2465480",5,3,"December 31, 1988","1060",NA,NA,265,5,53,2.8,709,4,"Montreal",3351700.63,462,0.790643405404617
"1988","2465500",1,1,"December 31, 1988","1060",NA,NA,6,6,1,0,709,4,"Montreal",3351700.63,462,0.0179013601223687
"1988","2465500",2,1,"December 31, 1988","1060",NA,NA,2,1,2,0,709,4,"Montreal",3351700.63,462,0.00596712004078956
"1988","2465540",1,1,"December 31, 1988","1060",NA,NA,9,9,1,0,709,4,"Montreal",3351700.63,462,0.026852040183553
"1988","2465540",2,1,"December 31, 1988","1060",NA,NA,12,6,2,0,709,4,"Montreal",3351700.63,462,0.0358027202447374
"1988","2465540",4,1,"December 31, 1988","1060",NA,NA,16,2,8,0,709,4,"Montreal",3351700.63,462,0.0477369603263165
"1988","2465540",4,3,"December 31, 1988","1060",NA,NA,8,2,4,0,709,4,"Montreal",3351700.63,462,0.0238684801631582
"1988","2465540",5,2,"December 31, 1988","1060",NA,NA,160,1,160,0,709,4,"Montreal",3351700.63,462,0.477369603263165
"1988","2465580",1,1,"December 31, 1988","1060",NA,NA,47,47,1,0,709,4,"Montreal",3351700.63,462,0.140227320958555
"1988","2465580",5,2,"December 31, 1988","1060",NA,NA,123,1,123,0,709,4,"Montreal",3351700.63,462,0.366977882508558
"1988","2465580",5,3,"December 31, 1988","1060",NA,NA,68,3,22.6666666666667,0,709,4,"Montreal",3351700.63,462,0.202882081386845
"1988","2465600",1,1,"December 31, 1988","1060",NA,NA,19,19,1,0,709,4,"Montreal",3351700.63,462,0.0566876403875008
"1988","2465600",4,1,"December 31, 1988","1060",NA,NA,9,2,4.5,0,709,4,"Montreal",3351700.63,462,0.026852040183553
"1988","2465620",1,1,"December 31, 1988","1060",NA,NA,18,18,1,0,709,4,"Montreal",3351700.63,462,0.0537040803671061
"1988","2465640",1,1,"December 31, 1988","1060",NA,NA,6,6,1,0,709,4,"Montreal",3351700.63,462,0.0179013601223687
"1988","2465640",4,1,"December 31, 1988","1060",NA,NA,3,1,3,0,709,4,"Montreal",3351700.63,462,0.00895068006118434
"1988","2465640",4,3,"December 31, 1988","1060",NA,NA,6,2,3,0,709,4,"Montreal",3351700.63,462,0.0179013601223687
"1988","2465700",1,1,"December 31, 1988","1060",NA,NA,27,27,1,0,709,4,"Montreal",3351700.63,462,0.0805561205506591
"1988","2465700",2,1,"December 31, 1988","1060",NA,NA,10,5,2,0,709,4,"Montreal",3351700.63,462,0.0298356002039478
"1988","2465700",4,1,"December 31, 1988","1060",NA,NA,8,2,4,0,709,4,"Montreal",3351700.63,462,0.0238684801631582
"1988","2465700",4,2,"December 31, 1988","1060",NA,NA,3,1,3,0,709,4,"Montreal",3351700.63,462,0.00895068006118434
"1988","2465700",5,2,"December 31, 1988","1060",NA,NA,20,2,10,1.5,709,4,"Montreal",3351700.63,462,0.0596712004078956
"1988","2465700",5,3,"December 31, 1988","1060",NA,NA,240,11,21.8181818181818,0.909090909090909,709,4,"Montreal",3351700.63,462,0.716054404894747
"1988","2465720",1,1,"December 31, 1988","1060",NA,NA,18,18,1,0,709,4,"Montreal",3351700.63,462,0.0537040803671061
"1988","2465720",5,3,"December 31, 1988","1060",NA,NA,22,5,4.4,0,709,4,"Montreal",3351700.63,462,0.0656383204486852
"1988","2465740",5,3,"December 31, 1988","1060",NA,NA,10,2,5,0,709,4,"Montreal",3351700.63,462,0.0298356002039478
"1988","2466280",1,1,"December 31, 1988","1060",NA,NA,1,1,1,0,709,4,"Montreal",3351700.63,462,0.00298356002039478
"1988","2466300",1,1,"December 31, 1988","1060",NA,NA,24,24,1,0,709,4,"Montreal",3351700.63,462,0.0716054404894747
"1988","2466380",1,1,"December 31, 1988","1060",NA,NA,56,56,1,0,709,4,"Montreal",3351700.63,462,0.167079361142108
"1988","2466380",2,1,"December 31, 1988","1060",NA,NA,4,2,2,0,709,4,"Montreal",3351700.63,462,0.0119342400815791
"1988","2466380",4,1,"December 31, 1988","1060",NA,NA,10,2,5,0,709,4,"Montreal",3351700.63,462,0.0298356002039478
"1988","2466380",5,2,"December 31, 1988","1060",NA,NA,165,7,23.5714285714286,0.714285714285714,709,4,"Montreal",3351700.63,462,0.492287403365139
"1988","2466380",5,3,"December 31, 1988","1060",NA,NA,265,7,37.8571428571429,0,709,4,"Montreal",3351700.63,462,0.790643405404617
"1988","2466420",1,1,"December 31, 1988","1060",NA,NA,10,10,1,0,709,4,"Montreal",3351700.63,462,0.0298356002039478
"1988","2466420",2,1,"December 31, 1988","1060",NA,NA,4,2,2,0,709,4,"Montreal",3351700.63,462,0.0119342400815791
"1988","2466420",5,2,"December 31, 1988","1060",NA,NA,48,1,48,0,709,4,"Montreal",3351700.63,462,0.143210880978949
"1988","2466420",5,3,"December 31, 1988","1060",NA,NA,16,1,16,0,709,4,"Montreal",3351700.63,462,0.0477369603263165
"1988","2466500",1,1,"December 31, 1988","1060",NA,NA,33,33,1,0,709,4,"Montreal",3351700.63,462,0.0984574806730278
"1988","2466500",5,2,"December 31, 1988","1060",NA,NA,125,1,125,4,709,4,"Montreal",3351700.63,462,0.372945002549348
"1988","2466600",1,1,"December 31, 1988","1060",NA,NA,3,3,1,0,709,4,"Montreal",3351700.63,462,0.00895068006118434
"1988","2466700",1,1,"December 31, 1988","1060",NA,NA,63,63,1,0,709,4,"Montreal",3351700.63,462,0.187964281284871
"1988","2466700",2,1,"December 31, 1988","1060",NA,NA,2,1,2,0,709,4,"Montreal",3351700.63,462,0.00596712004078956
"1988","2466700",2,2,"December 31, 1988","1060",NA,NA,2,1,2,0,709,4,"Montreal",3351700.63,462,0.00596712004078956
"1988","2466700",5,1,"December 31, 1988","1060",NA,NA,3,1,3,2,709,4,"Montreal",3351700.63,462,0.00895068006118434
"1988","2466700",5,2,"December 31, 1988","1060",NA,NA,9,3,3,0.666666666666667,709,4,"Montreal",3351700.63,462,0.026852040183553
"1988","2466780",1,1,"December 31, 1988","1060",NA,NA,1,1,1,0,709,4,"Montreal",3351700.63,462,0.00298356002039478
"1988","2469480",1,1,"December 31, 1988","1060",NA,NA,16,16,1,0,709,4,"Montreal",3351700.63,462,0.0477369603263165
"1988","2469480",5,2,"December 31, 1988","1060",NA,NA,20,7,2.85714285714286,0.571428571428571,709,4,"Montreal",3351700.63,462,0.0596712004078956
"1988","2469540",1,1,"December 31, 1988","1060",NA,NA,6,6,1,0,709,4,"Montreal",3351700.63,462,0.0179013601223687
"1988","2469540",4,3,"December 31, 1988","1060",NA,NA,4,1,4,0,709,4,"Montreal",3351700.63,462,0.0119342400815791
"1988","2469600",1,1,"December 31, 1988","1060",NA,NA,28,28,1,0,709,4,"Montreal",3351700.63,462,0.0835396805710539
"1988","2469600",4,1,"December 31, 1988","1060",NA,NA,19,5,3.8,0.4,709,4,"Montreal",3351700.63,462,0.0566876403875008
"1988","2469600",5,2,"December 31, 1988","1060",NA,NA,41,4,10.25,1.5,709,4,"Montreal",3351700.63,462,0.122325960836186
"1988","2470110",5,2,"December 31, 1988","1060",NA,NA,10,1,10,0,709,4,"Montreal",3351700.63,462,0.0298356002039478
"1988","2470180",1,1,"December 31, 1988","1060",NA,NA,2,2,1,0,709,4,"Montreal",3351700.63,462,0.00596712004078956
"1988","2470180",5,4,"December 31, 1988","1060",NA,NA,15,1,15,0,709,4,"Montreal",3351700.63,462,0.0447534003059217
"1988","2472150",1,1,"December 31, 1988","1060",NA,NA,3,3,1,0,709,4,"Montreal",3351700.63,462,0.00895068006118434
"1988","2472150",2,1,"December 31, 1988","1060",NA,NA,2,1,2,0,709,4,"Montreal",3351700.63,462,0.00596712004078956
"1988","2472150",2,2,"December 31, 1988","1060",NA,NA,2,1,2,0,709,4,"Montreal",3351700.63,462,0.00596712004078956
"1988","2472150",5,2,"December 31, 1988","1060",NA,NA,33,16,2.0625,0,709,4,"Montreal",3351700.63,462,0.0984574806730278
"1988","2472180",1,1,"December 31, 1988","1060",NA,NA,3,3,1,0,709,4,"Montreal",3351700.63,462,0.00895068006118434
"1988","2472210",1,1,"December 31, 1988","1060",NA,NA,2,2,1,0,709,4,"Montreal",3351700.63,462,0.00596712004078956
"1988","2472230",1,1,"December 31, 1988","1060",NA,NA,4,4,1,0,709,4,"Montreal",3351700.63,462,0.0119342400815791
"1988","2472260",1,1,"December 31, 1988","1060",NA,NA,21,21,1,0,709,4,"Montreal",3351700.63,462,0.0626547604282904
"1988","2472260",5,2,"December 31, 1988","1060",NA,NA,15,3,5,0,709,4,"Montreal",3351700.63,462,0.0447534003059217
"1988","2472260",5,3,"December 31, 1988","1060",NA,NA,24,2,12,1.5,709,4,"Montreal",3351700.63,462,0.0716054404894747
"1988","2472300",1,1,"December 31, 1988","1060",NA,NA,1,1,1,0,709,4,"Montreal",3351700.63,462,0.00298356002039478
"1988","2472360",1,1,"December 31, 1988","1060",NA,NA,9,9,1,0,709,4,"Montreal",3351700.63,462,0.026852040183553
"1988","2472360",4,1,"December 31, 1988","1060",NA,NA,8,2,4,0,709,4,"Montreal",3351700.63,462,0.0238684801631582
"1988","2472400",1,1,"December 31, 1988","1060",NA,NA,29,29,1,0,709,4,"Montreal",3351700.63,462,0.0865232405914486
"1988","2472400",5,2,"December 31, 1988","1060",NA,NA,18,3,6,0,709,4,"Montreal",3351700.63,462,0.0537040803671061
"1988","2473120",1,1,"December 31, 1988","1060",NA,NA,67,67,1,0,709,4,"Montreal",3351700.63,462,0.19989852136645
"1988","2473120",5,2,"December 31, 1988","1060",NA,NA,77,10,7.7,0,709,4,"Montreal",3351700.63,462,0.229734121570398
"1988","2473120",5,3,"December 31, 1988","1060",NA,NA,12,1,12,0,709,4,"Montreal",3351700.63,462,0.0358027202447374
"1988","2473180",1,1,"December 31, 1988","1060",NA,NA,30,30,1,0,709,4,"Montreal",3351700.63,462,0.0895068006118434
"1988","2473180",5,2,"December 31, 1988","1060",NA,NA,24,5,4.8,0,709,4,"Montreal",3351700.63,462,0.0716054404894747
"1988","2473200",1,1,"December 31, 1988","1060",NA,NA,24,24,1,0,709,4,"Montreal",3351700.63,462,0.0716054404894747
"1988","2473240",1,1,"December 31, 1988","1060",NA,NA,27,27,1,0,709,4,"Montreal",3351700.63,462,0.0805561205506591
"1988","2473300",1,1,"December 31, 1988","1060",NA,NA,56,56,1,0,709,4,"Montreal",3351700.63,462,0.167079361142108
"1988","2473300",5,2,"December 31, 1988","1060",NA,NA,6,2,3,0,709,4,"Montreal",3351700.63,462,0.0179013601223687
"1988","2473380",1,1,"December 31, 1988","1060",NA,NA,1,1,1,0,709,4,"Montreal",3351700.63,462,0.00298356002039478
"1988","2473420",1,1,"December 31, 1988","1060",NA,NA,3,3,1,0,709,4,"Montreal",3351700.63,462,0.00895068006118434
"1988","2473580",1,1,"December 31, 1988","1060",NA,NA,2,2,1,0,709,4,"Montreal",3351700.63,462,0.00596712004078956
"1988","2473650",1,1,"December 31, 1988","1060",NA,NA,88,88,1,0,709,4,"Montreal",3351700.63,462,0.262553281794741
"1988","2473650",5,2,"December 31, 1988","1060",NA,NA,45,7,6.42857142857143,0,709,4,"Montreal",3351700.63,462,0.134260200917765
"1988","3503016",1,1,"December 31, 1988","1265",NA,NA,69,69,1,0,883,4,"Ottawa",934282.964,505,0.738534284137926
"1988","3503021",1,1,"December 31, 1988","1265",NA,NA,25,25,1,0,883,4,"Ottawa",934282.964,505,0.26758488555722
"1988","3503021",2,1,"December 31, 1988","1265",NA,NA,8,4,2,0,883,4,"Ottawa",934282.964,505,0.0856271633783103
"1988","3503021",2,2,"December 31, 1988","1265",NA,NA,4,2,2,0,883,4,"Ottawa",934282.964,505,0.0428135816891551
"1988","3503021",5,3,"December 31, 1988","1265",NA,NA,24,1,24,3,883,4,"Ottawa",934282.964,505,0.256881490134931
"1988","3506001",1,1,"December 31, 1988","1265",NA,NA,83,83,1,0,883,4,"Ottawa",934282.964,505,0.888381820049969
"1988","3506004",1,1,"December 31, 1988","1265",NA,NA,328,328,1,0,883,4,"Ottawa",934282.964,505,3.51071369851072
"1988","3506004",2,2,"December 31, 1988","1265",NA,NA,2,1,2,0,883,4,"Ottawa",934282.964,505,0.0214067908445776
"1988","3506004",4,1,"December 31, 1988","1265",NA,NA,53,11,4.81818181818182,0,883,4,"Ottawa",934282.964,505,0.567279957381306
"1988","3506004",5,3,"December 31, 1988","1265",NA,NA,88,1,88,4,883,4,"Ottawa",934282.964,505,0.941898797161413
"1988","3506006",1,1,"December 31, 1988","1265",NA,NA,177,177,1,0,883,4,"Ottawa",934282.964,505,1.89450098974512
"1988","3506006",2,1,"December 31, 1988","1265",NA,NA,4,2,2,0,883,4,"Ottawa",934282.964,505,0.0428135816891551
"1988","3506006",4,0,"December 31, 1988","1265",NA,NA,26,2,13,0,883,4,"Ottawa",934282.964,505,0.278288280979508
"1988","3506006",4,1,"December 31, 1988","1265",NA,NA,44,7,6.28571428571429,0,883,4,"Ottawa",934282.964,505,0.470949398580707
"1988","3506006",4,3,"December 31, 1988","1265",NA,NA,51,8,6.375,0,883,4,"Ottawa",934282.964,505,0.545873166536728
"1988","3506006",5,2,"December 31, 1988","1265",NA,NA,81,2,40.5,0,883,4,"Ottawa",934282.964,505,0.866975029205392
"1988","3506006",5,4,"December 31, 1988","1265",NA,NA,70,1,70,0,883,4,"Ottawa",934282.964,505,0.749237679560215
"1988","3506009",2,1,"December 31, 1988","1265",NA,NA,4,2,2,0,883,4,"Ottawa",934282.964,505,0.0428135816891551
"1988","3506009",4,1,"December 31, 1988","1265",NA,NA,7,1,7,0,883,4,"Ottawa",934282.964,505,0.0749237679560215
"1988","3506011",1,1,"December 31, 1988","1265",NA,NA,4,4,1,0,883,4,"Ottawa",934282.964,505,0.0428135816891551
"1988","3506012",1,1,"December 31, 1988","1265",NA,NA,301,301,1,0,883,4,"Ottawa",934282.964,505,3.22172202210892
"1988","3506012",2,1,"December 31, 1988","1265",NA,NA,2,1,2,0,883,4,"Ottawa",934282.964,505,0.0214067908445776
"1988","3506012",4,1,"December 31, 1988","1265",NA,NA,86,19,4.52631578947368,0,883,4,"Ottawa",934282.964,505,0.920492006316836
"1988","3506012",4,2,"December 31, 1988","1265",NA,NA,214,31,6.90322580645161,0,883,4,"Ottawa",934282.964,505,2.2905266203698
"1988","3506012",4,3,"December 31, 1988","1265",NA,NA,75,12,6.25,2.16666666666667,883,4,"Ottawa",934282.964,505,0.802754656671659
"1988","3506012",5,2,"December 31, 1988","1265",NA,NA,67,1,67,4,883,4,"Ottawa",934282.964,505,0.717127493293349
"1988","3506012",5,3,"December 31, 1988","1265",NA,NA,200,1,200,12,883,4,"Ottawa",934282.964,505,2.14067908445776
"1988","3506014",1,1,"December 31, 1988","1265",NA,NA,81,81,1,0,883,4,"Ottawa",934282.964,505,0.866975029205392
"1988","3506014",2,1,"December 31, 1988","1265",NA,NA,34,17,2,0,883,4,"Ottawa",934282.964,505,0.363915444357819
"1988","3506014",2,2,"December 31, 1988","1265",NA,NA,2,1,2,0,883,4,"Ottawa",934282.964,505,0.0214067908445776
"1988","3506014",4,1,"December 31, 1988","1265",NA,NA,57,10,5.7,0,883,4,"Ottawa",934282.964,505,0.610093539070461
"1988","3506014",4,2,"December 31, 1988","1265",NA,NA,66,16,4.125,0,883,4,"Ottawa",934282.964,505,0.70642409787106
"1988","3506014",4,3,"December 31, 1988","1265",NA,NA,123,21,5.85714285714286,0,883,4,"Ottawa",934282.964,505,1.31651763694152
"1988","3506014",5,0,"December 31, 1988","1265",NA,NA,8,1,8,0,883,4,"Ottawa",934282.964,505,0.0856271633783103
"1988","3506014",5,1,"December 31, 1988","1265",NA,NA,16,4,4,0,883,4,"Ottawa",934282.964,505,0.171254326756621
"1988","3506014",5,2,"December 31, 1988","1265",NA,NA,513,10,51.3,0,883,4,"Ottawa",934282.964,505,5.49084185163415
"1988","3506014",5,3,"December 31, 1988","1265",NA,NA,645,6,107.5,0,883,4,"Ottawa",934282.964,505,6.90369004737627
"1988","3506014",5,4,"December 31, 1988","1265",NA,NA,152,2,76,0,883,4,"Ottawa",934282.964,505,1.6269161041879
"1988","3506018",1,1,"December 31, 1988","1265",NA,NA,45,45,1,0,883,4,"Ottawa",934282.964,505,0.481652794002995
"1988","3506027",1,1,"December 31, 1988","1265",NA,NA,53,53,1,0,883,4,"Ottawa",934282.964,505,0.567279957381306
"1988","3506027",4,3,"December 31, 1988","1265",NA,NA,56,14,4,0,883,4,"Ottawa",934282.964,505,0.599390143648172
"1988","3506030",1,1,"December 31, 1988","1265","OTTAWA","MISSISSIPPI MILLS T",226,226,1,0,883,4,"Ottawa",934282.964,505,2.41896736543727
"1988","3506030",4,1,"December 31, 1988","1265","OTTAWA","MISSISSIPPI MILLS T",56,10,5.6,0,883,4,"Ottawa",934282.964,505,0.599390143648172
"1988","3506030",4,3,"December 31, 1988","1265","OTTAWA","MISSISSIPPI MILLS T",6,1,6,0,883,4,"Ottawa",934282.964,505,0.0642203725337327
"1988","3506042",1,1,"December 31, 1988","1265",NA,NA,81,81,1,0,883,4,"Ottawa",934282.964,505,0.866975029205392
"1988","3518001",1,1,"December 31, 1988","2270","TORONTO","PICKERING CY",916,916,1,0,1405,4,"Toronto",3917164.25,535,2.33842632460459
"1988","3518001",2,4,"December 31, 1988","2270","TORONTO","PICKERING CY",2,1,2,0,1405,4,"Toronto",3917164.25,535,0.0051057343331978
"1988","3518001",4,1,"December 31, 1988","2270","TORONTO","PICKERING CY",72,9,8,0,1405,4,"Toronto",3917164.25,535,0.183806435995121
"1988","3518001",4,2,"December 31, 1988","2270","TORONTO","PICKERING CY",8,1,8,0,1405,4,"Toronto",3917164.25,535,0.0204229373327912
"1988","3518001",4,4,"December 31, 1988","2270","TORONTO","PICKERING CY",73,10,7.3,0,1405,4,"Toronto",3917164.25,535,0.18635930316172
"1988","3518001",5,3,"December 31, 1988","2270","TORONTO","PICKERING CY",708,3,236,0,1405,4,"Toronto",3917164.25,535,1.80742995395202
"1988","3518005",1,1,"December 31, 1988","2270","TORONTO","AJAX T",320,320,1,0,1405,4,"Toronto",3917164.25,535,0.816917493311648
"1988","3518005",2,1,"December 31, 1988","2270","TORONTO","AJAX T",42,21,2,0,1405,4,"Toronto",3917164.25,535,0.107220420997154
"1988","3518005",4,1,"December 31, 1988","2270","TORONTO","AJAX T",8,2,4,0,1405,4,"Toronto",3917164.25,535,0.0204229373327912
"1988","3518005",4,2,"December 31, 1988","2270","TORONTO","AJAX T",41,7,5.85714285714286,0,1405,4,"Toronto",3917164.25,535,0.104667553830555
"1988","3518005",5,2,"December 31, 1988","2270","TORONTO","AJAX T",156,1,156,0,1405,4,"Toronto",3917164.25,535,0.398247277989428
"1988","3518029",1,1,"December 31, 1988","2270","TORONTO","UXBRIDGE TP",80,80,1,0,1405,4,"Toronto",3917164.25,535,0.204229373327912
"1988","3518029",5,2,"December 31, 1988","2270","TORONTO","UXBRIDGE TP",81,1,81,0,1405,4,"Toronto",3917164.25,535,0.206782240494511
"1988","3519028",1,1,"December 31, 1988","2270","TORONTO","VAUGHAN CY",1154,1154,1,0,1405,4,"Toronto",3917164.25,535,2.94600871025513
"1988","3519028",4,3,"December 31, 1988","2270","TORONTO","VAUGHAN CY",28,2,14,0,1405,4,"Toronto",3917164.25,535,0.0714802806647692
"1988","3519028",5,3,"December 31, 1988","2270","TORONTO","VAUGHAN CY",278,2,139,0,1405,4,"Toronto",3917164.25,535,0.709697072314494
"1988","3519036",1,1,"December 31, 1988","2270","TORONTO","MARKHAM CY",1237,1237,1,0,1405,4,"Toronto",3917164.25,535,3.15789668508284
"1988","3519036",2,1,"December 31, 1988","2270","TORONTO","MARKHAM CY",10,5,2,0,1405,4,"Toronto",3917164.25,535,0.025528671665989
"1988","3519036",5,2,"December 31, 1988","2270","TORONTO","MARKHAM CY",96,1,96,0,1405,4,"Toronto",3917164.25,535,0.245075247993494
"1988","3519038",1,1,"December 31, 1988","2270","TORONTO","RICHMOND HILL T",966,966,1,0,1405,4,"Toronto",3917164.25,535,2.46606968293454
"1988","3519038",4,3,"December 31, 1988","2270","TORONTO","RICHMOND HILL T",98,15,6.53333333333333,0,1405,4,"Toronto",3917164.25,535,0.250180982326692
"1988","3519038",5,3,"December 31, 1988","2270","TORONTO","RICHMOND HILL T",1478,7,211.142857142857,0,1405,4,"Toronto",3917164.25,535,3.77313767223317
"1988","3519044",1,1,"December 31, 1988","2270","TORONTO","WHITCHURCH-STOUFFVILLE T",54,54,1,0,1405,4,"Toronto",3917164.25,535,0.137854826996341
