id,Address,BuildingAddress,Community,CompletionDate,InspectionDate,PermitNumber,StickerNumber,Ward,longitude,latitude,location
2313,47B MILLRISE WY SW,47 MILLRISE WY SW,MILLRISE,2020/07/07,2020/07/06,BP2020-05661,3218,13,-114.08142783223505,50.919590264639275,"(50.919590264639275, -114.08142783223505)"
2835,7029B CALIFORNIA BV NE,7029 CALIFORNIA BV NE,MONTEREY PARK,2019/03/01,2019/02/28,BP2019-01014,1335,5,-113.93134815931569,51.070716516034445,"(51.070716516034445, -113.93134815931569)"
2295,4706 21A ST SW,4706 21A ST SW,GARRISON WOODS,2019/04/26,2019/04/26,BP2019-00890,1468,8,-114.11339136278275,51.01210572783618,"(51.01210572783618, -114.11339136278275)"
839,171R HIDDEN SPRING CL NW,171 HIDDEN SPRING CL NW,HIDDEN VALLEY,2020/07/30,2020/07/27,BP2020-08743,3369,2,-114.10837042650941,51.15000609214078,"(51.15000609214078, -114.10837042650941)"
983,1925 18 AV NW,1925 18 AV NW,BANFF TRAIL,2016/11/03,2016/11/03,BP2016-09290,617,7,-114.10602025037174,51.06855263744182,"(51.06855263744182, -114.10602025037174)"
3285,4808 22 AV NW,4808 22 AV NW,MONTGOMERY,,2018/03/14,PE2018-00553,953,7,-114.15788888894569,51.076475376146064,"(51.076475376146064, -114.15788888894569)"
2431,51G HONG KONG RD SW,51G HONG KONG RD SW,CFB - CURRIE,2013/07/09,2013/07/08,BP2012-13593,196,8,-114.13244140931226,51.01701235155339,"(51.01701235155339, -114.13244140931226)"
327,12104R CANFIELD RD SW,12104 CANFIELD RD SW,CANYON MEADOWS,2020/07/31,2020/07/31,BP2020-08140,3397,13,-114.07195743381541,50.94520545217739,"(50.94520545217739, -114.07195743381541)"
2176,435R CANTRELL DR SW,435 CANTRELL DR SW,CANYON MEADOWS,2020/02/04,2020/01/30,BP2019-16553,2425,13,-114.07112248297496,50.93717756514245,"(50.93717756514245, -114.07112248297496)"
1790,325G PANTON WY NW,325G PANTON WY NW,PANORAMA HILLS,2016/12/16,2016/12/16,BP2016-06915,644,3,-114.08740047604594,51.17273395273606,"(51.17273395273606, -114.08740047604594)"
2554,57R COVILLE BA NE,57 COVILLE BA NE,COVENTRY HILLS,2019/01/25,2019/01/16,BP2018-12130,1264,3,-114.04548264962206,51.1734421403968,"(51.1734421403968, -114.04548264962206)"
640,149R CORAL SPRINGS PA NE,149 CORAL SPRINGS PA NE,CORAL SPRINGS,2019/10/25,2019/10/15,BP2019-12066,2027,5,-113.92379355723986,51.105825718933716,"(51.105825718933716, -113.92379355723986)"
1673,29B SADDLELAKE GR NE,29 SADDLELAKE GR NE,SADDLE RIDGE,2019/09/09,2019/09/06,BP2019-10715,1872,3,-113.9307246143006,51.12873115611284,"(51.12873115611284, -113.9307246143006)"
2083,412R EVERBROOK WY SW,412 EVERBROOK WY SW,EVERGREEN,2012/01/19,2012/01/18,BP2011-08449,63,13,-114.11111450076022,50.91874677063173,"(50.91874677063173, -114.11111450076022)"
1034,20 SHERWOOD PA NW,20 SHERWOOD PA NW,SHERWOOD,2017/03/29,2016/09/02,BP2016-09807,718,2,-114.14975225947741,51.16450620730732,"(51.16450620730732, -114.14975225947741)"
2879,7203B 25 ST SE,7203 25 ST SE,OGDEN,2020/03/23,2020/03/19,BP2019-05099,2644,9,-114.00055677460361,50.98854238625014,"(50.98854238625014, -114.00055677460361)"
1746,313B MARTHA'S MR NE,313 MARTHA'S MR NE,MARTINDALE,2020/02/27,2020/02/05,BP2020-00748,2520,3,-113.95918021035703,51.121067593728746,"(51.121067593728746, -113.95918021035703)"
1587,277B SETON CI SE,277 SETON CI SE,SETON,2020/05/07,2020/03/02,BP2019-02611,2563,12,-113.95661374200608,50.86947858076303,"(50.86947858076303, -113.95661374200608)"
2187,43R CITADEL HILLS GR NW,43 CITADEL HILLS GR NW,CITADEL,2020/01/02,2019/12/30,BP2019-11722,2317,2,-114.17305225776778,51.13917185618417,"(51.13917185618417, -114.17305225776778)"
1939,3716B DOVERTHORN WY SE,3716 DOVERTHORN WY SE,DOVER,2019/03/08,2019/03/08,BP2018-12478,1357,9,-113.98760251502287,51.02055941597556,"(51.02055941597556, -113.98760251502287)"
2159,430 PANATELLA SQ NW,430 PANATELLA SQ NW,PANORAMA HILLS,2020/01/10,2020/01/09,BP2019-14346,2337,3,-114.07673285441989,51.169859578202455,"(51.169859578202455, -114.07673285441989)"
1697,3025 12 AV SW,3025 12 AV SW,SHAGANAPPI,2018/11/22,2018/11/21,BP2018-01945,1177,8,-114.13127651060563,51.04118544632095,"(51.04118544632095, -114.13127651060563)"
2051,406G 8A ST NE,406G 8A ST NE,BRIDGELAND/RIVERSIDE,2016/11/24,2016/11/24,BP2016-02467,633,4,-114.04112263816563,51.05492152961865,"(51.05492152961865, -114.04112263816563)"
322,1208B 20 AV NW,1208 20 AV NW,CAPITOL HILL,2019/11/18,2019/11/15,BP2019-05316,2160,7,-114.08777507359358,51.070653307429936,"(51.070653307429936, -114.08777507359358)"
3212,928B MAITLAND WY NE,928 MAITLAND WY NE,MARLBOROUGH PARK,2020/03/13,2020/03/06,BP2020-01312,2613,10,-113.9368990060318,51.06063240752902,"(51.06063240752902, -113.9368990060318)"
1300,230 CORNERSTONE AV NE,230 CORNERSTONE AV NE,CORNERSTONE,2018/01/12,2018/01/11,BP2017-08972,907,3,-113.94075492179985,51.16117569822421,"(51.16117569822421, -113.94075492179985)"
1112,207 SADDLEBROOK CI NE,207 SADDLEBROOK CI NE,SADDLE RIDGE,2014/12/09,2014/12/09,BP2014-04397,363,3,-113.92815594057667,51.13519051258262,"(51.13519051258262, -113.92815594057667)"
172,111 10 ST NE,113 10 ST NE,BRIDGELAND/RIVERSIDE,2018/07/13,2018/07/13,BP2018-04323,1045,4,-114.03800367483879,51.05285610953023,"(51.05285610953023, -114.03800367483879)"
2461,527 26 AV NW,527 26 AV NW,MOUNT PLEASANT,2015/10/06,2015/10/06,BP2015-04040,992,7,-114.07306990292608,51.07582706604838,"(51.07582706604838, -114.07306990292608)"
1711,305 SIGNAL HILL PT SW,305 SIGNAL HILL PT SW,SIGNAL HILL,2019/04/18,2019/03/27,BP2019-00944,1449,6,-114.17479141844714,51.02218143102022,"(51.02218143102022, -114.17479141844714)"
73,1031 18 AV NW,1029 18 AV NW,MOUNT PLEASANT,2020/04/02,2020/04/01,BP2020-00484,2739,7,-114.08461873502897,51.06861269921376,"(51.06861269921376, -114.08461873502897)"
2527,56 WINSTON DR SW,56 WINSTON DR SW,WESTGATE,2016/06/06,2016/05/20,BP2015-13323,527,6,-114.16361291305039,51.04954839588356,"(51.04954839588356, -114.16361291305039)"
3184,90B CORNERSTONE CI NE,90 CORNERSTONE CI NE,CORNERSTONE,2019/09/09,2019/09/09,BP2018-16488,1876,3,-113.94086286651218,51.16354139844865,"(51.16354139844865, -113.94086286651218)"
2520,55G ELGIN MEADOWS RD SE,55G ELGIN MEADOWS RD SE,MCKENZIE TOWNE,2012/09/25,2012/09/24,BP2012-02129,443,12,-113.95569966893619,50.906944671967345,"(50.906944671967345, -113.95569966893619)"
3138,87R COVEHAVEN TC NE,87 COVEHAVEN TC NE,COVENTRY HILLS,2020/04/29,2020/04/28,BP2020-00950,2839,3,-114.06734055149069,51.16538418146327,"(51.16538418146327, -114.06734055149069)"
2373,5 EDELWEISS RD NW,220 EDENWOLD DR NW,EDGEMONT,2017/12/21,2017/12/21,BP2017-02208,898,2,-114.13973509509951,51.12058119249339,"(51.12058119249339, -114.13973509509951)"
2142,42B ELGIN DR SE,42 ELGIN DR SE,MCKENZIE TOWNE,2019/12/13,2019/12/13,BP2019-13467,2439,12,-113.97152339339947,50.908068564078356,"(50.908068564078356, -113.97152339339947)"
2868,718R OLYMPIA DR SE,718 OLYMPIA DR SE,OGDEN,2020/03/26,2020/03/23,BP2020-02080,2709,9,-114.00322403051516,50.98145935849862,"(50.98145935849862, -114.00322403051516)"
1259,223 SHAWGLEN RD SW,223 SHAWGLEN RD SW,SHAWNESSY,2019/10/22,2019/10/07,BP2019-05382,2000,13,-114.07549771634166,50.903085373289784,"(50.903085373289784, -114.07549771634166)"
1285,228R FALLSWATER RD NE,228 FALLSWATER RD NE,FALCONRIDGE,2019/11/22,2019/11/18,BP2019-13745,2170,3,-113.93903022892577,51.09902866786416,"(51.09902866786416, -113.93903022892577)"
1512,2617R 44 ST SE,2617 44 ST SE,FOREST LAWN,2016/07/25,2016/07/25,BP2016-01160,557,9,-113.970311396816,51.03101448868351,"(51.03101448868351, -113.970311396816)"
1904,36 PANTEGO LI NW,36 PANTEGO LI NW,PANORAMA HILLS,2014/05/14,2014/05/14,BP2013-11736,299,3,-114.1005324540875,51.16282405477873,"(51.16282405477873, -114.1005324540875)"
1337,2342B RICHMOND RD SW,2342 RICHMOND RD SW,RICHMOND,2019/12/12,2019/12/12,BP2019-00744,2258,8,-114.11344901758564,51.03106785296091,"(51.03106785296091, -114.11344901758564)"
0,#1 150 TARAVISTA DR NE,150 TARAVISTA DR NE,TARADALE,2019/07/05,2019/07/02,BP2019-04581,1658,3,-113.93859106506753,51.12141603091899,"(51.12141603091899, -113.93859106506753)"
1002,194B FALMERE WY NE,194 FALMERE WY NE,FALCONRIDGE,2019/10/28,2019/10/21,BP2019-11570,2063,3,-113.94323962500783,51.11022331299349,"(51.11022331299349, -113.94323962500783)"
2859,712G SALISBURY AV SE,712G SALISBURY AV SE,RAMSAY,2014/11/26,2014/11/26,BP2014-03878,360,9,-114.04491447184486,51.03934841163859,"(51.03934841163859, -114.04491447184486)"
3248,96 ROYAL OAK TC NW,96 ROYAL OAK TC NW,ROYAL OAK,2012/06/08,2012/06/08,BP2011-15453,111,1,-114.22292553510907,51.15356078184351,"(51.15356078184351, -114.22292553510907)"
2203,4411R BOWNESS RD NW,4411 BOWNESS RD NW,MONTGOMERY,2019/01/11,2019/01/10,BP2018-12586,1255,1,-114.15652780907011,51.06926819796676,"(51.06926819796676, -114.15652780907011)"
1724,30R SOMERGLEN CR SW,30 SOMERGLEN CR SW,SOMERSET,2019/11/19,2019/10/31,BP2019-06598,2162,13,-114.07471201585071,50.89732301877969,"(50.89732301877969, -114.07471201585071)"
2950,748 LIVINGSTON HL NE,748 LIVINGSTON HL NE,LIVINGSTON,2019/04/10,2019/04/09,BP2018-14040,1428,3,-114.0603560100067,51.189782032452904,"(51.189782032452904, -114.0603560100067)"
2414,511 THORNEYCROFT DR NW,511 THORNEYCROFT DR NW,THORNCLIFFE,2020/06/18,2020/06/18,BP2018-14641,3111,4,-114.07237111878813,51.10046680365038,"(51.10046680365038, -114.07237111878813)"
3006,7815R 5 ST SW,7815 5 ST SW,KINGSLAND,2019/07/23,2019/07/19,BP2019-07267,1707,11,-114.0776217848795,50.983824353226,"(50.983824353226, -114.0776217848795)"
1518,2620 DOVER RIDGE DR SE,2620 DOVER RIDGE DR SE,DOVER,2020/04/29,2020/04/29,BP2020-00390,2840,9,-113.99763222443377,51.01895475507483,"(51.01895475507483, -113.99763222443377)"
3160,8B SHAWGLEN RD SW,8 SHAWGLEN RD SW,SHAWNESSY,2019/09/23,2019/09/23,BP2019-04097,1940,13,-114.07473902369418,50.90408893341138,"(50.90408893341138, -114.07473902369418)"
912,1818B 42 ST SE,1818 42 ST SE,FOREST LAWN,2019/03/12,2019/03/12,BP2019-01221,1363,9,-113.9725483340956,51.03698963228418,"(51.03698963228418, -113.9725483340956)"
495,134 KINCORA MR NW,134 KINCORA MR NW,KINCORA,2016/09/26,2016/02/05,BP2015-02855,486,2,-114.13607870019415,51.15732575387607,"(51.15732575387607, -114.13607870019415)"
3170,901G 18 AV NW,901G 18 AV NW,MOUNT PLEASANT,2017/01/27,2017/01/27,BP2016-04397,674,4,-114.08162142149308,51.06836996900345,"(51.06836996900345, -114.08162142149308)"
454,131 SETON GD SE,131 SETON GD SE,SETON,2020/07/16,2020/06/09,BP2020-00795,3297,12,-113.95517547501247,50.866513879116795,"(50.866513879116795, -113.95517547501247)"
339,1216B 20 AV NW,1214 20 AV NW,CAPITOL HILL,2020/01/30,2019/10/21,BP2019-01865,2593,7,-114.08824477042211,51.07075254166076,"(51.07075254166076, -114.08824477042211)"
626,147B TARAVISTA DR NE,147 TARAVISTA DR NE,TARADALE,2020/03/17,2020/03/06,BP2019-16038,2625,3,-113.93893591137,51.12102858824319,"(51.12102858824319, -113.93893591137)"
429,129B CORNER MEADOWS GA NE,129 CORNER MEADOWS GA NE,CORNERSTONE,2019/05/08,2019/05/08,BP2019-02828,1494,3,-113.93407439601881,51.152789736357576,"(51.152789736357576, -113.93407439601881)"
1732,310 CORNERSTONE PS NE,308 CORNERSTONE PS NE,CORNERSTONE,2017/08/11,2017/08/11,BP2017-00628,806,3,-113.94351177350508,51.161784081514945,"(51.161784081514945, -113.94351177350508)"
1962,37B MASTERS ST SE,37 MASTERS ST SE,MAHOGANY,2020/04/17,2020/04/17,BP2019-08547,2777,12,-113.90857625520982,50.89602377442578,"(50.89602377442578, -113.90857625520982)"
1069,2027G 33 ST SW,2027G 33 ST SW,KILLARNEY/GLENGARRY,2020/04/22,2020/04/14,BP2018-11884,2808,6,-114.13607793824598,51.03525982778468,"(51.03525982778468, -114.13607793824598)"
1950,373R NORTHMOUNT DR NW,373 NORTHMOUNT DR NW,HIGHWOOD,2020/04/22,2020/04/14,BP2019-15280,2809,4,-114.07936891228873,51.09463054921943,"(51.09463054921943, -114.07936891228873)"
1653,28R HAMPTONS HE NW,28 HAMPTONS HE NW,HAMPTONS,2020/02/18,2020/02/18,BP2019-16887,2467,2,-114.151533871376,51.14326422690032,"(51.14326422690032, -114.151533871376)"
1217,2202B 16 ST SE,2202 16 ST SE,INGLEWOOD,2019/12/05,2019/12/05,BP2019-06359,2228,9,-114.02181879306977,51.03487679975775,"(51.03487679975775, -114.02181879306977)"
695,152R SHAWINIGAN DR SW,152 SHAWINIGAN DR SW,SHAWNESSY,2019/11/29,2019/11/29,BP2019-03597,2209,13,-114.08302046285623,50.90525717448931,"(50.90525717448931, -114.08302046285623)"
2446,5216R BRISEBOIS DR NW,5216 BRISEBOIS DR NW,CHARLESWOOD,2019/09/12,2019/09/12,BP2019-11470,1895,1,-114.12837714048437,51.099345587149365,"(51.099345587149365, -114.12837714048437)"
2866,716R CANTRELL PL SW,716 CANTRELL PL SW,CANYON MEADOWS,2020/04/27,2020/04/23,BP2019-15944,2819,13,-114.07314267719337,50.93443973691757,"(50.93443973691757, -114.07314267719337)"
463,1319R 8 AV NE,1319 8 AV NE,RENFREW,2019/12/10,2019/11/18,BP2019-15155,2248,4,-114.03131923226634,51.05856268704084,"(51.05856268704084, -114.03131923226634)"
3127,86B CORAL SPRINGS CO NE,86 CORAL SPRINGS CO NE,CORAL SPRINGS,2020/06/25,2020/06/24,BP2020-07371,3148,5,-113.92766111123542,51.109712597659474,"(51.109712597659474, -113.92766111123542)"
334,1215 25 ST SE,1215 25 ST SE,ALBERT PARK/RADISSON HEIGHTS,2017/04/28,2017/04/28,BP2017-02906,741,9,-114.00055978590208,51.04230391296654,"(51.04230391296654, -114.00055978590208)"
306,11R PANATELLA GA NW,11 PANATELLA GA NW,PANORAMA HILLS,2019/11/26,2019/11/26,BP2019-12307,2197,3,-114.07267912580912,51.16720619723052,"(51.16720619723052, -114.07267912580912)"
628,147R TARACOVE LD NE,147 TARACOVE LD NE,TARADALE,2020/07/14,2020/06/16,BP2020-07187,3283,3,-113.94119873176717,51.1203054185143,"(51.1203054185143, -113.94119873176717)"
704,1537B 24 AV NW,1537 24 AV NW,CAPITOL HILL,2020/02/04,2020/01/22,BP2019-16298,2419,7,-114.09697947484553,51.074033494194225,"(51.074033494194225, -114.09697947484553)"
2492,5406 THORNBRIAR RD NW,5406 THORNBRIAR RD NW,THORNCLIFFE,2019/07/12,2019/07/12,BP2019-02464,1687,4,-114.06445634542808,51.09889113505831,"(51.09889113505831, -114.06445634542808)"
3007,7823 5 ST SW,7823 5 ST SW,KINGSLAND,2019/04/05,2019/04/05,BP2017-11584,1419,11,-114.07768896489699,50.98350903525957,"(50.98350903525957, -114.07768896489699)"
2480,532R 11 AV NE,532 11 AV NE,RENFREW,2012/10/07,2012/10/05,BP2012-02180,132,4,-114.05139629126015,51.06258478920159,"(51.06258478920159, -114.05139629126015)"
783,164 NOLANHURST CR NW,164 NOLANHURST CR NW,NOLAN HILL,2017/12/28,2017/12/28,BP2017-07350,900,2,-114.17420631769527,51.17631426128334,"(51.17631426128334, -114.17420631769527)"
2725,6405 BOWWOOD DR NW,6405 BOWWOOD DR NW,BOWNESS,2020/03/05,2020/02/06,BP2018-15860,2570,1,-114.18151986969494,51.08508755153012,"(51.08508755153012, -114.18151986969494)"
529,138G FYFFE RD SE,138G FYFFE RD SE,FAIRVIEW,2020/03/06,2020/03/06,BP2019-13541,2587,9,-114.0530217733291,50.98411102126645,"(50.98411102126645, -114.0530217733291)"
2724,64 RIVERBIRCH RD SE,64 RIVERBIRCH RD SE,RIVERBEND,2016/07/06,2016/07/06,BP2015-16348,546,9,-114.0166913349681,50.9793796893634,"(50.9793796893634, -114.0166913349681)"
2068,410 29 AV NE,410 29 AV NE,WINSTON HEIGHTS/MOUNTVIEW,2017/09/07,2017/09/07,BP2017-07262,826,4,-114.05449889922473,51.07894925596981,"(51.07894925596981, -114.05449889922473)"
286,118B TARALEA MR NE,118 TARALEA MR NE,TARADALE,2019/08/02,2019/07/26,BP2018-10359,1745,3,-113.94007980785632,51.11524486251968,"(51.11524486251968, -113.94007980785632)"
752,160B HENDON DR NW,160 HENDON DR NW,HIGHWOOD,2019/11/22,2019/11/20,BP2019-08301,2174,4,-114.07273733671985,51.08974310265094,"(51.08974310265094, -114.07273733671985)"
1120,208R SHAWINIGAN PL SW,208 SHAWINIGAN PL SW,SHAWNESSY,2016/05/10,2016/05/03,BP2016-00670,518,13,-114.0816601206845,50.90614616110902,"(50.90614616110902, -114.0816601206845)"
440,13 TUSCARORA PL NW,13 TUSCARORA PL NW,TUSCANY,2020/03/03,2020/03/03,BP2019-15362,2543,1,-114.2375195711099,51.127353350964384,"(51.127353350964384, -114.2375195711099)"
2343,483B EVANSGLEN DR NW,483 EVANSGLEN DR NW,EVANSTON,2019/11/25,2019/11/18,BP2019-15185,2193,2,-114.09914705927584,51.17694158748925,"(51.17694158748925, -114.09914705927584)"
2822,69 SAGE MEADOWS WY NW,69 SAGE MEADOWS WY NW,SAGE HILL,2017/02/14,2017/02/14,BP2015-15734,692,2,-114.1316253640997,51.17326468602618,"(51.17326468602618, -114.1316253640997)"
3187,90R ARBOUR RIDGE CL NW,90 ARBOUR RIDGE CL NW,ARBOUR LAKE,2020/02/12,2020/02/11,BP2019-05846,2451,2,-114.18966160578917,51.14272809655286,"(51.14272809655286, -114.18966160578917)"
629,148 SKYVIEW RANCH ST NE,146 SKYVIEW RANCH ST NE,SKYVIEW RANCH,2015/05/11,2015/05/08,BP2015-00471,402,3,-113.95529301467093,51.16180051292422,"(51.16180051292422, -113.95529301467093)"
871,176 SUNVALE CR SE,176 SUNVALE CR SE,SUNDANCE,2018/12/28,2018/12/21,BP2016-01692,1234,14,-114.0509818166904,50.901194561861764,"(50.901194561861764, -114.0509818166904)"
270,116B REDSTONE VI NE,116 REDSTONE VI NE,REDSTONE,2019/09/18,2019/09/17,BP2019-09882,1916,3,-113.96910357292336,51.16951037424708,"(51.16951037424708, -113.96910357292336)"
3192,912B ABBEYDALE DR NE,912 ABBEYDALE DR NE,ABBEYDALE,2019/12/11,2019/12/11,BP2019-09584,2253,10,-113.92907490728173,51.061355881793794,"(51.061355881793794, -113.92907490728173)"
2627,609B 24 AV NW,607 24 AV NW,MOUNT PLEASANT,2018/10/03,2018/09/28,BP2018-13037,1123,4,-114.07447122919865,51.07404533359674,"(51.07404533359674, -114.07447122919865)"
2832,7 SADDLESTONE PA NE,9 SADDLESTONE PA NE,SADDLE RIDGE,2018/12/12,2018/12/12,BP2018-09318,1198,5,-113.92438306937551,51.127998800183214,"(51.127998800183214, -113.92438306937551)"
2059,408R 37 ST SW,408 37 ST SW,SPRUCE CLIFF,2019/11/26,2019/11/26,BP2019-12319,2199,6,-114.14081572251823,51.04980360051424,"(51.04980360051424, -114.14081572251823)"
92,104B CORNER MEADOWS GA NE,104 CORNER MEADOWS GA NE,CORNERSTONE,2019/08/23,2019/08/22,BP2019-08620,1799,3,-113.93334770256193,51.15241644627676,"(51.15241644627676, -113.93334770256193)"
1692,3014B 26 AV SE,3014 26 AV SE,SOUTHVIEW,2020/06/26,2020/06/26,BP2020-01586,3168,9,-113.98801668467534,51.03073298474025,"(51.03073298474025, -113.98801668467534)"
2296,4715R 17 AV SW,4715 17 AV SW,GLENDALE,2020/03/23,2020/03/20,BP2019-04984,2651,6,-114.15519390930581,51.037532600981535,"(51.037532600981535, -114.15519390930581)"
1284,228R FAIRVIEW DR SE,228 FAIRVIEW DR SE,FAIRVIEW,2020/02/18,2020/01/23,BP2019-05049,2464,9,-114.06347743404733,50.980353875158414,"(50.980353875158414, -114.06347743404733)"
924,1831 38 ST SE,1831 38 ST SE,FOREST LAWN,2016/09/07,2016/09/07,BP2016-05088,580,9,-113.97901685684677,51.03671317153089,"(51.03671317153089, -113.97901685684677)"
907,180R RIVERBROOK RD SE,180 RIVERBROOK RD SE,RIVERBEND,2018/02/22,2018/02/22,BP2017-14142,937,9,-114.02061069172984,50.97935224694755,"(50.97935224694755, -114.02061069172984)"
333,1214B 20 AV NW,1214 20 AV NW,CAPITOL HILL,2019/10/28,2019/10/21,BP2019-01864,2593,7,-114.08824477042211,51.07075254166076,"(51.07075254166076, -114.08824477042211)"
3286,143 BRACEWOOD WY SW,143 BRACEWOOD WY SW,BRAESIDE,,2018/11/07,PE2018-02569,1212,11,-114.1096324640493,50.95187840140768,"(50.95187840140768, -114.1096324640493)"
1696,3024R BLAKISTON DR NW,3024 BLAKISTON DR NW,BRENTWOOD,2019/10/28,2019/10/22,BP2019-07990,2068,1,-114.12910449215728,51.089523563724896,"(51.089523563724896, -114.12910449215728)"
3122,86 AUTUMN CR SE,86 AUTUMN CR SE,AUBURN BAY,2015/12/23,2015/12/23,BP2015-07090,473,12,-113.96894793740525,50.89748719133772,"(50.89748719133772, -113.96894793740525)"
828,1709R 45 ST SE,1709 45 ST SE,FOREST LAWN,2019/05/23,2019/05/23,BP2019-02666,1530,9,-113.96891162974423,51.038942417560705,"(51.038942417560705, -113.96891162974423)"
1149,2108B MACKID CR NE,2108 MACKID CR NE,MAYLAND HEIGHTS,2019/09/11,2019/09/11,BP2019-02153,1888,3,-114.01105297294855,51.06134284099377,"(51.06134284099377, -114.01105297294855)"
1265,223B SADDLECREEK CO NE,223 SADDLECREEK CO NE,SADDLE RIDGE,2018/12/31,2018/12/28,BP2018-13665,1240,3,-113.95773069438853,51.12633408315613,"(51.12633408315613, -113.95773069438853)"
1992,3879B CORNERSTONE BV NE,3879 CORNERSTONE BV NE,CORNERSTONE,2020/07/23,2020/07/23,BP2020-01181,3348,5,-113.93171452859707,51.157787092261096,"(51.157787092261096, -113.93171452859707)"
1905,36 RIVER ROCK CR SE,38 RIVER ROCK CR SE,RIVERBEND,2017/05/15,2017/05/15,BP2017-01054,752,9,-114.00849766882548,50.96738748326909,"(50.96738748326909, -114.00849766882548)"
1854,342 KINCORA GLEN RI NW,342 KINCORA GLEN RI NW,KINCORA,2018/04/12,2018/04/12,BP2017-11656,969,2,-114.13705986888078,51.16411723617252,"(51.16411723617252, -114.13705986888078)"
3119,85R FLAVELLE RD SE,85 FLAVELLE RD SE,FAIRVIEW,2018/12/11,2018/12/07,BP2018-08855,1201,9,-114.0628271755313,50.980624649860744,"(50.980624649860744, -114.0628271755313)"
475,1321R 39 ST SE,1321 39 ST SE,FOREST LAWN,2018/05/29,2018/05/29,BP2018-05879,1002,9,-113.97753533042406,51.04164411112353,"(51.04164411112353, -113.97753533042406)"
1931,36R MARTINBROOK LI NE,36 MARTINBROOK LI NE,MARTINDALE,2019/09/23,2019/09/23,BP2019-10310,1941,3,-113.96013557734871,51.11572027727577,"(51.11572027727577, -113.96013557734871)"
489,1336 39 ST SE,4004 14 AV SE,FOREST LAWN,2018/01/12,2018/01/12,BP2017-13735,909,9,-113.97695260332104,51.04110876662173,"(51.04110876662173, -113.97695260332104)"
1459,2522R 10 AV SE,2522 10 AV SE,ALBERT PARK/RADISSON HEIGHTS,2020/07/23,2020/07/07,BP2020-08004,3332,9,-114.0004051235015,51.04397014310231,"(51.04397014310231, -114.0004051235015)"
2677,6217 BOWWOOD DR NW,6304 34 AV NW,BOWNESS,2018/12/11,2018/12/11,BP2018-13570,1205,1,-114.17808406680058,51.08350897948365,"(51.08350897948365, -114.17808406680058)"
1894,35B TEMPLEBY WY NE,35 TEMPLEBY WY NE,TEMPLE,2020/02/20,2020/02/19,BP2019-14159,2480,5,-113.93895190014469,51.09240684692785,"(51.09240684692785, -113.93895190014469)"
