reference_period,ref_qq,metro,metcode,FSA,total_starts,num_structures,starts_accsuite,starts_no_accsuite,unitsperstructure,avgstorycount,avgpermit_to_start_time
2013-12-01,4,Vancouver,2410,V5S,24.0,24,,24.0,1.0,0.0,1.38
2013-12-01,4,Vancouver,2410,V5W,32.0,32,,32.0,1.0,0.06,0.94
2013-10-01,4,Vancouver,2410,V7T,11.0,10,,11.0,1.0,0.0,0.5
2013-10-01,4,Vancouver,2410,V2X,28.0,7,,28.0,4.0,0.57,0.0
2013-11-01,4,Vancouver,2410,V6P,310.0,37,,310.0,8.0,0.65,1.03
2013-10-01,4,Vancouver,2410,V6S,17.0,17,,17.0,1.0,0.12,4.29
2013-12-01,4,Vancouver,2410,V6X,179.0,5,,179.0,36.0,2.0,3.4
2013-11-01,4,Vancouver,2410,V7K,4.0,4,,4.0,1.0,0.5,0.0
2013-11-01,4,Vancouver,2410,V3K,154.0,26,,154.0,6.0,0.5,0.77
2013-12-01,4,Vancouver,2410,V6J,10.0,10,,10.0,1.0,0.0,3.7
2013-11-01,4,Vancouver,2410,V6L,16.0,16,,16.0,1.0,0.0,1.31
2013-11-01,4,Vancouver,2410,V3L,201.0,5,,201.0,40.0,4.0,2.4
2013-11-01,4,Vancouver,2410,V3V,252.0,22,,252.0,11.0,1.64,0.41
2013-10-01,4,Vancouver,2410,V4L,4.0,4,,4.0,1.0,0.0,0.75
2013-10-01,4,Vancouver,2410,V5B,15.0,15,,15.0,1.0,0.0,0.73
2013-10-01,4,Vancouver,2410,V7C,29.0,25,,29.0,1.0,0.0,0.2
2013-10-01,4,Vancouver,2410,V7L,21.0,20,,21.0,1.0,0.7,0.0
2013-12-01,4,Vancouver,2410,V4P,1.0,1,,1.0,1.0,0.0,0.0
2013-12-01,4,Vancouver,2410,V5N,33.0,24,,33.0,1.0,0.08,2.83
2013-12-01,4,Vancouver,2410,V6V,90.0,7,,90.0,13.0,0.86,0.0
2013-12-01,4,Vancouver,2410,V6Y,36.0,18,,36.0,2.0,0.0,0.78
2013-10-01,4,Vancouver,2410,V7A,38.0,36,,38.0,1.0,0.03,0.53
2013-10-01,4,Vancouver,2410,V7E,39.0,26,,39.0,2.0,0.0,1.08
2013-10-01,4,Vancouver,2410,V5G,11.0,9,,11.0,1.0,0.0,2.78
2013-10-01,4,Vancouver,2410,V6H,3.0,3,,3.0,1.0,0.0,2.33
2013-10-01,4,Vancouver,2410,V1M,41.0,11,,41.0,4.0,0.0,1.09
2013-12-01,4,Vancouver,2410,nan,458.0,85,,458.0,5.0,0.51,0.74
2014-02-01,1,Vancouver,2410,V3N,59.0,22,,59.0,3.0,1.18,1.68
2014-01-01,1,Vancouver,2410,V2Y,280.0,44,,280.0,6.0,0.0,1.09
2014-02-01,1,Vancouver,2410,V7C,18.0,17,,18.0,1.0,0.0,0.06
2014-01-01,1,Vancouver,2410,V4P,46.0,5,,46.0,9.0,1.2,1.8
2014-01-01,1,Vancouver,2410,V5W,56.0,28,,56.0,2.0,0.29,1.29
2014-01-01,1,Vancouver,2410,V6M,45.0,8,,45.0,6.0,1.0,1.25
2014-01-01,1,Vancouver,2410,V7M,214.0,2,,214.0,107.0,5.5,1.0
2014-01-01,1,Vancouver,2410,V7N,2.0,2,,2.0,1.0,1.0,0.0
2014-03-01,1,Vancouver,2410,V3W,35.0,30,,35.0,1.0,0.33,0.47
2014-01-01,1,Vancouver,2410,V3L,1.0,1,,1.0,1.0,0.0,0.0
2014-02-01,1,Vancouver,2410,V5A,8.0,6,,8.0,1.0,0.0,0.5
2014-01-01,1,Vancouver,2410,V5L,5.0,4,,5.0,1.0,0.0,2.25
2014-02-01,1,Vancouver,2410,V6X,342.0,15,,342.0,23.0,2.53,1.6
2014-01-01,1,Vancouver,2410,V7E,37.0,33,,37.0,1.0,0.0,1.52
2014-02-01,1,Vancouver,2410,V2W,9.0,5,,9.0,2.0,0.0,0.0
2014-03-01,1,Vancouver,2410,V3R,68.0,13,,68.0,5.0,0.0,0.77
2014-01-01,1,Vancouver,2410,V5R,17.0,15,,17.0,1.0,0.07,1.13
2014-02-01,1,Vancouver,2410,V6P,16.0,13,,16.0,1.0,0.0,0.69
2014-02-01,1,Vancouver,2410,V6V,4.0,4,,4.0,1.0,0.0,0.0
2014-02-01,1,Vancouver,2410,V4K,14.0,14,,14.0,1.0,0.0,0.43
2014-01-01,1,Vancouver,2410,V3Y,68.0,4,,68.0,17.0,1.0,0.5
2014-02-01,1,Vancouver,2410,V5K,70.0,18,,70.0,4.0,0.5,1.78
2014-02-01,1,Vancouver,2410,V6H,2.0,2,,2.0,1.0,0.0,2.0
2014-01-01,1,Vancouver,2410,V0N,2.0,2,,2.0,1.0,0.0,5.0
2014-03-01,1,Vancouver,2410,V1M,19.0,8,,19.0,2.0,0.25,0.75
2014-02-01,1,Vancouver,2410,V3M,56.0,23,,56.0,2.0,0.52,5.43
2014-02-01,1,Vancouver,2410,V4L,1.0,1,,1.0,1.0,0.0,0.0
2014-02-01,1,Vancouver,2410,V4N,18.0,18,,18.0,1.0,0.0,1.28
2014-03-01,1,Vancouver,2410,V5B,12.0,12,,12.0,1.0,0.0,0.67
2014-03-01,1,Vancouver,2410,V6S,14.0,14,,14.0,1.0,0.0,0.43
2014-02-01,1,Vancouver,2410,V7A,33.0,33,,33.0,1.0,0.0,0.45
2014-03-01,1,Vancouver,2410,V3B,517.0,11,,517.0,47.0,7.45,0.0
2014-03-01,1,Vancouver,2410,V5J,133.0,27,,133.0,5.0,1.0,1.15
2014-03-01,1,Vancouver,2410,V7R,12.0,12,,12.0,1.0,0.33,0.42
2014-03-01,1,Vancouver,2410,nan,343.0,107,,343.0,3.0,0.09,0.74
2014-02-01,1,Vancouver,2410,V3E,154.0,100,,154.0,2.0,0.07,0.64
2014-01-01,1,Vancouver,2410,V3K,12.0,12,,12.0,1.0,0.17,0.83
2014-01-01,1,Vancouver,2410,V4R,30.0,29,,30.0,1.0,0.0,0.03
2014-03-01,1,Vancouver,2410,V5M,28.0,28,,28.0,1.0,0.07,1.0
2014-02-01,1,Vancouver,2410,V5S,19.0,19,,19.0,1.0,0.0,0.58
2014-03-01,1,Vancouver,2410,V5V,24.0,21,,24.0,1.0,0.1,1.43
2014-03-01,1,Vancouver,2410,V6K,20.0,13,,20.0,2.0,0.15,3.38
2014-01-01,1,Vancouver,2410,V3X,144.0,98,,144.0,1.0,0.08,1.01
2014-02-01,1,Vancouver,2410,V5H,76.0,11,,76.0,7.0,0.91,2.0
2014-01-01,1,Vancouver,2410,V4A,10.0,10,,10.0,1.0,0.0,0.3
2014-02-01,1,Vancouver,2410,V4M,5.0,5,,5.0,1.0,0.0,0.4
2014-01-01,1,Vancouver,2410,V5G,13.0,11,,13.0,1.0,0.18,0.55
2014-03-01,1,Vancouver,2410,V5X,260.0,25,,260.0,10.0,1.2,1.48
2014-03-01,1,Vancouver,2410,V5Z,25.0,17,,25.0,1.0,0.35,0.76
2014-02-01,1,Vancouver,2410,V7T,3.0,3,,3.0,1.0,0.0,0.0
2014-02-01,1,Vancouver,2410,V3J,8.0,8,,8.0,1.0,0.38,1.75
2014-03-01,1,Vancouver,2410,V5E,3.0,3,,3.0,1.0,0.0,0.0
2014-01-01,1,Vancouver,2410,V7K,12.0,10,,12.0,1.0,0.5,0.1
2014-01-01,1,Vancouver,2410,V5C,6.0,6,,6.0,1.0,0.0,0.33
2014-02-01,1,Vancouver,2410,V6J,52.0,3,,52.0,17.0,1.33,1.33
2014-01-01,1,Vancouver,2410,V6L,16.0,16,,16.0,1.0,0.13,0.63
2014-03-01,1,Vancouver,2410,V3C,6.0,6,,6.0,1.0,0.17,1.33
2014-01-01,1,Vancouver,2410,V5Y,87.0,6,,87.0,15.0,2.33,1.17
2014-02-01,1,Vancouver,2410,V6N,21.0,21,,21.0,1.0,0.0,1.29
2014-01-01,1,Vancouver,2410,V3H,10.0,9,,10.0,1.0,0.0,3.0
2014-01-01,1,Vancouver,2410,V6R,16.0,16,,16.0,1.0,0.0,1.31
2014-02-01,1,Vancouver,2410,V4W,2.0,2,,2.0,1.0,0.0,0.0
2014-03-01,1,Vancouver,2410,V7B,2.0,2,,2.0,1.0,0.5,8.0
2014-01-01,1,Vancouver,2410,V3A,36.0,8,,36.0,5.0,0.0,3.38
2014-01-01,1,Vancouver,2410,V7G,4.0,4,,4.0,1.0,1.0,0.0
2014-01-01,1,Vancouver,2410,V2Z,4.0,4,,4.0,1.0,0.0,0.5
2014-01-01,1,Vancouver,2410,V3T,4.0,4,,4.0,1.0,0.5,0.5
2014-01-01,1,Vancouver,2410,V7L,129.0,7,,129.0,18.0,1.71,0.14
2014-03-01,1,Vancouver,2410,V5P,21.0,21,,21.0,1.0,0.48,1.52
2014-01-01,1,Vancouver,2410,V7V,4.0,4,,4.0,1.0,0.0,2.75
2014-03-01,1,Vancouver,2410,V4C,34.0,34,,34.0,1.0,0.0,0.47
2014-03-01,1,Vancouver,2410,V5N,8.0,7,,8.0,1.0,0.29,2.14
2014-02-01,1,Vancouver,2410,V5T,2.0,1,,2.0,2.0,0.0,0.0
2014-03-01,1,Vancouver,2410,V2X,82.0,2,,82.0,41.0,2.5,2.0
2014-02-01,1,Vancouver,2410,V3S,91.0,70,,91.0,1.0,0.09,1.13
2014-02-01,1,Vancouver,2410,V6A,97.0,4,,97.0,24.0,3.25,6.0
2014-03-01,1,Vancouver,2410,V4B,16.0,16,,16.0,1.0,0.0,0.94
2014-02-01,1,Vancouver,2410,V7J,112.0,5,,112.0,22.0,1.8,1.8
2014-01-01,1,Vancouver,2410,V7S,12.0,12,,12.0,1.0,0.0,1.92
2014-03-01,1,Vancouver,2410,V3V,26.0,26,,26.0,1.0,0.08,0.58
2014-02-01,1,Vancouver,2410,V6Y,51.0,18,,51.0,3.0,0.0,3.56
2014-04-01,2,Vancouver,2410,V3M,26.0,10,,26.0,3.0,0.3,6.0
2014-04-01,2,Vancouver,2410,V6Y,136.0,6,,136.0,23.0,2.83,0.83
2014-06-01,2,Vancouver,2410,V7C,40.0,40,1.0,39.0,1.0,0.0,0.03
2014-06-01,2,Vancouver,2410,V3C,266.0,8,1.0,265.0,33.0,4.63,1.0
2014-05-01,2,Vancouver,2410,V3H,5.0,5,,5.0,1.0,0.0,1.4
2014-06-01,2,Vancouver,2410,V3K,28.0,28,5.0,23.0,1.0,0.0,0.18
2014-04-01,2,Vancouver,2410,V3X,198.0,95,8.0,190.0,2.0,0.0,0.94
2014-05-01,2,Vancouver,2410,V4C,69.0,42,4.0,65.0,2.0,0.0,1.86
2014-05-01,2,Vancouver,2410,V5M,24.0,24,1.0,23.0,1.0,0.0,0.33
2014-06-01,2,Vancouver,2410,V6R,21.0,19,,21.0,1.0,0.0,0.53
2014-05-01,2,Vancouver,2410,V1M,12.0,6,,12.0,2.0,0.0,0.33
2014-06-01,2,Vancouver,2410,V5J,23.0,23,3.0,20.0,1.0,0.35,1.13
2014-05-01,2,Vancouver,2410,V6S,11.0,11,,11.0,1.0,0.0,0.27
2014-05-01,2,Vancouver,2410,V4K,11.0,11,3.0,8.0,1.0,0.0,0.0
2014-04-01,2,Vancouver,2410,V3V,34.0,34,2.0,32.0,1.0,0.0,0.44
2014-05-01,2,Vancouver,2410,V5N,17.0,10,1.0,16.0,2.0,0.2,1.0
2014-04-01,2,Vancouver,2410,V2Y,138.0,59,1.0,137.0,2.0,0.0,0.76
2014-06-01,2,Vancouver,2410,V4B,53.0,44,6.0,47.0,1.0,0.0,0.55
2014-04-01,2,Vancouver,2410,V7G,5.0,5,1.0,4.0,1.0,0.0,0.0
2014-06-01,2,Vancouver,2410,V5Y,9.0,9,1.0,8.0,1.0,0.0,1.78
2014-06-01,2,Vancouver,2410,V6V,4.0,4,1.0,3.0,1.0,0.0,0.25
2014-06-01,2,Vancouver,2410,V7P,31.0,2,,31.0,16.0,2.0,0.0
2014-04-01,2,Vancouver,2410,V7V,7.0,7,,7.0,1.0,0.0,0.86
2014-05-01,2,Vancouver,2410,V3A,11.0,11,,11.0,1.0,0.0,0.18
2014-05-01,2,Vancouver,2410,V5G,313.0,27,3.0,310.0,12.0,1.96,0.89
2014-04-01,2,Vancouver,2410,V6A,41.0,4,,41.0,10.0,1.75,1.25
2014-06-01,2,Vancouver,2410,V0N,8.0,8,,8.0,1.0,0.0,3.75
2014-05-01,2,Vancouver,2410,V5H,20.0,20,1.0,19.0,1.0,0.5,0.0
2014-05-01,2,Vancouver,2410,V4W,1.0,1,,1.0,1.0,0.0,0.0
2014-04-01,2,Vancouver,2410,V6J,6.0,6,,6.0,1.0,0.0,0.33
2014-04-01,2,Vancouver,2410,V3W,27.0,27,3.0,24.0,1.0,0.0,0.74
2014-04-01,2,Vancouver,2410,V4N,88.0,26,3.0,85.0,3.0,0.15,0.38
2014-04-01,2,Vancouver,2410,V6Z,89.0,1,,89.0,89.0,10.0,2.0
2014-05-01,2,Vancouver,2410,V3E,222.0,105,15.0,207.0,2.0,0.08,0.52
2014-05-01,2,Vancouver,2410,V3R,65.0,34,2.0,63.0,2.0,0.0,0.56
2014-06-01,2,Vancouver,2410,V3Y,5.0,4,,5.0,1.0,0.0,0.0
2014-05-01,2,Vancouver,2410,V4E,4.0,4,,4.0,1.0,0.0,0.0
2014-06-01,2,Vancouver,2410,V6N,55.0,26,1.0,54.0,2.0,0.19,1.0
2014-04-01,2,Vancouver,2410,V7A,31.0,31,3.0,28.0,1.0,0.0,0.0
2014-04-01,2,Vancouver,2410,V7L,35.0,21,3.0,32.0,2.0,0.0,0.0
2014-06-01,2,Vancouver,2410,V6L,2.0,2,,2.0,1.0,0.0,1.0
2014-06-01,2,Vancouver,2410,V6W,4.0,4,2.0,2.0,1.0,0.0,0.0
2014-05-01,2,Vancouver,2410,V7W,3.0,3,,3.0,1.0,0.0,0.0
2014-04-01,2,Vancouver,2410,V2Z,18.0,18,,18.0,1.0,0.0,0.11
2014-04-01,2,Vancouver,2410,V3N,35.0,31,3.0,32.0,1.0,0.26,0.29
2014-05-01,2,Vancouver,2410,V3S,240.0,99,14.0,226.0,2.0,0.1,0.78
2014-05-01,2,Vancouver,2410,V3T,25.0,17,3.0,22.0,1.0,0.0,0.35
2014-06-01,2,Vancouver,2410,V5T,12.0,2,,12.0,6.0,1.5,1.5
2014-06-01,2,Vancouver,2410,V6P,23.0,23,2.0,21.0,1.0,0.0,0.96
2014-04-01,2,Vancouver,2410,V4P,2.0,2,,2.0,1.0,0.0,0.5
2014-06-01,2,Vancouver,2410,V5E,10.0,10,4.0,6.0,1.0,0.0,0.2
2014-06-01,2,Vancouver,2410,V6H,2.0,1,,2.0,2.0,0.0,1.0
2014-05-01,2,Vancouver,2410,V6X,422.0,6,1.0,421.0,70.0,4.0,5.33
2014-05-01,2,Vancouver,2410,V7E,19.0,19,,19.0,1.0,0.0,0.05
2014-05-01,2,Vancouver,2410,V7T,20.0,9,,20.0,2.0,0.67,1.89
2014-04-01,2,Vancouver,2410,V4M,3.0,3,,3.0,1.0,0.0,0.0
2014-05-01,2,Vancouver,2410,V5C,37.0,11,3.0,34.0,3.0,0.36,0.27
2014-05-01,2,Vancouver,2410,V6K,131.0,13,1.0,130.0,10.0,0.77,1.0
2014-06-01,2,Vancouver,2410,V5B,15.0,8,1.0,14.0,2.0,0.5,2.13
2014-04-01,2,Vancouver,2410,V5R,28.0,24,,28.0,1.0,0.0,0.79
2014-05-01,2,Vancouver,2410,V5S,132.0,36,2.0,130.0,4.0,0.25,1.22
2014-06-01,2,Vancouver,2410,V7S,9.0,9,,9.0,1.0,0.0,0.56
2014-06-01,2,Vancouver,2410,V4A,20.0,20,3.0,17.0,1.0,0.0,0.1
2014-05-01,2,Vancouver,2410,V5X,48.0,44,2.0,46.0,1.0,0.09,0.73
2014-06-01,2,Vancouver,2410,V6M,2.0,2,,2.0,1.0,0.0,1.0
2014-05-01,2,Vancouver,2410,V5Z,127.0,13,,127.0,10.0,1.85,2.31
2014-04-01,2,Vancouver,2410,V7M,10.0,10,,10.0,1.0,0.0,0.0
2014-06-01,2,Vancouver,2410,V7H,16.0,2,,16.0,8.0,0.0,0.0
2014-06-01,2,Vancouver,2410,V2X,8.0,6,,8.0,1.0,0.0,0.0
2014-06-01,2,Vancouver,2410,V3J,99.0,29,4.0,95.0,3.0,0.14,1.0
2014-05-01,2,Vancouver,2410,V5W,39.0,39,2.0,37.0,1.0,0.0,1.21
2014-04-01,2,Vancouver,2410,V3L,303.0,9,,303.0,34.0,2.89,1.89
2014-04-01,2,Vancouver,2410,V4R,25.0,25,,25.0,1.0,0.0,0.12
2014-04-01,2,Vancouver,2410,V5L,112.0,6,1.0,111.0,19.0,1.17,2.0
2014-06-01,2,Vancouver,2410,V7J,6.0,6,,6.0,1.0,0.0,0.0
2014-04-01,2,Vancouver,2410,V7N,4.0,4,,4.0,1.0,0.0,0.0
2014-04-01,2,Vancouver,2410,V7R,15.0,15,,15.0,1.0,0.13,0.2
2014-06-01,2,Vancouver,2410,nan,309.0,195,4.0,305.0,2.0,0.0,0.94
2014-05-01,2,Vancouver,2410,V5P,32.0,30,1.0,31.0,1.0,0.0,0.33
2014-04-01,2,Vancouver,2410,V5V,93.0,33,4.0,89.0,3.0,0.18,1.45
2014-06-01,2,Vancouver,2410,V3B,21.0,8,1.0,20.0,3.0,0.0,0.0
2014-05-01,2,Vancouver,2410,V5A,6.0,6,,6.0,1.0,0.0,0.67
2014-05-01,2,Vancouver,2410,V5K,21.0,21,2.0,19.0,1.0,0.0,0.38
2014-06-01,2,Vancouver,2410,V2W,32.0,21,,32.0,2.0,0.0,0.05
2014-04-01,2,Vancouver,2410,V4L,3.0,3,,3.0,1.0,0.0,0.0
2014-08-01,3,Vancouver,2410,V2Y,329.0,106,32.0,297.0,3.0,0.06,0.77
2014-07-01,3,Vancouver,2410,V6W,2.0,2,1.0,1.0,1.0,0.0,0.0
2014-07-01,3,Vancouver,2410,V3C,98.0,9,1.0,97.0,11.0,1.44,1.33
2014-08-01,3,Vancouver,2410,V5Y,151.0,10,1.0,150.0,15.0,1.5,2.3
2014-09-01,3,Vancouver,2410,V5Z,80.0,24,5.0,75.0,3.0,0.33,1.46
2014-09-01,3,Vancouver,2410,V4E,3.0,3,1.0,2.0,1.0,0.0,0.0
2014-09-01,3,Vancouver,2410,V6M,24.0,15,3.0,21.0,2.0,0.27,1.13
2014-09-01,3,Vancouver,2410,V3H,12.0,12,,12.0,1.0,0.0,1.75
2014-09-01,3,Vancouver,2410,V4W,7.0,7,3.0,4.0,1.0,0.0,0.29
2014-08-01,3,Vancouver,2410,V5M,55.0,55,17.0,38.0,1.0,0.0,0.95
2014-09-01,3,Vancouver,2410,V7G,4.0,4,,4.0,1.0,0.0,1.25
2014-08-01,3,Vancouver,2410,V6H,1.0,1,,1.0,1.0,0.0,6.0
2014-09-01,3,Vancouver,2410,V7E,38.0,35,2.0,36.0,1.0,0.0,1.14
2014-07-01,3,Vancouver,2410,V0N,35.0,10,,35.0,4.0,0.0,2.7
2014-08-01,3,Vancouver,2410,V2X,69.0,8,,69.0,9.0,1.0,0.0
2014-07-01,3,Vancouver,2410,V4C,89.0,53,19.0,70.0,2.0,0.0,1.11
2014-09-01,3,Vancouver,2410,V7T,10.0,10,,10.0,1.0,0.0,1.6
2014-09-01,3,Vancouver,2410,V3A,76.0,10,1.0,75.0,8.0,0.4,0.9
2014-07-01,3,Vancouver,2410,V6S,8.0,8,2.0,6.0,1.0,0.0,1.5
2014-08-01,3,Vancouver,2410,V4K,7.0,5,1.0,6.0,1.0,0.0,0.0
2014-09-01,3,Vancouver,2410,V5E,18.0,16,4.0,14.0,1.0,0.0,0.19
2014-08-01,3,Vancouver,2410,V5S,95.0,28,7.0,88.0,3.0,0.25,1.54
2014-07-01,3,Vancouver,2410,V6X,791.0,17,4.0,787.0,47.0,4.24,1.94
2014-09-01,3,Vancouver,2410,V3Y,8.0,5,,8.0,2.0,0.0,0.8
2014-07-01,3,Vancouver,2410,V7A,113.0,31,5.0,108.0,4.0,0.26,0.52
2014-09-01,3,Vancouver,2410,V3V,31.0,31,11.0,20.0,1.0,0.0,0.26
2014-07-01,3,Vancouver,2410,V6P,33.0,32,2.0,31.0,1.0,0.0,1.53
2014-09-01,3,Vancouver,2410,V4N,36.0,19,5.0,31.0,2.0,0.0,1.47
2014-09-01,3,Vancouver,2410,V5W,39.0,39,13.0,26.0,1.0,0.0,1.15
2014-07-01,3,Vancouver,2410,V7J,5.0,5,1.0,4.0,1.0,0.0,0.0
2014-08-01,3,Vancouver,2410,V4P,2.0,2,,2.0,1.0,0.0,0.0
2014-07-01,3,Vancouver,2410,V4R,69.0,38,,69.0,2.0,0.0,0.08
2014-07-01,3,Vancouver,2410,V2W,14.0,10,,14.0,1.0,0.0,0.0
2014-08-01,3,Vancouver,2410,V2Z,8.0,8,2.0,6.0,1.0,0.0,0.63
2014-09-01,3,Vancouver,2410,V3B,26.0,12,2.0,24.0,2.0,0.0,0.58
2014-07-01,3,Vancouver,2410,V5H,30.0,20,8.0,22.0,2.0,0.15,0.3
2014-07-01,3,Vancouver,2410,V5N,26.0,18,5.0,21.0,1.0,0.0,1.78
2014-08-01,3,Vancouver,2410,V6J,5.0,3,,5.0,2.0,0.0,2.67
2014-08-01,3,Vancouver,2410,V3J,57.0,36,11.0,46.0,2.0,0.0,0.72
2014-08-01,3,Vancouver,2410,V5R,52.0,22,5.0,47.0,2.0,0.18,2.32
2014-08-01,3,Vancouver,2410,V7V,6.0,6,,6.0,1.0,0.0,2.33
2014-07-01,3,Vancouver,2410,V3X,113.0,80,28.0,85.0,1.0,0.0,0.78
2014-08-01,3,Vancouver,2410,V5A,218.0,31,9.0,209.0,7.0,0.52,0.39
2014-07-01,3,Vancouver,2410,V6Y,51.0,29,4.0,47.0,2.0,0.0,0.59
2014-08-01,3,Vancouver,2410,V7C,53.0,52,8.0,45.0,1.0,0.0,0.04
2014-07-01,3,Vancouver,2410,V7L,15.0,14,5.0,10.0,1.0,0.0,0.07
2014-08-01,3,Vancouver,2410,V3M,77.0,15,,77.0,5.0,0.27,0.67
2014-08-01,3,Vancouver,2410,V5V,43.0,16,4.0,39.0,3.0,0.25,1.88
2014-07-01,3,Vancouver,2410,V7M,15.0,9,6.0,9.0,2.0,0.0,0.0
2014-08-01,3,Vancouver,2410,V7P,2.0,2,,2.0,1.0,0.0,0.0
2014-08-01,3,Vancouver,2410,V3E,162.0,127,42.0,120.0,1.0,0.0,1.72
2014-09-01,3,Vancouver,2410,V5C,13.0,12,4.0,9.0,1.0,0.0,2.5
2014-07-01,3,Vancouver,2410,V6R,34.0,23,3.0,31.0,1.0,0.17,1.04
2014-07-01,3,Vancouver,2410,V7R,28.0,28,10.0,18.0,1.0,0.0,0.11
2014-09-01,3,Vancouver,2410,V7S,21.0,21,,21.0,1.0,0.0,1.48
2014-08-01,3,Vancouver,2410,V4A,23.0,23,4.0,19.0,1.0,0.0,0.91
2014-07-01,3,Vancouver,2410,V4L,3.0,3,,3.0,1.0,0.0,0.0
2014-09-01,3,Vancouver,2410,V4M,68.0,11,3.0,65.0,6.0,0.36,0.45
2014-07-01,3,Vancouver,2410,V1M,25.0,14,1.0,24.0,2.0,0.0,0.0
2014-08-01,3,Vancouver,2410,nan,635.0,105,7.0,628.0,6.0,0.3,1.55
2014-07-01,3,Vancouver,2410,V6A,346.0,4,,346.0,87.0,6.75,3.25
2014-07-01,3,Vancouver,2410,V5G,37.0,32,9.0,28.0,1.0,0.0,0.19
2014-09-01,3,Vancouver,2410,V5J,31.0,27,8.0,23.0,1.0,0.0,0.19
2014-08-01,3,Vancouver,2410,V5P,33.0,33,10.0,23.0,1.0,0.0,1.0
2014-07-01,3,Vancouver,2410,V5X,26.0,26,7.0,19.0,1.0,0.0,1.62
2014-07-01,3,Vancouver,2410,V6V,7.0,7,2.0,5.0,1.0,0.0,0.29
2014-07-01,3,Vancouver,2410,V7N,3.0,3,1.0,2.0,1.0,0.0,0.0
2014-08-01,3,Vancouver,2410,V3K,32.0,29,11.0,21.0,1.0,0.0,0.52
2014-09-01,3,Vancouver,2410,V5L,3.0,2,,3.0,2.0,0.0,3.0
2014-07-01,3,Vancouver,2410,V5T,10.0,1,,10.0,10.0,3.0,2.0
2014-09-01,3,Vancouver,2410,V6L,29.0,29,5.0,24.0,1.0,0.0,1.14
2014-08-01,3,Vancouver,2410,V7K,6.0,6,2.0,4.0,1.0,0.0,0.0
2014-07-01,3,Vancouver,2410,V5B,33.0,32,12.0,21.0,1.0,0.0,0.44
2014-09-01,3,Vancouver,2410,V3S,123.0,96,31.0,92.0,1.0,0.0,0.21
2014-07-01,3,Vancouver,2410,V3T,96.0,23,10.0,86.0,4.0,0.22,0.26
2014-09-01,3,Vancouver,2410,V5K,17.0,17,4.0,13.0,1.0,0.0,2.06
2014-07-01,3,Vancouver,2410,V6K,17.0,15,2.0,15.0,1.0,0.0,0.6
2014-07-01,3,Vancouver,2410,V6N,27.0,27,3.0,24.0,1.0,0.0,1.04
2014-08-01,3,Vancouver,2410,V3L,69.0,4,,69.0,17.0,1.0,1.5
2014-09-01,3,Vancouver,2410,V3W,38.0,38,15.0,23.0,1.0,0.0,0.16
2014-08-01,3,Vancouver,2410,V4B,50.0,48,22.0,28.0,1.0,0.04,0.71
2014-07-01,3,Vancouver,2410,V3N,281.0,36,13.0,268.0,8.0,0.22,1.17
2014-09-01,3,Vancouver,2410,V3R,39.0,26,10.0,29.0,2.0,0.0,0.31
2014-09-01,3,Vancouver,2410,V6E,22.0,1,,22.0,22.0,17.0,4.0
2014-11-01,4,Vancouver,2410,V3M,10.0,10,,10.0,1.0,0.0,0.8
2014-10-01,4,Vancouver,2410,V5P,22.0,21,8.0,14.0,1.0,0.0,0.95
2014-12-01,4,Vancouver,2410,V6X,528.0,13,3.0,525.0,41.0,2.69,2.62
2014-10-01,4,Vancouver,2410,V3S,274.0,84,24.0,250.0,3.0,0.05,1.52
2014-10-01,4,Vancouver,2410,V3W,43.0,33,12.0,31.0,1.0,0.0,0.15
2014-10-01,4,Vancouver,2410,V7A,52.0,45,9.0,43.0,1.0,0.0,0.29
2014-11-01,4,Vancouver,2410,V3Y,7.0,6,,7.0,1.0,0.0,0.17
2014-10-01,4,Vancouver,2410,V7P,2.0,2,1.0,1.0,1.0,0.0,0.0
2014-11-01,4,Vancouver,2410,V7S,12.0,12,,12.0,1.0,0.0,1.75
2014-12-01,4,Vancouver,2410,nan,637.0,135,11.0,626.0,5.0,0.13,1.29
2014-11-01,4,Vancouver,2410,V3H,8.0,8,,8.0,1.0,0.0,1.88
2014-10-01,4,Vancouver,2410,V2W,66.0,28,,66.0,2.0,0.0,0.25
2014-10-01,4,Vancouver,2410,V4B,42.0,42,18.0,24.0,1.0,0.0,0.52
2014-11-01,4,Vancouver,2410,V5C,11.0,11,4.0,7.0,1.0,0.0,0.91
2014-11-01,4,Vancouver,2410,V6M,3.0,3,,3.0,1.0,0.0,0.33
2014-11-01,4,Vancouver,2410,V3R,5.0,5,2.0,3.0,1.0,0.0,0.4
2014-12-01,4,Vancouver,2410,V5V,59.0,39,10.0,49.0,2.0,0.1,1.38
2014-11-01,4,Vancouver,2410,V5X,39.0,39,14.0,25.0,1.0,0.0,1.74
2014-12-01,4,Vancouver,2410,V7G,7.0,7,2.0,5.0,1.0,0.0,0.0
2014-12-01,4,Vancouver,2410,V7R,18.0,18,6.0,12.0,1.0,0.0,0.78
2014-12-01,4,Vancouver,2410,V3A,10.0,10,3.0,7.0,1.0,0.0,0.0
2014-12-01,4,Vancouver,2410,V3B,9.0,7,,9.0,1.0,0.0,0.57
2014-11-01,4,Vancouver,2410,V3J,17.0,12,5.0,12.0,1.0,0.0,0.75
