reference_period,metro,metcode,FSA,dweltype,mkttycd,total_starts,num_structures,starts_accsuite,starts_no_accsuite,unitsperstructure,avgstorycount,avgpermit_to_start_time
2011,Vancouver,2410,V3J,5.0,1.0,52.0,26,,52.0,2.0,2.0,0.85
2011,Vancouver,2410,V3W,5.0,1.0,46.0,23,,46.0,2.0,1.78,0.04
2011,Vancouver,2410,V5J,5.0,3.0,180.0,3,,180.0,60.0,4.0,2.0
2011,Vancouver,2410,V5L,2.0,1.0,4.0,2,,4.0,2.0,0.0,1.0
2011,Vancouver,2410,V5M,1.0,2.0,15.0,15,,15.0,1.0,0.0,1.73
2011,Vancouver,2410,V5P,1.0,2.0,3.0,3,,3.0,1.0,0.0,0.0
2011,Vancouver,2410,V5V,5.0,3.0,18.0,1,,18.0,18.0,4.0,0.0
2011,Vancouver,2410,V6H,1.0,3.0,1.0,1,,1.0,1.0,0.0,5.0
2011,Vancouver,2410,V7R,5.0,1.0,24.0,12,,24.0,2.0,2.0,0.08
2011,Vancouver,2410,V2X,1.0,2.0,1.0,1,,1.0,1.0,0.0,0.0
2011,Vancouver,2410,V3C,4.0,3.0,96.0,11,,96.0,9.0,0.0,1.91
2011,Vancouver,2410,V3E,5.0,1.0,216.0,108,,216.0,2.0,1.7,0.38
2011,Vancouver,2410,V3M,4.0,3.0,41.0,10,,41.0,4.0,1.1,3.9
2011,Vancouver,2410,V3M,5.0,3.0,152.0,5,,152.0,30.0,0.8,3.2
2011,Vancouver,2410,V4C,5.0,1.0,38.0,19,,38.0,2.0,1.89,0.63
2011,Vancouver,2410,V4N,4.0,3.0,57.0,12,,57.0,5.0,0.0,0.0
2011,Vancouver,2410,V5L,4.0,3.0,13.0,2,,13.0,7.0,3.5,2.5
2011,Vancouver,2410,V5T,1.0,1.0,1.0,1,,1.0,1.0,0.0,2.0
2011,Vancouver,2410,V5Y,5.0,2.0,147.0,2,,147.0,74.0,8.5,0.5
2011,Vancouver,2410,V6K,1.0,1.0,20.0,20,,20.0,1.0,0.0,0.35
2011,Vancouver,2410,V6K,4.0,3.0,3.0,1,,3.0,3.0,3.0,2.0
2011,Vancouver,2410,V6L,1.0,1.0,23.0,23,,23.0,1.0,0.0,0.22
2011,Vancouver,2410,V6S,1.0,1.0,26.0,26,,26.0,1.0,0.0,0.5
2011,Vancouver,2410,nan,5.0,3.0,1621.0,20,,1621.0,81.0,6.15,2.0
2011,Vancouver,2410,V3M,5.0,2.0,24.0,1,,24.0,24.0,0.0,23.0
2011,Vancouver,2410,V4C,1.0,1.0,57.0,57,,57.0,1.0,0.0,1.04
2011,Vancouver,2410,V5A,4.0,3.0,7.0,1,,7.0,7.0,3.0,1.0
2011,Vancouver,2410,V5P,2.0,3.0,6.0,3,,6.0,2.0,0.0,1.67
2011,Vancouver,2410,V5X,5.0,2.0,8.0,8,,8.0,1.0,0.38,0.0
2011,Vancouver,2410,V6K,5.0,1.0,10.0,5,,10.0,2.0,0.4,0.0
2011,Vancouver,2410,V6N,1.0,1.0,61.0,61,,61.0,1.0,0.0,0.54
2011,Vancouver,2410,V6X,5.0,1.0,18.0,9,,18.0,2.0,1.56,0.67
2011,Vancouver,2410,V7L,5.0,1.0,32.0,16,,32.0,2.0,2.0,0.0
2011,Vancouver,2410,V7P,5.0,1.0,4.0,2,,4.0,2.0,2.0,0.0
2011,Vancouver,2410,V3V,4.0,3.0,45.0,8,,45.0,6.0,0.0,21.88
2011,Vancouver,2410,V5L,1.0,2.0,3.0,3,,3.0,1.0,0.0,0.0
2011,Vancouver,2410,V7A,5.0,1.0,90.0,45,,90.0,2.0,1.38,0.73
2011,Vancouver,2410,V3C,5.0,3.0,10.0,1,,10.0,10.0,3.0,2.0
2011,Vancouver,2410,V3S,5.0,3.0,99.0,2,,99.0,50.0,3.0,0.0
2011,Vancouver,2410,V3T,4.0,3.0,39.0,8,,39.0,5.0,0.0,0.25
2011,Vancouver,2410,V3V,1.0,1.0,66.0,66,,66.0,1.0,0.0,0.97
2011,Vancouver,2410,V4C,5.0,3.0,73.0,1,,73.0,73.0,4.0,2.0
2011,Vancouver,2410,V4K,2.0,1.0,4.0,2,,4.0,2.0,0.0,0.0
2011,Vancouver,2410,V5N,1.0,1.0,12.0,12,,12.0,1.0,0.0,2.5
2011,Vancouver,2410,V5N,2.0,1.0,18.0,9,,18.0,2.0,0.0,0.33
2011,Vancouver,2410,V5R,5.0,1.0,40.0,20,,40.0,2.0,1.4,1.05
2011,Vancouver,2410,V5Z,4.0,3.0,35.0,5,,35.0,7.0,3.0,2.2
2011,Vancouver,2410,V6K,5.0,2.0,30.0,1,,30.0,30.0,4.0,3.0
2011,Vancouver,2410,V7C,1.0,2.0,6.0,6,,6.0,1.0,0.0,0.0
2011,Vancouver,2410,V7R,1.0,1.0,22.0,22,,22.0,1.0,0.0,0.27
2011,Vancouver,2410,V3E,4.0,3.0,239.0,43,,239.0,6.0,0.0,3.23
2011,Vancouver,2410,V4C,4.0,3.0,72.0,19,,72.0,4.0,0.0,3.05
2011,Vancouver,2410,V5G,1.0,1.0,47.0,47,,47.0,1.0,0.0,0.98
2011,Vancouver,2410,V5K,1.0,3.0,1.0,1,,1.0,1.0,0.0,11.0
2011,Vancouver,2410,V5L,5.0,1.0,4.0,2,,4.0,2.0,2.0,0.0
2011,Vancouver,2410,V5N,2.0,3.0,4.0,2,,4.0,2.0,0.0,3.0
2011,Vancouver,2410,V5S,1.0,2.0,9.0,9,,9.0,1.0,0.0,0.78
2011,Vancouver,2410,V5W,5.0,1.0,68.0,34,,68.0,2.0,1.24,0.88
2011,Vancouver,2410,V6X,1.0,1.0,16.0,16,,16.0,1.0,0.0,0.06
2011,Vancouver,2410,V6Y,1.0,3.0,1.0,1,,1.0,1.0,0.0,4.0
2011,Vancouver,2410,V7L,1.0,1.0,8.0,8,,8.0,1.0,0.0,0.0
2011,Vancouver,2410,V7V,1.0,1.0,12.0,12,,12.0,1.0,0.0,0.75
2011,Vancouver,2410,V7W,1.0,1.0,7.0,7,,7.0,1.0,0.0,0.86
2011,Vancouver,2410,V3K,5.0,1.0,12.0,6,,12.0,2.0,2.0,1.33
2011,Vancouver,2410,V3Y,5.0,2.0,71.0,1,,71.0,71.0,4.0,0.0
2011,Vancouver,2410,V4A,1.0,1.0,52.0,52,,52.0,1.0,0.0,0.46
2011,Vancouver,2410,V4B,4.0,3.0,10.0,2,,10.0,5.0,0.0,0.5
2011,Vancouver,2410,V5C,5.0,3.0,185.0,1,,185.0,185.0,30.0,0.0
2011,Vancouver,2410,V5K,1.0,2.0,13.0,13,,13.0,1.0,0.0,2.15
2011,Vancouver,2410,V5V,1.0,1.0,15.0,15,,15.0,1.0,0.0,1.27
2011,Vancouver,2410,V6A,1.0,1.0,1.0,1,,1.0,1.0,0.0,3.0
2011,Vancouver,2410,V6S,1.0,2.0,12.0,12,,12.0,1.0,0.0,0.42
2011,Vancouver,2410,nan,4.0,3.0,1333.0,249,,1333.0,5.0,0.03,1.69
2011,Vancouver,2410,V1M,1.0,1.0,6.0,6,,6.0,1.0,0.0,0.83
2011,Vancouver,2410,V2Z,4.0,3.0,24.0,5,,24.0,5.0,0.0,2.8
2011,Vancouver,2410,V3K,2.0,1.0,2.0,1,,2.0,2.0,0.0,0.0
2011,Vancouver,2410,V3S,2.0,3.0,18.0,9,,18.0,2.0,0.0,2.78
2011,Vancouver,2410,V3V,1.0,2.0,5.0,5,,5.0,1.0,0.0,0.0
2011,Vancouver,2410,V4E,2.0,1.0,2.0,1,,2.0,2.0,0.0,2.0
2011,Vancouver,2410,V5M,5.0,2.0,26.0,3,,26.0,9.0,1.0,1.67
2011,Vancouver,2410,V5S,5.0,2.0,1.0,1,,1.0,1.0,0.0,0.0
2011,Vancouver,2410,V7B,1.0,2.0,1.0,1,,1.0,1.0,0.0,0.0
2011,Vancouver,2410,V7W,2.0,1.0,2.0,1,,2.0,2.0,0.0,3.0
2011,Vancouver,2410,V2Y,1.0,2.0,1.0,1,,1.0,1.0,0.0,2.0
2011,Vancouver,2410,V3K,1.0,1.0,6.0,6,,6.0,1.0,0.0,2.17
2011,Vancouver,2410,V5B,2.0,1.0,4.0,2,,4.0,2.0,0.0,0.0
2011,Vancouver,2410,V5N,5.0,3.0,15.0,3,,15.0,5.0,2.0,7.67
2011,Vancouver,2410,V5R,1.0,2.0,13.0,13,,13.0,1.0,0.0,1.54
2011,Vancouver,2410,V5S,1.0,1.0,30.0,30,,30.0,1.0,0.0,1.0
2011,Vancouver,2410,V6J,1.0,1.0,6.0,6,,6.0,1.0,0.0,1.5
2011,Vancouver,2410,V6P,2.0,3.0,2.0,1,,2.0,2.0,0.0,0.0
2011,Vancouver,2410,V6Y,2.0,1.0,4.0,2,,4.0,2.0,0.0,3.0
2011,Vancouver,2410,V7G,4.0,3.0,29.0,7,,29.0,4.0,0.0,1.14
2011,Vancouver,2410,nan,1.0,2.0,84.0,84,,84.0,1.0,0.0,0.7
2012,Vancouver,2410,V2Y,4.0,3.0,201.0,41,,201.0,5.0,0.0,1.15
2012,Vancouver,2410,V2Y,5.0,1.0,178.0,89,,178.0,2.0,1.67,0.27
2012,Vancouver,2410,V3E,1.0,2.0,11.0,11,,11.0,1.0,0.0,0.36
2012,Vancouver,2410,V3R,4.0,3.0,33.0,5,,33.0,7.0,0.0,1.8
2012,Vancouver,2410,V5J,2.0,1.0,16.0,8,,16.0,2.0,0.0,1.13
2012,Vancouver,2410,V5M,1.0,1.0,36.0,36,,36.0,1.0,0.0,1.69
2012,Vancouver,2410,V5X,2.0,1.0,6.0,3,,6.0,2.0,0.0,1.0
2012,Vancouver,2410,V7A,4.0,1.0,46.0,9,,46.0,5.0,0.0,6.67
2012,Vancouver,2410,V7C,2.0,3.0,4.0,2,,4.0,2.0,0.0,2.0
2012,Vancouver,2410,V7L,2.0,1.0,16.0,8,,16.0,2.0,0.0,0.0
2012,Vancouver,2410,V3B,5.0,1.0,24.0,12,,24.0,2.0,2.0,0.25
2012,Vancouver,2410,V3E,4.0,1.0,3.0,1,,3.0,3.0,0.0,0.0
2012,Vancouver,2410,V3E,5.0,1.0,174.0,87,,174.0,2.0,2.0,0.77
2012,Vancouver,2410,V3N,1.0,1.0,54.0,54,,54.0,1.0,0.0,0.78
2012,Vancouver,2410,V3S,2.0,3.0,20.0,10,,20.0,2.0,0.0,0.0
2012,Vancouver,2410,V3T,4.0,1.0,12.0,2,,12.0,6.0,0.0,1.5
2012,Vancouver,2410,V3T,5.0,1.0,20.0,10,,20.0,2.0,1.8,0.2
2012,Vancouver,2410,V4M,2.0,3.0,4.0,2,,4.0,2.0,0.0,2.0
2012,Vancouver,2410,V6J,5.0,3.0,63.0,2,,63.0,32.0,9.0,2.5
2012,Vancouver,2410,V6K,1.0,2.0,11.0,11,,11.0,1.0,0.0,1.09
2012,Vancouver,2410,V7V,5.0,2.0,130.0,1,,130.0,130.0,7.0,2.0
2012,Vancouver,2410,nan,1.0,3.0,13.0,13,,13.0,1.0,0.0,3.46
2012,Vancouver,2410,V3J,1.0,1.0,20.0,20,,20.0,1.0,0.0,0.5
2012,Vancouver,2410,V3J,5.0,1.0,64.0,32,,64.0,2.0,2.0,0.56
2012,Vancouver,2410,V3N,5.0,2.0,6.0,1,,6.0,6.0,2.0,3.0
2012,Vancouver,2410,V3S,4.0,3.0,229.0,37,,229.0,6.0,0.0,0.89
2012,Vancouver,2410,V3T,1.0,1.0,26.0,26,,26.0,1.0,0.0,0.27
2012,Vancouver,2410,V3V,1.0,2.0,1.0,1,,1.0,1.0,0.0,2.0
2012,Vancouver,2410,V3W,4.0,3.0,112.0,21,,112.0,5.0,0.0,3.57
2012,Vancouver,2410,V3Y,4.0,3.0,12.0,1,,12.0,12.0,0.0,0.0
2012,Vancouver,2410,V4B,5.0,1.0,64.0,32,,64.0,2.0,1.31,0.5
2012,Vancouver,2410,V4K,5.0,2.0,4.0,1,,4.0,4.0,2.0,0.0
2012,Vancouver,2410,V4N,1.0,2.0,1.0,1,,1.0,1.0,0.0,1.0
2012,Vancouver,2410,V5K,1.0,1.0,15.0,15,,15.0,1.0,0.0,0.8
2012,Vancouver,2410,V5P,4.0,3.0,15.0,3,,15.0,5.0,0.0,7.33
2012,Vancouver,2410,V5S,4.0,3.0,29.0,5,,29.0,6.0,0.0,7.2
2012,Vancouver,2410,V5S,5.0,1.0,42.0,21,,42.0,2.0,1.81,1.67
2012,Vancouver,2410,V6C,5.0,3.0,290.0,1,,290.0,290.0,66.0,51.0
2012,Vancouver,2410,V6W,5.0,1.0,2.0,1,,2.0,2.0,2.0,9.0
2012,Vancouver,2410,V2W,1.0,1.0,36.0,36,,36.0,1.0,0.0,0.36
2012,Vancouver,2410,V3M,1.0,1.0,29.0,29,,29.0,1.0,0.0,0.07
2012,Vancouver,2410,V5J,1.0,1.0,31.0,31,,31.0,1.0,0.0,0.61
2012,Vancouver,2410,V5M,2.0,1.0,2.0,1,,2.0,2.0,0.0,0.0
2012,Vancouver,2410,V5R,5.0,1.0,28.0,14,,28.0,2.0,1.71,2.21
2012,Vancouver,2410,V5R,5.0,2.0,41.0,2,,41.0,21.0,2.5,2.5
2012,Vancouver,2410,V5V,1.0,1.0,24.0,24,,24.0,1.0,0.0,1.75
2012,Vancouver,2410,V6G,5.0,3.0,138.0,2,,138.0,69.0,11.0,7.0
2012,Vancouver,2410,V6H,5.0,3.0,3.0,1,,3.0,3.0,0.0,3.0
2012,Vancouver,2410,V6L,1.0,2.0,15.0,15,,15.0,1.0,0.0,1.13
2012,Vancouver,2410,V6W,1.0,2.0,1.0,1,,1.0,1.0,0.0,9.0
2012,Vancouver,2410,V6X,1.0,1.0,7.0,7,,7.0,1.0,0.0,0.0
2012,Vancouver,2410,V7T,1.0,1.0,38.0,38,,38.0,1.0,0.0,0.21
2012,Vancouver,2410,V3W,2.0,3.0,4.0,2,,4.0,2.0,0.0,2.0
2012,Vancouver,2410,V4K,1.0,1.0,20.0,20,,20.0,1.0,0.0,0.5
2012,Vancouver,2410,V4K,2.0,1.0,10.0,5,,10.0,2.0,0.0,0.6
2012,Vancouver,2410,V5L,1.0,2.0,4.0,4,,4.0,1.0,0.0,6.0
2012,Vancouver,2410,V5N,5.0,1.0,28.0,14,,28.0,2.0,1.86,0.79
2012,Vancouver,2410,V5V,5.0,2.0,200.0,2,,200.0,100.0,5.0,7.0
2012,Vancouver,2410,V6K,5.0,2.0,2.0,2,,2.0,1.0,0.0,1.0
2012,Vancouver,2410,V7J,1.0,1.0,5.0,5,,5.0,1.0,0.0,0.0
2012,Vancouver,2410,V7T,5.0,2.0,141.0,2,,141.0,71.0,5.5,1.0
2012,Vancouver,2410,V0N,5.0,1.0,4.0,2,,4.0,2.0,2.0,0.0
2012,Vancouver,2410,V1M,5.0,1.0,20.0,10,,20.0,2.0,2.0,1.7
2012,Vancouver,2410,V3A,5.0,1.0,12.0,6,,12.0,2.0,1.67,0.17
2012,Vancouver,2410,V3C,5.0,3.0,159.0,4,,159.0,40.0,4.0,1.5
2012,Vancouver,2410,V4R,1.0,2.0,1.0,1,,1.0,1.0,0.0,0.0
2012,Vancouver,2410,V4W,1.0,2.0,3.0,3,,3.0,1.0,0.0,0.0
2012,Vancouver,2410,V5N,1.0,2.0,8.0,8,,8.0,1.0,0.0,1.75
2012,Vancouver,2410,V5V,1.0,2.0,17.0,17,,17.0,1.0,0.0,1.53
2012,Vancouver,2410,V6H,1.0,2.0,4.0,4,,4.0,1.0,0.0,0.5
2012,Vancouver,2410,V6K,2.0,1.0,10.0,5,,10.0,2.0,0.0,0.6
2012,Vancouver,2410,V6P,1.0,2.0,18.0,18,,18.0,1.0,0.0,1.28
2012,Vancouver,2410,V7C,1.0,1.0,92.0,92,,92.0,1.0,0.0,0.24
2012,Vancouver,2410,V7J,5.0,1.0,8.0,4,,8.0,2.0,2.0,0.0
2012,Vancouver,2410,nan,5.0,1.0,104.0,52,,104.0,2.0,1.65,0.52
2012,Vancouver,2410,V2X,5.0,3.0,308.0,5,,308.0,62.0,3.2,0.4
2012,Vancouver,2410,V3S,5.0,3.0,162.0,4,,162.0,41.0,3.0,0.75
2012,Vancouver,2410,V3V,1.0,1.0,60.0,60,,60.0,1.0,0.0,0.52
2012,Vancouver,2410,V3W,5.0,1.0,34.0,17,,34.0,2.0,1.41,0.41
2012,Vancouver,2410,V4N,4.0,3.0,267.0,47,,267.0,6.0,0.09,0.64
2012,Vancouver,2410,V5H,1.0,1.0,28.0,28,,28.0,1.0,0.0,0.75
2012,Vancouver,2410,V5X,1.0,1.0,36.0,36,,36.0,1.0,0.0,0.67
2012,Vancouver,2410,V6P,5.0,1.0,20.0,10,,20.0,2.0,2.0,1.4
2012,Vancouver,2410,V6S,2.0,1.0,2.0,1,,2.0,2.0,0.0,0.0
2012,Vancouver,2410,V7G,1.0,1.0,6.0,6,,6.0,1.0,0.0,0.0
2012,Vancouver,2410,V7M,4.0,3.0,4.0,1,,4.0,4.0,0.0,0.0
2012,Vancouver,2410,V7N,1.0,1.0,5.0,5,,5.0,1.0,0.0,0.0
2012,Vancouver,2410,V0N,1.0,1.0,12.0,12,,12.0,1.0,0.0,1.83
2012,Vancouver,2410,V2Y,2.0,1.0,2.0,1,,2.0,2.0,0.0,0.0
2012,Vancouver,2410,V3S,1.0,1.0,120.0,120,,120.0,1.0,0.0,1.21
2012,Vancouver,2410,V3T,4.0,3.0,28.0,5,,28.0,6.0,0.0,1.4
2012,Vancouver,2410,V4B,5.0,3.0,208.0,7,,208.0,30.0,4.43,3.0
2012,Vancouver,2410,V5M,5.0,1.0,56.0,28,,56.0,2.0,2.0,1.14
2012,Vancouver,2410,V5V,5.0,1.0,58.0,29,,58.0,2.0,1.79,1.72
2012,Vancouver,2410,V5Y,5.0,1.0,36.0,13,,36.0,3.0,2.08,1.15
2012,Vancouver,2410,V6A,5.0,2.0,99.0,1,,99.0,99.0,7.0,2.0
2012,Vancouver,2410,V6J,2.0,1.0,2.0,1,,2.0,2.0,0.0,11.0
2012,Vancouver,2410,V6R,2.0,1.0,2.0,1,,2.0,2.0,0.0,0.0
2012,Vancouver,2410,V7V,5.0,3.0,9.0,1,,9.0,9.0,3.0,2.0
2012,Vancouver,2410,V3K,5.0,1.0,74.0,37,,74.0,2.0,2.0,0.46
2012,Vancouver,2410,V4A,1.0,1.0,58.0,58,,58.0,1.0,0.0,0.38
2012,Vancouver,2410,V5A,2.0,1.0,2.0,1,,2.0,2.0,0.0,0.0
2012,Vancouver,2410,V5H,2.0,1.0,12.0,6,,12.0,2.0,0.0,0.67
2012,Vancouver,2410,V5W,1.0,1.0,37.0,37,,37.0,1.0,0.0,1.16
2012,Vancouver,2410,V6M,1.0,2.0,4.0,4,,4.0,1.0,0.0,1.5
2012,Vancouver,2410,V6W,5.0,2.0,55.0,1,,55.0,55.0,4.0,2.0
2012,Vancouver,2410,V7H,1.0,1.0,1.0,1,,1.0,1.0,0.0,0.0
2012,Vancouver,2410,V7L,5.0,2.0,11.0,1,,11.0,11.0,4.0,2.0
2012,Vancouver,2410,V7L,5.0,3.0,146.0,2,,146.0,73.0,10.0,3.0
2012,Vancouver,2410,nan,5.0,3.0,305.0,4,,305.0,76.0,4.0,2.75
2012,Vancouver,2410,V3B,4.0,3.0,24.0,5,,24.0,5.0,0.0,1.2
2012,Vancouver,2410,V3M,5.0,3.0,330.0,3,,330.0,110.0,14.67,4.33
2012,Vancouver,2410,V3X,2.0,3.0,2.0,1,,2.0,2.0,0.0,2.0
2012,Vancouver,2410,V5A,1.0,1.0,28.0,28,,28.0,1.0,0.0,1.36
2012,Vancouver,2410,V5G,2.0,1.0,30.0,15,,30.0,2.0,0.0,0.67
2012,Vancouver,2410,V5K,5.0,1.0,46.0,23,,46.0,2.0,1.91,1.35
2012,Vancouver,2410,V5N,1.0,1.0,8.0,8,,8.0,1.0,0.0,1.63
2012,Vancouver,2410,V5P,2.0,1.0,2.0,1,,2.0,2.0,0.0,1.0
2012,Vancouver,2410,V5S,5.0,3.0,159.0,3,,159.0,53.0,3.33,4.33
2012,Vancouver,2410,V5V,5.0,3.0,60.0,2,,60.0,30.0,3.5,3.0
2012,Vancouver,2410,V7A,2.0,3.0,16.0,8,,16.0,2.0,0.0,1.88
2012,Vancouver,2410,V3E,4.0,3.0,299.0,47,,299.0,6.0,0.0,2.13
2012,Vancouver,2410,V3L,5.0,2.0,25.0,1,,25.0,25.0,0.0,2.0
2012,Vancouver,2410,V3N,2.0,1.0,18.0,9,,18.0,2.0,0.0,1.0
2012,Vancouver,2410,V3T,1.0,2.0,1.0,1,,1.0,1.0,0.0,0.0
2012,Vancouver,2410,V4M,1.0,1.0,41.0,41,,41.0,1.0,0.0,4.54
2012,Vancouver,2410,V5B,5.0,3.0,18.0,1,,18.0,18.0,6.0,3.0
2012,Vancouver,2410,V5M,5.0,2.0,1.0,1,,1.0,1.0,1.0,0.0
2012,Vancouver,2410,V5W,1.0,2.0,30.0,30,,30.0,1.0,0.0,1.87
2012,Vancouver,2410,V5Y,1.0,2.0,2.0,2,,2.0,1.0,0.0,1.0
2012,Vancouver,2410,V6A,5.0,3.0,28.0,1,,28.0,28.0,9.0,2.0
2012,Vancouver,2410,V6X,5.0,3.0,734.0,7,,734.0,105.0,10.0,12.0
2012,Vancouver,2410,V7N,5.0,1.0,18.0,9,,18.0,2.0,2.0,0.0
2012,Vancouver,2410,V7S,5.0,3.0,18.0,3,,18.0,6.0,0.0,0.33
2012,Vancouver,2410,V2Y,1.0,1.0,62.0,62,,62.0,1.0,0.0,1.07
2012,Vancouver,2410,V3E,2.0,3.0,22.0,11,,22.0,2.0,0.0,1.18
2012,Vancouver,2410,V4C,5.0,1.0,58.0,29,,58.0,2.0,2.0,0.66
2012,Vancouver,2410,V4N,5.0,3.0,103.0,1,,103.0,103.0,4.0,4.0
2012,Vancouver,2410,V5N,2.0,1.0,22.0,11,,22.0,2.0,0.0,0.82
2012,Vancouver,2410,V5Z,5.0,3.0,54.0,2,,54.0,27.0,5.5,4.5
2012,Vancouver,2410,V6K,1.0,1.0,26.0,26,,26.0,1.0,0.0,0.96
2012,Vancouver,2410,V6S,1.0,1.0,41.0,41,,41.0,1.0,0.0,0.83
2012,Vancouver,2410,V6V,5.0,1.0,10.0,5,,10.0,2.0,2.0,0.4
2012,Vancouver,2410,V7M,1.0,2.0,1.0,1,,1.0,1.0,0.0,0.0
2012,Vancouver,2410,V3E,5.0,2.0,7.0,7,,7.0,1.0,1.0,0.14
2012,Vancouver,2410,V4E,5.0,1.0,4.0,2,,4.0,2.0,2.0,1.5
2012,Vancouver,2410,V5P,5.0,2.0,1.0,1,,1.0,1.0,1.0,0.0
2012,Vancouver,2410,V5W,2.0,1.0,4.0,2,,4.0,2.0,0.0,0.5
2012,Vancouver,2410,V5W,5.0,1.0,54.0,27,,54.0,2.0,1.93,0.93
2012,Vancouver,2410,V6J,1.0,1.0,18.0,18,,18.0,1.0,0.0,1.5
2012,Vancouver,2410,V6V,1.0,1.0,3.0,3,,3.0,1.0,0.0,0.0
2012,Vancouver,2410,V6Y,4.0,3.0,72.0,16,,72.0,5.0,0.0,1.19
2012,Vancouver,2410,V6Y,5.0,1.0,26.0,13,,26.0,2.0,2.0,1.46
2012,Vancouver,2410,V7A,5.0,1.0,80.0,40,,80.0,2.0,2.0,0.4
2012,Vancouver,2410,V7P,5.0,1.0,4.0,2,,4.0,2.0,2.0,0.0
2012,Vancouver,2410,nan,4.0,1.0,12.0,2,,12.0,6.0,0.0,0.0
2012,Vancouver,2410,V2X,1.0,1.0,6.0,6,,6.0,1.0,0.0,0.0
2012,Vancouver,2410,V3E,5.0,3.0,455.0,5,,455.0,91.0,7.6,4.8
2012,Vancouver,2410,V3H,5.0,3.0,185.0,1,,185.0,185.0,24.0,13.0
2012,Vancouver,2410,V3L,1.0,1.0,24.0,24,,24.0,1.0,0.0,0.42
2012,Vancouver,2410,V3M,2.0,1.0,2.0,1,,2.0,2.0,0.0,0.0
2012,Vancouver,2410,V4K,5.0,1.0,4.0,2,,4.0,2.0,2.0,0.0
2012,Vancouver,2410,V4M,2.0,1.0,2.0,1,,2.0,2.0,0.0,1.0
2012,Vancouver,2410,V4P,1.0,1.0,32.0,32,,32.0,1.0,0.0,0.25
2012,Vancouver,2410,V4W,1.0,1.0,3.0,3,,3.0,1.0,0.0,0.33
2012,Vancouver,2410,V6K,5.0,3.0,95.0,4,,95.0,24.0,2.5,2.5
2012,Vancouver,2410,V7A,1.0,1.0,74.0,74,,74.0,1.0,0.0,0.43
2012,Vancouver,2410,V2W,1.0,2.0,3.0,3,,3.0,1.0,0.0,0.67
2012,Vancouver,2410,V3K,1.0,2.0,1.0,1,,1.0,1.0,0.0,0.0
2012,Vancouver,2410,V3T,5.0,3.0,70.0,1,,70.0,70.0,5.0,2.0
2012,Vancouver,2410,V4K,5.0,3.0,4.0,2,,4.0,2.0,2.0,0.0
2012,Vancouver,2410,V4P,2.0,3.0,2.0,1,,2.0,2.0,0.0,0.0
2012,Vancouver,2410,V4W,5.0,1.0,12.0,6,,12.0,2.0,1.67,0.0
2012,Vancouver,2410,V5R,5.0,3.0,149.0,3,,149.0,50.0,4.33,5.33
2012,Vancouver,2410,V5Y,1.0,1.0,7.0,7,,7.0,1.0,0.0,1.43
2012,Vancouver,2410,V6P,5.0,3.0,196.0,2,,196.0,98.0,16.5,2.0
2012,Vancouver,2410,V6V,1.0,3.0,4.0,4,,4.0,1.0,0.0,3.75
2012,Vancouver,2410,V7C,4.0,3.0,6.0,1,,6.0,6.0,0.0,2.0
2012,Vancouver,2410,nan,2.0,1.0,6.0,3,,6.0,2.0,0.0,0.33
2012,Vancouver,2410,V1M,1.0,1.0,8.0,8,,8.0,1.0,0.0,0.63
2012,Vancouver,2410,V2Y,1.0,3.0,7.0,7,,7.0,1.0,0.0,0.57
2012,Vancouver,2410,V2Z,1.0,2.0,10.0,10,,10.0,1.0,0.0,1.0
2012,Vancouver,2410,V3Y,1.0,1.0,14.0,14,,14.0,1.0,0.0,0.0
2012,Vancouver,2410,V4A,5.0,3.0,39.0,1,,39.0,39.0,4.0,2.0
2012,Vancouver,2410,V4B,1.0,1.0,33.0,33,,33.0,1.0,0.0,0.48
2012,Vancouver,2410,V4C,2.0,1.0,50.0,25,,50.0,2.0,0.0,0.56
2012,Vancouver,2410,V5A,5.0,3.0,104.0,1,,104.0,104.0,12.0,4.0
2012,Vancouver,2410,V5M,1.0,2.0,27.0,27,,27.0,1.0,0.0,1.7
2012,Vancouver,2410,V5T,2.0,1.0,32.0,16,,32.0,2.0,0.0,1.38
2012,Vancouver,2410,V5Z,1.0,2.0,5.0,5,,5.0,1.0,0.0,2.2
2012,Vancouver,2410,V6Z,5.0,2.0,141.0,1,,141.0,141.0,14.0,3.0
2012,Vancouver,2410,V7L,1.0,2.0,8.0,8,,8.0,1.0,0.0,0.0
2012,Vancouver,2410,V5L,1.0,1.0,4.0,4,,4.0,1.0,0.0,1.25
2012,Vancouver,2410,V5P,1.0,1.0,27.0,27,,27.0,1.0,0.0,1.0
2012,Vancouver,2410,V5X,5.0,1.0,70.0,35,,70.0,2.0,1.71,1.09
2012,Vancouver,2410,V6J,5.0,1.0,2.0,1,,2.0,2.0,2.0,3.0
2012,Vancouver,2410,V6K,1.0,3.0,1.0,1,,1.0,1.0,0.0,0.0
2012,Vancouver,2410,nan,1.0,2.0,40.0,40,,40.0,1.0,0.0,0.33
2012,Vancouver,2410,V2Z,1.0,1.0,49.0,49,,49.0,1.0,0.0,0.63
2012,Vancouver,2410,V2Z,2.0,3.0,2.0,1,,2.0,2.0,0.0,11.0
2012,Vancouver,2410,V3R,5.0,1.0,30.0,15,,30.0,2.0,1.73,0.47
