reference_period,metro,metcode,stcan_cmacode,censustr,total_starts,num_structures,starts_accsuite,starts_no_accsuite,unitsperstructure,avgstorycount,avgpermit_to_start_time
2007,Calgary,0140,825,0071.00,8.0,5,,,1.6,0.0,0.2
2007,Calgary,0140,825,0073.00,2.0,1,,,2.0,0.0,0.0
2007,Calgary,0140,825,0021.00,44.0,24,,,1.83,0.0,0.04
2007,Calgary,0140,825,0028.00,16.0,16,,,1.0,0.0,0.19
2007,Calgary,0140,825,0058.00,23.0,17,,,1.35,0.0,0.41
2007,Calgary,0140,825,0050.02,627.0,352,,,1.78,0.0,0.91
2007,Calgary,0140,825,0050.05,48.0,46,,,1.04,0.0,1.61
2007,Calgary,0140,825,0051.00,9.0,7,,,1.29,0.0,0.71
2007,Calgary,0140,825,0001.08,64.0,1,,,64.0,0.0,5.0
2007,Calgary,0140,825,0052.03,3.0,3,,,1.0,0.0,0.0
2007,Calgary,0140,825,0204.01,116.0,98,,,1.18,0.0,0.57
2007,Calgary,0140,825,0001.23,1.0,1,,,1.0,0.0,0.0
2007,Calgary,0140,825,0001.26,12.0,12,,,1.0,0.0,3.58
2007,Calgary,0140,825,0064.00,15.0,11,,,1.36,0.0,0.18
2007,Calgary,0140,825,0065.00,10.0,6,,,1.67,0.0,0.33
2007,Calgary,0140,825,0201.01,47.0,47,,,1.0,0.0,1.0
2007,Calgary,0140,825,0018.00,2.0,2,,,1.0,0.0,0.0
2007,Calgary,0140,825,0050.01,1.0,1,,,1.0,0.0,0.0
2007,Calgary,0140,825,0069.00,7.0,3,,,2.33,0.0,2.0
2007,Calgary,0140,825,0044.00,141.0,1,,,141.0,0.0,8.0
2007,Calgary,0140,825,0002.13,1848.0,1620,,,1.14,0.0,0.74
2007,Calgary,0140,825,0034.00,10.0,9,,,1.11,0.0,0.89
2007,Calgary,0140,825,0052.08,302.0,250,,,1.21,0.0,1.0
2007,Calgary,0140,825,0072.00,42.0,25,,,1.68,0.0,0.36
2007,Calgary,0140,825,0001.27,224.0,204,,,1.1,0.0,1.23
2007,Calgary,0140,825,0002.04,332.0,277,,,1.2,0.0,0.82
2007,Calgary,0140,825,0035.01,31.0,31,,,1.0,0.0,0.0
2007,Calgary,0140,825,0038.23,8.0,4,,,2.0,0.0,0.0
2007,Calgary,0140,825,0043.00,30.0,1,,,30.0,0.0,6.0
2007,Calgary,0140,825,0077.10,231.0,195,,,1.18,0.0,0.77
2007,Calgary,0140,825,0204.03,2.0,2,,,1.0,0.0,3.0
2007,Calgary,0140,825,0023.00,87.0,66,,,1.32,0.0,0.21
2007,Calgary,0140,825,0037.00,6.0,3,,,2.0,0.0,0.0
2007,Calgary,0140,825,0022.00,152.0,77,,,1.97,0.0,0.96
2007,Calgary,0140,825,0049.02,5.0,2,,,2.5,0.0,
2007,Calgary,0140,825,0070.00,3.0,3,,,1.0,0.0,1.67
2007,Calgary,0140,825,0014.00,3.0,3,,,1.0,0.0,1.0
2007,Calgary,0140,825,0063.00,33.0,22,,,1.5,0.0,0.55
2007,Calgary,0140,825,0205.03,98.0,89,,,1.1,0.0,0.26
2007,Calgary,0140,825,0039.00,9.0,6,,,1.5,0.0,0.17
2007,Calgary,0140,825,0076.10,1358.0,766,,,1.77,0.0,0.37
2007,Calgary,0140,825,0077.12,2.0,2,,,1.0,0.0,0.0
2007,Calgary,0140,825,0015.00,2.0,1,,,2.0,0.0,1.0
2007,Calgary,0140,825,0076.11,426.0,229,,,1.86,0.0,0.46
2008,Calgary,0140,825,0040.00,2.0,1,,,2.0,0.0,2.0
2008,Calgary,0140,825,0019.00,9.0,7,,,1.29,0.0,0.14
2008,Calgary,0140,825,0021.00,29.0,15,,,1.93,0.0,0.43
2008,Calgary,0140,825,0050.04,231.0,194,,,1.19,0.0,0.92
2008,Calgary,0140,825,0207.00,321.0,117,,,2.74,0.0,0.46
2008,Calgary,0140,825,0001.21,164.0,105,,,1.56,0.0,1.75
2008,Calgary,0140,825,0001.24,471.0,236,,,2.0,0.03,0.75
2008,Calgary,0140,825,0038.29,51.0,51,,,1.0,0.0,0.1
2008,Calgary,0140,825,0039.00,2.0,1,,,2.0,0.0,1.0
2008,Calgary,0140,825,0056.00,122.0,25,,,4.88,0.0,0.71
2008,Calgary,0140,825,0042.00,433.0,2,,,216.5,0.0,0.0
2008,Calgary,0140,825,0050.01,11.0,2,,,5.5,0.0,1.0
2008,Calgary,0140,825,0201.02,34.0,34,,,1.0,0.0,0.25
2008,Calgary,0140,825,0050.03,26.0,18,,,1.44,0.0,2.17
2008,Calgary,0140,825,0044.00,189.0,1,,,189.0,27.0,14.0
2008,Calgary,0140,825,0046.02,6.0,5,,,1.2,0.0,1.4
2008,Calgary,0140,825,0075.01,1.0,1,,,1.0,0.0,2.0
2008,Calgary,0140,825,0048.00,178.0,5,,,35.6,6.4,3.75
2008,Calgary,0140,825,0063.00,60.0,32,,,1.88,0.0,1.23
2008,Calgary,0140,825,0001.27,337.0,320,,,1.05,0.0,0.57
2008,Calgary,0140,825,0022.00,33.0,29,,,1.14,0.0,1.42
2008,Calgary,0140,825,0057.00,11.0,9,,,1.22,0.0,1.44
2008,Calgary,0140,825,0070.00,3.0,3,,,1.0,0.0,1.33
2008,Calgary,0140,825,0033.01,5.0,3,,,1.67,0.0,0.33
2008,Calgary,0140,825,0049.01,2.0,2,,,1.0,0.0,0.0
2008,Calgary,0140,825,0020.00,67.0,19,,,3.53,0.0,1.32
2008,Calgary,0140,825,0014.00,4.0,4,,,1.0,0.0,1.0
2008,Calgary,0140,825,0023.00,50.0,42,,,1.19,0.0,0.85
2008,Calgary,0140,825,0050.05,109.0,106,,,1.03,0.0,1.29
2008,Calgary,0140,825,0053.00,75.0,12,,,6.25,0.25,0.82
2008,Calgary,0140,825,0054.00,66.0,17,,,3.88,0.0,0.6
2008,Calgary,0140,825,0077.15,281.0,264,,,1.06,0.0,0.4
2008,Calgary,0140,825,0001.26,170.0,15,,,11.33,0.0,1.29
2008,Calgary,0140,825,0035.02,148.0,4,,,37.0,0.75,1.5
2008,Calgary,0140,825,0047.00,6.0,3,,,2.0,0.0,0.67
2008,Calgary,0140,825,0052.03,1.0,1,,,1.0,0.0,2.0
2008,Calgary,0140,825,0200.04,45.0,44,,,1.02,0.0,0.2
2008,Calgary,0140,825,0204.03,3.0,3,,,1.0,0.0,0.33
2008,Calgary,0140,825,0015.00,3.0,2,,,1.5,0.0,1.5
2008,Calgary,0140,825,0038.27,1.0,1,,,1.0,0.0,1.0
2008,Calgary,0140,825,0201.01,50.0,49,,,1.02,0.0,0.43
2008,Calgary,0140,825,0001.25,159.0,1,,,159.0,0.0,5.0
2008,Calgary,0140,825,0017.01,1.0,1,,,1.0,0.0,0.0
2008,Calgary,0140,825,0027.00,51.0,11,,,4.64,0.45,2.64
2008,Calgary,0140,825,0028.00,11.0,10,,,1.1,0.0,1.11
2008,Calgary,0140,825,0038.21,92.0,1,,,92.0,0.0,3.0
2008,Calgary,0140,825,0205.03,394.0,134,,,2.94,0.0,0.63
2008,Calgary,0140,825,0077.04,56.0,1,,,56.0,0.0,12.0
2008,Calgary,0140,825,0206.03,368.0,305,,,1.21,0.0,1.2
2008,Calgary,0140,825,0203.00,14.0,14,,,1.0,0.0,0.57
2008,Calgary,0140,825,0064.00,16.0,9,,,1.78,0.0,0.78
2008,Calgary,0140,825,0205.01,147.0,101,,,1.46,0.0,0.62
2008,Calgary,0140,825,0001.14,1.0,1,,,1.0,0.0,0.0
2008,Calgary,0140,825,0051.00,5.0,5,,,1.0,0.0,0.0
2008,Calgary,0140,825,0055.00,15.0,15,,,1.0,0.0,0.71
2008,Calgary,0140,825,0206.01,197.0,191,,,1.03,0.0,0.61
2008,Calgary,0140,825,0030.00,101.0,3,,,33.67,0.0,2.0
2008,Calgary,0140,825,0034.00,414.0,10,,,41.4,0.0,2.1
2008,Calgary,0140,825,0077.17,6.0,1,,,6.0,0.0,2.0
2008,Calgary,0140,825,0075.02,2.0,1,,,2.0,0.0,7.0
2008,Calgary,0140,825,0076.06,20.0,1,,,20.0,0.0,15.0
2008,Calgary,0140,825,0052.08,87.0,87,,,1.0,0.0,0.36
2008,Calgary,0140,825,0077.10,179.0,56,,,3.2,0.07,0.66
2008,Calgary,0140,825,0002.04,149.0,95,,,1.57,0.0,0.41
2008,Calgary,0140,825,0002.13,1109.0,883,,,1.26,0.0,0.75
2008,Calgary,0140,825,0029.00,22.0,20,,,1.1,0.0,1.11
2008,Calgary,0140,825,0058.00,11.0,11,,,1.0,0.0,1.27
2008,Calgary,0140,825,0071.00,7.0,4,,,1.75,0.0,1.25
2008,Calgary,0140,825,0202.00,27.0,27,,,1.0,0.0,0.33
2008,Calgary,0140,825,0018.00,2.0,2,,,1.0,0.0,2.0
2008,Calgary,0140,825,0038.26,296.0,257,,,1.15,0.0,0.4
2008,Calgary,0140,825,0059.00,11.0,6,,,1.83,0.0,3.17
2008,Calgary,0140,825,0002.02,1.0,1,,,1.0,0.0,1.0
2008,Calgary,0140,825,0043.00,1771.0,8,,,221.38,12.13,13.17
2008,Calgary,0140,825,0031.00,595.0,4,,,148.75,13.5,10.0
2008,Calgary,0140,825,0041.00,172.0,5,,,34.4,0.0,5.2
2008,Calgary,0140,825,0024.00,59.0,23,,,2.57,0.13,0.52
2008,Calgary,0140,825,0025.00,33.0,9,,,3.67,0.0,1.78
2008,Calgary,0140,825,0062.00,21.0,14,,,1.5,0.0,0.57
2008,Calgary,0140,825,0076.10,628.0,485,,,1.29,0.0,0.7
2008,Calgary,0140,825,0001.02,1.0,1,,,1.0,0.0,0.0
2008,Calgary,0140,825,0036.02,2.0,1,,,2.0,0.0,0.0
2008,Calgary,0140,825,0060.00,20.0,13,,,1.54,0.0,2.58
2008,Calgary,0140,825,0061.00,7.0,4,,,1.75,0.0,0.0
2008,Calgary,0140,825,0065.00,10.0,6,,,1.67,0.0,0.67
2008,Calgary,0140,825,0033.02,4.0,3,,,1.33,0.0,0.33
2008,Calgary,0140,825,0035.01,18.0,18,,,1.0,0.0,0.0
2008,Calgary,0140,825,0072.00,12.0,8,,,1.5,0.0,1.75
2008,Calgary,0140,825,0076.11,72.0,61,,,1.18,0.0,0.62
2008,Calgary,0140,825,0204.01,76.0,59,,,1.29,0.14,1.47
2008,Calgary,0140,825,0204.02,156.0,117,,,1.33,0.0,0.18
2009,Calgary,0140,825,0038.26,539.0,484,,,1.11,0.0,0.6
2009,Calgary,0140,825,0039.00,1.0,1,,,1.0,0.0,1.0
2009,Calgary,0140,825,0048.00,1.0,1,,,1.0,0.0,0.0
2009,Calgary,0140,825,0051.00,8.0,5,,,1.6,0.0,3.4
2009,Calgary,0140,825,0061.00,10.0,5,,,2.0,0.0,0.8
2009,Calgary,0140,825,0002.04,200.0,139,,,1.44,0.0,0.64
2009,Calgary,0140,825,0014.00,2.0,2,,,1.0,0.0,1.0
2009,Calgary,0140,825,0201.02,23.0,23,,,1.0,0.0,1.53
2009,Calgary,0140,825,0206.01,139.0,135,,,1.03,0.0,1.23
2009,Calgary,0140,825,0206.03,308.0,279,,,1.1,0.0,0.91
2009,Calgary,0140,825,0041.00,6.0,5,,,1.2,0.0,0.6
2009,Calgary,0140,825,0064.00,10.0,9,,,1.11,0.0,0.33
2009,Calgary,0140,825,0002.13,1144.0,1027,,,1.11,0.0,0.8
2009,Calgary,0140,825,0017.01,2.0,1,,,2.0,0.0,0.0
2009,Calgary,0140,825,0019.00,1.0,1,,,1.0,0.0,0.0
2009,Calgary,0140,825,0050.05,52.0,52,,,1.0,0.0,1.46
2009,Calgary,0140,825,0002.05,13.0,13,,,1.0,0.0,3.31
2009,Calgary,0140,825,0053.00,6.0,4,,,1.5,0.0,1.75
2009,Calgary,0140,825,0022.00,13.0,12,,,1.08,0.0,1.91
2009,Calgary,0140,825,0046.02,4.0,4,,,1.0,0.0,1.0
2009,Calgary,0140,825,0052.08,65.0,65,,,1.0,0.0,1.03
2009,Calgary,0140,825,0055.00,10.0,10,,,1.0,0.0,0.6
2009,Calgary,0140,825,0076.11,107.0,36,,,2.97,0.0,0.23
2009,Calgary,0140,825,0036.02,2.0,2,,,1.0,0.0,0.0
2009,Calgary,0140,825,0056.00,7.0,6,,,1.17,0.0,0.5
2009,Calgary,0140,825,0063.00,13.0,10,,,1.3,0.0,0.78
2009,Calgary,0140,825,0020.00,13.0,7,,,1.86,0.0,0.29
2009,Calgary,0140,825,0049.01,1.0,1,,,1.0,0.0,1.0
2009,Calgary,0140,825,0200.04,33.0,33,,,1.0,0.0,0.58
2009,Calgary,0140,825,0026.00,3.0,1,,,3.0,0.0,0.0
2009,Calgary,0140,825,0033.02,1.0,1,,,1.0,0.0,0.0
2009,Calgary,0140,825,0204.02,126.0,95,,,1.33,0.0,1.16
2009,Calgary,0140,825,0001.04,1.0,1,,,1.0,0.0,0.0
2009,Calgary,0140,825,0015.00,1.0,1,,,1.0,0.0,0.0
2009,Calgary,0140,825,0032.00,2.0,1,,,2.0,0.0,4.0
2009,Calgary,0140,825,0002.07,5.0,5,,,1.0,0.0,3.0
2009,Calgary,0140,825,0204.01,48.0,37,,,1.3,0.0,1.19
2009,Calgary,0140,825,0007.02,1.0,1,,,1.0,0.0,2.0
2009,Calgary,0140,825,0204.03,3.0,3,,,1.0,0.0,0.33
2009,Calgary,0140,825,0035.01,9.0,9,,,1.0,0.0,0.67
2009,Calgary,0140,825,0201.01,29.0,29,,,1.0,0.0,0.66
2009,Calgary,0140,825,0203.00,12.0,12,,,1.0,0.0,1.67
2009,Calgary,0140,825,0001.27,294.0,275,,,1.07,0.0,1.24
2009,Calgary,0140,825,0038.29,79.0,79,,,1.0,0.0,0.72
2009,Calgary,0140,825,0072.00,38.0,15,,,2.53,0.0,0.67
2009,Calgary,0140,825,0024.00,18.0,10,,,1.8,0.0,1.2
2009,Calgary,0140,825,0025.00,20.0,10,,,2.0,0.0,1.33
2009,Calgary,0140,825,0054.00,5.0,4,,,1.25,0.0,1.0
2009,Calgary,0140,825,0071.00,4.0,3,,,1.33,0.0,4.67
2009,Calgary,0140,825,0202.00,10.0,9,,,1.11,0.0,1.33
2009,Calgary,0140,825,0001.01,1.0,1,,,1.0,0.0,0.0
2009,Calgary,0140,825,0001.24,181.0,147,,,1.23,0.0,0.79
2009,Calgary,0140,825,0040.00,2.0,1,,,2.0,0.0,0.0
2009,Calgary,0140,825,0050.01,1.0,1,,,1.0,0.0,0.0
2009,Calgary,0140,825,0076.10,617.0,514,,,1.2,0.0,0.58
2009,Calgary,0140,825,0008.00,1.0,1,,,1.0,0.0,0.0
2009,Calgary,0140,825,0077.10,132.0,53,,,2.49,0.08,1.25
2009,Calgary,0140,825,0077.15,492.0,470,,,1.05,0.0,0.74
2009,Calgary,0140,825,0034.00,15.0,10,,,1.5,0.0,6.0
2009,Calgary,0140,825,0029.00,11.0,10,,,1.1,0.0,0.67
2009,Calgary,0140,825,0001.21,160.0,138,,,1.16,0.0,0.76
2009,Calgary,0140,825,0001.26,23.0,23,,,1.0,0.0,1.18
2009,Calgary,0140,825,0023.00,35.0,25,,,1.4,0.0,0.84
2009,Calgary,0140,825,0001.29,2.0,2,,,1.0,0.0,0.0
2009,Calgary,0140,825,0065.00,5.0,3,,,1.67,0.0,0.0
2009,Calgary,0140,825,0059.00,43.0,12,,,3.58,0.0,0.67
2009,Calgary,0140,825,0050.03,7.0,6,,,1.17,0.0,0.17
2009,Calgary,0140,825,0077.11,2.0,2,,,1.0,0.0,0.0
2009,Calgary,0140,825,0001.02,1.0,1,,,1.0,0.0,3.0
2009,Calgary,0140,825,0001.09,1.0,1,,,1.0,0.0,0.0
2009,Calgary,0140,825,0028.00,10.0,10,,,1.0,0.0,1.8
2009,Calgary,0140,825,0038.23,1.0,1,,,1.0,0.0,0.0
2009,Calgary,0140,825,0060.00,4.0,4,,,1.0,0.0,1.0
2009,Calgary,0140,825,0205.01,103.0,78,,,1.32,0.0,0.58
2009,Calgary,0140,825,0030.00,6.0,6,,,1.0,0.0,2.83
2009,Calgary,0140,825,0058.00,9.0,8,,,1.13,0.0,2.0
2009,Calgary,0140,825,0027.00,3.0,3,,,1.0,0.0,1.67
2009,Calgary,0140,825,0057.00,12.0,10,,,1.2,0.0,1.7
2009,Calgary,0140,825,0062.00,3.0,2,,,1.5,0.0,0.5
2009,Calgary,0140,825,0077.01,1.0,1,,,1.0,0.0,0.0
2009,Calgary,0140,825,0200.02,4.0,4,,,1.0,0.0,1.25
2009,Calgary,0140,825,0200.03,7.0,7,,,1.0,0.0,0.57
2009,Calgary,0140,825,0205.03,313.0,201,,,1.56,0.0,0.57
2009,Calgary,0140,825,0206.02,1.0,1,,,1.0,0.0,0.0
2009,Calgary,0140,825,0021.00,71.0,11,,,6.45,0.0,1.82
2009,Calgary,0140,825,0047.00,5.0,3,,,1.67,0.0,0.67
2009,Calgary,0140,825,0050.04,383.0,307,,,1.25,0.0,1.11
2009,Calgary,0140,825,0066.01,2.0,1,,,2.0,0.0,9.0
2009,Calgary,0140,825,0207.00,206.0,187,,,1.1,0.0,0.63
2010,Calgary,0140,825,0001.21,259.0,188,,259.0,1.38,0.0,0.71
2010,Calgary,0140,825,0027.00,9.0,6,,9.0,1.5,0.5,1.67
2010,Calgary,0140,825,0051.00,15.0,10,,15.0,1.5,0.0,0.7
2010,Calgary,0140,825,0001.07,1.0,1,,1.0,1.0,0.0,0.0
2010,Calgary,0140,825,0022.00,62.0,38,,62.0,1.63,0.0,4.03
2010,Calgary,0140,825,0205.03,25.0,22,,25.0,1.14,0.0,0.4
2010,Calgary,0140,825,0207.00,272.0,176,,272.0,1.55,0.0,0.33
2010,Calgary,0140,825,0034.00,7.0,6,,7.0,1.17,0.0,0.33
2010,Calgary,0140,825,0036.02,1.0,1,,1.0,1.0,0.0,0.0
2010,Calgary,0140,825,0038.29,30.0,30,,30.0,1.0,0.0,0.83
2010,Calgary,0140,825,0057.00,28.0,21,,28.0,1.33,0.0,1.14
2010,Calgary,0140,825,0061.00,1.0,1,,1.0,1.0,0.0,3.0
2010,Calgary,0140,825,0074.00,1.0,1,,1.0,1.0,0.0,0.0
2010,Calgary,0140,825,0204.03,4.0,4,,4.0,1.0,0.0,0.0
2010,Calgary,0140,825,0006.00,1.0,1,,1.0,1.0,0.0,0.0
2010,Calgary,0140,825,0032.00,14.0,14,,14.0,1.0,0.0,0.29
2010,Calgary,0140,825,0060.00,34.0,8,,34.0,4.25,0.0,0.88
2010,Calgary,0140,825,0049.01,1.0,1,,1.0,1.0,0.0,0.0
2010,Calgary,0140,825,0077.15,1.0,1,,1.0,1.0,0.0,0.0
2010,Calgary,0140,825,0205.01,121.0,121,,121.0,1.0,0.0,0.74
2010,Calgary,0140,825,0002.07,51.0,41,,51.0,1.24,0.0,1.63
2010,Calgary,0140,825,0029.00,32.0,26,,32.0,1.23,0.0,0.54
2010,Calgary,0140,825,0072.00,27.0,18,,27.0,1.5,0.0,0.61
2010,Calgary,0140,825,0201.02,3.0,3,,3.0,1.0,0.0,1.0
2010,Calgary,0140,825,0021.00,18.0,11,,18.0,1.64,0.0,0.3
2010,Calgary,0140,825,0048.00,4.0,2,,4.0,2.0,0.0,0.0
2010,Calgary,0140,825,0055.00,24.0,24,,24.0,1.0,0.0,0.71
2010,Calgary,0140,825,0204.03,3.0,3,,3.0,1.0,0.0,0.33
2010,Calgary,0140,825,0206.03,39.0,39,,39.0,1.0,0.0,0.23
2010,Calgary,0140,825,0058.00,9.0,8,,9.0,1.13,0.0,0.38
2010,Calgary,0140,825,0201.02,54.0,54,,54.0,1.0,0.0,0.7
2010,Calgary,0140,825,9001.00,4.0,4,,4.0,1.0,0.0,0.0
2010,Calgary,0140,825,0002.04,222.0,85,,222.0,2.61,0.0,0.62
2010,Calgary,0140,825,0026.00,6.0,2,,6.0,3.0,0.0,1.5
2010,Calgary,0140,825,0046.02,4.0,4,,4.0,1.0,0.0,0.5
2010,Calgary,0140,825,0050.05,80.0,74,,80.0,1.08,0.0,0.59
2010,Calgary,0140,825,0059.00,7.0,6,,7.0,1.17,0.0,0.17
2010,Calgary,0140,825,0206.02,1.0,1,,1.0,1.0,0.0,2.0
2010,Calgary,0140,825,0024.00,90.0,41,,90.0,2.2,0.05,1.07
2010,Calgary,0140,825,0025.00,42.0,22,,42.0,1.91,0.0,1.36
2010,Calgary,0140,825,0050.01,6.0,4,,6.0,1.5,0.0,0.0
2010,Calgary,0140,825,0063.00,45.0,35,,45.0,1.29,0.0,1.18
2010,Calgary,0140,825,0076.11,5.0,5,,5.0,1.0,0.0,0.0
2010,Calgary,0140,825,0008.00,2.0,2,,2.0,1.0,0.0,0.0
2010,Calgary,0140,825,0040.00,4.0,3,,4.0,1.33,0.0,0.0
2010,Calgary,0140,825,0070.00,1.0,1,,1.0,1.0,0.0,0.0
2010,Calgary,0140,825,9006.00,161.0,124,,161.0,1.3,0.0,1.05
2010,Calgary,0140,825,0001.26,6.0,6,,6.0,1.0,0.0,0.0
2010,Calgary,0140,825,0050.03,15.0,15,,15.0,1.0,0.0,0.8
2010,Calgary,0140,825,0050.04,429.0,323,,429.0,1.33,0.0,0.54
2010,Calgary,0140,825,0071.00,6.0,4,,6.0,1.5,0.0,0.25
2010,Calgary,0140,825,0007.04,1.0,1,,1.0,1.0,0.0,0.0
2010,Calgary,0140,825,0076.10,1029.0,657,,1029.0,1.57,0.0,0.55
2010,Calgary,0140,825,0001.24,171.0,134,,171.0,1.28,0.0,0.65
2010,Calgary,0140,825,0018.00,42.0,1,,42.0,42.0,0.0,0.0
2010,Calgary,0140,825,0054.00,25.0,20,,25.0,1.25,0.0,0.4
2010,Calgary,0140,825,0065.00,18.0,16,,18.0,1.13,0.0,0.38
2010,Calgary,0140,825,0201.01,27.0,27,,27.0,1.0,0.0,0.48
2010,Calgary,0140,825,0039.00,6.0,4,,6.0,1.5,0.0,1.0
2010,Calgary,0140,825,0205.03,218.0,172,,218.0,1.27,0.0,0.5
2010,Calgary,0140,825,0023.00,70.0,53,,70.0,1.32,0.0,0.32
2010,Calgary,0140,825,0045.00,214.0,1,,214.0,214.0,28.0,26.0
2010,Calgary,0140,825,0056.00,46.0,30,,46.0,1.53,0.0,0.27
2010,Calgary,0140,825,0052.04,1.0,1,,1.0,1.0,0.0,0.0
2010,Calgary,0140,825,0053.00,35.0,16,,35.0,2.19,0.0,0.44
2010,Calgary,0140,825,0077.11,3.0,3,,3.0,1.0,0.0,0.0
2010,Calgary,0140,825,0206.01,296.0,224,,296.0,1.32,0.0,0.96
2010,Calgary,0140,825,0017.01,1.0,1,,1.0,1.0,0.0,0.0
2010,Calgary,0140,825,0200.03,17.0,17,,17.0,1.0,0.0,0.18
2010,Calgary,0140,825,0205.02,82.0,16,,82.0,5.13,0.0,2.15
2010,Calgary,0140,825,9002.00,9.0,9,,9.0,1.0,0.0,1.22
2010,Calgary,0140,825,0030.00,323.0,7,,323.0,46.14,2.0,1.17
2010,Calgary,0140,825,0001.26,8.0,8,,8.0,1.0,0.0,0.13
2010,Calgary,0140,825,0047.00,23.0,16,,23.0,1.44,0.0,0.13
2010,Calgary,0140,825,0067.00,1.0,1,,1.0,1.0,0.0,2.0
2010,Calgary,0140,825,0068.00,2.0,2,,2.0,1.0,0.0,2.0
2010,Calgary,0140,825,0069.00,1.0,1,,1.0,1.0,0.0,0.0
2010,Calgary,0140,825,9000.00,9.0,9,,9.0,1.0,0.0,0.89
2010,Calgary,0140,825,0064.00,29.0,20,,29.0,1.45,0.0,0.9
2010,Calgary,0140,825,0002.04,76.0,66,,76.0,1.15,0.0,0.17
2010,Calgary,0140,825,0002.08,7.0,7,,7.0,1.0,0.0,1.43
2010,Calgary,0140,825,0038.18,1.0,1,,1.0,1.0,0.0,1.0
2010,Calgary,0140,825,0038.26,441.0,382,,441.0,1.15,0.0,0.24
2010,Calgary,0140,825,0076.13,13.0,13,,13.0,1.0,0.0,0.0
2010,Calgary,0140,825,0077.10,313.0,51,,313.0,6.14,0.08,1.04
2010,Calgary,0140,825,0035.02,1.0,1,,1.0,1.0,0.0,2.0
2010,Calgary,0140,825,0062.00,24.0,15,,24.0,1.6,0.0,1.2
2010,Calgary,0140,825,0077.15,496.0,441,,496.0,1.12,0.0,1.1
2010,Calgary,0140,825,0200.04,63.0,63,,63.0,1.0,0.0,0.1
2010,Calgary,0140,825,0002.05,25.0,19,,25.0,1.32,0.0,1.68
2010,Calgary,0140,825,0033.02,12.0,8,,12.0,1.5,0.0,1.13
2010,Calgary,0140,825,0041.00,10.0,9,,10.0,1.11,0.0,0.56
2010,Calgary,0140,825,9005.00,8.0,8,,8.0,1.0,0.0,0.0
2010,Calgary,0140,825,0001.27,281.0,271,,281.0,1.04,0.0,0.87
2010,Calgary,0140,825,0002.13,1831.0,1473,,1831.0,1.24,0.0,0.45
2010,Calgary,0140,825,0206.03,475.0,406,,475.0,1.17,0.0,0.61
2010,Calgary,0140,825,0019.00,8.0,5,,8.0,1.6,0.0,0.2
2010,Calgary,0140,825,0015.00,1.0,1,,1.0,1.0,0.0,0.0
2010,Calgary,0140,825,0020.00,38.0,20,,38.0,1.9,0.0,0.35
2010,Calgary,0140,825,0028.00,12.0,12,,12.0,1.0,0.0,0.42
2010,Calgary,0140,825,0035.01,18.0,18,,18.0,1.0,0.0,0.39
2010,Calgary,0140,825,0052.08,29.0,29,,29.0,1.0,0.0,0.45
2010,Calgary,0140,825,0037.00,6.0,2,,6.0,3.0,0.0,0.0
2010,Calgary,0140,825,0077.03,1.0,1,,1.0,1.0,0.0,0.0
2010,Calgary,0140,825,0014.00,2.0,2,,2.0,1.0,0.0,0.5
2010,Calgary,0140,825,0204.01,76.0,64,,76.0,1.19,0.0,0.48
2011,Calgary,0140,825,0032.00,5.0,3,,5.0,1.67,0.0,0.67
2011,Calgary,0140,825,0077.21,2.0,2,,2.0,1.0,0.0,1.0
2011,Calgary,0140,825,0001.27,218.0,160,,218.0,1.36,0.0,0.52
2011,Calgary,0140,825,0076.11,116.0,31,,116.0,3.74,0.13,0.4
2011,Calgary,0140,825,0002.13,1546.0,1085,,1546.0,1.42,0.0,0.45
2011,Calgary,0140,825,0038.26,908.0,404,,908.0,2.25,0.02,0.22
2011,Calgary,0140,825,0040.00,1.0,1,,1.0,1.0,0.0,5.0
2011,Calgary,0140,825,0050.01,18.0,4,,18.0,4.5,0.0,0.5
2011,Calgary,0140,825,0011.00,1.0,1,,1.0,1.0,0.0,0.0
2011,Calgary,0140,825,0020.00,40.0,24,,40.0,1.67,0.0,0.17
2011,Calgary,0140,825,0021.00,42.0,23,,42.0,1.83,0.09,0.13
2011,Calgary,0140,825,0023.00,91.0,68,,91.0,1.34,0.0,0.51
2011,Calgary,0140,825,0050.05,125.0,113,,125.0,1.11,0.0,0.43
2011,Calgary,0140,825,0075.02,2.0,1,,2.0,2.0,0.0,0.0
2011,Calgary,0140,825,0002.02,39.0,1,,39.0,39.0,3.0,14.0
2011,Calgary,0140,825,0034.00,10.0,8,,10.0,1.25,0.0,0.75
2011,Calgary,0140,825,0047.00,14.0,11,,14.0,1.27,0.0,0.18
2011,Calgary,0140,825,0050.03,123.0,123,,123.0,1.0,0.0,0.35
2011,Calgary,0140,825,0053.00,53.0,17,,53.0,3.12,0.0,0.24
2011,Calgary,0140,825,0017.01,1.0,1,,1.0,1.0,0.0,1.0
2011,Calgary,0140,825,0063.00,76.0,23,,76.0,3.3,0.0,1.0
2011,Calgary,0140,825,0072.00,39.0,24,,39.0,1.63,0.0,0.61
2011,Calgary,0140,825,0024.00,74.0,38,,74.0,1.95,0.0,0.53
2011,Calgary,0140,825,0206.03,346.0,315,,346.0,1.1,0.0,0.85
2011,Calgary,0140,825,9005.02,1.0,1,,1.0,1.0,0.0,0.0
