reference_period,ref_qq,metro,metcode,dweltype,mkttycd,total_starts,starts_accsuite,starts_no_accsuite,num_structures,unitsperstructure,avgstorycount,avgpermit_to_start_time,bachelor_units,one_bedrooms,two_bedrooms,three_bedrooms,four_bedrooms,tot_units,total_avg_unitsize_sqm,total_avg_unitsize_sqft,total_avg_price,total_min_price,total_max_price,population,starts_per_10kpop
2018-03-01,1,Vancouver,2410,5.0,2.0,5768.0,1788.0,3980.0,1848,3.12,0.27,1.34,,,,,,,,,,,,2704459.53,21.33
2018-02-01,1,Vancouver,2410,5.0,3.0,14752.0,,14752.0,196,75.27,8.14,4.88,,92,132,44,,268,130.09,1400.23,702149.25,0.0,4388000.0,2704459.53,54.55
2018-06-01,2,Vancouver,2410,4.0,3.0,1912.0,,1912.0,360,5.31,0.0,2.06,,,28,12,100,140,143.32,1542.73,933221.29,779900.0,1068800.0,2704459.53,7.07
2018-04-01,2,Vancouver,2410,1.0,2.0,676.0,,676.0,676,1.0,0.0,1.75,,,,,,,,,,,,2704459.53,2.5
2018-05-01,2,Vancouver,2410,4.0,2.0,24.0,,24.0,4,6.0,0.0,0.0,,,,,,,,,,,,2704459.53,0.09
2018-04-01,2,Vancouver,2410,2.0,3.0,192.0,,192.0,96,2.0,0.0,2.5,,,,,,,,,,,,2704459.53,0.71
2018-05-01,2,Vancouver,2410,1.0,1.0,4220.0,,4220.0,4220,1.0,0.0,1.25,,,,,,,,,,,,2704459.53,15.6
2018-04-01,2,Vancouver,2410,1.0,3.0,24.0,,24.0,24,1.0,0.0,2.0,,,,,,,,,,,,2704459.53,0.09
2018-04-01,2,Vancouver,2410,2.0,1.0,216.0,,216.0,108,2.0,0.0,0.96,,,,,,,,,,,,2704459.53,0.8
2018-04-01,2,Vancouver,2410,5.0,3.0,9904.0,,9904.0,120,82.53,8.9,4.17,,,,,,,,,,,,2704459.53,36.62
2018-04-01,2,Vancouver,2410,5.0,2.0,5624.0,2148.0,3476.0,2248,2.5,0.14,1.16,,,,,,,,,,,,2704459.53,20.8
2018-08-01,3,Vancouver,2410,1.0,2.0,772.0,,772.0,772,1.0,0.0,1.96,,,,,,,,,,,,2704459.53,2.85
2018-07-01,3,Vancouver,2410,5.0,2.0,5224.0,2312.0,2912.0,2476,2.11,0.11,1.01,,,,,,,,,,,,2704459.53,19.32
2018-09-01,3,Vancouver,2410,2.0,1.0,288.0,,288.0,144,2.0,0.0,0.86,,,,,,,,,,,,2704459.53,1.06
2018-09-01,3,Vancouver,2410,1.0,1.0,4172.0,,4172.0,4172,1.0,0.0,1.27,,,,,,,,,,,,2704459.53,15.43
2018-08-01,3,Vancouver,2410,5.0,3.0,8180.0,,8180.0,144,56.81,7.89,5.25,,128,740,112,,980,10.91,117.43,83746.12,0.0,2350000.0,2704459.53,30.25
2018-09-01,3,Vancouver,2410,1.0,3.0,36.0,,36.0,36,1.0,0.0,0.89,,,,,,,,,,,,2704459.53,0.13
2018-08-01,3,Vancouver,2410,2.0,3.0,192.0,,192.0,96,2.0,0.0,3.67,,,,,,,,,,,,2704459.53,0.71
2018-08-01,3,Vancouver,2410,4.0,3.0,3108.0,,3108.0,508,6.12,0.0,4.63,,,4,204,48,256,157.79,1698.45,702610.94,0.0,988000.0,2704459.53,11.49
2018-12-01,4,Vancouver,2410,1.0,3.0,40.0,,40.0,40,1.0,0.0,2.1,,,,,,,,,,,,2704459.53,0.15
2018-10-01,4,Vancouver,2410,1.0,1.0,3408.0,,3408.0,3408,1.0,0.0,1.62,,,,,,,,,,,,2704459.53,12.6
2018-10-01,4,Vancouver,2410,4.0,3.0,2424.0,,2424.0,440,5.51,0.0,3.95,,,16,48,24,88,120.06,1292.36,918779.09,0.0,1408800.0,2704459.53,8.96
2018-11-01,4,Vancouver,2410,2.0,2.0,8.0,,8.0,4,2.0,0.0,5.0,,,,,,,,,,,,2704459.53,0.03
2018-12-01,4,Vancouver,2410,1.0,2.0,912.0,,912.0,912,1.0,0.0,1.77,,,,,,,,,,,,2704459.53,3.37
2018-12-01,4,Vancouver,2410,5.0,2.0,5864.0,1808.0,4056.0,1944,3.02,0.25,0.88,,,,,,,,,,,,2704459.53,21.68
2018-11-01,4,Vancouver,2410,2.0,1.0,360.0,,360.0,180,2.0,0.0,0.58,,,,,,,,,,,,2704459.53,1.33
2018-10-01,4,Vancouver,2410,5.0,3.0,8204.0,,8204.0,184,44.59,6.41,4.33,16,392,1332,292,,2032,100.07,1077.14,685786.4,0.0,1.05E7,2704459.53,30.34
2018-10-01,4,Vancouver,2410,2.0,3.0,176.0,,176.0,88,2.0,0.0,4.82,,,,,,,,,,,,2704459.53,0.65
2019-02-01,1,Vancouver,2410,1.0,3.0,28.0,,28.0,28,1.0,0.0,4.0,,,,,,,,,,,,2740702.84,0.1
2019-02-01,1,Vancouver,2410,1.0,2.0,408.0,,408.0,408,1.0,0.0,2.99,,,,,,,,,,,,2740702.84,1.49
2019-03-01,1,Vancouver,2410,2.0,1.0,216.0,,216.0,108,2.0,0.0,1.04,,,,,,,,,,,,2740702.84,0.79
2019-02-01,1,Vancouver,2410,4.0,3.0,2420.0,,2420.0,440,5.5,0.0,4.9,,,80,356,236,672,151.3,1628.6,735193.57,0.0,1808900.0,2740702.84,8.83
2019-01-01,1,Vancouver,2410,5.0,2.0,3256.0,1292.0,1964.0,1332,2.44,0.15,1.2,,,,28,,28,192.5,2072.02,1717042.86,1503900.0,1808900.0,2740702.84,11.88
2019-02-01,1,Vancouver,2410,5.0,3.0,14280.0,,14280.0,160,89.25,12.23,5.35,48,1096,2376,628,28,4176,84.25,906.81,774667.08,0.0,5000000.0,2740702.84,52.1
2019-01-01,1,Vancouver,2410,1.0,1.0,2248.0,,2248.0,2248,1.0,0.0,1.86,,,,,,,,,,,,2740702.84,8.2
2019-03-01,1,Vancouver,2410,2.0,3.0,232.0,,232.0,116,2.0,0.0,8.86,,,,,,,,,,,,2740702.84,0.85
2019-05-01,2,Vancouver,2410,5.0,3.0,24092.0,,24092.0,208,115.83,12.06,4.48,12,1264,1412,260,8,2956,64.98,699.41,690690.66,0.0,2628000.0,2740702.84,87.9
2019-06-01,2,Vancouver,2410,1.0,1.0,3236.0,,3236.0,3236,1.0,0.0,1.3,,,,,,,,,,,,2740702.84,11.81
2019-06-01,2,Vancouver,2410,1.0,3.0,32.0,,32.0,32,1.0,0.0,4.0,,,,,,,,,,,,2740702.84,0.12
2019-04-01,2,Vancouver,2410,4.0,3.0,2740.0,,2740.0,516,5.31,0.0,5.33,,,24,404,124,552,149.14,1605.34,1016604.13,0.0,1925000.0,2740702.84,10.0
2019-06-01,2,Vancouver,2410,1.0,2.0,784.0,,784.0,784,1.0,0.0,3.26,,,,,,,,,,,,2740702.84,2.86
2019-06-01,2,Vancouver,2410,2.0,3.0,40.0,,40.0,20,2.0,0.0,5.6,,,,,,,,,,,,2740702.84,0.15
2019-04-01,2,Vancouver,2410,2.0,1.0,344.0,,344.0,172,2.0,0.0,1.42,,,,,,,,,,,,2740702.84,1.26
2019-04-01,2,Vancouver,2410,5.0,2.0,8536.0,2108.0,6428.0,2148,3.97,0.4,1.15,,,,,,,,,,,,2740702.84,31.15
2019-07-01,3,Vancouver,2410,1.0,1.0,3100.0,,3100.0,3100,1.0,0.0,1.43,,,,,,,,,,,,2740702.84,11.31
2019-07-01,3,Vancouver,2410,5.0,3.0,11256.0,,11256.0,120,93.8,11.17,3.7,12,1108,1500,472,,3092,70.75,761.56,597637.79,0.0,2899900.0,2740702.84,41.07
2019-08-01,3,Vancouver,2410,1.0,2.0,828.0,,828.0,828,1.0,0.0,3.47,,,,,,,,,,,,2740702.84,3.02
2019-09-01,3,Vancouver,2410,2.0,3.0,488.0,,488.0,244,2.0,0.0,8.75,,,,,,,,,,,,2740702.84,1.78
2019-07-01,3,Vancouver,2410,1.0,3.0,20.0,,20.0,20,1.0,0.0,5.4,,,,,,,,,,,,2740702.84,0.07
2019-09-01,3,Vancouver,2410,4.0,3.0,3380.0,,3380.0,632,5.35,0.0,5.56,,,8,456,44,508,149.0,1603.8,791445.02,0.0,1353345.0,2740702.84,12.33
2019-07-01,3,Vancouver,2410,5.0,2.0,6632.0,1964.0,4668.0,2024,3.28,0.23,1.08,,,,,,,,,,,,2740702.84,24.2
2019-09-01,3,Vancouver,2410,2.0,1.0,320.0,,320.0,160,2.0,0.0,1.65,,,,,,,,,,,,2740702.84,1.17
2019-10-01,4,Vancouver,2410,4.0,2.0,48.0,,48.0,8,6.0,0.0,0.0,,,,,,,,,,,,2740702.84,0.18
2019-10-01,4,Vancouver,2410,4.0,3.0,2868.0,,2868.0,536,5.35,0.0,4.37,,,88,432,132,652,144.63,1556.8,794855.8,0.0,2800000.0,2740702.84,10.46
2019-12-01,4,Vancouver,2410,2.0,1.0,304.0,,304.0,152,2.0,0.0,1.63,,,,,,,,,,,,2740702.84,1.11
2019-11-01,4,Vancouver,2410,1.0,2.0,600.0,,600.0,600,1.0,0.0,3.13,,,,,,,,,,,,2740702.84,2.19
2019-10-01,4,Vancouver,2410,2.0,3.0,176.0,,176.0,88,2.0,0.0,9.05,,,,,,,,,,,,2740702.84,0.64
2019-10-01,4,Vancouver,2410,1.0,3.0,20.0,,20.0,20,1.0,0.0,6.0,,,,,,,,,,,,2740702.84,0.07
2019-11-01,4,Vancouver,2410,1.0,1.0,2400.0,,2400.0,2400,1.0,0.0,1.38,,,,,,,,,,,,2740702.84,8.76
2019-11-01,4,Vancouver,2410,5.0,2.0,5816.0,1712.0,4104.0,1752,3.32,0.31,1.15,,,12,,52,64,178.69,1923.44,1806168.75,1499900.0,2800000.0,2740702.84,21.22
2019-12-01,4,Vancouver,2410,5.0,3.0,11416.0,,11416.0,120,95.13,11.67,6.23,36,2176,3136,412,,5760,84.17,906.0,396161.01,0.0,9000000.0,2740702.84,41.65
2020-02-01,1,Vancouver,2410,1.0,3.0,16.0,,16.0,16,1.0,0.0,0.0,,,,,,,,,,,,2756901.97,0.06
2020-03-01,1,Vancouver,2410,4.0,3.0,2344.0,,2344.0,460,5.1,0.0,4.38,,,,144,156,300,129.97,1398.96,593072.0,0.0,989900.0,2756901.97,8.5
2020-02-01,1,Vancouver,2410,5.0,4.0,108.0,,108.0,4,27.0,5.0,5.0,,,,,,,,,,,,2756901.97,0.39
2020-02-01,1,Vancouver,2410,2.0,1.0,408.0,,408.0,204,2.0,0.0,2.27,,,,,,,,,,,,2756901.97,1.48
2020-02-01,1,Vancouver,2410,5.0,2.0,4524.0,1240.0,3284.0,1304,3.47,0.3,1.51,,,,,,,,,,,,2756901.97,16.41
2020-02-01,1,Vancouver,2410,2.0,3.0,336.0,,336.0,168,2.0,0.0,6.4,,,,,,,,,,,,2756901.97,1.22
2020-01-01,1,Vancouver,2410,5.0,3.0,7448.0,,7448.0,112,66.5,7.0,3.54,,136,356,104,,596,80.26,863.89,106821.48,0.0,2599900.0,2756901.97,27.02
2020-02-01,1,Vancouver,2410,1.0,1.0,1900.0,,1900.0,1900,1.0,0.0,1.65,,,,,,,,,,,,2756901.97,6.89
2020-01-01,1,Vancouver,2410,1.0,2.0,436.0,,436.0,436,1.0,0.0,3.26,,,,,,,,,,,,2756901.97,1.58
2020-05-01,2,Vancouver,2410,4.0,3.0,2560.0,,2560.0,484,5.29,0.0,7.88,,,12,352,156,520,130.63,1406.08,491627.75,0.0,1094000.0,2756901.97,9.29
2020-05-01,2,Vancouver,2410,1.0,3.0,72.0,,72.0,72,1.0,0.0,2.06,,,,,,,,,,,,2756901.97,0.26
2020-05-01,2,Vancouver,2410,2.0,3.0,144.0,,144.0,72,2.0,0.0,8.5,,,,,,,,,,,,2756901.97,0.52
2020-04-01,2,Vancouver,2410,2.0,1.0,504.0,,504.0,252,2.0,0.0,3.29,,,,,,,,,,,,2756901.97,1.83
2020-06-01,2,Vancouver,2410,1.0,1.0,2732.0,,2732.0,2732,1.0,0.0,1.72,,,,,,,,,,,,2756901.97,9.91
2020-05-01,2,Vancouver,2410,1.0,2.0,584.0,,584.0,584,1.0,0.0,3.33,,,,,,,,,,,,2756901.97,2.12
2020-04-01,2,Vancouver,2410,5.0,2.0,5176.0,1876.0,3300.0,1880,2.75,0.36,1.71,,512,396,120,,1028,77.95,839.0,806571.26,499900.0,2614900.0,2756901.97,18.77
2020-05-01,2,Vancouver,2410,5.0,3.0,9764.0,,9764.0,100,97.64,11.92,7.8,44,1596,1800,500,24,3964,94.37,1015.8,1304840.66,0.0,9500000.0,2756901.97,35.42
2020-08-01,3,Vancouver,2410,2.0,1.0,304.0,,304.0,152,2.0,0.0,1.39,,,,,,,,,,,,2756901.97,1.1
2020-09-01,3,Vancouver,2410,1.0,1.0,2976.0,,2976.0,2976,1.0,0.0,1.34,,,,,,,,,,,,2756901.97,10.79
2020-07-01,3,Vancouver,2410,2.0,3.0,232.0,,232.0,116,2.0,0.0,6.66,,,,,,,,,,,,2756901.97,0.84
2020-09-01,3,Vancouver,2410,1.0,2.0,512.0,,512.0,512,1.0,0.0,2.8,,,,,,,,,,,,2756901.97,1.86
2020-08-01,3,Vancouver,2410,4.0,3.0,2660.0,,2660.0,452,5.88,0.0,7.48,,,52,684,220,956,132.43,1425.44,614174.83,0.0,2204790.0,2756901.97,9.65
2020-09-01,3,Vancouver,2410,5.0,2.0,4452.0,2048.0,2404.0,2128,2.09,0.21,1.27,,,,16,,16,0.0,0.0,0.0,0.0,0.0,2756901.97,16.15
2020-08-01,3,Vancouver,2410,5.0,3.0,14476.0,,14476.0,124,116.74,12.39,5.45,,1324,1592,376,60,3352,74.53,802.23,713562.53,0.0,2808000.0,2756901.97,52.51
2020-08-01,3,Vancouver,2410,1.0,3.0,48.0,,48.0,48,1.0,0.0,1.83,,,,,,,,,,,,2756901.97,0.17
2020-10-01,4,Vancouver,2410,1.0,1.0,2536.0,,2536.0,2536,1.0,0.0,1.52,,,,,,,,,,,,2756901.97,9.2
2020-12-01,4,Vancouver,2410,1.0,3.0,60.0,,60.0,60,1.0,0.0,2.67,,,,,,,,,,,,2756901.97,0.22
2020-11-01,4,Vancouver,2410,1.0,2.0,468.0,,468.0,468,1.0,0.0,2.63,,,,,,,,,,,,2756901.97,1.7
2020-11-01,4,Vancouver,2410,5.0,3.0,11464.0,,11464.0,132,86.85,12.67,6.52,36,100,216,40,,392,81.05,872.44,618520.0,0.0,1858395.0,2756901.97,41.58
2020-12-01,4,Vancouver,2410,4.0,3.0,2948.0,,2948.0,548,5.38,0.0,6.45,,,84,576,280,940,152.0,1636.12,678111.91,0.0,1248000.0,2756901.97,10.69
2020-11-01,4,Vancouver,2410,2.0,3.0,216.0,,216.0,108,2.0,0.0,7.96,,,,,,,,,,,,2756901.97,0.78
2020-10-01,4,Vancouver,2410,2.0,1.0,400.0,,400.0,200,2.0,0.0,1.06,,,,,,,,,,,,2756901.97,1.45
2020-12-01,4,Vancouver,2410,5.0,2.0,6676.0,1684.0,4992.0,1808,3.69,0.79,1.42,,,,16,,16,148.97,1603.47,312000.0,0.0,1248000.0,2756901.97,24.22
2021-01-01,1,Vancouver,2410,4.0,3.0,3092.0,,3092.0,568,5.44,0.0,3.57,,,28,804,156,988,133.02,1431.8,569102.41,0.0,940500.0,2827421.09,10.94
2021-02-01,1,Vancouver,2410,5.0,3.0,15952.0,,15952.0,172,92.74,9.72,6.86,16,504,912,204,4,1640,79.35,854.14,316314.63,0.0,1949900.0,2827421.09,56.42
2021-02-01,1,Vancouver,2410,5.0,2.0,6948.0,1516.0,5432.0,1576,4.41,0.54,1.91,,,,,,,,,,,,2827421.09,24.57
2021-03-01,1,Vancouver,2410,1.0,3.0,120.0,,120.0,120,1.0,0.0,3.57,,,,,,,,,,,,2827421.09,0.42
2021-03-01,1,Vancouver,2410,2.0,1.0,456.0,,456.0,228,2.0,0.0,1.0,,,,,,,,,,,,2827421.09,1.61
2021-02-01,1,Vancouver,2410,1.0,1.0,2188.0,,2188.0,2188,1.0,0.0,2.47,,,,,,,,,,,,2827421.09,7.74
2021-02-01,1,Vancouver,2410,1.0,2.0,404.0,,404.0,404,1.0,0.0,2.38,,,,,,,,,,,,2827421.09,1.43
2021-03-01,1,Vancouver,2410,2.0,3.0,128.0,,128.0,64,2.0,0.0,2.0,,,,,,,,,,,,2827421.09,0.45
2021-06-01,2,Vancouver,2410,2.0,1.0,448.0,,448.0,224,2.0,0.0,1.32,,,,,,,,,,,,2827421.09,1.58
2021-05-01,2,Vancouver,2410,2.0,3.0,144.0,,144.0,72,2.0,0.0,9.5,,,,,,,,,,,,2827421.09,0.51
2021-04-01,2,Vancouver,2410,5.0,3.0,19600.0,,19600.0,176,111.36,12.34,7.2,148,1556,1700,468,8,3880,74.61,803.1,377637.51,0.0,3100000.0,2827421.09,69.32
2021-04-01,2,Vancouver,2410,1.0,2.0,432.0,,432.0,432,1.0,0.0,3.06,,,,,,,,,,,,2827421.09,1.53
2021-06-01,2,Vancouver,2410,4.0,2.0,24.0,,24.0,4,6.0,0.0,3.0,,,,,,,,,,,,2827421.09,0.08
2021-05-01,2,Vancouver,2410,1.0,1.0,2840.0,,2840.0,2840,1.0,0.0,1.34,,,,,,,,,,,,2827421.09,10.04
2021-06-01,2,Vancouver,2410,4.0,3.0,2772.0,,2772.0,544,5.1,0.0,5.88,,,8,268,168,444,112.39,1209.79,719680.05,0.0,1550900.0,2827421.09,9.8
2021-06-01,2,Vancouver,2410,1.0,3.0,48.0,,48.0,48,1.0,0.0,3.42,,,,,,,,,,,,2827421.09,0.17
2021-04-01,2,Vancouver,2410,5.0,2.0,5580.0,2028.0,3552.0,2016,2.77,0.2,1.13,,,,,,,,,,,,2827421.09,19.74
2021-08-01,3,Vancouver,2410,5.0,2.0,5976.0,2068.0,3908.0,2080,2.87,0.34,1.01,,,,80,16,96,143.15,1540.82,1182695.83,969900.0,1399900.0,2827421.09,21.14
2021-07-01,3,Vancouver,2410,1.0,3.0,36.0,,36.0,36,1.0,0.0,3.33,,,,,,,,,,,,2827421.09,0.13
2021-08-01,3,Vancouver,2410,1.0,2.0,348.0,,348.0,348,1.0,0.0,4.02,,,,,,,,,,,,2827421.09,1.23
2021-07-01,3,Vancouver,2410,1.0,1.0,2812.0,,2812.0,2812,1.0,0.0,1.23,,,,,,,,,,,,2827421.09,9.95
2021-08-01,3,Vancouver,2410,4.0,3.0,3384.0,,3384.0,656,5.16,0.0,5.26,,,,632,120,752,138.14,1486.91,453704.26,0.0,1202000.0,2827421.09,11.97
2021-09-01,3,Vancouver,2410,5.0,3.0,7468.0,,7468.0,128,58.34,7.16,5.38,104,320,1168,372,16,1980,76.62,824.69,462078.18,0.0,2099900.0,2827421.09,26.41
2021-07-01,3,Vancouver,2410,4.0,2.0,80.0,,80.0,12,6.67,0.0,5.67,,,,,,,,,,,,2827421.09,0.28
2021-08-01,3,Vancouver,2410,2.0,3.0,192.0,,192.0,96,2.0,0.0,4.08,,,,,,,,,,,,2827421.09,0.68
2021-07-01,3,Vancouver,2410,2.0,1.0,472.0,,472.0,236,2.0,0.0,1.78,,,,,,,,,,,,2827421.09,1.67
2021-11-01,4,Vancouver,2410,2.0,3.0,160.0,,160.0,80,2.0,0.0,32.55,,,,,,,,,,,,2827421.09,0.57
2021-10-01,4,Vancouver,2410,5.0,3.0,9692.0,,9692.0,100,96.92,11.24,7.04,212,428,992,252,,1884,69.83,751.66,528016.35,0.0,2295000.0,2827421.09,34.28
2021-11-01,4,Vancouver,2410,4.0,3.0,2260.0,,2260.0,444,5.09,0.0,5.6,,,,172,212,384,119.09,1281.84,721729.22,0.0,1130000.0,2827421.09,7.99
2021-11-01,4,Vancouver,2410,1.0,2.0,368.0,,368.0,368,1.0,0.0,4.03,,,,,,,,,,,,2827421.09,1.3
2021-10-01,4,Vancouver,2410,2.0,1.0,592.0,,592.0,296,2.0,0.0,1.15,,,,,,,,,,,,2827421.09,2.09
2021-10-01,4,Vancouver,2410,5.0,2.0,6572.0,1780.0,4792.0,1728,3.8,0.26,2.27,,,,,,,,,,,,2827421.09,23.24
2021-11-01,4,Vancouver,2410,1.0,1.0,2444.0,,2444.0,2444,1.0,0.0,2.52,,,,,,,,,,,,2827421.09,8.64
2021-10-01,4,Vancouver,2410,1.0,3.0,20.0,,20.0,20,1.0,0.0,3.0,,,,,,,,,,,,2827421.09,0.07
2022-01-01,1,Vancouver,2410,1.0,1.0,2300.0,,2300.0,2300,1.0,0.0,1.52,,,,,,,,,,,,2934407.48,7.84
2022-01-01,1,Vancouver,2410,1.0,3.0,8.0,,8.0,8,1.0,0.0,3.0,,,,,,,,,,,,2934407.48,0.03
2022-03-01,1,Vancouver,2410,1.0,2.0,380.0,,380.0,380,1.0,0.0,3.09,,,,,,,,,,,,2934407.48,1.29
2022-02-01,1,Vancouver,2410,2.0,1.0,656.0,,656.0,328,2.0,0.0,1.62,,,,,,,,,,,,2934407.48,2.24
2022-02-01,1,Vancouver,2410,5.0,1.0,8.0,,8.0,4,2.0,0.0,3.0,,,,,,,,,,,,2934407.48,0.03
2022-02-01,1,Vancouver,2410,5.0,2.0,4920.0,1684.0,3236.0,1680,2.93,0.3,1.29,,,,,,,,,,,,2934407.48,16.77
2022-03-01,1,Vancouver,2410,4.0,3.0,1924.0,,1924.0,380,5.06,0.0,5.92,,,52,68,276,396,159.66,1718.57,532164.65,0.0,1299000.0,2934407.48,6.56
2022-03-01,1,Vancouver,2410,2.0,3.0,232.0,,232.0,116,2.0,0.0,6.45,,,,,,,,,,,,2934407.48,0.79
2022-03-01,1,Vancouver,2410,5.0,3.0,6804.0,,6804.0,108,63.0,6.3,7.19,88,440,968,100,,1596,71.38,768.36,727590.98,359900.0,2499900.0,2934407.48,23.19
2022-04-01,2,Vancouver,2410,2.0,1.0,1080.0,,1080.0,540,2.0,0.0,2.01,,,,,,,,,,,,2934407.48,3.68
2022-04-01,2,Vancouver,2410,2.0,3.0,248.0,,248.0,124,2.0,0.0,3.77,,,,,,,,,,,,2934407.48,0.85
2022-05-01,2,Vancouver,2410,1.0,2.0,544.0,,544.0,544,1.0,0.0,2.61,,,,,,,,,,,,2934407.48,1.85
2022-04-01,2,Vancouver,2410,1.0,1.0,3052.0,,3052.0,3052,1.0,0.0,1.57,,,,,,,,,,,,2934407.48,10.4
2022-04-01,2,Vancouver,2410,1.0,3.0,28.0,,28.0,28,1.0,0.0,4.43,,,,,,,,,,,,2934407.48,0.1
2022-06-01,2,Vancouver,2410,4.0,3.0,2344.0,,2344.0,456,5.14,0.0,5.31,,,20,388,152,560,139.61,1502.73,976819.89,0.0,1899900.0,2934407.48,7.99
2022-05-01,2,Vancouver,2410,5.0,2.0,9824.0,2480.0,7344.0,2428,4.05,0.73,1.34,,,,,,,,,,,,2934407.48,33.48
2022-06-01,2,Vancouver,2410,5.0,3.0,12488.0,,12488.0,144,86.72,11.22,4.33,308,1512,1548,172,,3540,66.72,718.13,867163.67,0.0,2039900.0,2934407.48,42.56
2022-08-01,3,Vancouver,2410,1.0,3.0,8.0,,8.0,8,1.0,0.0,0.5,,,,,,,,,,,,2934407.48,0.03
2022-08-01,3,Vancouver,2410,5.0,2.0,12180.0,2376.0,9804.0,2372,5.13,0.52,2.11,,,,16,16,32,148.38,1597.11,0.0,0.0,0.0,2934407.48,41.51
2022-09-01,3,Vancouver,2410,1.0,2.0,476.0,,476.0,476,1.0,0.0,4.0,,,,,,,,,,,,2934407.48,1.62
2022-09-01,3,Vancouver,2410,2.0,3.0,72.0,,72.0,36,2.0,0.0,2.44,,,,,,,,,,,,2934407.48,0.25
2022-09-01,3,Vancouver,2410,1.0,1.0,3216.0,,3216.0,3216,1.0,0.0,1.96,,,,,,,,,,,,2934407.48,10.96
2022-07-01,3,Vancouver,2410,4.0,3.0,2784.0,,2784.0,540,5.16,0.0,3.33,,,,232,336,568,151.97,1635.77,892248.77,0.0,1800000.0,2934407.48,9.49
2022-08-01,3,Vancouver,2410,5.0,3.0,6980.0,,6980.0,84,83.1,9.81,7.14,,120,132,112,,364,84.39,908.38,1497080.22,579900.0,3990000.0,2934407.48,23.79
2022-09-01,3,Vancouver,2410,4.0,1.0,16.0,,16.0,4,4.0,0.0,0.0,,,,,,,,,,,,2934407.48,0.05
2022-07-01,3,Vancouver,2410,2.0,1.0,856.0,,856.0,428,2.0,0.0,2.4,,,,,,,,,,,,2934407.48,2.92
2022-10-01,4,Vancouver,2410,2.0,3.0,80.0,,80.0,40,2.0,0.0,4.5,,,,,,,,,,,,2934407.48,0.27
2022-11-01,4,Vancouver,2410,4.0,3.0,1992.0,,1992.0,368,5.41,0.0,4.63,,,68,304,116,488,142.69,1535.9,1351227.12,0.0,2099000.0,2934407.48,6.79
2022-11-01,4,Vancouver,2410,1.0,3.0,24.0,,24.0,24,1.0,0.0,6.67,,,,,,,,,,,,2934407.48,0.08
2022-12-01,4,Vancouver,2410,2.0,1.0,928.0,,928.0,464,2.0,0.0,2.85,,,,,,,,,,,,2934407.48,3.16
2022-12-01,4,Vancouver,2410,5.0,3.0,13396.0,,13396.0,116,115.48,12.48,6.34,4,392,672,316,20,1404,83.01,893.56,901183.77,0.0,3799900.0,2934407.48,45.65
2022-11-01,4,Vancouver,2410,1.0,2.0,592.0,,592.0,592,1.0,0.0,4.42,,,,,,,,,,,,2934407.48,2.02
2022-10-01,4,Vancouver,2410,1.0,1.0,2940.0,,2940.0,2940,1.0,0.0,2.23,,,,,,,,,,,,2934407.48,10.02
2022-10-01,4,Vancouver,2410,5.0,2.0,10552.0,2372.0,8180.0,2300,4.59,0.32,2.3,,,,,,,,,,,,2934407.48,35.96
2023-01-01,1,Vancouver,2410,4.0,3.0,2232.0,,2232.0,424,5.26,0.0,6.42,,,64,296,184,544,137.72,1482.37,839256.62,0.0,2509900.0,3034528.0,7.36
2023-03-01,1,Vancouver,2410,1.0,3.0,20.0,,20.0,20,1.0,0.0,4.0,,,,,,,,,,,,3034528.0,0.07
2023-03-01,1,Vancouver,2410,5.0,3.0,15432.0,,15432.0,216,71.44,7.94,6.24,60,952,928,404,,2344,73.86,794.99,779251.22,0.0,2409900.0,3034528.0,50.85
2023-01-01,1,Vancouver,2410,1.0,2.0,344.0,,344.0,344,1.0,0.0,4.83,,,,,,,,,,,,3034528.0,1.13
2023-03-01,1,Vancouver,2410,1.0,1.0,1948.0,,1948.0,1948,1.0,0.0,2.39,,,,,,,,,,,,3034528.0,6.42
2023-03-01,1,Vancouver,2410,2.0,1.0,768.0,,768.0,384,2.0,0.0,2.53,,,,,,,,,,,,3034528.0,2.53
2023-02-01,1,Vancouver,2410,5.0,2.0,7608.0,1672.0,5936.0,1644,4.63,0.34,2.37,,,,,,,,,,,,3034528.0,25.07
2023-01-01,1,Vancouver,2410,2.0,3.0,120.0,,120.0,60,2.0,0.0,6.73,,,,,,,,,,,,3034528.0,0.4
2023-05-01,2,Vancouver,2410,2.0,1.0,1240.0,,1240.0,620,2.0,0.0,2.03,,,,,,,,,,,,3034528.0,4.09
2023-05-01,2,Vancouver,2410,1.0,1.0,2952.0,,2952.0,2952,1.0,0.0,2.32,,,,,,,,,,,,3034528.0,9.73
2023-06-01,2,Vancouver,2410,5.0,3.0,21512.0,,21512.0,224,96.04,10.09,7.34,176,1732,848,188,12,2956,61.61,663.13,857075.07,249900.0,2669900.0,3034528.0,70.89
2023-06-01,2,Vancouver,2410,1.0,3.0,72.0,,72.0,72,1.0,0.0,2.44,,,,,,,,,,,,3034528.0,0.24
2023-05-01,2,Vancouver,2410,5.0,2.0,12748.0,2404.0,10344.0,2360,5.4,0.57,2.21,,,4,12,4,20,125.57,1351.58,1992100.0,1759900.0,2300900.0,3034528.0,42.01
2023-06-01,2,Vancouver,2410,2.0,3.0,112.0,,112.0,56,2.0,0.0,5.14,,,,,,,,,,,,3034528.0,0.37
